date,qu,fb,af,qd
1990-08-10,-13.45,5092.03,51934.96,34.00
1990-08-11,-39.21,5091.91,51789.76,34.00
1990-08-12,27.67,5091.90,51777.20,34.00
1990-08-13,-20.46,5091.81,51667.20,35.00
1990-08-14,-8.04,5091.74,51581.83,35.00
1990-08-15,-26.54,5091.64,51459.76,35.00
1990-08-16,-8.15,5091.57,51374.18,35.00
1990-08-17,-7.77,5091.50,51289.35,35.00
1990-08-18,4.53,5091.45,51228.91,35.00
1990-08-19,4.25,5091.40,51167.91,35.00
1990-08-20,10.57,5091.36,51119.46,35.00
1990-08-21,-1.62,5091.30,51046.82,35.00
1990-08-22,5.67,5091.25,50986.66,36.00
1990-08-23,11.66,5091.21,50938.38,36.00
1990-08-24,11.67,5091.17,50890.13,36.00
1990-08-25,5.77,5091.12,50830.16,36.00
1990-08-26,5.49,5091.07,50769.64,36.00
1990-08-27,-12.18,5090.99,50674.07,36.00
1990-08-28,-18.56,5090.90,50565.86,36.00
1990-08-29,-6.12,5090.83,50482.32,36.00
1990-08-30,-12.19,5090.75,50386.74,36.00
1990-08-31,-2.14,5090.63,50243.66,70.00
1990-09-01,-4.73,5090.48,50065.68,85.00
1990-09-02,-16.34,5090.31,49864.68,85.00
1990-09-03,12.61,5090.19,49723.08,84.00
1990-09-04,18.91,5090.08,49593.97,84.00
1990-09-05,-10.92,5089.72,49171.65,202.00
1990-09-06,2.58,5089.29,48670.99,255.00
1990-09-07,-9.39,5088.84,48152.53,252.00
1990-09-08,-7.35,5088.39,47640.11,251.00
1990-09-09,9.41,5087.97,47164.89,249.00
1990-09-10,-18.88,5087.52,46637.53,247.00
1990-09-11,-22.60,5087.06,46104.77,246.00
1990-09-12,-14.93,5086.61,45589.21,245.00
1990-09-13,-18.56,5086.15,45068.44,244.00
1990-09-14,-40.13,5085.65,44506.87,243.00
1990-09-15,2.12,5085.22,44029.09,243.00
1990-09-16,-7.62,5084.77,43533.97,242.00
1990-09-17,-15.73,5084.30,43022.78,242.00
1990-09-18,-3.94,5083.65,42324.72,348.00
1990-09-19,6.20,5082.71,41333.39,506.00
1990-09-20,389.97,5082.50,41115.14,500.00
1990-09-21,494.00,5081.48,41115.14,494.00
1990-09-22,489.00,5080.46,41115.14,489.00
1990-09-23,484.00,5079.43,41115.14,484.00
1990-09-24,-1872.23,5078.40,36810.55,298.00
1990-09-25,17.52,5078.27,36676.70,85.00
1990-09-26,25.62,5078.25,36656.12,36.00
1990-09-27,-0.16,5078.18,36584.39,36.00
1990-09-28,20.36,5078.15,36553.36,36.00
1990-09-29,15.31,5078.11,36512.32,36.00
1990-09-30,30.97,5078.10,36502.34,36.00
1990-10-01,21.37,5078.07,36471.33,37.00
1990-10-02,114.73,5078.22,36625.51,37.00
1990-10-03,-4.44,5078.14,36543.32,37.00
1990-10-04,16.34,5078.10,36502.34,37.00
1990-10-05,6.03,5078.04,36440.91,37.00
1990-10-06,37.00,5078.04,36440.91,37.00
1990-10-07,21.40,5078.01,36409.96,37.00
1990-10-08,22.13,5077.98,36380.46,37.00
1990-10-09,12.53,5077.93,36331.93,37.00
1990-10-10,-26.89,5077.80,36205.21,37.00
1990-10-11,37.00,5077.80,36205.21,37.00
1990-10-12,7.86,5077.74,36147.42,37.00
1990-10-13,22.22,5077.71,36118.11,37.00
1990-10-14,-2.05,5077.63,36040.66,37.00
1990-10-15,27.25,5077.61,36021.32,37.00
1990-10-16,3.05,5077.54,35953.98,37.00
1990-10-17,37.00,5077.54,35953.98,37.00
1990-10-18,22.30,5077.51,35924.82,37.00
1990-10-19,37.00,5077.51,35924.82,37.00
1990-10-20,32.25,5077.50,35915.40,37.00
1990-10-21,22.55,5077.47,35886.74,37.00
1990-10-22,7.90,5077.41,35829.02,37.00
1990-10-23,27.30,5077.39,35809.79,37.00
1990-10-24,17.65,5077.35,35771.40,37.00
1990-10-25,32.03,5077.34,35761.54,37.00
1990-10-26,32.29,5077.33,35752.20,37.00
1990-10-27,37.00,5077.33,35752.20,37.00
1990-10-28,37.00,5077.33,35752.20,37.00
1990-10-29,37.00,5077.33,35752.20,37.00
1990-10-30,37.00,5077.33,35752.20,37.00
1990-10-31,-46.22,5077.17,35599.04,31.00
1990-11-01,-1.32,5077.14,35570.64,13.00
1990-11-02,2.00,5077.14,35570.64,2.00
1990-11-03,3.00,5077.14,35570.64,3.00
1990-11-04,17.42,5077.17,35599.04,3.10
1990-11-05,2.30,5077.17,35599.04,2.30
1990-11-06,15.29,5077.20,35627.94,0.72
1990-11-07,14.85,5077.23,35656.39,0.51
1990-11-08,5.42,5077.24,35666.18,0.48
1990-11-09,43.67,5077.33,35752.20,0.30
1990-11-10,0.24,5077.33,35752.20,0.24
1990-11-11,9.92,5077.35,35771.40,0.24
1990-11-12,9.90,5077.37,35790.57,0.24
1990-11-13,24.35,5077.42,35838.39,0.24
1990-11-14,146.42,5077.72,36128.02,0.40
1990-11-15,5.26,5077.73,36137.50,0.48
1990-11-16,10.27,5077.75,36156.91,0.48
1990-11-17,0.48,5077.75,36156.91,0.48
1990-11-18,10.23,5077.77,36176.29,0.46
1990-11-19,34.41,5077.84,36244.07,0.24
1990-11-20,74.06,5077.99,36390.49,0.24
1990-11-21,25.66,5078.04,36440.91,0.24
1990-11-22,20.68,5078.08,36481.82,0.05
1990-11-23,0.00,5078.08,36481.82,0.00
1990-11-24,25.73,5078.13,36532.85,0.00
1990-11-25,5.28,5078.14,36543.32,0.00
1990-11-26,20.71,5078.18,36584.39,0.00
1990-11-27,0.00,5078.18,36584.39,0.00
1990-11-28,5.06,5078.19,36594.43,0.00
1990-11-29,31.10,5078.25,36656.12,0.00
1990-11-30,31.15,5078.31,36717.91,0.00
1990-12-01,46.71,5078.40,36810.55,0.00
1990-12-02,-5.09,5078.39,36800.45,0.00
1990-12-03,0.00,5078.39,36800.45,0.00
1990-12-04,5.09,5078.40,36810.55,0.00
1990-12-05,5.32,5078.41,36821.10,0.00
1990-12-06,25.96,5078.46,36872.60,0.00
1990-12-07,0.00,5078.46,36872.60,0.00
1990-12-08,0.00,5078.46,36872.60,0.00
1990-12-09,0.00,5078.46,36872.60,0.00
1990-12-10,31.34,5078.52,36934.76,0.00
1990-12-11,31.39,5078.58,36997.02,0.00
1990-12-12,5.10,5078.59,37007.14,0.00
1990-12-13,31.45,5078.65,37069.52,0.00
1990-12-14,36.89,5078.72,37142.69,0.00
1990-12-15,10.51,5078.74,37163.53,0.00
1990-12-16,20.81,5078.78,37204.81,0.00
1990-12-17,63.29,5078.90,37330.35,0.00
1990-12-18,21.13,5078.94,37372.26,0.00
1990-12-19,0.00,5078.94,37372.26,0.00
1990-12-20,5.42,5078.95,37383.01,0.00
1990-12-21,31.53,5079.01,37445.54,0.00
1990-12-22,26.65,5079.06,37498.40,0.00
1990-12-23,5.17,5079.07,37508.66,0.00
1990-12-24,63.81,5079.19,37635.22,0.00
1990-12-25,0.00,5079.19,37635.22,0.00
1990-12-26,-90.21,5079.02,37456.30,0.00
1990-12-27,5.17,5079.03,37466.55,0.00
1990-12-28,10.62,5079.05,37487.62,0.00
1990-12-29,5.43,5079.06,37498.40,0.00
1990-12-30,0.00,5079.06,37498.40,0.00
1990-12-31,0.00,5079.06,37498.40,0.00
1991-01-01,5.17,5079.07,37508.66,0.00
1991-01-02,10.61,5079.09,37529.71,0.00
1991-01-03,16.08,5079.12,37561.61,0.00
1991-01-04,10.63,5079.14,37582.69,0.00
1991-01-05,10.64,5079.16,37603.79,0.00
1991-01-06,5.20,5079.17,37614.11,0.00
1991-01-07,10.64,5079.19,37635.22,0.00
1991-01-08,26.79,5079.24,37688.35,0.00
1991-01-09,21.08,5079.28,37730.17,0.00
1991-01-10,5.48,5079.29,37741.03,0.00
1991-01-11,10.68,5079.31,37762.21,0.00
1991-01-12,26.60,5079.36,37814.98,0.00
1991-01-13,0.00,5079.36,37814.98,0.00
1991-01-14,0.00,5079.36,37814.98,0.00
1991-01-15,0.00,5079.36,37814.98,0.00
1991-01-16,0.00,5079.36,37814.98,0.00
1991-01-17,0.00,5079.36,37814.98,0.00
1991-01-18,0.00,5079.36,37814.98,0.00
1991-01-19,0.00,5079.36,37814.98,0.00
1991-01-20,0.00,5079.36,37814.98,0.00
1991-01-21,0.00,5079.36,37814.98,0.00
1991-01-22,0.00,5079.36,37814.98,0.00
1991-01-23,0.00,5079.36,37814.98,0.00
1991-01-24,0.00,5079.36,37814.98,0.00
1991-01-25,0.00,5079.36,37814.98,0.00
1991-01-26,0.00,5079.36,37814.98,0.00
1991-01-27,0.00,5079.36,37814.98,0.00
1991-01-28,0.00,5079.36,37814.98,0.00
1991-01-29,0.00,5079.36,37814.98,0.00
1991-01-30,0.00,5079.36,37814.98,0.00
1991-01-31,443.52,5080.19,38694.68,0.00
1991-02-01,334.45,5080.83,39358.05,0.00
1991-02-02,15.72,5080.86,39389.23,0.00
1991-02-03,5.40,5080.87,39399.95,0.00
1991-02-04,26.28,5080.92,39452.07,0.00
1991-02-05,10.57,5080.94,39473.04,0.00
1991-02-06,-5.15,5080.93,39462.82,0.00
1991-02-07,10.57,5080.95,39483.79,0.00
1991-02-08,15.77,5080.98,39515.06,0.00
1991-02-09,5.42,5080.99,39525.82,0.00
1991-02-10,15.76,5081.02,39557.08,0.00
1991-02-11,26.40,5081.07,39609.45,0.00
1991-02-12,26.68,5081.12,39662.37,0.00
1991-02-13,42.57,5081.20,39746.81,0.00
1991-02-14,21.31,5081.24,39789.08,0.00
1991-02-15,15.89,5081.27,39820.59,0.00
1991-02-16,69.35,5081.40,39958.15,0.00
1991-02-17,32.17,5081.46,40021.95,0.00
1991-02-18,32.20,5081.52,40085.81,0.00
1991-02-19,48.27,5081.61,40181.56,0.00
1991-02-20,43.13,5081.69,40267.11,0.00
1991-02-21,32.41,5081.75,40331.40,0.00
1991-02-22,16.08,5081.78,40363.29,0.00
1991-02-23,10.82,5081.80,40384.75,0.00
1991-02-24,16.37,5081.83,40417.22,0.00
1991-02-25,37.82,5081.90,40492.24,0.00
1991-02-26,10.85,5081.92,40513.77,0.00
1991-02-27,21.74,5081.96,40556.89,0.00
1991-02-28,37.12,5082.03,40630.52,0.00
1991-03-01,51.77,5082.13,40733.21,0.00
1991-03-02,62.28,5082.25,40856.74,0.00
1991-03-03,41.63,5082.33,40939.32,0.00
1991-03-04,104.22,5082.53,41146.03,0.00
1991-03-05,126.04,5082.77,41396.02,0.00
1991-03-06,31.63,5082.83,41458.75,0.00
1991-03-07,63.41,5082.95,41584.53,0.00
1991-03-08,31.52,5083.01,41647.04,0.00
1991-03-09,42.44,5083.09,41731.21,0.00
1991-03-10,47.97,5083.18,41826.35,0.00
1991-03-11,58.50,5083.29,41942.38,0.00
1991-03-12,10.68,5083.31,41963.56,0.00
1991-03-13,37.29,5083.38,42037.53,0.00
1991-03-14,32.12,5083.44,42101.23,0.00
1991-03-15,42.90,5083.52,42186.32,0.00
1991-03-16,32.23,5083.58,42250.24,0.00
1991-03-17,37.55,5083.65,42324.72,0.00
1991-03-18,21.54,5083.69,42367.45,0.00
1991-03-19,32.39,5083.75,42431.69,0.00
1991-03-20,48.51,5083.84,42527.91,0.00
1991-03-21,27.21,5083.89,42581.88,0.00
1991-03-22,48.68,5083.98,42678.44,0.00
1991-03-23,26.97,5084.03,42731.93,0.00
1991-03-24,32.53,5084.09,42796.45,0.00
1991-03-25,38.15,5084.16,42872.12,0.00
1991-03-26,37.96,5084.23,42947.41,0.00
1991-03-27,27.09,5084.28,43001.15,0.00
1991-03-28,27.42,5084.33,43055.53,0.00
1991-03-29,32.77,5084.39,43120.53,0.00
1991-03-30,21.88,5084.43,43163.92,0.00
1991-03-31,38.19,5084.50,43239.67,0.00
1991-04-01,93.26,5084.67,43424.65,0.00
1991-04-02,77.20,5084.81,43577.78,0.00
1991-04-03,93.96,5084.98,43764.15,0.00
1991-04-04,111.26,5085.18,43984.83,0.00
1991-04-05,139.68,5085.43,44261.89,0.00
1991-04-06,202.63,5085.79,44663.81,0.00
1991-04-07,221.19,5086.18,45102.54,0.00
1991-04-08,193.84,5086.52,45487.02,0.00
1991-04-09,166.74,5086.81,45817.74,0.00
1991-04-10,109.88,5087.00,46035.68,0.00
1991-04-11,110.37,5087.19,46254.60,0.00
1991-04-12,58.37,5087.29,46370.38,0.00
1991-04-13,75.97,5087.42,46521.07,0.00
1991-04-14,70.46,5087.54,46660.83,0.00
1991-04-15,117.92,5087.74,46894.72,0.00
1991-04-16,112.46,5087.93,47117.79,0.00
1991-04-17,109.56,5088.12,47335.10,0.00
1991-04-18,125.05,5088.34,47583.13,0.00
1991-04-19,120.15,5088.55,47821.44,0.00
1991-04-20,97.93,5088.72,48015.68,0.00
1991-04-21,138.45,5088.96,48290.29,0.00
1991-04-22,174.27,5089.26,48635.95,0.00
1991-04-23,246.47,5089.68,49124.81,0.00
1991-04-24,301.63,5090.19,49723.08,0.00
1991-04-25,328.71,5090.74,50375.07,0.00
1991-04-26,241.57,5091.14,50854.21,0.00
1991-04-27,207.12,5091.48,51265.03,0.00
1991-04-28,208.77,5091.82,51679.11,0.00
1991-04-29,135.06,5092.04,51947.00,0.00
1991-04-30,124.60,5092.25,52194.15,0.00
1991-05-01,166.91,5092.53,52525.22,0.00
1991-05-02,156.25,5092.79,52835.13,0.00
1991-05-03,187.34,5093.10,53206.71,0.00
1991-05-04,231.32,5093.48,53665.52,0.00
1991-05-05,171.65,5093.76,54005.99,0.00
1991-05-06,216.01,5094.11,54434.43,0.00
1991-05-07,267.00,5094.54,54964.02,0.00
1991-05-08,357.66,5095.11,55673.42,0.00
1991-05-09,317.64,5095.61,56303.45,0.00
1991-05-10,507.77,5096.40,57310.60,0.00
1991-05-11,528.58,5097.21,58359.03,0.00
1991-05-12,417.70,5097.84,59187.52,0.00
1991-05-13,414.86,5098.46,60010.38,0.00
1991-05-14,365.34,5099.00,60735.02,0.00
1991-05-15,452.61,5099.66,61632.76,0.00
1991-05-16,389.17,5100.23,62404.66,0.00
1991-05-17,383.83,5100.80,63165.98,0.00
1991-05-18,443.81,5101.45,64046.26,0.00
1991-05-19,439.96,5102.09,64918.91,0.00
1991-05-20,349.25,5102.61,65611.63,0.00
1991-05-21,353.01,5103.13,66311.81,0.00
1991-05-22,315.33,5103.59,66937.25,0.00
1991-05-23,298.07,5104.02,67528.46,0.00
1991-05-24,343.06,5104.39,68056.19,77.00
1991-05-25,319.48,5104.67,68457.80,117.00
1991-05-26,218.90,5104.81,68659.92,117.00
1991-05-27,306.64,5105.07,69036.07,117.00
1991-05-28,276.17,5105.25,69298.22,144.00
1991-05-29,250.61,5105.35,69444.23,177.00
1991-05-30,213.69,5105.40,69517.01,177.00
1991-05-31,250.89,5105.50,69663.56,177.00
1991-06-01,199.99,5105.53,69707.17,178.00
1991-06-02,251.09,5105.63,69854.12,177.00
1991-06-03,207.67,5105.67,69912.97,178.00
1991-06-04,334.00,5105.88,70222.39,178.00
1991-06-05,274.57,5106.01,70413.94,178.00
1991-06-06,235.42,5106.09,70527.84,178.00
1991-06-07,178.00,5106.09,70527.84,178.00
1991-06-08,178.00,5106.09,70527.84,178.00
1991-06-09,178.00,5106.09,70527.84,178.00
1991-06-10,156.61,5106.06,70485.41,178.00
1991-06-11,112.71,5105.97,70355.90,178.00
1991-06-12,132.42,5105.94,70311.11,155.00
1991-06-13,80.47,5105.84,70163.28,155.00
1991-06-14,95.47,5105.76,70045.20,155.00
1991-06-15,72.51,5105.74,70016.45,87.00
1991-06-16,79.36,5105.73,70001.30,87.00
1991-06-17,64.92,5105.70,69957.51,87.00
1991-06-18,64.54,5105.67,69912.97,87.00
1991-06-19,87.00,5105.67,69912.97,87.00
1991-06-20,64.91,5105.64,69869.16,87.00
1991-06-21,58.57,5105.61,69824.67,81.00
1991-06-22,51.37,5105.57,69765.90,81.00
1991-06-23,66.21,5105.55,69736.56,81.00
1991-06-24,33.99,5105.49,69649.26,78.00
1991-06-25,45.44,5105.45,69590.63,75.00
1991-06-26,-167.74,5105.12,69109.17,75.00
1991-06-27,60.32,5105.10,69080.05,75.00
1991-06-28,75.00,5105.10,69080.05,75.00
1991-06-29,38.19,5105.05,69007.04,75.00
1991-06-30,23.93,5104.98,68905.74,75.00
1991-07-01,51.87,5104.97,68891.59,59.00
1991-07-02,42.49,5104.96,68876.70,50.00
1991-07-03,42.87,5104.95,68862.55,50.00
1991-07-04,35.40,5104.93,68833.60,50.00
1991-07-05,20.79,5104.89,68775.66,50.00
1991-07-06,42.50,5104.88,68760.79,50.00
1991-07-07,7.25,5104.82,68674.02,51.00
1991-07-08,7.27,5104.76,68587.29,51.00
1991-07-09,0.28,5104.69,68486.68,51.00
1991-07-10,36.44,5104.67,68457.80,51.00
1991-07-11,13.87,5104.62,68386.14,50.00
1991-07-12,9.56,5104.57,68313.87,46.00
1991-07-13,16.01,5104.53,68256.37,45.00
1991-07-14,16.37,5104.49,68199.59,45.00
1991-07-15,1.61,5104.43,68113.52,45.00
1991-07-16,29.58,5104.42,68098.80,37.00
1991-07-17,5.10,5104.38,68041.47,34.00
1991-07-18,12.54,5104.35,67998.90,34.00
1991-07-19,5.14,5104.31,67941.66,34.00
1991-07-20,-23.64,5104.23,67827.33,34.00
1991-07-21,35.00,5104.23,67827.33,35.00
1991-07-22,6.21,5104.19,67770.23,35.00
1991-07-23,6.24,5104.15,67713.18,35.00
1991-07-24,27.99,5104.14,67699.28,35.00
1991-07-25,-15.44,5104.07,67599.23,35.00
1991-07-26,28.00,5104.06,67585.35,35.00
1991-07-27,-1.04,5104.01,67513.86,35.00
1991-07-28,7.32,5103.97,67458.95,35.00
1991-07-29,7.23,5103.93,67403.87,35.00
1991-07-30,-6.65,5103.87,67321.25,35.00
1991-07-31,0.21,5103.82,67252.25,35.00
1991-08-01,-13.28,5103.75,67156.48,35.00
1991-08-02,-6.50,5103.69,67074.16,35.00
1991-08-03,8.39,5103.65,67019.39,36.00
1991-08-04,-19.20,5103.57,66909.91,36.00
1991-08-05,15.49,5103.54,66869.23,36.00
1991-08-06,-12.01,5103.47,66774.00,36.00
1991-08-07,36.00,5103.47,66774.00,36.00
1991-08-08,8.51,5103.43,66719.48,36.00
1991-08-09,1.48,5103.38,66651.02,36.00
1991-08-10,15.56,5103.35,66610.48,36.00
1991-08-11,-18.82,5103.27,66501.75,36.00
1991-08-12,-19.77,5103.19,66393.12,35.00
1991-08-13,-5.99,5103.13,66311.81,35.00
1991-08-14,-19.61,5103.05,66203.49,35.00
1991-08-15,7.74,5103.01,66149.43,35.00
1991-08-16,-5.55,5102.95,66069.01,35.00
1991-08-17,28.05,5102.94,66055.23,35.00
1991-08-18,14.75,5102.91,66015.06,35.00
1991-08-19,0.85,5102.86,65947.32,35.00
1991-08-20,7.86,5102.82,65893.48,35.00
1991-08-21,-25.89,5102.73,65772.70,35.00
1991-08-22,14.87,5102.70,65732.77,35.00
1991-08-23,-20.14,5102.62,65625.39,34.00
1991-08-24,6.98,5102.58,65571.80,34.00
1991-08-25,-40.07,5102.47,65424.89,34.00
1991-08-26,20.53,5102.45,65398.17,34.00
1991-08-27,-40.17,5102.34,65251.06,34.00
1991-08-28,7.10,5102.30,65197.71,34.00
1991-08-29,14.05,5102.27,65158.14,34.00
1991-08-30,20.58,5102.25,65131.53,34.00
1991-08-31,-6.25,5102.19,65051.70,34.00
1991-09-01,0.67,5102.14,64985.59,34.00
1991-09-02,-19.52,5102.06,64879.44,34.00
1991-09-03,-12.84,5101.99,64786.54,34.00
1991-09-04,-6.50,5101.89,64648.69,63.00
1991-09-05,-16.19,5101.65,64319.05,150.00
1991-09-06,35.97,5101.41,63991.71,201.00
1991-09-07,-4.50,5101.11,63584.10,201.00
1991-09-08,-10.80,5100.80,63165.98,200.00
1991-09-09,2.06,5100.51,62777.34,198.00
1991-09-10,18.58,5100.22,62391.71,213.00
1991-09-11,44.22,5099.97,62058.93,212.00
1991-09-12,45.38,5099.73,61728.45,212.00
1991-09-13,32.85,5099.47,61373.12,212.00
1991-09-14,-0.52,5099.16,60951.59,212.00
1991-09-15,13.55,5098.87,60559.96,211.00
1991-09-16,34.87,5098.61,60210.62,211.00
1991-09-17,89.02,5098.43,59970.66,210.00
1991-09-18,35.62,5098.17,59624.79,210.00
1991-09-19,-10.46,5097.84,59187.52,210.00
1991-09-20,30.21,5097.57,58830.92,210.00
1991-09-21,24.85,5097.29,58463.69,210.00
1991-09-22,32.45,5097.02,58111.52,210.00
1991-09-23,46.15,5096.42,57336.28,437.00
1991-09-24,63.06,5095.63,56328.80,571.00
1991-09-25,83.55,5094.87,55373.85,565.00
1991-09-26,68.97,5094.08,54397.93,561.00
1991-09-27,89.98,5093.32,53471.60,557.00
1991-09-28,99.84,5092.57,52572.77,553.00
1991-09-29,104.77,5091.83,51691.65,549.00
1991-09-30,55.91,5091.03,50721.55,545.00
1991-10-01,68.49,5090.24,49782.35,542.00
1991-10-02,65.35,5089.44,48844.87,538.00
1991-10-03,137.74,5088.76,48060.89,533.00
1991-10-04,131.08,5087.65,46793.61,770.00
1991-10-05,137.87,5086.39,45337.48,872.00
1991-10-06,149.03,5085.13,43929.28,859.00
1991-10-07,147.01,5083.85,42538.88,848.00
1991-10-08,146.25,5082.55,41166.81,838.00
1991-10-09,81.06,5081.44,40000.64,669.00
1991-10-10,53.23,5080.72,39243.41,435.00
1991-10-11,40.90,5080.11,38612.47,359.00
1991-10-12,5.31,5079.45,37910.93,359.00
1991-10-13,53.71,5078.88,37309.37,357.00
1991-10-14,-129.73,5078.23,36635.52,210.00
1991-10-15,-133.34,5077.85,36254.02,59.00
1991-10-16,-14.28,5077.70,36108.67,59.00
1991-10-17,24.71,5077.63,36040.66,59.00
1991-10-18,34.75,5077.58,35992.57,59.00
1991-10-19,34.55,5077.53,35944.08,59.00
1991-10-20,44.54,5077.50,35915.40,59.00
1991-10-21,20.17,5077.42,35838.39,59.00
1991-10-22,131.76,5077.57,35982.70,59.00
1991-10-23,49.26,5077.55,35963.38,59.00
1991-10-24,25.11,5077.48,35896.16,59.00
1991-10-25,44.54,5077.45,35867.48,59.00
1991-10-26,15.27,5077.36,35780.75,59.00
1991-10-27,54.29,5077.35,35771.40,59.00
1991-10-28,44.37,5077.32,35742.39,59.00
1991-10-29,39.66,5077.28,35704.03,59.00
1991-10-30,30.28,5077.22,35647.07,59.00
1991-10-31,8.42,5077.19,35618.16,23.00
1991-11-01,-14.35,5077.16,35589.70,0.00
1991-11-02,0.00,5077.16,35589.70,0.00
1991-11-03,14.35,5077.19,35618.16,0.00
1991-11-04,24.21,5077.24,35666.18,0.00
1991-11-05,38.42,5077.32,35742.39,0.00
1991-11-06,43.68,5077.41,35829.02,0.00
1991-11-07,63.00,5077.54,35953.98,0.00
1991-11-08,48.69,5077.64,36050.55,0.00
1991-11-09,48.84,5077.74,36147.42,0.00
1991-11-10,38.92,5077.82,36224.62,0.00
1991-11-11,49.08,5077.92,36321.96,0.00
1991-11-12,54.69,5078.03,36430.43,0.00
1991-11-13,67.28,5078.16,36563.87,0.00
1991-11-14,25.76,5078.21,36614.97,0.00
1991-11-15,15.67,5078.24,36646.06,0.00
1991-11-16,62.10,5078.36,36769.23,0.00
1991-11-17,41.67,5078.44,36851.88,0.00
1991-11-18,73.17,5078.58,36997.02,0.00
1991-11-19,20.94,5078.62,37038.56,0.00
1991-11-20,63.01,5078.74,37163.53,0.00
1991-11-21,26.21,5078.79,37215.51,0.00
1991-11-22,15.66,5078.82,37246.58,0.00
1991-11-23,10.56,5078.84,37267.52,0.00
1991-11-24,37.09,5078.91,37341.09,0.00
1991-11-25,63.25,5079.03,37466.55,0.00
1991-11-26,42.48,5079.11,37550.81,0.00
1991-11-27,63.88,5079.23,37677.51,0.00
1991-11-28,26.55,5079.28,37730.17,0.00
1991-11-29,26.86,5079.33,37783.44,0.00
1991-11-30,15.90,5079.36,37814.98,0.00
1991-12-01,21.43,5079.40,37857.48,0.00
1991-12-02,37.68,5079.47,37932.21,0.00
1991-12-03,15.98,5079.50,37963.91,0.00
1991-12-04,37.51,5079.57,38038.31,0.00
1991-12-05,37.85,5079.64,38113.39,0.00
1991-12-06,48.48,5079.73,38209.55,0.00
1991-12-07,21.65,5079.77,38252.49,0.00
1991-12-08,37.79,5079.84,38327.45,0.00
1991-12-09,32.57,5079.90,38392.06,0.00
1991-12-10,27.33,5079.95,38446.26,0.00
1991-12-11,27.09,5080.00,38500.00,0.00
1991-12-12,72.36,5080.14,38643.52,0.00
1991-12-13,10.38,5080.16,38664.10,0.00
1991-12-14,15.42,5080.19,38694.68,0.00
1991-12-15,20.75,5080.23,38735.83,0.00
1991-12-16,31.18,5080.29,38797.67,0.00
1991-12-17,15.47,5080.32,38828.36,0.00
1991-12-18,20.84,5080.36,38869.69,0.00
1991-12-19,31.26,5080.42,38931.70,0.00
1991-12-20,36.69,5080.49,39004.48,0.00
1991-12-21,46.97,5080.58,39097.65,0.00
1991-12-22,10.48,5080.60,39118.43,0.00
1991-12-23,20.98,5080.64,39160.04,0.00
1991-12-24,5.14,5080.65,39170.23,0.00
1991-12-25,15.88,5080.68,39201.72,0.00
1991-12-26,15.63,5080.71,39232.72,0.00
1991-12-27,15.91,5080.74,39264.27,0.00
1991-12-28,47.28,5080.83,39358.05,0.00
1991-12-29,15.72,5080.86,39389.23,0.00
1991-12-30,26.53,5080.91,39441.85,0.00
1991-12-31,15.72,5080.94,39473.04,0.00
1992-01-01,21.19,5080.98,39515.06,0.00
1992-01-02,21.19,5081.02,39557.08,0.00
1992-01-03,10.60,5081.04,39578.11,0.00
1992-01-04,26.41,5081.09,39630.50,0.00
1992-01-05,26.70,5081.14,39683.45,0.00
1992-01-06,58.47,5081.25,39799.43,0.00
1992-01-07,26.54,5081.30,39852.08,0.00
1992-01-08,26.84,5081.35,39905.32,0.00
1992-01-09,37.34,5081.42,39979.39,0.00
1992-01-10,10.71,5081.44,40000.64,0.00
1992-01-11,26.97,5081.49,40054.13,0.00
1992-01-12,31.97,5081.55,40117.55,0.00
1992-01-13,27.02,5081.60,40171.15,0.00
1992-01-14,64.70,5081.72,40299.48,0.00
1992-01-15,16.09,5081.75,40331.40,0.00
1992-01-16,21.62,5081.79,40374.29,0.00
1992-01-17,16.09,5081.82,40406.21,0.00
1992-01-18,21.69,5081.86,40449.23,0.00
1992-01-19,21.68,5081.90,40492.24,0.00
1992-01-20,21.71,5081.94,40535.30,0.00
1992-01-21,27.33,5081.99,40589.50,0.00
1992-01-22,20.68,5082.03,40630.52,0.00
1992-01-23,25.99,5082.08,40682.08,0.00
1992-01-24,20.73,5082.12,40723.19,0.00
1992-01-25,15.43,5082.15,40753.79,0.00
1992-01-26,20.74,5082.19,40794.93,0.00
1992-01-27,15.70,5082.22,40826.07,0.00
1992-01-28,30.94,5082.28,40887.44,0.00
1992-01-29,26.16,5082.33,40939.32,0.00
1992-01-30,15.51,5082.36,40970.08,0.00
1992-01-31,26.21,5082.41,41022.07,0.00
1992-02-01,41.80,5082.49,41104.98,0.00
1992-02-02,15.59,5082.52,41135.91,0.00
1992-02-03,20.94,5082.56,41177.44,0.00
1992-02-04,36.59,5082.63,41250.02,0.00
1992-02-05,31.51,5082.69,41312.52,0.00
1992-02-06,10.52,5082.71,41333.39,0.00
1992-02-07,26.17,5082.76,41385.30,0.00
1992-02-08,37.03,5082.83,41458.75,0.00
1992-02-09,15.70,5082.86,41489.89,0.00
1992-02-10,21.14,5082.90,41531.82,0.00
1992-02-11,47.74,5082.99,41626.51,0.00
1992-02-12,36.99,5083.06,41699.88,0.00
1992-02-13,31.86,5083.12,41763.07,0.00
1992-02-14,37.11,5083.19,41836.68,0.00
1992-02-15,37.16,5083.26,41910.38,0.00
1992-02-16,37.50,5083.33,41984.76,0.00
