date,qu,fb,mm,mx,mn,af,qj,qd
1995-05-04,55.33,2516.44,52.66,62.23,46.27,30415.08,15.00,80.00
1995-05-05,59.47,2516.43,51.56,57.36,47.68,30404.12,15.00,80.00
1995-05-06,65.00,2516.43,53.33,57.43,47.29,30404.12,15.00,80.00
1995-05-07,135.10,2516.55,55.56,64.43,50.83,30523.33,15.00,90.00
1995-05-08,113.39,2516.61,55.64,63.02,48.79,30583.61,15.00,98.00
1995-05-09,94.84,2516.62,56.71,68.05,46.58,30593.21,10.00,100.00
1995-05-10,225.19,2516.86,58.97,66.95,51.93,30831.61,10.00,115.00
1995-05-11,103.00,2516.86,53.75,59.56,48.00,30831.61,27.00,130.00
1995-05-12,95.47,2516.85,50.79,58.85,42.89,30820.65,27.00,128.00
1995-05-13,83.50,2516.82,55.34,62.54,45.56,30791.88,27.00,125.00
1995-05-14,98.00,2516.82,57.13,68.36,41.95,30791.88,27.00,125.00
1995-05-15,60.77,2516.75,58.95,73.08,41.71,30722.00,27.00,123.00
1995-05-16,58.79,2516.69,60.50,71.27,52.72,30663.08,6.50,95.00
1995-05-17,48.27,2516.62,62.75,74.10,49.26,30593.21,6.50,90.00
1995-05-18,58.46,2516.58,59.60,71.19,43.83,30553.47,6.50,85.00
1995-05-19,60.30,2516.55,60.68,72.92,44.85,30523.33,4.50,80.00
1995-05-20,55.99,2516.52,63.06,78.50,47.13,30494.55,4.50,75.00
1995-05-21,33.11,2516.46,69.08,78.90,53.82,30434.27,4.50,68.00
1995-05-22,15.93,2516.38,65.65,75.52,54.92,30354.79,9.00,65.00
1995-05-23,1.51,2516.28,66.88,75.75,56.41,30256.14,3.25,54.50
1995-05-24,4.32,2516.18,65.21,75.60,47.61,30156.12,1.75,56.50
1995-05-25,3.60,2516.09,65.57,75.28,58.46,30067.06,0.00,48.50
1995-05-26,-6.92,2515.99,61.70,69.54,49.57,29968.54,4.75,47.50
1995-05-27,24.75,2515.95,61.83,74.81,42.97,29929.37,3.00,47.50
1995-05-28,0.23,2515.86,67.61,81.41,46.66,29841.57,3.00,47.50
1995-05-29,9.76,2515.79,70.29,85.82,53.74,29772.67,3.00,47.50
1995-05-30,-11.23,2515.68,70.79,84.87,55.86,29664.61,1.00,44.25
1995-05-31,-18.52,2515.55,70.05,84.95,56.65,29537.63,2.25,47.75
1995-06-01,-17.75,2515.43,67.75,80.78,54.68,29420.11,3.25,44.75
1995-06-02,-7.04,2515.33,66.26,80.15,53.97,29322.85,3.25,45.25
1995-06-03,0.98,2515.24,70.35,79.53,64.75,29235.04,1.00,46.25
1995-06-04,-42.76,2515.11,68.49,82.36,51.30,29108.07,25.00,46.25
1995-06-05,3.51,2515.04,54.83,64.82,46.19,29039.17,10.00,48.25
1995-06-06,-15.81,2514.92,48.58,54.68,44.85,28923.01,12.50,55.25
1995-06-07,19.28,2514.89,54.81,67.81,40.53,28893.81,18.00,52.00
1995-06-08,-11.90,2514.81,62.11,70.09,56.25,28818.15,18.00,44.25
1995-06-09,4.84,2514.77,59.89,69.46,53.27,28779.66,21.00,45.25
1995-06-10,0.99,2514.72,63.67,78.58,45.64,28730.55,19.00,44.75
1995-06-11,16.38,2514.70,68.67,80.08,55.15,28711.96,19.00,44.75
1995-06-12,-31.47,2514.58,69.37,83.06,53.66,28596.49,19.00,45.75
1995-06-13,-12.10,2514.48,70.09,79.84,59.79,28499.59,12.50,49.25
1995-06-14,-27.52,2514.33,64.36,74.42,54.45,28356.24,9.00,53.75
1995-06-15,-19.38,2514.17,62.06,67.81,54.52,28202.26,1.00,59.25
1995-06-16,-15.13,2514.01,65.30,76.46,59.24,28048.29,0.00,62.50
1995-06-17,-8.14,2513.86,61.57,71.11,54.68,27906.19,0.00,63.50
1995-06-18,-7.40,2513.71,58.71,66.63,51.62,27765.57,0.00,63.50
1995-06-19,-4.21,2513.57,53.83,59.24,48.24,27632.75,1.00,63.75
1995-06-20,-6.95,2513.44,55.21,67.42,38.49,27510.36,2.00,56.75
1995-06-21,-1.56,2513.32,60.83,70.80,45.09,27397.08,3.25,58.80
1995-06-22,21.77,2513.25,65.56,75.91,53.42,27330.67,8.50,63.75
1995-06-23,-10.30,2513.10,70.30,84.24,54.37,27188.75,7.50,68.75
1995-06-24,-1.38,2512.94,73.67,87.39,58.61,27038.74,7.25,81.50
1995-06-25,11.81,2512.82,77.71,91.32,59.16,26928.78,7.25,74.50
1995-06-26,-64.59,2512.56,80.11,93.68,63.25,26687.12,9.00,66.25
1995-06-27,-53.85,2512.29,74.98,84.87,68.05,26436.51,1.00,73.50
1995-06-28,-18.73,2512.08,72.07,83.69,61.29,26242.16,2.25,81.50
1995-06-29,-13.21,2511.89,70.56,80.55,58.38,26067.70,2.75,77.50
1995-06-30,-5.24,2511.82,72.35,89.35,51.14,26003.75,1.00,28.00
1995-07-01,-4.77,2511.67,76.53,92.89,58.38,25868.34,0.50,64.00
1995-07-02,-49.39,2511.40,71.87,81.81,63.25,25622.60,0.50,75.00
1995-07-03,-26.64,2511.18,68.69,75.52,58.22,25421.99,0.50,75.00
1995-07-04,-21.32,2510.97,69.80,82.20,55.70,25231.94,0.50,75.00
1995-07-05,-23.26,2510.76,73.72,87.47,57.36,25044.97,1.00,72.00
1995-07-06,-111.35,2510.47,76.69,87.31,63.02,24785.44,50.00,69.50
1995-07-07,24.23,2510.37,73.56,88.49,58.22,24695.65,0.00,69.50
1995-07-08,-69.82,2510.07,76.17,89.90,63.64,24428.73,3.25,68.00
1995-07-09,-24.67,2509.86,73.64,85.58,61.52,24242.93,0.00,69.00
1995-07-10,-41.23,2509.64,74.73,86.29,64.51,24051.07,0.00,55.50
1995-07-11,14.09,2509.54,73.38,85.97,61.13,23962.99,0.00,58.50
1995-07-12,-4.69,2509.40,62.89,72.76,55.23,23841.12,1.75,58.50
1995-07-13,20.99,2509.35,64.08,79.21,51.38,23796.48,1.50,45.00
1995-07-14,8.22,2509.27,70.77,83.22,56.41,23726.50,1.50,45.00
1995-07-15,-4.53,2509.20,76.28,87.70,59.71,23664.96,17.50,44.00
1995-07-16,13.72,2509.17,78.49,91.24,61.52,23639.62,17.50,44.00
1995-07-17,0.86,2509.13,81.22,94.15,64.43,23604.63,16.50,35.00
1995-07-18,-28.91,2509.03,82.55,94.31,68.52,23516.54,20.00,35.50
1995-07-19,-28.02,2508.88,80.99,92.66,71.19,23386.58,20.00,57.50
1995-07-20,-11.34,2508.75,78.91,95.33,65.37,23274.84,19.50,64.50
1995-07-21,-31.81,2508.58,80.10,92.42,66.24,23127.45,20.00,62.50
1995-07-22,-41.60,2508.37,79.03,88.72,66.32,22946.76,11.00,60.50
1995-07-23,-47.88,2508.13,79.51,92.26,59.87,22738.74,3.50,60.50
1995-07-24,-40.51,2507.88,79.43,91.87,63.41,22525.50,3.50,70.50
1995-07-25,-32.98,2507.65,79.41,92.66,59.64,22330.67,1.25,66.50
1995-07-26,-44.05,2507.40,79.50,91.24,66.79,22118.33,2.00,65.00
1995-07-27,-33.23,2507.17,79.20,93.13,61.36,21923.50,0.00,65.00
1995-07-28,-42.47,2506.92,83.28,97.45,65.92,21712.32,1.00,65.00
1995-07-29,-50.86,2506.65,73.61,89.04,63.09,21487.47,2.00,64.50
1995-07-30,-17.31,2506.46,66.66,78.35,52.87,21329.16,2.00,64.50
1995-07-31,-24.86,2506.26,69.53,83.85,51.22,21162.82,0.00,59.00
1995-08-01,-16.77,2506.08,74.43,92.50,54.45,21012.54,1.00,60.00
1995-08-02,-32.98,2505.86,81.88,94.07,68.36,20831.09,1.50,60.00
1995-08-03,-50.32,2505.59,81.41,92.73,65.30,20610.29,0.50,61.50
1995-08-04,-27.38,2505.37,82.99,95.33,64.59,20430.04,0.00,63.50
1995-08-05,-38.62,2505.12,82.90,96.27,66.55,20225.01,3.75,68.50
1995-08-06,-31.42,2504.88,83.14,95.72,61.92,20030.79,2.00,68.50
1995-08-07,-55.16,2504.56,68.81,85.42,58.85,19773.11,0.25,75.00
1995-08-08,-31.13,2504.30,62.64,74.34,46.66,19564.09,0.25,74.50
1995-08-09,-21.36,2504.07,67.25,82.43,48.79,19379.40,0.25,72.00
1995-08-10,-42.11,2503.79,71.14,86.99,56.49,19158.02,0.00,69.50
1995-08-11,-29.19,2503.54,68.12,81.65,53.11,18961.77,1.25,71.00
1995-08-12,-46.21,2503.25,69.24,86.76,54.68,18734.25,1.00,69.50
1995-08-13,-34.16,2502.99,63.92,74.57,50.52,18530.63,1.00,69.50
1995-08-14,-17.66,2502.78,67.35,84.01,47.68,18369.65,0.00,63.50
1995-08-15,-44.76,2502.52,71.02,89.59,56.18,18170.78,0.00,55.50
1995-08-16,3.03,2502.41,61.46,67.26,56.49,18085.55,2.00,48.00
1995-08-17,-11.75,2502.24,61.51,71.11,53.74,17956.13,1.50,55.00
1995-08-18,-6.06,2502.08,62.25,74.10,45.56,17833.03,1.00,57.00
1995-08-19,-15.26,2501.93,66.92,86.13,48.47,17719.46,1.00,43.00
1995-08-20,-14.62,2501.78,71.24,90.38,52.40,17607.16,1.00,43.00
1995-08-21,-22.65,2501.61,76.99,94.23,60.74,17479.42,1.25,43.00
1995-08-22,-21.66,2501.44,80.07,93.36,67.10,17351.67,1.75,44.50
1995-08-23,-27.18,2501.25,78.78,92.03,69.31,17209.50,0.00,44.50
1995-08-24,-59.47,2501.04,73.08,87.23,58.69,17051.88,25.00,45.00
1995-08-25,-28.71,2500.84,71.76,85.89,56.02,16904.68,0.25,45.75
1995-08-26,-21.52,2500.65,72.27,87.23,56.88,16766.30,0.00,48.25
1995-08-27,-14.44,2500.48,72.28,86.21,54.05,16641.96,0.00,48.25
1995-08-28,-11.64,2500.32,72.01,86.99,55.55,16525.64,0.25,47.25
1995-08-29,-32.52,2500.10,71.45,80.78,59.56,16362.95,0.50,50.00
1995-08-30,-26.77,2499.87,69.96,85.74,53.50,16200.27,0.25,55.50
1995-08-31,-26.77,2499.65,71.70,90.53,53.82,16037.58,0.25,55.50
1995-09-01,-26.77,2499.42,75.16,94.39,57.36,15874.89,0.25,55.50
1995-09-02,-29.52,2499.19,75.27,93.05,56.18,15712.20,0.25,52.75
1995-09-03,-29.52,2498.96,73.78,91.48,60.26,15549.51,0.25,52.75
1995-09-04,-29.52,2498.73,74.44,88.10,62.23,15386.82,0.25,52.75
1995-09-05,-27.27,2498.49,71.23,82.67,57.12,15224.13,0.25,55.00
1995-09-06,-43.02,2498.26,70.08,82.04,54.37,15061.44,0.25,39.25
1995-09-07,-34.89,2498.05,66.65,74.57,52.95,14915.37,0.25,39.00
1995-09-08,-7.80,2497.93,63.73,76.22,47.68,14832.70,0.12,34.00
1995-09-09,-15.26,2497.79,64.96,77.56,52.48,14737.97,3.25,35.75
1995-09-10,-13.76,2497.65,68.19,86.52,53.74,14643.24,1.75,35.75
1995-09-11,-23.53,2497.47,57.19,67.34,55.78,14520.20,0.25,38.75
1995-09-12,-25.03,2497.29,69.59,86.13,53.66,14397.17,0.00,37.00
1995-09-13,-23.03,2497.10,70.87,87.07,56.41,14274.14,0.00,39.00
1995-09-14,-21.28,2496.92,69.57,85.97,55.08,14151.11,0.25,41.00
1995-09-15,-25.03,2496.73,70.91,88.17,55.15,14028.08,0.00,37.00
1995-09-16,-27.53,2496.55,73.21,87.70,58.93,13905.05,0.00,34.50
1995-09-17,-27.53,2496.36,73.22,85.97,57.51,13782.02,0.00,34.50
1995-09-18,-29.03,2496.18,71.36,86.29,56.10,13658.98,0.25,33.25
1995-09-19,-28.78,2495.99,69.86,83.85,55.15,13535.95,0.00,33.25
1995-09-20,-26.53,2495.80,64.40,74.26,52.56,13414.40,1.50,36.25
1995-09-21,-14.60,2495.65,54.14,63.64,46.98,13317.51,0.00,34.25
1995-09-22,-12.29,2495.51,52.48,69.86,34.48,13227.67,0.25,33.25
1995-09-23,-11.19,2495.38,59.62,79.13,39.82,13143.99,0.25,31.25
1995-09-24,-17.85,2495.23,61.15,73.55,48.31,13047.10,0.25,31.25
1995-09-25,-7.28,2495.12,63.20,78.82,49.65,12976.63,0.00,28.25
1995-09-26,-11.02,2495.01,60.86,71.90,49.34,12906.17,2.00,26.50
1995-09-27,-5.84,2494.92,61.76,72.45,55.31,12849.47,0.50,23.25
1995-09-28,-8.31,2494.83,56.49,65.37,45.88,12793.81,0.00,19.75
1995-09-29,-14.49,2494.71,56.68,64.82,47.37,12718.45,0.50,24.00
1995-09-30,-5.00,2494.62,52.61,64.98,40.84,12661.93,0.50,24.00
1995-10-01,-8.02,2494.52,56.41,66.16,47.21,12599.42,0.50,24.00
1995-10-02,-4.04,2494.44,53.51,67.73,37.46,12549.75,0.25,21.25
1995-10-03,5.25,2494.41,52.01,60.81,44.46,12530.91,0.25,15.00
1995-10-04,-10.25,2494.35,50.41,58.46,41.79,12493.23,0.25,9.00
1995-10-05,0.98,2494.31,45.41,56.88,31.57,12468.39,0.00,13.50
1995-10-06,2.50,2494.28,49.07,62.31,35.18,12449.55,1.25,13.25
1995-10-07,-6.75,2494.22,54.47,65.45,44.15,12411.87,0.00,12.25
1995-10-08,-0.27,2494.18,49.46,61.84,36.52,12387.04,0.00,12.25
1995-10-09,-0.27,2494.14,51.39,66.00,40.45,12362.21,0.00,12.25
1995-10-10,-0.46,2494.10,49.62,58.77,37.94,12336.51,0.00,12.50
1995-10-11,-1.54,2494.05,51.98,67.03,41.55,12305.69,0.50,14.50
1995-10-12,-4.38,2493.98,48.66,56.88,39.35,12262.30,0.50,18.00
1995-10-13,-4.49,2493.91,43.50,56.10,28.27,12219.68,0.50,17.50
1995-10-14,-1.53,2493.85,46.32,62.39,31.49,12182.92,0.50,17.50
1995-10-15,7.73,2493.82,48.80,66.16,35.26,12164.53,0.50,17.50
1995-10-16,17.00,2493.82,54.42,68.99,42.18,12164.53,0.50,17.50
1995-10-17,6.32,2493.84,50.81,64.35,35.73,12177.07,0.00,0.00
1995-10-18,0.00,2493.84,52.79,61.36,43.99,12177.07,0.00,0.00
1995-10-19,0.00,2493.84,44.58,57.98,30.15,12177.07,0.00,0.00
1995-10-20,2.95,2493.85,43.45,56.49,30.70,12182.92,0.00,0.00
1995-10-21,2.95,2493.86,47.52,52.95,40.61,12188.77,0.00,0.00
1995-10-22,0.00,2493.86,45.35,54.84,31.88,12188.77,0.00,0.00
1995-10-23,0.00,2493.86,42.65,54.45,28.89,12188.77,0.00,0.00
1995-10-24,2.95,2493.87,47.53,59.56,33.93,12194.62,0.00,0.00
1995-10-25,3.37,2493.88,46.82,57.36,36.52,12201.30,0.00,0.00
1995-10-26,2.95,2493.89,54.12,64.51,43.68,12207.15,0.00,0.00
1995-10-27,6.32,2493.91,45.71,59.48,34.01,12219.68,0.00,0.00
1995-10-28,0.00,2493.91,44.45,58.14,32.20,12219.68,0.00,0.00
1995-10-29,5.90,2493.93,46.73,58.93,36.91,12231.38,0.00,0.00
1995-10-30,-2.95,2493.92,43.03,52.64,35.97,12225.53,0.00,0.00
1995-10-31,5.90,2493.94,38.00,50.44,26.30,12237.23,0.00,0.00
1995-11-01,-5.90,2493.92,35.97,49.18,23.94,12225.53,0.00,0.00
1995-11-02,2.95,2493.93,30.02,46.43,17.81,12231.38,0.00,0.00
1995-11-03,2.95,2493.94,31.55,46.66,15.69,12237.23,0.00,0.00
1995-11-04,3.37,2493.95,32.11,41.00,16.79,12243.92,0.00,0.00
1995-11-05,5.90,2493.97,41.06,52.24,32.43,12255.62,0.00,0.00
1995-11-06,3.37,2493.98,43.64,50.59,39.27,12262.30,0.00,0.00
1995-11-07,5.90,2494.00,41.48,44.85,37.94,12274.00,0.00,0.00
1995-11-08,9.50,2494.03,43.64,54.60,36.36,12292.84,0.00,0.00
1995-11-09,0.00,2494.03,44.59,52.24,35.58,12292.84,0.00,0.00
1995-11-10,6.48,2494.05,38.85,45.96,28.58,12305.69,0.00,0.00
1995-11-11,3.02,2494.06,43.99,48.31,39.74,12311.68,0.00,0.00
1995-11-12,12.52,2494.10,44.78,48.86,36.91,12336.51,0.00,0.00
1995-11-13,6.48,2494.12,46.34,50.28,43.83,12349.36,0.00,0.00
1995-11-14,6.48,2494.14,46.83,48.24,45.88,12362.21,0.00,0.00
1995-11-15,6.04,2494.16,46.63,49.26,45.40,12374.19,0.00,0.00
1995-11-16,6.48,2494.18,43.36,52.48,35.50,12387.04,0.00,0.00
1995-11-17,9.50,2494.21,41.19,47.37,36.44,12405.88,0.00,0.00
1995-11-18,9.50,2494.24,47.39,59.16,38.72,12424.72,0.00,0.00
1995-11-19,6.04,2494.26,40.63,47.45,33.77,12436.71,0.00,0.00
1995-11-20,6.47,2494.28,39.63,50.59,32.20,12449.55,0.00,0.00
1995-11-21,6.04,2494.30,37.71,47.37,31.10,12461.54,0.00,0.00
1995-11-22,9.50,2494.33,42.47,52.01,34.95,12480.38,0.00,0.00
1995-11-23,9.50,2494.36,40.53,47.68,32.51,12499.22,0.00,0.00
1995-11-24,12.52,2494.40,44.11,52.87,38.80,12524.06,0.00,0.00
1995-11-25,9.50,2494.43,43.68,55.08,35.42,12542.90,0.00,0.00
1995-11-26,9.50,2494.46,43.99,48.00,37.15,12561.74,0.00,0.00
1995-11-27,22.02,2494.53,36.14,43.60,28.03,12605.41,0.00,0.00
1995-11-28,9.88,2494.56,34.13,43.75,-35.73,12625.00,0.00,0.00
1995-11-29,12.60,2494.60,45.32,51.46,39.12,12650.00,0.00,0.00
1995-11-30,9.08,2494.63,51.96,58.46,44.23,12668.00,0.00,0.00
1995-12-01,9.58,2494.66,50.53,58.46,39.90,12687.00,0.00,0.00
1995-12-02,12.60,2494.70,40.86,48.55,31.57,12712.00,0.00,0.00
1995-12-03,9.08,2494.73,34.20,39.27,26.69,12730.00,0.00,0.00
1995-12-04,13.11,2494.77,39.85,50.67,27.95,12756.00,0.00,0.00
1995-12-05,9.58,2494.80,27.27,30.70,22.13,12775.00,0.00,0.00
1995-12-06,18.55,2494.86,22.97,28.34,13.96,12811.79,0.00,0.00
1995-12-07,12.96,2494.90,28.75,36.36,21.82,12837.49,0.00,0.00
1995-12-08,15.54,2494.95,25.62,30.62,17.10,12868.31,0.00,0.00
1995-12-09,15.98,2495.00,29.41,31.65,27.48,12900.00,0.00,0.00
1995-12-10,15.99,2495.05,31.88,34.08,30.55,12931.71,0.00,0.00
1995-12-11,12.88,2495.09,36.52,43.28,29.45,12957.25,0.00,0.00
1995-12-12,48.85,2495.24,50.18,63.33,40.37,13054.14,0.00,0.00
1995-12-13,15.99,2495.29,42.02,49.96,34.24,13085.85,0.00,0.00
1995-12-14,26.20,2495.37,35.78,39.12,31.65,13137.82,0.00,0.00
1995-12-15,32.42,2495.47,38.79,41.00,36.68,13202.12,0.00,0.00
1995-12-16,22.65,2495.54,37.90,43.52,31.41,13247.04,0.00,0.00
1995-12-17,19.54,2495.60,30.84,38.25,24.73,13285.80,0.00,0.00
1995-12-18,19.10,2495.66,31.39,38.01,24.89,13323.68,0.00,0.00
1995-12-19,16.43,2495.71,28.38,39.19,21.27,13356.27,0.00,0.00
1995-12-20,15.99,2495.76,28.01,33.77,21.66,13387.98,0.00,0.00
1995-12-21,19.54,2495.82,30.65,33.69,28.11,13426.73,0.00,0.00
1995-12-22,16.43,2495.87,29.02,34.79,22.68,13459.32,0.00,0.00
1995-12-23,9.33,2495.90,24.27,34.24,17.10,13477.82,0.00,0.00
1995-12-24,13.32,2495.94,18.67,21.74,11.83,13504.24,0.00,0.00
1995-12-25,12.88,2495.98,21.37,23.39,18.75,13529.79,0.00,0.00
1995-12-26,16.24,2496.03,22.94,24.10,21.90,13562.01,0.00,0.00
1995-12-27,13.69,2496.07,22.22,23.55,21.19,13589.17,0.00,0.00
1995-12-28,16.44,2496.12,27.10,35.11,23.16,13621.77,0.00,0.00
1995-12-29,36.51,2496.23,27.70,30.31,25.99,13694.19,0.00,0.00
1995-12-30,23.28,2496.30,30.68,33.22,27.79,13740.37,0.00,0.00
1995-12-31,20.08,2496.36,40.11,48.86,30.39,13780.20,0.00,0.00
1996-01-01,20.09,2496.42,34.45,44.93,26.93,13820.04,0.00,0.00
1996-01-02,16.43,2496.47,35.00,39.04,30.55,13852.63,0.00,0.00
1996-01-03,26.93,2496.55,36.27,47.76,27.95,13906.04,0.00,0.00
1996-01-04,13.24,2496.59,36.45,43.91,27.79,13932.30,0.00,0.00
1996-01-05,20.09,2496.65,32.86,38.88,27.24,13972.14,0.00,0.00
1996-01-06,16.43,2496.70,33.43,38.01,29.68,14004.73,0.00,0.00
1996-01-07,23.28,2496.77,32.05,36.68,26.77,14050.90,0.00,0.00
1996-01-08,16.89,2496.82,35.98,42.81,31.88,14084.40,0.00,0.00
1996-01-09,20.08,2496.88,35.18,37.23,32.35,14124.23,0.00,0.00
1996-01-10,23.28,2496.95,35.95,45.80,29.05,14170.41,0.00,0.00
1996-01-11,23.45,2497.02,33.27,44.07,26.77,14216.93,0.00,0.00
1996-01-12,27.16,2497.10,30.08,38.64,22.29,14270.80,0.00,0.00
1996-01-13,27.16,2497.18,30.60,42.26,24.26,14324.67,0.00,0.00
1996-01-14,27.63,2497.26,27.98,35.73,21.74,14379.47,0.00,0.00
1996-01-15,30.90,2497.35,37.85,48.24,30.07,14440.76,0.00,0.00
1996-01-16,40.74,2497.47,41.22,46.82,35.03,14521.57,0.00,0.00
1996-01-17,-23.88,2497.81,32.55,38.09,25.99,14751.90,140.00,0.00
1996-01-18,44.57,2498.37,26.22,29.37,21.90,15137.82,150.00,0.00
1996-01-19,-61.12,2498.62,34.58,44.30,23.71,15314.11,150.00,0.00
1996-01-20,-61.12,2498.88,36.60,42.18,31.25,15490.40,150.00,0.00
1996-01-21,-56.12,2499.13,36.22,40.84,29.84,15666.69,145.00,0.00
1996-01-22,-11.12,2499.37,29.69,38.25,23.16,15842.98,100.00,0.00
1996-01-23,-11.12,2499.62,28.90,32.28,25.20,16019.27,100.00,0.00
1996-01-24,-11.12,2499.87,33.25,39.51,23.00,16195.56,100.00,0.00
1996-01-25,-11.12,2500.11,27.27,37.31,17.89,16371.85,100.00,0.00
1996-01-26,-11.12,2500.35,26.51,33.85,18.36,16548.14,100.00,0.00
1996-01-27,-11.12,2500.59,28.98,36.60,24.73,16724.43,100.00,0.00
1996-01-28,-11.12,2500.83,32.23,39.59,21.50,16900.72,100.00,0.00
1996-01-29,-11.12,2501.07,29.87,38.57,24.26,17077.01,100.00,0.00
1996-01-30,38.88,2501.31,18.59,26.61,7.59,17253.30,50.00,0.00
1996-01-31,88.88,2501.55,11.31,23.55,3.34,17429.59,0.00,0.00
1996-02-01,88.88,2501.78,10.83,17.73,2.95,17605.88,0.00,0.00
1996-02-02,88.88,2502.01,12.13,18.75,2.09,17782.17,0.00,0.00
1996-02-03,88.88,2502.24,10.16,15.84,3.66,17958.46,0.00,0.00
1996-02-04,88.88,2502.47,17.38,21.19,13.17,18134.75,0.00,0.00
1996-02-05,88.88,2502.70,27.33,35.34,19.38,18311.04,0.00,0.00
1996-02-06,88.88,2502.93,35.67,47.61,29.68,18487.33,0.00,0.00
1996-02-07,107.88,2503.16,46.05,55.39,37.46,18663.62,0.00,19.00
1996-02-08,400.88,2503.38,41.76,51.30,34.95,18839.91,0.00,312.00
1996-02-09,588.88,2503.61,40.58,51.54,32.43,19016.20,0.00,500.00
1996-02-10,588.88,2503.83,35.50,44.15,26.61,19192.49,0.00,500.00
1996-02-11,472.88,2504.06,35.84,50.67,26.14,19368.78,0.00,384.00
1996-02-12,562.88,2504.28,35.92,51.62,26.06,19545.07,0.00,474.00
1996-02-13,358.88,2504.50,37.47,44.46,26.77,19721.36,0.00,270.00
1996-02-14,172.88,2504.71,39.20,54.60,31.57,19897.65,0.00,84.00
1996-02-15,142.88,2504.93,38.99,51.54,29.13,20073.94,0.00,54.00
1996-02-16,221.88,2505.15,39.25,52.56,28.82,20250.23,0.00,133.00
1996-02-17,271.88,2505.37,41.05,46.98,35.66,20426.52,0.00,183.00
1996-02-18,288.88,2505.58,46.74,58.61,36.91,20602.81,0.00,200.00
1996-02-19,301.88,2505.80,46.14,53.82,40.53,20779.10,0.00,213.00
1996-02-20,444.88,2506.01,46.21,57.43,34.95,20955.39,0.00,356.00
1996-02-21,588.88,2506.22,42.33,53.66,33.22,21131.68,0.00,500.00
1996-02-22,421.88,2506.43,35.44,41.63,30.07,21307.97,0.00,333.00
1996-02-23,338.88,2506.65,39.10,49.73,32.12,21484.26,0.00,250.00
1996-02-24,338.88,2506.86,31.67,35.81,28.19,21660.55,0.00,250.00
1996-02-25,338.88,2507.07,28.39,37.86,19.22,21836.84,0.00,250.00
1996-02-26,269.88,2507.28,27.48,32.90,22.61,22013.13,0.00,181.00
1996-02-27,238.88,2507.48,24.21,33.77,14.82,22189.42,0.00,150.00
1996-02-28,238.88,2507.69,31.61,39.51,26.46,22365.71,0.00,150.00
1996-02-29,206.88,2507.90,33.63,46.35,20.48,22542.00,0.00,118.00
1996-03-01,126.67,2507.96,36.33,52.32,24.96,22594.90,0.00,100.00
1996-03-02,126.67,2508.02,40.08,58.14,26.69,22647.80,0.00,100.00
1996-03-03,126.67,2508.09,41.80,50.04,35.34,22700.70,0.00,100.00
1996-03-04,126.67,2508.15,41.98,52.64,36.05,22753.59,0.00,100.00
1996-03-05,126.67,2508.21,39.68,48.39,35.58,22806.49,0.00,100.00
1996-03-06,126.67,2508.27,40.45,49.65,31.41,22859.39,0.00,100.00
1996-03-07,126.67,2508.33,43.94,53.82,34.71,22912.29,0.00,100.00
1996-03-08,129.96,2508.40,47.98,58.38,38.25,22971.72,0.00,100.00
1996-03-09,135.36,2508.48,47.87,59.40,38.01,23041.86,0.00,100.00
1996-03-10,138.95,2508.57,49.72,60.58,40.84,23119.12,0.00,100.00
1996-03-11,138.96,2508.66,50.04,57.28,41.95,23196.39,0.00,100.00
1996-03-12,361.29,2509.34,43.53,46.27,40.92,23788.03,0.00,63.00
1996-03-13,633.71,2510.76,48.14,57.43,41.32,25044.97,0.00,0.00
1996-03-14,323.46,2511.47,48.68,61.84,35.11,25686.54,0.00,0.00
1996-03-15,271.10,2512.06,46.74,59.40,33.93,26224.26,0.00,0.00
1996-03-16,237.87,2512.57,47.73,60.74,35.50,26696.07,0.00,0.00
1996-03-17,218.04,2512.88,48.91,57.91,39.98,26983.76,0.00,73.00
1996-03-18,214.39,2512.96,45.24,57.04,31.80,27057.92,0.00,177.00
1996-03-19,205.82,2512.93,48.75,63.02,37.54,27029.79,0.00,220.00
1996-03-20,191.82,2512.90,49.25,60.81,37.39,27001.66,0.00,206.00
1996-03-21,186.46,2512.87,48.69,61.68,37.62,26974.81,0.00,200.00
1996-03-22,183.69,2512.91,44.68,49.57,40.92,27011.89,0.00,165.00
1996-03-23,163.54,2512.94,43.91,51.22,39.51,27038.74,0.00,150.00
1996-03-24,178.36,2513.00,37.66,43.20,30.55,27095.00,0.00,150.00
1996-03-25,159.19,2513.02,37.54,48.94,28.82,27113.23,0.00,150.00
1996-03-26,169.04,2513.06,40.49,54.68,27.01,27150.99,0.00,150.00
1996-03-27,169.69,2513.10,41.13,47.53,33.38,27190.05,0.00,150.00
1996-03-28,182.82,2513.17,40.17,45.40,35.11,27255.15,0.00,150.00
1996-03-29,164.44,2513.20,39.25,49.57,27.87,27283.80,0.00,150.00
1996-03-30,164.44,2513.23,41.47,53.90,27.95,27312.45,0.00,150.00
1996-03-31,163.78,2513.26,49.53,65.61,32.83,27339.79,0.00,150.00
1996-04-01,-130.96,2513.30,50.98,57.51,45.33,27377.55,150.00,0.00
1996-04-02,-135.56,2513.33,48.09,56.88,42.26,27406.20,150.00,0.00
1996-04-03,-150.00,2513.33,45.45,54.76,35.26,27406.20,150.00,0.00
1996-04-04,-150.00,2513.33,47.75,61.68,33.61,27406.20,150.00,0.00
