date,qu,qd,qt,mm,mx,mn
2015-02-13,6430.48,3030.00,3030.00,38.87,56.20,28.10
2015-02-14,5289.48,2940.00,2940.00,42.55,59.70,31.60
2015-02-15,5227.59,2940.00,2940.00,41.98,53.20,37.00
2015-02-16,6567.77,2920.00,2920.00,35.10,44.30,26.70
2015-02-17,4475.72,2930.00,2930.00,32.17,50.10,20.50
2015-02-18,6587.77,2940.00,2940.00,40.02,59.70,23.70
2015-02-19,2772.71,3020.00,3020.00,44.06,61.20,27.60
2015-02-20,5994.07,3150.00,3150.00,39.45,47.60,35.10
2015-02-21,13778.58,3130.00,3130.00,33.84,40.80,26.00
2015-02-22,-531.87,3120.00,3120.00,26.26,35.40,17.90
2015-02-23,-528.04,3130.00,3130.00,27.21,41.60,15.70
2015-02-24,4228.36,2930.00,2930.00,36.23,50.40,21.70
2015-02-25,7047.49,2610.00,2610.00,38.91,48.60,28.40
2015-02-26,5132.59,2740.00,2740.00,34.11,44.60,26.00
2015-02-27,5656.31,2760.00,2760.00,33.63,39.40,28.90
2015-02-28,6464.76,2750.00,2750.00,32.33,44.50,22.20
2015-03-01,2398.17,2650.00,2650.00,29.33,43.10,20.30
2015-03-02,1012.97,2650.00,2650.00,30.99,43.40,19.70
2015-03-03,7435.17,2650.00,2650.00,29.50,35.60,23.60
2015-03-04,7668.90,2380.00,2380.00,27.84,41.10,13.90
2015-03-05,4878.20,1730.00,1730.00,39.00,52.50,25.50
2015-03-06,5437.19,1460.00,1460.00,41.44,57.80,29.70
2015-03-07,5179.62,1460.00,1460.00,41.23,62.30,25.80
2015-03-08,4410.01,1460.00,1460.00,41.74,61.80,26.30
2015-03-09,4817.28,1290.00,1290.00,43.06,61.40,27.40
2015-03-10,5683.32,1130.00,1130.00,46.40,68.00,26.00
2015-03-11,4070.07,1120.00,1120.00,50.46,62.60,38.90
2015-03-12,5160.27,1120.00,1120.00,50.15,61.40,45.20
2015-03-13,5673.32,1120.00,1120.00,46.02,63.20,30.60
2015-03-14,4648.41,1120.00,1120.00,51.55,71.40,32.80
2015-03-15,4713.70,1120.00,1120.00,60.48,68.50,43.20
2015-03-16,6197.87,1820.00,1820.00,57.54,68.30,49.20
2015-03-17,4214.85,2320.00,2320.00,51.92,63.30,43.30
2015-03-18,4822.96,2340.00,2340.00,48.00,59.50,39.80
2015-03-19,5335.72,2330.00,2330.00,44.64,61.10,30.20
2015-03-20,6175.05,2320.00,2320.00,48.72,68.10,29.10
2015-03-21,3636.87,2330.00,2330.00,55.82,68.10,44.10
2015-03-22,6796.16,2330.00,2330.00,46.92,63.60,32.10
2015-03-23,1472.96,2340.00,2340.00,42.53,51.60,35.50
2015-03-24,7745.60,2410.00,2410.00,41.07,48.30,36.80
2015-03-25,5097.71,2630.00,2630.00,40.64,50.80,29.80
2015-03-26,6961.79,2760.00,2760.00,47.24,60.70,34.20
2015-03-27,5460.88,3260.00,3260.00,52.80,73.70,33.00
2015-03-28,4833.81,3700.00,3700.00,57.29,63.20,44.40
2015-03-29,6164.45,3630.00,3630.00,47.09,64.50,31.20
2015-03-30,5563.81,4430.00,4430.00,52.99,73.40,31.20
2015-03-31,-3480.35,5190.00,5190.00,57.74,72.00,42.00
2015-04-01,12465.77,5180.00,5196.00,41.24,51.50,34.00
2015-04-02,5448.30,4610.00,4648.00,36.43,46.30,28.20
2015-04-03,4590.04,3670.00,3723.00,39.25,52.20,21.90
2015-04-04,5668.94,3430.00,3468.00,49.10,60.10,40.60
2015-04-05,4878.58,3440.00,3478.00,45.99,57.80,35.50
2015-04-06,5291.04,4370.00,4424.00,41.57,50.90,35.20
2015-04-07,5127.23,5340.00,5394.00,38.90,51.10,29.50
2015-04-08,989.94,5740.00,5792.00,41.02,47.00,34.20
2015-04-09,4850.93,5880.00,5918.00,46.66,57.30,38.70
2015-04-10,4517.36,5880.00,5918.00,47.35,65.40,30.90
2015-04-11,-1568.48,5930.00,5968.00,50.94,61.30,38.00
2015-04-12,8568.94,6330.00,6368.00,44.27,54.40,32.60
2015-04-13,3670.02,6700.00,6738.00,50.83,68.10,31.30
2015-04-14,4276.79,7040.00,7078.00,46.88,61.90,33.40
2015-04-15,2590.67,7310.00,7326.00,36.34,44.00,30.20
2015-04-16,3360.11,7210.00,7226.00,46.31,59.60,35.70
2015-04-17,4909.74,7050.00,7066.00,49.51,69.20,32.30
2015-04-18,4939.74,7060.00,7096.00,53.66,70.90,37.10
2015-04-19,3722.23,7280.00,7316.00,49.64,63.70,38.60
2015-04-20,4785.69,7480.00,7530.00,50.20,68.40,34.00
2015-04-21,4829.35,7780.00,7835.00,53.38,71.90,36.30
2015-04-22,2548.04,8230.00,8298.00,54.39,74.30,35.50
2015-04-23,4631.48,8680.00,8748.00,54.76,64.80,45.50
2015-04-24,2146.67,8740.00,8826.00,47.48,58.40,39.30
2015-04-25,4204.68,8690.00,8758.00,47.18,53.90,40.60
2015-04-26,6270.98,8640.00,8708.00,46.63,59.20,35.80
2015-04-27,5727.99,8610.00,8678.00,47.49,60.60,32.30
2015-04-28,5377.28,8560.00,8648.00,53.64,71.60,33.60
2015-04-29,3894.68,8360.00,8448.00,61.54,78.90,42.20
2015-04-30,4508.58,8440.00,8529.00,55.32,68.10,43.50
2015-05-01,5630.79,8690.00,8779.00,54.64,77.00,34.10
2015-05-02,4882.34,8760.00,8849.00,62.08,81.80,40.70
2015-05-03,5161.30,8980.00,9065.00,60.04,73.20,46.90
2015-05-04,5766.00,9140.00,9229.00,58.40,73.20,42.30
2015-05-05,4240.10,9440.00,9529.00,59.68,74.40,45.60
2015-05-06,6058.19,9610.00,9710.00,53.68,66.40,45.50
2015-05-07,7552.78,9600.00,9689.00,50.42,60.10,43.20
2015-05-08,7933.00,9640.00,9726.00,52.54,62.00,45.10
2015-05-09,4480.51,9620.00,9674.00,53.63,62.50,44.80
2015-05-10,4913.22,10300.00,10354.00,50.50,63.60,39.10
2015-05-11,10619.71,10800.00,10867.00,55.03,68.40,37.00
2015-05-12,1183.73,10700.00,10767.00,59.67,72.50,47.50
2015-05-13,9639.35,11100.00,11185.00,55.76,65.30,43.50
2015-05-14,8056.46,11100.00,11185.00,56.35,68.80,46.40
2015-05-15,8495.00,11200.00,11285.00,53.24,60.00,48.60
2015-05-16,13062.17,11000.00,11000.00,46.66,49.60,43.30
2015-05-17,13646.37,9790.00,9790.00,51.79,60.00,44.80
2015-05-18,14268.08,8580.00,8580.00,53.38,65.00,45.40
2015-05-19,16078.62,6990.00,6990.00,51.87,55.50,48.60
2015-05-20,16682.60,6590.00,6590.00,51.18,54.00,49.00
2015-05-21,13462.97,6600.00,6600.00,55.59,70.30,45.50
2015-05-22,14454.87,7340.00,7340.00,57.09,67.70,50.70
2015-05-23,15705.21,7520.00,7520.00,54.26,59.30,51.30
2015-05-24,11517.19,7540.00,7540.00,54.51,65.60,46.80
2015-05-25,15536.38,7520.00,7520.00,58.74,73.30,45.40
2015-05-26,16097.09,7760.00,7760.00,58.20,67.90,48.00
2015-05-27,12692.83,8380.00,8396.00,57.65,68.40,48.70
2015-05-28,9836.26,8730.00,8746.00,56.28,66.10,44.90
2015-05-29,11659.51,8950.00,8966.00,60.45,72.90,48.90
2015-05-30,13047.42,8950.00,8966.00,65.18,80.50,50.50
2015-05-31,6974.39,9180.00,9196.00,66.68,83.50,53.00
2015-06-01,16176.72,9850.00,9904.00,65.33,78.90,53.20
2015-06-02,9508.55,10500.00,10554.00,60.59,74.20,49.70
2015-06-03,10305.54,11100.00,11155.00,60.93,77.40,47.90
2015-06-04,8782.35,11700.00,11788.00,61.30,73.00,48.30
2015-06-05,9269.09,11900.00,11988.00,59.85,68.00,52.00
2015-06-06,5731.37,11800.00,11888.00,61.27,73.30,47.80
2015-06-07,7747.73,11700.00,11788.00,64.00,80.60,51.40
2015-06-08,6358.47,11400.00,11489.00,69.05,84.10,54.20
2015-06-09,9541.19,11300.00,11401.00,72.36,89.10,55.80
2015-06-10,1134.49,12000.00,12116.00,68.71,86.20,56.40
2015-06-11,-594.16,12700.00,12817.00,68.31,82.30,55.50
2015-06-12,2196.44,12900.00,13017.00,71.59,83.60,57.50
2015-06-13,5279.44,13200.00,13317.00,66.65,82.00,49.30
2015-06-14,8656.81,13500.00,13603.00,65.62,82.10,48.60
2015-06-15,7434.27,13500.00,13617.00,67.41,82.50,53.80
2015-06-16,8570.80,13400.00,13517.00,70.83,86.30,57.80
2015-06-17,8166.93,13400.00,13529.00,69.88,90.60,51.40
2015-06-18,7120.80,13600.00,13732.00,71.09,91.10,53.80
2015-06-19,4733.80,14000.00,14135.00,70.18,84.90,53.70
2015-06-20,5533.10,14200.00,14315.00,67.91,86.10,51.10
2015-06-21,4910.05,14000.00,14115.00,69.90,89.10,52.60
2015-06-22,3952.98,13800.00,13930.00,68.65,85.70,53.30
2015-06-23,4052.42,13700.00,13840.00,69.48,88.90,52.10
2015-06-24,2737.80,14000.00,14150.00,71.85,90.50,54.00
2015-06-25,3342.27,14200.00,14350.00,74.08,90.50,60.00
2015-06-26,3405.63,13600.00,13750.00,73.49,91.40,55.40
2015-06-27,2880.30,13500.00,13650.00,76.53,96.00,58.40
2015-06-28,3725.94,13500.00,13650.00,77.02,97.20,59.10
2015-06-29,5636.59,13100.00,13203.00,78.42,96.40,62.10
2015-06-30,1873.68,13200.00,13335.00,79.33,97.30,66.30
2015-07-01,2055.05,13100.00,13237.00,80.68,96.00,65.20
2015-07-02,5041.51,12800.00,12939.00,78.25,95.30,62.00
2015-07-03,2806.20,12700.00,12839.00,79.09,97.30,59.70
2015-07-04,4264.18,12600.00,12715.00,79.54,94.30,63.00
2015-07-05,4228.07,12600.00,12716.00,74.19,82.80,67.90
2015-07-06,6722.81,12300.00,12432.00,70.82,81.20,63.30
2015-07-07,5029.20,11800.00,11936.00,73.93,86.80,64.60
2015-07-08,4895.08,11600.00,11736.00,69.86,77.30,65.30
2015-07-09,7501.93,11500.00,11636.00,71.28,82.20,60.00
2015-07-10,4465.39,11600.00,11700.00,65.04,76.50,58.30
2015-07-11,4363.42,11500.00,11587.00,63.25,72.30,53.50
2015-07-12,5942.09,11500.00,11587.00,69.28,83.40,56.20
2015-07-13,4556.67,10900.00,10967.00,68.54,83.90,58.20
2015-07-14,6937.74,10600.00,10686.00,67.36,83.00,53.00
2015-07-15,8073.27,10500.00,10589.00,69.44,86.30,59.30
2015-07-16,5694.32,10500.00,10586.00,71.31,86.70,53.30
2015-07-17,6267.03,10700.00,10786.00,67.28,75.70,59.20
2015-07-18,7327.36,10800.00,10868.00,64.58,76.60,55.20
2015-07-19,6558.74,11100.00,11168.00,66.80,83.90,48.00
2015-07-20,6736.95,11000.00,11088.00,69.05,85.40,55.70
2015-07-21,5922.14,11000.00,11089.00,72.77,88.40,55.50
2015-07-22,6637.95,10900.00,10989.00,72.69,88.80,58.80
2015-07-23,7970.05,10900.00,10969.00,66.80,83.40,58.10
2015-07-24,3732.36,10900.00,10952.00,66.85,83.40,59.60
2015-07-25,6681.86,10900.00,10952.00,69.76,89.30,52.40
2015-07-26,4846.66,10900.00,10952.00,71.50,90.00,54.60
2015-07-27,6519.50,10700.00,10769.00,61.63,69.60,51.80
2015-07-28,3898.74,10100.00,10188.00,57.70,71.60,41.70
2015-07-29,4746.09,9630.00,9718.00,63.06,80.40,42.30
2015-07-30,4600.10,9590.00,9678.00,68.36,92.80,47.40
2015-07-31,4842.53,9930.00,10018.00,69.88,89.80,50.10
2015-08-01,4411.23,10200.00,10285.00,71.98,98.80,51.60
2015-08-02,3859.93,10400.00,10467.00,74.63,94.30,54.50
2015-08-03,4250.96,10500.00,10588.00,73.43,80.10,67.10
2015-08-04,4294.52,10900.00,10988.00,70.88,89.50,57.70
2015-08-05,4510.97,10900.00,10988.00,66.35,80.20,55.80
2015-08-06,4315.32,10700.00,10788.00,66.83,86.90,49.50
2015-08-07,4348.46,10500.00,10588.00,66.68,80.90,58.00
2015-08-08,4370.01,10600.00,10668.00,63.20,72.00,56.20
2015-08-09,4203.97,10300.00,10352.00,66.38,82.00,51.80
2015-08-10,3936.30,9600.00,9669.00,69.39,89.90,53.80
2015-08-11,6107.68,9450.00,9519.00,77.38,92.10,60.20
2015-08-12,4377.36,9390.00,9476.00,79.63,93.60,70.30
2015-08-13,4295.44,9370.00,9456.00,77.65,91.60,64.50
2015-08-14,-1546.63,9360.00,9446.00,77.32,95.60,63.30
2015-08-15,7589.82,9590.00,9657.00,71.85,83.80,59.30
2015-08-16,3269.31,9940.00,10006.00,68.58,85.80,52.30
2015-08-17,3178.27,9920.00,10004.00,67.84,84.50,50.30
2015-08-18,3721.87,9860.00,9946.00,64.17,80.60,47.10
2015-08-19,2335.48,9840.00,9926.00,64.56,82.40,49.70
2015-08-20,2617.14,9810.00,9896.00,68.97,86.70,52.20
2015-08-21,3445.23,9980.00,10066.00,70.13,86.40,52.30
2015-08-22,3889.35,10100.00,10167.00,63.02,73.60,51.60
2015-08-23,3618.90,10100.00,10166.00,62.20,86.30,43.20
2015-08-24,3850.29,10100.00,10167.00,70.63,94.90,53.90
2015-08-25,3788.20,10100.00,10186.00,72.49,96.70,52.90
2015-08-26,2808.73,10100.00,10199.00,74.32,82.30,64.10
2015-08-27,3631.11,10100.00,10199.00,71.51,91.20,57.50
2015-08-28,3716.99,10100.00,10197.00,72.18,90.40,54.10
2015-08-29,4279.88,10000.00,10083.00,76.39,92.00,64.00
2015-08-30,2883.85,10100.00,10163.00,68.51,83.20,55.60
2015-08-31,4719.16,10100.00,10164.00,64.79,84.80,49.30
2015-09-01,3952.92,9760.00,9826.00,67.38,91.60,48.50
2015-09-02,4499.47,9500.00,9566.00,74.53,88.90,60.10
2015-09-03,3577.35,9500.00,9566.00,67.48,83.10,57.90
2015-09-04,-28.72,9300.00,9366.00,64.18,80.00,51.60
2015-09-05,8033.28,8920.00,8970.00,55.64,66.40,48.80
2015-09-06,4815.98,8720.00,8770.00,54.42,70.40,36.20
2015-09-07,4485.91,8620.00,8686.00,59.24,77.30,42.10
2015-09-08,5244.63,8280.00,8344.00,61.59,77.90,45.70
2015-09-09,4515.78,8290.00,8354.00,63.83,87.00,45.20
2015-09-10,4992.72,8290.00,8354.00,67.07,90.70,46.90
2015-09-11,4943.45,8280.00,8344.00,66.23,86.80,47.40
2015-09-12,4901.33,8250.00,8298.00,65.22,87.80,45.20
2015-09-13,4715.36,8260.00,8308.00,66.20,85.00,48.70
2015-09-14,4871.57,7850.00,7897.00,69.57,83.30,61.70
2015-09-15,4630.31,7400.00,7447.00,57.80,63.10,53.00
2015-09-16,6015.46,7130.00,7163.00,54.48,62.00,48.80
2015-09-17,5577.46,6710.00,6725.00,54.52,61.90,48.40
2015-09-18,7120.08,6040.00,6056.00,54.20,70.30,42.60
2015-09-19,6709.21,5650.00,5666.00,55.51,73.70,39.50
2015-09-20,6831.32,5480.00,5496.00,62.50,80.00,44.30
2015-09-21,6081.07,5460.00,5476.00,66.67,85.30,52.40
2015-09-22,5870.70,5500.00,5516.00,62.88,87.90,45.80
2015-09-23,5419.30,5740.00,5774.00,63.77,84.90,46.20
2015-09-24,5181.15,5940.00,5974.00,63.49,84.20,45.60
2015-09-25,5077.70,5920.00,5954.00,70.24,89.80,53.50
2015-09-26,4639.55,5920.00,5954.00,71.77,89.90,56.40
2015-09-27,4220.52,5960.00,5994.00,62.10,76.10,53.60
2015-09-28,5014.24,5940.00,5974.00,64.44,85.20,49.10
2015-09-29,4946.05,5930.00,5963.00,61.43,84.60,46.30
2015-09-30,4277.02,5920.00,5952.00,65.37,82.80,51.60
2015-10-01,3409.59,5910.00,5942.00,64.74,77.00,54.80
2015-10-02,6061.52,5870.00,5902.00,56.83,60.10,54.50
2015-10-03,6310.75,5860.00,5892.00,55.05,65.00,47.80
2015-10-04,5253.97,5880.00,5912.00,53.44,67.40,44.80
2015-10-05,5911.52,5720.00,5752.00,56.94,76.20,42.50
2015-10-06,6059.51,5530.00,5561.00,58.14,74.00,49.00
2015-10-07,5652.22,5380.00,5393.00,60.15,78.10,47.00
2015-10-08,6138.21,4530.00,4543.00,63.82,77.50,53.30
2015-10-09,5421.47,4230.00,4245.00,61.01,79.40,44.80
2015-10-10,4693.75,4260.00,4275.00,67.87,79.40,51.20
2015-10-11,4703.69,4250.00,4265.00,61.94,71.00,52.70
2015-10-12,5149.64,4210.00,4225.00,56.90,80.50,38.10
2015-10-13,4643.15,4190.00,4205.00,60.53,82.50,43.10
2015-10-14,5324.15,3640.00,3655.00,60.30,84.50,42.10
2015-10-15,4696.62,2470.00,2485.00,55.35,79.60,40.30
2015-10-16,4393.54,2000.00,2015.00,55.29,78.80,42.90
2015-10-17,4007.48,1980.00,1980.00,56.00,74.10,43.10
2015-10-18,5756.83,1990.00,1990.00,61.16,69.40,54.90
2015-10-19,2857.55,1660.00,1660.00,54.70,61.10,51.20
2015-10-20,4729.58,1420.00,1420.00,49.62,53.20,43.30
2015-10-21,4097.86,1340.00,1340.00,47.50,68.50,38.70
2015-10-22,3899.04,833.00,833.00,50.40,65.20,40.20
2015-10-23,4462.90,443.00,443.00,49.75,62.40,39.30
2015-10-24,4560.62,387.00,387.00,53.53,66.20,39.60
2015-10-25,4802.65,389.00,389.00,55.68,64.30,46.00
2015-10-26,3541.91,391.00,391.00,53.73,64.00,45.40
2015-10-27,4138.87,392.00,392.00,44.31,58.00,33.70
2015-10-28,3719.80,392.00,392.00,42.87,53.30,31.90
2015-10-29,3225.29,397.00,397.00,44.68,49.30,41.00
2015-10-30,4890.48,399.00,399.00,44.46,49.20,39.40
2015-10-31,4358.59,400.00,400.00,55.36,66.20,48.60
2015-11-01,4675.16,403.00,403.00,51.45,58.40,45.30
2015-11-02,5492.50,406.00,406.00,43.30,47.20,39.70
2015-11-03,3262.87,405.00,405.00,38.77,45.70,35.30
2015-11-04,5970.10,402.00,402.00,34.64,40.30,32.00
2015-11-05,4496.54,405.00,405.00,37.63,43.60,31.60
2015-11-06,4329.78,407.00,407.00,38.44,52.00,29.60
2015-11-07,5491.47,408.00,408.00,35.98,50.80,25.50
2015-11-08,4152.76,410.00,410.00,38.78,52.70,27.10
2015-11-09,4448.45,414.00,414.00,40.83,52.90,34.90
2015-11-10,3726.80,426.00,426.00,34.62,36.90,31.10
2015-11-11,3651.17,438.00,438.00,37.61,46.30,30.30
2015-11-12,4646.62,439.00,439.00,38.48,49.20,32.00
2015-11-13,4364.74,443.00,443.00,38.86,53.90,27.30
2015-11-14,4486.50,445.00,445.00,40.97,57.70,29.10
2015-11-15,4637.75,448.00,448.00,43.58,55.10,32.40
2015-11-16,2540.19,458.00,458.00,31.88,41.30,28.10
2015-11-17,3604.83,466.00,466.00,34.10,39.40,25.60
2015-11-18,4947.16,472.00,472.00,40.50,47.10,35.20
2015-11-19,5097.65,467.00,467.00,40.00,46.80,32.30
2015-11-20,5053.35,468.00,468.00,34.67,44.90,24.30
2015-11-21,4251.74,468.00,468.00,26.61,41.30,18.20
2015-11-22,4414.92,468.00,468.00,28.52,43.50,20.70
2015-11-23,4015.08,468.00,468.00,31.70,44.70,22.90
2015-11-24,3986.62,473.00,473.00,37.18,49.00,25.80
2015-11-25,7255.00,474.00,474.00,30.95,35.70,25.00
2015-11-26,2386.88,477.00,477.00,24.31,29.00,16.70
2015-11-27,2664.69,477.00,477.00,16.13,27.50,8.20
2015-11-28,4713.48,477.00,477.00,14.11,30.20,4.40
2015-11-29,3534.82,479.00,479.00,15.87,33.10,7.40
2015-11-30,4192.33,479.00,479.00,10.81,23.50,1.20
2015-12-01,3917.43,480.00,480.00,11.84,24.50,3.60
2015-12-02,4276.51,481.00,481.00,18.64,32.10,9.30
2015-12-03,4100.47,484.00,484.00,28.31,43.20,19.60
2015-12-04,4263.55,489.00,489.00,38.63,48.20,32.60
2015-12-05,4486.22,488.00,488.00,32.21,41.30,19.70
2015-12-06,3753.59,489.00,489.00,34.51,44.00,24.30
2015-12-07,4345.47,494.00,494.00,43.89,46.20,40.90
2015-12-08,4990.03,498.00,498.00,46.80,53.50,41.50
2015-12-09,4438.22,502.00,502.00,47.25,59.20,36.80
2015-12-10,3649.99,501.00,501.00,38.33,51.00,31.80
2015-12-11,5071.55,498.00,498.00,34.64,40.70,29.70
2015-12-12,4139.66,495.00,495.00,34.84,38.40,31.00
2015-12-13,1154.97,500.00,500.00,37.50,40.30,32.60
2015-12-14,8592.87,502.00,502.00,30.72,34.00,28.90
2015-12-15,3739.34,503.00,503.00,28.18,30.20,26.30
2015-12-16,4910.20,504.00,504.00,26.75,29.60,23.90
2015-12-17,3830.94,504.00,504.00,23.86,30.40,14.50
2015-12-18,4347.84,506.00,506.00,29.21,36.10,24.30
2015-12-19,3321.06,509.00,509.00,39.09,44.50,26.30
2015-12-20,4033.98,509.00,509.00,33.13,37.80,29.50
2015-12-21,4726.49,512.00,512.00,34.44,38.10,32.50
2015-12-22,4128.59,514.00,514.00,32.36,36.20,27.00
2015-12-23,3962.33,512.00,512.00,27.84,31.00,24.80
2015-12-24,4785.90,473.00,473.00,28.18,31.30,25.30
2015-12-25,4101.68,446.00,446.00,21.93,28.00,15.40
2015-12-26,3780.40,446.00,446.00,11.79,17.80,4.30
2015-12-27,3337.63,448.00,448.00,4.96,9.30,-1.89
2015-12-28,3126.19,449.00,449.00,12.76,24.10,5.80
2015-12-29,3296.16,449.00,449.00,14.31,18.60,9.80
2015-12-30,2617.26,450.00,450.00,10.34,16.80,-3.89
2015-12-31,2916.68,452.00,452.00,-3.14,8.80,-9.89
2016-01-01,3544.71,453.00,453.00,-2.35,14.40,-13.89
2016-01-02,3402.50,453.00,453.00,7.62,18.60,-4.49
2016-01-03,3226.39,453.00,453.00,21.48,29.80,15.50
2016-01-04,3581.58,456.00,456.00,26.55,33.50,19.40
2016-01-05,5481.51,463.00,463.00,38.08,43.30,31.30
2016-01-06,4181.87,484.00,484.00,35.24,38.90,32.10
2016-01-07,3869.59,425.00,425.00,34.74,41.40,29.40
2016-01-08,4231.16,424.00,424.00,31.66,32.60,30.60
2016-01-09,4231.15,424.00,424.00,30.40,35.00,24.50
2016-01-10,4413.46,425.00,425.00,25.37,33.90,18.70
2016-01-11,3868.59,424.00,424.00,21.38,27.50,14.60
2016-01-12,4089.24,424.01,424.01,21.45,29.20,14.50
2016-01-13,3779.28,425.00,425.00,24.59,35.80,15.10
2016-01-14,4154.99,428.00,428.00,31.83,36.30,27.80
2016-01-15,3922.06,428.00,428.00,29.48,32.20,24.70
2016-01-16,4760.62,428.00,428.00,31.17,36.80,24.50
2016-01-17,3593.90,430.00,430.00,33.39,43.10,26.90
2016-01-18,4449.40,431.00,431.00,36.47,39.80,27.70
2016-01-19,3978.87,391.00,391.00,34.13,39.40,26.40
2016-01-20,4384.43,366.00,366.00,32.97,39.50,25.30
2016-01-21,4187.04,360.00,360.00,23.55,33.10,14.70
2016-01-22,3816.76,360.00,360.00,24.91,33.00,19.60
2016-01-23,3854.26,360.00,360.00,31.39,37.20,26.10
2016-01-24,3462.57,362.00,362.00,34.08,37.90,31.30
2016-01-25,4493.07,359.00,359.00,22.76,31.20,15.50
2016-01-26,3657.41,360.00,360.00,22.77,27.00,16.30
2016-01-27,4101.35,361.00,361.00,24.85,33.20,16.90
2016-01-28,4286.92,361.00,361.00,21.77,35.00,12.90
2016-01-29,3350.89,370.00,370.00,37.13,40.20,31.50
2016-01-30,4613.98,370.00,370.00,31.88,35.40,28.20
2016-01-31,4607.98,364.00,364.00,25.06,29.30,18.90
2016-02-01,3343.89,363.00,363.00,19.39,28.40,12.10
2016-02-02,4153.26,364.00,364.00,22.22,32.00,14.50
2016-02-03,3594.17,363.00,363.00,18.51,26.60,11.50
2016-02-04,4106.78,364.00,364.00,25.13,32.80,16.10
2016-02-05,2754.23,363.00,363.00,22.46,25.60,18.80
2016-02-06,4055.81,365.00,365.00,29.69,39.70,18.50
2016-02-07,3849.91,367.00,367.00,29.35,36.70,22.40
2016-02-08,3847.88,365.00,365.00,27.12,30.10,24.20
2016-02-09,3639.94,365.00,365.00,26.02,31.60,21.60
2016-02-10,3507.59,366.00,366.00,23.72,34.60,15.70
2016-02-11,3935.55,368.00,368.00,27.07,36.80,17.30
2016-02-12,3939.58,372.00,372.00,29.72,38.80,22.30
2016-02-13,4207.81,374.00,374.00,36.96,47.90,26.30
2016-02-14,3464.34,376.00,376.00,39.57,43.10,36.10
2016-02-15,4851.75,379.00,379.00,46.86,56.00,40.50
2016-02-16,4304.15,377.00,377.00,45.73,53.90,36.10
2016-02-17,4050.55,377.00,377.00,39.99,50.50,32.20
2016-02-18,5427.26,383.00,383.00,41.64,48.70,34.50
2016-02-19,3834.23,380.00,380.00,43.49,48.90,39.00
2016-02-20,4547.01,380.00,380.00,39.20,48.50,29.30
2016-02-21,4507.26,377.00,377.00,35.19,46.20,27.80
2016-02-22,4370.55,379.00,379.00,34.18,40.30,24.80
2016-02-23,3694.98,378.00,378.00,29.02,41.90,16.50
2016-02-24,4146.69,380.00,380.00,32.73,44.60,23.60
2016-02-25,4147.70,381.00,381.00,35.19,48.80,26.00
2016-02-26,3473.06,381.00,381.00,37.90,53.30,27.80
2016-02-27,1790.49,385.00,385.00,41.32,52.50,34.00
2016-02-28,4388.29,383.00,383.00,43.97,59.10,28.40
2016-02-29,5252.09,386.00,386.00,43.28,52.30,29.60
2016-03-01,6235.92,385.00,385.00,44.28,56.90,31.00
2016-03-02,3051.77,387.00,387.00,47.10,58.20,37.30
2016-03-03,4500.99,388.00,388.00,44.52,65.10,31.50
2016-03-04,3806.87,389.00,389.00,44.97,61.30,31.80
2016-03-05,3760.62,389.00,389.00,48.06,64.80,35.60
2016-03-06,3186.19,395.00,395.00,43.81,52.80,38.70
2016-03-07,6568.23,392.00,392.00,39.30,53.40,29.30
2016-03-08,3896.83,393.00,393.00,38.75,46.90,29.70
2016-03-09,4371.95,393.00,393.00,41.33,49.20,34.40
2016-03-10,5620.00,394.00,394.00,52.71,62.30,44.50
2016-03-11,3367.46,393.00,393.00,50.35,59.90,44.80
2016-03-12,3486.25,392.99,392.99,47.76,56.00,41.10
2016-03-13,2941.43,394.00,394.00,43.36,48.50,38.80
2016-03-14,4946.97,398.00,398.00,38.93,45.00,32.70
2016-03-15,4458.77,395.00,395.00,35.46,42.70,30.40
2016-03-16,7551.03,394.00,394.00,37.25,43.00,32.50
2016-03-17,3913.82,396.00,396.00,37.16,42.60,33.50
2016-03-18,5581.83,393.00,393.00,35.29,42.70,27.70
2016-03-19,3484.36,393.00,393.00,36.84,50.40,26.20
2016-03-20,3546.19,393.00,393.00,45.75,65.50,29.20
2016-03-21,3980.95,395.00,395.00,49.14,56.60,41.40
2016-03-22,2251.83,397.00,397.00,41.09,48.30,36.70
2016-03-23,3240.07,396.00,396.00,40.47,54.30,32.20
2016-03-24,6580.73,398.00,398.00,44.11,53.60,38.30
2016-03-25,5177.64,397.00,397.00,37.38,49.50,31.70
2016-03-26,3292.31,396.00,396.00,35.12,48.30,23.20
2016-03-27,1721.24,399.00,399.00,45.68,56.20,36.80
2016-03-28,14627.67,398.00,398.00,38.73,44.90,34.10
2016-03-29,-5958.31,401.00,401.00,35.39,38.50,33.00
2016-03-30,5939.73,399.00,399.00,39.77,46.40,33.20
2016-03-31,4364.72,398.00,398.00,45.36,53.40,36.20
2016-04-01,3086.85,398.00,398.00,44.44,61.80,31.90
2016-04-02,3349.01,399.00,399.00,49.95,69.00,30.60
2016-04-03,3606.57,400.00,400.00,57.22,71.60,41.20
2016-04-04,2013.77,1180.00,1180.00,48.62,58.30,39.50
2016-04-05,2699.55,1930.00,1930.00,44.17,55.40,32.70
2016-04-06,5290.72,2020.00,2020.00,51.08,66.40,35.20
2016-04-07,4763.51,2070.00,2070.00,51.17,70.40,34.30
