date,qu,mm,mx,mn,qd
2007-09-17,2379.81,54.65,68.10,42.80,7360.00
2007-09-18,2590.68,53.30,62.90,45.10,7380.00
2007-09-19,2752.77,55.53,73.80,44.90,7370.00
2007-09-20,2634.10,60.44,75.90,48.40,7360.00
2007-09-21,2040.60,57.98,76.50,39.00,7310.00
2007-09-22,2952.99,57.75,77.00,47.30,7350.00
2007-09-23,3358.47,52.42,59.90,42.30,7360.00
2007-09-24,2497.05,42.93,46.70,39.20,7350.00
2007-09-25,2869.18,46.58,56.90,38.80,6320.00
2007-09-26,3147.42,47.59,64.40,35.40,6300.00
2007-09-27,2572.59,51.63,72.60,37.90,5800.00
2007-09-28,2525.80,55.60,70.30,41.50,5800.00
2007-09-29,2834.84,41.19,58.00,35.20,5820.00
2007-09-30,2729.58,45.00,59.40,32.60,5810.00
2007-10-01,2502.59,47.92,64.20,35.50,5780.00
2007-10-02,2676.96,42.99,53.40,30.60,4530.00
2007-10-03,2872.57,50.47,54.70,45.90,3930.00
2007-10-04,3217.21,49.56,58.60,42.90,3530.00
2007-10-05,3168.10,44.05,50.90,38.80,3520.00
2007-10-06,3281.79,37.11,39.60,33.00,3040.00
2007-10-07,3452.95,37.21,42.90,30.60,3050.00
2007-10-08,2996.15,47.04,60.20,39.10,3050.00
2007-10-09,2879.67,52.49,71.90,39.90,3040.00
2007-10-10,2786.77,54.54,73.20,42.50,2540.00
2007-10-11,2565.02,44.51,61.40,30.90,2560.00
2007-10-12,2781.84,47.19,60.70,36.30,2550.00
2007-10-13,2703.07,46.37,59.10,38.40,2560.00
2007-10-14,2560.00,44.19,61.30,30.10,2560.00
2007-10-15,2540.00,45.57,63.30,35.00,2540.00
2007-10-16,2520.00,43.96,56.00,36.70,2520.00
2007-10-17,2718.63,37.94,40.80,32.60,2530.00
2007-10-18,2693.51,35.56,41.10,31.10,2550.00
2007-10-19,3770.50,42.23,47.90,34.70,2490.00
2007-10-20,5199.14,36.19,45.50,32.40,2350.00
2007-10-21,5352.39,33.02,41.90,26.40,2360.00
2007-10-22,3241.61,35.64,42.50,29.80,2360.00
2007-10-23,3287.03,41.90,55.80,34.00,2360.00
2007-10-24,3131.48,45.10,63.60,35.50,2350.00
2007-10-25,3335.44,46.64,67.80,35.00,2350.00
2007-10-26,2910.36,43.11,55.50,32.60,2250.00
2007-10-27,3233.82,45.67,61.40,37.40,1870.00
2007-10-28,3090.51,45.32,64.00,34.50,1860.00
2007-10-29,3180.07,48.82,64.50,38.80,1850.00
2007-10-30,2812.32,43.09,46.70,31.70,1400.00
2007-10-31,3370.29,34.92,49.10,25.60,1340.00
2007-11-01,2869.16,35.68,53.10,28.30,1030.00
2007-11-02,2700.63,35.10,50.20,26.30,874.00
2007-11-03,2829.15,35.93,49.60,26.70,889.00
2007-11-04,2879.35,39.56,60.20,29.90,894.00
2007-11-05,3130.49,39.48,59.30,31.10,895.00
2007-11-06,2936.58,39.79,58.70,30.90,897.00
2007-11-07,2604.04,40.38,60.90,29.70,904.00
2007-11-08,2516.34,41.18,59.40,32.20,904.00
2007-11-09,2609.38,42.69,53.60,32.90,906.00
2007-11-10,2348.66,47.39,61.30,38.70,908.00
2007-11-11,2971.67,38.42,42.50,34.50,913.00
2007-11-12,3463.73,37.17,44.50,30.40,903.00
2007-11-13,2884.05,39.95,46.60,30.30,903.00
2007-11-14,3520.60,29.14,39.80,18.60,901.00
2007-11-15,2500.52,35.27,49.90,27.10,893.00
2007-11-16,2823.12,38.92,44.70,33.80,897.00
2007-11-17,2958.23,43.91,49.50,40.60,898.00
2007-11-18,3594.51,48.40,55.70,42.90,898.00
2007-11-19,3344.69,45.05,60.90,35.50,898.00
2007-11-20,3267.08,28.44,35.80,19.80,872.00
2007-11-21,2862.03,18.49,27.80,12.20,803.00
2007-11-22,2398.07,19.88,32.60,11.00,796.00
2007-11-23,2468.59,20.61,34.80,10.30,787.00
2007-11-24,2366.98,23.99,38.40,12.90,788.00
2007-11-25,2377.60,29.03,36.60,22.40,795.00
2007-11-26,2616.56,27.55,41.00,16.80,802.00
2007-11-27,2208.34,32.18,38.70,25.60,796.00
2007-11-28,2807.95,23.11,28.00,18.00,800.00
2007-11-29,2088.23,24.19,28.60,20.10,796.00
2007-11-30,2529.29,21.80,27.90,16.20,797.00
2007-12-01,2342.51,19.87,24.50,13.80,804.99
2007-12-02,2344.06,26.92,33.40,18.70,807.00
2007-12-03,2339.34,33.36,36.80,28.20,806.00
2007-12-04,2929.12,38.40,41.80,34.80,792.00
2007-12-05,3003.46,35.36,38.80,33.10,797.00
2007-12-06,2801.24,33.15,35.10,31.50,802.00
2007-12-07,2588.03,32.77,36.20,29.90,802.00
2007-12-08,2371.81,29.88,36.20,26.60,813.00
2007-12-09,2391.78,23.08,26.40,18.50,802.00
2007-12-10,2197.36,20.66,25.90,5.40,794.00
2007-12-11,2226.78,8.68,24.50,-1.69,802.00
2007-12-12,1823.51,14.04,24.10,6.30,802.00
2007-12-13,2010.61,19.35,24.40,14.00,801.00
2007-12-14,2495.37,14.59,22.50,2.70,794.00
2007-12-15,2000.59,16.35,21.90,4.40,788.00
2007-12-16,2465.19,25.95,31.90,21.20,795.00
2007-12-17,2346.85,25.77,30.00,21.60,798.00
2007-12-18,2326.67,31.57,36.50,27.90,788.00
2007-12-19,2981.48,32.40,35.50,30.80,791.00
2007-12-20,2618.67,32.57,36.10,27.10,797.00
2007-12-21,2754.45,16.48,26.30,0.20,809.00
2007-12-22,2195.24,13.23,23.30,-1.19,800.00
2007-12-23,2111.26,20.39,24.60,16.40,808.00
2007-12-24,2705.06,26.38,35.20,19.60,802.00
2007-12-25,2321.06,11.15,19.40,2.10,804.00
2007-12-26,2183.42,9.81,17.10,3.00,806.00
2007-12-27,2092.02,9.32,20.90,4.60,803.00
2007-12-28,1955.98,14.41,17.90,10.30,801.00
2007-12-29,2156.99,21.01,26.80,17.00,795.00
2007-12-30,2177.57,22.08,28.60,9.70,801.00
2007-12-31,2133.70,7.16,18.00,-1.19,793.00
2008-01-01,1932.84,7.85,17.20,1.60,805.00
2008-01-02,1897.16,13.20,23.50,6.40,800.00
2008-01-03,1867.18,15.74,23.80,7.60,805.00
2008-01-04,1933.26,32.20,41.80,20.20,790.00
2008-01-05,2475.44,30.43,39.30,23.00,796.00
2008-01-06,2409.26,22.04,25.70,18.70,796.00
2008-01-07,2017.30,14.78,22.40,6.40,794.00
2008-01-08,2083.40,17.98,23.70,11.60,810.00
2008-01-09,2207.21,24.72,30.50,17.60,804.00
2008-01-10,2202.22,17.48,26.20,8.00,822.00
2008-01-11,2208.30,27.73,31.90,25.50,815.00
2008-01-12,2288.83,27.33,32.30,23.90,807.00
2008-01-13,2468.85,25.23,28.20,22.60,803.00
2008-01-14,2981.36,19.85,26.00,12.90,800.00
2008-01-15,2041.60,18.18,27.40,11.40,797.00
2008-01-16,1889.82,2.67,13.60,-6.49,800.00
2008-01-17,1973.08,4.97,11.60,-5.59,807.00
2008-01-18,1953.18,11.56,23.00,0.20,808.00
2008-01-19,2022.47,18.41,23.40,11.80,793.00
2008-01-20,3051.28,24.28,30.00,16.30,789.00
2008-01-21,2458.87,6.90,17.80,-7.69,803.00
2008-01-22,1840.66,-2.58,9.70,-14.89,808.00
2008-01-23,1679.32,0.32,11.50,-8.59,798.00
2008-01-24,1618.02,7.66,18.00,-4.49,812.00
2008-01-25,1916.86,19.91,25.70,11.60,783.00
2008-01-26,2044.10,28.11,40.70,18.60,777.00
2008-01-27,3215.56,29.30,42.90,17.00,786.00
2008-01-28,2779.63,26.16,39.60,14.80,798.00
2008-01-29,2637.23,16.47,20.50,9.80,798.00
2008-01-30,2040.39,16.89,21.90,8.40,795.00
2008-01-31,2230.76,19.58,22.70,16.60,798.00
2008-02-01,2826.81,23.74,27.90,21.10,800.00
2008-02-02,2324.12,20.07,24.20,16.60,788.00
2008-02-03,2407.49,22.46,26.50,19.40,794.00
2008-02-04,2412.14,20.11,24.70,12.60,807.00
2008-02-05,2452.17,16.30,24.30,12.40,811.00
2008-02-06,2239.59,18.60,24.00,15.90,799.00
2008-02-07,2477.73,24.02,34.80,14.50,809.00
2008-02-08,2322.68,21.22,30.40,4.40,813.00
2008-02-09,2251.85,32.76,36.10,28.50,803.00
2008-02-10,2305.76,37.53,47.30,31.90,786.00
2008-02-11,2414.24,32.93,38.50,27.40,794.00
2008-02-12,2193.16,32.43,38.50,26.70,803.00
2008-02-13,2409.14,29.18,35.20,18.70,798.00
2008-02-14,2311.33,19.54,30.80,5.00,816.00
2008-02-15,2340.08,13.41,31.00,3.20,811.00
2008-02-16,2122.48,17.21,25.10,8.80,805.00
2008-02-17,2168.76,18.79,29.70,7.60,801.00
2008-02-18,2184.51,12.98,34.10,1.00,807.00
2008-02-19,2180.13,18.13,31.90,5.90,797.00
2008-02-20,2095.48,18.47,35.60,6.50,793.00
2008-02-21,1987.09,18.07,33.60,6.60,808.00
2008-02-22,2212.34,27.12,42.20,15.30,804.00
2008-02-23,1934.75,30.53,41.80,27.10,800.00
2008-02-24,911.19,31.13,36.80,27.30,799.00
2008-02-25,1923.96,32.22,36.20,29.50,804.00
2008-02-26,2325.93,30.64,46.40,19.90,797.00
2008-02-27,2151.49,27.73,41.20,16.70,811.00
2008-02-28,1849.07,29.99,39.80,19.10,810.00
2008-02-29,2293.16,34.96,50.90,23.50,790.00
2008-03-01,2380.89,31.89,41.00,25.20,801.00
2008-03-02,2392.88,23.44,32.70,14.80,808.00
2008-03-03,2269.23,21.92,37.50,6.40,810.00
2008-03-04,2086.44,24.35,30.70,14.20,812.00
2008-03-05,2358.03,19.61,30.70,10.80,802.00
2008-03-06,1960.41,17.32,32.60,4.40,809.00
2008-03-07,1892.33,21.05,36.10,5.50,803.00
2008-03-08,2050.45,25.26,37.90,14.50,801.00
2008-03-09,1965.19,23.61,37.50,12.70,796.00
2008-03-10,1981.05,28.06,42.80,15.90,778.00
2008-03-11,1957.75,32.33,48.70,18.60,795.00
2008-03-12,1880.67,35.62,43.60,28.10,805.00
2008-03-13,2236.25,33.76,39.70,29.40,813.00
2008-03-14,2370.80,31.63,41.60,27.40,807.00
2008-03-15,2455.59,29.48,46.10,20.00,796.00
2008-03-16,1927.68,26.63,35.80,19.20,794.00
2008-03-17,1883.48,24.25,36.40,12.80,805.00
2008-03-18,2021.73,32.96,40.70,28.00,803.00
2008-03-19,2410.48,40.01,49.80,34.20,793.00
2008-03-20,2167.46,36.10,43.90,30.70,807.00
2008-03-21,2486.09,32.86,40.50,24.60,808.00
2008-03-22,2396.65,23.24,34.80,11.10,804.00
2008-03-23,1966.97,26.87,46.10,10.10,806.00
2008-03-24,2118.30,37.00,50.40,29.30,796.00
2008-03-25,2452.77,38.08,42.50,34.40,807.00
2008-03-26,2568.87,35.49,40.90,28.20,806.00
2008-03-27,2618.70,27.88,34.00,19.70,801.00
2008-03-28,2492.84,24.34,39.40,6.10,801.00
2008-03-29,2091.32,28.55,36.40,15.90,792.00
2008-03-30,2440.81,24.15,34.60,15.40,793.00
2008-03-31,2321.11,23.54,31.30,17.80,797.00
2008-04-01,2097.89,23.44,41.20,6.50,805.00
2008-04-02,2093.11,26.99,46.80,11.80,800.00
2008-04-03,2133.66,28.44,42.50,16.80,789.00
2008-04-04,1992.34,32.99,47.30,17.20,809.00
2008-04-05,2041.92,32.82,39.00,23.40,804.00
2008-04-06,2196.46,28.22,41.10,16.40,799.00
2008-04-07,2086.42,30.70,41.60,25.50,796.00
2008-04-08,2050.95,29.66,43.50,15.50,798.00
2008-04-09,2109.15,31.32,41.80,21.60,807.00
2008-04-10,2182.20,31.30,39.30,23.90,819.00
2008-04-11,2015.07,29.73,41.80,18.30,808.00
2008-04-12,2172.70,34.62,50.80,19.90,804.00
2008-04-13,2277.85,39.96,54.90,26.80,812.00
2008-04-14,2639.39,46.07,63.80,31.90,808.00
2008-04-15,3239.12,37.63,49.90,26.10,801.00
2008-04-16,3240.55,29.41,40.00,18.60,798.00
2008-04-17,2977.58,34.88,47.60,24.90,796.00
2008-04-18,3147.89,41.03,57.20,28.20,791.00
2008-04-19,3368.85,46.61,60.70,36.00,787.00
2008-04-20,3790.16,33.66,44.20,26.90,791.00
2008-04-21,3490.25,29.29,37.60,18.30,959.00
2008-04-22,3509.11,39.78,52.80,28.00,1550.00
2008-04-23,3580.89,42.67,52.10,38.00,1970.00
2008-04-24,4060.31,34.13,37.40,31.00,2180.00
2008-04-25,4225.96,33.16,46.00,27.70,2520.00
2008-04-26,3839.53,32.16,46.30,16.90,2720.00
2008-04-27,3568.11,39.34,58.10,23.90,2940.00
2008-04-28,4090.57,47.31,67.30,32.00,3360.00
2008-04-29,5044.78,49.69,65.30,35.70,4070.00
2008-04-30,6317.67,39.00,47.70,32.80,4560.00
2008-05-01,7049.31,34.54,44.70,28.80,5080.00
2008-05-02,6209.23,37.51,52.80,22.70,5800.00
2008-05-03,6099.79,43.24,57.10,29.70,6310.00
2008-05-04,6566.42,47.29,61.40,35.40,6790.00
2008-05-05,8255.59,50.24,69.40,33.50,7320.00
2008-05-06,9974.87,50.96,67.30,36.30,7790.00
2008-05-07,12057.91,45.73,52.40,41.10,8310.00
2008-05-08,12514.13,45.95,57.20,37.70,8800.00
2008-05-09,11632.39,40.71,48.80,33.40,9130.00
2008-05-10,10588.82,42.49,56.10,30.00,9140.00
2008-05-11,9345.35,49.36,63.90,37.30,9120.00
2008-05-12,11131.89,37.18,44.50,32.50,9120.00
2008-05-13,10714.21,43.73,57.00,28.80,9120.00
2008-05-14,10463.38,49.55,57.10,40.90,9140.00
2008-05-15,10509.90,53.48,66.10,38.60,9150.00
2008-05-16,12218.16,56.17,74.50,40.00,9140.00
2008-05-17,15763.26,59.45,79.00,42.70,9170.00
2008-05-18,19899.15,63.22,81.50,45.10,9160.00
2008-05-19,24117.69,62.70,78.50,46.60,9150.00
2008-05-20,28894.66,61.91,81.50,45.90,9240.00
2008-05-21,32495.95,42.33,54.60,36.20,10200.00
2008-05-22,32326.31,43.88,53.20,37.40,11200.00
2008-05-23,24870.13,45.05,57.70,34.80,11200.00
2008-05-24,20701.04,45.47,54.70,41.40,11200.00
2008-05-25,19339.07,49.10,61.90,40.50,11200.00
2008-05-26,18569.69,45.63,55.00,41.30,11200.00
2008-05-27,19184.27,48.46,59.90,43.50,11200.00
2008-05-28,18493.03,51.21,60.40,43.80,12300.00
2008-05-29,19208.43,47.88,58.30,41.40,13700.00
2008-05-30,19051.88,50.36,61.30,42.90,15300.00
2008-05-31,19596.58,52.74,69.70,40.00,16800.00
2008-06-01,20538.48,56.49,74.30,44.60,18200.00
2008-06-02,21916.14,55.55,68.50,41.40,17600.00
2008-06-03,25289.28,52.00,56.90,46.10,17100.00
2008-06-04,23392.54,48.62,56.10,42.20,16200.00
2008-06-05,24871.74,50.76,59.40,44.40,15300.00
2008-06-06,24083.82,48.41,55.00,42.50,14600.00
2008-06-07,22626.97,45.66,55.40,37.70,13900.00
2008-06-08,18838.63,46.32,56.50,34.10,13200.00
2008-06-09,16710.36,52.96,62.80,38.30,12500.00
2008-06-10,16400.84,48.74,57.00,43.20,12000.00
2008-06-11,20147.69,39.11,43.50,33.90,12000.00
2008-06-12,19646.86,44.40,55.40,36.60,12000.00
2008-06-13,15984.68,53.68,71.10,36.70,12000.00
2008-06-14,15611.98,61.84,77.60,44.10,12000.00
2008-06-15,16440.23,62.66,78.80,46.90,12000.00
2008-06-16,19296.37,63.39,83.40,46.20,12000.00
2008-06-17,22355.09,65.58,84.80,47.90,12000.00
2008-06-18,25116.60,64.35,79.60,48.80,12000.00
2008-06-19,27753.86,61.26,74.90,46.80,12000.00
2008-06-20,28307.88,62.17,80.70,45.30,12000.00
2008-06-21,26227.31,67.35,86.10,50.20,12000.00
2008-06-22,26311.66,68.42,81.00,56.90,12000.00
2008-06-23,27466.60,67.09,82.00,54.10,11900.00
2008-06-24,28281.41,65.82,81.70,51.70,12000.00
2008-06-25,28186.64,65.51,84.70,49.90,11900.00
2008-06-26,27907.18,69.21,81.70,53.80,11900.00
2008-06-27,27019.48,63.01,77.70,44.00,12000.00
2008-06-28,26197.91,66.91,86.10,50.80,12000.00
2008-06-29,25132.05,70.80,88.50,56.20,11900.00
2008-06-30,24858.16,67.05,81.80,56.00,11900.00
2008-07-01,24159.25,65.12,85.90,54.30,12000.00
2008-07-02,23266.68,67.92,81.10,54.30,12000.00
2008-07-03,21916.14,70.16,90.40,54.10,12000.00
2008-07-04,21944.38,70.82,86.00,59.40,12000.00
2008-07-05,21033.41,70.47,84.90,56.90,12000.00
2008-07-06,19809.37,64.65,79.90,55.80,11900.00
2008-07-07,19501.28,65.53,80.90,52.10,12000.00
2008-07-08,17634.32,66.03,82.00,51.90,12000.00
2008-07-09,16713.11,67.33,85.90,49.10,12000.00
2008-07-10,15943.75,69.92,88.40,51.50,12000.00
2008-07-11,14715.95,64.83,77.40,47.40,12000.00
2008-07-12,14064.49,62.23,81.60,45.30,12100.00
2008-07-13,12994.83,65.17,85.10,48.20,12100.00
2008-07-14,12276.25,66.22,83.30,49.50,12000.00
2008-07-15,11650.27,69.80,87.90,52.80,12000.00
2008-07-16,14578.12,70.57,88.20,56.30,12000.00
2008-07-17,10903.07,69.04,85.80,54.30,12400.00
2008-07-18,10764.68,67.93,85.20,53.50,13000.00
2008-07-19,10227.33,68.69,86.90,51.40,13000.00
2008-07-20,9657.94,70.08,89.50,57.20,13000.00
2008-07-21,9459.71,65.60,80.40,60.20,13000.00
2008-07-22,10014.18,67.07,84.20,58.90,12900.00
2008-07-23,10157.02,68.76,86.60,53.60,12900.00
2008-07-24,9431.33,69.90,87.80,55.20,12900.00
2008-07-25,8818.67,70.88,91.40,55.80,12900.00
2008-07-26,8450.88,73.43,92.50,58.10,12900.00
2008-07-27,7878.73,71.52,89.20,56.30,12800.00
2008-07-28,7495.42,70.60,87.40,57.50,12900.00
2008-07-29,7353.75,69.45,88.90,53.20,12900.00
2008-07-30,6649.31,70.57,84.00,58.90,12900.00
2008-07-31,6541.64,68.85,88.10,52.40,12900.00
2008-08-01,6150.59,72.33,92.90,57.00,12900.00
2008-08-02,5975.24,70.19,89.60,55.40,12900.00
2008-08-03,5756.77,69.16,87.30,57.10,12900.00
2008-08-04,5738.06,69.36,87.10,53.40,12900.00
2008-08-05,5497.57,70.38,89.60,54.60,12900.00
2008-08-06,5283.11,70.77,86.60,59.80,12900.00
2008-08-07,5057.53,72.13,89.80,56.70,12900.00
2008-08-08,5749.34,65.58,81.10,59.40,12900.00
2008-08-09,5890.41,64.76,84.60,56.90,12900.00
2008-08-10,5263.35,67.68,81.20,59.90,12900.00
2008-08-11,5328.67,62.81,78.90,50.60,12900.00
2008-08-12,4442.27,63.15,82.40,48.30,12800.00
2008-08-13,10006.21,63.48,81.70,51.50,12900.00
2008-08-14,-1016.68,66.16,81.10,51.80,12900.00
2008-08-15,4601.29,62.62,77.20,45.20,12900.00
2008-08-16,4038.98,61.64,80.50,48.20,12900.00
2008-08-17,4177.19,65.63,89.30,52.10,12900.00
2008-08-18,4186.75,69.29,88.00,54.90,12800.00
2008-08-19,4111.12,68.76,87.80,55.60,12600.00
2008-08-20,4025.13,66.52,82.90,54.10,12600.00
2008-08-21,4041.29,66.02,80.50,53.40,12600.00
2008-08-22,3642.04,58.64,73.80,43.10,12500.00
2008-08-23,3877.45,64.36,86.20,47.00,12500.00
2008-08-24,4185.28,69.86,90.30,56.80,12500.00
2008-08-25,4113.78,71.30,91.40,57.90,12500.00
2008-08-26,3836.91,65.74,74.10,46.60,12000.00
2008-08-27,3212.20,58.87,76.30,44.00,11900.00
2008-08-28,3780.86,59.44,78.00,41.10,10600.00
2008-08-29,3655.25,63.49,84.70,46.20,10400.00
2008-08-30,3609.12,68.01,88.40,52.40,10400.00
2008-08-31,3762.30,62.25,75.60,48.20,10400.00
2008-09-01,4650.50,48.73,55.10,41.80,10500.00
2008-09-02,4049.12,49.85,64.20,37.50,10500.00
2008-09-03,4137.85,54.19,64.70,47.50,10500.00
2008-09-04,3788.94,53.87,65.90,43.60,10500.00
2008-09-05,4281.23,50.85,64.50,35.10,10500.00
2008-09-06,4481.19,55.18,68.30,46.20,10500.00
2008-09-07,4375.17,56.84,69.70,45.30,10400.00
2008-09-08,4223.09,56.89,78.10,39.90,10500.00
2008-09-09,3854.24,62.02,79.70,48.20,10000.00
2008-09-10,4090.29,60.00,69.70,48.00,9980.00
2008-09-11,4222.14,51.52,67.90,34.50,9990.00
2008-09-12,3815.60,55.65,70.80,44.00,10000.00
2008-09-13,3904.43,55.58,72.00,42.50,10000.00
2008-09-14,3890.45,56.38,76.00,43.40,9980.00
2008-09-15,3468.04,58.77,81.80,44.50,10000.00
2008-09-16,3381.18,60.88,83.30,46.90,9160.00
2008-09-17,3405.33,60.43,80.80,47.30,9090.00
2008-09-18,3429.69,59.67,76.00,48.80,9120.00
2008-09-19,3173.11,62.14,79.70,48.40,9100.00
2008-09-20,3665.81,56.64,67.90,49.40,9080.00
2008-09-21,3975.55,53.19,63.90,42.50,9110.00
2008-09-22,3735.75,50.38,58.90,44.20,9120.00
2008-09-23,3235.05,51.65,63.80,40.90,9110.00
2008-09-24,3542.62,55.36,76.20,40.30,9090.00
2008-09-25,3493.90,58.63,79.60,44.70,8620.00
2008-09-26,3472.47,57.69,77.60,44.50,8140.00
2008-09-27,3450.61,58.12,80.40,45.00,8120.00
2008-09-28,3345.93,57.03,78.00,44.60,8130.00
2008-09-29,3580.25,56.52,81.90,42.70,8110.00
2008-09-30,3361.09,58.34,82.80,45.20,7640.00
2008-10-01,3453.72,59.26,76.00,46.90,7130.00
2008-10-02,3391.97,58.28,77.10,46.10,7090.00
2008-10-03,3633.46,55.32,70.50,44.90,7090.00
2008-10-04,3586.24,49.76,52.70,47.70,7100.00
2008-10-05,4056.91,48.79,56.00,44.50,6650.00
2008-10-06,3601.26,47.75,57.90,39.90,6600.00
2008-10-07,3604.08,52.03,67.20,39.60,6120.00
2008-10-08,3283.75,49.00,58.20,37.40,5620.00
2008-10-09,3366.73,36.96,45.40,30.40,5490.00
2008-10-10,3682.83,31.43,37.70,21.30,4650.00
2008-10-11,3654.76,33.48,41.50,29.80,4130.00
2008-10-12,3540.89,30.19,31.80,27.80,4110.00
2008-10-13,3499.12,30.91,36.90,26.60,3640.00
2008-10-14,3286.66,36.38,47.50,26.30,3600.00
2008-10-15,3360.18,44.54,58.30,35.20,3100.00
2008-10-16,3420.56,42.96,55.00,34.10,3090.00
2008-10-17,3449.87,48.00,65.00,36.40,3070.00
2008-10-18,3212.43,50.60,71.40,40.70,3100.00
2008-10-19,3424.34,48.43,65.30,40.00,3090.00
2008-10-20,3287.75,48.48,59.40,40.30,3120.00
2008-10-21,3121.26,40.76,51.70,26.30,3150.00
2008-10-22,3465.45,31.14,46.90,19.30,3110.00
2008-10-23,3035.70,36.77,56.80,23.50,3100.00
2008-10-24,3207.79,38.59,54.70,28.80,3110.00
2008-10-25,3060.85,43.16,59.90,32.60,3090.00
2008-10-26,3254.65,39.42,60.30,24.60,3030.00
2008-10-27,2836.10,44.72,64.50,34.40,3070.00
2008-10-28,3071.26,47.83,67.10,36.50,3100.00
2008-10-29,3017.38,47.45,66.70,38.30,3090.00
2008-10-30,3062.69,46.58,66.50,34.50,3010.00
2008-10-31,2936.12,48.36,60.50,40.40,2290.00
2008-11-01,3261.05,50.33,57.60,46.10,2000.00
2008-11-02,3527.55,45.42,51.00,40.60,1620.00
2008-11-03,3243.72,43.26,49.10,39.00,1640.00
2008-11-04,3735.84,37.33,43.30,31.50,1260.00
2008-11-05,3910.07,30.13,33.50,27.10,1060.00
2008-11-06,3092.74,27.86,36.70,18.80,920.00
2008-11-07,2852.37,33.12,37.70,28.70,804.00
2008-11-08,3148.76,39.92,45.50,36.70,786.00
2008-11-09,3150.50,40.90,47.20,36.00,784.00
2008-11-10,3248.34,38.74,40.60,37.10,785.00
2008-11-11,3269.13,36.46,42.00,32.70,781.00
2008-11-12,3325.06,38.31,50.10,33.50,796.00
2008-11-13,3237.04,47.13,53.20,36.30,805.00
2008-11-14,4431.99,31.75,39.80,22.70,817.00
2008-11-15,2674.82,33.44,46.20,23.40,806.00
2008-11-16,3057.76,38.53,51.70,31.90,801.00
2008-11-17,2907.17,40.22,54.40,31.90,777.00
2008-11-18,2829.52,42.01,57.40,33.30,799.00
2008-11-19,2911.91,40.07,54.30,33.00,998.00
2008-11-20,2874.19,43.10,49.30,38.30,791.00
2008-11-21,2526.20,33.71,43.10,24.80,795.00
2008-11-22,2811.51,33.78,45.30,25.00,806.00
2008-11-23,2871.93,31.22,39.50,21.40,795.00
2008-11-24,2603.37,30.33,43.10,22.70,782.00
2008-11-25,2411.04,32.02,45.40,24.60,792.00
2008-11-26,2453.37,33.05,44.50,27.80,777.00
2008-11-27,2409.59,35.44,46.40,29.30,769.00
2008-11-28,2503.49,32.32,37.70,29.70,769.00
2008-11-29,2703.77,32.80,34.80,31.60,786.00
2008-11-30,2859.96,36.56,39.10,33.30,781.00
2008-12-01,2600.15,39.99,48.80,33.00,767.00
2008-12-02,2592.15,37.88,49.80,33.80,786.00
2008-12-03,2983.98,33.26,35.50,31.60,794.00
2008-12-04,2227.60,25.02,32.00,13.10,786.00
2008-12-05,2344.56,24.46,32.90,13.00,799.00
2008-12-06,2336.35,34.77,41.10,27.60,782.00
2008-12-07,2547.46,38.92,50.30,33.40,787.00
2008-12-08,2682.27,28.56,38.80,14.50,782.00
2008-12-09,2465.02,17.98,29.30,5.90,863.00
2008-12-10,2492.82,29.32,40.40,19.00,896.00
2008-12-11,2296.63,24.93,32.40,13.40,905.00
2008-12-12,2278.58,30.43,37.80,23.10,927.00
2008-12-13,2704.93,24.39,35.60,12.40,925.00
2008-12-14,2864.50,12.84,19.70,5.60,921.00
2008-12-15,2363.28,19.68,22.20,16.40,931.00
2008-12-16,2523.95,19.07,23.70,16.40,912.00
2008-12-17,2262.97,18.13,23.20,14.90,928.00
2008-12-18,2117.21,15.44,22.70,6.50,931.00
2008-12-19,2222.56,20.58,26.40,14.80,930.00
2008-12-20,2390.91,11.08,15.30,1.10,942.00
2008-12-21,2375.38,16.05,23.90,1.20,946.00
2008-12-22,2708.44,25.20,31.00,19.70,942.00
2008-12-23,2680.97,17.92,19.90,14.60,941.00
2008-12-24,2606.16,20.95,24.50,15.30,953.00
2008-12-25,2593.03,26.91,29.20,21.20,952.00
2008-12-26,3365.15,11.28,20.80,-7.69,954.00
2008-12-27,2400.29,12.64,19.00,-8.89,947.00
2008-12-28,2752.38,27.11,34.60,19.10,941.00
2008-12-29,3007.98,39.48,46.30,34.40,946.00
2008-12-30,3161.20,29.84,39.60,23.80,967.00
2008-12-31,2533.39,29.55,37.70,21.30,963.00
2009-01-01,2794.13,35.50,41.50,29.70,963.00
2009-01-02,3935.71,37.36,43.30,27.10,953.00
2009-01-03,2840.00,14.06,26.50,-0.59,965.00
2009-01-04,2172.26,1.70,11.40,-4.89,995.00
2009-01-05,2038.85,8.22,16.00,-1.59,976.00
2009-01-06,3042.01,22.42,28.90,15.70,984.00
2009-01-07,3116.78,36.15,41.40,28.70,984.00
2009-01-08,2757.35,39.64,49.00,31.50,987.00
2009-01-09,3009.45,26.88,31.90,18.60,997.00
2009-01-10,2491.99,26.99,37.30,22.00,1000.00
2009-01-11,2844.16,28.07,31.40,24.60,998.00
2009-01-12,2678.41,32.33,38.10,28.10,999.00
2009-01-13,2695.61,32.26,43.10,24.90,1000.00
2009-01-14,2520.98,23.41,38.10,15.90,1000.00
2009-01-15,2291.84,26.56,37.70,16.70,1010.00
2009-01-16,2663.04,18.93,29.80,11.30,1010.00
2009-01-17,2266.48,18.35,31.50,9.50,1010.00
