date,mm,mx,id,fb,mn,af
2004-10-21,43.37,52.50,776.62,3113.93,36.50,54007.00
2004-10-22,42.63,49.20,760.07,3114.73,36.60,55022.00
2004-10-23,40.06,42.90,839.55,3115.72,36.90,56292.00
2004-10-24,38.55,48.60,776.61,3116.69,33.70,57552.00
2004-10-25,38.61,47.60,755.73,3117.63,29.90,58786.00
2004-10-26,49.03,56.00,737.10,3118.48,40.90,59915.00
2004-10-27,50.68,60.40,724.33,3119.26,41.10,60961.00
2004-10-28,41.85,52.80,851.92,3120.10,36.30,62098.00
2004-10-29,41.23,45.20,923.08,3121.11,37.20,63480.00
2004-10-30,39.73,43.50,850.76,3122.13,36.40,64892.00
2004-10-31,35.97,39.90,822.88,3123.10,31.10,66251.00
2004-11-01,35.04,43.60,882.34,3124.00,27.20,67525.00
2004-11-02,43.98,54.70,806.72,3124.89,33.80,68798.00
2004-11-03,41.18,44.10,776.39,3125.75,37.70,70040.00
2004-11-04,40.30,46.00,713.75,3126.19,34.40,70682.00
2004-11-05,40.54,53.20,916.03,3126.33,34.00,70886.00
2004-11-06,41.22,53.60,879.30,3126.45,32.40,71062.00
2004-11-07,40.10,54.20,863.54,3126.56,32.20,71223.00
2004-11-08,39.75,47.20,863.58,3126.68,33.40,71400.00
2004-11-09,41.89,52.10,883.95,3126.82,36.00,71606.00
2004-11-10,43.77,51.70,901.98,3126.99,38.20,71856.00
2004-11-11,45.68,47.80,871.43,3127.17,44.20,72122.00
2004-11-12,43.49,47.00,944.81,3127.34,40.30,72374.00
2004-11-13,42.37,45.10,863.41,3127.49,39.90,72596.00
2004-11-14,42.37,44.70,851.94,3127.64,38.10,72820.00
2004-11-15,41.76,49.40,833.04,3127.76,34.00,72998.00
2004-11-16,42.43,46.40,823.53,3127.86,38.50,73147.00
2004-11-17,39.25,47.30,833.38,3127.98,33.40,73326.00
2004-11-18,37.68,46.10,692.74,3128.04,30.90,73416.00
2004-11-19,34.64,41.40,714.74,3128.13,26.80,73551.00
2004-11-20,33.04,41.50,730.46,3128.18,27.40,73626.00
2004-11-21,29.86,37.00,651.92,3128.14,22.70,73566.00
2004-11-22,31.25,38.30,707.78,3128.20,25.60,73656.00
2004-11-23,33.33,44.50,736.30,3128.38,24.70,73926.00
2004-11-24,34.79,37.50,747.24,3128.56,32.00,74196.00
2004-11-25,37.81,40.90,790.90,3128.77,35.40,74513.00
2004-11-26,33.76,38.90,751.46,3128.94,30.30,74770.00
2004-11-27,32.54,36.10,683.91,3129.04,29.60,74921.00
2004-11-28,32.86,37.40,675.95,3129.12,27.70,75042.00
2004-11-29,24.60,31.30,536.75,3129.05,17.90,74936.00
2004-11-30,24.20,27.70,448.65,3128.93,19.80,74755.00
2004-12-01,28.41,32.00,670.98,3129.03,25.70,74906.00
2004-12-02,27.85,29.80,747.26,3129.24,26.70,75224.00
2004-12-03,28.30,30.90,697.16,3129.37,26.00,75422.00
2004-12-04,28.25,36.90,663.92,3129.48,20.90,75589.00
2004-12-05,28.27,35.60,628.88,3129.56,20.10,75711.00
2004-12-06,32.53,36.20,709.84,3129.76,28.30,76016.00
2004-12-07,36.68,39.80,786.81,3130.02,33.10,76414.00
2004-12-08,34.18,36.20,1108.11,3130.55,32.20,77228.00
2004-12-09,36.85,40.00,1106.76,3131.05,34.80,78001.00
2004-12-10,40.77,45.80,976.18,3131.46,36.60,78638.00
2004-12-11,40.52,44.20,1005.88,3131.92,37.30,79356.00
2004-12-12,38.67,45.00,937.29,3132.31,34.10,79968.00
2004-12-13,39.75,45.10,908.00,3132.67,34.00,80535.00
2004-12-14,37.00,43.50,904.50,3133.01,32.60,81072.00
2004-12-15,32.30,37.50,896.31,3133.33,28.50,81580.00
2004-12-16,32.65,39.50,852.32,3133.55,28.20,81930.00
2004-12-17,31.00,36.30,794.10,3133.69,27.40,82153.00
2004-12-18,30.00,36.10,818.74,3133.84,25.70,82393.00
2004-12-19,29.43,34.80,772.28,3133.94,24.70,82553.00
2004-12-20,29.67,33.90,813.89,3134.08,25.30,82777.00
2004-12-21,25.35,30.40,728.38,3134.15,20.20,82889.00
2004-12-22,30.13,37.30,682.68,3134.18,23.30,82937.00
2004-12-23,26.39,31.80,615.66,3134.19,18.50,82953.00
2004-12-24,27.20,34.40,502.14,3134.13,20.90,82857.00
2004-12-25,30.55,39.60,555.80,3134.20,24.00,82969.00
2004-12-26,35.67,42.20,766.35,3134.33,32.00,83178.00
2004-12-27,36.06,46.00,813.24,3134.51,30.60,83467.00
2004-12-28,38.65,48.70,752.20,3134.63,28.20,83661.00
2004-12-29,39.99,45.10,842.82,3134.82,34.10,83967.00
2004-12-30,34.98,41.40,829.29,3135.23,30.30,84630.00
2004-12-31,32.02,35.60,1053.74,3135.89,29.90,85704.00
2005-01-01,29.34,34.80,762.02,3136.54,23.60,86768.00
2005-01-02,26.84,34.40,695.51,3137.13,21.30,87740.00
2005-01-03,25.12,30.10,647.77,3137.67,20.90,88633.00
2005-01-04,22.43,29.10,517.11,3138.16,17.70,89448.00
2005-01-05,22.68,26.80,575.47,3138.68,18.00,90317.00
2005-01-06,21.47,24.00,644.09,3139.32,15.10,91391.00
2005-01-07,29.57,36.60,707.28,3140.05,23.10,92625.00
2005-01-08,34.41,40.40,689.54,3140.74,31.50,93799.00
2005-01-09,33.92,39.20,602.20,3141.41,28.40,94946.00
2005-01-10,27.68,34.40,576.45,3142.06,22.30,96066.00
2005-01-11,30.03,36.40,529.87,3142.66,25.20,97107.00
2005-01-12,28.88,33.10,536.59,3143.24,25.10,98118.00
2005-01-13,27.94,36.70,569.81,3143.85,21.50,99187.00
2005-01-14,22.90,29.10,565.29,3144.41,17.10,100174.00
2005-01-15,24.99,32.10,511.36,3144.92,16.70,101078.00
2005-01-16,30.27,33.50,581.28,3145.54,27.40,102182.00
2005-01-17,33.99,39.30,734.67,3146.28,28.90,103507.00
2005-01-18,37.62,45.50,709.00,3146.93,33.00,104678.00
2005-01-19,37.15,46.40,714.55,3147.63,30.90,105946.00
2005-01-20,33.91,43.20,742.09,3148.29,28.90,107148.00
2005-01-21,30.85,36.30,677.60,3148.93,27.50,108321.00
2005-01-22,30.14,33.30,772.89,3149.55,27.90,109462.00
2005-01-23,29.29,33.50,852.11,3150.17,26.70,110610.00
2005-01-24,28.71,37.60,754.44,3150.82,24.60,111820.00
2005-01-25,30.08,35.20,806.21,3151.51,26.00,113113.00
2005-01-26,34.65,40.70,816.25,3152.23,29.40,114470.00
2005-01-27,36.40,42.50,843.57,3152.95,32.50,115837.00
2005-01-28,39.58,49.50,863.19,3153.68,33.70,117232.00
2005-01-29,35.99,40.70,885.48,3154.44,31.90,118694.00
2005-01-30,34.46,44.20,854.87,3155.15,26.40,120068.00
2005-01-31,33.04,39.20,810.75,3155.83,27.20,121393.00
2005-02-01,33.42,42.30,827.25,3156.47,25.60,122646.00
2005-02-02,33.93,43.20,981.59,3157.26,27.20,124203.00
2005-02-03,33.74,45.40,936.82,3158.00,25.20,125671.00
2005-02-04,34.44,43.00,877.38,3158.68,25.80,127028.00
2005-02-05,33.82,39.70,878.54,3159.37,27.10,128412.00
2005-02-06,30.74,39.60,1025.25,3160.16,24.30,130007.00
2005-02-07,34.19,42.20,889.16,3160.84,27.90,131388.00
2005-02-08,31.15,41.90,1013.33,3161.60,23.60,132940.00
2005-02-09,31.73,42.80,701.60,3162.02,21.60,133802.00
2005-02-10,31.68,44.00,711.38,3162.32,21.50,134420.00
2005-02-11,32.00,43.00,715.40,3162.31,21.20,134399.00
2005-02-12,36.86,46.10,833.32,3162.20,31.60,134172.00
2005-02-13,36.75,40.80,851.14,3162.12,34.40,134008.00
2005-02-14,31.94,36.30,803.73,3161.99,25.30,133740.00
2005-02-15,27.17,38.90,668.45,3161.78,17.90,133309.00
2005-02-16,26.46,37.70,602.81,3161.77,16.50,133289.00
2005-02-17,27.34,38.00,657.56,3161.93,16.20,133617.00
2005-02-18,31.76,44.40,679.29,3162.14,21.10,134049.00
2005-02-19,34.37,37.60,865.18,3162.45,30.80,134687.00
2005-02-20,37.32,41.40,810.17,3162.74,33.10,135286.00
2005-02-21,38.57,50.50,814.63,3163.03,34.40,135887.00
2005-02-22,38.02,49.50,775.40,3163.28,30.40,136405.00
2005-02-23,37.97,49.90,776.41,3163.53,28.70,136925.00
2005-02-24,38.55,51.20,771.32,3163.77,28.60,137424.00
2005-02-25,38.38,50.80,784.39,3164.03,28.20,137967.00
2005-02-26,38.29,51.00,798.40,3164.30,27.60,138531.00
2005-02-27,40.00,56.40,827.27,3164.59,27.70,139139.00
2005-02-28,38.47,46.60,845.39,3164.91,33.30,139811.00
2005-03-01,39.95,51.90,852.63,3165.23,28.90,140485.00
2005-03-02,40.38,51.70,800.19,3165.51,32.80,141076.00
2005-03-03,41.42,53.00,857.20,3165.83,34.40,141753.00
2005-03-04,41.99,53.60,837.61,3166.14,31.60,142411.00
2005-03-05,42.00,56.40,833.56,3166.45,30.40,143070.00
2005-03-06,44.37,61.00,886.35,3166.80,32.00,143818.00
2005-03-07,45.95,63.90,877.08,3167.15,32.60,144566.00
2005-03-08,47.16,65.40,971.30,3167.74,32.60,145834.00
2005-03-09,49.68,69.00,979.55,3168.19,35.10,146806.00
2005-03-10,50.13,66.30,1067.64,3168.71,36.20,147933.00
2005-03-11,48.99,70.00,1097.98,3169.24,33.30,149086.00
2005-03-12,45.34,57.30,1096.31,3169.81,34.10,150333.00
2005-03-13,39.18,50.70,1128.43,3170.37,29.20,151564.00
2005-03-14,38.64,49.40,1014.07,3170.82,27.10,152557.00
2005-03-15,40.82,55.20,986.37,3171.26,30.00,153531.00
2005-03-16,42.90,53.20,962.04,3171.71,32.60,154531.00
2005-03-17,41.16,49.30,924.23,3172.06,33.30,155312.00
2005-03-18,39.19,50.70,904.92,3172.42,28.40,156116.00
2005-03-19,44.35,56.10,970.36,3172.83,36.30,157036.00
2005-03-20,43.58,52.10,996.93,3173.25,38.90,157981.00
2005-03-21,42.41,49.50,988.71,3173.70,37.60,158997.00
2005-03-22,41.73,44.60,1048.07,3174.17,38.30,160063.00
2005-03-23,41.86,49.00,1141.85,3174.72,37.90,161315.00
2005-03-24,40.13,47.80,1047.58,3175.24,32.80,162503.00
2005-03-25,35.13,43.60,988.79,3175.71,28.50,163581.00
2005-03-26,40.15,51.60,959.80,3176.14,27.30,164572.00
2005-03-27,45.01,51.40,975.20,3176.61,39.80,165658.00
2005-03-28,42.98,49.50,1337.55,3177.34,38.70,167352.00
2005-03-29,37.90,45.30,1587.63,3178.26,32.50,169500.00
2005-03-30,36.83,42.50,1391.79,3178.96,31.80,171145.00
2005-03-31,39.73,51.50,1218.17,3179.58,27.80,172610.00
2005-04-01,48.08,60.00,1326.74,3180.31,36.90,174343.00
2005-04-02,49.16,64.20,1480.82,3181.15,34.70,176348.00
2005-04-03,45.30,52.70,1523.48,3182.01,41.10,178416.00
2005-04-04,40.18,45.50,1632.70,3182.92,35.20,180618.00
2005-04-05,42.09,57.10,1556.51,3182.95,29.40,180691.00
2005-04-06,54.01,70.90,1493.45,3182.55,37.60,179721.00
2005-04-07,56.75,65.70,1687.14,3182.36,41.20,179262.00
2005-04-08,43.51,51.60,2119.37,3182.47,38.70,179527.00
2005-04-09,42.48,51.80,1914.92,3182.46,33.50,179503.00
2005-04-10,43.39,55.10,1826.51,3182.35,31.60,179237.00
2005-04-11,48.71,63.10,1770.32,3182.21,37.10,178899.00
2005-04-12,50.97,62.70,1697.43,3181.53,39.40,177260.00
2005-04-13,37.40,47.00,1863.70,3180.64,-5.29,175129.00
2005-04-14,39.27,48.30,1814.34,3179.70,29.90,172894.00
2005-04-15,44.33,59.40,1658.86,3178.68,29.70,170486.00
2005-04-16,53.33,71.40,1679.23,3177.66,34.60,168097.00
2005-04-17,49.16,56.10,1829.84,3176.77,43.90,166028.00
2005-04-18,41.71,50.50,1884.35,3175.82,33.80,163835.00
2005-04-19,45.97,57.00,1830.58,3174.83,35.20,161566.00
2005-04-20,44.75,51.00,1851.36,3173.82,41.80,159269.00
2005-04-21,46.60,57.40,1907.29,3172.85,41.10,157081.00
2005-04-22,53.66,70.10,1879.21,3171.88,36.70,154910.00
2005-04-23,57.86,68.40,2017.90,3171.01,46.50,152977.00
2005-04-24,50.55,59.30,2183.74,3170.36,45.00,151542.00
2005-04-25,54.68,64.70,2301.73,3169.75,46.60,150202.00
2005-04-26,54.69,71.60,2670.17,3169.51,43.20,149676.00
2005-04-27,55.32,72.10,2960.68,3169.54,6.30,149742.00
2005-04-28,50.14,58.90,3082.33,3169.68,41.00,150048.00
2005-04-29,46.75,58.40,2919.54,3169.67,39.00,150026.00
2005-04-30,47.68,62.00,2715.32,3169.49,35.30,149633.00
2005-05-01,52.75,67.50,2493.60,3169.12,37.70,148825.00
2005-05-02,54.85,68.40,2395.71,3168.66,40.90,147824.00
2005-05-03,56.94,67.20,2449.71,3167.80,48.00,145964.00
2005-05-04,52.87,65.60,2553.89,3166.84,29.90,143903.00
2005-05-05,54.89,71.80,2680.07,3165.98,23.60,142071.00
2005-05-06,52.27,60.90,3142.31,3165.59,48.50,141245.00
2005-05-07,51.86,60.80,3471.75,3165.52,46.90,141097.00
2005-05-08,52.68,68.50,3458.21,3165.44,41.80,140928.00
2005-05-09,49.88,57.30,3714.55,3165.62,42.90,141309.00
2005-05-10,45.55,53.30,3687.66,3165.20,38.50,140421.00
2005-05-11,49.89,61.10,3431.48,3164.28,43.60,138489.00
2005-05-12,53.68,66.10,3193.83,3163.35,18.30,136551.00
2005-05-13,57.61,73.90,3039.22,3162.52,42.50,134832.00
2005-05-14,60.07,73.80,3007.47,3161.67,46.20,133084.00
2005-05-15,56.66,62.20,3256.63,3161.07,52.00,131857.00
2005-05-16,51.79,59.80,4478.66,3161.56,46.50,132858.00
2005-05-17,39.73,57.90,5582.05,3162.62,4.30,135039.00
2005-05-18,43.55,64.60,5092.15,3162.98,6.20,135783.00
2005-05-19,58.45,68.20,6820.61,3164.97,51.50,139937.00
2005-05-20,55.11,68.20,7349.24,3167.44,47.70,145189.00
2005-05-21,53.66,67.20,6320.89,3168.93,44.00,148411.00
2005-05-22,60.30,76.70,5534.59,3169.75,45.50,150202.00
2005-05-23,28.55,57.70,5527.34,3171.50,5.80,154064.00
2005-05-24,52.68,66.00,5162.56,3174.03,5.90,159745.00
2005-05-25,53.26,70.80,4723.92,3175.82,21.90,163835.00
2005-05-26,59.78,76.50,4427.89,3177.40,31.00,167491.00
2005-05-27,64.35,82.40,4433.18,3179.16,48.00,171617.00
2005-05-28,66.72,84.10,4577.84,3180.98,50.70,175942.00
2005-05-29,61.23,76.50,4912.79,3183.00,55.00,180813.00
2005-05-30,62.05,74.90,4480.72,3184.65,52.10,184848.00
2005-05-31,58.69,75.20,4221.64,3186.01,48.20,188212.00
2005-06-01,52.14,62.20,4612.02,3187.50,46.20,191937.00
2005-06-02,52.55,64.20,3983.19,3188.37,40.40,194132.00
2005-06-03,57.51,70.40,3501.78,3188.98,45.50,195679.00
2005-06-04,60.31,74.10,3246.98,3189.55,46.60,197131.00
2005-06-05,56.72,63.50,3137.29,3190.07,50.70,198461.00
2005-06-06,51.67,61.30,3127.34,3190.57,44.20,199745.00
2005-06-07,49.73,59.50,2931.32,3191.00,41.40,200854.00
2005-06-08,50.25,63.50,2767.78,3191.36,39.50,201785.00
2005-06-09,55.56,71.00,2593.23,3191.51,39.40,202173.00
2005-06-10,58.63,73.00,2434.60,3191.41,43.30,201914.00
2005-06-11,57.85,70.50,2357.47,3191.26,46.10,201526.00
2005-06-12,53.72,62.10,2438.69,3191.14,45.20,201216.00
2005-06-13,57.35,75.20,2315.14,3190.52,26.40,199616.00
2005-06-14,67.36,85.00,2251.37,3189.37,49.90,196672.00
2005-06-15,64.93,81.80,2445.05,3188.22,49.80,193752.00
2005-06-16,66.84,82.60,2566.89,3187.13,55.20,191009.00
2005-06-17,57.74,67.90,2847.42,3186.50,49.30,189433.00
2005-06-18,57.60,69.60,2533.96,3185.86,48.40,187840.00
2005-06-19,62.77,81.60,2356.11,3185.04,46.20,185809.00
2005-06-20,71.30,91.80,2364.55,3184.23,52.10,183816.00
2005-06-21,73.72,93.50,2644.53,3183.36,58.70,181689.00
2005-06-22,71.88,88.40,2918.85,3182.53,55.30,179673.00
2005-06-23,67.16,82.80,3028.62,3181.71,51.40,177693.00
2005-06-24,70.95,89.80,3113.48,3180.97,51.90,175918.00
2005-06-25,69.55,85.80,3029.61,3180.31,57.20,174343.00
2005-06-26,65.45,80.70,3024.67,3179.62,54.00,172705.00
2005-06-27,59.29,65.50,3107.39,3178.94,54.70,171098.00
2005-06-28,60.20,68.90,3171.22,3178.39,53.30,169806.00
2005-06-29,63.47,78.20,3015.56,3177.71,49.50,168214.00
2005-06-30,68.97,85.40,2863.31,3176.91,53.00,166352.00
2005-07-01,72.54,88.90,2607.25,3176.17,55.80,164640.00
2005-07-02,66.09,77.80,2695.41,3175.52,53.50,163145.00
2005-07-03,65.77,80.60,2646.42,3174.84,49.70,161589.00
2005-07-04,69.55,88.20,2565.37,3174.10,51.70,159904.00
2005-07-05,72.84,91.80,2559.75,3173.33,53.90,158162.00
2005-07-06,74.66,92.00,2483.39,3172.52,57.70,156340.00
2005-07-07,74.82,91.00,2477.16,3171.72,57.80,154553.00
2005-07-08,78.43,95.90,2394.68,3170.66,61.30,152203.00
2005-07-09,65.11,75.90,2422.64,3169.37,59.90,149371.00
2005-07-10,65.60,78.30,2461.07,3168.12,56.50,146655.00
2005-07-11,72.93,90.90,2438.11,3166.86,53.80,143946.00
2005-07-12,80.10,101.40,2417.40,3165.54,59.70,141139.00
2005-07-13,78.49,91.60,2262.58,3164.17,62.60,138259.00
2005-07-14,73.81,92.40,2278.71,3162.80,53.60,135411.00
2005-07-15,80.15,103.60,2278.62,3161.01,58.40,131734.00
2005-07-16,78.54,90.70,2189.25,3158.76,62.60,127188.00
2005-07-17,72.41,86.00,2217.30,3156.63,57.20,122961.00
2005-07-18,75.17,96.80,2203.27,3155.00,54.50,119777.00
2005-07-19,78.90,95.50,2164.40,3153.54,60.20,116963.00
2005-07-20,78.99,96.00,1822.74,3151.69,61.20,113451.00
2005-07-21,82.44,106.20,1889.55,3149.83,61.60,109980.00
2005-07-22,87.61,99.30,1967.94,3147.98,77.90,106583.00
2005-07-23,75.67,91.10,1995.18,3146.13,59.20,103237.00
2005-07-24,76.34,92.60,1926.51,3144.28,58.70,99945.00
2005-07-25,71.51,83.60,2129.52,3142.42,55.00,96690.00
2005-07-26,72.62,87.80,2302.36,3140.57,55.60,93509.00
2005-07-27,73.74,92.20,2107.38,3138.50,54.70,90015.00
2005-07-28,76.85,98.50,2092.68,3136.44,57.70,86604.00
2005-07-29,80.05,96.70,2080.58,3134.39,68.60,83274.00
2005-07-30,77.21,96.30,2083.41,3132.32,62.70,79983.00
2005-07-31,79.07,98.40,2105.48,3130.33,61.10,76890.00
2005-08-01,80.71,96.50,2115.19,3128.06,69.80,73446.00
2005-08-02,74.86,88.90,2033.57,3125.21,61.70,69258.00
2005-08-03,74.07,90.30,2068.75,3122.22,57.40,65018.00
2005-08-04,76.23,95.10,2050.23,3119.40,56.10,61149.00
2005-08-05,79.92,101.40,2047.23,3116.73,58.80,57604.00
2005-08-06,81.63,102.20,2038.62,3114.09,61.60,54210.00
2005-08-07,79.90,97.40,2012.12,3111.49,64.20,50970.00
2005-08-08,82.03,98.10,2076.60,3108.74,69.90,47655.00
2005-08-09,80.27,97.80,2009.06,3105.82,65.30,44265.00
2005-08-10,77.95,90.60,2025.07,3102.97,65.50,41086.00
2005-08-11,72.42,88.60,2032.00,3100.14,55.80,38059.00
2005-08-12,70.20,83.50,1988.33,3099.21,57.10,37092.00
2005-08-13,69.63,82.50,1946.17,3099.16,55.00,37040.00
2005-08-14,,,2039.37,3099.08,,37000.00
2005-08-15,77.25,90.00,1935.47,3098.88,67.90,36753.00
2005-08-16,73.07,92.90,1966.75,3098.66,59.70,36527.00
2005-08-17,72.45,86.00,1966.39,3098.39,58.30,36252.00
2005-08-18,71.54,81.10,2032.01,3098.09,62.40,35948.00
2005-08-19,70.45,89.00,1929.50,3097.75,52.30,35605.00
2005-08-20,75.38,94.80,1966.50,3097.35,56.10,35204.00
2005-08-21,78.94,101.70,1929.97,3096.90,57.70,34757.00
2005-08-22,83.24,93.30,1854.11,3096.20,75.90,34068.00
2005-08-23,73.98,85.30,1620.39,3096.71,59.40,34569.00
2005-08-24,64.72,78.90,1428.97,3097.57,51.70,35424.00
2005-08-25,66.30,84.70,1278.99,3098.02,48.30,35877.00
2005-08-26,71.24,91.80,1092.66,3098.14,51.40,35999.00
2005-08-27,72.37,91.70,1023.76,3098.06,55.30,35918.00
2005-08-28,74.38,97.70,1024.63,3097.93,53.10,35786.00
2005-08-29,70.67,82.50,957.89,3097.75,57.90,35605.00
2005-08-30,61.02,71.60,1009.13,3097.94,49.60,35797.00
2005-08-31,62.49,79.00,995.90,3098.52,46.20,36384.00
2005-09-01,66.02,84.60,1024.60,3099.07,47.90,36948.00
2005-09-02,71.92,94.70,988.40,3099.59,50.70,37485.00
2005-09-03,70.84,89.10,982.43,3100.09,53.20,38006.00
2005-09-04,66.43,82.40,1002.82,3100.56,52.80,38500.00
2005-09-05,65.52,81.30,972.19,3101.02,49.60,38986.00
2005-09-06,67.40,86.50,978.64,3101.49,50.10,39487.00
2005-09-07,69.10,89.30,987.93,3102.10,50.90,40142.00
2005-09-08,71.36,95.00,974.34,3102.80,52.40,40901.00
2005-09-09,62.95,74.10,940.17,3103.46,48.00,41624.00
2005-09-10,51.85,62.80,1007.73,3104.18,41.80,42420.00
2005-09-11,53.09,69.40,996.84,3104.89,38.20,43214.00
2005-09-12,54.73,68.60,998.75,3105.60,38.80,44015.00
2005-09-13,59.77,71.40,1003.25,3106.29,49.40,44802.00
2005-09-14,58.63,75.80,897.45,3106.96,42.50,45573.00
2005-09-15,61.70,81.10,1058.64,3107.60,45.10,46316.00
2005-09-16,59.38,76.90,950.38,3108.13,46.40,46936.00
2005-09-17,52.75,64.40,837.95,3108.51,46.30,47383.00
2005-09-18,53.83,68.30,739.22,3108.73,41.50,47643.00
2005-09-19,58.25,78.70,733.39,3108.91,41.50,47857.00
2005-09-20,63.82,84.40,688.39,3109.06,45.90,48035.00
2005-09-21,62.49,73.80,730.54,3109.23,51.40,48237.00
2005-09-22,60.51,76.30,692.33,3109.38,44.80,48416.00
2005-09-23,59.31,70.10,682.32,3109.51,47.50,48572.00
2005-09-24,46.92,50.80,733.35,3109.68,42.60,48775.00
2005-09-25,48.87,63.40,743.76,3109.90,36.20,49040.00
2005-09-26,55.89,77.70,708.12,3110.08,38.30,49256.00
2005-09-27,61.24,73.30,694.64,3110.25,53.90,49461.00
2005-09-28,56.51,71.70,682.64,3110.39,43.00,49631.00
2005-09-29,57.42,80.10,745.95,3110.55,38.80,49824.00
2005-09-30,62.10,81.50,650.38,3110.73,45.40,50043.00
2005-10-01,56.03,71.30,651.76,3110.88,44.20,50225.00
2005-10-02,47.22,58.70,713.34,3111.12,41.90,50500.00
2005-10-03,44.87,53.70,709.91,3111.36,39.10,50811.00
2005-10-04,44.65,54.80,700.97,3111.31,35.40,50750.00
2005-10-05,44.88,58.70,736.76,3111.05,32.70,50432.00
2005-10-06,48.45,67.90,723.16,3110.78,32.60,50103.00
2005-10-07,53.01,65.00,725.89,3110.52,39.80,49788.00
2005-10-08,52.75,62.50,781.35,3110.28,44.10,49497.00
2005-10-09,49.34,61.40,741.72,3110.03,41.10,49196.00
2005-10-10,48.41,63.10,740.65,3109.79,35.30,48907.00
2005-10-11,44.30,51.60,724.15,3109.54,37.40,48608.00
2005-10-12,48.13,60.40,742.97,3109.30,37.70,48321.00
2005-10-13,53.34,73.30,721.80,3109.57,39.80,48644.00
2005-10-14,60.67,81.10,688.88,3110.17,41.40,49365.00
2005-10-15,61.99,71.10,661.75,3110.72,49.50,50030.00
2005-10-16,49.90,63.90,691.43,3111.29,37.30,50725.00
2005-10-17,54.45,71.10,680.92,3111.84,42.50,51401.00
2005-10-18,54.48,71.60,676.15,3112.39,41.00,52080.00
2005-10-19,54.27,65.30,666.03,3112.92,45.50,52740.00
2005-10-20,39.54,61.80,666.41,3113.44,15.30,53390.00
2005-10-21,17.67,30.00,681.46,3113.97,7.60,54058.00
2005-10-22,21.20,38.50,670.19,3114.49,6.00,54717.00
2005-10-23,32.77,49.90,665.99,3115.00,19.70,55367.00
2005-10-24,53.46,70.90,666.12,3115.50,28.80,56009.00
2005-10-25,56.37,72.60,662.59,3116.00,44.60,56654.00
2005-10-26,52.75,66.00,660.33,3116.49,45.00,57291.00
2005-10-27,45.12,49.20,755.40,3117.08,41.50,58062.00
2005-10-28,47.29,55.40,807.39,3117.76,42.00,58958.00
2005-10-29,44.21,54.90,755.69,3118.36,38.00,59755.00
2005-10-30,40.72,51.40,721.27,3118.90,31.90,60477.00
2005-10-31,43.33,50.90,696.67,3119.42,36.30,61177.00
2005-11-01,49.30,62.40,679.05,3119.94,40.00,61880.00
2005-11-02,46.19,52.80,707.52,3120.49,40.60,62629.00
2005-11-03,41.25,48.90,810.19,3121.13,37.00,63508.00
2005-11-04,39.60,44.10,796.56,3121.78,35.20,64406.00
2005-11-05,37.23,41.50,800.78,3122.42,33.10,65297.00
2005-11-06,39.84,42.30,956.43,3123.26,37.80,66477.00
2005-11-07,42.04,46.90,898.07,3124.07,38.90,67625.00
2005-11-08,36.41,39.70,963.72,3124.92,32.50,68841.00
2005-11-09,37.03,46.90,875.41,3125.65,29.30,69895.00
2005-11-10,39.79,49.80,752.12,3126.29,31.50,70828.00
2005-11-11,42.91,52.10,752.60,3126.93,34.10,71768.00
2005-11-12,40.22,43.30,812.39,3127.55,34.00,72686.00
2005-11-13,34.18,35.80,844.39,3128.20,32.00,73656.00
2005-11-14,38.40,46.10,848.34,3128.88,30.10,74679.00
2005-11-15,30.69,40.70,756.47,3129.43,23.60,75513.00
2005-11-16,33.98,43.60,765.76,3130.07,26.30,76490.00
2005-11-17,34.00,44.30,774.91,3130.90,26.10,77769.00
2005-11-18,34.30,43.10,722.44,3131.68,26.40,78981.00
2005-11-19,35.97,46.90,750.94,3132.46,28.20,80204.00
2005-11-20,35.81,47.20,735.46,3133.22,27.80,81405.00
2005-11-21,35.80,48.70,726.33,3133.97,28.00,82600.00
2005-11-22,34.31,46.50,723.90,3134.71,27.70,83789.00
2005-11-23,31.93,46.00,691.54,3135.43,26.30,84955.00
2005-11-24,30.05,42.90,683.63,3136.11,24.50,86064.00
2005-11-25,35.06,41.50,823.68,3136.94,28.00,87426.00
2005-11-26,34.20,38.80,877.27,3137.82,30.00,88882.00
2005-11-27,27.30,32.60,760.39,3138.55,21.60,90099.00
2005-11-28,26.06,32.60,644.43,3139.19,18.00,91173.00
2005-11-29,32.18,35.30,605.75,3139.78,30.00,92168.00
2005-11-30,30.68,35.20,844.98,3140.61,24.90,93577.00
2005-12-01,33.08,39.20,835.02,3141.42,27.30,94964.00
2005-12-02,34.17,41.60,864.93,3142.28,29.20,96447.00
2005-12-03,29.44,33.20,854.97,3143.11,26.80,97891.00
2005-12-04,20.55,28.00,722.74,3143.82,12.70,99134.00
2005-12-05,20.78,26.70,626.04,3144.46,16.00,100262.00
2005-12-06,23.86,30.80,640.75,3145.13,17.20,101451.00
2005-12-07,15.22,22.30,592.83,3145.76,8.40,102575.00
2005-12-08,12.64,19.70,488.80,3146.27,6.10,103489.00
2005-12-09,14.57,22.30,534.44,3146.82,9.10,104479.00
2005-12-10,15.99,23.10,569.83,3147.42,10.00,105565.00
2005-12-11,16.82,23.30,551.46,3148.02,10.20,106656.00
2005-12-12,17.82,25.20,577.71,3148.62,11.60,107752.00
