date,gain,qv,id,mm,mx,mn,fb,af
1988-12-07,255.60,,301.60,30.47,41.63,24.89,4814.22,339755.16
1988-12-08,168.45,,211.45,24.19,27.17,20.56,4814.22,339775.88
1988-12-09,260.44,,303.44,30.23,36.44,26.22,4814.23,339979.06
1988-12-10,287.04,,329.04,31.39,36.36,28.50,4814.24,340233.03
1988-12-11,236.82,,277.82,30.28,34.71,26.77,4814.25,340385.41
1988-12-12,263.77,,302.77,31.40,40.61,25.91,4814.26,340588.56
1988-12-13,238.57,,275.57,37.21,44.30,26.85,4814.27,340740.94
1988-12-14,264.41,,300.41,24.94,32.98,19.38,4814.28,340944.13
1988-12-15,168.03,,200.03,17.45,30.15,4.84,4814.28,340944.13
1988-12-16,65.74,,96.74,13.19,29.52,-0.74,4814.27,340740.94
1988-12-17,171.00,,201.00,13.15,28.50,1.30,4814.27,340740.94
1988-12-18,171.21,,199.21,12.47,27.48,-0.90,4814.27,340740.94
1988-12-19,178.41,,206.41,20.38,28.82,9.24,4814.27,340740.94
1988-12-20,287.37,,314.37,26.65,32.75,19.07,4814.28,340944.13
1988-12-21,738.69,,770.69,26.60,32.28,24.02,4814.34,342061.59
1988-12-22,404.22,,437.22,25.58,28.19,23.63,4814.36,342518.72
1988-12-23,273.01,,307.01,21.72,27.79,15.21,4814.37,342721.91
1988-12-24,248.40,,280.40,17.84,21.50,9.48,4814.38,342874.28
1988-12-25,350.44,,379.44,18.30,26.30,7.67,4814.40,343229.84
1988-12-26,300.37,,328.37,7.49,22.21,-8.45,4814.41,343483.81
1988-12-27,172.90,,201.90,-0.49,8.30,-15.45,4814.41,343483.81
1988-12-28,174.06,,201.06,-3.32,14.04,-14.90,4814.41,343483.81
1988-12-29,353.43,,380.43,9.64,21.19,-10.57,4814.43,343839.38
1988-12-30,355.78,,386.78,26.88,29.84,21.27,4814.45,344194.91
1988-12-31,272.44,,305.44,24.65,29.68,19.70,4814.46,344398.09
1989-01-01,299.14,,331.14,22.22,29.29,16.63,4814.47,344652.06
1989-01-02,245.50,,278.50,24.66,28.97,20.72,4814.48,344804.44
1989-01-03,272.24,,305.24,30.79,39.19,26.54,4814.49,345007.63
1989-01-04,246.70,,279.70,25.83,31.96,19.38,4814.50,345160.00
1989-01-05,479.83,,514.83,29.24,33.85,23.31,4814.53,345775.16
1989-01-06,344.76,,380.76,20.64,29.52,12.15,4814.55,346134.00
1989-01-07,165.90,,201.90,9.84,23.71,-3.97,4814.55,346134.00
1989-01-08,477.89,,513.89,10.50,21.43,-7.11,4814.58,346749.16
1989-01-09,1114.65,,1158.65,29.86,34.48,21.43,4814.68,348645.91
1989-01-10,380.72,,429.72,26.97,34.56,18.91,4814.70,349107.25
1989-01-11,224.61,,274.61,21.36,33.53,16.08,4814.71,349261.06
1989-01-12,250.37,,298.37,18.41,30.00,7.90,4814.72,349466.09
1989-01-13,460.58,,507.58,22.55,28.82,17.02,4814.75,350081.25
1989-01-14,330.62,,376.62,19.64,29.68,14.04,4814.77,350440.09
1989-01-15,335.96,,382.96,21.97,27.40,18.99,4814.79,350798.94
1989-01-16,151.93,,199.93,30.38,34.48,25.28,4814.79,350798.94
1989-01-17,228.00,,276.00,32.75,40.22,27.40,4814.80,350952.75
1989-01-18,282.47,,328.47,34.19,45.80,25.67,4814.81,351209.06
1989-01-19,255.13,,299.13,19.33,28.34,8.22,4814.82,351414.09
1989-01-20,232.53,,275.53,14.53,27.79,7.67,4814.83,351567.91
1989-01-21,264.17,,305.17,25.89,41.32,9.40,4814.84,351772.94
1989-01-22,362.31,,408.31,28.62,33.22,18.05,4814.86,352183.06
1989-01-23,256.02,,303.02,13.80,27.40,-2.40,4814.87,352388.09
1989-01-24,154.42,,199.42,0.36,13.49,-10.65,4814.87,352388.09
1989-01-25,234.01,,277.01,8.85,24.33,-1.69,4814.88,352541.91
1989-01-26,158.61,,199.61,3.94,19.07,-7.58,4814.88,352541.91
1989-01-27,158.66,,198.66,6.83,23.71,-4.28,4814.88,352541.91
1989-01-28,264.37,,302.37,8.08,24.65,-1.85,4814.89,352746.94
1989-01-29,163.14,,200.14,20.92,31.73,3.74,4814.89,352746.94
1989-01-30,243.48,,278.48,35.67,45.17,27.79,4814.90,352900.75
1989-01-31,320.34,,354.34,37.37,42.57,27.09,4814.91,353208.31
1989-02-01,164.23,,197.23,22.52,30.31,11.68,4814.91,353208.31
1989-02-02,319.42,,352.42,10.60,20.80,-3.81,4814.93,353515.91
1989-02-03,164.45,,196.45,2.06,16.00,-9.31,4814.93,353515.91
1989-02-04,164.90,,195.90,-5.29,10.97,-19.06,4814.93,353515.91
1989-02-05,165.50,,195.50,2.56,17.26,-9.55,4814.93,353515.91
1989-02-06,166.51,,196.51,-0.16,20.56,-16.08,4814.93,353515.91
1989-02-07,169.03,,198.03,-2.79,14.35,-17.49,4814.93,353515.91
1989-02-08,170.12,,198.12,0.55,17.49,-9.94,4814.93,353515.91
1989-02-09,170.97,,197.97,6.98,23.16,-12.22,4814.93,353515.91
1989-02-10,170.81,,198.81,23.40,37.62,15.21,4814.93,353515.91
1989-02-11,170.88,,197.88,14.07,29.68,3.50,4814.93,353515.91
1989-02-12,172.00,,199.00,19.26,34.56,4.21,4814.93,353515.91
1989-02-13,276.37,,302.37,14.97,30.15,3.03,4814.94,353720.94
1989-02-14,173.59,,199.59,7.16,25.67,-7.03,4814.94,353720.94
1989-02-15,175.22,,200.22,8.68,29.52,-9.16,4814.94,353720.94
1989-02-16,178.95,,203.95,21.17,32.12,9.08,4814.94,353720.94
1989-02-17,593.32,,618.32,32.96,38.80,28.74,4814.98,354541.16
1989-02-18,436.41,,463.41,34.28,39.27,32.35,4815.01,355056.03
1989-02-19,409.00,,439.00,32.99,37.62,28.97,4815.03,355524.13
1989-02-20,249.93,,281.93,30.96,43.05,24.81,4815.04,355680.16
1989-02-21,170.58,,202.58,30.18,38.57,22.37,4815.04,355680.16
1989-02-22,853.73,,886.73,36.85,45.40,32.35,4815.11,357032.44
1989-02-23,89.77,,124.77,33.18,43.91,25.91,4815.10,356876.41
1989-02-24,349.79,,385.79,33.94,53.66,19.77,4815.12,357240.47
1989-02-25,166.17,,203.17,33.35,48.31,23.08,4815.12,357240.47
1989-02-26,244.43,,281.43,27.89,41.00,17.57,4815.13,357396.50
1989-02-27,296.29,,333.29,24.89,39.12,15.21,4815.14,357656.56
1989-02-28,170.30,,206.30,25.18,39.04,11.44,4815.14,357656.56
1989-03-01,279.42,,314.42,30.60,42.50,20.25,4815.15,357864.59
1989-03-02,855.73,,890.73,29.01,39.27,7.43,4815.22,359216.88
1989-03-03,169.42,,205.42,10.41,26.30,-0.67,4815.22,359216.88
1989-03-04,253.05,,285.05,9.92,27.48,-13.01,4815.23,359372.91
1989-03-05,412.24,,445.24,29.32,35.89,22.29,4815.25,359841.00
1989-03-06,278.68,,313.68,40.50,52.32,35.42,4815.26,360049.06
1989-03-07,511.11,,548.11,38.96,50.67,32.98,4815.30,360725.19
1989-03-08,771.02,,811.02,39.95,49.41,32.59,4815.36,361921.44
1989-03-09,974.59,,1021.59,45.63,53.35,37.46,4815.44,363533.75
1989-03-10,842.65,,892.65,45.68,60.58,35.34,4815.51,364887.47
1989-03-11,1085.12,,1139.12,42.20,57.98,29.60,4815.60,366724.50
1989-03-12,1025.92,,1086.92,39.21,54.21,27.24,4815.69,368456.56
1989-03-13,1490.39,,1560.39,32.10,37.94,27.09,4815.82,371133.38
1989-03-14,709.90,,788.90,26.58,33.22,20.40,4815.88,372288.09
1989-03-15,734.16,,815.16,29.49,38.41,17.49,4815.94,373495.28
1989-03-16,994.72,,1079.72,33.66,45.48,28.11,4816.03,375229.53
1989-03-17,435.13,,525.13,31.39,40.92,26.38,4816.06,375861.75
1989-03-18,889.28,,981.28,35.64,42.02,29.76,4816.14,377389.59
1989-03-19,850.82,,947.82,32.83,39.12,24.57,4816.21,378864.75
1989-03-20,481.19,,578.19,30.06,47.61,13.96,4816.25,379602.31
1989-03-21,1118.98,,1218.98,34.93,39.12,28.66,4816.35,381604.31
1989-03-22,532.58,,632.58,37.79,45.09,28.11,4816.39,382447.25
1989-03-23,615.43,,713.43,35.85,46.74,27.40,4816.44,383448.25
1989-03-24,913.40,,1010.40,34.04,40.84,25.83,4816.52,385034.81
1989-03-25,1652.10,,1756.10,36.26,46.66,32.59,4816.67,388086.88
1989-03-26,707.10,,811.10,37.77,49.65,30.70,4816.73,389264.88
1989-03-27,1619.85,,1725.85,38.12,43.44,32.75,4816.88,392263.38
1989-03-28,1839.64,,1947.64,36.76,43.52,31.17,4817.05,395704.16
1989-03-29,1493.71,,1606.71,29.71,36.68,23.31,4817.18,398476.59
1989-03-30,803.88,,915.88,29.89,43.28,18.91,4817.25,399890.00
1989-03-31,1212.90,,1325.90,35.05,44.07,27.64,4817.36,402118.84
1989-04-01,1436.06,,1548.06,31.66,40.45,22.61,4817.49,404782.56
1989-04-02,527.37,,641.37,34.69,41.08,26.85,4817.53,405660.31
1989-04-03,809.38,,919.38,34.00,41.08,24.49,4817.60,407091.00
1989-04-04,508.92,,615.92,32.75,41.87,23.71,4817.64,407916.41
1989-04-05,652.10,,756.10,45.78,60.26,35.73,4817.69,409016.94
1989-04-06,714.72,,816.72,46.67,65.85,30.70,4817.75,410227.50
1989-04-07,1160.02,,1264.02,44.88,61.52,32.75,4817.85,412318.53
1989-04-08,1374.59,,1485.59,42.67,59.48,29.45,4817.97,414849.75
1989-04-09,1099.14,,1216.14,40.40,53.82,28.19,4818.07,416856.81
1989-04-10,1266.02,,1388.02,39.23,55.23,29.13,4818.18,419210.16
1989-04-11,1234.57,,1361.57,42.90,60.66,26.85,4818.29,421507.47
1989-04-12,1373.30,,1506.30,45.76,62.86,30.78,4818.41,424084.91
1989-04-13,1672.40,,1816.40,45.17,66.95,29.29,4818.56,427286.47
1989-04-14,1567.89,,1729.89,45.16,66.24,31.88,4818.70,430330.38
1989-04-15,1568.26,,1759.26,48.29,61.05,38.57,4818.85,433430.63
1989-04-16,1894.00,,2131.00,47.89,58.69,40.84,4819.03,437273.53
1989-04-17,1941.32,,2234.32,46.98,64.35,33.93,4819.18,440542.75
1989-04-18,1463.82,,1807.82,50.11,72.06,32.12,4819.27,442550.16
1989-04-19,1774.48,,2212.48,51.98,72.37,34.32,4819.40,445360.53
1989-04-20,1806.27,,2396.27,51.40,72.29,33.45,4819.55,448531.06
1989-04-21,2096.02,,2858.02,48.61,66.00,37.07,4819.73,452611.91
1989-04-22,1949.63,,2887.63,40.83,50.04,34.63,4819.92,456751.06
1989-04-23,1478.54,,2473.54,39.33,53.27,28.89,4820.07,460070.25
1989-04-24,1392.68,,2356.68,41.12,57.28,28.74,4820.21,463157.34
1989-04-25,1317.04,,2243.04,38.14,48.94,30.31,4820.34,466005.34
1989-04-26,1522.85,,2386.85,37.88,51.14,26.22,4820.48,469193.28
1989-04-27,1219.91,,2016.91,42.29,56.10,31.41,4820.59,471663.56
1989-04-28,898.73,,1647.73,40.50,52.24,28.34,4820.67,473400.00
1989-04-29,852.55,,1560.55,43.75,60.89,26.06,4820.74,474960.00
1989-04-30,1048.95,,1740.95,47.13,64.12,28.27,4820.82,476875.25
1989-05-01,1148.86,,1870.86,48.98,63.49,39.04,4820.92,479135.25
1989-05-02,1078.09,,1861.09,42.08,53.90,-25.51,4821.02,481283.72
1989-05-03,1024.33,,1849.33,44.73,60.26,32.04,4821.11,483402.41
1989-05-04,1201.30,,2061.30,49.46,67.03,31.80,4821.22,485940.00
1989-05-05,1281.73,,2233.73,53.10,74.18,32.90,4821.35,488820.00
1989-05-06,1044.94,,2154.94,59.01,81.33,36.99,4821.47,491547.72
1989-05-07,1754.14,,3134.14,59.90,74.73,48.47,4821.67,496212.72
1989-05-08,2363.67,,4143.67,56.32,70.17,44.46,4821.96,502885.94
1989-05-09,2609.91,,4609.91,52.90,71.35,38.57,4822.29,510478.09
1989-05-10,2876.64,,5046.64,49.99,61.92,42.02,4822.65,518945.72
1989-05-11,2392.64,,4662.64,44.16,55.15,36.36,4822.98,526657.50
1989-05-12,2321.95,,4451.95,43.79,57.12,32.28,4823.28,533952.00
1989-05-13,1888.34,,3808.34,46.69,58.77,35.50,4823.53,539955.63
1989-05-14,1883.41,,3593.41,48.71,62.78,35.26,4823.76,545522.75
1989-05-15,1409.01,,2969.01,52.45,69.38,38.41,4823.94,549856.56
1989-05-16,1564.49,,3124.49,51.18,65.14,34.79,4824.13,554502.75
1989-05-17,352.53,,1892.53,52.01,67.50,31.96,4824.22,556698.25
1989-05-18,2929.46,,4599.46,40.45,52.24,30.39,4824.53,564287.25
1989-05-19,1484.17,,3204.17,39.60,53.97,27.24,4824.72,569090.13
1989-05-20,1344.69,,2904.69,46.73,66.24,25.83,4824.89,573289.06
1989-05-21,1240.15,,2630.15,49.58,65.92,30.94,4825.04,576947.81
1989-05-22,1295.29,,2595.29,53.58,69.78,34.24,4825.18,580536.06
1989-05-23,1235.70,,2585.70,45.59,55.00,35.50,4825.31,583826.81
1989-05-24,1245.70,,2575.70,37.13,44.38,32.04,4825.42,586638.00
1989-05-25,1259.88,,2192.88,39.43,54.60,26.06,4825.48,588099.88
1989-05-26,780.97,,1352.97,45.18,60.58,25.83,4825.46,587634.75
1989-05-27,1235.75,,1714.75,50.72,66.16,41.40,4825.47,587900.50
1989-05-28,1140.09,,1681.09,43.39,54.84,39.12,4825.48,588099.88
1989-05-29,1032.43,,1729.43,42.26,52.87,34.32,4825.49,588365.69
1989-05-30,738.03,,2108.03,48.47,63.25,36.05,4825.53,589362.38
1989-05-31,274.49,,1744.49,53.54,70.01,36.84,4825.54,589628.19
1989-06-01,794.32,,2164.32,57.39,74.18,38.01,4825.58,590691.31
1989-06-02,1132.47,,2522.47,57.24,74.18,41.79,4825.66,592644.81
1989-06-03,903.02,,2383.02,57.29,66.79,49.49,4825.77,595484.00
1989-06-04,1060.40,,2660.40,59.51,74.73,42.10,4825.94,599729.63
1989-06-05,1495.13,,2855.13,61.33,79.76,41.63,4826.12,604357.44
1989-06-06,2045.78,,3245.78,64.00,79.21,46.74,4826.33,609751.19
1989-06-07,1658.62,,3068.62,62.80,83.38,42.18,4826.53,614814.06
1989-06-08,1656.50,,3246.50,62.68,82.75,39.59,4826.74,620238.69
1989-06-09,1147.60,,2857.60,61.85,77.88,43.44,4826.92,624888.00
1989-06-10,1878.93,,3638.93,58.34,71.98,41.71,4827.13,630244.19
1989-06-11,1225.26,,2955.26,60.04,77.95,37.78,4827.24,633134.38
1989-06-12,1165.65,,2695.65,62.80,81.73,40.84,4827.30,634735.19
1989-06-13,1939.04,,2543.04,61.44,75.44,47.29,4827.32,635292.00
1989-06-14,1569.33,,2234.33,64.08,81.41,50.44,4827.33,635570.38
1989-06-15,1470.31,,2940.31,61.56,77.64,55.78,4827.42,637876.63
1989-06-16,1512.82,,3782.82,56.82,67.50,44.30,4827.55,641423.94
1989-06-17,1855.23,,4095.23,55.27,74.65,34.87,4827.69,645025.44
1989-06-18,1310.53,,2750.53,61.26,76.46,42.65,4827.68,644820.13
1989-06-19,1295.28,,2375.28,58.99,69.23,44.54,4827.63,643519.75
1989-06-20,886.86,,1852.86,46.97,57.20,36.68,4827.56,641707.69
1989-06-21,629.55,,1083.55,49.84,68.28,29.45,4827.48,639437.44
1989-06-22,1004.52,,1181.52,49.29,54.21,43.60,4827.44,638444.19
1989-06-23,655.68,,756.68,56.09,71.98,38.72,4827.41,637592.81
1989-06-24,258.53,,345.53,58.44,77.72,39.90,4827.38,636892.81
1989-06-25,516.67,,610.67,59.26,78.19,38.25,4827.39,637101.63
1989-06-26,211.71,,301.71,63.76,80.71,43.05,4827.35,636057.63
1989-06-27,656.38,,729.38,63.13,75.52,46.98,4827.33,635570.38
1989-06-28,283.90,,414.90,64.29,78.11,49.96,4827.29,634456.81
1989-06-29,389.26,,626.26,66.82,85.50,43.91,4827.26,633760.81
1989-06-30,287.91,,444.91,64.54,72.84,52.64,4827.24,633134.38
1989-07-01,183.95,,359.95,58.62,73.39,39.59,4827.22,632647.19
1989-07-02,-263.71,,6.29,61.96,79.84,40.06,4827.17,631338.94
1989-07-03,229.31,,476.31,65.28,87.07,40.22,4827.15,630860.00
1989-07-04,430.68,,645.68,65.28,85.74,41.87,4827.14,630586.31
1989-07-05,-262.89,,-115.89,66.29,82.99,46.66,4827.07,628738.94
1989-07-06,219.06,,331.06,66.49,91.48,40.53,4827.03,627781.06
1989-07-07,422.60,,524.60,71.24,92.66,44.70,4827.00,626960.00
1989-07-08,139.87,,217.87,67.17,81.96,49.65,4826.94,625371.44
1989-07-09,-338.98,,-267.98,64.23,79.84,48.16,4826.84,622746.94
1989-07-10,-101.26,,-31.26,61.52,77.01,41.55,4826.75,620506.75
1989-07-11,266.72,,336.72,64.59,87.70,39.43,4826.68,618764.44
1989-07-12,157.15,,227.15,60.81,68.52,54.37,4826.60,616620.00
1989-07-13,330.41,,401.41,64.52,86.29,48.39,4826.53,614814.06
1989-07-14,-61.36,,8.64,68.60,92.89,45.64,4826.43,612174.63
1989-07-15,244.82,,313.82,65.46,76.22,51.46,4826.34,609950.63
1989-07-16,27.62,,94.62,57.06,68.60,46.11,4826.23,607157.94
1989-07-17,211.46,,271.46,61.81,77.25,49.34,4826.14,604840.81
1989-07-18,85.08,,136.08,66.82,89.83,43.91,4826.04,602285.81
1989-07-19,-492.57,,-444.57,74.69,98.39,50.99,4825.89,598473.63
1989-07-20,635.80,,682.80,75.08,91.87,57.28,4825.82,596754.94
1989-07-21,-98.88,,-53.88,72.52,88.25,57.28,4825.69,593320.81
1989-07-22,-138.20,,-94.20,69.74,89.67,49.10,4825.54,589628.19
1989-07-23,546.47,,590.47,69.44,88.17,50.52,4825.45,587302.50
1989-07-24,-360.65,,-317.65,68.50,88.25,46.51,,583174.56
1989-07-25,-368.39,,-312.39,71.26,92.89,49.34,4825.12,579046.63
1989-07-26,-279.19,,-200.19,67.48,93.76,46.19,4824.97,575160.94
1989-07-27,-4.78,,69.22,70.99,91.87,52.17,4824.83,571804.56
1989-07-28,23.79,,95.79,72.60,90.93,50.12,4824.70,568488.13
1989-07-29,-133.12,,-63.12,69.07,88.96,45.88,4824.55,564799.50
1989-07-30,-115.60,,-46.60,68.29,89.35,44.30,4824.40,561150.00
1989-07-31,-294.06,,-226.06,68.73,87.39,47.21,4824.24,557156.56
1989-08-01,-78.49,,-11.49,62.66,75.04,49.81,4824.09,553602.00
1989-08-02,-49.32,,16.68,55.96,69.15,42.50,4823.95,550116.25
1989-08-03,-223.42,,-158.42,58.08,75.91,38.41,4823.79,546288.56
1989-08-04,-34.38,,30.62,61.08,82.04,39.90,4823.65,542842.50
1989-08-05,-106.09,,-42.09,64.58,86.21,41.63,4823.50,539247.19
1989-08-06,-129.41,,-65.41,67.80,88.17,45.80,4823.35,535597.50
1989-08-07,-230.05,,-167.05,70.02,91.08,48.24,4823.19,531735.63
1989-08-08,173.10,,236.10,69.64,86.21,58.69,4823.06,528682.81
1989-08-09,151.88,,213.88,67.40,81.96,56.57,4822.93,525595.00
1989-08-10,-0.37,,70.63,65.85,84.87,47.61,4822.79,522218.28
1989-08-11,419.34,,501.34,66.68,88.65,47.06,4822.68,519575.06
1989-08-12,-522.86,,-435.86,70.96,82.43,59.79,4822.48,515009.09
1989-08-13,381.70,,468.70,67.13,85.74,48.00,4822.36,512241.34
1989-08-14,-151.18,,-64.18,66.36,83.85,48.71,4822.20,508400.00
1989-08-15,18.57,,106.57,63.50,77.09,52.64,4822.05,504904.94
1989-08-16,-303.42,,-216.42,55.13,73.71,36.13,4821.87,500763.25
1989-08-17,188.80,,275.80,60.54,81.57,39.67,4821.73,497586.75
1989-08-18,-50.30,,35.70,64.13,81.10,44.30,4821.57,493929.34
1989-08-19,-86.77,,-0.77,62.44,78.66,41.32,4821.41,490204.28
1989-08-20,-144.92,,-59.92,61.93,77.09,47.13,4821.24,486360.00
1989-08-21,29.73,,114.73,59.06,74.65,46.11,4821.09,482857.59
1989-08-22,571.82,,656.82,59.06,75.52,51.46,4820.98,480443.69
1989-08-23,49.31,,159.31,51.61,60.34,45.09,4820.83,477053.69
1989-08-24,519.85,,648.85,44.84,48.24,42.97,4820.73,474780.00
1989-08-25,476.19,,605.19,49.64,62.07,42.73,4820.63,472500.00
1989-08-26,484.57,,613.57,51.91,69.54,36.91,4820.53,470310.78
1989-08-27,550.38,,679.38,53.82,69.93,44.70,4820.41,468162.22
1989-08-28,414.69,,543.69,53.32,73.71,36.21,4820.28,465993.34
1989-08-29,-481.09,,-343.09,59.53,79.76,41.24,4820.17,462222.09
1989-08-30,410.97,,582.97,56.39,68.52,43.28,4820.08,460302.91
1989-08-31,129.85,,319.85,53.70,71.98,41.32,4819.97,457858.72
1989-09-01,459.54,,648.54,57.35,78.27,36.21,4819.89,456051.50
1989-09-02,-88.94,,123.06,56.24,65.85,45.48,4819.76,453194.91
1989-09-03,133.96,,360.96,52.76,72.37,34.08,4819.65,450804.69
1989-09-04,103.87,,328.87,54.07,78.03,32.28,4819.54,448356.16
1989-09-05,373.37,,595.37,53.03,66.48,37.94,4819.45,446450.25
1989-09-06,42.00,,261.00,54.70,70.09,41.24,4819.33,443869.31
1989-09-07,37.57,,267.57,58.90,77.17,44.62,4819.21,441288.38
1989-09-08,187.65,,437.65,58.12,75.83,39.74,4819.11,439051.53
1989-09-09,15.42,,261.42,57.55,71.11,44.46,4818.99,436474.53
1989-09-10,186.52,,429.52,52.20,69.62,33.69,4818.88,434107.06
1989-09-11,34.59,,274.59,51.84,67.26,34.95,4818.74,431119.53
1989-09-12,120.79,,355.79,53.32,72.06,34.95,4818.59,427962.91
1989-09-13,95.15,,326.15,52.93,77.17,29.92,4818.44,424757.31
1989-09-14,40.08,,265.08,53.96,79.37,31.41,4818.29,421507.47
1989-09-15,171.68,,393.68,55.69,79.29,32.83,4818.15,418593.81
1989-09-16,178.25,,397.25,57.60,79.53,36.68,4818.03,416072.38
1989-09-17,762.65,,979.65,50.86,62.07,43.99,4817.98,415014.81
1989-09-18,762.35,,980.35,47.51,59.79,41.16,4817.93,413969.31
1989-09-19,452.40,,667.40,47.66,67.89,30.78,4817.86,412538.63
1989-09-20,203.22,,415.22,54.38,73.00,39.27,4817.78,410832.81
1989-09-21,213.92,,421.92,52.97,73.79,33.61,4817.70,409182.00
1989-09-22,288.67,,494.67,55.04,80.00,35.73,4817.63,407751.31
1989-09-23,356.56,,559.56,56.70,79.68,37.46,4817.57,406485.72
1989-09-24,388.55,,586.55,56.98,81.73,39.74,4817.51,405275.13
1989-09-25,233.24,,427.24,58.81,82.12,38.41,4817.44,403749.69
1989-09-26,180.68,,372.68,61.83,77.56,45.64,4817.36,402118.84
1989-09-27,336.91,,534.91,56.76,77.80,39.67,4817.30,400922.88
1989-09-28,264.46,,486.46,58.26,80.47,41.32,4817.24,399672.56
1989-09-29,-95.18,,116.82,60.03,82.91,40.53,4817.18,398476.59
1989-09-30,1059.19,,1262.19,50.51,60.89,45.56,4817.15,397824.25
1989-10-01,385.00,,601.00,48.43,56.57,42.50,4817.10,396737.03
1989-10-02,575.38,,783.38,41.39,44.78,37.39,4817.06,396030.31
1989-10-03,274.30,,476.30,41.79,53.82,30.00,4817.01,394943.09
1989-10-04,158.83,,354.83,44.56,56.80,33.69,4816.95,393762.66
1989-10-05,342.60,,532.60,41.61,61.92,28.42,4816.92,393120.09
1989-10-06,188.28,,373.28,44.95,65.61,28.27,4816.88,392263.38
1989-10-07,354.60,,533.60,45.62,67.50,28.50,4816.85,391727.94
1989-10-08,283.39,,457.39,48.17,71.27,31.10,4816.82,391031.84
1989-10-09,287.84,,456.84,49.46,72.69,32.20,4816.78,390335.78
1989-10-10,12.51,,268.51,51.34,72.37,32.83,4816.73,389264.88
1989-10-11,318.39,,727.39,53.25,64.90,44.30,4816.72,389104.22
1989-10-12,217.62,,565.62,54.18,69.54,42.97,4816.70,388622.34
1989-10-13,301.13,,601.13,48.53,66.32,34.01,4816.71,388836.50
1989-10-14,281.37,,547.37,44.73,62.31,33.38,4816.74,389479.06
1989-10-15,64.98,,300.98,41.69,55.55,29.92,4816.75,389639.69
1989-10-16,196.70,,408.70,36.79,56.57,20.95,4816.77,390014.50
1989-10-17,176.37,,368.37,38.94,62.86,21.90,4816.78,390335.78
1989-10-18,221.85,,396.85,43.71,68.44,24.65,4816.80,390710.59
1989-10-19,127.02,,288.02,44.18,64.82,28.66,4816.81,390871.22
1989-10-20,-21.98,,125.02,49.92,63.02,35.42,4816.80,390710.59
1989-10-21,230.65,,368.65,45.91,56.49,41.87,4816.82,391031.84
1989-10-22,1004.35,,1149.35,45.88,53.27,40.37,4816.91,392905.94
1989-10-23,755.85,,902.85,44.69,53.66,37.86,4816.98,394298.09
1989-10-24,371.28,,525.28,39.10,47.37,31.57,4817.01,394943.09
1989-10-25,152.53,,307.53,37.41,45.09,32.51,4817.02,395160.53
1989-10-26,-62.65,,88.35,34.85,43.91,26.14,4817.01,394943.09
1989-10-27,676.43,,827.43,33.46,36.13,29.52,4817.07,396193.41
1989-10-28,128.20,,276.20,31.39,40.22,26.14,4817.08,396356.50
1989-10-29,-26.92,,112.08,28.67,44.54,16.63,4817.07,396193.41
1989-10-30,336.28,,468.28,31.24,47.21,19.30,4817.10,396737.03
1989-10-31,-16.10,,110.90,33.80,44.23,24.33,4817.09,396573.94
1989-11-01,155.07,,276.07,29.16,47.61,16.08,4817.10,396737.03
1989-11-02,78.36,,193.36,31.11,45.80,16.94,4817.10,396737.03
1989-11-03,82.99,,192.99,35.40,44.38,25.91,4817.10,396737.03
1989-11-04,443.49,,550.49,41.29,48.94,28.27,4817.13,397443.72
1989-11-05,170.43,,274.43,34.37,45.17,27.09,4817.14,397606.81
1989-11-06,12.98,,113.98,33.79,39.04,29.84,4817.13,397443.72
1989-11-07,289.66,,390.66,35.78,45.40,26.46,4817.15,397824.25
1989-11-08,102.04,,200.04,33.54,42.26,23.00,4817.15,397824.25
1989-11-09,181.40,,279.40,42.66,56.02,36.05,4817.16,397987.34
1989-11-10,347.57,,442.57,43.81,61.84,32.51,4817.18,398476.59
1989-11-11,-9.51,,85.49,40.67,60.89,28.34,4817.17,398259.16
1989-11-12,479.89,,577.89,41.38,52.09,32.90,4817.21,399020.22
1989-11-13,88.78,,190.78,38.95,46.51,31.17,4817.21,399020.22
1989-11-14,197.89,,300.89,31.20,40.29,22.92,4817.22,399237.66
1989-11-15,-15.60,,85.40,27.91,39.74,17.81,4817.21,399020.22
1989-11-16,206.85,,304.85,33.22,42.42,25.28,4817.22,399237.66
1989-11-17,314.72,,413.72,35.68,43.99,29.52,4817.24,399672.56
1989-11-18,206.88,,304.88,36.05,42.26,30.47,4817.25,399890.00
1989-11-19,100.60,,195.60,32.14,43.52,27.01,4817.25,399890.00
1989-11-20,190.58,,282.58,31.33,44.85,25.67,4817.26,400053.09
1989-11-21,111.84,,202.84,37.37,52.40,28.50,4817.26,400053.09
1989-11-22,113.19,,202.19,28.94,38.80,21.82,4817.26,400053.09
1989-11-23,307.69,,394.69,31.40,40.53,23.47,4817.28,400433.63
1989-11-24,252.22,,339.22,32.77,40.14,27.24,4817.29,400705.44
1989-11-25,117.99,,202.99,30.44,34.79,25.67,4817.29,400705.44
1989-11-26,414.76,,501.76,31.27,38.09,27.48,4817.32,401303.41
1989-11-27,3.24,,90.24,23.46,36.91,14.27,4817.31,401085.97
1989-11-28,114.21,,198.21,20.05,35.03,11.91,4817.31,401085.97
1989-11-29,33.72,,116.72,19.41,30.86,14.27,4817.30,400922.88
1989-11-30,119.58,,198.58,21.77,34.48,15.37,4817.30,400922.88
1989-12-01,133.23,,206.23,22.25,37.07,15.53,4817.30,400922.88
