date,qd,mm,mx,mn
1992-09-17,113.00,56.76,77.01,35.73
1992-09-18,112.00,57.48,77.56,39.19
1992-09-19,113.00,55.54,74.89,37.78
1992-09-20,114.00,56.89,77.09,38.09
1992-09-21,114.00,61.59,80.63,45.48
1992-09-22,113.00,64.97,87.47,46.51
1992-09-23,115.00,64.39,79.29,53.90
1992-09-24,119.00,52.76,63.09,43.05
1992-09-25,128.00,46.99,57.51,38.80
1992-09-26,130.00,49.72,70.25,30.94
1992-09-27,127.00,54.24,75.91,34.40
1992-09-28,125.00,57.31,82.28,38.09
1992-09-29,123.00,63.69,87.15,44.46
1992-09-30,121.00,65.99,87.70,46.98
1992-10-01,122.00,66.66,87.31,47.68
1992-10-02,121.00,66.38,81.02,51.62
1992-10-03,134.00,51.22,56.33,47.84
1992-10-04,170.00,52.79,65.06,43.44
1992-10-05,162.00,49.81,65.30,39.27
1992-10-06,147.00,47.31,62.70,31.88
1992-10-07,140.00,43.65,60.74,29.29
1992-10-08,138.00,47.74,63.41,36.13
1992-10-09,138.00,46.46,66.79,28.89
1992-10-10,137.00,48.28,69.78,29.84
1992-10-11,135.00,53.04,77.48,33.30
1992-10-12,133.00,57.36,78.19,41.95
1992-10-13,131.00,50.38,65.14,35.34
1992-10-14,131.00,40.75,54.76,27.01
1992-10-15,132.00,37.13,55.47,17.81
1992-10-16,135.00,45.96,62.70,33.45
1992-10-17,130.00,46.73,64.59,30.94
1992-10-18,129.00,50.18,68.20,37.07
1992-10-19,129.00,50.82,70.72,33.85
1992-10-20,129.00,53.79,76.77,37.54
1992-10-21,130.00,48.66,65.85,34.79
1992-10-22,131.00,46.61,64.59,32.04
1992-10-23,132.00,48.27,69.31,30.86
1992-10-24,133.00,50.27,73.32,32.75
1992-10-25,134.00,52.86,74.18,39.67
1992-10-26,133.00,48.91,69.54,31.88
1992-10-27,132.00,49.19,67.89,37.94
1992-10-28,132.00,45.44,57.43,31.65
1992-10-29,148.00,43.94,46.82,39.59
1992-10-30,217.00,39.57,46.19,33.69
1992-10-31,208.00,40.70,48.24,35.50
1992-11-01,195.00,38.95,42.50,35.03
1992-11-02,205.00,40.91,49.18,32.20
1992-11-03,186.00,35.04,46.66,29.05
1992-11-04,163.00,30.96,34.40,27.64
1992-11-05,160.00,34.38,48.08,27.17
1992-11-06,153.00,34.29,44.46,25.36
1992-11-07,156.00,36.53,42.10,33.14
1992-11-08,162.00,33.69,39.51,31.33
1992-11-09,159.00,31.51,37.31,25.44
1992-11-10,140.00,26.36,36.76,18.83
1992-11-11,109.00,28.27,39.59,17.10
1992-11-12,157.00,35.59,41.32,31.25
1992-11-13,171.00,37.86,43.20,34.32
1992-11-14,156.00,40.29,54.13,34.08
1992-11-15,152.00,38.81,54.21,30.15
1992-11-16,152.00,38.84,54.13,31.57
1992-11-17,152.00,38.49,51.54,32.35
1992-11-18,152.00,34.47,47.29,27.17
1992-11-19,147.00,30.42,35.11,26.14
1992-11-20,146.00,30.59,39.35,20.40
1992-11-21,124.00,25.40,34.79,15.14
1992-11-22,144.00,28.62,36.84,19.93
1992-11-23,154.00,20.73,32.35,12.31
1992-11-24,122.00,16.81,26.69,9.16
1992-11-25,98.00,9.12,20.09,2.16
1992-11-26,90.00,6.04,21.11,-4.44
1992-11-27,96.00,12.86,22.53,0.83
1992-11-28,135.00,21.22,29.45,14.51
1992-11-29,150.00,17.28,25.04,6.88
1992-11-30,132.00,15.65,24.49,6.17
1992-12-01,146.00,23.94,31.17,13.80
1992-12-02,170.00,29.68,34.95,27.56
1992-12-03,167.00,22.81,30.94,12.38
1992-12-04,122.00,8.65,18.91,-2.79
1992-12-05,95.00,-1.96,11.44,-11.91
1992-12-06,100.00,1.12,14.59,-11.99
1992-12-07,140.00,23.69,30.31,6.72
1992-12-08,180.00,29.86,32.12,26.46
1992-12-09,180.00,30.80,34.63,26.30
1992-12-10,173.00,28.45,32.28,22.92
1992-12-11,170.00,28.46,33.22,22.21
1992-12-12,160.00,17.92,25.59,9.95
1992-12-13,134.00,7.37,16.79,-0.67
1992-12-14,110.00,13.65,23.39,3.03
1992-12-15,115.00,18.25,31.57,3.50
1992-12-16,105.00,5.15,13.88,-5.07
1992-12-17,109.00,15.64,23.00,4.05
1992-12-18,104.00,4.12,14.19,-2.71
1992-12-19,101.00,2.90,12.31,-7.11
1992-12-20,130.00,16.49,21.82,10.26
1992-12-21,150.00,25.93,31.57,20.64
1992-12-22,170.00,31.07,35.58,27.09
1992-12-23,164.00,27.34,36.52,16.24
1992-12-24,147.00,14.43,22.05,6.96
1992-12-25,130.00,5.63,14.74,-2.40
1992-12-26,128.00,15.10,25.67,-0.90
1992-12-27,145.00,29.25,32.83,25.51
1992-12-28,162.00,30.61,40.92,21.74
1992-12-29,166.00,33.23,39.74,25.44
1992-12-30,160.00,23.35,31.10,15.14
1992-12-31,154.00,18.22,23.23,9.71
1993-01-01,149.00,27.58,32.35,22.76
1993-01-02,120.00,10.00,27.40,-3.10
1993-01-03,100.00,0.14,9.95,-11.59
1993-01-04,103.00,9.14,15.53,-0.90
1993-01-05,110.00,8.28,19.77,0.51
1993-01-06,107.00,7.33,15.69,0.51
1993-01-07,104.00,9.28,21.90,-2.87
1993-01-08,117.00,25.06,29.21,20.40
1993-01-09,124.00,24.51,29.68,15.06
1993-01-10,111.00,16.63,22.29,5.86
1993-01-11,115.00,16.27,26.77,5.94
1993-01-12,130.00,3.38,13.56,-1.77
1993-01-13,140.00,15.49,23.63,-1.37
1993-01-14,157.00,28.56,34.08,22.76
1993-01-15,150.00,21.45,32.04,12.07
1993-01-16,146.00,24.78,32.43,16.00
1993-01-17,140.00,18.93,26.14,8.61
1993-01-18,137.00,22.32,31.80,7.59
1993-01-19,143.00,29.30,36.44,24.10
1993-01-20,148.00,29.51,36.76,26.14
1993-01-21,153.00,32.78,37.54,28.50
1993-01-22,158.00,30.75,37.62,16.55
1993-01-23,140.00,12.87,17.26,5.23
1993-01-24,125.00,20.36,27.95,11.13
1993-01-25,141.00,25.57,33.30,17.10
1993-01-26,152.00,18.31,27.95,10.97
1993-01-27,144.00,12.81,26.38,3.97
1993-01-28,141.00,14.91,26.77,7.90
1993-01-29,139.00,11.73,23.23,2.95
1993-01-30,138.00,7.67,20.88,-0.82
1993-01-31,130.00,9.09,24.10,-2.24
1993-02-01,140.00,16.48,29.92,6.57
1993-02-02,140.00,11.13,23.31,4.60
1993-02-03,143.00,13.03,30.94,1.93
1993-02-04,148.00,17.53,30.70,7.75
1993-02-05,153.00,20.39,33.06,7.90
1993-02-06,157.00,31.82,37.78,28.03
1993-02-07,166.00,29.72,38.17,22.68
1993-02-08,169.00,32.58,44.38,22.61
1993-02-09,174.00,36.06,41.08,33.93
1993-02-10,181.00,35.65,39.19,33.14
1993-02-11,181.00,31.59,37.31,25.28
1993-02-12,176.00,31.09,39.19,23.31
1993-02-13,164.00,26.63,34.16,18.20
1993-02-14,157.00,29.01,35.81,20.48
1993-02-15,161.00,22.22,28.97,17.65
1993-02-16,155.00,13.64,19.62,-0.82
1993-02-17,136.00,11.64,22.37,-0.43
1993-02-18,136.00,27.42,35.03,19.70
1993-02-19,171.00,35.71,42.89,32.67
1993-02-20,186.00,31.10,34.79,23.00
1993-02-21,177.00,25.03,31.57,20.01
1993-02-22,168.00,24.79,30.70,18.83
1993-02-23,163.00,24.76,28.89,20.25
1993-02-24,168.00,26.91,31.41,21.58
1993-02-25,166.00,18.62,27.40,6.57
1993-02-26,153.00,7.76,23.31,-4.20
1993-02-27,130.00,6.33,24.33,-7.35
1993-02-28,130.00,6.96,26.54,-8.14
1993-03-01,147.00,14.94,34.56,-0.90
1993-03-02,167.00,28.22,40.53,18.05
1993-03-03,181.00,17.08,29.13,9.95
1993-03-04,176.00,30.06,36.99,25.91
1993-03-05,176.00,31.69,41.95,23.63
1993-03-06,187.00,30.22,37.07,25.75
1993-03-07,196.00,28.11,36.68,23.00
1993-03-08,214.00,28.85,42.57,18.60
1993-03-09,242.00,30.66,42.65,22.61
1993-03-10,255.00,32.64,38.09,26.93
1993-03-11,260.00,34.43,42.26,28.27
1993-03-12,254.00,30.71,36.13,26.38
1993-03-13,251.00,32.65,40.53,27.32
1993-03-14,256.00,32.97,37.23,29.13
1993-03-15,279.00,37.74,43.83,34.32
1993-03-16,342.00,38.19,44.54,34.16
1993-03-17,378.00,35.71,40.45,32.90
1993-03-18,420.00,39.34,51.14,32.98
1993-03-19,481.00,38.44,49.18,33.06
1993-03-20,502.00,40.45,49.96,32.67
1993-03-21,515.00,35.74,49.81,25.59
1993-03-22,511.00,36.10,48.55,25.51
1993-03-23,572.00,39.17,50.67,27.79
1993-03-24,685.00,38.94,44.85,35.58
1993-03-25,751.00,39.19,46.19,36.05
1993-03-26,928.00,42.53,58.53,34.87
1993-03-27,1350.00,42.11,54.84,35.81
1993-03-28,1270.00,39.96,54.84,27.95
1993-03-29,1270.00,37.93,52.72,26.54
1993-03-30,1160.00,37.59,51.85,25.59
1993-03-31,1070.00,37.88,51.38,25.59
1993-04-01,1060.00,37.91,44.70,34.08
1993-04-02,1000.00,40.79,49.81,34.32
1993-04-03,915.00,40.05,48.24,36.13
1993-04-04,1130.00,40.09,50.44,33.22
1993-04-05,1210.00,33.54,42.02,27.56
1993-04-06,1040.00,37.21,49.73,27.24
1993-04-07,958.00,40.07,53.97,30.07
1993-04-08,944.00,43.39,57.51,31.65
1993-04-09,1090.00,40.59,49.10,33.53
1993-04-10,1080.00,34.00,40.61,29.52
1993-04-11,960.00,35.30,44.85,26.22
1993-04-12,867.00,38.19,49.41,27.48
1993-04-13,792.00,39.32,51.14,27.72
1993-04-14,765.00,40.93,51.14,30.78
1993-04-15,762.00,40.95,47.29,35.03
1993-04-16,752.00,43.37,56.88,31.96
1993-04-17,833.00,46.32,56.10,39.12
1993-04-18,987.00,38.93,44.07,33.22
1993-04-19,941.00,39.13,50.75,28.74
1993-04-20,913.00,43.64,58.22,29.68
1993-04-21,950.00,49.35,62.78,34.40
1993-04-22,1180.00,46.78,58.22,39.19
1993-04-23,1370.00,43.08,50.44,31.49
1993-04-24,1340.00,43.08,52.32,37.70
1993-04-25,1300.00,45.94,57.98,36.91
1993-04-26,1250.00,44.03,50.59,36.99
1993-04-27,1250.00,42.70,54.05,31.02
1993-04-28,1220.00,46.20,61.68,30.62
1993-04-29,1320.00,44.31,55.78,37.78
1993-04-30,1380.00,43.81,55.47,35.26
1993-05-01,1390.00,47.42,60.74,33.22
1993-05-02,1540.00,52.58,63.25,42.65
1993-05-03,1900.00,44.55,56.96,37.62
1993-05-04,2070.00,43.86,51.85,37.39
1993-05-05,1860.00,47.52,61.99,34.48
1993-05-06,2000.00,48.00,57.12,38.72
1993-05-07,2030.00,44.13,50.67,37.78
1993-05-08,1930.00,43.83,52.09,35.34
1993-05-09,1800.00,47.64,64.82,32.20
1993-05-10,1870.00,59.14,77.17,38.17
1993-05-11,2430.00,66.98,83.54,48.24
1993-05-12,3520.00,67.86,84.24,47.76
1993-05-13,3990.00,66.38,81.57,47.29
1993-05-14,4550.00,64.96,80.39,50.67
1993-05-15,4690.00,60.66,77.88,47.84
1993-05-16,4540.00,61.72,75.28,49.81
1993-05-17,4380.00,60.63,76.30,45.17
1993-05-18,4250.00,63.20,81.57,46.27
1993-05-19,4270.00,64.68,81.73,49.89
1993-05-20,4560.00,64.67,77.95,52.64
1993-05-21,4850.00,59.19,67.97,49.02
1993-05-22,4380.00,53.52,64.75,39.51
1993-05-23,3740.00,55.59,71.98,38.96
1993-05-24,3360.00,61.57,77.17,45.56
1993-05-25,3350.00,65.09,80.78,49.34
1993-05-26,3880.00,62.60,76.93,48.24
1993-05-27,3900.00,62.83,77.56,47.29
1993-05-28,3760.00,61.41,72.37,47.84
1993-05-29,3430.00,59.77,73.00,46.03
1993-05-30,3170.00,61.98,78.19,45.80
1993-05-31,3060.00,61.59,76.70,49.41
1993-06-01,3240.00,54.40,67.50,44.38
1993-06-02,3040.00,45.58,49.81,40.77
1993-06-03,2680.00,48.77,55.15,44.62
1993-06-04,2290.00,49.28,57.43,40.29
1993-06-05,2160.00,51.56,55.78,47.61
1993-06-06,2470.00,50.49,55.00,45.33
1993-06-07,2800.00,48.55,55.23,41.79
1993-06-08,2580.00,51.22,62.70,37.78
1993-06-09,2400.00,54.20,69.38,37.78
1993-06-10,2350.00,54.86,66.63,47.92
1993-06-11,2440.00,49.25,58.22,40.92
1993-06-12,2250.00,47.80,61.36,32.67
1993-06-13,2050.00,53.09,73.63,34.87
1993-06-14,1960.00,62.06,83.30,43.44
1993-06-15,2120.00,54.92,64.59,49.57
1993-06-16,2280.00,,,
1993-06-17,2150.00,67.38,73.94,54.29
1993-06-18,2090.00,61.74,78.27,45.96
1993-06-19,2170.00,65.33,84.24,48.16
1993-06-20,2330.00,73.08,88.80,57.28
1993-06-21,2510.00,64.43,75.83,54.05
1993-06-22,2510.00,53.42,61.76,45.80
1993-06-23,2040.00,48.64,57.83,35.34
1993-06-24,1730.00,53.34,70.48,34.16
1993-06-25,1580.00,61.79,80.00,45.01
1993-06-26,1570.00,67.63,88.41,50.12
1993-06-27,1630.00,68.00,84.16,51.93
1993-06-28,1670.00,62.50,71.43,50.91
1993-06-29,1520.00,54.02,68.91,38.88
1993-06-30,1330.00,55.89,72.76,38.25
1993-07-01,1220.00,60.26,77.56,41.71
1993-07-02,1170.00,54.19,65.45,47.53
1993-07-03,1140.00,53.08,64.04,42.89
1993-07-04,1040.00,55.53,69.70,41.63
1993-07-05,976.00,56.99,69.86,42.26
1993-07-06,936.00,56.45,71.59,38.88
1993-07-07,901.00,56.06,71.43,38.64
1993-07-08,866.00,57.65,75.99,42.34
1993-07-09,838.00,62.73,81.33,42.42
1993-07-10,815.00,60.70,74.89,43.75
1993-07-11,785.00,61.87,82.28,43.44
1993-07-12,758.00,56.79,68.36,41.32
1993-07-13,726.00,57.17,77.40,39.51
1993-07-14,698.00,57.35,70.72,42.97
1993-07-15,677.00,57.08,69.54,45.09
1993-07-16,652.00,56.37,70.80,40.29
1993-07-17,627.00,57.35,68.13,47.13
1993-07-18,603.00,57.26,76.30,39.04
1993-07-19,583.00,63.05,83.14,45.56
1993-07-20,568.00,61.28,70.80,48.55
1993-07-21,559.00,60.66,71.74,51.22
1993-07-22,552.00,55.21,64.35,48.16
1993-07-23,583.00,56.18,63.96,50.83
1993-07-24,577.00,57.44,69.70,45.17
1993-07-25,538.00,57.06,71.51,42.42
1993-07-26,511.00,56.32,69.38,43.36
1993-07-27,495.00,60.70,78.43,43.99
1993-07-28,481.00,68.81,91.32,47.21
1993-07-29,466.00,70.16,86.37,53.11
1993-07-30,456.00,64.99,82.36,47.29
1993-07-31,442.00,65.01,81.96,46.51
1993-08-01,427.00,66.53,85.03,48.08
1993-08-02,412.00,67.72,86.92,48.94
1993-08-03,400.00,68.67,87.55,51.22
1993-08-04,393.00,67.06,83.14,56.49
1993-08-05,440.00,69.13,84.87,54.52
1993-08-06,400.00,68.05,87.70,51.22
1993-08-07,379.00,62.59,73.87,53.90
1993-08-08,450.00,64.45,82.28,50.99
1993-08-09,391.00,64.47,82.75,49.02
1993-08-10,370.00,67.51,86.13,49.89
1993-08-11,356.00,66.26,82.04,52.09
1993-08-12,342.00,63.61,77.09,51.77
1993-08-13,334.00,62.77,78.50,48.24
1993-08-14,330.00,65.65,83.38,52.09
1993-08-15,380.00,56.63,62.86,52.24
1993-08-16,510.00,52.12,59.32,46.51
1993-08-17,458.00,54.93,72.53,39.35
1993-08-18,400.00,61.73,80.47,45.48
1993-08-19,370.00,71.80,89.67,56.25
1993-08-20,343.00,71.01,81.81,61.68
1993-08-21,329.00,64.33,73.08,54.45
1993-08-22,322.00,61.20,78.58,46.90
1993-08-23,310.00,64.29,80.39,48.55
1993-08-24,299.00,57.47,68.52,45.25
1993-08-25,288.00,50.94,66.48,36.05
1993-08-26,277.00,52.36,70.64,35.42
1993-08-27,272.00,57.34,76.54,39.74
1993-08-28,264.00,60.55,75.04,43.99
1993-08-29,256.00,55.32,70.25,39.35
1993-08-30,255.00,55.68,75.67,40.14
1993-08-31,250.00,58.63,79.45,39.51
1993-09-01,245.00,61.37,76.70,43.52
1993-09-02,240.00,60.16,78.43,43.91
1993-09-03,233.00,65.48,85.74,47.53
1993-09-04,224.00,65.39,85.19,52.17
1993-09-05,225.00,65.45,83.77,49.89
1993-09-06,221.00,64.52,83.22,47.37
1993-09-07,218.00,63.90,82.43,47.45
1993-09-08,213.00,63.88,83.14,46.74
1993-09-09,209.00,61.70,83.22,42.34
1993-09-10,205.00,65.25,87.15,45.96
1993-09-11,202.00,63.93,80.63,48.16
1993-09-12,198.00,54.08,63.88,40.29
1993-09-13,206.00,46.89,62.94,30.86
1993-09-14,215.00,50.82,69.54,34.87
1993-09-15,215.00,54.93,69.23,42.50
1993-09-16,211.00,54.59,71.59,41.63
1993-09-17,216.00,55.63,68.44,48.16
1993-09-18,228.00,52.54,68.28,41.08
1993-09-19,226.00,52.28,70.17,37.39
1993-09-20,221.00,48.92,62.23,38.25
1993-09-21,216.00,45.77,63.80,27.87
1993-09-22,216.00,47.05,67.03,30.94
1993-09-23,215.00,51.15,70.01,35.11
1993-09-24,212.00,51.18,71.59,32.51
1993-09-25,209.00,55.03,72.14,39.12
1993-09-26,203.00,54.72,75.91,38.57
1993-09-27,201.00,56.07,80.39,39.19
1993-09-28,200.00,55.65,79.76,36.36
1993-09-29,198.00,58.67,81.26,43.28
1993-09-30,198.00,56.58,78.82,38.17
1993-10-01,195.00,57.01,76.15,38.25
1993-10-02,195.00,58.03,76.62,45.01
1993-10-03,195.00,57.95,79.92,42.65
1993-10-04,195.00,59.74,83.61,43.36
1993-10-05,195.00,62.29,79.76,47.45
1993-10-06,195.00,58.84,70.09,46.03
1993-10-07,203.00,49.51,55.31,40.37
1993-10-08,219.00,40.49,46.82,34.01
1993-10-09,223.00,42.52,56.65,33.38
1993-10-10,218.00,45.47,61.92,32.04
1993-10-11,216.00,49.13,62.47,41.32
1993-10-12,215.00,50.79,67.10,38.33
1993-10-13,210.00,51.45,64.98,40.77
1993-10-14,215.00,49.43,58.61,41.08
1993-10-15,228.00,47.47,56.41,38.33
1993-10-16,229.00,42.66,55.63,34.56
1993-10-17,227.00,44.54,56.41,38.09
1993-10-18,220.00,40.78,56.25,29.92
1993-10-19,215.00,41.40,57.59,29.13
1993-10-20,212.00,41.59,59.64,29.84
1993-10-21,210.00,45.34,61.99,31.41
1993-10-22,206.00,49.28,68.36,37.39
1993-10-23,206.00,49.11,71.04,36.21
1993-10-24,204.00,48.10,66.24,36.05
1993-10-25,202.00,42.30,61.29,30.15
1993-10-26,200.00,39.27,56.65,27.24
1993-10-27,201.00,38.99,61.05,25.59
1993-10-28,202.00,43.97,58.69,29.92
1993-10-29,202.00,36.25,48.47,27.48
1993-10-30,198.00,35.50,56.73,23.71
1993-10-31,201.00,40.13,57.04,27.32
1993-11-01,202.00,37.30,52.24,26.22
1993-11-02,190.00,36.35,55.08,23.08
1993-11-03,209.00,43.81,56.10,32.43
1993-11-04,199.00,36.54,47.61,26.14
1993-11-05,183.00,30.48,45.96,20.17
1993-11-06,165.00,29.26,48.24,15.29
1993-11-07,168.00,30.07,48.47,17.42
1993-11-08,166.00,30.00,49.41,17.42
1993-11-09,161.00,32.18,48.55,18.83
1993-11-10,199.00,37.10,56.96,28.42
1993-11-11,195.00,34.82,53.66,22.61
1993-11-12,186.00,32.62,51.62,22.29
1993-11-13,175.00,27.40,41.55,14.59
1993-11-14,159.00,27.54,45.72,17.42
1993-11-15,147.00,28.04,47.21,16.00
1993-11-16,164.00,35.68,50.75,25.20
1993-11-17,207.00,34.84,49.57,25.28
1993-11-18,222.00,33.03,40.14,23.08
1993-11-19,186.00,25.72,42.97,15.45
1993-11-20,132.00,25.94,44.78,13.96
1993-11-21,134.00,28.75,41.79,13.96
1993-11-22,169.00,31.18,37.07,21.11
1993-11-23,205.00,20.76,25.83,9.48
1993-11-24,155.00,10.23,23.86,0.83
1993-11-25,115.00,7.84,18.12,0.91
1993-11-26,120.00,8.90,21.03,0.75
1993-11-27,148.00,11.40,22.05,0.20
1993-11-28,180.00,25.88,33.69,15.77
1993-11-29,220.00,33.04,35.50,30.62
1993-11-30,244.00,34.35,40.61,27.17
1993-12-01,239.00,31.45,37.31,28.42
1993-12-02,226.00,33.71,39.12,23.94
1993-12-03,211.00,29.07,37.07,21.43
1993-12-04,200.00,31.58,37.86,21.43
1993-12-05,185.00,19.52,29.21,13.80
1993-12-06,170.00,22.10,28.89,14.43
1993-12-07,176.00,27.85,30.39,24.89
1993-12-08,193.00,32.42,36.44,29.45
1993-12-09,226.00,35.31,41.79,29.45
1993-12-10,223.00,33.40,37.54,27.24
1993-12-11,218.00,36.55,39.51,34.01
1993-12-12,214.00,31.82,39.27,17.73
1993-12-13,180.00,22.16,30.23,13.41
1993-12-14,167.00,24.27,31.73,17.97
1993-12-15,154.00,21.96,30.55,16.24
1993-12-16,158.00,19.54,30.78,9.95
1993-12-17,170.00,26.83,31.65,20.09
1993-12-18,160.00,23.37,31.25,15.69
1993-12-19,128.00,14.05,24.33,5.86
1993-12-20,110.00,10.58,22.92,2.56
1993-12-21,128.00,14.58,23.47,4.76
1993-12-22,150.00,18.12,33.85,10.42
1993-12-23,160.00,19.10,28.11,11.91
1993-12-24,168.00,17.11,29.29,9.63
1993-12-25,168.00,15.71,28.97,7.27
1993-12-26,187.00,19.60,27.24,11.52
1993-12-27,193.00,26.75,34.71,21.19
1993-12-28,180.00,19.00,30.00,10.89
1993-12-29,185.00,18.83,30.23,11.52
1993-12-30,188.00,20.59,27.79,13.56
1993-12-31,198.00,28.70,40.84,22.68
1994-01-01,202.00,30.64,37.07,26.14
1994-01-02,199.00,28.01,33.61,20.09
1994-01-03,204.00,34.10,40.29,30.70
1994-01-04,208.00,34.90,38.49,32.20
1994-01-05,215.00,33.58,38.33,29.21
1994-01-06,186.00,26.68,36.36,15.92
1994-01-07,162.00,17.70,24.81,11.91
1994-01-08,165.00,24.61,27.79,20.17
1994-01-09,195.00,28.45,32.67,24.96
1994-01-10,206.00,27.96,35.73,21.74
1994-01-11,198.00,25.79,34.40,21.03
1994-01-12,194.00,26.60,33.93,19.38
1994-01-13,190.00,28.65,36.60,19.77
1994-01-14,195.00,27.90,35.42,19.07
1994-01-15,191.00,24.65,36.91,16.39
1994-01-16,183.00,23.11,37.07,14.35
1994-01-17,175.00,23.75,39.90,13.25
1994-01-18,167.00,20.28,33.38,9.63
1994-01-19,164.00,18.03,32.67,7.20
1994-01-20,171.00,20.35,34.87,9.95
1994-01-21,179.00,23.92,37.07,14.11
1994-01-22,184.00,23.61,35.34,15.45
1994-01-23,187.00,26.05,40.29,10.89
1994-01-24,198.00,34.30,40.69,30.62
1994-01-25,204.00,32.76,43.83,23.78
1994-01-26,204.00,31.12,40.37,24.96
1994-01-27,192.00,27.36,34.16,20.17
1994-01-28,170.00,23.66,36.29,16.87
1994-01-29,155.00,20.75,32.59,10.18
1994-01-30,160.00,21.94,34.01,13.25
1994-01-31,119.00,12.40,24.89,3.89
1994-02-01,123.00,13.16,27.72,2.32
1994-02-02,142.00,13.24,28.42,2.32
1994-02-03,157.00,14.70,28.11,4.60
1994-02-04,153.00,16.32,32.12,3.97
1994-02-05,150.00,17.82,31.49,6.49
1994-02-06,161.00,22.07,32.67,11.60
1994-02-07,169.00,29.91,33.93,25.20
1994-02-08,167.00,26.04,32.35,10.89
1994-02-09,164.00,16.66,25.67,6.96
1994-02-10,166.00,24.44,28.27,18.28
1994-02-11,169.00,23.90,33.93,9.87
1994-02-12,163.00,12.97,28.58,2.71
1994-02-13,172.00,13.65,24.89,0.20
1994-02-14,180.00,24.61,37.39,15.69
1994-02-15,180.00,22.14,36.05,9.08
1994-02-16,189.00,35.00,44.78,22.45
1994-02-17,193.00,35.54,46.66,29.84
1994-02-18,199.00,32.35,37.23,24.41
1994-02-19,182.00,26.72,36.52,19.07
1994-02-20,174.00,25.60,33.77,15.69
1994-02-21,176.00,28.87,34.08,21.82
1994-02-22,179.00,23.91,34.71,10.58
1994-02-23,183.00,24.41,28.97,20.48
1994-02-24,193.00,36.98,41.08,32.43
1994-02-25,189.00,38.42,46.98,34.01
1994-02-26,217.00,36.84,40.14,34.56
1994-02-27,230.00,37.07,45.80,30.31
1994-02-28,233.00,34.19,48.63,23.86
1994-03-01,229.00,39.30,54.45,31.25
1994-03-02,244.00,38.99,52.09,30.31
1994-03-03,268.00,39.88,55.86,31.25
1994-03-04,284.00,40.48,55.15,31.49
1994-03-05,284.00,37.33,47.29,30.94
1994-03-06,256.00,33.00,47.06,21.74
1994-03-07,243.00,32.50,46.27,18.20
1994-03-08,249.00,34.76,51.77,21.58
1994-03-09,251.00,33.97,50.83,20.40
1994-03-10,266.00,34.70,45.01,26.06
1994-03-11,257.00,36.00,50.99,24.65
1994-03-12,253.00,38.44,55.63,26.46
1994-03-13,268.00,39.52,60.19,23.78
1994-03-14,304.00,43.60,65.30,28.74
1994-03-15,342.00,44.73,61.13,34.16
1994-03-16,368.00,44.98,57.36,35.97
1994-03-17,359.00,38.72,50.28,29.05
1994-03-18,338.00,41.24,55.47,27.95
1994-03-19,327.00,34.72,40.14,25.44
1994-03-20,297.00,33.89,45.88,19.46
1994-03-21,302.00,41.57,51.77,31.41
1994-03-22,287.00,34.80,42.57,25.04
1994-03-23,267.00,29.25,39.19,19.46
1994-03-24,249.00,33.71,49.65,19.70
1994-03-25,265.00,39.45,54.05,25.04
1994-03-26,276.00,43.32,59.64,26.85
1994-03-27,295.00,40.50,55.78,24.49
1994-03-28,317.00,45.41,65.45,26.69
1994-03-29,369.00,42.39,56.18,28.82
1994-03-30,405.00,46.63,65.69,30.62
1994-03-31,417.00,44.18,56.73,34.40
1994-04-01,397.00,45.92,62.47,31.88
1994-04-02,443.00,49.02,64.82,33.61
1994-04-03,486.00,44.63,51.46,36.76
1994-04-04,455.00,39.38,49.73,30.86
1994-04-05,416.00,39.76,51.93,26.54
1994-04-06,404.00,40.56,49.73,35.89
1994-04-07,399.00,36.54,43.99,29.76
1994-04-08,370.00,40.09,53.97,26.77
1994-04-09,368.00,43.41,48.63,37.46
1994-04-10,365.00,47.53,60.26,33.30
1994-04-11,394.00,46.47,61.36,30.94
1994-04-12,433.00,47.78,63.17,33.06
1994-04-13,453.00,43.86,54.45,29.84
1994-04-14,433.00,45.70,55.23,37.31
1994-04-15,437.00,50.44,70.09,31.41
1994-04-16,500.00,56.97,77.01,37.62
1994-04-17,594.00,61.47,78.82,45.40
1994-04-18,717.00,63.04,80.78,44.62
1994-04-19,835.00,63.65,77.64,49.96
1994-04-20,967.00,63.40,81.88,44.78
1994-04-21,1080.00,64.99,78.11,51.54
1994-04-22,1250.00,50.26,60.42,41.00
1994-04-23,1090.00,44.20,55.15,35.11
1994-04-24,944.00,45.74,54.76,36.60
1994-04-25,905.00,40.32,50.04,35.66
1994-04-26,819.00,42.15,45.56,39.12
1994-04-27,773.00,39.02,43.83,35.81
1994-04-28,720.00,42.01,49.49,34.01
1994-04-29,676.00,44.19,58.61,-1.22
1994-04-30,652.00,45.50,54.68,36.44
1994-05-01,631.00,46.67,59.08,31.88
1994-05-02,621.00,50.45,62.47,39.90
1994-05-03,596.00,50.89,65.14,34.79
1994-05-04,618.00,54.91,65.53,45.72
1994-05-05,647.00,57.22,71.35,47.92
1994-05-06,698.00,60.22,74.49,45.48
1994-05-07,868.00,57.03,72.92,47.06
1994-05-08,984.00,58.04,71.82,45.40
1994-05-09,1130.00,61.56,77.01,47.45
1994-05-10,1300.00,62.69,81.02,48.16
1994-05-11,1450.00,64.61,82.36,47.13
1994-05-12,1650.00,65.13,75.67,55.00
