date,qd,mm,mx,mn
1993-05-29,2850.00,,,
1993-05-30,2780.00,,,
1993-05-31,2650.00,,,
1993-06-01,2540.00,,,
1993-06-02,2420.00,,,
1993-06-03,2450.00,,,
1993-06-04,2420.00,,,
1993-06-05,2190.00,,,
1993-06-06,2280.00,,,
1993-06-07,2380.00,,,
1993-06-08,2330.00,,,
1993-06-09,2190.00,,,
1993-06-10,2020.00,,,
1993-06-11,1950.00,,,
1993-06-12,1920.00,,,
1993-06-13,1880.00,,,
1993-06-14,1830.00,,,
1993-06-15,1760.00,,,
1993-06-16,1840.00,,,
1993-06-17,1860.00,,,
1993-06-18,1880.00,,,
1993-06-19,1840.00,,,
1993-06-20,1810.00,,,
1993-06-21,1820.00,,,
1993-06-22,1890.00,,,
1993-06-23,1930.00,,,
1993-06-24,1910.00,,,
1993-06-25,1770.00,,,
1993-06-26,1600.00,,,
1993-06-27,1510.00,,,
1993-06-28,1530.00,,,
1993-06-29,1560.00,,,
1993-06-30,1560.00,,,
1993-07-01,1510.00,,,
1993-07-02,1410.00,,,
1993-07-03,1460.00,,,
1993-07-04,1520.00,,,
1993-07-05,1450.00,,,
1993-07-06,1370.00,,,
1993-07-07,1280.00,,,
1993-07-08,1180.00,,,
1993-07-09,1130.00,,,
1993-07-10,1090.00,,,
1993-07-11,1070.00,,,
1993-07-12,1050.00,,,
1993-07-13,987.00,,,
1993-07-14,964.00,,,
1993-07-15,944.00,,,
1993-07-16,911.00,,,
1993-07-17,894.00,,,
1993-07-18,876.00,,,
1993-07-19,848.00,,,
1993-07-20,822.00,,,
1993-07-21,799.00,,,
1993-07-22,802.00,,,
1993-07-23,842.00,,,
1993-07-24,927.00,,,
1993-07-25,923.00,,,
1993-07-26,1020.00,,,
1993-07-27,1040.00,,,
1993-07-28,947.00,,,
1993-07-29,911.00,,,
1993-07-30,894.00,,,
1993-07-31,877.00,,,
1993-08-01,861.00,,,
1993-08-02,833.00,,,
1993-08-03,804.00,,,
1993-08-04,783.00,,,
1993-08-05,802.00,,,
1993-08-06,820.00,,,
1993-08-07,804.00,,,
1993-08-08,850.00,,,
1993-08-09,832.00,,,
1993-08-10,810.00,,,
1993-08-11,849.00,,,
1993-08-12,879.00,,,
1993-08-13,837.00,,,
1993-08-14,817.00,,,
1993-08-15,802.00,,,
1993-08-16,782.00,,,
1993-08-17,761.00,,,
1993-08-18,751.00,,,
1993-08-19,745.00,,,
1993-08-20,744.00,,,
1993-08-21,806.00,,,
1993-08-22,790.00,,,
1993-08-23,773.00,,,
1993-08-24,768.00,,,
1993-08-25,757.00,,,
1993-08-26,747.00,,,
1993-08-27,744.00,,,
1993-08-28,740.00,,,
1993-08-29,729.00,,,
1993-08-30,715.00,,,
1993-08-31,716.00,,,
1993-09-01,734.00,,,
1993-09-02,742.00,,,
1993-09-03,742.00,,,
1993-09-04,745.00,,,
1993-09-05,746.00,,,
1993-09-06,735.00,,,
1993-09-07,723.00,,,
1993-09-08,714.00,,,
1993-09-09,712.00,,,
1993-09-10,708.00,,,
1993-09-11,704.00,,,
1993-09-12,699.00,,,
1993-09-13,693.00,,,
1993-09-14,692.00,,,
1993-09-15,687.00,,,
1993-09-16,686.00,,,
1993-09-17,696.00,,,
1993-09-18,716.00,,,
1993-09-19,725.00,,,
1993-09-20,713.00,,,
1993-09-21,698.00,,,
1993-09-22,691.00,,,
1993-09-23,686.00,,,
1993-09-24,686.00,,,
1993-09-25,686.00,,,
1993-09-26,688.00,,,
1993-09-27,683.00,,,
1993-09-28,679.00,,,
1993-09-29,677.00,,,
1993-09-30,673.00,,,
1993-10-01,673.00,,,
1993-10-02,672.00,,,
1993-10-03,665.00,,,
1993-10-04,660.00,,,
1993-10-05,659.00,,,
1993-10-06,665.00,,,
1993-10-07,694.00,,,
1993-10-08,744.00,,,
1993-10-09,742.00,,,
1993-10-10,739.00,,,
1993-10-11,733.00,,,
1993-10-12,736.00,,,
1993-10-13,725.00,,,
1993-10-14,735.00,,,
1993-10-15,753.00,,,
1993-10-16,785.00,,,
1993-10-17,736.00,,,
1993-10-18,706.00,,,
1993-10-19,691.00,,,
1993-10-20,680.00,,,
1993-10-21,672.00,,,
1993-10-22,691.00,,,
1993-10-23,688.00,,,
1993-10-24,684.00,,,
1993-10-25,677.00,,,
1993-10-26,670.00,,,
1993-10-27,667.00,,,
1993-10-28,668.00,,,
1993-10-29,669.00,,,
1993-10-30,654.00,,,
1993-10-31,646.00,,,
1993-11-01,643.00,,,
1993-11-02,637.00,,,
1993-11-03,637.00,,,
1993-11-04,638.00,,,
1993-11-05,635.00,,,
1993-11-06,621.00,,,
1993-11-07,616.00,,,
1993-11-08,612.00,,,
1993-11-09,610.00,,,
1993-11-10,610.00,,,
1993-11-11,609.00,,,
1993-11-12,617.00,,,
1993-11-13,615.00,,,
1993-11-14,595.00,,,
1993-11-15,590.00,,,
1993-11-16,587.00,,,
1993-11-17,586.00,,,
1993-11-18,592.00,,,
1993-11-19,581.00,,,
1993-11-20,574.00,,,
1993-11-21,583.00,,,
1993-11-22,594.00,,,
1993-11-23,607.00,,,
1993-11-24,597.00,,,
1993-11-25,561.00,,,
1993-11-26,541.00,,,
1993-11-27,567.00,,,
1993-11-28,547.00,,,
1993-11-29,574.00,,,
1993-11-30,581.00,,,
1993-12-01,574.00,,,
1993-12-02,571.00,,,
1993-12-03,570.00,,,
1993-12-04,576.00,,,
1993-12-05,570.00,,,
1993-12-06,553.00,,,
1993-12-07,568.00,,,
1993-12-08,565.00,,,
1993-12-09,566.00,,,
1993-12-10,561.00,,,
1993-12-11,559.00,,,
1993-12-12,559.00,,,
1993-12-13,552.00,,,
1993-12-14,516.00,,,
1993-12-15,531.00,,,
1993-12-16,549.00,,,
1993-12-17,541.00,,,
1993-12-18,534.00,,,
1993-12-19,526.00,,,
1993-12-20,502.00,,,
1993-12-21,517.00,,,
1993-12-22,498.00,,,
1993-12-23,522.00,,,
1993-12-24,484.00,,,
1993-12-25,505.00,,,
1993-12-26,498.00,,,
1993-12-27,518.00,,,
1993-12-28,529.00,,,
1993-12-29,512.00,,,
1993-12-30,484.00,,,
1993-12-31,512.00,,,
1994-01-01,514.00,,,
1994-01-02,511.00,,,
1994-01-03,512.00,,,
1994-01-04,507.00,,,
1994-01-05,514.00,,,
1994-01-06,509.00,,,
1994-01-07,506.00,,,
1994-01-08,504.00,,,
1994-01-09,513.00,,,
1994-01-10,503.00,,,
1994-01-11,500.00,,,
1994-01-12,500.00,,,
1994-01-13,500.00,,,
1994-01-14,497.00,,,
1994-01-15,494.00,,,
1994-01-16,494.00,,,
1994-01-17,494.00,,,
1994-01-18,491.00,,,
1994-01-19,480.00,,,
1994-01-20,473.00,,,
1994-01-21,466.00,,,
1994-01-22,464.00,,,
1994-01-23,463.00,,,
1994-01-24,490.00,,,
1994-01-25,477.00,,,
1994-01-26,472.00,,,
1994-01-27,474.00,,,
1994-01-28,468.00,,,
1994-01-29,465.00,,,
1994-01-30,434.00,,,
1994-01-31,374.00,,,
1994-02-01,453.00,,,
1994-02-02,430.00,,,
1994-02-03,426.00,,,
1994-02-04,431.00,,,
1994-02-05,434.00,,,
1994-02-06,432.00,,,
1994-02-07,465.00,,,
1994-02-08,464.00,,,
1994-02-09,420.00,,,
1994-02-10,459.00,,,
1994-02-11,453.00,,,
1994-02-12,406.00,,,
1994-02-13,410.00,,,
1994-02-14,435.00,,,
1994-02-15,429.00,,,
1994-02-16,439.00,,,
1994-02-17,434.00,,,
1994-02-18,442.00,,,
1994-02-19,430.00,,,
1994-02-20,420.00,,,
1994-02-21,424.00,,,
1994-02-22,419.00,,,
1994-02-23,421.00,,,
1994-02-24,436.00,,,
1994-02-25,435.00,,,
1994-02-26,441.00,,,
1994-02-27,465.00,,,
1994-02-28,455.00,,,
1994-03-01,443.00,,,
1994-03-02,453.00,,,
1994-03-03,458.00,,,
1994-03-04,459.00,,,
1994-03-05,466.00,,,
1994-03-06,468.00,,,
1994-03-07,472.00,,,
1994-03-08,492.00,,,
1994-03-09,498.00,,,
1994-03-10,497.00,,,
1994-03-11,496.00,,,
1994-03-12,499.00,,,
1994-03-13,502.00,,,
1994-03-14,506.00,,,
1994-03-15,522.00,,,
1994-03-16,539.00,,,
1994-03-17,592.00,,,
1994-03-18,607.00,,,
1994-03-19,625.00,,,
1994-03-20,619.00,,,
1994-03-21,609.00,,,
1994-03-22,659.00,,,
1994-03-23,646.00,,,
1994-03-24,588.00,,,
1994-03-25,578.00,,,
1994-03-26,565.00,,,
1994-03-27,550.00,,,
1994-03-28,550.00,,,
1994-03-29,565.00,,,
1994-03-30,576.00,,,
1994-03-31,599.00,,,
1994-04-01,641.00,,,
1994-04-02,661.00,,,
1994-04-03,708.00,,,
1994-04-04,764.00,,,
1994-04-05,735.00,,,
1994-04-06,717.00,,,
1994-04-07,718.00,,,
1994-04-08,699.00,,,
1994-04-09,691.00,,,
1994-04-10,718.00,,,
1994-04-11,760.00,,,
1994-04-12,826.00,,,
1994-04-13,897.00,,,
1994-04-14,877.00,,,
1994-04-15,841.00,,,
1994-04-16,874.00,,,
1994-04-17,958.00,,,
1994-04-18,1080.00,,,
1994-04-19,1180.00,,,
1994-04-20,1250.00,,,
1994-04-21,1320.00,,,
1994-04-22,1380.00,,,
1994-04-23,1400.00,,,
1994-04-24,1340.00,,,
1994-04-25,1280.00,,,
1994-04-26,1200.00,,,
1994-04-27,1140.00,,,
1994-04-28,1070.00,,,
1994-04-29,1020.00,,,
1994-04-30,973.00,,,
1994-05-01,949.00,,,
1994-05-02,943.00,,,
1994-05-03,937.00,,,
1994-05-04,947.00,,,
1994-05-05,1050.00,,,
1994-05-06,1140.00,,,
1994-05-07,1190.00,,,
1994-05-08,1200.00,,,
1994-05-09,1190.00,,,
1994-05-10,1200.00,,,
1994-05-11,1210.00,,,
1994-05-12,1220.00,,,
1994-05-13,1420.00,,,
1994-05-14,1510.00,,,
1994-05-15,1410.00,,,
1994-05-16,1350.00,,,
1994-05-17,1370.00,,,
1994-05-18,1330.00,,,
1994-05-19,1240.00,,,
1994-05-20,1190.00,,,
1994-05-21,1150.00,,,
1994-05-22,1100.00,,,
1994-05-23,1050.00,,,
1994-05-24,1000.00,,,
1994-05-25,958.00,,,
1994-05-26,892.00,,,
1994-05-27,894.00,,,
1994-05-28,949.00,,,
1994-05-29,985.00,,,
1994-05-30,957.00,,,
1994-05-31,891.00,,,
1994-06-01,922.00,,,
1994-06-02,922.00,,,
1994-06-03,887.00,,,
1994-06-04,863.00,,,
1994-06-05,822.00,,,
1994-06-06,798.00,,,
1994-06-07,743.00,,,
1994-06-08,712.00,,,
1994-06-09,690.00,,,
1994-06-10,660.00,,,
1994-06-11,636.00,,,
1994-06-12,590.00,,,
1994-06-13,634.00,,,
1994-06-14,591.00,,,
1994-06-15,572.00,,,
1994-06-16,556.00,,,
1994-06-17,544.00,,,
1994-06-18,538.00,,,
1994-06-19,513.00,,,
1994-06-20,505.00,,,
1994-06-21,495.00,,,
1994-06-22,502.00,,,
1994-06-23,492.00,,,
1994-06-24,467.00,,,
1994-06-25,461.00,,,
1994-06-26,461.00,,,
1994-06-27,470.00,,,
1994-06-28,529.00,,,
1994-06-29,502.00,,,
1994-06-30,426.00,,,
1994-07-01,421.00,,,
1994-07-02,416.00,,,
1994-07-03,413.00,,,
1994-07-04,414.00,,,
1994-07-05,414.00,,,
1994-07-06,424.00,,,
1994-07-07,445.00,,,
1994-07-08,435.00,,,
1994-07-09,422.00,,,
1994-07-10,409.00,,,
1994-07-11,400.00,,,
1994-07-12,388.00,,,
1994-07-13,377.00,,,
1994-07-14,372.00,,,
1994-07-15,367.00,,,
1994-07-16,362.00,,,
1994-07-17,356.00,,,
1994-07-18,357.00,,,
1994-07-19,355.00,,,
1994-07-20,352.00,,,
1994-07-21,354.00,,,
1994-07-22,353.00,,,
1994-07-23,354.00,,,
1994-07-24,367.00,,,
1994-07-25,362.00,,,
1994-07-26,356.00,,,
1994-07-27,354.00,,,
1994-07-28,346.00,,,
1994-07-29,343.00,,,
1994-07-30,336.00,,,
1994-07-31,340.00,,,
1994-08-01,359.00,,,
1994-08-02,342.00,,,
1994-08-03,335.00,,,
1994-08-04,332.00,,,
1994-08-05,327.00,,,
1994-08-06,322.00,,,
1994-08-07,321.00,,,
1994-08-08,331.00,,,
1994-08-09,358.00,,,
1994-08-10,363.00,,,
1994-08-11,354.00,,,
1994-08-12,354.00,,,
1994-08-13,358.00,,,
1994-08-14,354.00,,,
1994-08-15,356.00,,,
1994-08-16,348.00,,,
1994-08-17,353.00,,,
1994-08-18,354.00,,,
1994-08-19,355.00,,,
1994-08-20,362.00,,,
1994-08-21,362.00,,,
1994-08-22,375.00,,,
1994-08-23,377.00,,,
1994-08-24,367.00,,,
1994-08-25,358.00,,,
1994-08-26,365.00,,,
1994-08-27,370.00,,,
1994-08-28,379.00,,,
1994-08-29,378.00,,,
1994-08-30,377.00,,,
1994-08-31,377.00,,,
1994-09-01,375.00,,,
1994-09-02,370.00,,,
1994-09-03,375.00,,,
1994-09-04,374.00,,,
1994-09-05,383.00,,,
1994-09-06,392.00,,,
1994-09-07,397.00,,,
1994-09-08,398.00,,,
1994-09-09,394.00,,,
1994-09-10,392.00,,,
1994-09-11,400.00,,,
1994-09-12,403.00,,,
1994-09-13,414.00,,,
1994-09-14,434.00,,,
1994-09-15,442.00,,,
1994-09-16,437.00,,,
1994-09-17,433.00,,,
1994-09-18,431.00,,,
1994-09-19,429.00,,,
1994-09-20,435.00,,,
1994-09-21,430.00,,,
1994-09-22,424.00,,,
1994-09-23,422.00,,,
1994-09-24,420.00,,,
1994-09-25,416.00,,,
1994-09-26,416.00,,,
1994-09-27,422.00,,,
1994-09-28,437.00,,,
1994-09-29,446.00,,,
1994-09-30,448.00,,,
1994-10-01,452.00,,,
1994-10-02,447.00,,,
1994-10-03,449.00,,,
1994-10-04,455.00,,,
1994-10-05,461.00,,,
1994-10-06,478.00,,,
1994-10-07,466.00,,,
1994-10-08,447.00,,,
1994-10-09,439.00,,,
1994-10-10,429.00,,,
1994-10-11,426.00,,,
1994-10-12,434.00,,,
1994-10-13,435.00,,,
1994-10-14,443.00,,,
1994-10-15,524.00,,,
1994-10-16,512.00,,,
1994-10-17,498.00,,,
1994-10-18,494.00,,,
1994-10-19,489.00,,,
1994-10-20,481.00,,,
1994-10-21,473.00,,,
1994-10-22,468.00,,,
1994-10-23,465.00,,,
1994-10-24,464.00,,,
1994-10-25,462.00,,,
1994-10-26,459.00,,,
1994-10-27,457.00,,,
1994-10-28,460.00,,,
1994-10-29,455.00,,,
1994-10-30,455.00,,,
1994-10-31,453.00,,,
1994-11-01,459.00,,,
1994-11-02,475.00,,,
1994-11-03,470.00,,,
1994-11-04,461.00,,,
1994-11-05,461.00,,,
1994-11-06,473.00,,,
1994-11-07,490.00,,,
1994-11-08,489.00,,,
1994-11-09,476.00,,,
1994-11-10,474.00,,,
1994-11-11,469.00,,,
1994-11-12,478.00,,,
1994-11-13,479.00,,,
1994-11-14,467.00,,,
1994-11-15,452.00,,,
1994-11-16,457.00,,,
1994-11-17,457.00,,,
1994-11-18,443.00,,,
1994-11-19,435.00,,,
1994-11-20,431.00,,,
1994-11-21,432.00,,,
1994-11-22,412.00,,,
1994-11-23,393.00,,,
1994-11-24,409.00,,,
1994-11-25,429.00,,,
1994-11-26,424.00,,,
1994-11-27,419.00,,,
1994-11-28,419.00,,,
1994-11-29,419.00,,,
1994-11-30,423.00,,,
1994-12-01,422.00,,,
1994-12-02,428.00,,,
1994-12-03,426.00,,,
1994-12-04,451.00,,,
1994-12-05,483.00,,,
1994-12-06,471.00,,,
1994-12-07,454.00,,,
1994-12-08,442.00,,,
1994-12-09,431.00,,,
1994-12-10,422.00,,,
1994-12-11,405.00,,,
1994-12-12,399.00,,,
1994-12-13,424.00,,,
1994-12-14,417.00,,,
1994-12-15,394.00,,,
1994-12-16,398.00,,,
1994-12-17,415.00,,,
1994-12-18,407.00,,,
1994-12-19,409.00,,,
1994-12-20,398.00,,,
1994-12-21,375.00,,,
1994-12-22,367.00,,,
1994-12-23,384.00,,,
1994-12-24,401.00,,,
1994-12-25,400.00,,,
1994-12-26,396.00,,,
1994-12-27,391.00,,,
1994-12-28,393.00,,,
1994-12-29,398.00,,,
1994-12-30,392.00,,,
1994-12-31,367.00,,,
1995-01-01,301.00,,,
1995-01-02,276.00,,,
1995-01-03,269.00,,,
1995-01-04,265.00,,,
1995-01-05,310.00,,,
1995-01-06,336.00,,,
1995-01-07,341.00,,,
1995-01-08,357.00,,,
1995-01-09,369.00,,,
1995-01-10,384.00,,,
1995-01-11,394.00,,,
1995-01-12,396.00,,,
1995-01-13,375.00,,,
1995-01-14,386.00,,,
1995-01-15,396.00,,,
1995-01-16,391.00,,,
1995-01-17,390.00,,,
1995-01-18,385.00,,,
1995-01-19,387.00,,,
1995-01-20,385.00,,,
1995-01-21,370.00,,,
1995-01-22,322.00,,,
1995-01-23,340.00,,,
1995-01-24,374.00,,,
1995-01-25,384.00,,,
1995-01-26,382.00,,,
1995-01-27,381.00,,,
1995-01-28,369.00,,,
1995-01-29,362.00,,,
1995-01-30,362.00,,,
1995-01-31,380.00,,,
1995-02-01,424.00,,,
1995-02-02,467.00,,,
1995-02-03,452.00,,,
1995-02-04,439.00,,,
1995-02-05,433.00,,,
1995-02-06,422.00,,,
1995-02-07,414.00,,,
1995-02-08,410.00,,,
1995-02-09,402.00,,,
1995-02-10,402.00,,,
1995-02-11,396.00,,,
1995-02-12,397.00,,,
1995-02-13,391.00,,,
1995-02-14,397.00,,,
1995-02-15,374.00,,,
1995-02-16,389.00,,,
1995-02-17,384.00,,,
1995-02-18,389.00,,,
1995-02-19,391.00,,,
1995-02-20,393.00,,,
1995-02-21,408.00,,,
1995-02-22,408.00,,,
1995-02-23,406.00,,,
1995-02-24,404.00,,,
1995-02-25,407.00,,,
1995-02-26,410.00,,,
1995-02-27,426.00,,,
1995-02-28,437.00,,,
1995-03-01,424.00,,,
1995-03-02,419.00,,,
1995-03-03,423.00,,,
1995-03-04,441.00,,,
1995-03-05,429.00,,,
1995-03-06,416.00,,,
1995-03-07,405.00,,,
1995-03-08,402.00,,,
1995-03-09,403.00,,,
1995-03-10,409.00,,,
1995-03-11,483.00,,,
1995-03-12,646.00,,,
1995-03-13,641.00,,,
1995-03-14,602.00,,,
1995-03-15,607.00,,,
1995-03-16,687.00,,,
1995-03-17,651.00,,,
1995-03-18,642.00,,,
1995-03-19,682.00,,,
1995-03-20,674.00,,,
1995-03-21,733.00,,,
1995-03-22,729.00,,,
1995-03-23,676.00,,,
1995-03-24,675.00,,,
1995-03-25,644.00,,,
1995-03-26,612.00,,,
1995-03-27,594.00,,,
1995-03-28,585.00,,,
1995-03-29,582.00,,,
1995-03-30,566.00,,,
1995-03-31,568.00,,,
1995-04-01,582.00,,,
1995-04-02,610.00,,,
1995-04-03,669.00,,,
1995-04-04,759.00,,,
1995-04-05,893.00,,,
1995-04-06,987.00,,,
1995-04-07,1080.00,,,
1995-04-08,1100.00,,,
1995-04-09,1030.00,,,
1995-04-10,919.00,,,
1995-04-11,860.00,,,
1995-04-12,838.00,,,
1995-04-13,899.00,,,
1995-04-14,1050.00,,,
1995-04-15,957.00,,,
1995-04-16,897.00,,,
1995-04-17,874.00,,,
1995-04-18,897.00,,,
1995-04-19,905.00,,,
1995-04-20,883.00,,,
1995-04-21,853.00,,,
1995-04-22,864.00,,,
1995-04-23,891.00,,,
1995-04-24,914.00,,,
1995-04-25,948.00,,,
1995-04-26,940.00,,,
1995-04-27,938.00,,,
1995-04-28,1100.00,,,
1995-04-29,1110.00,,,
1995-04-30,1250.00,,,
1995-05-01,1150.00,,,
1995-05-02,1160.00,,,
1995-05-03,1170.00,,,
1995-05-04,1190.00,,,
1995-05-05,1250.00,,,
1995-05-06,1410.00,,,
1995-05-07,1310.00,,,
1995-05-08,1270.00,,,
1995-05-09,1290.00,,,
1995-05-10,1360.00,,,
1995-05-11,1520.00,,,
1995-05-12,1630.00,,,
1995-05-13,1560.00,,,
1995-05-14,1490.00,,,
1995-05-15,1420.00,,,
1995-05-16,1500.00,,,
1995-05-17,1580.00,,,
1995-05-18,1630.00,,,
1995-05-19,1680.00,,,
1995-05-20,1720.00,,,
1995-05-21,1790.00,,,
1995-05-22,1830.00,,,
1995-05-23,1950.00,,,
1995-05-24,1860.00,,,
1995-05-25,1770.00,,,
1995-05-26,1750.00,,,
1995-05-27,1770.00,,,
1995-05-28,1770.00,,,
1995-05-29,1730.00,,,
1995-05-30,1710.00,,,
1995-05-31,1720.00,,,
1995-06-01,1780.00,,,
1995-06-02,1820.00,,,
1995-06-03,1860.00,,,
1995-06-04,1910.00,,,
1995-06-05,2000.00,,,
1995-06-06,2090.00,,,
1995-06-07,2090.00,,,
1995-06-08,2070.00,,,
1995-06-09,2110.00,,,
1995-06-10,2090.00,,,
1995-06-11,1910.00,,,
1995-06-12,1810.00,,,
1995-06-13,1870.00,,,
1995-06-14,2030.00,,,
1995-06-15,2170.00,,,
1995-06-16,2300.00,,,
1995-06-17,2310.00,,,
1995-06-18,2200.00,,,
1995-06-19,2050.00,,,
1995-06-20,1890.00,,,
1995-06-21,1800.00,,,
1995-06-22,1770.00,,,
1995-06-23,1710.00,,,
1995-06-24,1610.00,,,
1995-06-25,1590.00,,,
1995-06-26,1610.00,,,
1995-06-27,1680.00,,,
1995-06-28,1680.00,,,
1995-06-29,1690.00,,,
1995-06-30,1650.00,,,
1995-07-01,1590.00,,,
1995-07-02,1530.00,,,
1995-07-03,1590.00,,,
1995-07-04,1770.00,,,
1995-07-05,1730.00,,,
1995-07-06,1630.00,,,
1995-07-07,1590.00,,,
1995-07-08,1600.00,,,
1995-07-09,1610.00,,,
1995-07-10,1610.00,,,
1995-07-11,1620.00,,,
1995-07-12,1650.00,,,
1995-07-13,1680.00,,,
1995-07-14,1590.00,,,
1995-07-15,1480.00,,,
1995-07-16,1370.00,,,
1995-07-17,1280.00,,,
1995-07-18,1180.00,,,
1995-07-19,1140.00,,,
1995-07-20,1250.00,,,
1995-07-21,1200.00,,,
1995-07-22,1170.00,,,
1995-07-23,1130.00,,,
1995-07-24,1110.00,,,
1995-07-25,1060.00,,,
1995-07-26,1020.00,,,
1995-07-27,985.00,,,
1995-07-28,946.00,,,
1995-07-29,911.00,,,
1995-07-30,919.00,,,
1995-07-31,906.00,,,
1995-08-01,882.00,,,
1995-08-02,804.00,,,
1995-08-03,783.00,,,
1995-08-04,770.00,,,
1995-08-05,769.00,,,
1995-08-06,723.00,,,
1995-08-07,711.00,,,
1995-08-08,705.00,,,
1995-08-09,700.00,,,
1995-08-10,698.00,,,
1995-08-11,698.00,,,
1995-08-12,696.00,,,
1995-08-13,656.00,,,
1995-08-14,635.00,,,
1995-08-15,632.00,,,
1995-08-16,629.00,,,
1995-08-17,624.00,,,
1995-08-18,617.00,,,
1995-08-19,622.00,,,
1995-08-20,622.00,,,
1995-08-21,619.00,,,
1995-08-22,632.00,,,
1995-08-23,634.00,,,
1995-08-24,662.00,,,
1995-08-25,653.00,,,
1995-08-26,632.00,,,
1995-08-27,633.00,,,
1995-08-28,632.00,,,
1995-08-29,628.00,,,
1995-08-30,627.00,,,
1995-08-31,621.00,,,
1995-09-01,618.00,,,
1995-09-02,619.00,,,
1995-09-03,625.00,,,
1995-09-04,631.00,,,
1995-09-05,640.00,,,
1995-09-06,642.00,,,
1995-09-07,649.00,,,
1995-09-08,664.00,,,
1995-09-09,662.00,,,
1995-09-10,659.00,,,
1995-09-11,653.00,,,
1995-09-12,655.00,,,
1995-09-13,651.00,,,
1995-09-14,650.00,,,
1995-09-15,647.00,,,
1995-09-16,646.00,,,
1995-09-17,649.00,,,
1995-09-18,652.00,,,
1995-09-19,657.00,,,
1995-09-20,648.00,,,
1995-09-21,647.00,,,
1995-09-22,655.00,,,
1995-09-23,658.00,,,
1995-09-24,657.00,,,
1995-09-25,650.00,,,
1995-09-26,650.00,,,
1995-09-27,663.00,,,
1995-09-28,658.00,,,
1995-09-29,664.00,,,
1995-09-30,672.00,,,
1995-10-01,666.00,,,
1995-10-02,659.00,,,
1995-10-03,661.00,,,
1995-10-04,672.00,,,
1995-10-05,677.00,,,
1995-10-06,671.00,,,
1995-10-07,682.00,,,
1995-10-08,686.00,,,
1995-10-09,680.00,,,
1995-10-10,663.00,,,
1995-10-11,652.00,,,
1995-10-12,652.00,,,
1995-10-13,649.00,,,
1995-10-14,643.00,,,
1995-10-15,643.00,,,
1995-10-16,640.00,,,
1995-10-17,637.00,,,
1995-10-18,639.00,,,
1995-10-19,635.00,,,
1995-10-20,630.00,,,
1995-10-21,632.00,,,
1995-10-22,642.00,,,
1995-10-23,630.00,,,
1995-10-24,632.00,,,
1995-10-25,626.00,,,
1995-10-26,640.00,,,
1995-10-27,647.00,,,
1995-10-28,641.00,,,
1995-10-29,640.00,,,
1995-10-30,636.00,,,
1995-10-31,641.00,,,
1995-11-01,636.00,,,
1995-11-02,624.00,,,
1995-11-03,616.00,,,
1995-11-04,615.00,,,
1995-11-05,616.00,,,
1995-11-06,623.00,,,
1995-11-07,623.00,,,
1995-11-08,622.00,,,
1995-11-09,656.00,,,
1995-11-10,646.00,,,
1995-11-11,630.00,,,
1995-11-12,724.00,,,
1995-11-13,808.00,,,
1995-11-14,756.00,,,
1995-11-15,702.00,,,
1995-11-16,667.00,,,
1995-11-17,646.00,,,
1995-11-18,633.00,,,
1995-11-19,625.00,,,
1995-11-20,616.00,,,
1995-11-21,612.00,,,
1995-11-22,609.00,,,
1995-11-23,604.00,,,
1995-11-24,597.00,,,
1995-11-25,595.00,,,
1995-11-26,625.00,,,
1995-11-27,634.00,,,
1995-11-28,630.00,,,
1995-11-29,705.00,,,
1995-11-30,718.00,,,
1995-12-01,713.00,,,
1995-12-02,718.00,,,
1995-12-03,674.00,,,
1995-12-04,687.00,,,
1995-12-05,687.00,,,
1995-12-06,673.00,,,
1995-12-07,655.00,,,
1995-12-08,625.00,,,
1995-12-09,618.00,,,
1995-12-10,634.00,,,
1995-12-11,626.00,,,
1995-12-12,640.00,,,
1995-12-13,743.00,,,
1995-12-14,713.00,,,
1995-12-15,661.00,,,
1995-12-16,637.00,,,
1995-12-17,630.00,,,
1995-12-18,603.00,,,
1995-12-19,561.00,,,
1995-12-20,536.00,,,
1995-12-21,560.00,,,
1995-12-22,528.00,,,
1995-12-23,511.00,,,
1995-12-24,505.00,,,
1995-12-25,496.00,,,
1995-12-26,489.00,,,
1995-12-27,478.00,,,
1995-12-28,480.00,,,
1995-12-29,509.00,,,
1995-12-30,534.00,,,
1995-12-31,535.00,,,
1996-01-01,513.00,,,
1996-01-02,491.00,,,
1996-01-03,523.00,,,
1996-01-04,526.00,,,
1996-01-05,521.00,,,
1996-01-06,505.00,,,
1996-01-07,522.00,,,
1996-01-08,520.00,,,
1996-01-09,515.00,,,
1996-01-10,522.00,,,
1996-01-11,515.00,,,
1996-01-12,494.00,,,
1996-01-13,483.00,,,
1996-01-14,487.00,,,
1996-01-15,501.00,,,
1996-01-16,522.00,,,
1996-01-17,520.00,,,
1996-01-18,458.00,,,
1996-01-19,494.00,,,
1996-01-20,482.00,,,
1996-01-21,493.00,,,
1996-01-22,482.00,,,
1996-01-23,473.00,,,
1996-01-24,492.00,,,
1996-01-25,469.00,,,
1996-01-26,488.00,,,
1996-01-27,474.00,,,
1996-01-28,482.00,,,
1996-01-29,482.00,,,
1996-01-30,469.00,,,
1996-01-31,429.00,,,
1996-02-01,363.00,,,
1996-02-02,338.00,,,
1996-02-03,326.00,,,
1996-02-04,345.00,,,
1996-02-05,403.00,,,
1996-02-06,436.00,,,
1996-02-07,473.00,,,
1996-02-08,520.00,,,
