date,qu,af,qd,fb,mm,mn,mx,mc,pp
1987-11-03,0.00,22250.00,0.00,2200.80,,,,,0.00
1987-11-04,15.13,22280.00,0.00,2200.81,,,,,0.00
1987-11-05,15.13,22310.00,0.00,2200.82,,,,,0.00
1987-11-06,15.13,22340.00,0.00,2200.83,,,,,0.00
1987-11-07,10.08,22360.00,0.00,2200.84,,,,,0.00
1987-11-08,45.38,22450.00,0.00,2200.87,,,,,0.00
1987-11-09,12.00,22450.00,12.00,2200.87,,,,,0.15
1987-11-10,52.08,22470.00,42.00,2200.88,,,,,0.00
1987-11-11,42.00,22470.00,42.00,2200.88,,,,,0.29
1987-11-12,57.13,22500.00,42.00,2200.89,,,,,0.00
1987-11-13,56.13,22530.00,41.00,2200.90,,,,,0.30
1987-11-14,41.00,22530.00,41.00,2200.90,,,,,0.15
1987-11-15,41.00,22530.00,41.00,2200.90,,,,,0.00
1987-11-16,57.13,22560.00,42.00,2200.91,,,,,0.45
1987-11-17,56.13,22590.00,41.00,2200.92,,,,,0.00
1987-11-18,41.08,22610.00,31.00,2200.93,,,,,0.00
1987-11-19,36.13,22640.00,21.00,2200.94,,,,,0.00
1987-11-20,43.13,22670.00,28.00,2200.95,,,,,0.00
1987-11-21,66.21,22720.00,41.00,2200.97,,,,,0.30
1987-11-22,71.25,22780.00,41.00,2200.99,,,,,0.45
1987-11-23,64.33,22860.00,24.00,2201.02,,,,,0.75
1987-11-24,60.38,22950.00,15.00,2201.05,,,,,0.59
1987-11-25,55.33,23030.00,15.00,2201.08,,,,,0.00
1987-11-26,70.46,23140.00,15.00,2201.12,,,,,0.00
1987-11-27,55.33,23220.00,15.00,2201.15,,,,,0.00
1987-11-28,75.50,23340.00,15.00,2201.19,,,,,0.00
1987-11-29,55.33,23420.00,15.00,2201.22,,,,,0.15
1987-11-30,45.25,23480.00,15.00,2201.24,,,,,0.00
1987-12-01,88.46,23590.00,33.00,2201.28,,,,,0.74
1987-12-02,166.92,23810.00,56.00,2201.36,,,,,0.29
1987-12-03,157.83,24010.00,57.00,2201.43,,,,,0.89
1987-12-04,112.46,24120.00,57.00,2201.47,,,,,0.30
1987-12-05,112.46,24230.00,57.00,2201.51,,,,,0.00
1987-12-06,112.46,24340.00,57.00,2201.55,,,,,0.30
1987-12-07,262.08,24840.00,10.00,2201.73,,,,,0.15
1987-12-08,338.79,25510.00,1.00,2201.97,,,,,0.00
1987-12-09,354.92,26210.00,2.00,2202.22,,,,,3.72
1987-12-10,370.04,26940.00,2.00,2202.48,,,,,1.19
1987-12-11,263.17,27460.00,1.00,2202.67,,,,,0.30
1987-12-12,243.00,27940.00,1.00,2202.84,,,,,0.00
1987-12-13,237.96,28410.00,1.00,2203.01,,,,,0.15
1987-12-14,188.54,28780.00,2.00,2203.14,,,,,0.00
1987-12-15,143.17,29060.00,2.00,2203.24,,,,,0.00
1987-12-16,128.04,29310.00,2.00,2203.33,,,,,0.15
1987-12-17,128.04,29560.00,2.00,2203.42,,,,,0.00
1987-12-18,97.79,29750.00,2.00,2203.49,,,,,0.00
1987-12-19,102.83,29950.00,2.00,2203.56,,,,,0.00
1987-12-20,87.71,30120.00,2.00,2203.62,,,,,0.74
1987-12-21,112.92,30340.00,2.00,2203.70,,,,,0.15
1987-12-22,112.92,30560.00,2.00,2203.78,,,,,0.15
1987-12-23,112.92,30780.00,2.00,2203.86,,,,,0.00
1987-12-24,102.83,30980.00,2.00,2203.93,,,,,0.00
1987-12-25,72.58,31120.00,2.00,2203.98,,,,,0.00
1987-12-26,72.58,31260.00,2.00,2204.03,,,,,0.00
1987-12-27,72.58,31400.00,2.00,2204.08,,,,,0.00
1987-12-28,57.46,31510.00,2.00,2204.12,,,,,0.00
1987-12-29,47.38,31600.00,2.00,2204.15,,,,,0.15
1987-12-30,42.33,31680.00,2.00,2204.18,,,,,0.00
1987-12-31,42.33,31760.00,2.00,2204.21,,,,,0.00
1988-01-01,32.25,31820.00,2.00,2204.23,,,,,0.00
1988-01-02,57.46,31930.00,2.00,2204.27,,,,,0.00
1988-01-03,32.25,31990.00,2.00,2204.29,,,,,0.00
1988-01-04,42.33,32070.00,2.00,2204.32,,,,,0.00
1988-01-05,47.38,32160.00,2.00,2204.35,,,,,0.00
1988-01-06,27.21,32210.00,2.00,2204.37,,,,,0.00
1988-01-07,32.25,32270.00,2.00,2204.39,,,,,0.00
1988-01-08,72.58,32410.00,2.00,2204.44,,,,,0.15
1988-01-09,87.71,32580.00,2.00,2204.50,,,,,0.30
1988-01-10,97.79,32770.00,2.00,2204.57,,,,,0.44
1988-01-11,117.96,33000.00,2.00,2204.65,,,,,0.30
1988-01-12,128.04,33250.00,2.00,2204.74,,,,,0.15
1988-01-13,143.17,33530.00,2.00,2204.84,,,,,0.45
1988-01-14,128.04,33780.00,2.00,2204.93,,,,,1.49
1988-01-15,102.83,33980.00,2.00,2205.00,,,,,0.30
1988-01-16,112.92,34200.00,2.00,2205.08,,,,,0.15
1988-01-17,102.83,34400.00,2.00,2205.15,,,,,0.00
1988-01-18,112.92,34620.00,2.00,2205.23,,,,,0.00
1988-01-19,102.83,34820.00,2.00,2205.30,,,,,0.00
1988-01-20,112.92,35040.00,2.00,2205.38,,,,,0.45
1988-01-21,102.83,35240.00,2.00,2205.45,,,,,0.15
1988-01-22,112.92,35460.00,2.00,2205.53,,,,,0.44
1988-01-23,102.83,35660.00,2.00,2205.60,,,,,0.15
1988-01-24,112.92,35880.00,2.00,2205.68,,,,,0.00
1988-01-25,101.71,36050.00,16.00,2205.74,,,,,0.00
1988-01-26,119.71,36220.00,34.00,2205.80,,,,,0.00
1988-01-27,103.58,36360.00,33.00,2205.85,,,,,0.00
1988-01-28,103.58,36500.00,33.00,2205.90,,,,,0.45
1988-01-29,103.58,36640.00,33.00,2205.95,,,,,0.29
1988-01-30,104.58,36780.00,34.00,2206.00,,,,,0.14
1988-01-31,89.46,36890.00,34.00,2206.04,,,,,0.00
1988-02-01,86.46,37000.00,31.00,2206.08,,,,,0.00
1988-02-02,99.58,37140.00,29.00,2206.13,,,,,0.00
1988-02-03,99.58,37280.00,29.00,2206.18,,,,,0.30
1988-02-04,99.58,37420.00,29.00,2206.23,,,,,0.00
1988-02-05,99.58,37560.00,29.00,2206.28,,,,,0.00
1988-02-06,99.58,37700.00,29.00,2206.33,,,,,0.00
1988-02-07,100.58,37840.00,30.00,2206.38,,,,,0.74
1988-02-08,115.83,38040.00,15.00,2206.45,,,,,0.89
1988-02-09,558.58,39140.00,4.00,2206.84,,,,,1.34
1988-02-10,417.38,39950.00,9.00,2207.13,,,,,0.15
1988-02-11,421.42,40770.00,8.00,2207.42,,,,,0.00
1988-02-12,415.38,41580.00,7.00,2207.71,,,,,0.15
1988-02-13,459.75,42480.00,6.00,2208.00,,,,,0.15
1988-02-14,374.04,43210.00,6.00,2208.29,,,,,0.30
1988-02-15,419.42,44030.00,6.00,2208.58,,,,,0.59
1988-02-16,414.38,44840.00,6.00,2208.87,,,,,0.29
1988-02-17,137.08,45100.00,6.00,2208.96,,,,,0.30
1988-02-18,248.00,45580.00,6.00,2209.13,,,,,0.15
1988-02-19,287.33,46140.00,5.00,2209.33,,,,,0.00
1988-02-20,217.75,46560.00,6.00,2209.48,,,,,0.00
1988-02-21,161.29,46870.00,5.00,2209.59,,,,,0.00
1988-02-22,75.58,47010.00,5.00,2209.64,,,,,0.00
1988-02-23,135.08,47270.00,4.00,2209.73,,,,,0.00
1988-02-24,200.63,47660.00,4.00,2209.87,,,,,0.00
1988-02-25,230.88,48110.00,4.00,2210.03,,,,,0.00
1988-02-26,175.42,48450.00,4.00,2210.15,,,,,0.00
1988-02-27,175.42,48790.00,4.00,2210.27,,,,,0.15
1988-02-28,160.29,49100.00,4.00,2210.38,,,,,0.00
1988-02-29,200.63,49490.00,4.00,2210.52,,,,,0.00
1988-03-01,291.38,50060.00,4.00,2210.72,,,,,0.00
1988-03-02,287.33,50620.00,5.00,2210.92,,,,,0.00
1988-03-03,332.71,51270.00,5.00,2211.15,,,,,0.00
1988-03-04,362.96,51980.00,5.00,2211.40,,,,,0.00
1988-03-05,347.83,52660.00,5.00,2211.64,,,,,0.00
1988-03-06,332.71,53310.00,5.00,2211.87,,,,,0.45
1988-03-07,246.00,53790.00,4.00,2212.04,,,,,0.00
1988-03-08,247.00,54270.00,5.00,2212.21,,,,,0.59
1988-03-09,294.38,54840.00,7.00,2212.41,,,,,0.29
1988-03-10,358.92,55540.00,6.00,2212.66,,,,,0.00
1988-03-11,322.63,56170.00,5.00,2212.88,,,,,0.00
1988-03-12,302.46,56760.00,5.00,2213.09,,,,,0.00
1988-03-13,321.63,57390.00,4.00,2213.31,,,,,0.00
1988-03-14,276.25,57930.00,4.00,2213.40,,,,,0.00
1988-03-15,190.54,58300.00,4.00,2213.63,,,,,0.00
1988-03-16,145.17,58580.00,4.00,2213.73,,,,,0.00
1988-03-17,104.83,58780.00,4.00,2213.80,,,,,0.00
1988-03-18,145.17,59060.00,4.00,2213.90,,,,,0.00
1988-03-19,205.67,59460.00,4.00,2214.04,,,,,0.00
1988-03-20,246.00,59940.00,4.00,2214.21,,,,,0.30
1988-03-21,453.71,60830.00,5.00,2214.52,,,,,0.30
1988-03-22,464.94,61742.27,5.00,2214.84,,,,,0.60
1988-03-23,624.96,62966.00,8.00,2215.27,,,,,0.89
1988-03-24,511.24,63966.14,7.00,2215.62,,,,,1.19
1988-03-25,452.10,64847.00,8.00,2215.93,,,,,1.04
1988-03-26,776.82,66364.00,12.00,2216.46,,,,,0.45
1988-03-27,612.92,67561.86,9.00,2216.88,,,,,0.00
1988-03-28,425.93,68392.79,7.00,2217.17,,,,,0.15
1988-03-29,543.04,69456.00,7.00,2217.54,,,,,0.59
1988-03-30,296.40,70032.00,6.00,2217.74,,,,,0.15
1988-03-31,510.17,71032.00,6.00,2218.09,,,,,0.00
1988-04-01,180.95,71379.00,6.00,2218.21,,,,,0.15
1988-04-02,572.17,72500.00,7.00,2218.60,,,,,0.59
1988-04-03,574.17,73621.00,9.00,2218.99,,,,,0.30
1988-04-04,568.07,74733.86,7.00,2219.38,,,,,0.15
1988-04-05,444.62,75601.86,7.00,2219.68,,,,,0.74
1988-04-06,862.62,77293.00,10.00,2220.27,,,,,0.59
1988-04-07,793.52,78849.07,9.00,2220.81,,,,,0.15
1988-04-08,498.85,79824.65,7.00,2221.15,,,,,0.15
1988-04-09,574.37,80952.00,6.00,2221.54,,,,,0.00
1988-04-10,456.40,81845.35,6.00,2221.85,,,,,0.15
1988-04-11,380.96,82589.07,6.00,2222.11,,,,,0.00
1988-04-12,620.04,83807.00,6.00,2222.53,,,,,0.15
1988-04-13,751.66,85286.00,6.00,2223.04,,,,,0.00
1988-04-14,1131.84,87519.07,6.00,2223.81,,,,,0.00
1988-04-15,956.32,89404.00,6.00,2224.46,,,,,0.00
1988-04-16,1165.58,91704.00,6.00,2225.21,,,,,0.00
1988-04-17,1103.24,93880.34,6.00,2225.84,,,,,0.00
1988-04-18,812.49,95480.00,6.00,2226.30,,,,,0.00
1988-04-19,764.77,96985.00,6.00,2226.73,,,,,0.00
1988-04-20,764.60,98489.66,6.00,2227.16,,,,,0.15
1988-04-21,923.67,100309.83,6.00,2227.68,,,,,0.15
1988-04-22,875.64,102034.74,6.00,2228.17,,,,,0.00
1988-04-23,756.83,103524.00,6.00,2228.59,,,,,0.00
1988-04-24,631.17,104764.00,6.00,2228.94,,,,,0.29
1988-04-25,363.69,105473.47,6.00,2229.14,,,,,0.15
1988-04-26,600.18,106652.00,6.00,2229.47,,,,,0.15
1988-04-27,291.49,107218.27,6.00,2229.63,,,,,0.00
1988-04-28,672.37,108540.00,6.00,2230.00,,,,,0.30
1988-04-29,563.65,109646.09,6.00,2230.31,,,,,0.00
1988-04-30,654.18,110931.73,6.00,2230.67,,,,,0.15
1988-05-01,351.25,111616.53,6.00,2230.86,,,,,0.00
1988-05-02,500.96,112598.27,6.00,2231.13,,,,,0.15
1988-05-03,259.97,113102.00,6.00,2231.27,,,,,0.15
1988-05-04,482.94,114048.00,6.00,2231.53,,,,,0.14
1988-05-05,241.77,114515.65,6.00,2231.66,,,,,0.00
1988-05-06,423.58,115343.91,6.00,2231.89,,,,,0.00
1988-05-07,355.94,116038.00,6.00,2232.08,,,,,0.14
1988-05-08,428.54,116876.09,6.00,2232.31,,,,,0.00
1988-05-09,425.42,117708.00,6.00,2232.54,,,,,0.00
1988-05-10,467.31,118623.00,6.00,2232.79,,,,,0.00
1988-05-11,998.34,120591.27,6.00,2233.33,,,,,0.15
1988-05-12,1423.58,123403.00,6.00,2234.09,,,,,0.45
1988-05-13,1647.57,126659.00,6.00,2234.97,,,,,0.00
1988-05-14,882.75,128398.00,6.00,2235.44,,,,,0.00
1988-05-15,706.34,129787.09,6.00,2235.81,,,,,0.15
1988-05-16,892.78,131546.00,6.00,2236.28,,,,,0.00
1988-05-17,708.57,132939.53,6.00,2236.65,,,,,0.00
1988-05-18,783.66,134482.00,6.00,2237.06,,,,,0.00
1988-05-19,406.31,135276.00,6.00,2237.27,,,,,0.15
1988-05-20,561.59,136378.00,6.00,2237.56,,,,,0.00
1988-05-21,755.70,137865.00,6.00,2237.95,,,,,0.00
1988-05-22,894.85,139628.00,6.00,2238.41,,,,,0.00
1988-05-23,719.90,141044.00,6.00,2238.78,,,,,0.00
1988-05-24,470.84,141966.00,6.00,2239.02,,,,,0.00
1988-05-25,681.91,143306.66,6.00,2239.37,,,,,0.15
1988-05-26,279.43,143849.00,6.00,2239.51,,,,,0.00
1988-05-27,689.44,145204.58,6.00,2239.86,,,,,0.00
1988-05-28,924.95,147027.28,6.00,2240.33,,,,,0.15
1988-05-29,615.10,148235.42,6.00,2240.64,,,,,0.00
1988-05-30,399.73,149016.38,6.00,2240.84,,,,,0.00
1988-05-31,281.09,149562.00,6.00,2240.98,,,,,0.00
1988-06-01,576.21,150693.00,6.00,2241.27,,,,,0.15
1988-06-02,202.96,151083.67,6.00,2241.37,,,,,0.15
1988-06-03,403.95,151873.00,6.00,2241.57,,,,,0.15
1988-06-04,382.61,152620.00,6.00,2241.76,,,,,0.00
1988-06-05,543.95,153687.00,6.00,2242.03,,,,,0.00
1988-06-06,304.87,154279.80,6.00,2242.18,,,,,0.14
1988-06-07,303.71,154870.30,6.00,2242.33,,,,,0.15
1988-06-08,207.52,155270.00,6.00,2242.43,,,,,0.15
1988-06-09,565.63,156380.00,6.00,2242.71,,,,,0.30
1988-06-10,368.95,157099.91,6.00,2242.89,,,,,0.00
1988-06-11,167.38,157420.00,6.00,2242.97,,,,,0.00
1988-06-12,388.97,158179.61,6.00,2243.16,,,,,0.00
1988-06-13,512.20,159140.00,28.00,2243.40,,,,,0.00
1988-06-14,381.33,159700.00,99.00,2243.54,,,,,0.00
1988-06-15,582.00,160660.00,98.00,2243.78,,,,,0.00
1988-06-16,555.54,161510.00,127.00,2243.99,,,,,0.00
1988-06-17,492.42,162149.52,170.00,2244.15,,,,,0.00
1988-06-18,532.22,162840.20,184.00,2244.32,,,,,0.00
1988-06-19,337.29,163080.78,216.00,2244.38,,,,,0.00
1988-06-20,367.95,163283.00,266.00,2244.43,,,,,0.00
1988-06-21,364.34,163365.00,323.00,2244.45,,,,,0.00
1988-06-22,402.52,163850.00,158.00,2244.57,,,,,0.00
1988-06-23,247.32,164215.59,63.00,2244.66,,,,,0.00
1988-06-24,299.22,164700.00,55.00,2244.78,,,,,0.00
1988-06-25,219.66,165026.59,55.00,2244.86,,,,,0.00
1988-06-26,281.08,165477.00,54.00,2244.97,,,,,0.00
1988-06-27,342.93,166050.09,54.00,2245.11,,,,,0.00
1988-06-28,173.80,166289.70,53.00,2245.17,,,,,0.00
1988-06-29,154.99,166492.00,53.00,2245.22,,,,,0.00
1988-06-30,261.00,166492.00,261.00,2245.22,,,,,0.00
1988-07-01,43.57,165190.00,700.00,2244.90,,,,,0.15
1988-07-02,440.12,164500.00,788.00,2244.73,,,,,0.00
1988-07-03,228.77,163365.00,801.00,2244.45,,,,,0.00
1988-07-04,40.27,161870.00,794.00,2244.08,,,,,0.00
1988-07-05,283.45,160863.30,791.00,2243.83,,,,,0.00
1988-07-06,137.00,159580.00,784.00,2243.51,,,,,0.00
1988-07-07,177.00,158380.00,782.00,2243.21,,,,,0.15
1988-07-08,250.67,157340.00,775.00,2242.95,,,,,0.00
1988-07-09,67.17,155940.00,773.00,2242.60,,,,,0.00
1988-07-10,211.48,154830.20,771.00,2242.32,,,,,0.00
1988-07-11,153.65,153570.00,789.00,2242.00,,,,,0.00
1988-07-12,317.87,152580.00,817.00,2241.75,,,,,0.00
1988-07-13,41.18,151005.48,835.00,2241.35,,,,,0.00
1988-07-14,87.92,149484.00,855.00,2240.96,,,,,0.00
1988-07-15,139.15,148080.00,847.00,2240.60,,,,,0.15
1988-07-16,170.47,146754.00,839.00,2240.26,,,,,0.00
1988-07-17,75.54,145243.67,837.00,2239.87,,,,,0.00
1988-07-18,12.88,143615.00,834.00,2239.45,,,,,0.15
1988-07-19,33.10,142080.00,807.00,2239.05,,,,,0.15
1988-07-20,23.92,140620.00,760.00,2238.67,,,,,0.00
1988-07-21,42.08,139200.00,758.00,2238.30,,,,,0.00
1988-07-22,18.95,137748.00,751.00,2237.92,,,,,0.00
1988-07-23,8.17,136110.00,834.00,2237.49,,,,,0.00
1988-07-24,34.92,134410.00,892.00,2237.04,,,,,0.00
1988-07-25,11.79,132680.00,884.00,2236.58,,,,,0.00
1988-07-26,45.08,131020.00,882.00,2236.14,,,,,0.00
1988-07-27,4.47,129260.00,874.00,2235.67,,,,,0.00
1988-07-28,22.00,127580.00,869.00,2235.22,,,,,0.00
1988-07-29,7.92,125880.00,865.00,2234.76,,,,,0.00
1988-07-30,13.04,124210.00,855.00,2234.31,,,,,0.00
1988-07-31,13.08,122550.00,850.00,2233.86,,,,,0.00
1988-08-01,17.13,120850.00,846.00,2233.40,,,,,0.00
1988-08-02,7.64,119170.00,841.00,2232.94,,,,,0.00
1988-08-03,7.64,117340.00,914.00,2232.44,,,,,0.00
1988-08-04,15.25,115240.00,1074.00,2231.86,,,,,0.00
1988-08-05,4.33,112920.00,1174.00,2231.22,,,,,0.00
1988-08-06,23.25,110580.00,1203.00,2230.57,,,,,0.00
1988-08-07,3.17,108220.00,1193.00,2229.91,,,,,0.00
1988-08-08,1.31,105870.00,1161.00,2229.25,,,,,0.00
1988-08-09,4.47,103490.00,1134.00,2228.58,,,,,0.00
1988-08-10,1.31,101330.00,1091.00,2227.97,,,,,0.00
1988-08-11,1.31,99010.00,1053.00,2227.31,,,,,0.00
1988-08-12,4.47,96770.00,1016.00,2226.67,,,,,0.00
1988-08-13,16.00,94850.00,984.00,2226.12,,,,,0.00
1988-08-14,82.04,92940.00,1045.00,2225.57,,,,,0.00
1988-08-15,11.08,90800.00,1090.00,2224.94,,,,,0.00
1988-08-16,66.62,88790.00,1080.00,2224.25,,,,,0.15
1988-08-17,79.54,86760.00,1103.00,2223.55,,,,,0.00
1988-08-18,34.71,84530.00,1159.00,2222.78,,,,,0.00
1988-08-19,23.37,82220.00,1188.00,2221.98,,,,,0.00
1988-08-20,36.29,79890.00,1211.00,2221.17,,,,,0.00
1988-08-21,10.80,77410.00,1190.00,2220.31,,,,,0.00
1988-08-22,7.64,74910.00,1168.00,2219.44,,,,,0.00
1988-08-23,13.96,72530.00,1142.00,2218.61,,,,,0.00
1988-08-24,10.80,70460.00,1121.00,2217.89,,,,,0.00
1988-08-25,17.13,68220.00,1100.00,2217.11,,,,,0.00
1988-08-26,48.77,66050.00,1073.00,2216.35,,,,,0.00
1988-08-27,23.46,64130.00,1047.00,2215.68,,,,,0.00
1988-08-28,7.64,62340.00,1026.00,2215.05,,,,,0.00
1988-08-29,7.64,59920.00,999.00,2214.20,,,,,0.00
1988-08-30,32.95,57780.00,978.00,2213.45,,,,,0.00
1988-08-31,55.10,56080.00,952.00,2212.85,,,,,0.00
1988-09-01,58.26,54410.00,931.00,2212.26,,,,,0.00
1988-09-02,42.83,52690.00,910.00,2211.65,,,,,0.00
1988-09-03,1.31,50930.00,883.00,2211.03,,,,,0.00
1988-09-04,4.47,49210.00,856.00,2210.42,,,,,0.00
1988-09-05,10.80,47490.00,830.00,2209.81,,,,,0.00
1988-09-06,10.80,45830.00,801.00,2209.22,,,,,0.00
1988-09-07,10.67,44310.00,777.00,2208.68,,,,,0.00
1988-09-08,42.44,42960.00,753.00,2208.20,,,,,0.00
1988-09-09,12.12,41550.00,723.00,2207.70,,,,,0.00
1988-09-10,13.37,40200.00,694.00,2207.22,,,,,0.00
1988-09-11,10.80,38860.00,665.00,2206.74,,,,,0.00
1988-09-12,20.96,37650.00,631.00,2206.31,,,,,0.00
1988-09-13,35.29,36520.00,605.00,2205.91,,,,,0.00
1988-09-14,10.80,35380.00,574.00,2205.50,,,,,0.00
1988-09-15,45.61,34560.00,548.00,2205.21,,,,,0.00
1988-09-16,29.78,33610.00,517.00,2204.87,,,,,0.00
1988-09-17,1.31,32630.00,487.00,2204.52,,,,,0.00
1988-09-18,0.17,31710.00,464.00,2204.19,,,,,0.00
1988-09-19,36.62,30900.00,445.00,2203.90,,,,,0.45
1988-09-20,7.64,30170.00,417.00,2203.64,,,,,0.15
1988-09-21,4.47,29280.00,382.00,2203.32,,,,,0.00
1988-09-22,101.92,28780.00,354.00,2203.14,,,,,0.00
1988-09-23,161.58,28440.00,333.00,2203.02,,,,,0.00
1988-09-24,122.25,28020.00,334.00,2202.87,,,,,0.30
1988-09-25,98.04,27550.00,335.00,2202.70,,,,,0.74
1988-09-26,153.50,27190.00,335.00,2202.57,,,,,0.29
1988-09-27,179.71,26880.00,336.00,2202.46,,,,,0.30
1988-09-28,155.50,26520.00,337.00,2202.33,,,,,0.00
1988-09-29,86.58,26180.00,258.00,2202.21,,,,,0.00
1988-09-30,51.75,25880.00,203.00,2202.10,,,,,0.00
1988-10-01,32.00,25570.00,188.00,2201.99,,,,,0.00
1988-10-02,62.04,25340.00,178.00,2201.91,,,,,0.00
1988-10-03,40.96,25090.00,167.00,2201.82,,,,,0.74
1988-10-04,31.96,24840.00,158.00,2201.73,,,,,0.30
1988-10-05,54.21,24650.00,150.00,2201.66,,,,,0.00
1988-10-06,41.17,24450.00,142.00,2201.59,,,,,0.00
1988-10-07,40.21,24260.00,136.00,2201.52,,,,,0.00
1988-10-08,44.29,24090.00,130.00,2201.46,,,,,0.00
1988-10-09,38.29,23920.00,124.00,2201.40,,,,,0.00
1988-10-10,24.21,23730.00,120.00,2201.33,,,,,0.00
1988-10-11,46.42,23590.00,117.00,2201.28,,,,,0.00
1988-10-12,42.42,23450.00,113.00,2201.23,,,,,0.00
1988-10-13,28.29,23280.00,114.00,2201.17,,,,,0.00
1988-10-14,130.13,23310.00,115.00,2201.18,,,,,0.15
1988-10-15,408.42,23890.00,116.00,2201.39,,,,,0.59
1988-10-16,1123.50,25930.00,95.00,2202.12,,,,,1.49
1988-10-17,918.21,27660.00,46.00,2202.74,,,,,0.00
1988-10-18,308.54,28270.00,1.00,2202.96,,,,,0.15
1988-10-19,353.92,28970.00,1.00,2203.21,,,,,0.00
1988-10-20,410.38,29780.00,2.00,2203.50,,,,,0.15
1988-10-21,370.04,30510.00,2.00,2203.76,,,,,0.00
1988-10-22,223.83,30950.00,2.00,2203.92,,,,,0.00
1988-10-23,188.54,31320.00,2.00,2204.05,,,,,0.00
1988-10-24,128.04,31570.00,2.00,2204.14,,,,,0.00
1988-10-25,128.04,31820.00,2.00,2204.23,,,,,0.00
1988-10-26,112.92,32040.00,2.00,2204.31,,,,,0.00
1988-10-27,87.71,32210.00,2.00,2204.37,,,,,0.00
1988-10-28,87.71,32380.00,2.00,2204.43,,,,,0.00
1988-10-29,87.71,32550.00,2.00,2204.49,,,,,0.00
1988-10-30,128.04,32800.00,2.00,2204.58,,,,,0.00
1988-10-31,128.04,33050.00,2.00,2204.67,,,,,0.15
1988-11-01,72.58,33190.00,2.00,2204.72,,,,,0.00
1988-11-02,189.54,33560.00,3.00,2204.85,,,,,1.19
1988-11-03,325.67,34200.00,3.00,2205.08,,,,,1.49
1988-11-04,410.38,35010.00,2.00,2205.37,,,,,0.15
1988-11-05,808.67,36610.00,2.00,2205.94,,,,,1.49
1988-11-06,1303.75,39190.00,3.00,2206.86,,,,,0.45
1988-11-07,1419.71,42000.00,3.00,2207.86,,,,,0.00
1988-11-08,527.33,43040.00,3.00,2208.23,,,,,0.29
1988-11-09,442.63,43910.00,4.00,2208.54,,,,,0.00
1988-11-10,417.42,44730.00,4.00,2208.83,,,,,0.59
1988-11-11,433.54,45580.00,5.00,2209.13,,,,,0.44
1988-11-12,389.17,46340.00,6.00,2209.40,,,,,0.89
1988-11-13,373.04,47070.00,5.00,2209.66,,,,,0.00
1988-11-14,261.13,47580.00,4.00,2209.84,,,,,0.00
1988-11-15,271.21,48110.00,4.00,2210.03,,,,,0.14
1988-11-16,261.13,48620.00,4.00,2210.21,,,,,0.15
1988-11-17,276.25,49160.00,4.00,2210.40,,,,,0.15
1988-11-18,256.08,49660.00,4.00,2210.58,,,,,0.00
1988-11-19,246.00,50140.00,4.00,2210.75,,,,,0.45
1988-11-20,247.00,50620.00,5.00,2210.92,,,,,0.45
1988-11-21,389.17,51380.00,6.00,2211.19,,,,,0.74
1988-11-22,480.92,52320.00,7.00,2211.52,,,,,1.04
1988-11-23,320.58,52940.00,8.00,2211.74,,,,,0.45
1988-11-24,219.75,53360.00,8.00,2211.89,,,,,0.15
1988-11-25,209.67,53760.00,8.00,2212.03,,,,,0.59
1988-11-26,234.88,54210.00,8.00,2212.19,,,,,0.15
1988-11-27,209.67,54610.00,8.00,2212.33,,,,,0.74
1988-11-28,219.75,55030.00,8.00,2212.48,,,,,0.45
1988-11-29,223.79,55460.00,7.00,2212.63,,,,,0.30
1988-11-30,217.75,55880.00,6.00,2212.78,,,,,0.00
1988-12-01,207.67,56280.00,6.00,2212.92,,,,,0.00
1988-12-02,121.96,56510.00,6.00,2213.00,,,,,0.00
1988-12-03,101.79,56700.00,6.00,2213.07,,,,,0.00
1988-12-04,51.38,56790.00,6.00,2213.10,,,,,0.00
1988-12-05,91.71,56960.00,6.00,2213.16,,,,,0.15
1988-12-06,222.79,57390.00,6.00,2213.31,,,,,0.15
1988-12-07,303.46,57980.00,6.00,2213.52,,,,,1.19
1988-12-08,394.21,58750.00,6.00,2213.79,,,,,0.15
1988-12-09,419.42,59570.00,6.00,2214.08,,,,,0.00
1988-12-10,353.88,60260.00,6.00,2214.32,,,,,0.00
1988-12-11,363.96,60970.00,6.00,2214.57,,,,,0.00
1988-12-12,478.92,61910.00,5.00,2214.90,,,,,0.59
1988-12-13,910.99,63707.00,5.00,2215.53,,,,,0.00
1988-12-14,668.48,65021.00,6.00,2215.99,,,,,0.00
