date,qu,fb,qd
2013-07-03,168.65,5329.08,695.00
2013-07-04,169.16,5328.71,694.00
2013-07-05,140.43,5328.36,693.00
2013-07-06,156.57,5328.00,692.00
2013-07-07,156.59,5327.64,690.00
2013-07-08,126.85,5327.25,689.00
2013-07-09,144.51,5326.88,688.00
2013-07-10,129.90,5326.51,687.00
2013-07-11,131.92,5326.13,686.00
2013-07-12,131.94,5325.74,684.00
2013-07-13,134.46,5325.36,684.00
2013-07-14,121.36,5324.98,683.00
2013-07-15,120.26,5324.57,694.00
2013-07-16,195.37,5324.23,695.00
2013-07-17,96.07,5323.83,693.00
2013-07-18,139.94,5323.41,692.00
2013-07-19,113.22,5323.01,691.00
2013-07-20,101.64,5322.61,690.00
2013-07-21,116.78,5322.18,688.00
2013-07-22,107.68,5321.75,691.00
2013-07-23,98.60,5321.32,692.00
2013-07-24,100.62,5320.89,691.00
2013-07-25,102.14,5320.46,690.00
2013-07-26,105.68,5320.04,689.00
2013-07-27,93.08,5319.60,688.00
2013-07-28,96.12,5319.16,687.00
2013-07-29,87.53,5318.71,689.00
2013-07-30,92.06,5318.25,690.00
2013-07-31,95.09,5317.81,689.00
2013-08-01,114.60,5317.20,889.00
2013-08-02,107.55,5316.60,888.00
2013-08-03,96.99,5316.01,885.00
2013-08-04,100.54,5315.38,882.00
2013-08-05,79.28,5314.76,892.00
2013-08-06,100.34,5314.12,906.00
2013-08-07,104.40,5313.47,903.00
2013-08-08,71.65,5312.82,900.00
2013-08-09,112.52,5312.15,897.00
2013-08-10,92.37,5311.50,894.00
2013-08-11,85.34,5310.84,891.00
2013-08-12,90.91,5310.17,888.00
2013-08-13,95.47,5309.49,885.00
2013-08-14,76.85,5308.80,882.00
2013-08-15,104.61,5308.12,878.00
2013-08-16,72.86,5307.32,997.00
2013-08-17,75.86,5306.51,1000.00
2013-08-18,100.06,5305.70,1000.00
2013-08-19,84.97,5304.85,996.00
2013-08-20,81.47,5304.02,992.00
2013-08-21,80.00,5303.18,988.00
2013-08-22,98.18,5302.33,984.00
2013-08-23,95.61,5301.48,990.00
2013-08-24,97.05,5300.59,998.00
2013-08-25,86.00,5299.70,993.00
2013-08-26,96.07,5298.78,995.00
2013-08-27,95.15,5297.87,984.00
2013-08-28,95.84,5297.02,902.00
2013-08-29,86.58,5296.33,742.00
2013-08-30,69.05,5296.35,50.40
2013-08-31,59.38,5296.35,49.80
2013-09-01,68.45,5296.36,49.80
2013-09-02,58.88,5296.39,49.80
2013-09-03,78.03,5296.41,49.80
2013-09-04,68.45,5296.44,49.80
2013-09-05,96.18,5296.49,49.80
2013-09-06,77.53,5296.50,49.80
2013-09-07,59.48,5296.50,49.90
2013-09-08,59.18,5296.53,50.10
2013-09-09,59.98,5296.53,50.40
2013-09-10,50.30,5296.54,50.30
2013-09-11,59.18,5296.55,50.10
2013-09-12,68.45,5296.56,49.80
2013-09-13,68.45,5296.59,49.80
2013-09-14,59.38,5296.61,49.80
2013-09-15,58.88,5296.61,49.80
2013-09-16,59.48,5296.62,49.90
2013-09-17,58.88,,49.80
2013-09-18,49.80,,49.80
2013-09-19,59.88,,49.80
2013-09-20,49.80,,49.80
2013-09-21,58.88,,49.80
2013-09-22,49.80,,49.80
2013-09-23,59.38,,49.80
2013-09-24,105.46,,50.00
2013-09-25,83.15,,17.10
2013-09-26,67.72,,2.18
2013-09-27,58.59,,2.12
2013-09-28,96.35,,2.07
2013-09-29,332.52,,2.29
2013-09-30,516.70,,2.45
2013-10-01,184.60,,2.09
2013-10-02,126.64,,2.11
2013-10-03,127.66,,2.12
2013-10-04,108.50,,2.12
2013-10-05,99.42,,2.12
2013-10-06,99.42,,2.12
2013-10-07,89.85,,2.12
2013-10-08,90.35,,2.12
2013-10-09,80.27,,2.12
2013-10-10,90.46,,2.23
2013-10-11,90.92,,2.19
2013-10-12,71.31,,2.24
2013-10-13,80.90,,2.25
2013-10-14,71.83,,2.25
2013-10-15,81.40,,2.25
2013-10-16,81.40,,2.25
2013-10-17,61.74,5299.57,2.25
2013-10-18,72.33,5299.65,2.25
2013-10-19,62.25,5299.72,2.25
2013-10-20,81.40,5299.78,2.25
2013-10-21,72.83,5299.85,2.25
2013-10-22,72.33,5299.92,2.25
2013-10-23,72.33,5299.99,2.25
2013-10-24,62.25,5300.05,2.25
2013-10-25,62.75,5300.12,2.25
2013-10-26,73.31,5300.19,2.22
2013-10-27,72.76,5300.26,2.18
2013-10-28,72.22,5300.33,2.14
2013-10-29,53.04,5300.37,2.12
2013-10-30,72.70,5300.44,2.12
2013-10-31,73.33,5300.52,2.24
2013-11-01,63.35,5300.58,2.35
2013-11-02,94.16,5300.66,2.40
2013-11-03,73.41,5300.73,2.32
2013-11-04,73.34,5300.79,2.25
2013-11-05,53.18,5300.86,2.26
2013-11-06,73.85,5300.94,2.26
2013-11-07,176.36,5301.09,2.42
2013-11-08,104.72,5301.21,2.37
2013-11-09,73.92,5301.28,2.33
2013-11-10,85.04,5301.35,2.36
2013-11-11,74.38,5301.43,2.28
2013-11-12,74.35,5301.50,2.25
2013-11-13,95.03,5301.58,2.26
2013-11-14,85.44,5301.66,2.25
2013-11-15,74.85,5301.73,2.25
2013-11-16,84.93,5301.81,2.25
2013-11-17,74.85,5301.89,2.25
2013-11-18,54.18,5301.94,2.25
2013-11-19,148.50,5302.07,2.29
2013-11-20,127.41,5302.19,2.38
2013-11-21,44.11,5302.24,2.26
2013-11-22,43.59,5302.29,2.25
2013-11-23,65.27,5302.34,2.25
2013-11-24,64.77,5302.40,2.25
2013-11-25,65.27,5302.46,2.25
2013-11-26,65.32,5302.52,2.30
2013-11-27,76.00,5302.58,2.39
2013-11-28,65.55,5302.66,2.53
2013-11-29,76.64,5302.73,2.53
2013-11-30,76.14,5302.79,2.53
2013-12-01,150.39,5302.95,2.67
2013-12-02,182.67,5303.10,2.68
2013-12-03,87.50,5303.17,2.80
2013-12-04,45.18,5303.23,2.83
2013-12-05,76.98,5303.29,2.87
2013-12-06,67.03,5303.36,3.00
2013-12-07,67.03,5303.42,3.00
2013-12-08,67.03,5303.46,3.00
2013-12-09,66.53,5303.53,3.00
2013-12-10,67.03,5303.60,3.00
2013-12-11,67.03,5303.65,3.00
2013-12-12,67.03,5303.72,3.00
2013-12-13,78.12,5303.79,3.00
2013-12-14,78.25,5303.86,3.13
2013-12-15,78.47,5303.93,3.35
2013-12-16,57.33,5303.98,3.38
2013-12-17,78.60,5304.05,3.48
2013-12-18,68.07,5304.11,3.54
2013-12-19,78.86,5304.18,3.74
2013-12-20,100.54,5304.26,3.74
2013-12-21,68.84,5304.33,3.80
2013-12-22,68.99,5304.40,3.95
2013-12-23,101.25,5304.49,3.95
2013-12-24,79.58,5304.53,3.95
2013-12-25,58.40,5304.61,3.95
2013-12-26,68.99,5304.66,3.95
2013-12-27,69.05,5304.71,4.01
2013-12-28,69.72,5304.78,4.18
2013-12-29,69.33,5304.82,4.29
2013-12-30,58.85,5304.90,4.40
2013-12-31,70.03,5304.95,4.49
2014-01-01,70.15,5305.02,4.61
2014-01-02,59.19,5305.07,4.74
2014-01-03,81.48,5305.13,4.85
2014-01-04,59.39,5305.16,4.94
2014-01-05,60.47,5305.23,5.01
2014-01-06,59.60,5305.28,5.15
2014-01-07,71.33,5305.34,5.28
2014-01-08,82.04,5305.42,5.41
2014-01-09,115.44,5305.51,5.53
2014-01-10,60.65,5305.56,5.70
2014-01-11,127.38,5305.68,5.88
2014-01-12,105.34,5305.75,6.02
2014-01-13,61.13,5305.81,6.18
2014-01-14,62.32,5305.85,6.36
2014-01-15,61.56,5305.90,6.61
2014-01-16,73.40,5305.97,6.85
2014-01-17,62.00,5306.00,7.05
2014-01-18,52.19,5306.07,7.32
2014-01-19,85.74,5306.12,7.59
2014-01-20,62.72,5306.16,7.77
2014-01-21,63.94,5306.21,7.98
2014-01-22,63.61,5306.26,8.15
2014-01-23,64.11,5306.32,8.15
2014-01-24,64.11,5306.36,8.15
2014-01-25,63.61,5306.42,8.15
2014-01-26,64.62,5306.47,8.15
2014-01-27,63.61,5306.53,8.15
2014-01-28,64.11,5306.58,8.15
2014-01-29,142.26,5306.68,8.15
2014-01-30,75.71,5306.74,8.15
2014-01-31,64.11,5306.81,8.15
2014-02-01,64.62,5306.86,8.15
2014-02-02,75.71,5306.92,8.15
2014-02-03,75.71,5306.97,8.15
2014-02-04,75.71,5307.01,8.15
2014-02-05,64.62,5307.07,8.15
2014-02-06,76.21,5307.13,8.15
2014-02-07,98.40,5307.22,8.15
2014-02-08,143.77,5307.33,8.15
2014-02-09,76.21,5307.40,8.15
2014-02-10,65.12,5307.45,8.15
2014-02-11,64.62,5307.49,8.15
2014-02-12,167.97,5307.64,8.15
2014-02-13,87.30,5307.72,8.15
2014-02-14,156.38,5307.85,8.15
2014-02-15,122.60,5307.93,8.15
2014-02-16,99.91,5308.03,8.15
2014-02-17,77.22,5308.08,8.15
2014-02-18,87.81,5308.15,8.15
2014-02-19,89.32,5308.21,8.15
2014-02-20,88.31,5308.30,8.15
2014-02-21,54.03,5308.33,8.15
2014-02-22,88.82,5308.39,8.15
2014-02-23,77.22,5308.46,8.15
2014-02-24,54.53,5308.50,8.15
2014-02-25,65.63,5308.56,8.15
2014-02-26,88.74,5308.63,7.57
2014-02-27,110.53,5308.71,6.67
2014-02-28,87.50,5308.79,6.33
2014-03-01,87.50,5308.86,6.33
2014-03-02,145.98,5309.00,6.33
2014-03-03,192.55,5309.12,6.51
2014-03-04,100.42,5309.22,7.15
2014-03-05,147.79,5309.33,7.63
2014-03-06,265.14,5309.55,8.01
2014-03-07,173.37,5309.69,8.51
2014-03-08,161.58,5309.82,8.82
2014-03-09,233.11,5310.01,9.26
2014-03-10,352.89,5310.31,9.55
2014-03-11,247.40,5310.49,9.94
2014-03-12,201.48,5310.64,10.40
2014-03-13,176.78,5310.81,10.40
2014-03-14,201.98,5310.95,10.40
2014-03-15,142.69,5311.06,10.60
2014-03-16,167.19,5311.19,10.90
2014-03-17,179.29,5311.35,10.90
2014-03-18,155.60,5311.44,10.90
2014-03-19,119.30,5311.56,10.90
2014-03-20,156.10,5311.66,10.90
2014-03-21,132.40,5311.77,10.90
2014-03-22,131.90,5311.86,10.90
2014-03-23,132.91,5311.97,10.90
2014-03-24,131.90,5312.06,10.90
2014-03-25,139.59,5312.18,4.98
2014-03-26,148.70,5312.29,3.00
2014-03-27,198.99,5312.44,2.87
2014-03-28,150.07,5312.57,2.85
2014-03-29,273.40,5312.82,3.67
2014-03-30,188.46,5312.94,3.43
2014-03-31,150.92,5313.06,3.20
2014-04-01,163.97,5313.19,3.14
2014-04-02,163.89,5313.32,3.06
2014-04-03,114.45,5313.43,3.03
2014-04-04,152.35,5313.52,3.12
2014-04-05,127.70,5313.63,3.17
2014-04-06,152.42,5313.76,3.19
2014-04-07,165.62,5313.87,3.28
2014-04-08,191.01,5314.04,3.46
2014-04-09,266.99,5314.24,3.81
2014-04-10,280.56,5314.45,3.77
2014-04-11,305.81,5314.71,3.81
2014-04-12,358.87,5314.97,3.94
2014-04-13,333.62,5315.24,3.89
2014-04-14,335.09,5315.49,3.85
2014-04-15,336.49,5315.75,3.74
2014-04-16,311.79,5316.00,3.74
2014-04-17,351.20,5316.28,3.83
2014-04-18,483.31,5316.63,4.35
2014-04-19,459.12,5316.98,4.36
2014-04-20,513.60,5317.37,4.39
2014-04-21,515.69,5317.77,4.46
2014-04-22,652.20,5318.26,4.85
2014-04-23,495.71,5318.63,4.65
2014-04-24,497.51,5318.99,4.43
2014-04-25,526.68,5319.37,4.36
2014-04-26,435.80,5319.69,4.23
2014-04-27,422.11,5320.00,4.16
2014-04-28,357.38,5320.25,3.96
2014-04-29,329.49,5320.51,3.80
2014-04-30,359.27,5320.75,3.83
2014-05-01,428.52,5321.08,4.01
2014-05-02,541.25,5321.48,4.31
2014-05-03,668.26,5321.95,4.78
2014-05-04,742.10,5322.46,5.01
2014-05-05,732.99,5323.00,4.97
2014-05-06,709.00,5323.48,4.68
2014-05-07,684.60,5323.94,4.48
2014-05-08,673.92,5324.44,4.39
2014-05-09,864.64,5325.02,5.04
2014-05-10,696.45,5325.49,4.73
2014-05-11,613.95,5325.93,4.41
2014-05-12,557.28,5326.30,4.21
2014-05-13,602.84,5326.70,3.89
2014-05-14,650.12,5327.16,3.78
2014-05-15,771.84,5327.67,3.99
2014-05-16,940.19,5328.31,4.46
2014-05-17,1080.96,5329.03,5.07
2014-05-18,1210.75,5329.82,5.29
2014-05-19,1021.12,5330.47,4.72
2014-05-20,965.97,5331.11,4.52
2014-05-21,1049.60,5331.80,4.97
2014-05-22,1195.52,5332.58,5.18
2014-05-23,1281.54,,4.99
2014-05-24,1389.61,,9.71
2014-05-25,1407.69,,175.00
2014-05-26,1391.66,,646.00
2014-05-27,1424.26,,1090.00
2014-05-28,1403.69,,1260.00
2014-05-29,1298.24,,1330.00
2014-05-30,1140.68,,1300.00
2014-05-31,1080.18,,1240.00
2014-06-01,1052.95,,1180.00
2014-06-02,1015.97,,1080.00
2014-06-03,1010.00,,1010.00
2014-06-04,1036.64,,1020.00
2014-06-05,978.24,,1010.00
2014-06-06,912.85,,992.00
2014-06-07,859.21,,955.00
2014-06-08,799.58,,911.00
2014-06-09,774.47,,838.00
2014-06-10,742.24,,774.00
2014-06-11,690.98,,754.00
2014-06-12,642.34,,722.00
2014-06-13,578.59,5335.06,689.00
2014-06-14,545.58,5334.98,657.00
2014-06-15,493.96,5334.91,620.00
2014-06-16,496.71,5334.84,592.00
2014-06-17,420.32,5334.75,563.00
2014-06-18,438.71,5334.71,534.00
2014-06-19,397.09,5334.62,507.00
2014-06-20,369.59,5334.55,480.00
2014-06-21,364.22,5334.48,459.00
2014-06-22,326.09,5334.42,436.00
2014-06-23,322.22,5334.36,417.00
2014-06-24,307.22,5334.32,402.00
2014-06-25,308.85,5334.27,388.00
2014-06-26,299.85,5334.22,378.00
2014-06-27,320.11,5334.17,367.00
2014-06-28,300.98,5334.16,364.00
2014-06-29,262.22,5334.09,357.00
2014-06-30,237.59,5334.01,348.00
2014-07-01,237.60,5333.92,347.00
2014-07-02,205.83,5333.87,347.00
2014-07-03,179.33,5333.79,321.00
2014-07-04,221.85,5333.73,300.00
2014-07-05,174.46,5333.64,300.00
2014-07-06,160.34,5333.54,301.00
2014-07-07,191.09,5333.47,301.00
2014-07-08,161.84,5333.38,302.00
2014-07-09,162.71,5333.30,319.00
2014-07-10,165.17,5333.08,508.00
2014-07-11,140.64,5332.78,608.00
2014-07-12,173.92,5332.49,608.01
2014-07-13,157.79,5332.21,607.00
2014-07-14,127.55,5331.88,606.00
2014-07-15,144.18,5331.60,606.00
2014-07-16,114.44,5331.29,606.00
2014-07-17,145.70,5330.96,605.00
2014-07-18,100.34,5330.67,604.00
2014-07-19,147.73,5330.34,604.00
2014-07-20,116.98,5330.04,603.00
2014-07-21,118.00,5329.70,602.00
2014-07-22,133.64,5329.41,601.00
2014-07-23,119.02,5329.07,600.00
2014-07-24,89.78,5328.76,600.00
2014-07-25,106.93,5328.43,599.00
2014-07-26,136.18,5328.10,598.00
2014-07-27,104.82,5327.75,610.00
2014-07-28,114.61,5327.35,706.00
2014-07-29,115.64,5326.97,704.00
2014-07-30,116.65,,703.00
2014-07-31,119.17,,703.00
2014-08-01,121.19,,703.00
2014-08-02,109.60,,702.00
2014-08-03,124.24,,700.00
2014-08-04,137.37,5324.46,697.00
2014-08-05,98.05,5324.05,697.00
2014-08-06,133.30,,702.00
2014-08-07,91.48,,699.00
2014-08-08,122.23,,699.00
2014-08-09,151.99,,698.00
2014-08-10,125.28,,696.00
2014-08-11,104.57,,701.00
2014-08-12,102.49,,709.00
2014-08-13,172.08,,707.00
2014-08-14,214.44,,706.00
2014-08-15,106.56,,704.00
2014-08-16,108.08,,703.00
2014-08-17,111.12,,702.00
2014-08-18,98.53,,700.00
2014-08-19,86.95,,698.00
2014-08-20,102.59,,697.00
2014-08-21,91.51,,695.00
2014-08-22,106.15,,693.00
2014-08-23,95.07,,692.00
2014-08-24,122.31,,690.00
2014-08-25,82.41,,698.00
2014-08-26,116.66,,702.00
2014-08-27,79.87,,700.00
2014-08-28,107.12,,698.00
2014-08-29,84.45,,696.00
2014-08-30,98.58,,694.00
2014-08-31,76.91,,693.00
2014-09-01,105.35,,668.00
2014-09-02,51.10,,100.00
2014-09-03,69.70,,57.60
2014-09-04,70.20,,57.60
2014-09-05,57.60,,57.60
2014-09-06,69.20,,57.60
2014-09-07,46.00,,57.60
2014-09-08,57.60,,57.60
2014-09-09,69.20,,57.60
2014-09-10,57.50,,57.50
2014-09-11,57.60,,57.60
2014-09-12,57.60,,57.60
2014-09-13,46.00,,57.60
2014-09-14,69.20,,57.60
2014-09-15,57.60,,57.60
2014-09-16,57.40,,57.40
2014-09-17,69.70,,57.10
2014-09-18,57.00,,57.00
2014-09-19,56.90,,56.90
2014-09-20,56.80,,56.80
2014-09-21,68.80,,56.70
2014-09-22,56.70,,56.70
2014-09-23,68.80,,56.70
2014-09-24,56.70,,56.70
2014-09-25,56.60,,56.60
2014-09-26,56.70,,56.70
2014-09-27,56.70,,56.70
2014-09-28,142.41,,56.70
2014-09-29,126.41,,28.60
2014-09-30,87.73,,2.53
2014-10-01,76.01,,2.40
2014-10-02,63.39,,2.39
2014-10-03,63.84,,2.33
2014-10-04,51.66,,2.25
2014-10-05,63.25,,2.25
2014-10-06,63.65,,2.14
2014-10-07,63.64,,2.13
2014-10-08,51.47,,2.06
2014-10-09,63.00,,2.00
2014-10-10,64.01,,2.00
2014-10-11,51.29,,1.88
2014-10-12,50.78,,1.88
2014-10-13,51.23,,1.82
2014-10-14,51.18,,1.77
2014-10-15,63.79,,1.78
2014-10-16,63.18,,1.67
2014-10-17,64.28,,1.76
2014-10-18,50.61,,1.71
2014-10-19,51.08,,1.67
2014-10-20,64.18,,1.66
2014-10-21,150.45,,1.72
2014-10-22,76.12,,2.01
2014-10-23,176.77,,2.33
2014-10-24,176.70,,2.26
2014-10-25,89.53,,2.31
2014-10-26,115.18,,2.25
2014-10-27,102.08,,2.25
2014-10-28,65.25,,2.23
2014-10-29,102.65,,2.32
2014-10-30,76.95,,2.33
2014-10-31,77.95,,2.32
2014-11-01,40.28,,2.47
2014-11-02,39.84,,2.53
2014-11-03,40.85,,2.53
2014-11-04,78.16,,2.53
2014-11-05,77.72,,2.60
2014-11-06,78.27,,2.64
2014-11-07,78.16,,2.53
2014-11-08,78.16,,2.53
2014-11-09,78.71,,2.58
2014-11-10,65.70,,2.68
2014-11-11,66.21,,2.68
2014-11-12,27.89,,2.68
2014-11-13,65.70,,2.68
2014-11-14,142.33,,2.68
2014-11-15,41.00,,2.68
2014-11-16,27.89,,2.68
2014-11-17,79.31,,2.68
2014-11-18,53.60,,2.68
2014-11-19,53.60,,2.68
2014-11-20,78.25,,2.62
2014-11-21,92.28,,2.54
2014-11-22,168.05,,2.68
2014-11-23,66.09,,2.56
2014-11-24,67.06,,2.53
2014-11-25,143.19,,2.53
2014-11-26,79.16,,2.53
2014-11-27,143.73,,2.56
2014-11-28,92.78,,2.53
2014-11-29,182.20,,2.72
2014-11-30,67.20,,2.67
2014-12-01,105.93,,2.58
2014-12-02,79.16,,2.53
2014-12-03,145.21,,2.53
2014-12-04,157.43,,2.65
2014-12-05,119.50,,2.53
2014-12-06,132.14,,2.57
2014-12-07,105.88,,2.53
2014-12-08,80.68,,2.53
2014-12-09,93.78,,2.53
2014-12-10,80.59,,2.44
2014-12-11,93.15,,2.40
2014-12-12,119.87,,2.40
2014-12-13,106.77,,2.41
2014-12-14,81.05,,2.40
2014-12-15,67.44,,2.40
2014-12-16,81.05,,2.40
2014-12-17,81.05,,2.40
2014-12-18,93.65,,2.40
2014-12-19,107.23,,2.36
2014-12-20,160.10,,2.30
2014-12-21,186.94,,2.41
2014-12-22,120.69,,2.21
2014-12-23,68.05,,2.00
2014-12-24,147.22,,2.02
2014-12-25,94.26,,2.00
2014-12-26,54.94,,2.00
2014-12-27,94.20,,1.94
2014-12-28,81.54,,1.88
2014-12-29,95.15,,1.88
2014-12-30,67.93,,1.88
2014-12-31,55.32,,1.88
2015-01-01,67.93,,1.88
2015-01-02,95.15,,1.88
2015-01-03,55.32,,1.88
2015-01-04,108.26,,1.88
2015-01-05,148.54,,1.83
2015-01-06,67.82,,1.77
2015-01-07,82.44,,1.77
2015-01-08,68.32,,1.77
2015-01-09,81.93,,1.77
2015-01-10,68.82,,1.77
2015-01-11,82.44,,1.77
2015-01-12,81.93,,1.77
2015-01-13,68.83,,1.78
2015-01-14,68.43,,1.88
2015-01-15,55.83,,1.88
2015-01-16,150.11,,1.88
2015-01-17,82.04,,1.88
2015-01-18,163.75,,1.91
2015-01-19,109.77,,1.88
2015-01-20,69.44,,1.88
2015-01-21,69.44,,1.88
2015-01-22,83.05,,1.88
2015-01-23,83.05,,1.88
2015-01-24,82.62,,1.95
2015-01-25,83.68,,2.00
2015-01-26,83.17,,2.00
2015-01-27,70.59,,2.02
2015-01-28,82.76,,2.09
2015-01-29,83.80,,2.12
2015-01-30,70.18,,2.12
2015-01-31,70.18,,2.12
2015-02-01,70.74,,2.17
2015-02-02,151.53,,2.30
2015-02-03,111.70,,2.30
2015-02-04,84.48,,2.30
2015-02-05,97.59,,2.30
2015-02-06,111.70,,2.30
2015-02-07,385.97,,2.30
2015-02-08,194.89,,2.30
2015-02-09,387.48,,2.30
2015-02-10,251.36,,2.30
2015-02-11,224.13,,2.30
2015-02-12,182.29,,2.30
2015-02-13,182.79,,2.30
2015-02-14,155.16,,2.40
2015-02-15,156.17,,2.40
2015-02-16,155.67,,2.40
2015-02-17,142.05,,2.40
2015-02-18,156.17,,2.40
2015-02-19,127.94,,2.40
2015-02-20,143.06,,2.40
2015-02-21,142.56,,2.40
2015-02-22,100.71,,2.40
2015-02-23,114.83,,2.40
2015-02-24,129.55,,2.50
2015-02-25,129.08,,2.53
2015-02-26,129.58,,2.53
2015-02-27,115.46,,2.53
2015-02-28,100.84,,2.53
2015-03-01,116.00,,2.56
2015-03-02,101.92,,2.60
2015-03-03,101.89,,2.57
2015-03-04,87.87,,2.67
2015-03-05,116.12,,2.68
2015-03-06,87.88,,2.68
2015-03-07,115.55,,2.62
2015-03-08,88.25,,2.54
2015-03-09,116.47,,2.53
2015-03-10,101.85,,2.53
2015-03-11,102.86,,2.53
2015-03-12,145.71,,2.53
2015-03-13,144.71,,2.53
2015-03-14,189.07,,2.53
2015-03-15,202.83,,2.68
2015-03-16,261.32,,2.68
2015-03-17,261.87,,2.73
2015-03-18,247.35,,2.83
2015-03-19,248.36,,2.83
2015-03-20,248.86,,2.83
2015-03-21,292.73,,2.83
2015-03-22,263.99,,2.83
2015-03-23,308.51,,2.98
2015-03-24,338.78,,3.00
2015-03-25,237.44,,3.00
2015-03-26,237.44,,3.00
2015-03-27,266.74,,3.06
2015-03-28,342.09,,3.29
2015-03-29,327.53,,3.35
2015-03-30,329.04,,3.35
2015-03-31,373.41,,3.35
2015-04-01,359.80,,3.35
2015-04-02,330.69,,2.98
2015-04-03,300.64,,2.68
2015-04-04,302.16,,2.68
2015-04-05,302.16,,2.68
2015-04-06,287.94,,2.58
2015-04-07,257.54,,2.43
2015-04-08,242.88,,2.39
2015-04-09,243.90,,2.40
2015-04-10,229.18,,2.30
2015-04-11,304.80,,2.30
2015-04-12,229.63,,2.25
2015-04-13,229.63,,2.25
2015-04-14,276.01,,2.25
2015-04-15,216.02,,2.25
2015-04-16,214.87,,2.11
2015-04-17,246.62,,2.10
2015-04-18,292.52,,2.12
2015-04-19,293.02,,2.12
2015-04-20,339.91,,2.12
2015-04-21,370.66,,2.11
2015-04-22,418.53,,2.09
2015-04-23,450.20,,2.00
2015-04-24,451.21,,2.00
2015-04-25,421.36,,1.89
2015-04-26,377.00,,2.91
2015-04-27,325.72,,45.40
2015-04-28,362.68,,50.10
2015-04-29,418.08,,58.10
2015-04-30,409.20,,143.00
2015-05-01,446.19,,242.00
2015-05-02,486.67,,345.00
2015-05-03,523.80,,366.00
2015-05-04,515.03,,390.00
2015-05-05,598.94,,425.00
2015-05-06,559.67,,418.00
2015-05-07,514.04,,388.00
2015-05-08,494.18,,352.00
2015-05-09,466.78,,372.00
2015-05-10,474.65,,396.00
2015-05-11,498.66,,419.00
2015-05-12,504.65,,426.00
2015-05-13,549.42,,438.00
2015-05-14,459.00,,459.00
2015-05-15,567.28,,473.00
2015-05-16,511.13,,495.00
2015-05-17,494.00,,494.00
2015-05-18,507.76,,476.00
2015-05-19,540.53,,477.00
2015-05-20,528.76,,497.00
2015-05-21,500.00,,500.00
2015-05-22,547.89,,501.00
2015-05-23,459.11,,506.00
2015-05-24,461.60,,510.00
2015-05-25,482.24,,514.00
2015-05-26,472.11,,519.00
2015-05-27,458.10,,506.00
2015-05-28,362.59,,473.00
2015-05-29,347.71,,443.00
2015-05-30,323.22,,418.00
2015-05-31,327.47,,391.00
2015-06-01,340.24,,372.00
2015-06-02,247.09,,357.00
2015-06-03,309.24,,341.00
2015-06-04,242.35,,321.00
2015-06-05,273.24,,305.00
2015-06-06,231.98,,295.00
2015-06-07,213.98,,277.00
2015-06-08,183.35,,262.00
2015-06-09,283.76,,252.00
2015-06-10,171.34,,251.00
2015-06-11,189.11,,236.00
2015-06-12,125.72,,220.00
2015-06-13,145.98,,209.00
2015-06-14,142.09,,252.00
2015-06-15,138.22,,233.00
2015-06-16,122.72,,217.00
2015-06-17,109.72,,204.00
2015-06-18,130.98,,194.00
2015-06-19,79.60,,189.00
2015-06-20,120.98,,184.00
2015-06-21,93.72,,188.00
2015-06-22,113.20,,270.00
2015-06-23,114.67,,397.00
2015-06-24,130.81,,396.00
2015-06-25,114.55,,411.00
2015-06-26,144.27,,596.00
2015-06-27,144.27,,595.00
2015-06-28,160.42,,594.00
2015-06-29,143.80,,592.00
2015-06-30,128.17,,591.00
2015-07-01,115.07,,591.00
2015-07-02,132.06,,606.99
2015-07-03,101.33,,606.00
2015-07-04,118.97,,606.00
2015-07-05,118.48,,605.00
2015-07-06,120.50,,605.00
2015-07-07,106.88,,605.00
2015-07-08,138.65,,605.00
2015-07-09,124.03,,604.00
2015-07-10,169.91,,604.00
2015-07-11,155.30,,603.00
2015-07-12,127.57,,603.00
2015-07-13,129.96,,619.00
2015-07-14,173.76,,808.00
2015-07-15,144.53,,806.00
2015-07-16,146.06,,804.00
2015-07-17,118.85,,802.00
2015-07-18,135.50,,801.00
2015-07-19,152.15,,800.00
2015-07-20,124.94,,798.00
2015-07-21,140.08,,796.00
2015-07-22,228.32,,795.00
2015-07-23,160.76,,795.00
2015-07-24,147.67,,793.00
2015-07-25,121.47,,791.00
2015-07-26,137.61,,790.00
2015-07-27,126.03,,788.00
2015-07-28,142.17,,787.00
2015-07-29,126.48,,794.00
2015-07-30,133.01,,797.00
2015-07-31,135.55,,795.00
2015-08-01,125.47,,794.00
2015-08-02,127.00,,792.00
2015-08-03,130.05,,790.00
2015-08-04,118.47,,788.00
2015-08-05,147.72,,786.00
2015-08-06,137.15,,785.00
2015-08-07,131.97,,801.00
2015-08-08,130.40,,808.00
2015-08-09,121.85,,806.00
2015-08-10,135.48,,803.00
2015-08-11,139.03,,801.00
2015-08-12,115.36,,798.00
2015-08-13,138.00,,803.00
2015-08-14,115.65,,824.00
2015-08-15,118.70,,821.00
2015-08-16,121.75,,818.00
2015-08-17,115.60,,830.00
2015-08-18,147.29,,1020.00
2015-08-19,124.68,,1010.00
2015-08-20,134.77,,1010.00
2015-08-21,123.76,,1000.00
2015-08-22,122.75,,1000.00
2015-08-23,131.35,,997.00
2015-08-24,130.43,,986.00
2015-08-25,113.96,,905.00
2015-08-26,118.04,,900.00
2015-08-27,123.20,,885.00
