date,qu,mm,mx,mn,qd
2004-06-07,202.61,56.49,71.90,34.80,189.00
2004-06-08,186.73,56.97,71.30,42.80,195.00
2004-06-09,180.86,56.86,71.80,37.60,189.00
2004-06-10,174.88,53.95,65.90,45.10,183.00
2004-06-11,147.46,51.90,64.60,33.70,183.00
2004-06-12,129.75,54.71,69.80,35.20,184.00
2004-06-13,123.61,61.02,72.10,49.60,194.00
2004-06-14,127.85,59.03,72.70,40.80,206.00
2004-06-15,137.31,57.04,72.70,35.10,219.00
2004-06-16,140.64,56.17,70.50,36.60,230.00
2004-06-17,132.54,59.60,73.90,40.20,240.00
2004-06-18,130.40,58.22,74.50,42.50,245.00
2004-06-19,132.51,61.82,76.00,47.80,246.00
2004-06-20,120.78,62.35,74.20,48.80,262.00
2004-06-21,125.76,60.03,75.50,41.90,271.00
2004-06-22,122.89,64.36,81.30,45.80,277.00
2004-06-23,123.90,68.65,88.00,47.50,277.00
2004-06-24,108.26,69.42,85.50,52.50,285.00
2004-06-25,125.27,66.95,84.50,56.60,292.00
2004-06-26,118.66,65.12,79.00,49.80,289.00
2004-06-27,123.60,67.26,81.50,54.20,274.00
2004-06-28,132.46,66.20,81.50,52.20,261.00
2004-06-29,114.50,65.23,78.90,51.20,249.00
2004-06-30,102.14,65.91,82.60,50.80,247.00
2004-07-01,101.32,66.02,81.90,51.10,248.00
2004-07-02,94.63,66.24,79.70,51.10,249.00
2004-07-03,89.41,62.83,79.00,47.50,243.00
2004-07-04,89.60,64.20,79.10,48.00,231.00
2004-07-05,77.45,62.96,77.90,44.70,217.00
2004-07-06,71.16,66.64,82.60,46.60,216.00
2004-07-07,64.23,66.15,78.60,51.00,215.00
2004-07-08,62.32,60.65,77.30,41.80,211.00
2004-07-09,65.59,63.90,83.00,45.30,205.00
2004-07-10,55.76,67.60,85.50,49.10,203.00
2004-07-11,54.60,66.74,83.10,48.10,207.00
2004-07-12,54.66,70.49,91.30,49.00,216.00
2004-07-13,56.28,73.25,91.50,56.30,227.00
2004-07-14,51.87,75.79,92.50,55.70,229.00
2004-07-15,55.32,76.69,90.90,63.70,228.00
2004-07-16,61.00,73.49,91.70,58.50,229.00
2004-07-17,59.78,74.49,91.30,59.00,229.00
2004-07-18,79.68,67.07,77.70,58.70,231.00
2004-07-19,76.88,68.94,84.70,54.50,227.00
2004-07-20,57.84,69.51,83.50,56.40,224.00
2004-07-21,56.43,70.51,87.10,51.80,214.00
2004-07-22,48.50,68.70,86.50,53.40,193.00
2004-07-23,50.03,67.90,83.80,51.50,180.00
2004-07-24,49.63,69.97,85.90,52.30,176.00
2004-07-25,38.80,72.12,87.30,55.40,175.00
2004-07-26,55.81,68.87,77.90,57.30,168.00
2004-07-27,215.96,70.79,86.60,51.70,161.00
2004-07-28,37.14,69.66,85.90,51.10,167.00
2004-07-29,47.18,70.69,85.90,51.40,180.00
2004-07-30,34.35,70.61,87.90,50.10,180.00
2004-07-31,40.39,73.27,91.80,54.30,181.00
2004-08-01,39.33,74.37,91.80,57.20,182.00
2004-08-02,45.71,70.98,87.20,59.00,178.00
2004-08-03,43.16,67.93,84.10,52.20,170.00
2004-08-04,42.85,70.48,89.10,52.00,164.00
2004-08-05,35.25,70.22,86.60,52.60,154.00
2004-08-06,35.63,66.37,81.20,49.10,148.00
2004-08-07,35.03,64.55,80.00,46.40,149.00
2004-08-08,38.04,64.52,82.70,44.50,155.00
2004-08-09,38.72,69.54,87.30,47.00,158.00
2004-08-10,35.44,73.79,91.30,52.60,161.00
2004-08-11,36.05,71.77,88.90,53.00,161.00
2004-08-12,32.63,73.82,93.10,53.50,153.00
2004-08-13,32.73,75.22,91.70,58.90,152.00
2004-08-14,33.78,74.74,89.70,56.40,155.00
2004-08-15,33.46,75.70,88.20,63.70,154.00
2004-08-16,39.55,71.72,85.50,58.10,151.00
2004-08-17,35.78,65.54,76.00,55.40,147.00
2004-08-18,39.89,63.74,75.70,56.00,139.00
2004-08-19,36.98,64.38,79.40,50.30,131.00
2004-08-20,34.79,63.41,80.40,52.60,124.00
2004-08-21,29.74,65.07,82.50,50.20,120.00
2004-08-22,35.36,59.87,69.60,50.90,115.00
2004-08-23,33.04,54.21,63.80,45.80,104.00
2004-08-24,28.27,54.32,68.70,38.10,109.00
2004-08-25,36.05,56.40,66.50,46.30,114.00
2004-08-26,40.05,50.37,66.10,42.20,101.00
2004-08-27,33.20,52.63,68.20,37.50,89.10
2004-08-28,24.39,58.60,74.90,40.70,89.30
2004-08-29,24.02,62.64,78.50,44.40,101.00
2004-08-30,22.79,64.84,82.60,47.10,109.00
2004-08-31,21.64,67.95,86.90,48.80,108.00
2004-09-01,14.94,69.82,84.20,53.60,107.00
2004-09-02,16.16,62.03,68.60,44.70,115.00
2004-09-03,19.47,51.93,65.00,38.10,117.00
2004-09-04,19.98,52.14,67.90,33.30,128.00
2004-09-05,21.74,56.23,72.30,38.00,130.00
2004-09-06,19.09,54.74,73.50,36.90,129.00
2004-09-07,23.30,61.64,81.00,41.10,127.00
2004-09-08,19.01,63.76,82.70,45.90,125.00
2004-09-09,20.08,62.86,80.90,46.50,124.00
2004-09-10,22.19,63.72,80.00,49.40,124.00
2004-09-11,22.90,64.77,84.30,47.70,121.00
2004-09-12,27.78,56.05,69.80,46.90,120.00
2004-09-13,32.61,50.50,64.00,36.70,116.00
2004-09-14,32.51,47.06,60.10,32.10,109.00
2004-09-15,32.33,51.73,65.60,36.80,103.00
2004-09-16,-69.48,53.07,67.40,38.30,101.00
2004-09-17,27.36,58.30,78.10,40.00,98.50
2004-09-18,39.64,53.59,64.70,46.60,95.70
2004-09-19,35.68,44.46,50.20,41.10,88.20
2004-09-20,53.90,41.89,51.40,34.60,74.20
2004-09-21,37.50,42.00,54.80,29.90,60.20
2004-09-22,32.90,47.14,62.70,31.10,51.00
2004-09-23,32.09,51.68,69.40,38.50,46.60
2004-09-24,33.09,55.42,72.70,40.00,44.10
2004-09-25,28.75,57.58,75.20,41.20,43.90
2004-09-26,29.42,59.89,78.30,42.80,44.40
2004-09-27,32.07,62.92,78.10,47.40,44.50
2004-09-28,30.36,60.73,79.90,44.70,45.20
2004-09-29,30.91,55.92,67.30,41.50,45.30
2004-09-30,33.53,55.11,67.00,43.70,45.30
2004-10-01,33.31,53.39,66.80,41.40,45.00
2004-10-02,31.55,55.29,73.40,40.30,44.80
2004-10-03,30.96,55.18,72.40,39.60,44.90
2004-10-04,31.78,54.91,72.00,39.00,45.60
2004-10-05,25.55,53.30,71.80,37.40,47.00
2004-10-06,37.65,54.22,71.80,36.80,55.80
2004-10-07,41.59,57.81,73.00,45.00,55.20
2004-10-08,35.82,55.21,74.80,39.40,57.50
2004-10-09,9.44,53.15,65.60,42.40,58.20
2004-10-10,31.68,45.01,50.00,35.10,57.80
2004-10-11,34.11,47.68,64.00,33.70,53.00
2004-10-12,31.89,47.96,64.60,31.40,45.30
2004-10-13,35.53,48.00,66.30,32.30,34.80
2004-10-14,32.33,48.75,66.10,34.60,27.10
2004-10-15,33.92,50.79,68.60,36.40,25.70
2004-10-16,37.17,50.64,68.30,33.60,25.10
2004-10-17,48.71,47.05,61.00,41.10,15.00
2004-10-18,50.47,38.90,44.60,33.40,1.85
2004-10-19,54.22,39.37,48.90,29.30,0.84
2004-10-20,80.52,41.10,47.20,34.10,0.99
2004-10-21,62.24,38.73,50.80,29.70,0.55
2004-10-22,56.61,37.97,48.40,26.10,0.42
2004-10-23,61.23,36.62,40.10,32.00,0.49
2004-10-24,58.77,31.33,42.10,22.70,0.36
2004-10-25,55.45,34.17,43.60,26.30,0.36
2004-10-26,60.88,39.84,47.00,33.20,0.37
2004-10-27,61.32,47.39,58.00,38.50,0.34
2004-10-28,63.38,38.46,51.10,32.50,0.45
2004-10-29,74.23,34.66,42.00,26.30,0.37
2004-10-30,68.15,34.22,42.90,27.20,0.36
2004-10-31,63.54,30.72,41.40,21.60,0.35
2004-11-01,54.70,27.75,38.60,18.10,0.34
2004-11-02,57.63,31.38,45.40,20.60,0.38
2004-11-03,60.97,33.39,40.10,25.70,0.39
2004-11-04,60.32,40.44,57.20,28.70,0.37
2004-11-05,60.60,39.91,58.30,28.90,0.36
2004-11-06,57.30,39.52,61.10,27.80,0.34
2004-11-07,58.04,41.06,61.50,27.90,0.40
2004-11-08,61.62,44.73,61.90,34.10,0.44
2004-11-09,61.80,45.29,62.80,32.40,0.41
2004-11-10,62.81,41.99,50.20,30.70,0.44
2004-11-11,63.75,42.26,46.90,37.30,0.46
2004-11-12,61.49,38.92,54.10,29.90,0.49
2004-11-13,60.30,32.97,44.40,24.90,0.55
2004-11-14,57.42,32.84,37.30,24.80,0.56
2004-11-15,57.10,34.19,44.00,28.80,0.65
2004-11-16,56.76,35.68,45.10,28.10,0.61
2004-11-17,55.19,34.40,48.60,24.40,0.67
2004-11-18,52.97,34.68,49.60,23.80,0.71
2004-11-19,52.46,28.02,35.70,21.90,0.73
2004-11-20,52.04,27.47,36.00,21.60,0.81
2004-11-21,36.75,23.67,35.90,15.60,0.84
2004-11-22,42.69,24.89,34.40,17.00,0.99
2004-11-23,48.61,25.51,39.70,17.50,0.93
2004-11-24,46.95,29.25,46.50,17.30,0.93
2004-11-25,50.75,37.82,42.90,22.10,0.92
2004-11-26,43.10,27.32,40.40,17.80,0.84
2004-11-27,43.66,23.78,30.40,10.50,0.91
2004-11-28,32.96,21.05,32.00,10.50,0.93
2004-11-29,14.86,10.01,19.90,1.80,0.90
2004-11-30,19.25,12.72,23.30,4.30,0.90
2004-12-01,29.17,13.00,24.90,4.40,0.90
2004-12-02,33.37,12.93,20.30,-1.69,0.80
2004-12-03,38.55,17.92,21.10,13.80,1.00
2004-12-04,40.56,21.08,34.40,12.40,1.20
2004-12-05,38.03,19.75,33.80,10.10,1.20
2004-12-06,41.33,21.48,29.40,12.10,1.20
2004-12-07,51.81,28.15,35.60,22.30,1.20
2004-12-08,61.39,30.09,36.80,24.30,1.20
2004-12-09,47.65,33.38,40.50,24.50,1.20
2004-12-10,50.67,33.34,41.40,24.00,1.20
2004-12-11,49.74,34.49,47.60,24.50,1.20
2004-12-12,53.24,35.68,45.50,29.30,1.23
2004-12-13,50.80,39.38,48.30,26.70,1.11
2004-12-14,49.79,29.13,46.70,19.30,1.03
2004-12-15,44.81,22.98,36.10,16.00,1.09
2004-12-16,34.08,17.87,31.20,10.20,1.09
2004-12-17,40.58,20.52,33.00,12.80,1.19
2004-12-18,36.30,18.46,34.80,10.10,1.20
2004-12-19,39.65,20.24,35.90,11.30,1.20
2004-12-20,38.18,18.51,27.40,7.60,1.00
2004-12-21,30.57,8.97,24.50,-1.89,0.90
2004-12-22,24.45,9.58,23.80,-1.79,0.90
2004-12-23,33.95,5.94,23.70,-5.59,0.70
2004-12-24,33.52,9.08,23.00,-0.89,0.80
2004-12-25,38.13,14.61,30.00,5.20,0.90
2004-12-26,46.43,25.16,33.40,13.30,1.00
2004-12-27,49.10,32.28,43.40,22.80,1.70
2004-12-28,52.76,32.09,38.80,22.40,1.60
2004-12-29,59.71,33.36,38.50,29.50,1.60
2004-12-30,57.00,28.71,32.40,20.90,1.50
2004-12-31,54.37,24.43,29.60,17.30,1.50
2005-01-01,45.03,16.81,22.70,7.70,1.40
2005-01-02,43.80,17.74,24.70,8.10,1.40
2005-01-03,50.77,23.33,34.80,9.80,1.50
2005-01-04,37.99,18.57,26.00,7.40,1.50
2005-01-05,53.30,20.44,27.00,7.50,1.50
2005-01-06,34.62,3.94,12.00,-7.49,1.00
2005-01-07,49.56,16.96,24.10,7.80,1.20
2005-01-08,51.32,26.44,32.30,22.50,1.50
2005-01-09,48.78,24.96,35.50,17.70,1.80
2005-01-10,45.60,16.22,24.90,11.50,1.70
2005-01-11,47.51,18.68,27.20,3.20,1.50
2005-01-12,35.75,5.89,17.40,-3.19,1.40
2005-01-13,34.28,8.81,28.60,-1.19,1.50
2005-01-14,37.87,3.38,15.70,-3.99,1.40
2005-01-15,39.39,6.23,19.60,-5.59,1.40
2005-01-16,51.22,24.86,32.30,18.90,1.60
2005-01-17,48.07,16.69,22.90,6.30,1.50
2005-01-18,50.36,22.59,34.50,15.80,1.70
2005-01-19,47.53,25.69,36.50,19.10,2.00
2005-01-20,49.70,25.96,36.30,19.40,2.00
2005-01-21,50.28,23.10,39.80,14.60,2.20
2005-01-22,48.71,24.26,34.70,18.20,2.00
2005-01-23,47.72,21.90,33.60,13.90,2.00
2005-01-24,46.33,21.04,34.80,14.40,2.00
2005-01-25,50.23,22.25,33.80,14.60,2.00
2005-01-26,56.09,30.61,38.50,20.80,2.00
2005-01-27,56.56,32.42,40.70,28.90,2.10
2005-01-28,57.13,32.79,37.00,28.50,2.10
2005-01-29,57.51,32.44,41.10,22.90,2.10
2005-01-30,47.72,18.82,25.80,11.60,2.10
2005-01-31,38.89,18.67,28.70,11.10,2.20
2005-02-01,40.90,15.40,28.30,5.40,2.20
2005-02-02,41.13,17.86,32.00,9.40,2.20
2005-02-03,45.01,20.49,35.90,10.20,2.10
2005-02-04,52.83,23.16,33.90,15.00,2.10
2005-02-05,47.58,23.75,34.20,10.30,2.20
2005-02-06,40.22,14.09,24.50,4.30,2.10
2005-02-07,42.31,14.47,26.90,5.10,2.10
2005-02-08,39.76,13.74,27.30,4.30,2.10
2005-02-09,38.31,14.57,27.40,3.60,2.20
2005-02-10,47.93,16.65,29.60,6.20,2.20
2005-02-11,46.45,22.35,36.20,10.10,2.30
2005-02-12,62.37,30.91,39.00,20.30,2.40
2005-02-13,58.86,30.16,35.90,20.10,2.30
2005-02-14,49.39,24.97,32.20,8.00,2.30
2005-02-15,42.97,10.19,26.30,1.20,2.20
2005-02-16,44.09,8.59,23.40,-2.29,2.00
2005-02-17,39.32,11.42,28.70,0.00,2.10
2005-02-18,49.55,17.87,36.00,6.30,2.30
2005-02-19,55.88,28.79,33.70,22.80,2.30
2005-02-20,56.27,29.88,37.90,21.20,2.30
2005-02-21,52.62,27.17,40.30,19.00,2.30
2005-02-22,48.90,26.57,39.50,16.90,2.30
2005-02-23,43.09,23.35,36.90,12.70,2.30
2005-02-24,47.33,24.12,39.20,13.60,2.30
2005-02-25,46.89,25.32,44.40,14.20,2.40
2005-02-26,49.19,23.89,42.20,12.70,2.50
2005-02-27,47.38,24.01,39.00,12.40,2.50
2005-02-28,54.14,26.30,40.90,15.70,2.76
2005-03-01,52.47,26.80,42.20,15.10,2.78
2005-03-02,54.97,28.97,44.80,19.50,2.91
2005-03-03,53.23,27.66,40.60,17.50,3.00
2005-03-04,55.54,27.59,43.30,16.40,2.81
2005-03-05,53.32,28.76,43.30,17.00,2.90
2005-03-06,57.48,31.69,47.20,22.20,3.14
2005-03-07,58.01,34.67,45.00,27.40,3.20
2005-03-08,62.78,35.78,46.00,25.90,3.44
2005-03-09,68.15,36.60,48.10,26.40,3.98
2005-03-10,82.35,39.62,52.50,30.10,4.80
2005-03-11,92.10,38.19,54.30,27.10,5.06
2005-03-12,99.89,38.71,52.20,25.70,5.48
2005-03-13,103.12,28.13,41.40,16.40,7.60
2005-03-14,89.29,27.23,40.30,16.00,6.06
2005-03-15,82.85,31.14,45.90,19.60,5.43
2005-03-16,81.44,35.14,49.70,22.30,5.63
2005-03-17,76.35,36.22,42.50,27.10,5.84
2005-03-18,74.33,31.29,44.90,16.20,5.77
2005-03-19,86.17,37.93,52.10,28.70,5.94
2005-03-20,104.72,38.74,46.90,28.70,12.40
2005-03-21,109.78,38.20,46.80,30.20,14.30
2005-03-22,129.52,32.50,36.10,30.00,13.60
2005-03-23,130.75,34.93,39.70,32.50,17.00
2005-03-24,111.72,29.75,35.90,22.70,17.50
2005-03-25,87.30,28.13,41.90,16.70,10.70
2005-03-26,86.40,31.52,44.00,16.70,9.20
2005-03-27,97.33,39.49,47.70,32.90,11.20
2005-03-28,234.04,40.03,47.50,32.60,61.40
2005-03-29,190.25,33.08,40.80,26.50,31.20
2005-03-30,130.26,32.30,42.70,20.20,15.40
2005-03-31,111.71,31.43,44.70,17.60,12.00
2005-04-01,118.73,37.95,51.70,22.00,15.70
2005-04-02,142.29,43.92,59.80,29.60,26.00
2005-04-03,189.16,40.21,51.10,32.50,27.60
2005-04-04,213.15,39.36,49.10,31.00,35.20
2005-04-05,222.30,34.88,48.80,20.80,31.40
2005-04-06,237.46,44.11,61.90,27.80,30.40
2005-04-07,293.72,48.83,61.80,37.70,44.70
2005-04-08,340.85,41.59,49.80,28.20,42.70
2005-04-09,295.83,37.48,53.50,22.60,40.70
2005-04-10,253.78,38.59,50.70,23.90,32.70
2005-04-11,256.65,41.19,55.10,28.60,36.80
2005-04-12,273.09,46.78,60.50,34.50,47.20
2005-04-13,285.36,42.05,59.60,28.20,65.10
2005-04-14,266.85,35.59,45.80,26.60,53.70
2005-04-15,204.91,37.40,53.90,22.30,31.60
2005-04-16,197.96,46.49,65.70,28.60,32.10
2005-04-17,212.01,47.46,61.60,35.00,35.70
2005-04-18,213.33,38.79,47.80,31.40,30.80
2005-04-19,195.19,37.50,51.00,26.30,23.40
2005-04-20,224.33,35.20,40.80,32.60,30.70
2005-04-21,223.00,38.87,49.10,32.60,39.50
2005-04-22,182.56,45.95,59.90,31.20,30.20
2005-04-23,197.49,47.12,60.40,40.10,26.30
2005-04-24,205.91,49.29,59.40,40.70,26.90
2005-04-25,213.60,51.10,63.60,38.80,234.00
2005-04-26,309.20,52.01,65.30,36.30,442.00
2005-04-27,355.21,48.20,60.90,38.80,464.00
2005-04-28,373.21,39.28,47.30,33.20,433.00
2005-04-29,301.74,39.46,48.90,26.10,398.00
2005-04-30,263.33,40.70,50.60,29.30,387.00
2005-05-01,232.88,45.72,59.20,31.30,380.00
2005-05-02,265.26,49.77,63.00,36.00,186.00
2005-05-03,222.74,48.04,58.20,38.90,22.80
2005-05-04,229.16,46.91,57.90,34.90,21.50
2005-05-05,232.23,52.56,65.70,42.60,123.00
2005-05-06,341.11,50.66,61.50,43.00,260.00
2005-05-07,367.64,47.35,57.00,37.60,359.00
2005-05-08,357.34,48.57,60.50,34.40,395.00
2005-05-09,446.71,45.71,53.70,39.80,399.00
2005-05-10,498.32,43.99,51.50,38.30,399.00
2005-05-11,486.80,42.93,51.30,37.30,440.00
2005-05-12,458.49,44.49,52.40,39.00,464.00
2005-05-13,429.06,49.86,62.20,37.30,451.00
2005-05-14,414.65,52.93,65.30,39.50,434.00
2005-05-15,417.82,52.11,61.50,42.50,415.00
2005-05-16,1214.82,48.77,52.00,42.50,853.00
2005-05-17,1786.21,47.90,55.80,38.90,1820.00
2005-05-18,1307.25,47.94,52.70,43.90,1310.00
2005-05-19,2295.95,55.05,66.10,48.80,2120.00
2005-05-20,1974.46,55.19,69.40,44.40,2080.00
2005-05-21,1448.34,49.98,60.50,34.00,1530.00
2005-05-22,1132.68,58.02,72.70,40.70,1200.00
2005-05-23,1043.74,53.85,64.20,44.50,1080.00
2005-05-24,963.29,50.19,63.50,33.30,1030.00
2005-05-25,810.36,50.04,64.50,34.10,888.00
2005-05-26,711.63,54.47,69.30,38.50,753.00
2005-05-27,657.60,57.84,75.20,41.40,710.00
2005-05-28,639.16,61.56,77.70,44.50,696.00
2005-05-29,640.08,58.08,71.00,47.70,691.00
2005-05-30,585.24,54.28,66.10,42.50,692.00
2005-05-31,573.03,55.48,69.60,40.30,662.00
2005-06-01,569.74,49.42,58.30,36.10,426.00
2005-06-02,468.22,44.67,58.30,31.10,652.00
2005-06-03,430.66,50.14,65.60,36.80,533.00
2005-06-04,402.77,54.59,66.80,42.20,400.00
2005-06-05,384.00,51.52,68.40,40.60,347.00
2005-06-06,368.64,49.13,58.40,39.10,346.00
2005-06-07,354.62,42.40,50.80,32.90,346.00
2005-06-08,343.07,40.23,50.10,31.10,346.00
2005-06-09,314.77,46.87,62.40,31.80,346.00
2005-06-10,301.26,51.33,63.90,35.60,324.00
2005-06-11,294.88,51.79,64.60,40.80,309.00
2005-06-12,274.01,51.06,61.60,37.30,308.00
2005-06-13,261.38,52.22,68.50,34.30,284.00
2005-06-14,269.95,58.25,77.00,39.70,253.00
2005-06-15,322.52,59.06,73.40,49.00,246.00
2005-06-16,355.27,62.15,77.50,46.40,304.00
2005-06-17,288.03,51.55,58.20,44.90,345.00
2005-06-18,428.59,51.59,65.90,42.80,346.00
2005-06-19,263.41,58.58,77.60,38.10,346.00
2005-06-20,276.51,67.20,84.80,48.00,302.00
2005-06-21,339.11,64.81,84.50,51.40,271.00
2005-06-22,371.58,65.20,83.10,50.70,303.00
2005-06-23,372.72,64.16,79.00,48.20,347.00
2005-06-24,356.68,64.17,81.40,46.30,348.00
2005-06-25,331.32,62.19,79.60,46.90,340.00
2005-06-26,323.53,59.37,74.00,48.60,335.00
2005-06-27,295.92,55.69,66.80,44.40,336.00
2005-06-28,321.79,54.16,65.70,45.50,336.00
2005-06-29,277.98,58.08,72.40,41.50,335.00
2005-06-30,251.94,62.94,78.60,45.10,334.00
2005-07-01,248.38,66.98,84.50,47.70,333.00
2005-07-02,247.99,65.19,76.30,49.40,332.00
2005-07-03,233.38,60.89,76.10,39.40,330.00
2005-07-04,209.67,63.67,81.40,44.90,328.00
2005-07-05,201.37,67.30,86.10,46.30,327.00
2005-07-06,194.65,70.60,89.00,50.80,322.00
2005-07-07,192.08,71.20,87.90,53.80,319.00
2005-07-08,189.33,73.10,90.30,54.40,317.00
2005-07-09,178.69,67.18,78.50,55.40,316.00
2005-07-10,167.36,65.14,76.40,53.90,314.00
2005-07-11,145.14,65.98,83.30,45.40,313.00
2005-07-12,130.96,74.28,95.70,52.10,312.00
2005-07-13,127.01,76.17,94.00,57.90,311.00
2005-07-14,116.34,70.66,89.40,49.30,310.00
2005-07-15,105.59,75.33,95.70,53.50,309.00
2005-07-16,99.47,76.70,88.90,60.20,297.00
2005-07-17,106.58,66.75,82.20,50.20,276.00
2005-07-18,90.43,69.38,87.80,48.30,266.00
2005-07-19,86.44,73.55,91.80,55.00,267.00
2005-07-20,80.56,75.00,92.00,54.90,267.00
2005-07-21,79.58,75.65,92.90,52.10,266.00
2005-07-22,74.73,75.83,89.00,66.20,264.00
2005-07-23,78.43,72.28,86.50,56.40,263.00
2005-07-24,68.24,71.56,89.60,51.40,262.00
2005-07-25,64.63,69.03,81.90,53.40,260.00
2005-07-26,67.83,64.04,80.60,46.00,259.00
2005-07-27,59.33,68.07,86.30,48.70,257.00
2005-07-28,61.98,71.48,91.70,50.20,248.00
2005-07-29,66.21,70.20,82.80,59.30,228.00
2005-07-30,71.22,68.55,85.90,55.40,206.00
2005-07-31,68.88,70.78,87.00,55.60,181.00
2005-08-01,60.41,72.98,90.50,61.90,169.00
2005-08-02,60.74,69.45,82.60,54.80,168.00
2005-08-03,58.44,68.42,84.10,48.20,167.00
2005-08-04,47.50,70.62,87.90,53.40,182.00
2005-08-05,45.01,72.53,91.60,51.80,200.00
2005-08-06,48.36,73.39,91.90,54.30,194.00
2005-08-07,44.72,75.31,94.50,55.60,185.00
2005-08-08,42.58,75.86,89.70,63.00,185.00
2005-08-09,42.80,73.19,90.70,55.00,185.00
2005-08-10,33.29,73.80,88.60,56.60,185.00
2005-08-11,37.98,68.90,84.50,47.70,181.00
2005-08-12,33.43,65.07,82.40,47.10,174.00
2005-08-13,36.34,61.88,77.30,44.40,171.00
2005-08-14,38.41,63.20,79.60,46.00,171.00
2005-08-15,33.62,65.77,84.30,45.80,170.00
2005-08-16,39.59,61.73,71.70,52.70,170.00
2005-08-17,36.54,64.66,81.90,47.20,165.00
2005-08-18,37.47,65.09,78.10,53.80,158.00
2005-08-19,49.62,64.16,82.00,42.90,152.00
2005-08-20,27.98,68.58,88.00,49.80,149.00
2005-08-21,32.75,71.62,89.90,52.10,148.00
2005-08-22,36.04,68.32,85.40,54.10,148.00
2005-08-23,35.94,67.19,83.10,49.20,148.00
2005-08-24,31.47,65.90,75.30,52.10,149.00
2005-08-25,32.31,60.73,79.40,40.80,146.00
2005-08-26,33.75,65.11,84.60,40.90,146.00
2005-08-27,28.39,69.39,86.30,49.60,146.00
2005-08-28,34.53,66.72,87.10,45.90,143.00
2005-08-29,30.07,67.92,86.00,48.50,144.00
2005-08-30,29.66,58.89,68.60,44.40,144.00
2005-08-31,34.18,55.00,72.40,38.30,143.00
2005-09-01,33.32,60.06,80.30,41.80,142.00
2005-09-02,29.41,64.50,85.20,45.10,144.00
2005-09-03,27.39,67.26,84.10,51.50,143.00
2005-09-04,28.25,64.97,80.80,49.00,142.00
2005-09-05,27.82,61.31,78.60,45.40,142.00
2005-09-06,28.62,62.48,81.90,44.30,142.00
2005-09-07,27.60,65.10,85.10,45.80,141.00
2005-09-08,28.18,65.43,84.60,47.60,140.00
2005-09-09,26.07,64.25,78.70,51.30,140.00
2005-09-10,27.54,48.15,57.70,34.40,139.00
2005-09-11,36.03,46.06,60.00,33.70,136.00
2005-09-12,30.62,49.97,64.70,35.60,127.00
2005-09-13,30.38,51.04,63.30,39.80,120.00
2005-09-14,29.79,51.59,68.70,34.20,112.00
2005-09-15,32.22,54.48,74.10,36.90,107.00
2005-09-16,27.12,56.79,75.70,39.50,110.00
2005-09-17,38.44,48.55,57.40,39.10,113.00
2005-09-18,39.25,47.35,63.50,33.60,111.00
2005-09-19,34.15,52.29,73.20,34.40,106.00
2005-09-20,30.85,60.20,79.00,39.50,95.30
2005-09-21,34.17,57.74,67.70,47.60,87.90
2005-09-22,31.47,54.47,73.70,38.40,88.50
2005-09-23,28.61,56.12,72.60,43.70,88.90
2005-09-24,36.07,46.26,55.30,31.90,90.10
2005-09-25,34.17,42.10,59.40,25.10,89.60
2005-09-26,35.27,49.81,65.50,32.80,84.30
2005-09-27,35.42,54.16,66.40,43.30,75.70
2005-09-28,37.76,51.27,68.30,33.80,69.70
2005-09-29,34.87,52.30,71.80,33.30,67.80
2005-09-30,36.32,57.09,77.60,41.50,67.60
2005-10-01,37.24,55.41,71.90,38.40,64.40
2005-10-02,42.40,44.89,53.80,37.10,59.10
2005-10-03,49.37,43.01,53.00,32.50,54.50
2005-10-04,48.22,37.95,50.50,30.30,54.70
2005-10-05,46.66,37.52,53.30,24.70,54.60
2005-10-06,47.03,41.06,59.90,26.00,53.60
2005-10-07,47.13,46.62,65.40,30.40,52.40
2005-10-08,53.75,43.67,51.00,36.80,52.40
2005-10-09,54.06,41.65,56.10,30.00,47.50
2005-10-10,54.83,40.99,58.20,26.60,41.60
2005-10-11,54.52,43.19,59.10,28.40,41.70
2005-10-12,58.01,46.23,58.30,38.10,41.30
2005-10-13,55.40,47.88,66.60,33.30,41.20
2005-10-14,58.58,52.22,73.40,35.80,36.50
2005-10-15,58.90,50.76,67.10,40.70,28.80
2005-10-16,57.10,44.76,64.60,29.10,22.70
2005-10-17,65.62,44.64,62.00,31.00,17.50
2005-10-18,57.15,49.14,69.40,33.60,4.22
2005-10-19,55.54,51.81,69.40,39.60,2.54
2005-10-20,53.00,46.14,60.80,33.70,1.90
2005-10-21,52.34,43.62,60.90,29.70,1.87
2005-10-22,55.76,46.84,66.20,32.70,1.87
2005-10-23,56.58,49.65,70.00,34.40,1.85
2005-10-24,55.61,51.80,72.20,35.60,1.80
2005-10-25,53.40,53.33,69.50,40.50,1.84
2005-10-26,54.02,49.71,61.50,36.80,1.78
2005-10-27,59.10,46.89,52.40,41.40,1.87
2005-10-28,59.87,43.67,52.80,33.20,1.83
2005-10-29,59.16,38.69,51.70,28.30,1.73
2005-10-30,53.72,33.51,47.30,23.00,1.72
2005-10-31,54.26,38.08,52.80,24.70,1.72
2005-11-01,56.44,45.04,57.60,30.40,1.72
2005-11-02,55.61,43.91,55.00,37.70,1.72
2005-11-03,62.50,34.49,40.10,31.10,1.76
2005-11-04,63.72,34.92,40.50,28.90,1.89
