date,qu,fb,mm,mx,mn,qd,af
2019-08-31,9.58,4024.37,68.28,91.30,53.20,242.00,21298.00
2019-09-01,1.51,4023.75,67.24,89.00,51.20,242.00,20821.00
2019-09-02,-2.52,4023.12,66.10,88.90,49.60,242.00,20336.00
2019-09-03,5.55,4022.51,67.54,90.80,50.80,242.00,19867.00
2019-09-04,-18.53,4021.88,66.29,87.70,48.40,227.00,19380.00
2019-09-05,-7.04,4021.40,66.84,88.50,51.60,179.00,19011.00
2019-09-06,-11.07,4020.91,63.02,77.80,53.00,179.00,18634.00
2019-09-07,-12.28,4020.51,61.78,79.70,49.10,143.00,18326.00
2019-09-08,-1.56,4020.18,55.74,61.90,49.60,127.00,18071.00
2019-09-09,-8.66,4019.90,53.93,64.60,45.90,95.20,17865.00
2019-09-10,7.15,4019.67,49.26,61.50,42.40,85.30,17710.00
2019-09-11,-3.53,4019.41,51.74,69.10,41.10,85.20,17534.00
2019-09-12,4.43,4019.17,56.36,76.90,42.60,85.10,17374.00
2019-09-13,-0.98,4018.93,59.93,78.20,45.60,80.70,17212.00
2019-09-14,2.19,4018.75,61.38,84.90,44.80,63.70,17090.00
2019-09-15,-7.39,4018.54,62.01,83.30,46.30,63.70,16949.00
2019-09-16,-4.09,4018.40,51.19,59.70,44.80,43.30,16855.00
2019-09-17,8.40,4018.33,48.14,59.90,39.60,32.60,16807.00
2019-09-18,22.92,4018.30,49.07,58.90,41.10,33.00,16787.00
2019-09-19,4.87,4018.22,47.60,61.70,39.40,32.10,16733.00
2019-09-20,11.25,4018.17,46.02,55.70,37.60,28.39,16699.00
2019-09-21,1.07,4018.09,50.64,72.10,37.50,28.30,16645.00
2019-09-22,8.13,4018.03,52.79,70.00,40.00,28.30,16605.00
2019-09-23,8.03,4017.97,54.37,69.40,45.00,28.20,16565.00
2019-09-24,-0.12,4017.89,58.82,74.20,46.50,27.61,16510.00
2019-09-25,0.17,4017.81,50.98,66.40,37.10,27.40,16456.00
2019-09-26,3.70,4017.74,52.90,73.00,39.40,27.40,16409.00
2019-09-27,0.17,4017.66,49.62,63.50,39.00,27.40,16355.00
2019-09-28,0.68,4017.58,39.49,45.90,31.00,27.40,16302.00
2019-09-29,3.90,4017.51,35.49,43.90,28.30,28.10,16254.00
2019-09-30,4.60,4017.44,37.21,45.10,31.10,28.30,16207.00
2019-10-01,6.19,4017.40,37.79,44.40,29.10,19.80,16180.00
2019-10-02,8.84,4017.38,38.38,55.90,26.10,15.90,16166.00
2019-10-03,9.35,4017.36,45.44,57.00,38.80,15.90,16153.00
2019-10-04,2.29,4017.32,43.41,54.90,32.70,15.90,16126.00
2019-10-05,5.31,4017.29,40.78,58.20,30.80,15.90,16105.00
2019-10-06,5.92,4017.26,40.13,60.20,27.90,15.50,16086.00
2019-10-07,11.67,4017.25,45.13,70.90,29.20,15.20,16079.00
2019-10-08,15.10,4017.25,42.20,57.70,35.10,15.10,16079.00
2019-10-09,-9.80,4017.18,32.62,39.70,22.30,14.40,16031.00
2019-10-10,7.85,4017.16,29.28,48.00,16.60,14.40,16018.00
2019-10-11,7.34,4017.14,33.28,53.40,21.30,14.40,16004.00
2019-10-12,7.85,4017.12,37.99,62.10,23.20,14.40,15991.00
2019-10-13,4.82,4017.09,41.77,60.20,29.80,14.40,15972.00
2019-10-14,7.34,4017.07,41.20,60.40,28.40,14.40,15958.00
2019-10-15,10.67,4017.06,44.32,66.00,28.80,14.20,15951.00
2019-10-16,6.94,4017.04,49.76,68.40,35.80,14.00,15937.00
2019-10-17,7.15,4017.02,44.28,53.70,37.20,13.70,15924.00
2019-10-18,10.17,4017.01,40.86,52.40,31.00,13.70,15917.00
2019-10-19,26.81,4017.05,37.09,44.70,29.70,13.70,15943.00
2019-10-20,-2.43,4017.00,39.16,43.30,35.40,13.70,15911.00
2019-10-21,9.37,4016.99,41.85,49.30,32.10,13.40,15903.00
2019-10-22,3.42,4016.96,51.47,63.20,39.90,13.00,15884.00
2019-10-23,8.97,4016.95,38.27,57.30,27.60,13.00,15876.00
2019-10-24,13.00,4016.95,38.13,61.40,26.50,13.00,15876.00
2019-10-25,13.00,4016.95,42.98,66.00,30.00,13.00,15876.00
2019-10-26,6.45,4016.93,34.53,50.30,26.50,13.00,15863.00
2019-10-27,9.97,4016.92,30.55,43.30,20.80,13.00,15857.00
2019-10-28,5.44,4016.90,30.81,46.20,18.80,13.00,15842.00
2019-10-29,9.97,4016.89,21.98,32.20,11.30,13.00,15836.00
2019-10-30,9.47,4016.88,22.37,43.50,9.10,13.00,15829.00
2019-10-31,9.97,4016.87,26.78,43.50,16.20,13.00,15823.00
2019-11-01,9.47,4016.86,29.97,52.30,18.10,13.00,15816.00
2019-11-02,13.00,4016.86,31.97,53.20,20.10,13.00,15816.00
2019-11-03,16.53,4016.87,34.96,55.50,22.80,13.00,15823.00
2019-11-04,16.03,4016.88,36.97,60.80,26.50,13.00,15829.00
2019-11-05,16.53,4016.89,35.40,58.00,25.30,13.00,15836.00
2019-11-06,16.03,4016.90,34.22,53.80,23.70,13.00,15842.00
2019-11-07,12.70,4016.90,34.05,52.00,22.80,12.70,15842.00
2019-11-08,20.16,4016.92,35.37,61.10,24.40,12.60,15857.00
2019-11-09,16.03,4016.93,37.03,57.00,26.20,13.00,15863.00
2019-11-10,13.00,4016.93,40.90,58.10,27.50,13.00,15863.00
2019-11-11,19.55,4016.95,31.92,47.10,24.30,13.00,15876.00
2019-11-12,17.03,4016.96,35.75,49.00,26.30,13.00,15884.00
2019-11-13,19.55,4016.98,36.55,53.40,28.60,13.00,15897.00
2019-11-14,16.03,4016.99,37.00,51.80,27.70,13.00,15903.00
2019-11-15,23.59,4017.02,41.57,55.00,33.20,13.00,15924.00
2019-11-16,16.03,4017.03,35.94,50.00,26.90,13.00,15930.00
2019-11-17,23.59,4017.06,40.78,54.50,29.70,13.00,15951.00
2019-11-18,26.21,4017.10,38.76,51.80,28.50,12.60,15978.00
2019-11-19,28.74,4017.15,38.48,46.40,32.10,11.60,16012.00
2019-11-20,21.18,4017.18,34.62,44.50,25.30,11.60,16031.00
2019-11-21,19.16,4017.20,28.37,39.10,23.20,11.60,16046.00
2019-11-22,21.18,4017.23,27.26,40.80,19.50,11.60,16065.00
2019-11-23,18.66,4017.25,29.64,46.50,20.90,11.60,16079.00
2019-11-24,22.19,4017.28,32.61,46.80,24.60,11.60,16100.00
2019-11-25,19.35,4017.30,28.90,36.10,21.60,12.80,16113.00
2019-11-26,23.15,4017.32,24.30,31.10,15.60,16.60,16126.00
2019-11-27,30.21,4017.36,27.75,33.90,22.00,16.60,16153.00
2019-11-28,23.15,4017.38,27.16,30.00,23.40,16.60,16166.00
2019-11-29,23.66,4017.40,21.74,29.40,17.30,16.60,16180.00
2019-11-30,9.24,4017.38,12.64,22.80,3.80,16.30,16166.00
2019-12-01,29.51,4017.42,24.85,28.20,14.70,15.90,16193.00
2019-12-02,26.49,4017.45,31.43,37.50,26.60,15.90,16214.00
2019-12-03,22.45,4017.47,29.01,34.40,22.50,15.90,16227.00
2019-12-04,26.49,4017.50,34.21,37.60,31.30,15.90,16248.00
2019-12-05,18.93,4017.51,33.07,35.20,31.70,15.90,16254.00
2019-12-06,22.96,4017.53,34.13,37.50,31.90,15.90,16268.00
2019-12-07,33.04,4017.58,35.00,38.60,33.60,15.90,16302.00
2019-12-08,29.51,4017.62,34.97,41.40,31.40,15.90,16329.00
2019-12-09,29.01,4017.66,29.48,33.30,23.30,15.90,16355.00
2019-12-10,15.90,4017.66,25.74,33.30,18.70,15.90,16355.00
2019-12-11,33.55,4017.71,32.93,39.10,27.30,15.90,16390.00
2019-12-12,36.07,4017.77,35.08,40.40,32.40,15.90,16430.00
2019-12-13,22.45,4017.79,32.53,36.30,30.20,15.90,16443.00
2019-12-14,22.45,4017.81,29.60,35.50,22.30,15.90,16456.00
2019-12-15,12.87,4017.80,25.33,33.20,14.00,15.90,16450.00
2019-12-16,12.47,4017.79,15.17,24.60,8.90,16.00,16443.00
2019-12-17,19.53,4017.80,17.95,27.00,10.60,16.00,16450.00
2019-12-18,16.00,4017.80,25.30,31.00,19.90,16.00,16450.00
2019-12-19,23.06,4017.82,31.30,35.70,26.20,16.00,16464.00
2019-12-20,22.65,4017.84,35.00,40.20,29.80,16.10,16477.00
2019-12-21,23.16,4017.86,31.96,38.80,28.80,16.10,16491.00
2019-12-22,25.68,4017.89,31.39,44.90,23.80,16.10,16510.00
2019-12-23,22.75,4017.91,32.52,35.40,25.10,16.20,16523.00
2019-12-24,16.20,4017.91,23.57,27.80,16.40,16.20,16523.00
2019-12-25,13.17,4017.90,18.83,30.10,10.30,16.20,16517.00
2019-12-26,23.26,4017.92,26.30,29.90,22.60,16.20,16531.00
2019-12-27,16.30,4017.92,22.86,31.80,16.00,16.30,16531.00
2019-12-28,12.27,4017.91,22.54,34.30,11.80,16.30,16523.00
2019-12-29,23.86,4017.93,30.08,34.30,26.60,16.30,16538.00
2019-12-30,19.43,4017.94,32.16,35.30,30.00,16.40,16544.00
2019-12-31,30.01,4017.98,33.33,36.70,29.90,16.40,16571.00
2020-01-01,37.17,4018.04,36.14,40.90,32.90,17.00,16611.00
2020-01-02,23.25,4018.06,35.31,38.80,29.30,16.70,16624.00
2020-01-03,24.16,4018.08,27.85,35.10,21.40,17.10,16638.00
2020-01-04,27.89,4018.11,30.23,36.80,24.10,17.30,16659.00
2020-01-05,27.38,4018.14,26.89,34.10,19.90,17.30,16679.00
2020-01-06,24.36,4018.16,29.57,36.00,21.00,17.30,16693.00
2020-01-07,23.85,4018.18,28.47,38.80,22.10,17.30,16706.00
2020-01-08,24.46,4018.20,30.08,39.10,20.30,17.40,16720.00
2020-01-09,20.43,4018.21,25.83,31.90,19.10,17.40,16726.00
2020-01-10,27.48,4018.24,23.39,29.80,13.80,17.40,16746.00
2020-01-11,28.09,4018.27,30.04,36.80,25.60,17.50,16767.00
2020-01-12,34.14,4018.32,28.97,34.00,23.90,17.50,16800.00
2020-01-13,24.05,4018.34,27.27,31.30,24.40,17.50,16813.00
2020-01-14,21.53,4018.35,21.30,30.60,4.60,17.50,16821.00
2020-01-15,20.43,4018.36,14.27,30.10,-2.30,17.40,16827.00
2020-01-16,28.19,4018.39,30.21,37.60,23.50,17.60,16848.00
2020-01-17,17.60,4018.39,18.60,32.60,-1.10,17.60,16848.00
2020-01-18,24.15,4018.41,23.06,33.70,15.70,17.60,16861.00
2020-01-19,28.29,4018.44,19.92,32.00,10.90,17.70,16882.00
2020-01-20,24.25,4018.46,29.00,38.20,22.70,17.70,16895.00
2020-01-21,20.73,4018.47,23.40,35.70,12.70,17.70,16901.00
2020-01-22,24.35,4018.49,25.70,35.80,12.30,17.80,16914.00
2020-01-23,32.42,4018.53,34.88,41.40,32.50,17.80,16943.00
2020-01-24,27.38,4018.56,34.89,43.20,30.30,17.80,16962.00
2020-01-25,28.39,4018.59,33.52,41.20,28.60,17.80,16983.00
2020-01-26,41.09,4018.66,34.46,38.20,30.50,17.90,17029.00
2020-01-27,35.04,4018.71,31.74,38.30,25.50,17.90,17063.00
2020-01-28,42.10,4018.78,34.48,39.50,28.90,17.90,17111.00
2020-01-29,38.17,4018.84,31.23,38.40,24.90,18.00,17151.00
2020-01-30,35.14,4018.89,33.38,41.70,28.50,18.00,17185.00
2020-01-31,34.64,4018.94,36.59,45.10,31.70,18.00,17218.00
2020-02-01,31.61,4018.98,35.68,42.60,31.50,18.00,17245.00
2020-02-02,32.22,4019.02,25.24,33.20,11.90,18.10,17273.00
2020-02-03,24.65,4019.04,18.72,33.70,5.60,18.10,17286.00
2020-02-04,27.68,4019.07,21.53,33.00,7.80,18.10,17305.00
2020-02-05,66.60,4019.21,28.69,38.40,23.80,18.20,17401.00
2020-02-06,60.46,4019.34,38.61,42.90,34.60,16.60,17488.00
2020-02-07,137.84,4019.71,36.79,44.10,30.90,12.30,17737.00
2020-02-08,122.21,4020.03,33.62,37.80,28.60,12.30,17955.00
2020-02-09,102.55,4020.26,30.27,40.70,22.80,12.30,18134.00
2020-02-10,81.37,4020.44,26.65,43.40,15.40,12.30,18271.00
2020-02-11,70.78,4020.59,31.66,49.60,17.40,12.30,18387.00
2020-02-12,58.68,4020.71,30.91,44.50,21.80,12.30,18479.00
2020-02-13,59.19,4020.83,29.41,49.90,14.70,12.30,18572.00
2020-02-14,51.12,4020.93,32.76,40.80,25.00,12.30,18649.00
2020-02-15,62.72,4021.06,31.81,37.90,25.20,12.30,18749.00
2020-02-16,51.12,4021.16,32.62,40.90,21.30,12.30,18826.00
2020-02-17,47.59,4021.25,25.62,35.90,9.60,12.30,18896.00
2020-02-18,34.99,4021.31,16.92,39.50,1.80,12.30,18941.00
2020-02-19,35.39,4021.37,17.47,41.90,1.30,12.20,18987.00
2020-02-20,39.93,4021.44,18.39,40.20,3.90,12.20,19042.00
2020-02-21,35.39,4021.50,22.21,48.50,5.40,12.20,19088.00
2020-02-22,42.65,4021.58,26.31,49.70,11.90,11.90,19149.00
2020-02-23,39.33,4021.65,31.89,54.40,18.10,12.10,19203.00
2020-02-24,31.96,4021.70,30.13,41.70,20.30,12.30,19242.00
2020-02-25,43.56,4021.78,29.61,51.40,15.70,12.30,19304.00
2020-02-26,35.49,4021.84,32.58,49.80,21.30,12.30,19350.00
2020-02-27,43.66,4021.92,33.36,54.50,19.60,12.40,19412.00
2020-02-28,46.58,4022.01,34.52,53.20,22.30,12.30,19480.00
2020-02-29,52.13,4022.11,33.20,43.80,24.30,12.30,19559.00
2020-03-01,54.15,4022.22,28.95,44.30,17.70,12.30,19642.00
2020-03-02,51.73,4022.32,36.51,51.30,24.20,12.40,19720.00
2020-03-03,74.81,4022.48,41.99,55.70,28.00,12.80,19843.00
2020-03-04,79.05,4022.65,36.82,55.10,26.80,13.00,19974.00
2020-03-05,101.73,4022.88,37.46,60.60,24.40,13.00,20150.00
2020-03-06,114.34,4023.14,38.05,55.20,29.80,13.00,20351.00
2020-03-07,98.71,4023.36,33.48,42.00,24.60,13.00,20521.00
2020-03-08,102.24,4023.59,33.57,45.30,24.60,13.00,20698.00
2020-03-09,94.68,4023.80,35.60,47.90,27.50,13.00,20860.00
2020-03-10,90.14,4024.00,33.95,54.30,19.70,13.00,21013.00
2020-03-11,91.24,4024.20,38.26,56.00,26.20,13.60,21167.00
2020-03-12,111.00,4024.45,32.37,48.20,21.20,13.70,21360.00
2020-03-13,106.97,4024.69,33.70,49.90,20.90,13.70,21545.00
2020-03-14,98.40,4024.91,36.19,44.50,28.60,13.70,21713.00
2020-03-15,116.05,4025.15,31.24,34.70,28.20,13.70,21916.00
2020-03-16,107.98,4025.36,36.39,50.50,30.40,13.70,22103.00
2020-03-17,120.18,4025.60,38.98,55.40,29.80,13.80,22314.00
2020-03-18,157.99,4025.92,37.86,52.90,29.30,14.30,22599.00
2020-03-19,149.01,4026.22,37.73,56.70,25.20,14.40,22866.00
2020-03-20,157.58,4026.54,38.27,56.40,26.80,14.40,23150.00
2020-03-21,148.00,4026.84,38.54,60.30,24.40,14.40,23415.00
2020-03-22,157.58,4027.16,39.46,61.50,23.90,14.40,23699.00
2020-03-23,143.97,4027.45,41.71,54.90,30.80,14.40,23956.00
2020-03-24,153.35,4027.76,32.82,42.30,27.50,14.20,24232.00
2020-03-25,134.70,4028.03,32.00,39.80,23.90,13.70,24472.00
2020-03-26,111.51,4028.25,31.12,44.80,20.00,13.70,24666.00
2020-03-27,109.58,4028.46,34.54,43.70,23.20,15.80,24852.00
2020-03-28,102.57,4028.64,40.71,50.50,32.40,21.40,25013.00
2020-03-29,87.45,4028.79,40.26,53.50,31.70,21.40,25144.00
2020-03-30,129.29,4029.03,38.35,50.40,30.40,21.40,25358.00
2020-03-31,154.00,4029.33,34.43,39.90,28.50,20.40,25623.00
2020-04-01,128.82,4029.58,29.54,38.00,22.80,17.40,25844.00
2020-04-02,111.68,4029.79,29.65,41.60,19.70,17.40,26031.00
2020-04-03,98.57,4029.97,32.53,45.60,23.50,17.40,26192.00
2020-04-04,117.73,4030.17,33.38,46.50,21.30,17.40,26391.00
2020-04-05,111.18,4030.35,38.53,49.00,32.50,17.40,26577.00
2020-04-06,93.63,4030.50,41.30,57.70,29.60,17.50,26728.00
2020-04-07,100.69,4030.66,43.04,65.00,29.00,17.50,26893.00
2020-04-08,110.37,4030.84,44.34,66.10,28.60,17.60,27077.00
2020-04-09,146.16,4031.09,46.45,69.90,28.90,17.60,27332.00
2020-04-10,193.55,4031.43,48.37,69.00,30.80,17.60,27681.00
2020-04-11,228.34,4031.84,46.06,57.20,30.30,17.60,28099.00
2020-04-12,224.81,4032.24,35.86,50.40,25.80,18.10,28509.00
2020-04-13,192.64,4032.58,35.22,52.80,21.90,18.20,28855.00
2020-04-14,173.48,4032.88,42.76,60.30,25.20,18.20,29163.00
2020-04-15,135.67,4033.11,45.96,56.10,32.50,18.20,29396.00
2020-04-16,162.90,4033.39,38.31,53.70,24.80,18.20,29683.00
2020-04-17,157.00,4033.65,41.53,62.80,24.20,23.40,29948.00
2020-04-18,145.89,4033.81,44.66,64.10,28.10,62.70,30113.00
2020-04-19,156.75,4033.94,46.41,62.60,32.30,90.70,30244.00
2020-04-20,164.75,4034.00,48.04,66.60,31.40,134.00,30305.00
2020-04-21,189.38,4033.97,47.97,64.20,31.40,204.00,30276.00
2020-04-22,211.70,4033.90,45.33,55.90,34.20,248.00,30204.00
2020-04-23,232.22,4033.95,46.58,55.90,36.80,206.00,30256.00
2020-04-24,235.75,4034.01,44.66,59.10,32.50,205.00,30317.00
2020-04-25,229.70,4034.06,47.75,65.60,34.70,205.00,30366.00
2020-04-26,226.68,4034.10,50.56,67.80,36.30,205.00,30409.00
2020-04-27,228.13,4034.13,51.94,66.10,42.00,213.00,30439.00
2020-04-28,247.55,4034.14,53.73,74.00,36.00,242.00,30450.00
2020-04-29,287.43,4034.24,57.03,77.20,42.30,236.00,30552.00
2020-04-30,403.58,4034.61,48.23,54.20,36.60,213.00,30930.00
2020-05-01,346.60,4034.87,46.44,64.30,33.00,213.00,31195.00
2020-05-02,327.45,4035.08,51.43,68.70,35.60,213.00,31422.00
2020-05-03,278.54,4035.19,43.41,53.10,32.50,213.00,31552.00
2020-05-04,277.03,4035.30,45.93,64.60,28.40,213.00,31679.00
2020-05-05,243.25,4035.35,53.11,73.60,34.30,213.00,31739.00
2020-05-06,239.14,4035.38,45.00,53.60,31.80,222.00,31773.00
2020-05-07,232.76,4035.33,43.83,62.80,27.40,262.00,31715.00
2020-05-08,218.42,4035.21,49.13,68.50,29.20,289.00,31575.00
2020-05-09,223.46,4035.10,53.32,74.10,33.70,289.00,31445.00
2020-05-10,252.71,4035.04,58.38,78.70,38.10,288.00,31375.00
2020-05-11,275.90,4035.02,59.72,76.10,43.20,288.00,31351.00
2020-05-12,294.55,4035.03,50.37,59.60,41.70,288.00,31364.00
2020-05-13,259.77,4034.98,48.27,59.90,41.00,288.00,31308.00
2020-05-14,261.78,4034.93,46.03,50.90,42.30,288.00,31256.00
2020-05-15,215.90,4034.79,46.63,61.20,35.50,288.00,31113.00
2020-05-16,220.95,4034.66,50.36,63.70,37.00,288.00,30980.00
2020-05-17,239.41,4034.64,51.48,62.50,45.30,250.00,30959.00
2020-05-18,262.27,4034.70,49.92,55.60,44.70,230.00,31023.00
2020-05-19,275.38,4034.79,47.72,59.00,38.60,230.00,31113.00
2020-05-20,440.65,4035.36,42.78,46.50,38.90,120.00,31749.00
2020-05-21,454.78,4036.05,42.45,48.10,37.90,45.90,32560.00
2020-05-22,398.93,4036.69,41.61,51.20,34.40,19.80,33312.00
2020-05-23,350.03,4037.25,47.29,60.60,37.20,19.80,33967.00
2020-05-24,316.25,4037.75,51.51,69.40,35.80,19.80,34555.00
2020-05-25,297.60,4038.22,55.03,73.20,40.60,19.80,35106.00
2020-05-26,287.75,4038.66,57.52,69.70,46.40,28.10,35621.00
2020-05-27,297.60,4039.07,58.34,75.40,43.00,55.10,36102.00
2020-05-28,328.96,4039.49,63.42,86.00,42.40,79.90,36596.00
2020-05-29,379.24,4039.95,69.34,88.40,51.30,108.00,37134.00
2020-05-30,533.12,4040.51,69.73,88.00,58.40,156.00,37882.00
2020-05-31,503.36,4041.02,57.87,70.40,50.60,157.00,38569.00
2020-06-01,436.29,4041.43,56.30,69.70,49.20,159.00,39119.00
2020-06-02,383.86,4041.76,59.85,78.70,42.80,159.00,39565.00
2020-06-03,348.57,4042.04,58.78,73.30,41.80,159.00,39941.00
2020-06-04,329.41,4042.29,56.76,71.60,40.60,159.00,40279.00
2020-06-05,288.57,4042.48,59.19,80.20,44.40,159.00,40536.00
2020-06-06,307.85,4042.72,52.12,59.50,43.20,145.00,40859.00
2020-06-07,266.67,4042.93,43.52,47.10,40.50,125.00,41140.00
2020-06-08,213.73,4043.06,48.95,58.50,40.40,125.00,41316.00
2020-06-09,233.90,4043.22,52.27,62.70,44.50,125.00,41532.00
2020-06-10,231.73,4043.35,58.99,75.90,45.20,143.00,41708.00
2020-06-11,206.66,4043.38,62.74,82.90,45.70,187.00,41747.00
2020-06-12,208.18,4043.41,62.86,81.20,51.70,187.00,41789.00
2020-06-13,193.05,4043.42,50.67,57.20,42.80,187.00,41801.00
2020-06-14,207.67,4043.45,45.57,58.90,35.70,187.00,41842.00
2020-06-15,208.84,4043.51,48.34,57.30,40.40,168.00,41923.00
2020-06-16,196.68,4043.63,47.03,53.70,39.60,115.00,42085.00
2020-06-17,167.91,4043.74,51.40,65.60,39.20,94.30,42231.00
2020-06-18,169.93,4043.85,55.53,72.30,40.70,94.30,42381.00
2020-06-19,165.00,4043.94,60.07,78.80,43.10,105.00,42500.00
2020-06-20,141.23,4043.98,62.43,76.10,50.50,114.00,42554.00
2020-06-21,148.79,4044.03,62.71,77.50,50.10,114.00,42623.00
2020-06-22,133.72,4044.07,62.77,81.20,44.60,107.00,42676.00
2020-06-23,117.46,4044.10,68.04,89.50,48.60,97.80,42715.00
2020-06-24,118.61,4044.12,66.99,83.20,53.90,105.00,42742.00
2020-06-25,118.00,4044.12,63.97,82.10,45.00,118.00,42742.00
2020-06-26,120.72,4044.07,67.76,88.80,49.80,154.00,42676.00
2020-06-27,87.88,4043.96,63.46,77.60,49.00,163.00,42527.00
2020-06-28,102.50,4043.87,49.06,54.30,46.30,163.00,42407.00
2020-06-29,110.05,4043.79,51.94,57.30,46.40,164.00,42300.00
2020-06-30,94.94,4043.69,56.34,69.40,45.50,163.00,42165.00
2020-07-01,95.44,4043.59,53.33,69.20,37.60,163.00,42031.00
2020-07-02,86.37,4043.48,57.07,77.70,37.10,162.00,41881.00
2020-07-03,79.55,4043.31,60.64,78.50,43.90,194.00,41654.00
2020-07-04,68.87,4043.11,60.45,79.50,44.60,206.00,41382.00
2020-07-05,64.33,4042.90,61.54,81.60,42.20,206.00,41101.00
2020-07-06,62.82,4042.69,63.95,84.20,45.00,206.00,40817.00
2020-07-07,43.15,4042.45,59.73,72.80,44.90,206.00,40494.00
2020-07-08,56.77,4042.23,58.22,78.80,40.40,206.00,40198.00
2020-07-09,56.77,4042.01,62.17,82.90,44.90,206.00,39902.00
2020-07-10,30.43,4041.73,63.85,84.80,45.00,220.00,39526.00
2020-07-11,10.53,4041.38,68.87,92.10,48.10,249.00,39053.00
2020-07-12,29.43,4041.10,60.14,73.40,45.00,219.00,38677.00
2020-07-13,30.03,4040.84,57.67,75.40,40.60,208.00,38324.00
2020-07-14,17.93,4040.56,58.98,80.50,38.50,208.00,37947.00
2020-07-15,13.77,4040.25,63.22,84.70,42.50,223.00,37532.00
2020-07-16,13.20,4039.92,68.33,89.50,48.80,231.00,37100.00
2020-07-17,31.64,4039.54,65.88,83.80,49.20,257.00,36653.00
2020-07-18,25.50,4039.13,63.01,84.60,43.70,268.00,36172.00
2020-07-19,27.01,4038.72,65.87,85.70,46.80,268.00,35694.00
2020-07-20,25.50,4038.31,68.64,87.90,49.70,268.00,35213.00
2020-07-21,22.84,4037.87,70.96,92.40,51.60,284.00,34695.00
2020-07-22,33.16,4037.39,69.92,91.20,56.70,316.00,34134.00
2020-07-23,19.55,4036.89,67.05,81.70,54.40,316.00,33546.00
2020-07-24,19.55,4036.39,64.79,84.80,48.10,316.00,32958.00
2020-07-25,8.47,4035.87,61.37,81.20,41.20,315.00,32350.00
2020-07-26,10.55,4035.37,64.28,88.10,43.30,307.00,31762.00
2020-07-27,15.35,4034.92,67.44,93.40,48.50,275.00,31247.00
2020-07-28,37.54,4034.46,70.53,90.20,52.30,275.00,30776.00
2020-07-29,46.45,4033.98,72.82,91.40,56.30,294.00,30285.00
2020-07-30,17.65,4033.31,72.85,97.20,53.40,362.00,29602.00
2020-07-31,31.27,4032.67,75.81,100.10,56.00,361.00,28948.00
2020-08-01,14.14,4032.00,71.04,89.90,56.00,360.00,28262.00
2020-08-02,10.11,4031.32,70.20,93.20,51.10,360.00,27568.00
2020-08-03,6.52,4030.62,66.43,83.80,49.60,367.00,26853.00
2020-08-04,0.26,4029.84,65.88,86.90,46.70,392.00,26076.00
2020-08-05,49.69,4029.08,69.07,92.40,50.60,390.00,25401.00
2020-08-06,23.48,4028.26,66.14,82.00,51.80,389.00,24676.00
2020-08-07,20.97,4027.44,57.17,75.80,38.70,388.00,23948.00
2020-08-08,14.43,4026.61,63.04,83.60,44.50,386.00,23211.00
2020-08-09,5.36,4025.76,62.90,81.70,45.70,385.00,22458.00
2020-08-10,7.40,4024.91,63.76,86.40,43.80,383.00,21713.00
2020-08-11,37.21,4024.04,67.29,88.90,47.00,375.00,21043.00
2020-08-12,38.41,4023.23,58.91,75.00,44.80,352.00,20421.00
2020-08-13,16.33,4022.40,60.53,80.90,43.40,339.00,19781.00
2020-08-14,10.06,4021.64,61.17,85.80,41.20,305.00,19196.00
2020-08-15,1.00,4020.86,67.91,93.80,46.00,304.00,18595.00
2020-08-16,-6.57,4020.06,71.96,94.90,54.90,304.00,17979.00
2020-08-17,22.48,4019.35,72.55,96.20,57.90,267.00,17494.00
2020-08-18,26.12,4018.68,75.30,94.10,62.00,254.00,17042.00
2020-08-19,13.51,4017.97,70.14,87.20,58.00,254.00,16565.00
2020-08-20,8.97,4017.25,67.13,86.70,52.50,254.00,16079.00
2020-08-21,1.92,4016.51,68.64,88.10,50.70,253.00,15581.00
2020-08-22,-3.61,4015.76,65.82,84.50,51.30,252.00,15074.00
2020-08-23,-7.13,4015.00,67.66,90.90,50.20,251.00,14562.00
2020-08-24,18.20,4014.27,63.51,77.80,54.20,236.00,14130.00
2020-08-25,21.77,4013.57,63.26,83.20,53.00,231.00,13715.00
2020-08-26,10.19,4012.84,62.03,79.80,50.00,229.00,13281.00
2020-08-27,3.92,4012.20,62.68,81.70,46.60,195.00,12902.00
2020-08-28,7.64,4011.65,61.29,85.90,43.40,172.00,12576.00
2020-08-29,-5.46,4011.06,63.06,86.60,44.70,171.00,12226.00
2020-08-30,-1.93,4010.48,56.93,75.00,39.80,171.00,11883.00
2020-08-31,-1.37,4009.92,56.76,68.50,45.20,164.00,11555.00
2020-09-01,13.45,4009.44,61.02,86.00,42.00,140.00,11304.00
2020-09-02,10.93,4008.95,65.81,91.70,46.80,140.00,11048.00
2020-09-03,10.43,4008.46,66.22,90.80,48.20,140.00,10791.00
2020-09-04,7.91,4007.96,69.28,98.10,48.40,140.00,10529.00
2020-09-05,4.39,4007.45,68.91,95.60,51.10,139.00,10262.00
2020-09-06,2.88,4006.94,64.49,92.30,43.10,138.00,9994.00
2020-09-07,-7.20,4006.39,58.92,76.50,45.30,138.00,9706.00
2020-09-08,4.91,4005.89,47.78,67.60,31.30,137.00,9444.00
2020-09-09,-2.57,4005.40,51.78,77.60,32.40,127.00,9187.00
2020-09-10,2.55,4004.96,57.83,88.10,36.60,118.00,8958.00
