date,fb,mm,mx,mn,af
1997-12-30,6198.47,20.79,37.62,11.52,53483.35
1997-12-31,6198.49,24.37,45.80,11.28,53534.45
1998-01-01,6198.47,29.82,41.63,15.37,53483.35
1998-01-02,6198.50,37.25,42.81,28.74,53560.00
1998-01-03,6198.48,29.36,34.32,25.04,53508.90
1998-01-04,6198.47,26.95,35.42,22.05,53483.35
1998-01-05,6198.48,20.13,28.66,6.02,53508.90
1998-01-06,6198.47,12.98,28.82,0.36,53483.35
1998-01-07,6198.47,27.91,36.29,18.99,53483.35
1998-01-08,6198.48,27.55,36.99,12.62,53508.90
1998-01-09,6198.47,17.90,33.69,0.36,53483.35
1998-01-10,6198.52,31.78,37.70,27.40,53611.10
1998-01-11,6198.55,32.82,36.60,26.38,53687.75
1998-01-12,6198.56,27.21,37.15,14.90,53713.30
1998-01-13,6198.58,27.85,33.93,12.78,53755.89
1998-01-14,6198.60,18.64,30.55,2.71,53806.99
1998-01-15,6198.63,31.08,35.97,22.37,53883.64
1998-01-16,6198.64,30.81,39.59,19.30,53909.20
1998-01-17,6198.67,39.52,43.68,30.62,53985.85
1998-01-18,6198.67,34.38,40.45,25.67,53985.85
1998-01-19,6198.72,27.13,38.64,23.47,54113.61
1998-01-20,6198.72,22.04,27.48,11.76,54113.61
1998-01-21,6198.71,11.90,25.04,-1.85,54088.05
1998-01-22,6198.72,25.74,32.43,15.06,54113.61
1998-01-23,6198.74,33.63,41.24,26.61,54156.19
1998-01-24,6198.74,34.48,40.84,20.17,54156.19
1998-01-25,6198.76,33.75,41.00,27.48,54207.29
1998-01-26,6198.77,33.01,40.84,26.54,54232.84
1998-01-27,6198.78,36.07,42.97,25.28,54258.39
1998-01-28,6198.79,26.65,37.94,14.51,54283.95
1998-01-29,6198.77,32.98,41.47,20.25,54232.84
1998-01-30,6198.79,27.70,36.84,11.28,54283.95
1998-01-31,6198.80,19.02,36.44,2.71,54309.50
1998-02-01,6198.84,22.21,36.05,6.65,54411.70
1998-02-02,6198.85,31.29,33.45,27.40,54437.25
1998-02-03,6198.86,36.78,39.74,32.04,54462.80
1998-02-04,6198.88,34.31,41.32,26.93,54513.91
1998-02-05,6198.88,23.65,36.68,10.50,54513.91
1998-02-06,6198.89,31.57,35.42,26.06,54539.46
1998-02-07,6198.91,32.12,38.88,25.36,54582.04
1998-02-08,6198.92,29.29,35.73,22.84,54607.59
1998-02-09,6198.94,20.76,31.65,6.49,54658.70
1998-02-10,6198.96,16.95,32.59,-2.08,54709.80
1998-02-11,6199.01,23.35,34.40,-3.34,54838.29
1998-02-12,6199.02,15.49,32.04,-5.93,54864.57
1998-02-13,6199.04,28.29,38.09,6.33,54917.14
1998-02-14,6199.06,25.70,37.70,5.15,54960.95
1998-02-15,6199.10,26.30,28.27,23.08,55066.09
1998-02-16,6199.09,17.86,28.42,1.46,55039.81
1998-02-17,6199.11,25.69,31.25,20.09,55092.38
1998-02-18,6199.15,18.80,31.02,2.87,55197.52
1998-02-19,6199.14,19.82,34.87,-0.59,55171.24
1998-02-20,6199.15,28.97,33.38,25.67,55197.52
1998-02-21,6199.18,32.27,40.14,27.64,55276.38
1998-02-22,6199.18,26.09,34.48,14.59,55276.38
1998-02-23,6199.19,20.87,29.52,8.06,55302.67
1998-02-24,6199.22,25.56,29.21,19.77,55381.52
1998-02-25,6199.22,22.17,31.10,16.39,55381.52
1998-02-26,6199.24,18.54,27.48,5.70,55425.33
1998-02-27,6199.25,9.45,25.99,-9.79,55451.62
1998-02-28,6199.26,17.21,29.76,-3.10,55477.91
1998-03-01,6199.28,29.96,38.25,22.37,55530.48
1998-03-02,6199.31,34.93,41.71,31.17,55609.33
1998-03-03,6199.32,22.84,38.80,4.21,55635.62
1998-03-04,6199.34,10.13,30.00,-5.07,55688.19
1998-03-05,6199.35,9.36,26.93,-11.12,55714.48
1998-03-06,6199.38,20.23,23.63,16.94,55784.57
1998-03-07,6199.37,15.55,27.01,5.54,55767.05
1998-03-08,6199.40,20.21,29.37,5.39,55837.14
1998-03-09,6199.41,14.92,31.96,-2.87,55863.43
1998-03-10,6199.43,19.87,37.31,1.38,55916.00
1998-03-11,6199.45,26.42,42.50,12.62,55968.57
1998-03-12,6199.45,26.53,46.82,9.87,55968.57
1998-03-13,6199.47,31.83,50.83,16.24,56021.14
1998-03-14,6199.49,32.94,51.85,16.71,56073.71
1998-03-15,6199.52,34.10,50.12,21.66,56152.57
1998-03-16,6199.55,37.74,45.40,31.80,56222.67
1998-03-17,6199.60,28.72,33.14,24.18,56354.09
1998-03-18,6199.63,28.26,38.49,21.90,56432.95
1998-03-19,6199.66,27.71,43.12,15.29,56511.81
1998-03-20,6199.71,31.95,47.84,17.81,56634.48
1998-03-21,6199.75,36.37,51.22,21.43,56739.62
1998-03-22,6199.83,41.06,46.58,35.42,56949.91
1998-03-23,6200.01,44.66,55.70,35.42,57415.18
1998-03-24,6200.24,40.86,48.00,36.05,58022.06
1998-03-25,6200.46,36.65,43.05,32.67,58610.83
1998-03-26,6200.71,37.75,45.48,30.62,59272.07
1998-03-27,6200.95,29.08,36.05,25.04,59915.19
1998-03-28,6201.11,24.36,25.67,23.08,60349.33
1998-03-29,6201.22,26.21,29.68,23.47,60647.34
1998-03-30,6201.31,26.41,36.21,19.07,60889.48
1998-03-31,6201.39,28.66,41.79,12.78,61112.99
1998-04-01,6201.52,32.13,40.14,25.36,61466.88
1998-04-02,6201.62,32.35,41.16,24.26,61746.27
1998-04-03,6201.75,32.06,40.37,23.39,62100.16
1998-04-04,6201.86,32.04,37.86,28.74,62398.17
1998-04-05,6201.98,30.26,41.08,24.10,62724.12
1998-04-06,6202.09,29.62,39.98,21.03,63039.35
1998-04-07,6202.21,30.99,39.04,25.75,63375.54
1998-04-08,6202.33,29.75,39.98,16.71,63711.73
1998-04-09,6202.46,36.19,47.06,24.33,64076.73
1998-04-10,6202.63,43.00,51.62,34.40,64557.01
1998-04-11,6202.81,35.83,41.95,28.50,65066.09
1998-04-12,6202.98,29.70,35.11,26.46,65546.37
1998-04-13,6203.10,29.59,36.05,26.30,65891.82
1998-04-14,6203.21,27.44,32.90,22.84,66209.42
1998-04-15,6203.30,27.13,37.46,19.22,66477.39
1998-04-16,6203.39,30.72,39.35,23.16,66735.44
1998-04-17,6203.46,31.96,42.34,19.85,66943.87
1998-04-18,6203.54,34.80,47.53,19.30,67172.13
1998-04-19,6203.67,40.94,51.69,30.94,67559.21
1998-04-20,6203.82,42.21,58.22,26.06,67995.91
1998-04-21,6204.01,47.93,65.06,28.97,68542.53
1998-04-22,6204.19,51.42,66.95,33.38,69081.91
1998-04-23,6204.37,50.21,68.13,33.53,69621.28
1998-04-24,6204.64,36.25,42.81,32.67,70425.25
1998-04-25,6204.80,33.24,39.82,26.30,70903.56
1998-04-26,6204.91,37.16,48.79,27.79,71239.40
1998-04-27,6205.00,42.55,58.61,25.04,71504.00
1998-04-28,6205.12,46.57,62.39,29.05,71871.38
1998-04-29,6205.21,49.17,66.08,30.70,72154.79
1998-04-30,6205.32,50.97,65.77,34.32,72490.68
1998-05-01,6205.39,53.65,67.73,39.12,72711.11
1998-05-02,6205.47,54.28,66.95,39.12,72952.53
1998-05-03,6205.53,49.04,57.12,41.24,73141.47
1998-05-04,6205.62,44.32,48.63,39.67,73414.38
1998-05-05,6205.68,42.15,53.97,33.85,73603.32
1998-05-06,6205.71,44.89,57.98,32.90,73687.29
1998-05-07,6205.74,48.22,60.81,38.01,73781.77
1998-05-08,6205.79,46.33,55.08,36.91,73939.21
1998-05-09,6205.90,39.94,46.74,33.30,74275.10
1998-05-10,6206.01,38.72,42.42,36.13,74611.76
1998-05-11,6206.09,41.63,48.08,35.18,74872.89
1998-05-12,6206.14,40.05,48.16,35.18,75036.10
1998-05-13,6206.15,36.41,42.34,32.75,75068.74
1998-05-14,6206.15,37.76,44.85,32.59,75068.74
1998-05-15,6206.14,40.10,49.89,32.59,75036.10
1998-05-16,6206.20,38.01,47.84,32.90,75221.07
1998-05-17,6206.23,34.71,41.55,29.37,75319.00
1998-05-18,6206.21,40.27,55.86,25.67,75253.71
1998-05-19,6206.15,48.93,63.49,33.14,75068.74
1998-05-20,6206.10,49.27,59.95,37.78,74905.54
1998-05-21,6206.06,40.71,47.53,34.71,74774.97
1998-05-22,6206.03,40.05,47.13,34.24,74677.05
1998-05-23,6206.00,48.09,57.83,38.72,74590.00
1998-05-24,6205.98,49.42,60.26,37.07,74527.02
1998-05-25,6205.96,49.34,60.89,34.24,74464.04
1998-05-26,6206.00,33.09,37.54,30.31,74590.00
1998-05-27,6206.01,38.75,48.47,28.03,74611.76
1998-05-28,6206.01,49.19,64.04,32.20,74611.76
1998-05-29,6205.96,44.17,54.29,37.15,74464.04
1998-05-30,6205.91,42.58,56.33,30.70,74306.59
1998-05-31,6205.89,48.59,61.92,32.75,74243.61
1998-06-01,6205.85,52.17,67.81,34.08,74128.15
1998-06-02,6205.84,48.98,57.98,40.61,74096.66
1998-06-03,6205.86,44.78,53.66,38.88,74149.14
1998-06-04,6205.84,46.73,55.00,40.61,74096.66
1998-06-05,6205.83,44.25,54.37,33.61,74065.17
1998-06-06,6205.84,49.35,60.74,39.12,74096.66
1998-06-07,6205.81,49.10,58.93,39.27,74002.19
1998-06-08,6205.81,45.86,53.66,42.34,74002.19
1998-06-09,6205.81,44.89,52.56,39.35,74002.19
1998-06-10,6205.80,48.21,61.44,33.30,73970.70
1998-06-11,6205.80,50.54,62.54,41.87,73970.70
1998-06-12,6205.80,52.17,65.06,38.88,73970.70
1998-06-13,6205.77,54.33,64.67,46.43,73876.23
1998-06-14,6205.74,51.81,60.42,40.61,73781.77
1998-06-15,6205.71,51.00,63.02,36.84,73687.29
1998-06-16,6205.69,40.20,50.44,35.97,73634.81
1998-06-17,6205.67,45.75,58.30,38.01,73571.83
1998-06-18,6205.66,55.07,68.83,39.12,73540.34
1998-06-19,6205.61,53.87,61.05,45.88,73382.89
1998-06-20,6205.60,50.71,65.06,33.61,73351.40
1998-06-21,6205.58,55.81,70.80,36.60,73288.42
1998-06-22,6205.59,49.37,56.33,44.38,73319.91
1998-06-23,6205.59,49.13,60.42,37.86,73319.91
1998-06-24,6205.56,52.19,63.25,39.43,73225.45
1998-06-25,6205.56,54.90,65.45,47.68,73225.45
1998-06-26,6205.55,48.24,57.91,41.00,73193.95
1998-06-27,6205.52,50.13,67.10,31.96,73109.98
1998-06-28,6205.50,58.62,75.52,38.64,73047.00
1998-06-29,6205.48,62.02,81.88,42.02,72984.02
1998-06-30,6205.46,64.93,79.21,48.39,72921.04
1998-07-01,6205.44,63.73,78.74,45.80,72858.06
1998-07-02,6205.41,67.19,82.75,49.65,72763.59
1998-07-03,6205.37,65.43,78.43,50.67,72648.13
1998-07-04,6205.35,64.03,79.21,48.39,72585.15
1998-07-05,6205.32,63.27,79.05,44.70,72490.68
1998-07-06,6205.31,65.90,79.05,48.55,72459.19
1998-07-07,6205.30,63.38,75.83,50.04,72427.70
1998-07-08,6205.25,63.19,78.58,45.33,72270.25
1998-07-09,6205.17,66.59,81.18,53.50,72028.83
1998-07-10,6205.09,68.51,81.73,49.57,71776.91
1998-07-11,6205.02,64.47,75.91,49.34,71566.98
1998-07-12,6204.95,63.06,82.83,41.63,71351.34
1998-07-13,6204.86,66.93,82.36,47.06,71086.75
1998-07-14,6204.75,65.38,81.81,46.58,70761.09
1998-07-15,6204.66,66.21,86.44,44.70,70486.31
1998-07-16,6204.54,72.21,92.26,49.57,70130.13
1998-07-17,6204.44,74.68,93.13,53.66,69834.99
1998-07-18,6204.35,74.16,90.69,54.13,69560.22
1998-07-19,6204.24,72.90,90.22,51.30,69234.55
1998-07-20,6204.12,69.55,82.83,57.28,68878.37
1998-07-21,6204.04,66.52,81.73,52.32,68634.13
1998-07-22,6203.95,67.32,83.69,50.75,68373.05
1998-07-23,6203.84,69.53,80.86,59.16,68045.53
1998-07-24,6203.74,66.98,77.88,56.80,67757.70
1998-07-25,6203.65,66.88,78.35,54.45,67499.66
1998-07-26,6203.55,68.67,79.29,60.26,67201.91
1998-07-27,6203.43,68.93,81.26,59.87,66854.54
1998-07-28,6203.35,67.89,82.43,50.83,66626.27
1998-07-29,6203.23,66.32,80.39,56.18,66268.97
1998-07-30,6203.14,66.66,82.20,53.58,66010.92
1998-07-31,6203.11,56.51,69.15,49.34,65921.59
1998-08-01,6203.03,57.97,70.88,43.36,65693.33
1998-08-02,6202.97,61.81,78.74,44.38,65517.55
1998-08-03,6202.90,65.79,83.46,45.01,65315.84
1998-08-04,6202.82,67.61,83.77,50.36,65094.91
1998-08-05,6202.76,69.73,86.99,51.85,64922.02
1998-08-06,6202.68,71.15,88.41,50.99,64701.09
1998-08-07,6202.61,70.58,82.91,53.03,64499.38
1998-08-08,6202.52,69.49,85.66,53.50,64249.63
1998-08-09,6202.44,71.27,84.79,55.08,64019.10
1998-08-10,6202.37,69.13,85.11,49.34,63826.99
1998-08-11,6202.28,69.72,86.13,50.36,63567.64
1998-08-12,6202.21,70.44,85.34,54.45,63375.54
1998-08-13,6202.13,69.09,86.52,49.49,63145.01
1998-08-14,6202.06,69.00,84.64,50.04,62952.90
1998-08-15,6201.99,73.21,81.65,63.49,62752.06
1998-08-16,6201.91,70.85,80.71,57.12,62537.86
1998-08-17,6201.80,65.42,79.68,49.81,62230.54
1998-08-18,6201.73,60.56,73.16,45.96,62044.28
1998-08-19,6201.66,62.51,77.88,45.64,61848.71
1998-08-20,6201.56,64.23,79.84,44.30,61578.63
1998-08-21,6201.47,63.44,79.21,43.83,61336.50
1998-08-22,6201.39,62.16,81.10,41.79,61112.99
1998-08-23,6201.30,60.26,73.32,43.36,60861.54
1998-08-24,6201.22,61.08,80.71,40.29,60647.34
1998-08-25,6201.13,64.05,81.96,41.71,60405.20
1998-08-26,6201.05,66.73,75.75,56.02,60181.70
1998-08-27,6200.96,61.03,79.29,41.63,59942.36
1998-08-28,6200.88,65.23,84.48,45.88,59724.97
1998-08-29,6200.81,70.36,89.20,50.75,59543.81
1998-08-30,6200.73,66.59,82.99,50.12,59326.42
1998-08-31,6200.64,67.84,84.40,53.58,59090.91
1998-09-01,6200.55,66.86,84.40,47.45,58846.34
1998-09-02,6200.47,65.86,84.71,46.90,58638.01
1998-09-03,6200.39,66.00,82.99,47.13,58420.61
1998-09-04,6200.31,67.53,80.31,52.95,58212.28
1998-09-05,6200.21,67.54,75.60,59.56,57940.54
1998-09-06,6200.16,64.51,75.52,52.17,57813.73
1998-09-07,6200.10,63.36,76.85,50.91,57650.68
1998-09-08,6200.02,61.75,74.57,54.60,57442.35
1998-09-09,6199.91,57.60,70.80,52.40,57151.43
1998-09-10,6199.90,50.95,60.74,45.64,57125.14
1998-09-11,6199.80,54.34,65.92,44.30,56871.05
1998-09-12,6199.81,51.29,54.45,46.90,56897.33
1998-09-13,6199.75,55.37,70.80,41.63,56739.62
1998-09-14,6199.67,58.47,75.91,41.32,56538.09
1998-09-15,6199.61,60.69,78.50,43.91,56380.38
1998-09-16,6199.53,63.02,78.19,51.62,56170.09
1998-09-17,6199.45,63.00,78.43,50.04,55968.57
1998-09-18,6199.38,56.62,64.59,46.74,55784.57
1998-09-19,6199.30,47.40,56.73,37.15,55583.05
1998-09-20,6199.22,46.34,57.91,34.63,55381.52
1998-09-21,6199.17,41.76,46.19,36.76,55250.09
1998-09-22,6199.11,46.56,61.52,35.42,55092.38
1998-09-23,6199.07,50.21,63.02,40.77,54987.24
1998-09-24,6199.06,49.93,63.41,37.86,54960.95
1998-09-25,6199.00,47.70,56.96,39.43,54812.00
1998-09-26,6198.99,46.42,53.42,42.26,54786.45
1998-09-27,6198.94,50.44,63.72,38.01,54658.70
1998-09-28,6198.91,53.22,69.07,37.62,54582.04
1998-09-29,6198.87,54.00,68.13,39.90,54488.36
1998-09-30,6198.85,50.45,62.94,43.44,54437.25
1998-10-01,6198.81,50.24,62.47,37.39,54335.05
1998-10-02,6198.74,49.43,55.00,42.81,54156.19
1998-10-03,6198.72,38.62,42.81,34.87,54113.61
1998-10-04,6198.66,35.59,42.81,31.25,53960.30
1998-10-05,6198.63,37.27,51.93,24.10,53883.64
1998-10-06,6198.58,46.35,64.59,28.58,53755.89
1998-10-07,6198.54,50.28,64.90,38.25,53662.20
1998-10-08,6198.50,44.80,58.38,31.96,53560.00
1998-10-09,6198.48,44.46,60.19,28.97,53508.90
1998-10-10,6198.46,37.42,46.35,29.92,53457.80
1998-10-11,6198.43,41.32,61.60,25.20,53381.14
1998-10-12,6198.40,49.38,67.65,33.61,53304.49
1998-10-13,6198.38,49.39,59.64,38.72,53261.91
1998-10-14,6198.35,40.80,53.82,28.89,53185.25
1998-10-15,6198.35,34.90,38.80,31.10,53185.25
1998-10-16,6198.30,30.70,38.64,26.22,53057.50
1998-10-17,6198.28,32.47,50.83,17.26,53006.39
1998-10-18,6198.26,38.96,54.45,26.46,52955.29
1998-10-19,6198.23,39.78,54.29,26.46,52887.16
1998-10-20,6198.21,41.03,56.57,27.72,52836.05
1998-10-21,6198.20,43.22,59.95,27.79,52810.50
1998-10-22,6198.21,42.79,46.51,40.37,52836.05
1998-10-23,6198.19,42.47,56.96,32.51,52784.95
1998-10-24,6198.17,43.51,51.38,33.53,52733.85
1998-10-25,6198.16,39.58,44.78,33.06,52708.30
1998-10-26,6198.18,42.95,53.35,35.66,52759.40
1998-10-27,6198.15,41.34,53.58,31.80,52682.75
1998-10-28,6198.14,36.05,41.16,31.80,52657.20
1998-10-29,6198.11,31.57,36.76,28.97,52580.54
1998-10-30,6198.10,32.46,44.23,24.10,52554.99
1998-10-31,6198.09,33.12,50.59,17.34,52529.44
1998-11-01,6198.10,36.38,46.58,31.96,52554.99
1998-11-02,6198.08,32.10,38.09,24.65,52503.89
1998-11-03,6198.06,29.84,45.96,20.01,52461.30
1998-11-04,6198.06,35.67,42.81,27.79,52461.30
1998-11-05,6198.04,30.05,35.11,27.01,52410.20
1998-11-06,6198.05,27.54,34.95,17.34,52435.75
1998-11-07,6198.02,27.88,35.58,23.78,52359.10
1998-11-08,6198.07,26.82,34.01,20.17,52478.34
1998-11-09,6198.06,23.61,25.83,20.95,52461.30
1998-11-10,6198.08,23.69,29.21,13.56,52503.89
1998-11-11,6198.07,29.79,35.03,26.77,52478.34
1998-11-12,6198.08,27.73,38.88,15.29,52503.89
1998-11-13,6198.10,32.83,43.83,24.26,52554.99
1998-11-14,6198.11,38.24,53.27,28.50,52580.54
1998-11-15,6198.09,38.75,46.90,28.82,52529.44
1998-11-16,6198.09,35.89,45.33,25.04,52529.44
1998-11-17,6198.10,35.70,43.91,29.60,52554.99
1998-11-18,6198.15,27.65,33.77,19.22,52682.75
1998-11-19,6198.13,25.82,40.29,16.63,52631.64
1998-11-20,6198.14,30.82,42.57,19.15,52657.20
1998-11-21,6198.16,44.87,52.56,33.22,52708.30
1998-11-22,6198.16,38.28,42.65,33.53,52708.30
1998-11-23,6198.21,42.67,55.23,32.83,52836.05
1998-11-24,6198.19,31.70,44.07,25.91,52784.95
1998-11-25,6198.21,39.62,47.21,32.35,52836.05
1998-11-26,6198.19,42.74,55.78,30.78,52784.95
1998-11-27,6198.25,37.66,44.46,30.70,52929.74
1998-11-28,6198.21,37.39,46.58,32.59,52836.05
1998-11-29,6198.27,31.58,35.58,29.84,52980.84
1998-11-30,6198.29,37.73,44.70,32.75,53031.95
1998-12-01,6198.28,36.28,43.75,28.34,53006.39
1998-12-02,6198.30,38.98,43.60,32.75,53057.50
1998-12-03,6198.29,36.12,46.98,22.68,53031.95
1998-12-04,6198.30,18.57,22.76,15.84,53057.50
1998-12-05,6198.30,15.16,22.13,4.44,53057.50
1998-12-06,6198.30,17.49,18.91,15.53,53057.50
1998-12-07,6198.28,16.44,24.96,3.03,53006.39
1998-12-08,6198.32,22.21,29.45,17.10,53108.60
1998-12-09,6198.31,16.25,24.89,6.41,53083.05
1998-12-10,6198.33,16.59,31.65,2.79,53134.15
1998-12-11,6198.33,25.53,37.46,13.25,53134.15
1998-12-12,6198.33,29.95,43.12,19.54,53134.15
1998-12-13,6198.34,35.76,45.01,24.73,53159.70
1998-12-14,6198.35,32.53,39.12,26.46,53185.25
1998-12-15,6198.34,29.10,38.80,19.54,53159.70
1998-12-16,6198.35,31.83,48.00,19.07,53185.25
1998-12-17,6198.34,30.91,49.57,19.22,53159.70
1998-12-18,6198.38,21.98,37.78,9.48,53261.91
1998-12-19,6198.37,8.48,16.08,2.24,53236.36
1998-12-20,6198.36,4.43,9.48,-4.04,53210.80
1998-12-21,6198.37,2.61,11.99,-9.23,53236.36
1998-12-22,6198.35,4.80,16.47,-3.17,53185.25
1998-12-23,6198.37,6.23,20.33,-5.77,53236.36
1998-12-24,6198.36,19.08,30.70,10.03,53210.80
1998-12-25,6198.43,28.50,38.96,23.63,53381.14
1998-12-26,6198.38,32.28,35.73,24.10,53261.91
1998-12-27,6198.39,32.84,40.45,22.68,53287.46
1998-12-28,6198.39,39.80,42.18,33.69,53287.46
1998-12-29,6198.38,37.51,49.10,27.01,53261.91
1998-12-30,6198.40,32.83,46.51,24.41,53304.49
1998-12-31,6198.41,31.68,41.24,28.97,53330.04
1999-01-01,6198.41,25.89,36.13,14.35,53330.04
1999-01-02,6198.41,22.69,34.87,9.95,53330.04
1999-01-03,6198.42,18.68,34.79,5.70,53355.59
1999-01-04,6198.43,18.69,36.29,4.84,53381.14
1999-01-05,6198.43,25.73,47.21,12.15,53381.14
1999-01-06,6198.45,27.96,48.79,15.14,53432.25
1999-01-07,6198.46,29.20,38.96,22.76,53457.80
1999-01-08,6198.43,25.30,33.45,17.49,53381.14
1999-01-09,6198.44,25.80,45.48,11.44,53406.70
1999-01-10,6198.47,27.80,50.28,15.61,53483.35
1999-01-11,6198.48,29.37,47.13,13.41,53508.90
1999-01-12,6198.46,29.34,34.08,25.83,53457.80
1999-01-13,6198.48,27.65,42.26,12.93,53508.90
1999-01-14,6198.50,29.66,45.72,9.71,53560.00
1999-01-15,6198.53,37.35,44.46,30.00,53636.65
1999-01-16,6198.54,34.92,40.92,29.37,53662.20
1999-01-17,6198.57,31.12,35.89,25.99,53730.34
1999-01-18,6198.58,38.49,44.54,33.30,53755.89
1999-01-19,6198.62,32.59,37.86,28.58,53858.09
1999-01-20,6198.68,31.39,37.86,28.50,54011.40
1999-01-21,6198.69,26.73,28.97,21.90,54036.95
1999-01-22,6198.73,24.91,39.12,11.44,54130.64
1999-01-23,6198.76,26.24,39.51,17.18,54207.29
1999-01-24,6198.74,16.77,22.68,-1.44,54156.19
1999-01-25,6198.76,16.94,30.55,-4.04,54207.29
1999-01-26,6198.78,23.33,27.40,16.94,54258.39
1999-01-27,6198.80,12.11,19.85,-8.36,54309.50
1999-01-28,6198.80,3.32,23.78,-12.69,54309.50
1999-01-29,6198.80,4.81,25.51,-9.70,54309.50
1999-01-30,6198.81,13.12,33.06,-9.70,54335.05
1999-01-31,6198.84,29.14,34.95,23.63,54411.70
1999-02-01,6198.84,17.76,30.47,-3.17,54411.70
1999-02-02,6198.86,14.75,34.56,-5.92,54462.80
1999-02-03,6198.86,32.04,35.58,20.80,54462.80
1999-02-04,6198.86,32.65,38.49,23.31,54462.80
1999-02-05,6198.86,21.43,33.30,3.58,54462.80
1999-02-06,6198.88,32.94,39.19,27.87,54513.91
1999-02-07,6198.86,39.04,43.36,33.45,54462.80
1999-02-08,6198.91,29.90,34.08,24.57,54582.04
1999-02-09,6198.98,30.70,41.00,13.88,54760.90
1999-02-10,6198.96,13.64,17.18,4.99,54709.80
1999-02-11,6198.98,4.86,21.27,-11.03,54760.90
1999-02-12,6198.98,16.93,33.85,1.53,54760.90
1999-02-13,6199.01,22.20,38.41,5.54,54838.29
1999-02-14,6199.02,31.19,37.31,21.90,54864.57
1999-02-15,6199.04,17.83,35.42,4.44,54917.14
1999-02-16,6199.06,28.60,38.09,17.02,54960.95
1999-02-17,6199.12,31.15,36.68,16.71,55118.67
1999-02-18,6199.13,22.32,40.22,3.89,55144.95
1999-02-19,6199.15,24.02,30.15,6.02,55197.52
1999-02-20,6199.14,13.93,31.33,-12.37,55171.24
1999-02-21,6199.18,26.26,33.45,21.43,55276.38
1999-02-22,6199.20,24.94,32.28,7.35,55328.95
1999-02-23,6199.21,32.30,39.35,27.72,55355.24
1999-02-24,6199.21,38.62,45.33,29.84,55355.24
1999-02-25,6199.25,29.86,41.95,15.45,55451.62
1999-02-26,6199.27,24.35,33.45,15.06,55504.19
1999-02-27,6199.29,26.98,42.50,8.61,55556.76
1999-02-28,6199.29,41.05,49.49,30.23,55556.76
1999-03-01,6199.31,34.63,41.55,22.84,55609.33
1999-03-02,6199.35,28.98,42.65,14.82,55714.48
1999-03-03,6199.38,34.73,46.35,21.58,55784.57
1999-03-04,6199.39,18.05,24.41,2.56,55810.86
1999-03-05,6199.43,13.11,29.68,-3.01,55916.00
1999-03-06,6199.45,25.79,36.91,10.42,55968.57
1999-03-07,6199.50,24.92,31.17,15.14,56100.00
1999-03-08,6199.52,21.80,37.46,5.78,56152.57
1999-03-09,6199.55,25.81,32.67,21.19,56222.67
1999-03-10,6199.57,18.06,32.75,-2.31,56275.24
1999-03-11,6199.58,24.66,29.60,20.17,56301.52
1999-03-12,6199.60,20.03,36.21,2.87,56354.09
1999-03-13,6199.62,29.57,45.64,11.44,56406.67
1999-03-14,6199.64,38.67,48.47,26.69,56459.24
1999-03-15,6199.67,35.83,50.20,25.59,56538.09
1999-03-16,6199.68,30.07,41.24,18.20,56564.38
1999-03-17,6199.77,30.51,47.37,14.51,56792.19
1999-03-18,6199.86,36.47,53.58,20.48,57020.00
1999-03-19,6200.04,39.08,55.55,25.28,57487.64
1999-03-20,6200.16,40.47,51.62,28.50,57813.73
1999-03-21,6200.42,35.12,38.72,27.32,58502.14
1999-03-22,6200.57,33.67,46.35,19.70,58900.69
1999-03-23,6200.73,37.41,44.46,28.89,59326.42
1999-03-24,6200.91,40.22,54.68,23.71,59806.49
1999-03-25,6201.12,47.80,56.96,34.40,60377.27
1999-03-26,6201.38,40.21,47.45,34.95,61085.05
1999-03-27,6201.56,27.62,36.68,21.11,61578.63
1999-03-28,6201.65,31.07,41.55,19.46,61820.77
1999-03-29,6201.73,42.35,51.30,30.15,62044.28
1999-03-30,6201.83,32.61,42.10,27.87,62314.36
1999-03-31,6201.89,24.25,30.31,21.19,62481.99
1999-04-01,6201.97,24.42,31.02,19.70,62696.18
1999-04-02,6202.02,25.28,30.94,21.03,62837.63
1999-04-03,6202.07,25.34,28.97,22.68,62981.71
1999-04-04,6202.12,26.09,32.59,18.12,63116.19
1999-04-05,6202.18,28.49,32.51,24.65,63289.09
1999-04-06,6202.25,30.75,38.01,27.09,63490.80
1999-04-07,6202.34,30.13,40.77,21.11,63740.54
1999-04-08,6202.40,31.33,38.88,22.53,63913.44
1999-04-09,6202.46,21.06,25.28,14.82,64076.73
1999-04-10,6202.51,21.67,37.46,3.58,64220.82
1999-04-11,6202.55,33.80,45.64,21.19,64336.08
1999-04-12,6202.63,38.71,54.13,22.61,64557.01
1999-04-13,6202.69,39.83,50.12,28.27,64729.91
1999-04-14,6202.80,36.14,46.43,26.22,65037.28
1999-04-15,6202.88,35.90,51.38,21.19,65267.81
1999-04-16,6202.99,39.23,60.81,18.75,65575.19
1999-04-17,6203.11,44.34,64.35,24.26,65921.59
1999-04-18,6203.25,47.47,64.04,29.76,66328.52
1999-04-19,6203.40,47.97,59.64,35.11,66765.22
1999-04-20,6203.59,42.69,49.02,38.09,67321.01
1999-04-21,6203.74,32.51,40.22,28.19,67757.70
1999-04-22,6203.83,33.27,40.69,25.91,68025.68
1999-04-23,6203.88,38.76,45.40,32.43,68164.63
1999-04-24,6203.99,41.24,49.41,31.65,68492.15
