date,wz,wi,wk,qu,qd
1995-11-24,,,,42.51,1.40
1995-11-25,,,,39.93,1.30
1995-11-26,,,,207.18,1.20
1995-11-27,,,,217.11,1.30
1995-11-28,,,,1863.32,1.10
1995-11-29,,,,783.50,0.62
1995-11-30,,,,684.17,0.79
1995-12-01,,,,503.52,0.84
1995-12-02,,,,413.56,0.84
1995-12-03,,,,337.95,0.84
1995-12-04,,,,240.57,0.84
1995-12-05,,,,212.60,0.84
1995-12-06,,,,177.15,0.88
1995-12-07,,,,148.37,0.70
1995-12-08,,,,121.88,0.84
1995-12-09,,,,128.67,0.84
1995-12-10,,,,123.06,0.84
1995-12-11,,,,119.75,0.86
1995-12-12,,,,260.56,0.81
1995-12-13,,,,297.06,0.84
1995-12-14,,,,281.81,0.76
1995-12-15,,,,280.90,0.84
1995-12-16,,,,262.37,0.84
1995-12-17,,,,228.38,0.84
1995-12-18,,,,200.88,0.93
1995-12-19,,,,174.32,1.20
1995-12-20,,,,156.27,1.20
1995-12-21,,,,135.70,1.20
1995-12-22,,,,121.33,1.20
1995-12-23,,,,103.11,1.20
1995-12-24,,,,96.28,1.20
1995-12-25,,,,78.54,1.20
1995-12-26,,,,67.85,1.40
1995-12-27,,,,67.58,1.40
1995-12-28,,,,60.52,1.60
1995-12-29,,,,78.83,1.60
1995-12-30,,,,210.18,1.40
1995-12-31,,,,482.17,1.30
1996-01-01,,,,408.93,1.20
1996-01-02,,,,360.30,1.20
1996-01-03,,,,331.65,82.00
1996-01-04,,,,276.12,159.00
1996-01-05,,,,269.01,171.00
1996-01-06,,,,230.39,171.00
1996-01-07,,,,227.46,172.00
1996-01-08,,,,294.70,172.00
1996-01-09,,,,378.43,172.00
1996-01-10,,,,530.30,173.00
1996-01-11,,,,441.17,173.00
1996-01-12,,,,352.58,173.00
1996-01-13,,,,301.39,174.00
1996-01-14,,,,264.58,174.00
1996-01-15,,,,239.74,174.00
1996-01-16,,,,226.26,106.00
1996-01-17,,,,232.08,70.00
1996-01-18,,,,211.68,70.00
1996-01-19,,,,201.14,29.00
1996-01-20,,,,217.99,7.00
1996-01-21,,,,215.65,6.80
1996-01-22,,,,221.47,6.80
1996-01-23,,,,179.69,7.00
1996-01-24,,,,187.60,4.20
1996-01-25,,,,171.93,1.90
1996-01-26,,,,152.33,1.90
1996-01-27,,,,165.96,1.90
1996-01-28,,,,130.00,1.90
1996-01-29,,,,136.87,1.90
1996-01-30,,,,82.73,1.90
1996-01-31,,,,92.03,1.90
1996-02-01,,,,82.83,2.00
1996-02-02,,,,74.12,2.20
1996-02-03,,,,385.95,2.20
1996-02-04,,,,-194.08,2.20
1996-02-05,,,,134.37,2.00
1996-02-06,,,,726.24,176.00
1996-02-07,,,,2198.49,715.00
1996-02-08,,,,3040.12,1050.00
1996-02-09,,,,2447.75,1080.00
1996-02-10,,,,1427.66,1090.00
1996-02-11,,,,918.53,1090.00
1996-02-12,,,,658.62,1090.00
1996-02-13,,,,513.51,1080.00
1996-02-14,,,,431.81,994.00
1996-02-15,,,,375.24,916.00
1996-02-16,,,,343.68,773.00
1996-02-17,,,,353.62,541.00
1996-02-18,,,,448.48,403.00
1996-02-19,,,,463.76,403.00
1996-02-20,,,,460.03,312.00
1996-02-21,,,,363.20,244.00
1996-02-22,,,,377.42,129.00
1996-02-23,,,,315.44,38.00
1996-02-24,,,,279.13,21.00
1996-02-25,,,,271.68,21.00
1996-02-26,,,,230.21,21.00
1996-02-27,,,,203.87,21.00
1996-02-28,,,,206.80,21.00
1996-02-29,,,,207.41,22.00
1996-03-01,,,,173.30,15.00
1996-03-02,,,,208.09,14.00
1996-03-03,,,,321.94,416.00
1996-03-04,,,,405.76,582.00
1996-03-05,,,,435.90,507.00
1996-03-06,,,,350.20,219.00
1996-03-07,,,,410.67,112.00
1996-03-08,,,,521.22,87.00
1996-03-09,,,,562.82,400.00
1996-03-10,,,,379.04,424.00
1996-03-11,,,,523.82,344.00
1996-03-12,,,,707.30,651.00
1996-03-13,,,,687.22,625.00
1996-03-14,,,,564.26,473.00
1996-03-15,,,,429.88,390.00
1996-03-16,,,,382.26,291.00
1996-03-17,,,,322.63,203.00
1996-03-18,,,,266.90,204.00
1996-03-19,,,,231.39,106.00
1996-03-20,,,,187.39,2.90
1996-03-21,,,,171.03,3.30
1996-03-22,,,,182.71,3.30
1996-03-23,,,,160.86,3.40
1996-03-24,,,,162.18,3.60
1996-03-25,,,,132.51,3.60
1996-03-26,,,,115.32,3.80
1996-03-27,,,,139.21,3.80
1996-03-28,,,,105.50,3.80
1996-03-29,,,,135.01,4.00
1996-03-30,,,,135.74,4.30
1996-03-31,,,,163.49,438.00
1996-04-01,,,,186.57,109.00
1996-04-02,,,,223.84,3.20
1996-04-03,,,,233.40,12.00
1996-04-04,,,,194.16,146.00
1996-04-05,,,,207.00,207.00
1996-04-06,,,,173.00,173.00
1996-04-07,,,,161.00,161.00
1996-04-08,,,,160.00,160.00
1996-04-09,,,,133.00,133.00
1996-04-10,,,,97.00,97.00
1996-04-11,,,,127.51,212.00
1996-04-12,,,,85.67,110.00
1996-04-13,,,,121.27,79.00
1996-04-14,,,,116.34,80.00
1996-04-15,,,,181.39,163.00
1996-04-16,,,,26.76,219.00
1996-04-17,,,,121.57,44.00
1996-04-18,,,,93.30,117.00
1996-04-19,,,,126.00,126.00
1996-04-20,,,,84.43,162.00
1996-04-21,,,,119.31,12.00
1996-04-22,,,,170.55,433.00
1996-04-23,,,,346.88,627.00
1996-04-24,,,,670.00,670.00
1996-04-25,,,,680.15,394.00
1996-04-26,,,,448.38,198.00
1996-04-27,,,,346.00,304.00
1996-04-28,,,,325.00,325.00
1996-04-29,,,,233.07,263.00
1996-04-30,,,,190.00,190.00
1996-05-01,,,,157.00,157.00
1996-05-02,,,,99.40,183.00
1996-05-03,,,,113.50,48.00
1996-05-04,,,,226.84,100.00
1996-05-05,,,,66.40,115.00
1996-05-06,,,,88.08,64.00
1996-05-07,,,,69.39,51.00
1996-05-08,,,,67.13,61.00
1996-05-09,,,,41.00,41.00
1996-05-10,,,,37.08,13.00
1996-05-11,,,,22.82,11.00
1996-05-12,,,,77.13,71.00
1996-05-13,,,,84.11,187.00
1996-05-14,,,,138.11,395.00
1996-05-15,,,,181.76,277.00
1996-05-16,,,,119.39,203.00
1996-05-17,,,,303.19,476.00
1996-05-18,,,,214.77,179.00
1996-05-19,,,,385.02,45.00
1996-05-20,,,,438.74,278.00
1996-05-21,,,,398.99,530.00
1996-05-22,,,,194.52,463.00
1996-05-23,,,,184.23,220.00
1996-05-24,,,,283.44,21.00
1996-05-25,,,,183.38,64.00
1996-05-26,,,,169.21,80.00
1996-05-27,,,,144.78,42.00
1996-05-28,,,,79.00,79.00
1996-05-29,,,,90.00,90.00
1996-05-30,,,,124.14,118.00
1996-05-31,,,,80.86,87.00
1996-06-01,,,,75.00,75.00
1996-06-02,,,,99.84,148.00
1996-06-03,,,,55.10,211.00
1996-06-04,,,,28.46,231.00
1996-06-05,,,,36.06,233.00
1996-06-06,,,,33.85,182.00
1996-06-07,,,,24.41,183.00
1996-06-08,,,,0.77,206.00
1996-06-09,,,,66.87,161.00
1996-06-10,,,,-8.33,143.00
1996-06-11,,,,5.27,173.00
1996-06-12,,,,22.44,196.00
1996-06-13,,,,-3.68,198.00
1996-06-14,,,,14.22,191.00
1996-06-15,,,,-3.39,196.00
1996-06-16,,,,-7.64,208.00
1996-06-17,,,,2.17,199.00
1996-06-18,,,,-19.77,188.00
1996-06-19,,,,-4.53,191.00
1996-06-20,,,,32.20,198.00
1996-06-21,,,,3.31,197.00
1996-06-22,,,,9.92,186.00
1996-06-23,,,,9.60,239.00
1996-06-24,,,,4.09,206.00
1996-06-25,,,,10.79,151.00
1996-06-26,,,,21.29,134.00
1996-06-27,,,,15.31,101.00
1996-06-28,,,,16.94,76.00
1996-06-29,,,,9.54,74.00
1996-06-30,,,,2.73,78.00
1996-07-01,,,,5.46,143.00
1996-07-02,,,,8.88,225.00
1996-07-03,,,,-9.64,237.00
1996-07-04,,,,-0.23,243.00
1996-07-05,,,,-6.00,242.00
1996-07-06,,,,-12.41,231.00
1996-07-07,,,,-2.13,226.00
1996-07-08,,,,46.42,216.00
1996-07-09,,,,-14.42,214.00
1996-07-10,,,,-5.65,221.00
1996-07-11,,,,-1.86,223.00
1996-07-12,,,,-8.12,220.00
1996-07-13,,,,-9.97,216.00
1996-07-14,,,,-9.40,211.00
1996-07-15,,,,-13.82,213.00
1996-07-16,,,,-10.38,221.00
1996-07-17,,,,-7.35,220.00
1996-07-18,,,,6.49,197.00
1996-07-19,,,,-16.60,180.00
1996-07-20,,,,-1.47,186.00
1996-07-21,,,,-9.58,185.00
1996-07-22,,,,-7.42,186.00
1996-07-23,,,,-7.68,216.00
1996-07-24,,,,-6.49,268.00
1996-07-25,,,,-11.63,282.00
1996-07-26,,,,-1.74,277.00
1996-07-27,,,,-8.08,275.00
1996-07-28,,,,-2.76,265.00
1996-07-29,,,,-12.14,262.00
1996-07-30,,,,0.09,258.00
1996-07-31,,,,-11.67,237.00
1996-08-01,,,,120.51,252.00
1996-08-02,,,,-127.88,256.00
1996-08-03,,,,-12.34,247.00
1996-08-04,,,,-13.56,239.00
1996-08-05,,,,-10.53,232.00
1996-08-06,,,,-8.19,233.00
1996-08-07,,,,-7.43,239.00
1996-08-08,,,,-8.46,229.00
1996-08-09,,,,-3.77,228.00
1996-08-10,,,,-10.36,227.00
1996-08-11,,,,-6.44,226.00
1996-08-12,,,,-9.56,228.00
1996-08-13,,,,-5.92,234.00
1996-08-14,,,,-1.86,229.00
1996-08-15,,,,-2.07,219.00
1996-08-16,,,,-6.67,221.00
1996-08-17,,,,-17.68,219.00
1996-08-18,,,,-6.12,222.00
1996-08-19,,,,-1.33,215.00
1996-08-20,,,,-5.78,212.00
1996-08-21,,,,-9.87,214.00
1996-08-22,,,,-10.73,219.00
1996-08-23,,,,-2.49,218.00
1996-08-24,,,,-13.17,217.00
1996-08-25,,,,-9.08,216.00
1996-08-26,,,,-4.25,226.00
1996-08-27,,,,4.49,223.00
1996-08-28,,,,-10.55,217.00
1996-08-29,,,,-11.38,221.00
1996-08-30,,,,-3.73,204.00
1996-08-31,,,,-1.78,188.00
1996-09-01,,,,-12.21,186.00
1996-09-02,,,,-7.88,186.00
1996-09-03,,,,-3.30,185.00
1996-09-04,,,,-1.04,190.00
1996-09-05,,,,-6.88,189.00
1996-09-06,,,,-3.90,184.00
1996-09-07,,,,104.73,184.00
1996-09-08,,,,-118.55,180.00
1996-09-09,,,,4.70,133.00
1996-09-10,,,,-5.49,75.00
1996-09-11,,,,7.09,78.00
1996-09-12,,,,-11.14,66.00
1996-09-13,,,,1.58,54.00
1996-09-14,,,,-2.42,47.00
1996-09-15,,,,7.40,38.00
1996-09-16,,,,-5.69,34.00
1996-09-17,,,,-5.54,28.00
1996-09-18,,,,-9.54,24.00
1996-09-19,,,,11.90,24.00
1996-09-20,,,,-4.38,23.00
1996-09-21,,,,-7.57,23.00
1996-09-22,,,,-4.59,23.00
1996-09-23,,,,-4.25,144.00
1996-09-24,,,,8.72,183.00
1996-09-25,,,,-6.45,184.00
1996-09-26,,,,-3.46,183.00
1996-09-27,,,,-17.16,179.00
1996-09-28,,,,8.52,174.00
1996-09-29,,,,-5.19,165.00
1996-09-30,,,,5.34,165.00
1996-10-01,,,,3.00,168.00
1996-10-02,,,,-0.94,173.00
1996-10-03,,,,-0.38,186.00
1996-10-04,,,,0.36,183.00
1996-10-05,,,,5.60,177.00
1996-10-06,,,,-0.35,165.00
1996-10-07,,,,0.71,165.00
1996-10-08,,,,0.62,160.00
1996-10-09,,,,-4.27,149.00
1996-10-10,,,,8.58,147.00
1996-10-11,,,,-11.67,147.00
1996-10-12,,,,-3.03,146.00
1996-10-13,,,,9.67,145.00
1996-10-14,,,,25.27,147.00
1996-10-15,,,,-3.52,147.00
1996-10-16,,,,-12.81,147.00
1996-10-17,,,,57.40,148.00
1996-10-18,,,,-47.57,150.00
1996-10-19,,,,-4.20,150.00
1996-10-20,,,,1.44,149.00
1996-10-21,,,,3.64,148.00
1996-10-22,,,,4.36,147.00
1996-10-23,,,,5.27,147.00
1996-10-24,,,,4.45,145.00
1996-10-25,,,,9.51,146.00
1996-10-26,,,,5.69,146.00
1996-10-27,,,,-7.64,145.00
1996-10-28,,,,18.81,147.00
1996-10-29,,,,21.88,149.00
1996-10-30,,,,14.52,148.00
1996-10-31,,,,10.17,147.00
1996-11-01,,,,9.40,147.00
1996-11-02,,,,23.43,147.00
1996-11-03,,,,14.88,146.00
1996-11-04,,,,-1.11,147.00
1996-11-05,,,,14.72,147.00
1996-11-06,,,,19.54,147.00
1996-11-07,,,,10.91,99.00
1996-11-08,,,,14.59,0.57
1996-11-09,,,,10.50,0.42
1996-11-10,,,,22.34,0.42
1996-11-11,,,,10.49,0.42
1996-11-12,,,,16.35,0.42
1996-11-13,,,,18.40,0.43
1996-11-14,,,,14.35,0.32
1996-11-15,,,,16.68,0.42
1996-11-16,,,,24.54,0.24
1996-11-17,,,,14.34,0.12
1996-11-18,,,,69.44,0.55
1996-11-19,,,,301.93,0.67
1996-11-20,,,,410.75,0.54
1996-11-21,,,,239.55,0.55
1996-11-22,,,,186.85,0.51
1996-11-23,,,,162.19,0.60
1996-11-24,,,,151.76,0.59
1996-11-25,,,,164.41,0.60
1996-11-26,,,,154.89,0.60
1996-11-27,,,,151.78,0.56
1996-11-28,,,,181.00,0.40
1996-11-29,,,,199.61,0.46
1996-11-30,,,,181.36,0.50
1996-12-01,,,,163.49,0.39
1996-12-02,,,,167.52,0.38
1996-12-03,,,,140.23,0.42
1996-12-04,,,,138.50,0.30
1996-12-05,,,,157.66,0.47
1996-12-06,,,,169.82,0.61
1996-12-07,,,,155.10,0.45
1996-12-08,,,,225.27,0.52
1996-12-09,,,,402.47,0.72
1996-12-10,,,,448.83,0.65
1996-12-11,,,,384.24,0.59
1996-12-12,,,,317.63,0.62
1996-12-13,,,,235.68,0.60
1996-12-14,,,,206.15,0.60
1996-12-15,,,,167.49,0.60
1996-12-16,,,,168.86,0.79
1996-12-17,,,,157.82,0.84
1996-12-18,,,,150.57,0.84
1996-12-19,,,,136.04,0.84
1996-12-20,,,,121.85,0.84
1996-12-21,,,,125.86,0.84
1996-12-22,,,,113.76,0.84
1996-12-23,,,,84.16,0.94
1996-12-24,,,,130.77,1.20
1996-12-25,,,,321.66,1.20
1996-12-26,,,,348.25,1.20
1996-12-27,,,,346.86,1.20
1996-12-28,,,,347.77,1.20
1996-12-29,,,,512.31,1.20
1996-12-30,,,,1107.10,1.50
1996-12-31,,,,1101.64,1.40
1997-01-01,,,,186.48,222.00
1997-01-02,,,,2450.13,511.00
1997-01-03,,,,783.66,516.00
1997-01-04,,,,566.01,517.00
1997-01-05,,,,402.96,319.00
1997-01-06,,,,325.96,1.60
1997-01-07,,,,252.77,1.60
1997-01-08,,,,293.49,1.60
1997-01-09,,,,200.95,1.60
1997-01-10,,,,88.44,1.60
1997-01-11,,,,222.90,1.60
1997-01-12,,,,200.71,1.60
1997-01-13,,,,173.96,1.60
1997-01-14,,,,142.10,1.60
1997-01-15,,,,135.54,1.60
1997-01-16,,,,119.41,1.60
1997-01-17,,,,115.09,1.60
1997-01-18,,,,120.52,1.60
1997-01-19,,,,116.72,1.60
1997-01-20,,,,100.66,1.90
1997-01-21,,,,117.02,1.90
1997-01-22,,,,114.24,1.90
1997-01-23,,,,100.41,17.00
1997-01-24,,,,97.23,1.70
1997-01-25,,,,101.87,1.90
1997-01-26,,,,90.01,1.90
1997-01-27,,,,78.14,1.90
1997-01-28,,,,86.24,1.90
1997-01-29,,,,111.45,1.90
1997-01-30,,,,150.61,2.00
1997-01-31,,,,812.44,199.00
1997-02-01,,,,1319.19,469.00
1997-02-02,,,,810.67,513.00
1997-02-03,,,,579.55,470.00
1997-02-04,,,,429.70,297.00
1997-02-05,,,,341.36,149.00
1997-02-06,,,,278.22,97.00
1997-02-07,,,,226.89,46.00
1997-02-08,,,,194.37,11.00
1997-02-09,,,,167.83,2.20
1997-02-10,,,,148.57,2.20
1997-02-11,,,,150.38,2.20
1997-02-12,,,,127.39,2.20
1997-02-13,,,,107.79,2.20
1997-02-14,,,,244.22,2.20
1997-02-15,,,,324.28,2.20
1997-02-16,,,,314.03,2.10
1997-02-17,,,,296.31,2.20
1997-02-18,,,,316.92,2.20
1997-02-19,,,,319.91,2.20
1997-02-20,,,,333.43,2.20
1997-02-21,,,,317.84,2.20
1997-02-22,,,,264.52,59.00
1997-02-23,,,,225.41,97.00
1997-02-24,,,,198.91,97.00
1997-02-25,,,,181.12,63.00
1997-02-26,,,,174.28,2.50
1997-02-27,,,,165.54,2.50
1997-02-28,,,,144.70,2.50
1997-03-01,,,,171.80,2.50
1997-03-02,,,,183.36,2.50
1997-03-03,,,,224.09,2.50
1997-03-04,,,,207.35,2.50
1997-03-05,,,,203.92,2.80
1997-03-06,,,,194.06,2.90
1997-03-07,,,,222.20,93.00
1997-03-08,,,,247.04,292.00
1997-03-09,,,,253.73,276.00
1997-03-10,,,,797.50,606.00
1997-03-11,,,,1070.51,911.00
1997-03-12,,,,844.76,913.00
1997-03-13,,,,639.09,804.00
1997-03-14,,,,557.11,613.00
1997-03-15,,,,454.36,522.00
1997-03-16,,,,491.59,379.00
1997-03-17,,,,696.32,629.00
1997-03-18,,,,700.37,672.00
1997-03-19,,,,729.14,672.00
1997-03-20,,,,813.66,671.00
1997-03-21,,,,768.27,603.00
1997-03-22,,,,582.76,302.00
1997-03-23,,,,536.55,126.00
1997-03-24,,,,425.10,44.00
1997-03-25,,,,377.52,78.00
1997-03-26,,,,394.17,233.00
1997-03-27,,,,404.90,345.00
1997-03-28,,,,316.64,305.00
1997-03-29,,,,287.61,204.00
1997-03-30,,,,241.60,158.00
1997-03-31,,,,180.47,121.00
1997-04-01,,,,180.54,109.00
1997-04-02,,,,175.95,116.00
1997-04-03,,,,155.52,131.00
1997-04-04,,,,148.00,148.00
1997-04-05,,,,134.00,134.00
1997-04-06,,,,133.00,133.00
1997-04-07,,,,128.69,123.00
1997-04-08,,,,128.00,128.00
1997-04-09,,,,145.13,139.00
1997-04-10,,,,162.13,156.00
1997-04-11,,,,157.00,157.00
1997-04-12,,,,161.13,155.00
1997-04-13,,,,172.26,160.00
1997-04-14,,,,184.00,184.00
1997-04-15,,,,267.00,267.00
1997-04-16,,,,279.82,268.00
1997-04-17,,,,290.26,278.00
1997-04-18,,,,263.61,282.00
1997-04-19,,,,436.84,485.00
1997-04-20,,,,525.87,532.00
1997-04-21,,,,533.00,533.00
1997-04-22,,,,443.73,528.00
1997-04-23,,,,711.93,664.00
1997-04-24,,,,772.08,748.00
1997-04-25,,,,651.05,669.00
1997-04-26,,,,459.47,417.00
1997-04-27,,,,457.57,536.00
1997-04-28,,,,344.00,344.00
1997-04-29,,,,330.17,264.00
1997-04-30,,,,344.60,296.00
1997-05-01,,,,334.61,353.00
1997-05-02,,,,274.58,335.00
1997-05-03,,,,224.95,207.00
1997-05-04,,,,195.60,147.00
1997-05-05,,,,202.00,202.00
1997-05-06,,,,187.00,187.00
1997-05-07,,,,179.26,167.00
1997-05-08,,,,119.69,114.00
1997-05-09,,,,114.00,114.00
1997-05-10,,,,103.00,103.00
1997-05-11,,,,85.31,91.00
1997-05-12,,,,72.82,61.00
1997-05-13,,,,69.00,69.00
1997-05-14,,,,56.86,63.00
1997-05-15,,,,71.14,65.00
1997-05-16,,,,57.00,57.00
1997-05-17,,,,26.92,51.00
1997-05-18,,,,18.87,25.00
1997-05-19,,,,12.73,6.60
1997-05-20,,,,18.66,6.40
1997-05-21,,,,6.30,6.30
1997-05-22,,,,24.25,6.30
1997-05-23,,,,18.76,6.50
1997-05-24,,,,26.00,26.00
1997-05-25,,,,26.87,33.00
1997-05-26,,,,44.87,51.00
1997-05-27,,,,23.79,54.00
1997-05-28,,,,26.66,63.00
1997-05-29,,,,17.66,54.00
1997-05-30,,,,24.80,43.00
1997-05-31,,,,24.39,30.00
1997-06-01,,,,11.00,11.00
1997-06-02,,,,11.91,6.30
1997-06-03,,,,50.39,56.00
1997-06-04,,,,48.97,55.00
1997-06-05,,,,12.33,6.30
1997-06-06,,,,17.94,6.30
1997-06-07,,,,36.36,48.00
1997-06-08,,,,21.40,105.00
1997-06-09,,,,18.63,138.00
1997-06-10,,,,-11.91,179.00
1997-06-11,,,,27.61,218.00
1997-06-12,,,,26.15,214.00
1997-06-13,,,,31.55,202.00
1997-06-14,,,,21.03,197.00
1997-06-15,,,,24.67,199.00
1997-06-16,,,,2.80,211.00
1997-06-17,,,,22.54,242.00
1997-06-18,,,,15.22,261.00
1997-06-19,,,,-5.05,263.00
1997-06-20,,,,5.49,276.00
1997-06-21,,,,10.19,286.00
1997-06-22,,,,9.31,293.00
1997-06-23,,,,4.43,419.00
1997-06-24,,,,3.08,456.00
1997-06-25,,,,0.63,404.00
1997-06-26,,,,3.52,281.00
1997-06-27,,,,3.98,278.00
1997-06-28,,,,-3.74,268.00
1997-06-29,,,,17.18,162.00
1997-06-30,,,,5.57,140.00
1997-07-01,,,,6.61,136.00
1997-07-02,,,,-14.80,122.00
1997-07-03,,,,23.68,115.00
1997-07-04,,,,-12.99,134.00
1997-07-05,,,,0.16,142.00
1997-07-06,,,,-1.96,142.00
1997-07-07,,,,-8.27,161.00
1997-07-08,,,,2.60,191.00
1997-07-09,,,,12.41,203.00
1997-07-10,,,,9.65,195.00
1997-07-11,,,,8.18,173.00
1997-07-12,,,,1.44,160.00
1997-07-13,,,,10.81,136.00
1997-07-14,,,,-7.50,122.00
1997-07-15,,,,1.22,129.00
1997-07-16,,,,-9.64,132.00
1997-07-17,,,,-6.64,159.00
1997-07-18,,,,135.02,182.00
1997-07-19,,,,-3.53,182.00
1997-07-20,,,,-5.22,176.00
1997-07-21,,,,-20.11,173.00
1997-07-22,,,,-1.60,195.00
1997-07-23,,,,-0.42,213.00
1997-07-24,,,,-7.86,217.00
1997-07-25,,,,-6.17,222.00
1997-07-26,,,,-4.90,221.00
1997-07-27,,,,-3.41,221.00
1997-07-28,,,,-9.21,209.00
1997-07-29,,,,11.73,220.00
1997-07-30,,,,9.00,202.00
1997-07-31,,,,-3.34,164.00
1997-08-01,,,,-3.37,153.00
1997-08-02,,,,-3.27,157.00
1997-08-03,,,,5.25,173.00
1997-08-04,,,,-11.80,184.00
1997-08-05,,,,-8.05,187.00
1997-08-06,,,,-4.61,197.00
1997-08-07,,,,-2.52,203.00
1997-08-08,,,,-8.85,202.00
1997-08-09,,,,-8.52,202.00
1997-08-10,,,,1.22,206.00
1997-08-11,,,,-2.46,225.00
1997-08-12,,,,-14.04,235.00
1997-08-13,,,,1.21,221.00
1997-08-14,,,,-12.89,210.00
1997-08-15,,,,-3.49,217.00
1997-08-16,,,,1.22,221.00
1997-08-17,,,,-15.32,225.00
1997-08-18,,,,2.87,238.00
1997-08-19,,,,4.44,242.00
1997-08-20,,,,2.37,237.00
1997-08-21,,,,-2.65,231.00
1997-08-22,,,,-11.94,231.00
1997-08-23,,,,-3.74,230.00
1997-08-24,,,,-1.96,216.00
1997-08-25,,,,-1.30,183.00
1997-08-26,,,,-7.82,165.00
1997-08-27,,,,-1.99,155.00
1997-08-28,,,,-5.96,151.00
1997-08-29,,,,-6.48,149.00
1997-08-30,,,,-7.00,145.00
1997-08-31,,,,-2.91,148.00
1997-09-01,,,,-7.49,157.00
1997-09-02,,,,-0.69,156.00
1997-09-03,,,,1.65,147.00
1997-09-04,,,,-1.99,133.00
1997-09-05,,,,-5.24,108.00
1997-09-06,,,,-1.29,98.00
1997-09-07,,,,-9.90,93.00
1997-09-08,,,,-8.14,104.00
1997-09-09,,,,42.23,110.00
1997-09-10,,,,-5.22,117.00
1997-09-11,,,,3.17,128.00
1997-09-12,,,,-8.16,123.00
1997-09-13,,,,-5.45,109.00
1997-09-14,,,,20.94,101.00
1997-09-15,,,,-28.04,165.00
1997-09-16,,,,-1.46,190.00
1997-09-17,,,,-2.66,188.00
1997-09-18,,,,-0.77,181.00
1997-09-19,,,,0.98,176.00
1997-09-20,,,,-8.46,165.00
1997-09-21,,,,-1.54,165.00
1997-09-22,,,,-1.49,163.00
1997-09-23,,,,-5.74,146.00
1997-09-24,,,,0.55,138.00
1997-09-25,,,,-18.05,135.00
1997-09-26,,,,9.45,133.00
1997-09-27,,,,-12.03,133.00
1997-09-28,,,,-1.56,133.00
1997-09-29,,,,1.82,133.00
1997-09-30,,,,-10.25,138.00
1997-10-01,,,,4.59,182.00
1997-10-02,,,,-4.18,192.00
1997-10-03,,,,-0.55,186.00
1997-10-04,,,,-1.22,186.00
1997-10-05,,,,-3.48,185.00
1997-10-06,,,,1.08,174.00
1997-10-07,,,,-0.58,162.00
1997-10-08,,,,3.48,154.00
1997-10-09,,,,-0.50,148.00
1997-10-10,,,,2.85,148.00
1997-10-11,,,,-2.41,147.00
1997-10-12,,,,3.09,146.00
1997-10-13,,,,-1.94,145.00
1997-10-14,,,,1.60,145.00
1997-10-15,,,,2.29,145.00
1997-10-16,,,,-2.24,144.00
1997-10-17,,,,3.71,144.00
1997-10-18,,,,-0.96,143.00
1997-10-19,,,,0.22,144.00
1997-10-20,,,,0.45,147.00
1997-10-21,,,,0.01,146.00
1997-10-22,,,,73.92,145.00
1997-10-23,,,,15.76,145.00
1997-10-24,,,,-92.45,145.00
1997-10-25,,,,2.50,145.00
1997-10-26,,,,-5.05,144.00
1997-10-27,,,,1.40,146.00
1997-10-28,,,,3.46,147.00
1997-10-29,,,,15.73,146.00
1997-10-30,,,,14.53,146.00
1997-10-31,,,,13.67,147.00
1997-11-01,,,,24.62,147.00
1997-11-02,,,,13.66,147.00
1997-11-03,,,,13.77,75.00
1997-11-04,,,,14.41,0.89
1997-11-05,,,,17.00,1.00
1997-11-06,,,,21.56,1.20
1997-11-07,,,,37.81,1.30
1997-11-08,,,,26.57,1.30
1997-11-09,,,,26.43,1.00
1997-11-10,,,,26.14,0.88
1997-11-11,,,,24.26,1.20
1997-11-12,,,,26.62,1.20
1997-11-13,,,,21.89,1.20
1997-11-14,,,,19.68,1.20
1997-11-15,,,,19.82,1.50
1997-11-16,,,,20.08,1.60
1997-11-17,,,,20.08,1.60
1997-11-18,,,,22.58,1.60
1997-11-19,,,,17.57,1.20
1997-11-20,,,,12.71,1.00
1997-11-21,,,,17.67,1.30
1997-11-22,,,,29.28,1.20
1997-11-23,,,,21.50,0.48
1997-11-24,,,,19.47,0.69
1997-11-25,,,,24.29,0.87
1997-11-26,,,,40.29,0.66
1997-11-27,,,,38.26,0.88
1997-11-28,,,,29.37,0.95
1997-11-29,,,,29.32,0.86
1997-11-30,,,,31.74,0.84
1997-12-01,,,,34.04,0.86
1997-12-02,,,,24.54,0.96
1997-12-03,,,,29.21,0.75
1997-12-04,,,,26.62,0.60
1997-12-05,,,,24.03,0.28
1997-12-06,,,,26.19,0.00
1997-12-07,,,,24.18,0.00
1997-12-08,,,,29.21,0.39
1997-12-09,,,,22.14,0.44
1997-12-10,,,,22.19,0.50
1997-12-11,,,,24.62,0.44
1997-12-12,,,,24.27,0.26
1997-12-13,,,,24.19,0.01
1997-12-14,,,,26.50,0.00
1997-12-15,,,,34.27,0.48
1997-12-16,,,,115.34,0.36
1997-12-17,,,,237.14,0.01
1997-12-18,,,,177.80,0.00
1997-12-19,,,,124.18,0.00
1997-12-20,,,,91.34,0.00
1997-12-21,,,,71.87,0.00
1997-12-22,,,,66.81,0.00
1997-12-23,,,,56.74,0.04
1997-12-24,,,,54.16,0.29
1997-12-25,,,,41.93,0.34
1997-12-26,,,,47.46,0.42
1997-12-27,,,,42.22,0.40
1997-12-28,,,,39.78,0.49
