date,qj,fb,mm,mx,mn,qd,af
2003-05-16,,1799.02,,,,,1850.15
2003-05-17,,1798.98,,,,,1845.78
2003-05-18,,1798.88,,,,,1834.63
2003-05-19,,1798.81,,,,,1826.83
2003-05-20,,1798.90,,,,,1836.83
2003-05-21,,1799.03,,,,,1851.33
2003-05-22,,1799.09,,,,,1857.80
2003-05-23,,1799.16,,,,,1865.49
2003-05-24,,1799.25,,,,,1875.39
2003-05-25,,1799.38,,,,,1889.83
2003-05-26,,1799.53,,,,,1906.61
2003-05-27,,1799.60,,,,,1914.50
2003-05-28,,1799.67,,,,,1922.42
2003-05-29,,1799.68,,,,,1923.53
2003-05-30,,1799.81,,,,,1938.24
2003-05-31,,1799.91,,,,,1949.66
2003-06-01,,1799.95,,,,,1954.31
2003-06-02,,1799.72,,,,,1928.01
2003-06-03,,1799.46,,,,,1898.76
2003-06-04,,1799.16,,,,,1865.49
2003-06-05,,1799.07,,,,,1855.64
2003-06-06,,1798.98,,,,,1845.78
2003-06-07,,1798.89,,,,,1835.73
2003-06-08,,1798.75,,,,,1820.15
2003-06-09,,1798.56,,,,,1799.30
2003-06-10,,1798.39,,,,,1780.72
2003-06-11,,1798.20,,,,,1760.32
2003-06-12,,1798.04,,,,,1743.28
2003-06-13,,1797.96,,,,,1734.73
2003-06-14,,1797.89,,,,,1727.17
2003-06-15,,1797.74,,,,,1711.11
2003-06-16,,1797.49,,,,,1684.70
2003-06-17,,1797.22,,,,,1656.56
2003-06-18,,1796.87,,,,,1620.35
2003-06-19,,1796.71,,,,,1603.75
2003-06-20,,1796.65,,,,,1597.54
2003-06-21,,1796.56,,,,,1588.33
2003-06-22,,1796.43,,,,,1575.05
2003-06-23,,1796.19,,,,,1550.91
2003-06-24,,1795.92,,,,,1523.85
2003-06-25,,1795.63,,,,,1494.61
2003-06-26,,1795.36,,,,,1467.88
2003-06-27,,1795.04,,,,,1436.78
2003-06-28,,1794.83,,,,,1416.18
2003-06-29,,1794.59,,,,,1392.79
2003-06-30,,1794.30,,,,,1365.12
2003-07-01,,1794.01,,,,,1338.00
2003-07-02,,1793.77,,,,,1315.30
2003-07-03,,1793.51,,,,,1291.13
2003-07-04,,1793.16,,,,,1259.25
2003-07-05,,1792.95,,,,,1240.37
2003-07-06,,1792.67,,,,,1214.92
2003-07-07,,1792.46,,,,,1196.09
2003-07-08,,1792.46,,,,,1196.09
2003-07-09,,1792.37,,,,,1188.17
2003-07-10,,1792.30,,,,,1182.03
2003-07-11,,1792.12,,,,,1166.34
2003-07-12,,1791.96,,,,,1152.45
2003-07-13,,1791.88,,,,,1145.46
2003-07-14,,1791.81,,,,,1139.37
2003-07-15,,1791.64,,,,,1124.66
2003-07-16,,1791.42,,,,,1105.90
2003-07-17,,1791.23,,,,,1089.99
2003-07-18,,1791.05,,,,,1075.11
2003-07-19,,1790.87,,,,,1060.00
2003-07-20,,1790.70,,,,,1045.74
2003-07-21,,1790.55,,,,,1033.30
2003-07-22,,1790.36,,,,,1017.81
2003-07-23,,1790.13,,,,,999.35
2003-07-24,,1789.94,,,,,984.14
2003-07-25,,1789.70,,,,,964.93
2003-07-26,,1789.62,,,,,958.64
2003-07-27,,1789.58,,,,,955.47
2003-07-28,,1789.55,,,,,953.16
2003-07-29,,1789.45,,,,,945.33
2003-07-30,,1789.31,,,,,934.48
2003-07-31,,1789.24,,,,,929.13
2003-08-01,,1789.08,,,,,916.98
2003-08-02,,1789.05,,,,,914.76
2003-08-03,,1789.24,,,,,929.13
2003-08-04,,1789.41,,,,,942.21
2003-08-05,,1789.43,,,,,943.73
2003-08-06,,1789.48,,,,,947.63
2003-08-07,,1789.51,,,,,950.00
2003-08-08,,1789.50,,,,,949.24
2003-08-09,,1789.48,,,,,947.63
2003-08-10,,1789.47,,,,,946.86
2003-08-11,,1789.44,,,,,944.50
2003-08-12,,1789.46,,,,,946.10
2003-08-13,,1789.42,,,,,942.97
2003-08-14,,1789.18,,,,,924.57
2003-08-15,,1789.05,,,,,914.76
2003-08-16,,1788.97,,,,,908.59
2003-08-17,,1789.08,,,,,916.98
2003-08-18,,1789.17,,,,,923.82
2003-08-19,,1789.14,,,,,921.51
2003-08-20,,1789.17,,,,,923.82
2003-08-21,,1789.31,,,,,934.48
2003-08-22,,1789.36,,,,,938.34
2003-08-23,,1789.57,,,,,954.70
2003-08-24,,1789.86,,,,,977.72
2003-08-25,,1789.90,,,,,980.96
2003-08-26,,1789.91,,,,,981.76
2003-08-27,,1789.92,,,,,982.55
2003-08-28,,1790.02,,,,,990.63
2003-08-29,,1790.03,,,,,991.40
2003-08-30,,1790.12,,,,,998.56
2003-08-31,,1790.21,,,,,1005.70
2003-09-01,,1790.33,,,,,1015.35
2003-09-02,,1790.36,,,,,1017.81
2003-09-03,,1790.36,,,,,1017.81
2003-09-04,,1790.40,,,,,1021.08
2003-09-05,,1790.48,,,,,1027.57
2003-09-06,,1790.52,,,,,1030.88
2003-09-07,,1790.66,,,,,1042.39
2003-09-08,,1791.04,,,,,1074.30
2003-09-09,,1791.39,,,,,1103.33
2003-09-10,,1791.67,,,,,1127.20
2003-09-11,,1791.85,,,,,1142.79
2003-09-12,,1792.04,,,,,1159.38
2003-09-13,,1792.19,,,,,1172.40
2003-09-14,,1792.34,,,,,1185.48
2003-09-15,,1792.37,,,,,1188.17
2003-09-16,,1792.49,,,,,1198.80
2003-09-17,,1792.65,,,,,1213.06
2003-09-18,,1792.82,,,,,1228.48
2003-09-19,,1792.90,,,,,1235.76
2003-09-20,,1792.97,,,,,1242.19
2003-09-21,,1793.06,,,,,1250.35
2003-09-22,,1793.14,,,,,1257.48
2003-09-23,,1793.17,,,,,1260.22
2003-09-24,,1793.20,,,,,1262.88
2003-09-25,,1793.24,,,,,1266.52
2003-09-26,,1793.24,,,,,1266.52
2003-09-27,,1793.23,,,,,1265.54
2003-09-28,,1793.25,,,,,1267.41
2003-09-29,,1793.27,,,,,1269.19
2003-09-30,,1793.28,,,,,1270.08
2003-10-01,,1793.07,,,,,1251.22
2003-10-02,,1792.86,,,,,1232.16
2003-10-03,,1792.65,,,,,1213.06
2003-10-04,,1792.46,,,,,1196.09
2003-10-05,,1792.26,,,,,1178.49
2003-10-06,,1792.07,,,,,1162.01
2003-10-07,,1791.91,,,,,1148.04
2003-10-08,,1791.77,,,,,1135.86
2003-10-09,,1791.61,,,,,1122.04
2003-10-10,,1791.47,,,,,1110.14
2003-10-11,,1791.37,,,,,1101.67
2003-10-12,,1791.30,,,,,1095.81
2003-10-13,,1791.25,,,,,1091.62
2003-10-14,,1791.21,,,,,1088.27
2003-10-15,,1791.20,,,,,1087.45
2003-10-16,,1791.18,,,,,1085.82
2003-10-17,,1791.16,,,,,1084.19
2003-10-18,,1791.13,,,,,1081.67
2003-10-19,,1791.10,,,,,1079.24
2003-10-20,,1791.07,,,,,1076.73
2003-10-21,,1791.02,,,,,1072.61
2003-10-22,,1790.93,,,,,1065.07
2003-10-23,,1790.85,,,,,1058.25
2003-10-24,,1790.81,,,,,1054.95
2003-10-25,,1790.74,,,,,1049.02
2003-10-26,,1790.68,,,,,1044.03
2003-10-27,,1790.63,,,,,1039.87
2003-10-28,,1790.65,,,,,1041.58
2003-10-29,,1790.60,,,,,1037.43
2003-10-30,,1790.50,,,,,1029.18
2003-10-31,,1790.44,,,,,1024.28
2003-11-01,,1790.38,,,,,1019.41
2003-11-02,,1790.35,,,,,1017.02
2003-11-03,,1790.28,,,,,1011.30
2003-11-04,,1790.25,,,,,1008.93
2003-11-05,,1790.20,,,,,1004.91
2003-11-06,,1790.16,,,,,1001.69
2003-11-07,,1790.11,,,,,997.71
2003-11-08,,1790.07,,,,,994.59
2003-11-09,,1790.03,,,,,991.40
2003-11-10,,1790.05,,,,,992.95
2003-11-11,,1789.97,,,,,986.61
2003-11-12,,1789.95,,,,,985.01
2003-11-13,,1789.90,,,,,980.96
2003-11-14,,1789.86,,,,,977.72
2003-11-15,,1789.83,,,,,975.28
2003-11-16,,1789.81,,,,,973.70
2003-11-17,,1789.75,,,,,968.92
2003-11-18,,1789.74,,,,,968.13
2003-11-19,,1789.68,,,,,963.37
2003-11-20,,1789.64,,,,,960.19
2003-11-21,,1789.59,,,,,956.24
2003-11-22,,1789.55,,,,,953.16
2003-11-23,,1789.54,,,,,952.31
2003-11-24,,1789.48,,,,,947.63
2003-11-25,,1789.43,,,,,943.73
2003-11-26,,1789.37,,,,,939.09
2003-11-27,,1789.34,,,,,936.82
2003-11-28,,1789.32,,,,,935.23
2003-11-29,,1789.33,,,,,935.99
2003-11-30,,1789.30,,,,,933.72
2003-12-01,,1789.29,,,,,932.97
2003-12-02,,1789.24,,,,,929.13
2003-12-03,,1789.21,,,,,926.81
2003-12-04,,1789.18,,,,,924.57
2003-12-05,,1789.14,,,,,921.51
2003-12-06,,1789.12,,,,,920.02
2003-12-07,,1789.11,,,,,919.28
2003-12-08,,1789.06,,,,,915.50
2003-12-09,,1789.03,,,,,913.21
2003-12-10,,1789.02,,,,,912.47
2003-12-11,,1788.98,,,,,909.37
2003-12-12,,1788.95,,,,,907.04
2003-12-13,,1788.95,,,,,907.04
2003-12-14,,1788.96,,,,,907.81
2003-12-15,,1788.91,,,,,903.86
2003-12-16,,1788.88,,,,,901.47
2003-12-17,,1788.84,,,,,898.39
2003-12-18,,1788.81,,,,,896.02
2003-12-19,,1788.76,,,,,892.12
2003-12-20,,1788.72,,,,,889.00
2003-12-21,,1788.70,,,,,887.48
2003-12-22,,1788.66,,,,,884.37
2003-12-23,,1788.64,,,,,882.86
2003-12-24,,1788.60,,,,,879.77
2003-12-25,,1788.57,,,,,877.52
2003-12-26,,1788.53,,,,,874.45
2003-12-27,,1788.50,,,,,872.14
2003-12-28,,1788.46,,,,,869.16
2003-12-29,,1788.44,,,,,867.60
2003-12-30,,1788.40,,,,,864.64
2003-12-31,,1788.36,,,,,861.61
2004-01-01,,1788.32,,,,,858.60
2004-01-02,,1788.28,,,,,855.59
2004-01-03,,1788.28,,,,,855.59
2004-01-04,,1788.25,,,,,853.40
2004-01-05,,1788.20,,,,,849.69
2004-01-06,,1788.18,,,,,848.17
2004-01-07,,1788.13,,,,,844.55
2004-01-08,,1788.12,,,,,843.75
2004-01-09,,1788.10,,,,,842.31
2004-01-10,,1788.07,,,,,840.08
2004-01-11,,1788.07,,,,,840.08
2004-01-12,,1788.07,,,,,840.08
2004-01-13,,1788.07,,,,,840.08
2004-01-14,,1788.07,,,,,840.08
2004-01-15,,1788.07,,,,,840.08
2004-01-16,,1788.07,,,,,840.08
2004-01-17,,1788.07,,,,,840.08
2004-01-18,,1788.07,,,,,840.08
2004-01-19,,1788.07,,,,,840.08
2004-01-20,,1788.07,,,,,840.08
2004-01-21,,1788.07,,,,,840.08
2004-01-22,,1788.07,,,,,840.08
2004-01-23,,1788.07,,,,,840.24
2004-01-24,,1788.07,,,,,840.41
2004-01-25,,1788.08,,,,,840.57
2004-01-26,,1788.08,,,,,840.73
2004-01-27,,1788.08,,,,,840.90
2004-01-28,,1788.08,,,,,841.06
2004-01-29,,1788.09,,,,,841.22
2004-01-30,,1788.09,,,,,841.39
2004-01-31,,1788.09,,,,,841.55
2004-02-01,,1788.09,,,,,841.72
2004-02-02,,1788.09,,,,,841.88
2004-02-03,,1788.10,,,,,842.04
2004-02-04,,1788.10,,,,,842.21
2004-02-05,,1788.10,,,,,842.37
2004-02-06,,1788.10,,,,,842.53
2004-02-07,,1788.11,,,,,842.70
2004-02-08,,1788.11,,,,,842.86
2004-02-09,,1788.11,,,,,843.02
2004-02-10,,1788.11,,,,,843.19
2004-02-11,,1788.11,,,,,843.35
2004-02-12,,1788.12,,,,,843.51
2004-02-13,,1788.12,,,,,843.68
2004-02-14,,1788.12,,,,,843.84
2004-02-15,,1788.12,,,,,844.01
2004-02-16,,1788.13,,,,,844.17
2004-02-17,,1788.13,,,,,844.33
2004-02-18,,1788.13,,,,,844.50
2004-02-19,,1788.13,,,,,844.66
2004-02-20,,1788.13,,,,,844.82
2004-02-21,,1788.14,,,,,844.99
2004-02-22,,1788.14,,,,,845.15
2004-02-23,,1788.14,,,,,845.31
2004-02-24,,1788.14,,,,,845.48
2004-02-25,,1788.15,,,,,845.64
2004-02-26,,1788.15,,,,,845.80
2004-02-27,,1788.15,,,,,845.97
2004-02-28,,1788.15,,,,,846.13
2004-02-29,,1788.15,,,,,846.30
2004-03-01,,1788.16,,,,,846.46
2004-03-02,,1788.16,,,,,846.62
2004-03-03,,1788.16,,,,,846.79
2004-03-04,,1788.16,,,,,846.95
2004-03-05,,1788.17,,,,,847.11
2004-03-06,,1788.17,,,,,847.28
2004-03-07,,1788.17,,,,,847.44
2004-03-08,,1788.26,,,,,854.13
2004-03-09,,1788.27,,,,,854.86
2004-03-10,,1788.61,,,,,880.53
2004-03-11,,1788.95,,,,,907.04
2004-03-12,,1789.25,,,,,929.88
2004-03-13,,1789.60,,,,,957.01
2004-03-14,,1789.94,,,,,984.14
2004-03-15,,1790.34,,,,,1016.14
2004-03-16,,1790.68,,,,,1044.03
2004-03-17,,1791.07,,,,,1076.73
2004-03-18,,1791.45,,,,,1108.39
2004-03-19,,1791.79,,,,,1137.57
2004-03-20,,1792.14,,,,,1168.05
2004-03-21,,1792.43,,,,,1193.47
2004-03-22,,1792.72,,,,,1219.36
2004-03-23,,1793.09,,,,,1252.98
2004-03-24,,1793.45,,,,,1285.61
2004-03-25,,1793.82,,,,,1320.02
2004-03-26,,1794.16,,,,,1351.96
2004-03-27,,1794.53,,,,,1387.10
2004-03-28,,1794.85,,,,,1418.11
2004-03-29,,1795.19,,,,,1451.24
2004-03-30,,1795.46,,,,,1477.68
2004-03-31,,1795.78,,,,,1509.66
2004-04-01,,1796.09,,,,,1540.89
2004-04-02,,1796.32,,,,,1563.98
2004-04-03,,1796.52,,,,,1584.19
2004-04-04,,1796.65,,,,,1597.54
2004-04-05,,1796.82,,,,,1615.10
2004-04-06,,1797.04,,,,,1638.12
2004-04-07,,1797.16,,,,,1650.36
2004-04-08,,1797.28,,,,,1662.78
2004-04-09,,1797.37,,,,,1672.11
2004-04-10,,1797.42,,,,,1677.36
2004-04-11,,1797.40,,,,,1675.20
2004-04-12,,1797.37,,,,,1672.11
2004-04-13,,1797.42,,,,,1677.36
2004-04-14,,1797.61,,,,,1697.30
2004-04-15,,1797.83,,,,,1720.80
2004-04-16,,1798.04,,,,,1744.40
2004-04-17,,1798.26,,,,,1768.00
2004-04-18,,1798.48,,,,,1791.50
2004-04-19,,1798.70,,,,,1815.10
2004-04-20,,1798.91,,,,,1838.70
2004-04-21,,1799.13,,,,,1862.20
2004-04-22,,1799.26,,,,,1876.48
2004-04-23,,1799.36,,,,,1887.64
2004-04-24,,1799.40,,,,,1892.03
2004-04-25,,1799.35,,,,,1886.54
2004-04-26,,1799.33,,,,,1884.24
2004-04-27,,1799.31,,,,,1882.05
2004-04-28,,1799.38,,,,,1889.83
2004-04-29,,1799.51,,,,,1904.39
2004-04-30,,1799.48,,,,,1900.96
2004-05-01,,1799.37,,,,,1888.74
2004-05-02,,1799.34,,,,,1885.33
2004-05-03,,1799.27,,,,,1877.68
2004-05-04,,1799.10,,,,,1858.88
2004-05-05,,1799.03,,,,,1851.33
2004-05-06,,1799.07,,,,,1855.64
2004-05-07,,1798.96,,,,,1843.57
2004-05-08,,1798.73,,,,,1817.97
2004-05-09,,1798.66,,,,,1810.24
2004-05-10,,1798.65,,,,,1809.15
2004-05-11,,1798.89,,,,,1835.73
2004-05-12,,1799.22,,,,,1872.12
2004-05-13,,1799.51,,,,,1904.39
2004-05-14,,1799.49,,,,,1902.07
2004-05-15,,1799.39,,,,,1890.93
2004-05-16,,1799.55,,,,,1908.83
2004-05-17,,1799.66,,,,,1921.19
2004-05-18,,1799.75,,,,,1931.38
2004-05-19,,1799.86,,,,,1944.00
2004-05-20,,1799.84,,,,,1941.74
2004-05-21,,1799.77,,,,,1933.74
2004-05-22,,1799.70,,,,,1925.77
2004-05-23,,1799.66,,,,,1921.19
2004-05-24,,1799.58,,,,,1912.16
2004-05-25,,1799.47,,,,,1899.86
2004-05-26,,1799.58,,,,,1912.16
2004-05-27,,1799.78,,,,,1934.86
2004-05-28,,1799.92,,,,,1950.90
2004-05-29,,1799.82,,,,,1939.37
2004-05-30,,1799.76,,,,,1932.62
2004-05-31,,1799.68,,,,,1923.53
2004-06-01,,1799.53,,,,,1906.61
2004-06-02,,1799.41,,,,,1893.13
2004-06-03,,1799.32,,,,,1883.14
2004-06-04,,1799.14,,,,,1863.32
2004-06-05,,1799.07,,,,,1855.64
2004-06-06,,1799.16,,,,,1865.49
2004-06-07,,1799.26,,,,,1876.48
2004-06-08,,1799.49,,,,,1902.07
2004-06-09,,1799.73,,,,,1929.13
2004-06-10,,1799.92,,,,,1950.90
2004-06-11,,1799.85,,,,,1942.87
2004-06-12,,1799.68,,,,,1923.53
2004-06-13,,1799.57,,,,,1911.05
2004-06-14,,1799.41,,,,,1893.13
2004-06-15,,1799.34,,,,,1885.33
2004-06-16,,1799.51,,,,,1904.39
2004-06-17,,1799.72,,,,,1928.01
2004-06-18,,1799.81,,,,,1938.24
2004-06-19,,1799.83,,,,,1940.50
2004-06-20,,1799.95,,,,,1954.31
2004-06-21,,1799.93,,,,,1952.04
2004-06-22,,1799.64,,,,,1918.95
2004-06-23,,1799.61,,,,,1915.61
2004-06-24,,1799.68,,,,,1923.53
2004-06-25,,1799.61,,,,,1915.61
2004-06-26,,1799.37,,,,,1888.74
2004-06-27,,1799.30,,,,,1880.95
2004-06-28,,1799.19,,,,,1868.85
2004-06-29,,1798.98,,,,,1845.78
2004-06-30,,1799.02,,,,,1850.15
2004-07-01,,1798.95,,,,,1842.46
2004-07-02,,1798.81,,,,,1826.83
2004-07-03,,1798.58,,,,,1801.46
2004-07-04,,1798.50,,,,,1792.73
2004-07-05,,1798.41,,,,,1782.96
2004-07-06,,1798.21,,,,,1761.37
2004-07-07,,1798.01,,,,,1740.15
2004-07-08,,1797.95,,,,,1733.66
2004-07-09,,1797.92,,,,,1730.36
2004-07-10,,1797.78,,,,,1715.43
2004-07-11,,1797.81,,,,,1718.59
2004-07-12,,1797.88,,,,,1726.11
2004-07-13,,1797.87,,,,,1725.05
2004-07-14,,1797.78,,,,,1715.43
2004-07-15,,1797.63,,,,,1699.47
2004-07-16,,1797.49,,,,,1684.70
2004-07-17,,1797.36,,,,,1671.08
2004-07-18,,1797.33,,,,,1667.90
2004-07-19,,1797.40,,,,,1675.20
2004-07-20,,1797.46,,,,,1681.49
2004-07-21,,1797.52,,,,,1687.81
2004-07-22,,1797.51,,,,,1686.77
2004-07-23,,1797.45,,,,,1680.46
2004-07-24,,1797.39,,,,,1674.17
2004-07-25,,1797.45,,,,,1680.46
2004-07-26,,1797.56,,,,,1692.07
2004-07-27,,1797.40,,,,,1675.20
2004-07-28,,1797.29,,,,,1663.80
2004-07-29,,1797.31,,,,,1665.85
2004-07-30,,1797.25,,,,,1659.61
2004-07-31,,1797.18,,,,,1652.49
2004-08-01,,1797.22,,,,,1656.56
2004-08-02,,1797.32,,,,,1666.87
2004-08-03,,1797.26,,,,,1660.74
2004-08-04,,1797.23,,,,,1657.57
2004-08-05,,1797.24,,,,,1658.59
2004-08-06,,1797.20,,,,,1654.52
2004-08-07,,1797.34,,,,,1669.03
2004-08-08,,1797.55,,,,,1690.92
2004-08-09,,1797.56,,,,,1692.07
2004-08-10,,1797.59,,,,,1695.19
2004-08-11,,1797.49,,,,,1684.70
2004-08-12,,1797.40,,,,,1675.20
2004-08-13,,1797.27,,,,,1661.76
2004-08-14,,1797.18,,,,,1652.49
2004-08-15,,1797.21,,,,,1655.54
2004-08-16,,1797.22,,,,,1656.56
2004-08-17,,1797.22,,,,,1656.56
2004-08-18,,1797.11,,,,,1645.29
2004-08-19,,1797.02,,,,,1636.01
2004-08-20,,1796.91,,,,,1624.58
2004-08-21,,1796.68,,,,,1600.69
2004-08-22,,1796.72,,,,,1604.77
2004-08-23,,1796.91,,,,,1624.58
2004-08-24,,1796.97,,,,,1630.89
2004-08-25,,1797.04,,,,,1638.12
2004-08-26,,1797.30,,,,,1664.83
2004-08-27,,1797.36,,,,,1671.08
2004-08-28,,1797.47,,,,,1682.52
2004-08-29,,1797.53,,,,,1688.85
2004-08-30,,1797.55,,,,,1690.92
2004-08-31,,1797.49,,,,,1684.70
2004-09-01,,1797.49,,,,,1684.70
2004-09-02,,1797.36,,,,,1671.08
2004-09-03,,1797.28,,,,,1662.78
2004-09-04,,1797.13,,,,,1647.31
2004-09-05,,1796.99,,,,,1632.96
2004-09-06,,1796.74,,,,,1606.81
2004-09-07,,1796.50,,,,,1582.18
2004-09-08,,1796.28,,,,,1559.91
2004-09-09,,1796.14,,,,,1545.89
2004-09-10,,1795.89,,,,,1520.84
2004-09-11,,1795.70,,,,,1501.62
2004-09-12,,1795.67,,,,,1498.56
2004-09-13,,1795.55,,,,,1486.66
2004-09-14,,1795.43,,,,,1474.76
2004-09-15,,1795.34,,,,,1465.94
2004-09-16,,1795.37,,,,,1468.84
2004-09-17,,1795.21,,,,,1453.25
2004-09-18,,1795.19,,,,,1451.24
2004-09-19,,1795.18,,,,,1450.29
2004-09-20,,1795.17,,,,,1449.33
2004-09-21,,1795.10,,,,,1442.57
2004-09-22,,1795.01,,,,,1433.94
2004-09-23,,1794.90,,,,,1423.06
2004-09-24,,1794.72,,,,,1405.40
2004-09-25,,1794.52,,,,,1386.06
2004-09-26,,1794.33,,,,,1367.92
2004-09-27,,1794.15,,,,,1351.03
2004-09-28,,1794.20,,,,,1355.65
2004-09-29,,1794.24,,,,,1359.45
2004-09-30,,1794.33,,,,,1367.92
2004-10-01,,1794.38,,,,,1372.69
2004-10-02,,1794.49,,,,,1383.22
2004-10-03,,1794.53,,,,,1387.10
2004-10-04,,1794.61,,,,,1394.79
2004-10-05,,1794.68,,,,,1401.56
2004-10-06,,1794.81,,,,,1414.25
2004-10-07,,1794.98,,,,,1430.95
2004-10-08,,1795.13,,,,,1445.42
2004-10-09,,1795.28,,,,,1460.06
2004-10-10,,1795.51,,,,,1482.65
2004-10-11,,1795.72,,,,,1503.60
2004-10-12,,1795.88,,,,,1519.74
2004-10-13,,1796.04,,,,,1536.00
2004-10-14,,1796.28,,,,,1559.91
2004-10-15,,1796.48,,,,,1580.17
2004-10-16,,1796.64,,,,,1596.52
2004-10-17,,1796.91,,,,,1624.58
2004-10-18,,1797.12,,,,,1646.30
2004-10-19,,1797.17,,,,,1651.37
2004-10-20,,1797.22,,,,,1656.56
2004-10-21,,1797.27,,,,,1661.76
2004-10-22,,1797.19,,,,,1653.50
2004-10-23,,1797.16,,,,,1650.36
2004-10-24,,1797.08,,,,,1642.16
2004-10-25,,1797.00,,,,,1634.00
2004-10-26,,1796.97,,,,,1630.89
2004-10-27,,1796.90,,,,,1623.54
2004-10-28,,1796.84,,,,,1617.26
2004-10-29,,1796.77,,,,,1609.98
2004-10-30,,1796.73,,,,,1605.79
2004-10-31,,1796.68,,,,,1600.69
2004-11-01,,1796.60,,,,,1592.37
2004-11-02,,1796.57,,,,,1589.34
2004-11-03,,1796.56,,,,,1588.33
2004-11-04,,1796.46,,,,,1578.16
2004-11-05,,1796.47,,,,,1579.16
2004-11-06,,1796.40,,,,,1572.05
2004-11-07,,1796.37,,,,,1568.96
2004-11-08,,1796.31,,,,,1562.99
2004-11-09,,1796.26,,,,,1557.93
2004-11-10,,1796.24,,,,,1555.85
2004-11-11,,1796.20,,,,,1551.90
2004-11-12,,1796.16,,,,,1547.86
2004-11-13,,1796.09,,,,,1540.89
2004-11-14,,1796.07,,,,,1538.93
2004-11-15,,1795.99,,,,,1530.99
2004-11-16,,1795.98,,,,,1529.98
2004-11-17,,1795.96,,,,,1527.87
2004-11-18,,1795.89,,,,,1520.84
2004-11-19,,1795.83,,,,,1514.74
2004-11-20,,1795.80,,,,,1511.65
2004-11-21,,1795.74,,,,,1505.59
2004-11-22,,1795.71,,,,,1502.61
2004-11-23,,1795.69,,,,,1500.63
2004-11-24,,1795.67,,,,,1498.56
2004-11-25,,1795.67,,,,,1498.56
2004-11-26,,1795.66,,,,,1497.57
2004-11-27,,1795.63,,,,,1494.61
2004-11-28,,1795.59,,,,,1490.58
2004-11-29,,1795.54,,,,,1485.58
2004-11-30,,1795.51,,,,,1482.65
2004-12-01,,1795.49,,,,,1480.70
2004-12-02,,1795.44,,,,,1475.73
2004-12-03,,1795.40,,,,,1471.75
2004-12-04,,1795.38,,,,,1469.81
2004-12-05,,1795.32,,,,,1463.92
2004-12-06,,1795.29,,,,,1461.03
2004-12-07,,1795.17,,,,,1449.33
2004-12-08,,1795.23,,,,,1455.17
2004-12-09,,1795.15,,,,,1447.42
2004-12-10,,1795.10,,,,,1442.57
2004-12-11,,1795.14,,,,,1446.47
2004-12-12,,1795.09,,,,,1441.62
2004-12-13,,1795.02,,,,,1434.89
2004-12-14,,1795.04,,,,,1436.78
2004-12-15,,1795.03,,,,,1435.83
2004-12-16,,1794.92,,,,,1425.00
2004-12-17,,1794.94,,,,,1427.05
2004-12-18,,1794.89,,,,,1422.09
2004-12-19,,1794.88,,,,,1421.12
2004-12-20,,1794.82,,,,,1415.21
2004-12-21,,1794.79,,,,,1412.22
2004-12-22,,1794.75,,,,,1408.37
2004-12-23,,1794.73,,,,,1406.45
2004-12-24,,1794.69,,,,,1402.52
2004-12-25,,1794.63,,,,,1396.69
2004-12-26,,1794.59,,,,,1392.79
2004-12-27,,1794.59,,,,,1392.79
2004-12-28,,1794.56,,,,,1389.94
2004-12-29,,1794.49,,,,,1383.22
2004-12-30,,1794.48,,,,,1382.28
2004-12-31,,1794.47,,,,,1381.34
2005-01-01,,1794.41,,,,,1375.60
2005-01-02,,1794.41,,,,,1375.60
2005-01-03,,1794.37,,,,,1371.75
2005-01-04,,1794.32,,,,,1366.99
2005-01-05,,1794.28,,,,,1363.26
2005-01-06,,1794.27,,,,,1362.33
2005-01-07,,1794.23,,,,,1358.52
2005-01-08,,1794.20,,,,,1355.65
2005-01-09,,1794.17,,,,,1352.88
2005-01-10,,1794.12,,,,,1348.18
2005-01-11,,1794.08,,,,,1344.50
2005-01-12,,1794.02,,,,,1338.92
2005-01-13,,1793.96,,,,,1333.25
2005-01-14,,1793.95,,,,,1332.31
2005-01-15,,1793.95,,,,,1332.31
2005-01-16,,1793.91,,,,,1328.48
2005-01-17,,1793.87,,,,,1324.66
2005-01-18,,1793.89,,,,,1326.62
2005-01-19,,1793.87,,,,,1324.66
2005-01-20,,1793.84,,,,,1321.87
2005-01-21,,1793.78,,,,,1316.22
2005-01-22,,1793.72,,,,,1310.59
2005-01-23,,1793.73,,,,,1311.51
2005-01-24,,1793.71,,,,,1309.67
2005-01-25,,1793.63,,,,,1302.24
2005-01-26,,1793.60,,,,,1299.41
2005-01-27,,1793.58,,,,,1297.59
2005-01-28,,1793.50,,,,,1290.23
2005-01-29,,1793.53,,,,,1292.95
2005-01-30,,1793.44,,,,,1284.71
2005-01-31,,1793.42,,,,,1282.91
2005-02-01,,1793.39,,,,,1280.12
2005-02-02,,1793.40,,,,,1281.01
2005-02-03,,1793.35,,,,,1276.43
2005-02-04,,1793.31,,,,,1272.85
2005-02-05,,1793.29,,,,,1270.98
2005-02-06,,1793.23,,,,,1265.54
2005-02-07,,1793.17,,,,,1260.22
2005-02-08,,1793.16,,,,,1259.25
2005-02-09,,1793.14,,,,,1257.48
2005-02-10,,1793.08,,,,,1252.10
2005-02-11,,1793.01,,,,,1245.87
2005-02-12,,1793.03,,,,,1247.63
2005-02-13,,1793.00,,,,,1245.00
2005-02-14,,1792.89,,,,,1234.86
2005-02-15,,1792.92,,,,,1237.66
2005-02-16,,1792.81,,,,,1227.58
