date,af,fb,qd,qu,mm,mn,mx,pc,pp
1983-06-09,434886.00,,1367.00,2383.90,,,,,
1983-06-10,435941.00,,2021.00,2552.90,,,,,
1983-06-11,434646.00,,3019.00,2366.10,,,,,
1983-06-12,431650.00,,3021.00,1510.52,,,,,
1983-06-13,428653.00,,2742.00,1231.01,,,,,
1983-06-14,427503.00,,1603.00,1023.21,,,,,
1983-06-15,428270.00,,1178.00,1564.70,,,,,
1983-06-16,429850.00,,1032.00,1828.58,,,,,
1983-06-17,431527.00,,928.00,1773.49,,,,,
1983-06-18,432869.00,,929.00,1605.59,,,,,
1983-06-19,433781.00,,950.00,1409.80,,,,,
1983-06-20,434693.00,,950.00,1409.80,,,,,
1983-06-21,434837.00,,1095.00,1167.60,,,,,
1983-06-22,434210.00,,1320.00,1003.89,,,,,
1983-06-23,433686.00,,1376.00,1111.82,,,,,
1983-06-24,432950.00,,1376.00,1004.93,,,,,
1983-06-25,432212.00,,1377.00,1004.92,,,,,
1983-06-26,431527.00,,1376.00,1030.65,,,,,
1983-06-27,430952.00,,1375.00,1085.10,,,,,
1983-06-28,430856.00,,1436.00,1387.60,,,,,
1983-06-29,430270.00,,1480.00,1184.56,,,,,
1983-06-30,429850.00,,1483.00,1271.25,,,,,
1983-07-01,429467.00,,1483.00,1289.90,,,,,
1983-07-02,428957.00,,1480.00,1222.87,,,,,
1983-07-03,428557.00,,1479.00,1277.33,,,,,
1983-07-04,427250.00,,1480.00,821.05,,,,,
1983-07-05,425575.00,,1588.00,743.52,,,,,
1983-07-06,424028.00,,1685.00,905.05,,,,,
1983-07-07,422600.00,,1685.00,965.05,,,,,
1983-07-08,420471.00,,1834.00,760.63,,,,,
1983-07-09,417822.00,,1943.00,607.46,,,,,
1983-07-10,414996.00,,2004.00,579.22,,,,,
1983-07-11,412036.00,,2241.00,748.67,,,,,
1983-07-12,409228.00,,2441.00,1025.30,,,,,
1983-07-13,407827.00,,2509.00,1802.66,,,,,
1983-07-14,407035.00,,2341.00,1941.70,,,,,
1983-07-15,405916.00,,2229.00,1664.84,,,,,
1983-07-16,404938.00,,2235.00,1741.92,,,,,
1983-07-17,403309.00,,2480.00,1658.71,,,,,
1983-07-18,400015.00,,2655.00,994.27,,,,,
1983-07-19,395613.00,,2704.00,484.66,,,,,
1983-07-20,391211.00,,2748.00,528.66,,,,,
1983-07-21,386809.00,,2743.00,523.66,,,,,
1983-07-22,382407.00,,2816.00,596.66,,,,,
1983-07-23,378005.00,,2952.00,732.66,,,,,
1983-07-24,373603.00,,2947.00,727.66,,,,,
1983-07-25,369201.00,,2943.00,723.66,,,,,
1983-07-26,364779.00,,3005.00,775.57,,,,,
1983-07-27,360397.00,,3043.00,833.74,,,,,
1983-07-28,355995.00,,3032.00,812.66,,,,,
1983-07-29,351593.00,,3090.00,870.66,,,,,
1983-07-30,347191.00,,3129.00,909.66,,,,,
1983-07-31,342789.00,,3114.00,894.66,,,,,
1983-08-01,338387.00,,3094.00,874.66,,,,,
1983-08-02,333066.00,,3322.00,639.33,,,,,
1983-08-03,327866.00,,3394.00,772.33,,,,,
1983-08-04,322251.00,,3392.00,561.10,,,,,
1983-08-05,316426.00,,3449.00,512.23,,,,,
1983-08-06,310533.00,,3420.00,448.94,,,,,
1983-08-07,304650.00,,3396.00,429.99,,,,,
1983-08-08,299135.00,,3369.00,588.52,,,,,
1983-08-09,293740.00,,3345.00,625.02,,,,,
1983-08-10,288350.00,,3316.00,598.54,,,,,
1983-08-11,283073.00,,3290.00,629.51,,,,,
1983-08-12,277997.00,,3264.00,704.85,,,,,
1983-08-13,272541.00,,3358.00,607.27,,,,,
1983-08-14,266698.00,,3440.00,494.15,,,,,
1983-08-15,261031.00,,3346.00,488.89,,,,,
1983-08-16,255501.00,,3219.00,430.96,,,,,
1983-08-17,249687.00,,3327.00,395.77,,,,,
1983-08-18,243772.00,,3394.00,411.85,,,,,
1983-08-19,237469.00,,3491.00,313.24,,,,,
1983-08-20,231203.00,,3550.00,390.89,,,,,
1983-08-21,225269.00,,3513.00,521.27,,,,,
1983-08-22,219538.00,,3464.00,574.62,,,,,
1983-08-23,213184.00,,3422.00,218.52,,,,,
1983-08-24,207042.00,,3377.00,280.41,,,,,
1983-08-25,201271.00,,3240.00,330.45,,,,,
1983-08-26,195671.00,,3191.00,367.67,,,,,
1983-08-27,190036.00,,3163.00,322.02,,,,,
1983-08-28,184839.00,,2920.00,299.84,,,,,
1983-08-29,180030.00,,2689.00,264.46,,,,,
1983-08-30,176039.00,,2407.00,394.87,,,,,
1983-08-31,172965.00,,1901.00,351.19,,,,,
1983-09-01,170827.00,,1569.00,491.09,,,,,
1983-09-02,169172.00,,1312.00,477.60,,,,,
1983-09-03,167800.00,,1170.00,478.28,,,,,
1983-09-04,165574.00,,1444.00,321.72,,,,,
1983-09-05,163071.00,,1599.00,337.07,,,,,
1983-09-06,160675.00,,1585.00,377.02,,,,,
1983-09-07,157908.00,,1566.00,170.97,,,,,
1983-09-08,155256.00,,1550.00,212.95,,,,,
1983-09-09,152643.00,,1586.00,268.61,,,,,
1983-09-10,150259.00,,1673.00,471.07,,,,,
1983-09-11,148214.00,,1654.00,622.98,,,,,
1983-09-12,147622.00,,934.00,635.53,,,,,
1983-09-13,148148.00,,261.00,526.19,,,,,
1983-09-14,148543.00,,282.00,481.15,,,,,
1983-09-15,148700.00,,295.00,374.15,,,,,
1983-09-16,148905.00,,290.00,393.35,,,,,
1983-09-17,148773.00,,288.00,221.45,,,,,
1983-09-18,148609.00,,286.00,203.32,,,,,
1983-09-19,148477.00,,283.00,216.45,,,,,
1983-09-20,148312.00,,281.00,197.81,,,,,
1983-09-21,148280.00,,279.00,262.87,,,,,
1983-09-22,148280.00,,278.00,278.00,,,,,
1983-09-23,148181.00,,276.00,226.09,,,,,
1983-09-24,148082.00,,274.00,224.09,,,,,
1983-09-25,147910.00,,275.00,188.28,,,,,
1983-09-26,147852.00,,272.00,242.76,,,,,
1983-09-27,147786.00,,269.00,235.72,,,,,
1983-09-28,147720.00,,268.00,234.72,,,,,
1983-09-29,147687.00,,268.00,251.36,,,,,
1983-09-30,147589.00,,262.00,212.59,,,,,
1983-10-01,146931.00,,283.00,157.00,,,,,
1983-10-02,146701.00,,282.00,166.04,,,,,
1983-10-03,146430.00,,282.00,145.37,,,,,
1983-10-04,146204.00,,278.00,164.06,,,,,
1983-10-05,146100.00,,282.00,229.57,,,,,
1983-10-06,145940.00,,278.00,197.33,,,,,
1983-10-07,145610.00,,281.00,114.62,,,,,
1983-10-08,145280.00,,281.00,114.62,,,,,
1983-10-09,144963.00,,278.00,118.18,,,,,
1983-10-10,144630.00,,277.00,109.11,,,,,
1983-10-11,144342.00,,277.00,131.80,,,,,
1983-10-12,144200.00,,277.00,205.41,,,,,
1983-10-13,143850.00,,277.00,100.54,,,,,
1983-10-14,143515.00,,273.00,104.10,,,,,
1983-10-15,143190.00,,273.00,109.15,,,,,
1983-10-16,142850.00,,273.00,101.58,,,,,
1983-10-17,142740.00,,160.00,104.54,,,,,
1983-10-18,142720.00,,111.00,100.92,,,,,
1983-10-19,142670.00,,129.00,103.79,,,,,
1983-10-20,142700.00,,100.00,115.13,,,,,
1983-10-21,142719.00,,102.00,111.58,,,,,
1983-10-22,142773.00,,102.00,129.23,,,,,
1983-10-23,142823.00,,102.00,127.21,,,,,
1983-10-24,142973.00,,102.00,177.63,,,,,
1983-10-25,143520.00,,102.00,377.78,,,,,
1983-10-26,143983.00,,102.00,335.43,,,,,
1983-10-27,144080.00,,116.00,164.90,,,,,
1983-10-28,144170.00,,125.00,170.38,,,,,
1983-10-29,144270.00,,119.00,169.42,,,,,
1983-10-30,144342.00,,119.00,155.30,,,,,
1983-10-31,144370.00,,121.00,135.12,,,,,
1983-11-01,144832.00,,127.00,359.93,,,,,
1983-11-02,145880.00,,121.00,649.37,,,,,
1983-11-03,148040.00,,127.00,1216.00,,,,,
1983-11-04,152010.00,,127.00,2128.54,,,,,
1983-11-05,155150.00,,127.00,1710.08,,,,,
1983-11-06,156760.00,,121.00,932.71,,,,,
1983-11-07,158312.00,,108.00,890.47,,,,,
1983-11-08,159520.00,,105.00,714.03,,,,,
1983-11-09,161083.00,,105.00,893.01,,,,,
1983-11-10,162130.00,,105.00,632.86,,,,,
1983-11-11,163187.00,,105.00,637.90,,,,,
1983-11-12,164650.00,,105.00,842.60,,,,,
1983-11-13,166080.00,,105.00,825.96,,,,,
1983-11-14,167830.00,,107.00,989.29,,,,,
1983-11-15,169720.00,,107.00,1059.88,,,,,
1983-11-16,171620.00,,107.00,1064.92,,,,,
1983-11-17,174561.00,,104.00,1586.76,,,,,
1983-11-18,177797.00,,104.00,1735.48,,,,,
1983-11-19,180451.00,,107.00,1445.06,,,,,
1983-11-20,182698.00,,106.00,1238.86,,,,,
1983-11-21,184010.00,,106.00,767.47,,,,,
1983-11-22,185340.00,,106.00,776.54,,,,,
1983-11-23,186373.00,,106.00,626.80,,,,,
1983-11-24,187672.00,,106.00,760.91,,,,,
1983-11-25,188970.00,,103.00,757.41,,,,,
1983-11-26,189751.00,,106.00,499.75,,,,,
1983-11-27,190720.00,,105.00,593.54,,,,,
1983-11-28,191432.00,,105.00,463.97,,,,,
1983-11-29,191653.00,,105.00,216.42,,,,,
1983-11-30,191899.00,,105.00,229.03,,,,,
1983-12-01,192364.00,,102.00,336.44,,,,,
1983-12-02,193470.00,,105.00,662.61,,,,,
1983-12-03,194160.00,,102.00,449.88,,,,,
1983-12-04,194771.00,,102.00,410.05,,,,,
1983-12-05,195740.00,,102.00,590.54,,,,,
1983-12-06,196064.00,,102.00,265.35,,,,,
1983-12-07,196530.00,,102.00,336.94,,,,,
1983-12-08,197320.00,,101.00,499.29,,,,,
1983-12-09,197941.00,,101.00,414.09,,,,,
1983-12-10,198629.00,,99.00,445.87,,,,,
1983-12-11,198995.00,,101.00,285.53,,,,,
1983-12-12,199710.00,,101.00,461.48,,,,,
1983-12-13,200580.00,,101.00,539.63,,,,,
1983-12-14,201199.00,,103.00,415.08,,,,,
1983-12-15,201199.00,,101.00,101.00,,,,,
1983-12-16,201199.00,,100.00,100.00,,,,,
1983-12-17,201199.00,,103.00,103.00,,,,,
1983-12-18,201199.00,,103.00,103.00,,,,,
1983-12-19,201240.00,,103.00,123.67,,,,,
1983-12-20,201240.00,,102.00,102.00,,,,,
1983-12-21,201240.00,,102.00,102.00,,,,,
1983-12-22,201240.00,,102.00,102.00,,,,,
1983-12-23,201293.00,,102.00,128.72,,,,,
1983-12-24,201450.00,,102.00,181.15,,,,,
1983-12-25,201999.00,,102.00,378.79,,,,,
1983-12-26,202872.00,,99.00,539.14,,,,,
1983-12-27,203560.00,,99.00,445.87,,,,,
1983-12-28,203809.00,,99.00,224.54,,,,,
1983-12-29,204401.00,,99.00,397.47,,,,,
1983-12-30,204973.00,,99.00,387.38,,,,,
1983-12-31,205650.00,,99.00,440.32,,,,,
1984-01-01,206133.00,,98.00,341.51,,,,,
1984-01-02,206821.00,,98.00,444.87,,,,,
1984-01-03,208433.00,,124.00,936.72,,,,,
1984-01-04,217077.00,,106.00,4464.02,,,,,
1984-01-05,227830.00,,106.00,5527.31,,,,,
1984-01-06,240100.00,,111.00,6297.13,,,,,
1984-01-07,242000.00,,111.00,1068.92,,,,,
1984-01-08,244160.00,,111.00,1200.00,,,,,
1984-01-09,247191.00,,111.00,1639.13,,,,,
1984-01-10,250120.00,,111.00,1587.70,,,,,
1984-01-11,252158.00,,111.00,1138.49,,,,,
1984-01-12,253730.00,,116.00,908.55,,,,,
1984-01-13,254100.00,,116.00,302.54,,,,,
1984-01-14,254590.00,,116.00,363.04,,,,,
1984-01-15,255429.00,,116.00,539.00,,,,,
1984-01-16,256763.00,,116.00,788.56,,,,,
1984-01-17,257270.00,,116.00,371.61,,,,,
1984-01-18,257983.00,,116.00,475.47,,,,,
1984-01-19,258893.00,,115.00,573.79,,,,,
1984-01-20,259964.00,,115.00,654.96,,,,,
1984-01-21,261863.00,,115.00,1072.41,,,,,
1984-01-22,263730.00,,115.00,1056.28,,,,,
1984-01-23,265931.00,,109.00,1218.67,,,,,
1984-01-24,269250.00,,121.00,1794.33,,,,,
1984-01-25,277950.00,,147.00,4533.25,,,,,
1984-01-26,283073.00,,126.00,2708.85,,,,,
1984-01-27,285837.00,,120.00,1513.52,,,,,
1984-01-28,289233.00,,123.00,1835.15,,,,,
1984-01-29,291560.00,,123.00,1296.20,,,,,
1984-01-30,293900.00,,114.00,1293.75,,,,,
1984-01-31,296290.00,,102.00,1306.96,,,,,
1984-02-01,298309.00,,100.00,1117.91,,,,,
1984-02-02,300040.00,,102.00,974.71,,,,,
1984-02-03,301240.00,,99.00,704.00,,,,,
1984-02-04,302400.00,,99.00,683.83,,,,,
1984-02-05,303618.00,,99.00,713.08,,,,,
1984-02-06,305191.00,,99.00,892.05,,,,,
1984-02-07,306350.00,,99.00,683.33,,,,,
1984-02-08,307189.00,,101.00,524.00,,,,,
1984-02-09,308060.00,,101.00,540.13,,,,,
1984-02-10,309128.00,,98.00,636.45,,,,,
1984-02-11,310492.00,,101.00,788.68,,,,,
1984-02-12,311622.00,,103.00,672.71,,,,,
1984-02-13,312750.00,,103.00,671.70,,,,,
1984-02-14,313613.00,,103.00,538.10,,,,,
1984-02-15,314600.00,,105.00,602.61,,,,,
1984-02-16,315060.00,,105.00,336.92,,,,,
1984-02-17,315650.00,,105.00,402.46,,,,,
1984-02-18,316331.00,,105.00,448.34,,,,,
1984-02-19,317210.00,,105.00,548.16,,,,,
1984-02-20,318010.00,,105.00,508.33,,,,,
1984-02-21,318202.00,,104.00,200.80,,,,,
1984-02-22,318520.00,,104.00,264.33,,,,,
1984-02-23,319158.00,,104.00,425.66,,,,,
1984-02-24,319920.00,,107.00,491.18,,,,,
1984-02-25,320300.00,,104.00,295.58,,,,,
1984-02-26,320680.00,,104.00,295.58,,,,,
1984-02-27,321165.00,,104.00,348.52,,,,,
1984-02-28,321860.00,,104.00,454.40,,,,,
1984-02-29,322330.00,,104.00,340.96,,,,,
1984-03-01,322802.00,,127.00,364.97,,,,,
1984-03-02,322840.00,,103.00,122.16,,,,,
1984-03-03,322840.00,,103.00,103.00,,,,,
1984-03-04,322840.00,,103.00,103.00,,,,,
1984-03-05,322990.00,,103.00,178.63,,,,,
1984-03-06,323440.00,,103.00,329.88,,,,,
1984-03-07,324330.00,,103.00,551.71,,,,,
1984-03-08,325260.00,,103.00,571.88,,,,,
1984-03-09,326163.00,,102.00,557.26,,,,,
1984-03-10,326972.00,,102.00,509.87,,,,,
1984-03-11,328105.00,,104.00,675.22,,,,,
1984-03-12,329740.00,,105.00,929.31,,,,,
1984-03-13,331540.00,,103.00,1010.50,,,,,
1984-03-14,332661.00,,103.00,668.17,,,,,
1984-03-15,333822.00,,103.00,688.34,,,,,
1984-03-16,335241.00,,102.00,817.41,,,,,
1984-03-17,336272.00,,102.00,621.80,,,,,
1984-03-18,337520.00,,102.00,731.20,,,,,
1984-03-19,339030.00,,104.00,865.29,,,,,
1984-03-20,340800.00,,106.00,998.38,,,,,
1984-03-21,343970.00,,109.00,1707.21,,,,,
1984-03-22,347150.00,,109.00,1712.25,,,,,
1984-03-23,350170.00,,108.00,1630.58,,,,,
1984-03-24,352230.00,,108.00,1146.58,,,,,
1984-03-25,354389.00,,111.00,1199.50,,,,,
1984-03-26,356190.00,,107.00,1015.00,,,,,
1984-03-27,358049.00,,110.00,1047.25,,,,,
1984-03-28,359411.00,,110.00,796.68,,,,,
1984-03-29,360882.00,,109.00,850.63,,,,,
1984-03-30,362236.00,,109.00,791.64,,,,,
1984-03-31,363590.00,,108.00,790.64,,,,,
1984-04-01,364943.00,,108.00,790.14,,,,,
1984-04-02,366391.00,,108.00,838.03,,,,,
1984-04-03,367810.00,,107.00,822.41,,,,,
1984-04-04,369240.00,,110.00,830.96,,,,,
1984-04-05,370280.00,,107.00,631.33,,,,,
1984-04-06,371320.00,,106.00,630.33,,,,,
1984-04-07,372360.00,,109.00,633.33,,,,,
1984-04-08,373400.00,,108.00,632.33,,,,,
1984-04-09,374483.00,,111.00,657.01,,,,,
1984-04-10,375650.00,,108.00,696.36,,,,,
1984-04-11,376600.00,,107.00,585.96,,,,,
1984-04-12,377540.00,,107.00,580.92,,,,,
1984-04-13,378670.00,,110.00,679.71,,,,,
1984-04-14,379441.00,,109.00,497.71,,,,,
1984-04-15,380390.00,,109.00,587.45,,,,,
1984-04-16,382023.00,,108.00,931.30,,,,,
1984-04-17,384070.00,,111.00,1143.03,,,,,
1984-04-18,386121.00,,111.00,1145.05,,,,,
1984-04-19,387580.00,,107.00,842.58,,,,,
1984-04-20,389041.00,,107.00,843.59,,,,,
1984-04-21,390768.00,,109.00,979.70,,,,,
1984-04-22,392170.00,,109.00,815.84,,,,,
1984-04-23,393320.00,,109.00,688.79,,,,,
1984-04-24,394623.00,,108.00,764.93,,,,,
1984-04-25,396131.00,,114.00,874.28,,,,,
1984-04-26,397190.00,,108.00,641.91,,,,,
1984-04-27,398420.00,,111.00,731.13,,,,,
1984-04-28,399968.00,,111.00,891.45,,,,,
1984-04-29,401550.00,,111.00,908.59,,,,,
1984-04-30,403032.00,,111.00,858.18,,,,,
1984-05-01,404441.00,,114.00,824.37,,,,,
1984-05-02,406150.00,,111.00,972.62,,,,,
1984-05-03,407920.00,,111.00,1003.38,,,,,
1984-05-04,409314.00,,114.00,816.81,,,,,
1984-05-05,410773.00,,111.00,846.58,,,,,
1984-05-06,412220.00,,111.00,840.53,,,,,
1984-05-07,413580.00,,114.00,799.67,,,,,
1984-05-08,414903.00,,114.00,781.01,,,,,
1984-05-09,416606.00,,114.00,972.60,,,,,
1984-05-10,419000.00,,372.00,1578.98,,,,,
1984-05-11,419998.00,,890.00,1393.16,,,,,
1984-05-12,420750.00,,1123.00,1502.13,,,,,
1984-05-13,422320.00,,1130.00,1921.54,,,,,
1984-05-14,422981.00,,1585.00,1918.25,,,,,
1984-05-15,422791.00,,2167.00,2071.21,,,,,
1984-05-16,421512.00,,2553.00,1908.17,,,,,
1984-05-17,419800.00,,2523.00,1659.87,,,,,
1984-05-18,419731.00,,1371.00,1336.21,,,,,
1984-05-19,417276.00,,2544.00,1306.27,,,,,
1984-05-20,416030.00,,2544.00,1915.81,,,,,
1984-05-21,415609.00,,2545.00,2332.75,,,,,
1984-05-22,415320.00,,2565.00,2419.30,,,,,
1984-05-23,413679.00,,2435.00,1607.66,,,,,
1984-05-24,411900.00,,2377.00,1480.09,,,,,
1984-05-25,409768.00,,2081.00,1006.12,,,,,
1984-05-26,408000.00,,1919.00,1027.63,,,,,
1984-05-27,406849.00,,1614.00,1033.70,,,,,
1984-05-28,407268.00,,1414.00,1625.25,,,,,
1984-05-29,410160.00,,1156.00,2614.05,,,,,
1984-05-30,414520.00,,2598.00,4796.17,,,,,
1984-05-31,421800.00,,549.00,4219.34,,,,,
1984-06-01,425310.00,,550.00,2319.63,,,,,
1984-06-02,427887.00,,550.00,1849.24,,,,,
1984-06-03,430900.00,,550.00,2069.06,,,,,
1984-06-04,433150.00,,1227.00,2361.38,,,,,
1984-06-05,433542.00,,2346.00,2543.63,,,,,
1984-06-06,433542.00,,2561.00,2561.00,,,,,
1984-06-07,432870.00,,2562.00,2223.20,,,,,
1984-06-08,432480.00,,2572.00,2375.38,,,,,
1984-06-09,431330.00,,2563.00,1983.21,,,,,
1984-06-10,429659.00,,2563.00,1720.54,,,,,
1984-06-11,429180.00,,2204.00,1962.50,,,,,
1984-06-12,430569.00,,1755.00,2455.29,,,,,
1984-06-13,433440.00,,1611.00,3058.46,,,,,
1984-06-14,436470.00,,1854.00,3381.63,,,,,
1984-06-15,438340.00,,3393.00,4335.79,,,,,
1984-06-16,435790.00,,4965.00,3679.37,,,,,
1984-06-17,432290.00,,4615.00,2850.42,,,,,
1984-06-18,429803.00,,3482.00,2228.14,,,,,
1984-06-19,429563.00,,2777.00,2656.00,,,,,
1984-06-20,430210.00,,2577.00,2903.20,,,,,
1984-06-21,431670.00,,2578.00,3314.08,,,,,
1984-06-22,433542.00,,2718.00,3661.80,,,,,
1984-06-23,434400.00,,2829.00,3261.58,,,,,
1984-06-24,435702.00,,2919.00,3575.43,,,,,
1984-06-25,436610.00,,3276.00,3733.78,,,,,
1984-06-26,435840.00,,3796.00,3407.79,,,,,
1984-06-27,435650.00,,3760.00,3664.21,,,,,
1984-06-28,435460.00,,3677.00,3581.21,,,,,
1984-06-29,432530.00,,3410.00,1932.79,,,,,
1984-06-30,430850.00,,3180.00,2333.00,,,,,
1984-07-01,429180.00,,2902.00,2060.04,,,,,
1984-07-02,428510.00,,2266.00,1928.21,,,,,
1984-07-03,428989.00,,1772.00,2013.50,,,,,
1984-07-04,429851.00,,1627.00,2061.59,,,,,
1984-07-05,431280.00,,1611.00,2331.45,,,,,
1984-07-06,431958.00,,1715.00,2056.83,,,,,
1984-07-07,432390.00,,1773.00,1990.80,,,,,
1984-07-08,432390.00,,1773.00,1773.00,,,,,
1984-07-09,431671.00,,2008.00,1645.50,,,,,
1984-07-10,430473.00,,2161.00,1557.01,,,,,
1984-07-11,428701.00,,2279.00,1385.62,,,,,
1984-07-12,426840.00,,2607.00,1668.75,,,,,
1984-07-13,424171.00,,2597.00,1251.38,,,,,
1984-07-14,421650.00,,2607.00,1336.00,,,,,
1984-07-15,419050.00,,2708.00,1397.17,,,,,
1984-07-16,416500.00,,2788.00,1502.37,,,,,
1984-07-17,413819.00,,2819.00,1467.33,,,,,
1984-07-18,410773.00,,2979.00,1443.31,,,,,
1984-07-19,407781.00,,3101.00,1592.53,,,,,
1984-07-20,404126.00,,3134.00,1291.27,,,,,
1984-07-21,400800.00,,3123.00,1446.14,,,,,
1984-07-22,397660.00,,3112.00,1528.92,,,,,
1984-07-23,395350.00,,3101.00,1936.37,,,,,
1984-07-24,393040.00,,3080.00,1915.37,,,,,
1984-07-25,390470.00,,3310.00,2014.29,,,,,
1984-07-26,387120.00,,3332.00,1643.04,,,,,
1984-07-27,382200.00,,3497.00,1016.50,,,,,
1984-07-28,376820.00,,3530.00,817.58,,,,,
1984-07-29,370500.00,,3508.00,321.66,,,,,
1984-07-30,364250.00,,3497.00,345.96,,,,,
1984-07-31,358050.00,,3464.00,338.16,,,,,
1984-08-01,351880.00,,3453.00,342.29,,,,,
1984-08-02,345760.00,,3431.00,345.50,,,,,
1984-08-03,339680.00,,3409.00,343.67,,,,,
1984-08-04,333220.00,,3387.00,130.08,,,,,
1984-08-05,326928.00,,3365.00,192.78,,,,,
1984-08-06,320890.00,,3420.00,375.84,,,,,
1984-08-07,314982.00,,3464.00,485.38,,,,,
1984-08-08,309020.00,,3530.00,524.16,,,,,
1984-08-09,303020.00,,3541.00,516.00,,,,,
1984-08-10,297190.00,,3508.00,568.71,,,,,
1984-08-11,291190.00,,3574.00,549.00,,,,,
1984-08-12,285339.00,,3618.00,668.12,,,,,
1984-08-13,278986.00,,3585.00,382.03,,,,,
1984-08-14,272740.00,,3574.00,424.97,,,,,
1984-08-15,266490.00,,3563.00,411.96,,,,,
1984-08-16,260680.00,,3464.00,534.79,,,,,
1984-08-17,254670.00,,3420.00,389.96,,,,,
1984-08-18,248712.00,,3387.00,383.17,,,,,
1984-08-19,243030.00,,3354.00,489.32,,,,,
1984-08-20,237140.00,,3321.00,351.46,,,,,
1984-08-21,231287.00,,3288.00,337.11,,,,,
1984-08-22,225608.00,,3255.00,391.84,,,,,
1984-08-23,219720.00,,3299.00,330.47,,,,,
1984-08-24,213879.00,,3299.00,354.16,,,,,
1984-08-25,208170.00,,3266.00,387.71,,,,,
1984-08-26,202330.00,,3244.00,299.67,,,,,
1984-08-27,196770.00,,3178.00,374.83,,,,,
1984-08-28,191750.00,,2880.00,349.08,,,,,
1984-08-29,187040.00,,2680.00,305.37,,,,,
1984-08-30,182380.00,,2660.00,310.58,,,,,
1984-08-31,177760.00,,2630.00,300.75,,,,,
1984-09-01,173170.00,,2590.00,275.87,,,,,
1984-09-02,168674.00,,2560.00,293.27,,,,,
1984-09-03,164278.00,,2530.00,313.68,,,,,
1984-09-04,160016.00,,2500.00,351.24,,,,,
1984-09-05,156060.00,,2470.00,475.52,,,,,
1984-09-06,152250.00,,2372.00,451.12,,,,,
1984-09-07,148470.00,,2174.00,268.25,,,,,
1984-09-08,144951.00,,2111.00,336.84,,,,,
1984-09-09,141862.00,,1913.00,355.63,,,,,
1984-09-10,141870.00,,286.00,290.03,,,,,
1984-09-11,141895.00,,282.00,294.60,,,,,
1984-09-12,141993.00,,258.00,307.41,,,,,
1984-09-13,141993.00,,254.00,254.00,,,,,
1984-09-14,141838.00,,258.00,179.85,,,,,
1984-09-15,141895.00,,258.00,286.74,,,,,
1984-09-16,141862.00,,258.00,241.36,,,,,
1984-09-17,141700.00,,254.00,172.32,,,,,
1984-09-18,141432.00,,254.00,118.88,,,,,
1984-09-19,141278.00,,254.00,176.36,,,,,
1984-09-20,141213.00,,254.00,221.23,,,,,
1984-09-21,141440.00,,254.00,368.45,,,,,
1984-09-22,141505.00,,254.00,286.77,,,,,
1984-09-23,141505.00,,254.00,254.00,,,,,
1984-09-24,141473.00,,254.00,237.87,,,,,
1984-09-25,141505.00,,251.00,267.13,,,,,
1984-09-26,141278.00,,247.00,132.55,,,,,
1984-09-27,141017.00,,247.00,115.41,,,,,
1984-09-28,140815.00,,247.00,145.16,,,,,
1984-09-29,140693.00,,247.00,185.49,,,,,
1984-09-30,140660.00,,247.00,230.36,,,,,
1984-10-01,140433.00,,247.00,133.00,,,,,
1984-10-02,140303.00,,247.00,181.46,,,,,
1984-10-03,140075.00,,251.00,136.05,,,,,
1984-10-04,139815.00,,247.00,115.92,,,,,
1984-10-05,139637.00,,250.00,160.26,,,,,
1984-10-06,139685.00,,247.00,271.20,,,,,
1984-10-07,139466.00,,250.00,139.59,,,,,
1984-10-08,139328.00,,250.00,180.42,,,,,
1984-10-09,139143.00,,246.00,152.73,,,,,
1984-10-10,139070.00,,246.00,209.20,,,,,
1984-10-11,139038.00,,246.00,229.87,,,,,
1984-10-12,139393.00,,245.00,423.98,,,,,
1984-10-13,140107.00,,245.00,604.98,,,,,
1984-10-14,140392.00,,245.00,388.69,,,,,
1984-10-15,140725.00,,245.00,412.89,,,,,
1984-10-16,140701.00,,203.00,190.90,,,,,
1984-10-17,140757.00,,183.00,211.23,,,,,
1984-10-18,140985.00,,216.00,330.95,,,,,
1984-10-19,141040.00,,183.00,210.73,,,,,
1984-10-20,141110.00,,183.00,218.29,,,,,
1984-10-21,141170.00,,184.00,214.25,,,,,
1984-10-22,141211.00,,184.00,204.67,,,,,
1984-10-23,141310.00,,184.00,233.91,,,,,
1984-10-24,141489.00,,152.00,242.25,,,,,
1984-10-25,141960.00,,176.00,413.46,,,,,
1984-10-26,143296.00,,176.00,849.57,,,,,
1984-10-27,144506.00,,177.00,787.04,,,,,
1984-10-28,144865.00,,177.00,358.00,,,,,
1984-10-29,145398.00,,177.00,445.72,,,,,
1984-10-30,146208.00,,178.00,586.38,,,,,
1984-10-31,146403.00,,178.00,276.31,,,,,
1984-11-01,146721.00,,172.00,332.33,,,,,
1984-11-02,147598.00,,155.00,597.15,,,,,
1984-11-03,148472.00,,155.00,595.64,,,,,
1984-11-04,149532.00,,158.00,692.42,,,,,
1984-11-05,150128.00,,177.00,477.48,,,,,
1984-11-06,150822.00,,132.00,481.89,,,,,
1984-11-07,151386.00,,129.00,413.35,,,,,
1984-11-08,151833.00,,132.00,357.36,,,,,
1984-11-09,152378.00,,135.00,409.77,,,,,
1984-11-10,152945.00,,141.00,426.86,,,,,
1984-11-11,153749.00,,141.00,546.35,,,,,
1984-11-12,154418.00,,141.00,478.29,,,,,
