date,gain,id,fb,af
2004-10-03,2997.11,3263.11,5520.84,132527.61
2004-10-04,2892.40,3179.40,5520.58,130939.64
2004-10-05,2891.00,3178.00,5520.31,129309.22
2004-10-06,2772.67,3058.67,5520.00,127461.95
2004-10-07,2536.26,2820.26,5519.68,125161.64
2004-10-08,2574.49,2859.49,5519.36,122899.47
2004-10-09,2423.53,2709.53,5518.99,120339.87
2004-10-10,2515.45,2802.45,5518.64,117964.57
2004-10-11,2573.55,2858.55,5518.30,115700.55
2004-10-12,2521.06,2805.06,5517.93,113290.75
2004-10-13,2460.51,2742.51,5517.53,110737.05
2004-10-14,2576.32,2855.32,5517.15,108367.43
2004-10-15,2584.00,2864.00,5516.83,106411.72
2004-10-16,2450.71,2731.71,5516.58,104907.68
2004-10-17,2520.83,2801.83,5516.35,103542.72
2004-10-18,2765.32,3046.32,5516.20,102662.69
2004-10-19,2618.68,2898.68,5516.05,101787.34
2004-10-20,2925.81,3205.81,5516.11,102136.06
2004-10-21,3274.45,3557.45,5516.40,103836.78
2004-10-22,2948.91,3229.91,5516.58,104907.68
2004-10-23,2823.70,3103.70,5516.72,105748.07
2004-10-24,3052.24,3331.24,5516.93,107019.95
2004-10-25,2779.85,3058.85,5517.05,107751.54
2004-10-26,2629.91,2907.91,5517.12,108183.75
2004-10-27,2534.53,2814.53,5517.16,108430.74
2004-10-28,2824.81,3105.81,5517.29,109235.66
2004-10-29,2976.22,3258.22,5517.59,111116.43
2004-10-30,2639.35,2921.35,5517.95,113419.94
2004-10-31,3090.68,3370.68,5518.56,117427.90
2004-11-01,2602.23,2883.23,5519.09,121024.38
2004-11-02,2594.19,2875.19,5519.65,124946.07
2004-11-03,2450.36,2731.36,5520.19,128590.41
2004-11-04,2295.86,2576.86,5520.74,131916.42
2004-11-05,2332.74,2613.74,5521.29,135325.48
2004-11-06,2343.35,2624.35,5521.83,138759.56
2004-11-07,2395.37,2677.37,5522.37,142280.95
2004-11-08,2192.79,2474.79,5522.84,145416.41
2004-11-09,2475.53,2756.53,5523.38,149106.72
2004-11-10,2492.80,2774.80,5523.91,152821.36
2004-11-11,2494.84,2776.84,5524.43,156553.94
2004-11-12,2509.46,2790.46,5524.94,160301.63
2004-11-13,2247.18,2529.18,5525.43,163519.17
2004-11-14,2175.59,2457.59,5525.90,166598.69
2004-11-15,2196.52,2479.52,5526.37,169739.55
2004-11-16,2089.15,2371.15,5526.80,172661.50
2004-11-17,2220.02,2501.02,5527.26,175845.02
2004-11-18,2223.53,2505.53,5527.71,179017.64
2004-11-19,2149.09,2432.09,5528.13,182028.73
2004-11-20,2200.54,2481.54,5528.56,185165.67
2004-11-21,2155.34,2435.34,5528.97,188207.02
2004-11-22,1943.89,2224.89,5529.32,190838.86
2004-11-23,2115.50,2397.50,5529.71,193819.03
2004-11-24,2216.69,2497.69,5530.14,197023.70
2004-11-25,2193.15,2473.15,5530.59,200132.09
2004-11-26,2222.56,2502.56,5531.04,203292.88
2004-11-27,1986.35,2267.35,5531.42,205999.03
2004-11-28,2040.96,2322.96,5531.81,208815.48
2004-11-29,1760.41,2043.41,5532.12,211081.42
2004-11-30,1690.83,1973.83,5532.41,213223.23
2004-12-01,1932.14,2216.14,5532.76,215833.73
2004-12-02,1940.18,2225.18,5533.11,218480.03
2004-12-03,2033.30,2320.30,5533.48,221313.02
2004-12-04,2014.48,2299.48,5533.84,224102.75
2004-12-05,1843.05,2127.05,5534.15,226534.58
2004-12-06,2060.55,2342.55,5534.51,229389.88
2004-12-07,2164.43,2443.43,5534.89,232447.25
2004-12-08,2274.28,2554.28,5535.33,235738.39
2004-12-09,2038.22,2318.22,5535.71,238531.55
2004-12-10,2126.55,2406.55,5536.11,241507.84
2004-12-11,2068.57,2348.57,5536.49,244373.11
2004-12-12,2115.58,2393.58,5536.88,247343.52
2004-12-13,2171.84,2448.84,5537.28,250429.48
2004-12-14,1996.20,2273.20,5537.63,253163.11
2004-12-15,2057.06,2336.06,5537.99,256007.52
2004-12-16,2039.89,2319.89,5538.34,258798.05
2004-12-17,1959.17,2239.17,5538.67,261460.20
2004-12-18,1927.77,2208.77,5538.99,264070.00
2004-12-19,1907.18,2188.18,5539.30,266617.13
2004-12-20,2005.88,2286.88,5539.63,269360.03
2004-12-21,1964.37,2242.37,5539.95,272048.38
2004-12-22,1601.32,1881.32,5540.20,274000.75
2004-12-23,1535.77,1816.77,5540.44,275846.91
2004-12-24,1678.60,1960.60,5540.71,277940.66
2004-12-25,1671.78,1954.78,5540.98,280050.63
2004-12-26,1678.69,1962.69,5541.25,282176.28
2004-12-27,1855.77,2139.77,5541.56,284637.31
2004-12-28,1938.66,2223.66,5541.89,287280.59
2004-12-29,2075.08,2361.08,5542.25,290190.50
2004-12-30,2092.94,2376.94,5542.61,293129.88
2004-12-31,2143.90,2428.90,5542.98,296184.22
2005-01-01,1993.73,2279.73,5543.31,298934.75
2005-01-02,1935.46,2223.46,5543.62,301541.94
2005-01-03,1973.84,2261.84,5543.94,304255.00
2005-01-04,1943.85,2231.85,5544.25,306908.59
2005-01-05,1905.63,2194.63,5544.55,309496.28
2005-01-06,1919.69,2208.69,5544.85,312109.88
2005-01-07,1886.08,2177.08,5545.15,314627.06
2005-01-08,1991.79,2282.79,5545.49,317377.72
2005-01-09,1867.89,2161.89,5545.80,319900.47
2005-01-10,1926.65,2221.65,5546.12,322531.84
2005-01-11,1853.70,2148.70,5546.42,325014.56
2005-01-12,1868.33,2162.33,5546.72,327520.34
2005-01-13,1759.33,2046.33,5546.99,329790.09
2005-01-14,1728.32,2010.32,5547.25,331988.41
2005-01-15,1395.08,1678.08,5547.43,333521.78
2005-01-16,1827.51,2110.51,5547.71,335916.84
2005-01-17,1874.94,2159.94,5548.00,338417.88
2005-01-18,1791.40,2077.40,5548.27,340763.13
2005-01-19,1929.27,2217.27,5548.57,343385.81
2005-01-20,2045.21,2326.21,5548.89,346210.72
2005-01-21,1875.44,2152.44,5549.17,348696.88
2005-01-22,1885.77,2162.77,5549.45,351205.50
2005-01-23,1796.30,2074.30,5549.71,353546.59
2005-01-24,1797.34,2075.34,5549.97,355907.59
2005-01-25,1645.57,1925.57,5550.21,357949.72
2005-01-26,1637.13,1917.13,5550.45,359987.00
2005-01-27,1772.27,2052.27,5550.72,362290.34
2005-01-28,1866.69,2147.69,5551.01,364777.00
2005-01-29,1702.36,1983.36,5551.26,366937.72
2005-01-30,1794.69,2075.69,5551.53,369285.53
2005-01-31,1724.83,2005.83,5551.78,371472.97
2005-02-01,1715.15,1997.15,5552.03,373672.94
2005-02-02,1600.61,1878.61,5552.25,375621.91
2005-02-03,1708.83,1991.83,5552.49,377759.75
2005-02-04,1703.64,1987.64,5552.73,379905.16
2005-02-05,1792.09,2076.09,5552.99,382247.81
2005-02-06,1617.02,1900.02,5553.21,384237.28
2005-02-07,1757.26,2042.26,5553.46,386512.84
2005-02-08,1717.07,2001.07,5553.70,388712.66
2005-02-09,1770.84,2055.84,5553.95,391015.16
2005-02-10,1739.61,2021.61,5554.19,393235.88
2005-02-11,1511.43,1791.43,5554.38,395004.00
2005-02-12,1686.86,1967.86,5554.61,397155.78
2005-02-13,1938.07,2219.07,5554.89,399793.94
2005-02-14,1860.79,2141.79,5555.16,402249.06
2005-02-15,1643.32,1924.32,5555.39,404290.69
2005-02-16,1463.23,1746.23,5555.58,405985.03
2005-02-17,1428.31,1706.31,5555.76,407594.25
2005-02-18,1390.42,1663.42,5555.93,409126.31
2005-02-19,1892.66,2165.66,5556.21,411654.56
2005-02-20,1535.70,1809.70,5556.41,413472.81
2005-02-21,1995.58,2269.58,5556.71,416211.16
2005-02-22,1644.90,1918.90,5556.93,418234.09
2005-02-23,1654.53,1927.53,5557.15,420262.25
2005-02-24,1561.10,1835.10,5557.35,422118.97
2005-02-25,1560.66,1834.66,5557.55,423978.78
2005-02-26,1565.38,1839.38,5557.75,425851.94
2005-02-27,1662.53,1936.53,5557.97,427921.75
2005-02-28,1668.21,1942.21,5558.19,429996.88
2005-03-01,1719.31,1994.31,5558.42,432179.31
2005-03-02,1643.75,1917.75,5558.63,434182.13
2005-03-03,1580.85,1854.85,5558.83,436099.88
2005-03-04,1726.19,2001.19,5559.06,438313.81
2005-03-05,1599.63,1874.63,5559.26,440244.97
2005-03-06,1260.19,1535.19,5559.39,441510.81
2005-03-07,1996.30,2272.30,5559.67,444238.69
2005-03-08,1416.27,1692.27,5559.83,445808.13
2005-03-09,1842.22,2118.22,5560.08,448218.47
2005-03-10,1642.03,1919.03,5560.30,450253.56
2005-03-11,1832.31,2109.31,5560.56,452676.00
2005-03-12,1801.26,2078.26,5560.81,455015.03
2005-03-13,2053.44,2330.44,5561.11,457836.41
2005-03-14,1816.97,2093.97,5561.36,460202.63
2005-03-15,1628.38,1906.38,5561.57,462198.75
2005-03-16,2121.35,2398.35,5561.88,465162.75
2005-03-17,1744.73,2022.73,5562.11,467373.81
2005-03-18,1736.05,2014.05,5562.34,469595.41
2005-03-19,1924.61,2203.61,5562.61,472216.78
2005-03-20,1889.88,2169.88,5562.87,474757.38
2005-03-21,2006.76,2287.76,5563.15,477504.00
2005-03-22,2116.15,2397.15,5563.45,480469.59
2005-03-23,2273.67,2554.67,5563.78,483745.63
2005-03-24,2040.37,2322.37,5564.06,486549.00
2005-03-25,635.00,918.00,5564.06,486549.00
2005-03-26,621.00,904.00,5564.06,486549.00
2005-03-27,607.00,890.00,5564.06,486549.00
2005-03-28,6235.49,6519.49,5565.17,497707.00
2005-03-29,2037.19,2321.19,5565.46,500512.00
2005-03-30,2244.89,2528.89,5565.79,503725.00
2005-03-31,3872.04,4156.04,5566.45,510213.00
2005-04-01,2203.22,2487.22,5566.77,513385.00
2005-04-02,613.00,895.00,5566.77,513385.00
2005-04-03,607.00,888.00,5566.77,513385.00
2005-04-04,5069.80,5351.80,5567.65,522217.00
2005-04-05,2657.43,2941.43,5568.05,526280.00
2005-04-06,2780.45,3064.45,5568.47,530587.00
2005-04-07,3428.24,3708.24,5569.01,536165.00
2005-04-08,2401.29,2680.29,5569.35,539714.00
2005-04-09,2997.19,3278.19,5569.80,544439.00
2005-04-10,2899.86,3179.86,5570.24,548965.00
2005-04-11,2800.56,3081.56,5570.67,553300.00
2005-04-12,3028.93,3309.93,5571.14,558084.00
2005-04-13,3483.08,3767.08,5571.54,562184.00
2005-04-14,3946.52,4230.52,5571.97,566628.00
2005-04-15,3713.98,3993.98,5572.35,570583.00
2005-04-16,3613.21,3891.21,5572.71,574354.00
2005-04-17,3982.93,4262.93,5572.97,577097.00
2005-04-18,4746.28,5030.28,5573.35,581124.00
2005-04-19,4818.86,5099.86,5573.74,585289.00
2005-04-20,4534.36,4811.36,5574.15,589695.00
2005-04-21,4173.33,4450.33,5574.60,594575.00
2005-04-22,4072.00,4349.00,5575.03,599254.00
2005-04-23,4137.05,4416.05,5575.49,604066.00
2005-04-24,4427.88,4707.88,5576.00,609437.00
2005-04-25,5079.93,5361.93,5576.45,614221.00
2005-04-26,5958.79,6241.79,5577.05,620651.00
2005-04-27,6212.41,6498.41,5577.69,627590.00
2005-04-28,6462.08,6750.08,5578.37,635048.00
2005-04-29,5828.36,6119.36,5578.93,641255.00
2005-04-30,5263.12,5543.12,5579.33,645724.00
2005-05-01,4930.55,5209.55,5579.63,649095.00
2005-05-02,4932.75,5212.75,5579.89,652036.00
2005-05-03,5141.83,5422.83,5579.95,652716.00
2005-05-04,5272.96,5555.96,5579.96,652827.00
2005-05-05,5775.62,6058.62,5580.06,653935.00
2005-05-06,6586.45,6864.45,5580.29,656443.00
2005-05-07,8369.45,8645.45,5580.77,661710.00
2005-05-08,8098.82,8377.82,5581.20,666466.00
2005-05-09,8802.04,9080.04,5581.75,672595.00
2005-05-10,8540.43,8824.43,5582.25,678217.00
2005-05-11,9888.06,10171.06,5582.98,686510.00
2005-05-12,9709.55,9988.55,5583.67,694441.00
2005-05-13,8759.16,9034.16,5584.19,700479.00
2005-05-14,8181.48,8457.48,5584.61,705393.00
2005-05-15,8547.94,8825.94,5585.09,711018.00
2005-05-16,9824.07,10102.07,5585.80,719194.00
2005-05-17,11951.60,12233.60,5586.86,731578.00
2005-05-18,11461.50,11746.50,5587.82,742976.00
2005-05-19,10880.18,11164.18,5588.67,753219.00
2005-05-20,13420.33,13702.33,5589.92,768536.00
2005-05-21,16844.53,17124.53,5591.72,790621.00
2005-05-22,17803.38,18084.38,5593.62,814590.00
2005-05-23,17779.71,18064.71,5595.47,838520.00
2005-05-24,18169.40,18450.40,5597.35,863215.00
2005-05-25,16884.76,17162.76,5598.99,885356.00
2005-05-26,15261.45,15542.45,5600.37,904303.00
2005-05-27,13579.66,13858.66,5601.42,918740.00
2005-05-28,13110.25,13387.25,5602.25,930318.00
2005-05-29,13302.24,13580.24,5602.96,940335.00
2005-05-30,13994.51,14274.51,5603.70,950896.00
2005-05-31,12600.92,12881.92,5604.24,958675.00
2005-06-01,13169.80,13451.80,5604.84,967386.00
2005-06-02,12772.14,13058.14,5605.36,974860.00
2005-06-03,11553.41,11830.41,5605.71,979879.00
2005-06-04,10530.59,10803.59,5605.92,982901.00
2005-06-05,9929.81,10204.81,5606.05,984775.00
2005-06-06,10837.08,11114.08,5606.30,988393.00
2005-06-07,11475.11,11794.11,5606.64,993340.00
2005-06-08,10731.21,11120.21,5606.89,996990.00
2005-06-09,8507.00,9270.00,5606.91,996990.00
2005-06-10,10060.95,11310.95,5606.91,1001058.00
2005-06-11,10260.45,12010.45,5606.91,1005125.00
2005-06-12,10770.95,12950.95,5606.91,1009193.00
2005-06-13,11290.95,13950.95,5607.98,1013261.00
2005-06-14,8496.17,11726.17,5607.77,1009941.00
2005-06-15,8443.21,12143.21,5607.40,1004473.00
2005-06-16,9136.86,13256.86,5607.30,1002999.00
2005-06-17,10495.46,14465.46,5607.47,1005509.00
2005-06-18,11712.91,15432.91,5607.85,1011128.00
2005-06-19,12596.63,15926.63,5608.36,1018718.00
2005-06-20,12558.39,15258.39,5608.87,1026371.00
2005-06-21,13248.58,15528.58,5609.49,1035750.00
2005-06-22,13878.54,15868.54,5610.18,1046200.00
2005-06-23,13808.47,15798.47,5610.87,1056511.00
2005-06-24,13849.39,15849.39,5611.56,1066923.00
2005-06-25,13183.71,15183.71,5612.17,1076213.00
2005-06-26,12158.91,14158.91,5612.63,1083272.00
2005-06-27,11082.60,13092.60,5612.95,1088216.00
2005-06-28,10326.18,12316.18,5613.17,1091620.00
2005-06-29,5334.43,7324.43,5612.75,1085123.00
2005-06-30,8921.95,10911.95,5612.79,1085741.75
2005-07-01,8610.00,10600.00,5612.79,1085741.75
2005-07-02,8453.77,10443.77,5612.77,1085431.88
2005-07-03,8653.33,10633.33,5612.71,1084506.25
2005-07-04,8145.75,10125.75,5612.52,1081582.13
2005-07-05,7606.11,9586.11,5612.26,1077587.63
2005-07-06,7233.22,9153.22,5611.89,1071941.13
2005-07-07,7162.68,8972.68,5611.39,1064349.75
2005-07-08,6980.26,8690.26,5610.77,1055008.13
2005-07-09,6828.86,8508.86,5610.12,1045306.69
2005-07-10,6833.34,8503.34,5609.48,1035594.31
2005-07-11,6546.12,8216.12,5608.80,1025312.25
2005-07-12,6214.62,7894.62,5608.07,1014392.50
2005-07-13,6041.65,7731.65,5607.31,1003149.50
2005-07-14,5774.79,7454.79,5606.49,991159.00
2005-07-15,5598.03,7278.03,5605.65,979016.25
2005-07-16,5343.36,7023.36,5604.77,966368.38
2005-07-17,5004.56,6684.56,5603.85,953048.50
2005-07-18,4940.76,6620.76,5602.95,940197.13
2005-07-19,4655.73,6335.73,5602.04,927375.44
2005-07-20,4435.85,6105.85,5601.07,913899.44
2005-07-21,4330.70,6000.70,5600.07,900214.88
2005-07-22,3977.27,5657.27,5599.07,886444.19
2005-07-23,3970.81,5660.81,5598.13,873672.25
2005-07-24,3931.80,5621.80,5597.20,861219.63
2005-07-25,3618.42,5308.42,5596.27,848938.81
2005-07-26,3875.13,5555.13,5595.41,837742.38
2005-07-27,3362.91,5052.91,5594.47,825549.81
2005-07-28,3360.02,5050.02,5593.57,813946.56
2005-07-29,3273.32,4963.32,5592.69,802766.38
2005-07-30,3252.91,4952.91,5591.86,792358.94
2005-07-31,3445.22,5145.22,5591.05,782332.94
2005-08-01,3324.34,5024.34,5590.27,772801.06
2005-08-02,3251.95,4951.95,5589.52,763601.63
2005-08-03,3363.32,5063.32,5588.82,755039.63
2005-08-04,3124.18,4824.18,5588.12,746578.50
2005-08-05,3100.69,4800.69,5587.41,738090.63
2005-08-06,2980.05,4680.05,5586.67,729343.63
2005-08-07,2985.29,4675.29,5585.92,720587.19
2005-08-08,2681.24,4371.24,5585.11,711247.50
2005-08-09,3033.58,4723.58,5584.35,702348.81
2005-08-10,2786.66,4486.66,5583.59,693515.75
2005-08-11,2821.12,4521.12,5582.76,683997.31
2005-08-12,2673.35,4373.35,5581.89,674165.94
2005-08-13,2674.31,4374.31,5581.01,664356.31
2005-08-14,2739.12,4439.12,5580.13,654695.06
2005-08-15,2644.69,4344.69,5579.25,644826.69
2005-08-16,2792.37,4482.37,5578.41,635489.25
2005-08-17,3157.52,4857.52,5577.69,627590.13
2005-08-18,3796.26,5496.26,5577.08,620977.75
2005-08-19,3795.97,5495.97,5576.46,614325.13
2005-08-20,3502.78,5202.78,5575.78,607110.81
2005-08-21,3347.67,5037.67,5575.06,599569.00
2005-08-22,3134.10,4824.10,5574.33,591643.25
2005-08-23,3009.09,4699.09,5573.65,584322.44
2005-08-24,3037.02,4737.02,5572.97,577096.69
2005-08-25,2902.84,4602.84,5572.22,569227.94
2005-08-26,2909.10,4609.10,5571.43,561054.25
2005-08-27,2884.00,4574.00,5570.61,552691.94
2005-08-28,2776.32,4466.32,5569.76,544016.88
2005-08-29,2595.33,4285.33,5568.89,534923.31
2005-08-30,2516.20,4206.20,5567.99,525672.81
2005-08-31,2545.40,4245.40,5567.08,516480.22
2005-09-01,2705.64,4405.64,5566.19,507645.13
2005-09-02,2636.57,4336.57,5565.27,498673.03
2005-09-03,2600.56,4300.56,5564.37,489669.19
2005-09-04,2390.57,4080.57,5563.42,480169.50
2005-09-05,2574.12,4264.12,5562.49,471053.72
2005-09-06,2459.45,4149.45,5561.55,462008.00
2005-09-07,2517.09,4207.09,5560.69,453889.84
2005-09-08,2521.89,4221.89,5559.88,446296.91
2005-09-09,2367.49,4067.49,5559.12,438893.59
2005-09-10,2438.25,4138.25,5558.41,432086.81
2005-09-11,2621.85,4321.85,5557.73,425664.03
2005-09-12,2831.00,4521.00,5557.14,420171.81
2005-09-13,2714.08,4414.08,5556.58,415022.88
2005-09-14,2664.68,4364.68,5556.00,409756.13
2005-09-15,2724.31,4424.31,5555.43,404647.31
2005-09-16,2577.37,4267.37,5554.83,399227.22
2005-09-17,2606.58,4306.58,5554.26,393884.91
2005-09-18,2610.31,4310.31,5553.73,388986.34
2005-09-19,2570.67,4260.67,5553.27,384782.72
2005-09-20,2294.42,3984.42,5552.83,380804.72
2005-09-21,2832.66,4522.66,5552.51,377933.97
2005-09-22,2774.94,4474.94,5552.23,375444.59
2005-09-23,2797.87,4507.87,5552.01,373496.56
2005-09-24,3159.73,4859.73,5551.87,372266.28
2005-09-25,2962.98,4682.98,5551.69,370685.41
2005-09-26,2899.42,4609.42,5551.54,369375.16
2005-09-27,2694.55,4394.55,5551.40,368154.44
2005-09-28,2731.27,4421.27,5551.27,367026.38
2005-09-29,2665.94,4355.94,5551.12,365729.06
2005-09-30,2567.60,4257.60,5551.00,364692.91
2005-10-01,2630.18,4110.18,5550.91,363919.72
2005-10-02,2680.19,3980.19,5550.79,362888.69
2005-10-03,3230.00,4530.00,5550.79,362888.69
2005-10-04,3283.44,4433.44,5550.77,362717.00
2005-10-05,3151.78,4000.78,5550.71,362202.84
2005-10-06,2964.64,3568.64,5550.61,361347.25
2005-10-07,2952.85,3409.85,5550.51,360494.06
2005-10-08,2857.00,3220.00,5550.51,360494.06
2005-10-09,2853.90,3177.90,5550.50,360410.56
2005-10-10,2799.23,3124.23,5550.48,360240.44
2005-10-11,2755.23,3082.23,5550.45,359987.00
2005-10-12,2753.32,3080.32,5550.42,359729.78
2005-10-13,2702.43,3028.43,5550.38,359389.47
2005-10-14,2736.52,3062.52,5550.35,359136.63
2005-10-15,2486.33,2813.33,5550.29,358627.53
2005-10-16,2573.00,2900.00,5550.29,358627.53
2005-10-17,2602.30,2927.30,5550.32,358880.03
2005-10-18,2483.37,2809.37,5550.35,359136.63
2005-10-19,2565.45,2891.45,5550.39,359476.69
2005-10-20,2445.80,2771.80,5550.40,359559.59
2005-10-21,2455.38,2781.38,5550.47,360157.38
2005-10-22,2366.66,2693.66,5550.52,360581.16
2005-10-23,2453.04,2780.04,5550.59,361176.28
2005-10-24,2359.46,2686.46,5550.64,361605.63
2005-10-25,2411.00,2739.00,5550.70,362119.34
2005-10-26,2444.32,2771.32,5550.77,362717.00
2005-10-27,2533.54,2858.54,5550.86,363487.66
2005-10-28,2542.65,2867.65,5551.00,364692.91
2005-10-29,2696.11,3019.11,5551.25,366853.13
2005-10-30,2484.71,2806.71,5551.45,368592.06
2005-10-31,2380.15,2702.15,5551.73,371036.00
2005-11-01,2257.46,2579.46,5552.03,373672.94
2005-11-02,2286.85,2610.85,5552.37,376689.50
2005-11-03,2689.70,3012.70,5552.86,381072.38
2005-11-04,2574.89,2897.89,5553.32,385235.47
2005-11-05,2649.46,2973.46,5553.79,389538.53
2005-11-06,2626.51,2950.51,5554.25,393794.09
2005-11-07,2699.44,3024.44,5554.72,398192.31
2005-11-08,2690.94,3017.94,5555.20,402603.44
2005-11-09,2764.16,3090.16,5555.71,407147.88
2005-11-10,2517.60,2842.60,5556.16,411203.28
2005-11-11,2443.74,2768.74,5556.59,415112.19
2005-11-12,2508.80,2834.80,5557.03,419152.13
2005-11-13,2637.41,2960.41,5557.49,423423.34
2005-11-14,2562.81,2884.81,5557.93,427544.63
2005-11-15,2242.34,2564.34,5558.30,431038.19
2005-11-16,2310.48,2634.48,5558.68,434662.94
2005-11-17,2361.20,2687.20,5559.07,438408.13
2005-11-18,2241.60,2567.60,5559.43,441900.22
2005-11-19,2345.06,2671.06,5559.81,445611.41
2005-11-20,2162.60,2488.60,5560.16,448958.72
2005-11-21,2167.78,2493.78,5560.52,452302.41
2005-11-22,2034.10,2360.10,5560.85,455390.88
2005-11-23,2085.45,2412.45,5561.19,458593.09
2005-11-24,2050.77,2377.77,5561.52,461724.53
2005-11-25,2159.31,2486.31,5561.87,465069.28
2005-11-26,2229.26,2556.26,5562.23,468532.94
2005-11-27,2097.99,2423.99,5562.56,471732.25
2005-11-28,2196.88,2522.88,5562.91,475149.53
2005-11-29,2152.48,2478.48,5563.25,478490.66
2005-11-30,2118.27,2445.27,5563.58,481757.97
2005-12-01,2336.50,2659.50,5563.95,485448.22
2005-12-02,2599.07,2925.07,5564.37,489669.19
2005-12-03,2209.97,2534.97,5564.71,493112.44
2005-12-04,2109.50,2433.50,5565.03,496356.41
2005-12-05,1891.74,2214.74,5565.32,499154.56
2005-12-06,2008.07,2333.07,5565.63,502163.63
2005-12-07,2341.25,2667.25,5566.01,505875.19
2005-12-08,1359.34,1685.34,5566.19,507645.13
2005-12-09,1267.64,1594.64,5566.35,509223.25
2005-12-10,1452.84,1780.84,5566.55,511198.47
2005-12-11,1558.57,1887.57,5566.77,513385.38
2005-12-12,1624.37,1954.37,5567.00,515679.00
2005-12-13,1634.54,1964.54,5567.23,517982.88
2005-12-14,1889.32,2219.32,5567.51,520800.03
2005-12-15,1741.61,2072.61,5567.76,523330.16
2005-12-16,1652.09,1983.09,5567.99,525672.81
2005-12-17,1702.61,2034.61,5568.23,528121.63
2005-12-18,1755.57,2088.57,5568.48,530687.38
2005-12-19,1982.31,2315.31,5568.77,533679.06
2005-12-20,2037.21,2371.21,5569.07,536789.56
2005-12-21,2259.40,2594.40,5569.41,540342.75
2005-12-22,2651.93,2985.93,5569.81,544547.56
2005-12-23,2606.36,2932.36,5570.20,548562.81
2005-12-24,2413.95,2734.95,5570.56,552188.50
2005-12-25,2272.16,2596.16,5570.89,555534.94
2005-12-26,2385.76,2709.76,5571.24,559106.69
2005-12-27,2234.40,2559.40,5571.56,562390.13
2005-12-28,2720.75,3046.75,5571.97,566628.31
2005-12-29,2633.15,2961.15,5572.36,570684.81
2005-12-30,2595.46,2922.46,5572.74,574672.50
2005-12-31,2929.77,3256.77,5573.18,579319.31
2006-01-01,2454.25,2784.25,5573.53,583038.81
2006-01-02,2571.42,2901.42,5573.90,587002.63
2006-01-03,2472.76,2802.76,5574.25,590776.69
2006-01-04,2323.14,2655.14,5574.57,594246.06
2006-01-05,2120.11,2453.11,5574.85,597302.81
2006-01-06,1930.71,2265.71,5575.10,599985.88
2006-01-07,1991.16,2328.16,5575.37,602806.69
2006-01-08,2210.81,2545.81,5575.68,606061.19
2006-01-09,2061.49,2389.49,5575.96,609013.56
2006-01-10,1940.20,2261.20,5576.21,611663.88
2006-01-11,2306.70,2628.70,5576.53,615070.88
2006-01-12,2094.01,2416.01,5576.81,618071.88
2006-01-13,1935.08,2258.08,5577.06,620761.63
2006-01-14,1843.63,2169.63,5577.29,623246.19
2006-01-15,1561.80,1889.80,5577.47,625199.50
2006-01-16,2554.05,2882.05,5577.83,629118.94
2006-01-17,2129.11,2456.11,5578.11,632183.63
2006-01-18,2189.62,2516.62,5578.40,635376.25
2006-01-19,1864.10,2190.10,5578.63,637919.25
2006-01-20,1931.68,2259.68,5578.87,640586.38
2006-01-21,2100.05,2427.05,5579.14,643597.38
2006-01-22,1831.75,2158.75,5579.36,646058.38
2006-01-23,1920.26,2248.26,5579.49,647522.69
2006-01-24,2098.41,2427.41,5579.62,648985.31
2006-01-25,1780.87,2106.87,5579.69,649772.50
2006-01-26,1944.21,2270.21,5579.79,650903.50
2006-01-27,2165.42,2489.42,5579.93,652489.13
2006-01-28,2158.56,2482.56,5580.07,654041.31
2006-01-29,2037.92,2359.92,5580.19,655350.25
2006-01-30,2250.36,2572.36,5580.35,657100.38
2006-01-31,2095.99,2416.99,5580.48,658522.50
2006-02-01,2318.71,2640.71,5580.65,660388.38
2006-02-02,2045.35,2366.35,5580.77,661710.06
2006-02-03,2046.67,2367.67,5580.89,663034.38
2006-02-04,1992.03,2312.03,5581.00,664248.31
2006-02-05,1992.16,2313.16,5581.11,665464.50
2006-02-06,1875.05,2195.05,5581.20,666466.25
2006-02-07,1881.84,2202.84,5581.29,667463.63
2006-02-08,1897.07,2218.07,5581.27,667241.63
2006-02-09,1851.69,2173.69,5581.21,666574.56
2006-02-10,1965.09,2286.09,5581.17,666130.44
2006-02-11,1628.72,1950.72,5581.07,665021.13
2006-02-12,1686.98,2008.98,5580.98,664027.38
2006-02-13,1797.97,2120.97,5580.91,663255.75
2006-02-14,1964.22,2287.22,5580.87,662813.88
2006-02-15,2075.48,2398.48,5580.85,662592.69
2006-02-16,1965.44,2287.44,5580.81,662151.25
2006-02-17,1801.04,2122.04,5580.74,661381.75
2006-02-18,1633.07,1955.07,5580.64,660281.06
2006-02-19,1909.26,2231.26,5580.59,659728.19
2006-02-20,1801.46,2123.46,5580.52,658961.50
2006-02-21,1911.72,2234.72,5580.47,658415.50
2006-02-22,1955.83,2278.83,5580.43,657976.81
2006-02-23,1901.24,2222.24,5580.38,657425.88
2006-02-24,1960.17,2279.17,5580.34,656987.88
2006-02-25,1971.30,2289.30,5580.30,656550.13
2006-02-26,1917.73,2235.73,5580.25,656006.13
2006-02-27,1917.92,2235.92,5580.20,655462.50
2006-02-28,2298.97,2619.97,5580.22,655680.63
2006-03-01,2131.75,2453.75,5580.21,655569.06
2006-03-02,2087.68,2409.68,5580.19,655350.25
2006-03-03,1922.24,2246.24,5580.14,654807.25
