date,fb,mm,mx,mn,af
2004-01-04,5304.97,17.19,23.70,8.00,82133.14
2004-01-05,5304.97,-1.26,20.70,-17.99,82133.14
2004-01-06,5304.99,8.35,19.80,-2.49,82173.26
2004-01-07,5305.03,22.46,28.80,15.50,82269.97
2004-01-08,5305.05,29.22,34.20,24.20,82318.95
2004-01-09,5305.05,32.08,44.60,28.40,82318.95
2004-01-10,5305.07,30.58,41.70,26.40,82367.93
2004-01-11,5305.07,26.01,40.30,19.60,82367.93
2004-01-12,5305.07,21.52,42.50,8.30,82367.93
2004-01-13,5305.07,24.18,46.90,13.90,82367.93
2004-01-14,5305.08,20.79,45.30,8.50,82388.92
2004-01-15,5305.09,19.40,42.20,3.20,82416.91
2004-01-16,5305.09,25.39,54.30,13.70,82416.91
2004-01-17,5305.09,15.68,38.70,3.60,82416.91
2004-01-18,5305.10,5.00,7.60,1.40,82437.90
2004-01-19,5305.10,,,,82437.90
2004-01-20,5305.10,,,,82437.90
2004-01-21,5305.09,-1.62,1.80,-4.19,82416.91
2004-01-22,5305.09,10.79,39.10,0.00,82416.91
2004-01-23,5305.16,17.33,23.40,7.20,82584.84
2004-01-24,5305.19,24.66,30.70,18.90,82654.81
2004-01-25,5305.21,17.23,26.40,10.50,82703.79
2004-01-26,5305.22,20.42,28.50,15.40,82724.78
2004-01-27,5305.22,24.10,29.90,19.20,82724.78
2004-01-28,5305.24,29.58,32.50,26.90,82773.76
2004-01-29,5305.30,31.25,35.20,28.70,82920.70
2004-01-30,5305.32,32.61,33.00,32.60,82969.68
2004-01-31,5305.31,,,,82941.69
2004-02-01,5305.30,,,,82920.70
2004-02-02,5305.32,,,,82969.68
2004-02-03,5305.32,,,,82969.68
2004-02-04,5305.31,,,,82941.69
2004-02-05,5305.29,,,,82892.71
2004-02-06,5305.31,,,,82941.69
2004-02-07,5305.31,,,,82941.69
2004-02-08,5305.30,,,,82920.70
2004-02-09,5305.29,,,,82892.71
2004-02-10,5305.29,,,,82892.71
2004-02-11,5305.26,15.14,42.20,0.00,82822.74
2004-02-12,5305.25,13.17,44.40,-9.09,82801.75
2004-02-13,5305.25,15.95,50.10,-4.99,82801.75
2004-02-14,5305.25,17.37,30.70,3.00,82801.75
2004-02-15,5305.27,23.43,33.20,15.50,82850.73
2004-02-16,5305.30,25.38,32.20,16.70,82920.70
2004-02-17,5305.35,33.97,40.00,31.20,83039.65
2004-02-18,5305.40,33.65,38.70,31.80,83158.60
2004-02-19,5305.40,31.09,43.30,17.70,83158.60
2004-02-20,5305.40,21.33,46.00,2.40,83158.60
2004-02-21,5305.40,20.02,47.20,0.10,83158.60
2004-02-22,5305.40,23.24,50.20,1.60,83158.60
2004-02-23,5305.40,25.45,46.10,6.70,83158.60
2004-02-24,5305.41,29.96,41.40,23.20,83186.59
2004-02-25,5305.44,24.60,31.60,17.40,83256.56
2004-02-26,5305.46,31.69,40.60,26.00,83305.54
2004-02-27,5305.47,31.44,47.40,20.00,83326.53
2004-02-28,5305.46,24.63,45.10,6.70,83305.54
2004-02-29,5305.46,24.27,46.80,3.80,83305.54
2004-03-01,5305.46,22.73,44.10,1.90,83305.54
2004-03-02,5305.45,23.98,38.90,13.30,83277.55
2004-03-03,5305.45,17.44,35.80,-3.09,83277.55
2004-03-04,5305.46,26.28,35.00,20.80,83305.54
2004-03-05,5305.50,20.24,32.60,0.00,83396.50
2004-03-06,5305.47,26.97,35.50,18.80,83326.53
2004-03-07,5305.47,29.35,48.90,15.80,83326.53
2004-03-08,5305.46,36.19,63.00,20.80,83305.54
2004-03-09,5305.47,33.29,58.30,17.50,83326.53
2004-03-10,5305.47,33.43,55.60,15.50,83326.53
2004-03-11,5305.47,33.18,58.90,13.30,83326.53
2004-03-12,5305.49,34.74,59.60,17.50,83375.51
2004-03-13,5305.51,33.58,58.30,14.70,83424.49
2004-03-14,5305.53,33.70,46.80,25.60,83473.47
2004-03-15,5305.54,32.88,53.80,17.40,83494.46
2004-03-16,5305.55,36.11,53.60,24.80,83522.45
2004-03-17,5305.59,35.85,58.40,18.40,83613.41
2004-03-18,5305.62,40.18,59.30,20.00,83690.38
2004-03-19,5305.68,42.15,51.70,28.20,83830.32
2004-03-20,5305.72,36.71,62.80,18.80,83928.28
2004-03-21,5305.79,40.35,71.70,21.80,84096.21
2004-03-22,5305.88,43.05,73.50,25.90,84313.12
2004-03-23,5305.97,40.87,65.20,26.60,84530.03
2004-03-24,5306.10,36.26,50.80,23.10,84844.90
2004-03-25,5306.22,39.65,54.30,30.20,85131.78
2004-03-26,5306.34,32.83,39.20,26.60,85418.66
2004-03-27,5306.45,31.68,44.70,25.60,85684.55
2004-03-28,5306.52,32.18,54.80,12.90,85852.48
2004-03-29,5306.60,38.41,62.70,17.90,86041.40
2004-03-30,5306.70,40.92,66.80,19.70,86286.30
2004-03-31,5306.82,41.53,54.70,32.40,86573.18
2004-04-01,5306.95,35.33,43.00,29.90,86881.05
2004-04-02,5307.07,42.49,58.40,27.90,87167.45
2004-04-03,5307.22,44.41,64.60,27.60,87530.23
2004-04-04,5307.41,43.95,63.40,31.40,87983.72
2004-04-05,5307.67,45.55,66.10,28.40,88604.65
2004-04-06,5308.02,43.13,62.90,33.60,89451.02
2004-04-07,5308.38,43.95,63.90,30.40,90347.52
2004-04-08,5308.75,42.50,61.10,28.90,91273.18
2004-04-09,5309.10,39.45,55.60,24.70,92147.81
2004-04-10,5309.43,41.76,58.60,26.70,92971.43
2004-04-11,5309.75,43.17,63.30,26.30,93773.18
2004-04-12,5310.10,50.27,70.10,34.80,94657.73
2004-04-13,5310.47,42.44,65.30,26.60,95620.41
2004-04-14,5310.81,37.60,47.60,30.00,96507.29
2004-04-15,5311.10,35.02,44.10,28.00,97257.73
2004-04-16,5311.37,35.99,51.90,19.70,97962.68
2004-04-17,5311.62,37.44,47.00,30.90,98614.58
2004-04-18,5311.84,43.30,51.10,37.60,99183.09
2004-04-19,5312.08,35.86,43.30,30.10,99804.66
2004-04-20,5312.32,35.64,42.10,32.50,100426.24
2004-04-21,5312.53,30.81,32.20,30.70,100972.02
2004-04-22,5312.71,47.08,57.50,37.40,101441.98
2004-04-23,5312.90,41.69,62.60,25.00,101934.70
2004-04-24,5313.12,43.31,58.70,27.90,102415.16
2004-04-25,5313.37,47.86,69.00,27.80,102866.47
2004-04-26,5313.66,48.75,74.00,27.20,103386.01
2004-04-27,5314.02,50.40,71.20,28.30,104063.16
2004-04-28,5314.30,38.99,56.60,29.90,105073.69
2004-04-29,5314.62,43.37,62.10,26.40,106231.58
2004-04-30,5314.97,46.72,69.40,25.20,107494.73
2004-05-01,5315.34,50.29,73.60,27.60,108520.99
2004-05-02,5315.78,52.22,75.80,29.70,109701.75
2004-05-03,5316.26,53.79,74.80,32.40,111000.59
2004-05-04,5316.83,55.58,74.80,33.80,112535.57
2004-05-05,5317.45,54.76,72.50,36.30,114260.82
2004-05-06,5318.07,52.68,73.20,33.70,115995.92
2004-05-07,5318.66,52.56,71.00,33.00,117644.90
2004-05-08,5319.24,49.48,63.40,35.70,119271.34
2004-05-09,5319.76,46.75,62.10,29.00,120728.66
2004-05-10,5320.28,45.43,58.80,39.60,122185.97
2004-05-11,5320.77,36.81,42.70,33.00,123561.41
2004-05-12,5321.18,38.52,49.90,30.50,124706.13
2004-05-13,5321.53,40.34,56.10,24.90,125685.71
2004-05-14,5321.86,46.38,61.40,33.40,126608.16
2004-05-15,5322.15,42.32,61.10,27.10,127417.55
2004-05-16,5322.61,43.57,55.70,36.90,128702.92
2004-05-17,5322.95,46.28,63.00,32.60,129660.82
2004-05-18,5323.41,42.55,51.00,39.30,130987.13
2004-05-19,5323.85,47.47,61.00,38.80,132267.55
2004-05-20,5324.23,54.51,64.70,47.00,133369.89
2004-05-21,5324.70,46.80,55.80,41.80,134735.09
2004-05-22,5325.14,47.53,56.60,44.90,136007.02
2004-05-23,5325.50,38.34,51.10,32.60,137050.00
2004-05-24,5325.97,43.75,56.80,33.60,138415.20
2004-05-25,5326.22,46.15,62.50,30.00,139144.44
2004-05-26,5326.60,44.58,49.30,40.70,140246.78
2004-05-27,5327.05,48.76,61.40,42.90,141544.16
2004-05-28,5327.67,41.22,48.70,33.80,143341.81
2004-05-29,5328.13,39.20,50.40,31.40,144681.58
2004-05-30,5328.69,45.59,57.70,31.00,146301.17
2004-05-31,5328.97,48.38,65.30,35.60,147115.20
2004-06-01,5329.38,52.26,70.40,33.00,148302.34
2004-06-02,5329.76,56.35,78.30,34.50,149404.67
2004-06-03,5330.16,61.78,83.70,38.10,150566.38
2004-06-04,5330.63,63.75,81.80,43.20,151923.09
2004-06-05,5331.07,60.25,77.20,41.50,153195.59
2004-06-06,5331.52,53.69,62.20,39.30,154505.28
2004-06-07,5331.91,48.20,63.70,28.90,155644.88
2004-06-08,5332.25,54.59,65.00,45.10,156654.39
2004-06-09,5332.67,53.13,62.90,43.50,157908.77
2004-06-10,5332.92,49.95,58.70,42.20,158654.39
2004-06-11,5333.29,49.33,63.70,38.80,159770.97
2004-06-12,5333.45,48.87,64.30,32.50,160254.84
2004-06-13,5333.81,55.31,69.70,46.00,161328.16
2004-06-14,5333.88,52.24,68.70,35.50,161539.30
2004-06-15,5334.11,53.16,65.30,35.10,162233.33
2004-06-16,5334.13,54.18,72.90,36.10,162294.73
2004-06-17,5334.25,55.76,74.20,33.70,162654.39
2004-06-18,5334.32,53.72,74.70,35.10,162864.91
2004-06-19,5334.42,55.01,70.30,42.90,163163.16
2004-06-20,5334.47,56.23,71.50,41.30,163312.28
2004-06-21,5334.51,58.71,78.90,35.60,163426.31
2004-06-22,5334.52,62.12,83.10,40.00,163461.41
2004-06-23,5334.54,64.60,89.30,39.20,163522.81
2004-06-24,5334.53,64.24,86.00,43.60,163487.72
2004-06-25,5334.53,67.17,84.40,49.60,163487.72
2004-06-26,5334.51,66.60,85.40,48.70,163426.31
2004-06-27,5334.52,66.16,84.70,48.30,163461.41
2004-06-28,5334.50,65.49,81.80,54.00,163400.00
2004-06-29,5334.47,58.92,79.70,44.90,163312.28
2004-06-30,5334.45,59.63,84.00,44.10,163250.88
2004-07-01,5334.43,62.90,80.90,43.10,163189.47
2004-07-02,5334.31,63.16,79.90,47.80,162829.83
2004-07-03,5334.17,60.12,77.40,41.50,162408.77
2004-07-04,5333.92,60.34,76.10,41.60,161662.47
2004-07-05,5333.62,60.66,78.80,39.50,160765.11
2004-07-06,5333.30,61.10,79.40,40.50,159797.36
2004-07-07,5332.97,57.65,72.60,43.40,158812.28
2004-07-08,5332.65,54.62,74.50,32.70,157847.38
2004-07-09,5332.31,58.22,80.50,33.20,156829.83
2004-07-10,5331.97,61.90,77.90,43.20,155814.95
2004-07-11,5331.65,60.16,78.50,40.10,154887.98
2004-07-12,5331.31,63.81,90.50,36.40,153901.47
2004-07-13,5330.97,67.63,88.70,44.60,152906.72
2004-07-14,5330.64,68.68,93.10,43.30,151957.02
2004-07-15,5330.29,69.19,90.60,46.50,150939.47
2004-07-16,5329.94,71.30,93.40,49.30,149921.94
2004-07-17,5329.63,69.45,95.30,51.50,149023.09
2004-07-18,5329.35,60.88,69.40,57.10,148217.55
2004-07-19,5329.05,64.28,85.30,54.30,147344.16
2004-07-20,5328.68,63.29,78.80,52.30,146275.73
2004-07-21,5328.28,64.34,83.50,45.70,145114.03
2004-07-22,5327.85,64.31,84.40,43.40,143867.55
2004-07-23,5327.46,65.56,86.10,44.20,142739.77
2004-07-24,5327.02,67.12,89.50,44.90,141459.36
2004-07-25,5326.59,66.09,87.70,49.30,140212.86
2004-07-26,5326.15,66.42,83.20,47.40,138940.94
2004-07-27,5325.66,63.40,86.00,0.00,137516.38
2004-07-28,5325.21,63.49,82.80,42.50,136210.53
2004-07-29,5324.76,63.04,83.70,41.10,134904.67
2004-07-30,5324.30,64.17,86.40,41.70,133573.39
2004-07-31,5323.83,65.95,90.20,41.80,132208.19
2004-08-01,5323.35,68.37,92.60,43.50,130817.55
2004-08-02,5322.85,64.85,85.70,52.20,129382.45
2004-08-03,5322.38,62.11,79.90,44.70,128064.33
2004-08-04,5321.82,62.62,87.00,38.80,126493.88
2004-08-05,5321.26,63.14,82.20,42.90,124926.53
2004-08-06,5320.63,59.53,79.10,41.50,123168.42
2004-08-07,5320.00,57.62,75.30,38.20,121400.00
2004-08-08,5319.40,60.09,84.30,34.90,119721.64
2004-08-09,5318.78,62.75,88.20,37.20,117979.59
2004-08-10,5318.10,65.95,90.60,40.40,116077.55
2004-08-11,5317.33,65.85,88.00,43.60,113925.15
2004-08-12,5316.46,65.91,91.10,41.20,111543.73
2004-08-13,5315.58,68.01,94.20,44.00,109166.47
2004-08-14,5314.68,65.97,92.70,46.70,106452.63
2004-08-15,5313.77,66.14,89.10,51.10,103585.42
2004-08-16,5312.87,65.38,81.30,53.00,101858.89
2004-08-17,5311.99,58.89,64.60,55.60,99569.68
2004-08-18,5311.14,60.83,80.40,52.00,97363.85
2004-08-19,5310.21,61.93,81.10,48.40,94945.77
2004-08-20,5309.28,63.04,83.10,46.10,92599.71
2004-08-21,5308.38,62.08,80.10,43.30,90347.52
2004-08-22,5307.47,55.11,68.00,44.80,88130.23
2004-08-23,5306.70,48.53,63.40,41.50,86286.30
2004-08-24,5305.90,46.26,59.80,37.90,84362.10
2004-08-25,5305.19,48.19,53.80,42.70,82654.81
2004-08-26,5304.44,47.01,60.70,41.80,80916.28
2004-08-27,5303.72,55.41,68.40,45.10,79256.27
2004-08-28,5302.93,59.27,73.80,48.70,77446.51
2004-08-29,5302.16,64.24,79.90,48.30,75751.74
2004-08-30,5301.72,61.80,83.90,43.20,74784.26
2004-08-31,5301.29,62.96,89.40,39.50,73834.98
2004-09-01,5300.85,60.34,80.30,44.70,72867.45
2004-09-02,5300.40,44.19,61.60,0.00,71882.55
2004-09-03,5299.95,48.08,66.40,31.40,70896.22
2004-09-04,5299.50,50.51,70.40,31.90,69950.00
2004-09-05,5299.02,50.76,70.60,35.30,68942.73
2004-09-06,5298.64,49.76,74.30,29.60,68146.94
2004-09-07,5298.66,52.14,77.80,30.50,68189.80
2004-09-08,5298.66,54.16,77.80,33.20,68189.80
2004-09-09,5298.65,52.81,75.80,33.70,68165.30
2004-09-10,5298.66,56.05,77.10,41.80,68189.80
2004-09-11,5298.66,55.03,77.10,34.10,68189.80
2004-09-12,5298.72,47.18,53.30,43.00,68312.24
2004-09-13,5298.75,42.29,47.90,36.50,68379.59
2004-09-14,5298.78,41.50,49.90,36.60,68440.81
2004-09-15,5298.84,43.80,51.70,38.00,68563.27
2004-09-16,5298.86,48.28,60.80,39.80,68606.13
2004-09-17,5298.89,48.81,69.90,34.80,68673.47
2004-09-18,5298.91,43.78,50.30,38.50,68716.33
2004-09-19,5298.93,39.40,45.50,32.70,68753.06
2004-09-20,5298.95,38.94,53.50,29.00,68795.92
2004-09-21,5298.97,39.18,55.20,27.60,68838.77
2004-09-22,5299.00,45.42,66.70,29.30,68900.00
2004-09-23,5299.04,49.26,68.50,35.10,68985.47
2004-09-24,5299.05,50.15,73.60,35.10,69009.88
2004-09-25,5299.08,51.85,77.70,36.50,69070.93
2004-09-26,5299.11,51.58,77.60,35.00,69131.98
2004-09-27,5299.13,56.35,79.50,38.60,69174.71
2004-09-28,5299.15,53.80,79.20,34.80,69217.45
2004-09-29,5299.17,51.13,74.70,33.30,69260.17
2004-09-30,5299.18,48.96,71.10,33.00,69278.49
2004-10-01,5299.19,47.16,69.40,32.40,69302.91
2004-10-02,5299.20,47.60,72.20,31.90,69321.22
2004-10-03,5299.21,46.95,71.30,29.90,69345.64
2004-10-04,5299.21,46.35,71.30,29.00,69345.64
2004-10-05,5299.22,45.08,71.00,27.20,69363.95
2004-10-06,5299.24,45.57,70.00,26.60,69406.69
2004-10-07,5299.25,49.97,69.00,38.90,69425.00
2004-10-08,5299.26,48.69,74.10,31.20,69449.42
2004-10-09,5299.26,44.51,55.60,34.20,69449.42
2004-10-10,5299.26,41.49,60.70,28.00,69449.42
2004-10-11,5299.27,41.71,65.70,24.70,69467.73
2004-10-12,5299.28,44.94,69.40,28.00,69492.15
2004-10-13,5299.29,44.35,66.20,27.60,69510.47
2004-10-14,5299.30,45.88,74.40,27.50,69534.88
2004-10-15,5299.30,43.70,65.90,29.90,69534.88
2004-10-16,5299.31,43.66,64.60,31.20,69553.20
2004-10-17,5299.37,39.80,47.20,33.60,69681.40
2004-10-18,5299.42,34.05,39.90,31.20,69785.17
2004-10-19,5299.47,35.49,46.90,29.50,69888.95
2004-10-20,5299.52,37.44,48.40,30.30,69992.73
2004-10-21,5299.55,36.46,46.50,31.30,70053.78
2004-10-22,5299.58,33.88,39.30,30.50,70120.93
2004-10-23,5299.63,33.11,37.20,31.00,70224.71
2004-10-24,5299.65,29.85,37.10,21.40,70267.45
2004-10-25,5299.66,26.63,38.20,19.90,70285.76
2004-10-26,5299.67,32.48,45.70,22.00,70310.17
2004-10-27,5299.70,40.92,53.70,32.20,70371.22
2004-10-28,5299.77,34.36,37.40,31.60,70517.73
2004-10-29,5299.79,33.45,39.50,30.10,70560.47
2004-10-30,5299.82,32.24,33.90,28.80,70621.51
2004-10-31,5299.84,25.17,30.80,15.20,70664.24
2004-11-01,5299.86,24.94,38.60,13.50,70706.98
2004-11-02,5299.88,34.36,48.50,29.00,70749.71
2004-11-03,5299.92,32.32,36.40,25.80,70835.17
2004-11-04,5299.94,32.45,53.10,21.40,70877.91
2004-11-05,5299.96,34.77,57.00,26.00,70914.53
2004-11-06,5299.97,33.70,56.30,25.40,70938.95
2004-11-07,5299.99,33.43,62.60,21.20,70981.69
2004-11-08,5300.02,33.94,53.40,20.90,71044.77
2004-11-09,5300.03,39.96,62.80,28.60,71063.95
2004-11-10,5300.06,36.95,47.50,30.30,71134.30
2004-11-11,5300.08,39.40,58.00,29.70,71179.07
2004-11-12,5300.10,36.68,59.10,27.50,71223.84
2004-11-13,5300.13,35.23,56.40,26.90,71287.79
2004-11-14,5300.13,33.01,45.80,25.30,71287.79
2004-11-15,5300.15,32.88,46.70,24.80,71332.55
2004-11-16,5300.17,34.21,41.60,28.60,71377.33
2004-11-17,5300.18,34.53,52.40,25.10,71396.51
2004-11-18,5300.19,30.23,44.00,23.30,71415.70
2004-11-19,5300.19,25.22,36.60,15.00,71415.70
2004-11-20,5300.18,25.83,35.70,14.60,71396.51
2004-11-21,5300.18,22.97,43.30,10.80,71396.51
2004-11-22,5300.18,25.22,35.30,16.90,71396.51
2004-11-23,5300.19,27.20,41.30,17.90,71415.70
2004-11-24,5300.22,29.61,32.30,24.10,71486.05
2004-11-25,5300.26,32.26,34.50,28.70,71569.19
2004-11-26,5300.26,24.70,35.00,16.20,71569.19
2004-11-27,5300.26,20.38,31.10,13.80,71569.19
2004-11-28,5300.24,14.96,33.40,3.40,71530.81
2004-11-29,5300.22,10.99,30.80,-1.19,71486.05
2004-11-30,5300.22,14.56,23.80,5.80,71486.05
2004-12-01,5300.24,21.61,29.60,14.00,71530.81
2004-12-02,5300.24,20.76,37.30,12.20,71530.81
2004-12-03,5300.25,18.83,34.50,11.00,71550.00
2004-12-04,5300.24,21.00,41.60,11.50,71530.81
2004-12-05,5300.24,20.26,35.00,10.10,71530.81
2004-12-06,5300.31,25.32,27.80,23.30,71684.30
2004-12-07,5300.38,28.81,32.00,24.50,71837.79
2004-12-08,5300.53,30.82,33.50,26.30,72163.95
2004-12-09,5300.52,33.32,39.40,31.80,72144.77
2004-12-10,5300.56,34.05,38.60,32.40,72234.30
2004-12-11,5300.59,33.70,38.10,31.70,72298.26
2004-12-12,5300.62,35.35,48.50,31.20,72362.21
2004-12-13,5300.66,33.83,50.10,28.00,72451.74
2004-12-14,5300.69,30.41,36.10,26.60,72515.70
2004-12-15,5300.70,31.39,47.60,20.30,72541.28
2004-12-16,5300.72,23.49,43.90,16.80,72586.05
2004-12-17,5300.72,22.38,33.10,16.20,72586.05
2004-12-18,5300.74,23.32,46.70,13.70,72630.81
2004-12-19,5300.75,,,,72650.00
2004-12-20,5300.75,,,,72650.00
2004-12-21,5300.77,,,,72694.77
2004-12-22,5300.78,,,,72713.95
2004-12-23,5300.79,,,,72739.53
2004-12-24,5300.80,,,,72758.72
2004-12-25,5300.81,,,,72784.30
2004-12-26,5300.82,,,,72803.49
2004-12-27,5300.83,,,,72822.67
2004-12-28,5300.84,10.82,40.30,0.00,72848.26
2004-12-29,5300.87,23.81,30.00,16.40,72912.21
2004-12-30,5300.91,28.31,34.90,19.70,73001.74
2004-12-31,5300.93,18.32,26.00,11.50,73046.51
2005-01-01,5300.96,21.45,27.30,15.10,73110.47
2005-01-02,5300.95,11.85,29.30,0.80,73091.28
2005-01-03,5300.95,11.01,34.50,-0.39,73091.28
2005-01-04,5300.96,6.67,32.90,-12.09,73110.47
2005-01-05,5300.97,5.01,22.90,-13.49,73136.05
2005-01-06,5300.99,11.47,17.40,4.20,73174.42
2005-01-07,5301.05,18.18,23.90,12.10,73309.04
2005-01-08,5301.07,23.04,28.00,14.40,73353.94
2005-01-09,5301.10,24.75,32.40,15.90,73418.08
2005-01-10,5301.10,16.81,34.70,7.30,73418.08
2005-01-11,5301.10,13.33,36.90,-0.49,73418.08
2005-01-12,5301.12,11.87,26.60,-6.39,73462.98
2005-01-13,5301.13,22.92,27.60,14.40,73482.22
2005-01-14,5301.12,12.53,33.10,-1.49,73462.98
2005-01-15,5301.13,9.09,32.20,-11.49,73482.22
2005-01-16,5301.18,27.89,36.80,21.00,73597.66
2005-01-17,5301.18,32.45,38.70,30.10,73597.66
2005-01-18,5301.22,33.38,35.90,31.70,73687.46
2005-01-19,5301.24,34.20,45.20,30.70,73725.95
2005-01-20,5301.26,31.04,43.10,23.60,73770.84
2005-01-21,5301.27,29.42,53.00,20.00,73796.50
2005-01-22,5301.27,27.07,51.80,15.40,73796.50
2005-01-23,5301.28,25.85,55.30,12.80,73815.74
2005-01-24,5301.29,24.39,53.20,9.40,73834.98
2005-01-25,5301.30,27.15,49.10,13.90,73860.64
2005-01-26,5301.33,30.83,43.70,21.40,73924.78
2005-01-27,5301.34,33.74,47.30,28.00,73950.44
2005-01-28,5301.35,34.14,45.70,28.40,73969.68
2005-01-29,5301.37,32.37,45.80,20.20,74014.58
2005-01-30,5301.37,24.74,46.10,10.90,74014.58
2005-01-31,5301.38,20.10,35.40,8.50,74033.82
2005-02-01,5301.38,20.52,50.30,0.50,74033.82
2005-02-02,5301.39,23.80,49.80,8.80,74059.48
2005-02-03,5301.39,26.19,60.00,6.30,74059.48
2005-02-04,5301.42,27.83,45.30,11.80,74123.62
2005-02-05,5301.41,24.81,36.50,9.70,74104.38
2005-02-06,5301.42,15.78,31.80,2.20,74123.62
2005-02-07,5301.42,22.93,37.50,10.00,74123.62
2005-02-08,5301.42,19.16,41.30,4.80,74123.62
2005-02-09,5301.43,17.27,40.90,-3.39,74149.27
2005-02-10,5301.43,19.01,49.00,-3.09,74149.27
2005-02-11,5301.44,18.85,48.10,-4.69,74168.52
2005-02-12,5301.46,28.55,44.20,22.90,74213.41
2005-02-13,5301.50,30.46,36.20,24.60,74303.21
2005-02-14,5301.49,16.82,31.80,0.60,74277.55
2005-02-15,5301.47,5.68,34.00,-17.49,74232.66
2005-02-16,5301.49,8.35,42.20,-16.79,74277.55
2005-02-17,5301.49,12.22,45.60,-12.99,74277.55
2005-02-18,5301.51,19.68,46.30,-4.39,74322.45
2005-02-19,5301.53,30.72,38.10,25.30,74367.34
2005-02-20,5301.55,31.94,37.00,26.00,74412.24
2005-02-21,5301.55,33.22,47.30,20.10,74412.24
2005-02-22,5301.55,27.00,53.10,10.20,74412.24
2005-02-23,5301.56,27.26,58.90,5.40,74431.48
2005-02-24,5301.56,28.17,58.50,6.50,74431.48
2005-02-25,5301.57,28.88,55.40,9.80,74457.14
2005-02-26,5301.58,29.53,57.10,10.60,74476.38
2005-02-27,5301.58,29.25,54.50,10.40,74476.38
2005-02-28,5301.60,26.71,38.50,15.50,74521.28
2005-03-01,5301.60,31.04,49.10,20.20,74521.28
2005-03-02,5301.61,30.47,53.10,13.00,74540.52
2005-03-03,5301.63,30.66,46.40,22.60,74585.42
2005-03-04,5301.63,34.61,52.30,24.20,74585.42
2005-03-05,5301.64,32.01,58.30,13.30,74611.08
2005-03-06,5301.66,33.18,57.60,17.30,74655.98
2005-03-07,5301.68,35.73,60.40,18.80,74700.88
2005-03-08,5301.70,36.85,63.10,19.30,74739.36
2005-03-09,5301.72,37.36,65.40,17.30,74784.26
2005-03-10,5301.76,38.92,62.70,22.70,74874.05
2005-03-11,5301.79,36.72,66.60,17.60,74938.20
2005-03-12,5301.83,32.83,49.90,19.40,75027.99
2005-03-13,5301.86,26.39,43.00,13.60,75092.13
2005-03-14,5301.89,25.71,41.90,9.90,75162.68
2005-03-15,5301.91,29.02,46.50,15.50,75207.58
2005-03-16,5301.96,28.87,42.80,19.00,75316.62
2005-03-17,5301.97,28.63,37.90,16.30,75335.86
2005-03-18,5302.00,23.32,36.10,8.00,75400.00
2005-03-19,5302.06,32.54,48.70,21.70,75534.30
2005-03-20,5302.10,33.98,43.10,28.80,75623.84
2005-03-21,5302.14,33.07,41.10,25.60,75713.38
2005-03-22,5302.19,31.52,38.40,25.60,75822.09
2005-03-23,5302.22,34.64,46.50,30.20,75886.05
2005-03-24,5302.25,31.22,39.30,19.80,75950.00
2005-03-25,5302.26,24.96,38.80,14.40,75975.58
2005-03-26,5302.30,25.35,41.50,6.20,76058.72
2005-03-27,5302.45,34.84,40.00,30.90,76391.28
2005-03-28,5302.60,33.07,38.70,28.10,76723.84
2005-03-29,5302.69,30.05,37.40,23.30,76915.70
2005-03-30,5302.72,26.53,35.80,13.40,76986.05
2005-03-31,5302.77,23.32,41.90,1.10,77094.77
2005-04-01,5302.80,32.41,50.40,16.70,77158.72
2005-04-02,5302.85,36.88,52.50,24.90,77267.45
2005-04-03,5302.90,33.85,42.10,28.50,77382.55
2005-04-04,5302.95,32.21,39.50,22.30,77491.28
2005-04-05,5302.99,29.54,46.50,11.80,77580.81
2005-04-06,5303.04,41.33,66.70,20.50,77693.88
2005-04-07,5303.12,37.63,57.80,26.70,77874.93
2005-04-08,5303.20,35.68,44.90,30.50,78062.68
2005-04-09,5303.27,33.55,43.50,24.60,78223.62
2005-04-10,5303.34,35.32,52.20,19.80,78384.55
2005-04-11,5303.42,35.60,50.90,25.40,78565.60
2005-04-12,5303.50,40.52,51.70,29.60,78753.35
2005-04-13,5303.58,32.07,43.00,25.80,78934.41
2005-04-14,5303.65,28.95,38.80,16.70,79095.34
2005-04-15,5303.72,32.16,52.20,13.70,79256.27
2005-04-16,5303.80,40.39,64.00,19.90,79444.02
2005-04-17,5303.94,35.63,44.50,30.60,79765.89
2005-04-18,5304.05,34.68,46.80,26.60,80020.35
2005-04-19,5304.18,37.19,49.30,23.70,80314.53
2005-04-20,5304.35,38.05,47.00,32.30,80709.01
2005-04-21,5304.51,38.65,52.50,29.90,81070.05
2005-04-22,5304.67,42.24,63.80,26.10,81437.79
2005-04-23,5304.87,39.04,59.40,31.00,81899.13
2005-04-24,5305.07,42.54,59.10,28.80,82367.93
2005-04-25,5305.34,46.86,66.20,30.30,83018.66
2005-04-26,5305.66,45.31,69.70,28.40,83781.34
2005-04-27,5306.05,42.89,66.80,28.10,84718.95
2005-04-28,5306.45,41.78,55.00,29.90,85684.55
2005-04-29,5306.78,36.57,51.90,23.20,86475.22
2005-04-30,5307.10,39.27,56.90,23.90,87244.19
2005-05-01,5307.39,41.41,60.10,24.60,87934.88
2005-05-02,5307.69,44.32,61.60,28.00,88653.49
2005-05-03,5308.00,45.92,61.50,35.40,89400.00
2005-05-04,5308.34,39.24,50.60,29.30,90245.48
2005-05-05,5308.70,45.59,63.60,36.90,91149.27
