date,id,fb,qd,mm,mx,mn,af
2000-12-02,478.81,6297.99,48.57,11.29,33.69,-5.45,98273.17
2000-12-03,466.92,6298.06,48.60,16.54,34.40,-1.68,98731.20
2000-12-04,400.12,6298.11,48.63,17.78,34.24,1.46,99056.72
2000-12-05,469.70,6298.18,48.65,24.02,32.83,8.77,99518.28
2000-12-06,432.60,6298.24,48.67,15.45,35.73,0.67,99914.18
2000-12-07,466.05,6298.31,48.70,25.65,37.62,11.44,100376.43
2000-12-08,468.07,6298.38,48.72,21.69,30.00,8.22,100840.71
2000-12-09,504.88,6298.46,48.75,25.99,27.95,23.08,101376.01
2000-12-10,471.46,6298.53,48.78,19.56,26.85,8.61,101845.02
2000-12-11,439.21,6298.59,48.81,4.82,18.20,-17.01,102250.06
2000-12-12,407.67,6298.64,48.83,7.40,23.00,-6.63,102590.57
2000-12-13,546.15,6298.73,48.85,14.96,21.82,8.77,103201.77
2000-12-14,449.93,6298.79,48.88,24.75,27.95,17.18,103612.20
2000-12-15,517.68,6298.86,44.33,20.59,28.97,0.43,104091.56
2000-12-16,445.15,6298.89,31.01,9.68,18.75,-6.79,104300.12
2000-12-17,488.39,6298.93,27.96,21.21,28.27,15.21,104576.59
2000-12-18,416.80,6298.95,27.97,13.52,20.40,0.67,104715.03
2000-12-19,520.13,6299.00,27.98,16.03,28.11,10.34,105060.41
2000-12-20,450.38,6299.03,27.98,2.97,19.22,-16.62,105267.44
2000-12-21,416.26,6299.05,27.99,8.17,23.94,-19.60,105406.80
2000-12-22,455.48,6299.08,28.00,25.17,28.34,23.94,105617.99
2000-12-23,534.57,6299.13,28.01,25.64,28.82,23.47,105966.23
2000-12-24,609.93,6299.20,28.02,26.27,31.80,15.77,106459.98
2000-12-25,390.66,6299.21,28.03,13.04,31.02,2.24,106528.73
2000-12-26,461.55,6299.24,28.03,10.94,38.96,-3.17,106742.05
2000-12-27,390.76,6299.25,28.04,14.96,29.05,2.64,106810.99
2000-12-28,539.61,6299.30,28.04,14.94,31.96,4.13,107163.27
2000-12-29,472.19,6299.33,28.05,11.43,28.42,-5.37,107377.87
2000-12-30,505.50,6299.37,28.06,19.72,28.42,10.81,107662.49
2000-12-31,465.96,6299.40,28.07,17.70,27.40,3.26,107874.65
2001-01-01,464.97,6299.43,28.07,19.27,29.45,0.83,108090.79
2001-01-02,459.39,6299.46,28.08,7.72,26.85,-11.19,108303.79
2001-01-03,454.40,6299.49,28.09,17.09,35.26,4.99,108520.78
2001-01-04,488.22,6299.53,28.09,20.53,39.82,6.72,108804.85
2001-01-05,455.91,6299.56,28.10,15.45,43.12,-0.03,109022.85
2001-01-06,417.77,6299.58,28.11,9.45,32.20,-6.24,109167.19
2001-01-07,416.87,6299.60,28.11,2.04,26.77,-13.86,109311.72
2001-01-08,379.59,6299.61,28.11,2.73,30.23,-17.01,109382.31
2001-01-09,419.07,6299.63,28.12,18.00,33.22,-3.01,109527.25
2001-01-10,458.57,6299.66,28.12,26.76,29.37,25.04,109746.57
2001-01-11,573.11,6299.72,28.13,24.11,35.34,11.60,110183.16
2001-01-12,543.21,6299.77,28.14,26.23,28.97,20.09,110546.56
2001-01-13,470.83,6299.80,28.15,22.43,27.64,20.33,110764.41
2001-01-14,432.93,6299.82,28.16,19.00,23.63,14.51,110911.05
2001-01-15,472.04,6299.85,28.16,10.81,23.16,-3.88,111133.27
2001-01-16,398.18,6299.86,28.17,7.14,21.11,-12.61,111205.04
2001-01-17,452.23,6299.88,28.17,-5.71,14.51,-23.53,111352.27
2001-01-18,402.00,6299.88,28.17,7.01,16.55,-9.07,111352.27
2001-01-19,556.80,6299.92,28.18,17.48,23.63,10.89,111647.42
2001-01-20,485.52,6299.94,28.18,16.70,22.76,11.68,111795.23
2001-01-21,450.20,6299.95,28.19,11.78,26.85,-0.66,111870.99
2001-01-22,433.00,6299.95,28.19,21.55,31.25,5.31,111870.99
2001-01-23,507.43,6299.96,28.19,15.17,37.23,-3.17,111943.24
2001-01-24,446.57,6299.95,28.19,16.89,42.26,-6.87,111870.99
2001-01-25,487.00,6299.95,28.19,21.29,29.84,12.70,111870.99
2001-01-26,485.00,6299.95,28.19,19.94,32.35,-2.39,111870.99
2001-01-27,481.00,6299.95,28.19,13.64,33.22,-12.13,111870.99
2001-01-28,405.43,6299.93,28.19,6.95,33.38,-11.19,111723.09
2001-01-29,480.00,6299.93,28.18,1.22,22.29,-18.19,111723.09
2001-01-30,405.52,6299.91,28.18,3.84,17.49,-12.29,111575.37
2001-01-31,517.33,6299.92,28.18,8.35,13.72,1.61,111647.42
2001-02-01,477.00,6299.92,28.18,15.39,22.76,7.51,111647.42
2001-02-02,550.52,6299.94,28.18,22.48,26.22,20.09,111795.23
2001-02-03,441.63,6299.93,28.18,21.07,31.10,13.33,111723.09
2001-02-04,479.00,6299.93,28.18,26.48,31.25,21.35,111723.09
2001-02-05,516.37,6299.94,28.19,28.36,33.30,21.43,111795.23
2001-02-06,444.63,6299.93,28.19,22.27,31.41,14.98,111723.09
2001-02-07,476.00,6299.93,28.18,9.30,16.94,-5.69,111723.09
2001-02-08,434.85,6299.92,28.18,-7.32,19.30,-32.18,111647.42
2001-02-09,471.00,6299.92,26.99,-2.80,17.02,-26.37,111647.42
2001-02-10,472.00,6299.92,27.26,18.56,26.30,10.42,111647.42
2001-02-11,475.00,6299.92,27.94,18.96,27.64,9.08,111647.42
2001-02-12,475.00,6299.92,27.89,17.08,28.03,-3.96,111647.42
2001-02-13,470.00,6299.92,28.06,18.06,32.67,-6.71,111647.42
2001-02-14,469.00,6299.92,27.61,2.50,26.22,-23.53,111647.42
2001-02-15,470.00,6299.92,27.28,16.72,22.76,10.42,111647.42
2001-02-16,471.00,6299.92,27.86,23.83,34.24,16.71,111647.42
2001-02-17,473.00,6299.92,27.25,25.96,42.57,16.39,111647.42
2001-02-18,478.00,6299.92,26.71,21.67,37.39,6.96,111647.42
2001-02-19,433.67,6299.91,26.57,23.37,43.12,4.68,111575.37
2001-02-20,471.00,6299.91,26.32,29.59,35.89,25.67,111575.37
2001-02-21,509.33,6299.92,26.22,27.88,32.04,25.44,111647.42
2001-02-22,512.15,6299.93,26.32,29.16,37.62,17.97,111723.09
2001-02-23,435.85,6299.92,26.37,24.17,38.33,9.00,111647.42
2001-02-24,474.00,6299.92,25.98,23.97,31.02,20.95,111647.42
2001-02-25,470.00,6299.92,25.83,23.27,30.31,19.22,111647.42
2001-02-26,510.15,6299.93,26.18,20.56,35.03,-1.68,111723.09
2001-02-27,397.52,6299.91,26.54,11.40,27.79,-9.23,111575.37
2001-02-28,435.84,6299.90,26.44,6.88,40.14,-21.18,111499.69
2001-03-01,438.78,6299.89,26.36,10.20,34.79,-14.10,111427.84
2001-03-02,433.90,6299.88,25.85,12.78,32.51,-13.94,111352.27
2001-03-03,473.00,6299.88,25.90,23.52,30.07,10.42,111352.27
2001-03-04,438.77,6299.87,26.29,21.28,39.74,-0.58,111280.40
2001-03-05,476.00,6299.87,25.87,34.45,46.11,22.13,111280.40
2001-03-06,408.82,6299.85,25.97,29.71,51.85,9.24,111133.27
2001-03-07,483.00,6299.85,25.87,30.89,51.54,9.79,111133.27
2001-03-08,437.06,6299.84,25.82,27.45,49.89,7.98,111058.01
2001-03-09,540.12,6299.87,25.82,28.14,48.31,10.42,111280.40
2001-03-10,486.56,6299.90,25.82,31.66,41.71,25.75,111499.69
2001-03-11,426.48,6299.92,25.83,27.38,38.09,16.79,111647.42
2001-03-12,426.52,6299.94,25.83,27.19,30.07,24.26,111795.23
2001-03-13,465.93,6299.97,25.84,29.65,38.33,22.45,112019.23
2001-03-14,351.00,6299.97,25.84,26.78,33.22,13.41,112019.23
2001-03-15,459.29,6300.00,25.85,17.89,36.05,-3.41,112239.97
2001-03-16,422.18,6300.02,25.85,26.58,40.14,17.26,112381.16
2001-03-17,473.11,6300.05,25.86,26.17,33.77,15.29,112591.62
2001-03-18,476.05,6300.08,25.86,30.76,40.69,23.63,112805.93
2001-03-19,506.24,6300.12,25.87,35.00,40.61,29.68,113090.04
2001-03-20,469.77,6300.15,25.87,38.11,43.75,32.35,113301.82
2001-03-21,498.87,6300.19,25.88,36.74,46.35,25.75,113587.18
2001-03-22,455.18,6300.24,25.88,33.49,49.73,19.85,113946.55
2001-03-23,444.36,6300.30,25.89,35.03,55.00,19.07,114373.72
2001-03-24,491.82,6300.38,25.90,38.94,55.15,26.77,114950.56
2001-03-25,528.79,6300.47,25.92,37.07,50.04,28.58,115604.68
2001-03-26,529.86,6300.56,25.93,34.00,41.55,29.13,116258.94
2001-03-27,384.70,6300.61,25.94,29.16,39.35,13.88,116623.30
2001-03-28,572.82,6300.71,25.96,34.25,42.89,27.32,117358.81
2001-03-29,387.44,6300.76,25.97,36.79,47.21,28.58,117726.63
2001-03-30,499.28,6300.84,25.98,32.99,40.06,26.54,118320.25
2001-03-31,426.47,6300.90,25.99,31.19,42.26,14.90,118767.47
2001-04-01,470.07,6300.97,26.00,37.27,45.96,27.48,119293.23
2001-04-02,581.52,6301.07,26.02,33.23,39.04,27.40,120042.02
2001-04-03,548.39,6301.16,26.03,29.96,37.86,22.05,120725.11
2001-04-04,426.05,6301.22,26.05,31.67,41.24,23.47,121181.41
2001-04-05,460.58,6301.29,26.06,34.91,46.74,25.12,121714.13
2001-04-06,504.42,6301.37,26.07,37.78,46.98,25.44,122327.86
2001-04-07,505.05,6301.45,26.08,34.83,43.68,31.49,122944.82
2001-04-08,624.22,6301.56,26.10,26.58,31.17,19.46,123796.16
2001-04-09,387.61,6301.61,26.11,23.56,32.98,15.84,124184.14
2001-04-10,544.27,6301.70,26.12,24.03,40.53,4.05,124890.80
2001-04-11,385.27,6301.75,26.13,29.58,41.08,20.48,125282.08
2001-04-12,588.42,6301.85,26.14,28.21,31.65,25.04,126072.34
2001-04-13,595.93,6301.95,26.16,27.64,33.45,18.91,126867.58
2001-04-14,440.30,6302.01,26.18,30.63,37.70,17.18,127340.25
2001-04-15,355.76,6302.05,26.19,27.61,47.29,5.70,127649.19
2001-04-16,474.47,6302.12,26.20,38.75,57.98,18.36,128193.59
2001-04-17,356.80,6302.16,26.21,45.68,64.67,26.61,128504.60
2001-04-18,628.22,6302.27,26.23,45.27,62.31,30.55,129361.90
2001-04-19,548.57,6302.36,26.25,39.10,45.17,33.53,130067.17
2001-04-20,832.70,6302.52,26.28,34.70,39.27,32.67,131334.02
2001-04-21,552.99,6302.61,26.30,35.85,47.53,30.15,132050.03
2001-04-22,594.57,6302.71,26.32,34.20,43.52,27.48,132852.48
2001-04-23,512.40,6302.79,26.34,35.39,49.18,24.49,133497.91
2001-04-24,534.04,6302.86,26.36,42.32,57.59,28.74,134063.27
2001-04-25,853.51,6302.95,26.38,45.06,64.51,27.95,134798.16
2001-04-26,1007.14,6303.00,26.39,47.77,67.18,29.76,135205.05
2001-04-27,1127.50,6302.98,213.42,49.88,67.89,32.98,135041.41
2001-04-28,1092.88,6302.91,355.11,53.27,68.91,35.26,134471.92
2001-04-29,872.23,6302.83,210.35,43.75,53.19,34.24,133821.80
2001-04-30,935.00,6302.83,26.36,45.55,56.33,32.51,133821.80
2001-05-01,515.81,6302.75,26.35,38.56,48.16,30.31,133174.81
2001-05-02,768.00,6302.75,26.34,33.27,41.08,24.10,133174.81
2001-05-03,512.49,6302.71,26.34,38.85,50.12,28.27,132852.48
2001-05-04,648.00,6302.71,26.34,44.55,62.15,28.89,132852.48
2001-05-05,812.51,6302.75,26.34,45.87,63.17,30.31,133174.81
2001-05-06,407.36,6302.69,26.33,39.68,53.03,30.23,132691.55
2001-05-07,508.03,6302.67,26.33,45.24,62.39,28.58,132530.95
2001-05-08,681.48,6302.70,26.33,52.84,70.48,33.53,132773.89
2001-05-09,430.52,6302.67,26.33,55.43,69.86,42.50,132530.95
2001-05-10,724.10,6302.71,26.33,50.98,64.20,33.30,132852.48
2001-05-11,595.00,6302.71,26.33,52.39,70.56,32.20,132852.48
2001-05-12,505.86,6302.69,26.34,59.66,79.29,37.46,132691.55
2001-05-13,749.31,6302.73,26.34,60.97,75.60,43.44,133013.48
2001-05-14,470.21,6302.70,26.34,58.45,69.54,45.09,132773.89
2001-05-15,826.80,6302.76,214.86,48.53,50.04,46.35,133253.50
2001-05-16,807.78,6302.81,33.55,50.44,61.29,43.83,133659.67
2001-05-17,640.89,6302.82,56.51,47.79,61.52,33.61,133738.80
2001-05-18,676.71,6302.84,35.95,52.43,66.71,39.59,133900.86
2001-05-19,638.89,6302.85,35.95,51.79,63.25,35.26,133983.95
2001-05-20,433.51,6302.81,35.95,43.38,47.13,36.60,133659.67
2001-05-21,508.45,6302.79,35.94,45.62,62.62,27.56,133497.91
2001-05-22,542.26,6302.78,35.94,54.22,73.71,35.18,133415.11
2001-05-23,543.00,6302.78,35.93,60.92,79.53,41.32,133415.11
2001-05-24,441.52,6302.76,35.93,63.64,80.78,45.96,133253.50
2001-05-25,579.00,6302.76,43.28,61.32,77.56,49.57,133253.50
2001-05-26,555.33,6302.75,33.53,59.42,72.76,48.63,133174.81
2001-05-27,314.85,6302.68,33.52,56.41,71.19,48.47,132613.19
2001-05-28,628.51,6302.69,33.51,56.79,72.69,47.92,132691.55
2001-05-29,409.09,6302.65,50.15,52.76,63.17,41.79,132370.41
2001-05-30,388.55,6302.58,35.89,51.17,66.16,34.24,131812.17
2001-05-31,400.67,6302.47,35.86,57.05,72.06,38.96,130938.78
2001-06-01,520.25,6302.37,35.83,61.00,77.40,43.44,130147.88
2001-06-02,358.89,6302.23,49.97,57.69,64.51,50.04,129048.81
2001-06-03,617.63,6302.16,35.76,39.09,50.99,32.67,128504.60
2001-06-04,533.79,6302.07,35.73,34.52,38.80,31.73,127804.02
2001-06-05,432.88,6301.95,35.71,43.89,54.92,33.93,126867.58
2001-06-06,466.11,6301.84,35.68,48.97,60.81,36.29,125991.11
2001-06-07,458.47,6301.72,35.65,54.63,69.15,37.23,125047.91
2001-06-08,594.52,6301.61,92.99,63.38,79.60,46.43,124184.14
2001-06-09,661.23,6301.49,178.21,61.34,73.94,47.61,123254.34
2001-06-10,700.76,6301.38,168.39,62.06,76.46,44.62,122402.96
2001-06-11,437.38,6301.20,168.25,54.95,64.98,43.44,121029.16
2001-06-12,1014.08,6301.17,168.13,44.19,53.19,31.73,120799.23
2001-06-13,820.67,6301.11,335.11,32.85,35.58,30.55,120344.36
2001-06-14,733.44,6301.06,36.71,41.44,53.50,32.28,119968.37
2001-06-15,682.24,6301.01,35.48,51.08,63.80,36.44,119590.01
2001-06-16,718.37,6300.97,35.47,57.57,72.37,39.04,119293.23
2001-06-17,564.26,6300.89,35.46,58.82,69.07,48.00,118694.73
2001-06-18,676.20,6300.84,35.44,52.74,63.80,41.24,118320.25
2001-06-19,633.91,6300.77,35.43,54.28,68.44,38.72,117802.39
2001-06-20,773.51,6300.72,35.42,60.58,76.38,45.40,117434.48
2001-06-21,697.05,6300.65,35.40,64.86,80.23,47.53,116916.90
2001-06-22,633.42,6300.51,181.79,66.54,84.48,48.47,115892.27
2001-06-23,627.00,6300.32,308.76,68.05,82.59,53.90,114517.72
2001-06-24,623.48,6300.11,351.31,68.96,78.27,57.98,113017.18
2001-06-25,618.71,6299.89,417.66,62.12,70.72,53.27,111427.84
2001-06-26,645.68,6299.68,408.27,63.83,73.71,55.86,109891.99
2001-06-27,686.28,6299.47,436.76,65.64,78.66,52.80,108377.18
2001-06-28,639.18,6299.23,485.32,64.96,77.17,52.24,106669.77
2001-06-29,614.38,6298.97,503.50,66.51,82.91,50.91,104853.67
2001-06-30,746.05,6298.75,502.61,68.68,85.19,50.36,103338.40
2001-07-01,733.95,6298.52,501.76,70.92,87.07,53.11,101779.30
2001-07-02,644.75,6298.26,500.87,70.43,86.92,52.48,100043.27
2001-07-03,782.68,6298.04,499.94,71.85,88.72,53.19,98600.66
2001-07-04,646.73,6297.76,560.04,71.87,85.74,61.92,96709.87
2001-07-05,512.72,6297.71,599.19,71.61,84.09,60.58,94513.61
2001-07-06,810.19,6297.18,597.81,66.47,78.90,55.15,92887.55
2001-07-07,684.45,6296.89,596.54,65.30,78.66,54.92,91031.92
2001-07-08,974.37,6296.68,595.38,62.02,76.70,55.63,89711.66
2001-07-09,820.09,6296.43,546.65,64.50,79.45,53.42,88164.73
2001-07-10,825.16,6296.23,430.55,61.72,72.69,54.29,86945.22
2001-07-11,743.62,6296.03,305.91,62.43,76.85,53.42,85742.48
2001-07-12,979.26,6295.91,305.53,66.03,81.10,52.01,85007.12
2001-07-13,751.41,6295.72,305.09,65.55,79.21,52.95,83839.66
2001-07-14,737.98,6295.53,304.68,65.22,79.13,55.39,82685.24
2001-07-15,598.65,6295.29,304.20,59.24,72.21,51.46,81254.47
2001-07-16,894.14,6295.15,305.24,61.45,76.54,46.51,80429.62
2001-07-17,618.33,6294.91,305.59,61.26,75.36,50.59,79037.88
2001-07-18,800.67,6294.73,305.10,61.36,72.29,50.44,78007.80
2001-07-19,790.88,6294.53,304.61,62.88,74.57,50.12,76878.96
2001-07-20,716.42,6294.30,304.12,66.47,80.71,53.50,75602.43
2001-07-21,765.06,6294.08,303.58,66.99,81.33,52.17,74402.54
2001-07-22,742.05,6293.87,303.10,62.36,76.54,48.86,73256.19
2001-07-23,663.50,6293.63,302.60,64.09,81.49,49.02,71954.04
2001-07-24,676.46,6293.39,302.03,65.41,80.08,50.44,70677.60
2001-07-25,765.78,6293.18,301.49,65.56,80.94,51.46,69578.33
2001-07-26,712.80,6292.95,455.79,66.18,80.63,51.14,68393.80
2001-07-27,651.85,6292.68,450.76,67.36,83.77,49.89,67028.88
2001-07-28,606.68,6292.37,384.29,67.41,82.75,50.12,65495.03
2001-07-29,759.42,6292.12,383.36,63.32,77.25,45.09,64283.96
2001-07-30,672.12,6291.83,382.51,62.88,77.80,48.31,62899.74
2001-07-31,734.70,6291.54,432.78,54.93,65.85,45.80,61540.46
2001-08-01,652.50,6291.19,473.51,61.46,80.86,41.55,59938.80
2001-08-02,730.68,6290.87,472.94,69.80,87.70,49.49,58512.05
2001-08-03,758.99,6290.56,471.70,64.38,88.41,50.52,57161.29
2001-08-04,732.30,6290.23,470.39,68.31,84.79,53.35,55757.59
2001-08-05,655.43,6289.86,469.02,67.85,83.46,50.75,54221.25
2001-08-06,714.47,6289.51,467.64,70.60,91.71,48.55,52802.02
2001-08-07,714.00,6289.15,466.20,72.26,91.48,54.45,51381.85
2001-08-08,723.28,6288.79,464.69,71.84,86.92,55.78,49999.93
2001-08-09,779.24,6288.45,463.23,66.83,80.23,56.57,48729.00
2001-08-10,685.95,6288.05,461.79,64.56,82.91,49.26,47273.04
2001-08-11,735.86,6287.67,460.23,63.70,78.50,47.92,45935.91
2001-08-12,721.28,6287.27,458.66,68.11,87.86,50.12,44569.85
2001-08-13,923.32,6286.98,457.05,64.05,81.02,55.70,43604.53
2001-08-14,602.03,6286.49,455.49,61.73,77.72,49.65,42021.79
2001-08-15,831.43,6286.13,453.86,62.18,77.17,49.02,40894.04
2001-08-16,743.63,6285.70,452.25,63.25,78.74,47.84,39592.14
2001-08-17,749.68,6285.26,450.39,68.72,87.15,52.17,38302.25
2001-08-18,761.52,6284.82,448.75,68.80,86.52,51.38,37055.68
2001-08-19,741.54,6284.35,446.73,65.07,80.63,47.13,35769.48
2001-08-20,796.28,6283.92,444.83,63.12,79.60,44.70,34631.53
2001-08-21,897.66,6283.64,346.01,62.18,77.40,46.19,33912.83
2001-08-22,590.62,6283.18,276.47,62.45,79.68,43.99,32763.65
2001-08-23,647.62,6282.76,275.49,62.48,77.32,46.51,31747.36
2001-08-24,640.81,6282.32,274.36,61.23,77.25,44.46,30717.56
2001-08-25,704.77,6281.93,582.70,62.66,80.47,43.99,29834.45
2001-08-26,569.17,6281.42,1131.35,67.18,88.17,45.96,28722.07
2001-08-27,550.57,6280.91,1098.15,66.65,86.52,47.76,27652.13
2001-08-28,590.35,6280.46,1040.81,65.21,83.38,46.51,26740.43
2001-08-29,558.32,6279.95,1035.75,65.12,82.67,48.16,25745.36
2001-08-30,562.72,6279.42,1029.80,67.03,84.16,49.10,24759.02
2001-08-31,589.93,6278.91,1024.43,62.41,76.93,47.61,23846.48
2001-09-01,554.05,6278.35,1019.08,64.72,81.96,45.80,22882.62
2001-09-02,577.72,6277.77,1012.62,65.30,84.24,45.09,21926.03
2001-09-03,555.18,6277.16,1006.30,65.94,85.34,43.44,20964.41
2001-09-04,560.53,6276.60,951.91,66.68,86.37,46.11,20118.52
2001-09-05,558.26,6276.13,853.66,62.21,76.93,52.72,19434.73
2001-09-06,582.64,6275.77,784.18,45.97,57.91,39.04,18922.29
2001-09-07,545.60,6275.52,673.47,40.83,54.92,34.63,18572.40
2001-09-08,550.16,6275.33,639.98,43.08,59.32,30.00,18310.90
2001-09-09,529.41,6275.12,638.50,47.97,65.61,30.78,18026.10
2001-09-10,507.99,6274.96,592.13,53.61,73.71,32.98,17811.87
2001-09-11,492.83,6274.84,561.57,58.11,79.68,36.99,17652.85
2001-09-12,493.96,6274.79,515.93,55.62,71.19,41.40,17587.32
2001-09-13,538.17,6274.87,439.05,56.83,71.66,47.84,17692.78
2001-09-14,549.93,6275.08,367.56,49.99,62.86,40.29,17972.31
2001-09-15,509.37,6275.26,340.91,52.32,69.31,38.09,18215.03
2001-09-16,513.36,6275.44,341.61,50.62,64.27,42.26,18461.70
2001-09-17,522.93,6275.63,342.34,53.06,68.60,41.95,18725.37
2001-09-18,506.82,6275.82,346.60,52.18,68.13,37.39,18992.79
2001-09-19,496.29,6276.04,330.36,55.31,71.98,39.43,19306.76
2001-09-20,468.02,6276.27,303.32,53.02,67.58,35.66,19636.05
2001-09-21,463.80,6276.55,271.90,54.89,76.85,33.53,20044.24
2001-09-22,442.67,6276.82,258.46,58.10,74.97,40.77,20446.23
2001-09-23,449.73,6277.09,259.21,56.46,78.27,36.68,20856.28
2001-09-24,439.18,6277.35,252.27,59.53,82.83,38.17,21259.28
2001-09-25,444.97,6277.62,247.17,61.87,81.65,41.47,21685.66
2001-09-26,449.26,6277.89,247.85,58.00,69.62,45.96,22120.56
2001-09-27,411.82,6278.11,248.50,58.58,78.98,37.86,22481.20
2001-09-28,457.73,6278.38,249.14,57.62,74.18,43.44,22932.89
2001-09-29,435.44,6278.62,249.77,56.29,69.07,44.93,23342.35
2001-09-30,417.05,6278.84,250.40,53.71,74.57,36.68,23723.27
2001-10-01,338.43,6278.97,250.92,54.13,75.99,35.73,23952.23
2001-10-02,444.47,6279.22,251.44,53.35,72.53,35.50,24397.45
2001-10-03,419.71,6279.44,251.97,51.45,70.33,34.24,24795.56
2001-10-04,391.16,6279.63,252.52,39.83,50.83,29.29,25144.97
2001-10-05,404.60,6279.84,234.53,37.71,56.10,23.08,25536.91
2001-10-06,430.72,6280.08,203.88,42.40,61.68,24.81,25994.54
2001-10-07,396.38,6280.28,204.33,44.98,59.24,29.84,26384.05
2001-10-08,440.11,6280.52,204.81,48.24,55.94,40.06,26860.31
2001-10-09,413.41,6280.73,205.27,36.12,42.34,30.23,27283.60
2001-10-10,456.48,6280.98,205.71,33.48,43.28,21.90,27796.29
2001-10-11,470.26,6281.24,206.25,33.85,38.33,28.82,28340.27
2001-10-12,453.39,6281.48,206.76,27.31,33.77,18.60,28850.80
2001-10-13,447.27,6281.71,207.26,38.57,50.52,30.86,29349.19
2001-10-14,450.59,6281.94,207.71,36.86,41.95,32.04,29856.15
2001-10-15,421.12,6282.14,208.13,33.88,47.21,23.39,30306.64
2001-10-16,387.85,6282.31,208.54,38.33,58.06,25.12,30695.11
2001-10-17,425.38,6282.51,208.94,39.73,47.61,32.04,31158.02
2001-10-18,427.48,6282.71,209.32,34.39,43.99,26.30,31629.06
2001-10-19,404.80,6282.89,209.70,40.51,49.65,34.08,32059.07
2001-10-20,368.62,6283.04,210.06,40.63,52.09,31.33,32421.30
2001-10-21,394.52,6283.21,210.40,39.66,57.20,27.72,32836.87
2001-10-22,383.92,6283.37,210.73,40.53,47.61,31.65,33233.41
2001-10-23,424.24,6283.56,210.34,37.12,41.63,30.23,33709.91
2001-10-24,345.03,6283.71,186.80,29.17,38.17,21.58,34090.79
2001-10-25,385.84,6283.91,157.36,29.27,41.00,20.25,34606.17
2001-10-26,373.61,6284.11,133.41,35.69,56.02,22.61,35129.04
2001-10-27,317.80,6284.26,134.16,42.99,60.50,26.54,35527.32
2001-10-28,430.15,6284.49,134.42,48.14,55.78,38.33,36148.45
2001-10-29,407.07,6284.70,134.67,46.23,57.83,37.94,36723.80
2001-10-30,383.37,6284.89,134.93,45.59,59.56,37.39,37252.14
2001-10-31,517.39,6285.17,135.26,39.91,42.50,37.39,38044.32
2001-11-01,337.44,6285.32,135.51,37.32,40.77,32.98,38475.61
2001-11-02,399.10,6285.51,135.74,38.60,46.66,32.43,39029.20
2001-11-03,388.44,6285.69,135.96,38.21,55.47,28.27,39561.64
2001-11-04,360.69,6285.85,136.19,38.72,58.38,27.64,40041.03
2001-11-05,380.77,6286.02,136.42,39.04,56.33,28.50,40556.27
2001-11-06,416.31,6286.21,136.66,39.21,46.03,31.33,41142.01
2001-11-07,406.05,6286.39,136.90,35.73,41.47,29.45,41705.42
2001-11-08,360.30,6286.54,137.11,31.73,46.35,22.84,42180.07
2001-11-09,380.68,6286.70,137.31,33.04,49.18,22.21,42693.15
2001-11-10,352.13,6286.84,137.51,35.90,55.94,25.44,43145.63
2001-11-11,388.62,6287.00,137.71,35.38,50.67,25.51,43670.50
2001-11-12,408.24,6287.17,137.91,38.68,52.80,30.78,44234.29
2001-11-13,343.76,6287.30,138.11,39.30,54.68,30.39,44670.18
2001-11-14,399.95,6287.46,138.30,37.38,38.72,35.66,45213.55
2001-11-15,385.43,6287.61,138.49,39.16,51.69,31.25,45728.13
2001-11-16,354.02,6287.74,138.67,37.57,51.77,30.00,46180.41
2001-11-17,426.58,6287.91,138.85,38.60,51.69,30.31,46776.61
2001-11-18,322.54,6288.02,139.04,33.76,36.91,31.33,47166.44
2001-11-19,452.84,6288.20,139.23,33.51,41.47,27.48,47814.72
2001-11-20,327.49,6288.31,139.42,34.52,45.56,25.20,48214.37
2001-11-21,479.32,6288.50,139.63,34.65,38.49,31.57,48913.18
2001-11-22,372.86,6288.63,139.83,33.02,36.44,30.94,49396.86
2001-11-23,413.46,6288.78,140.00,28.68,31.25,23.94,49961.07
2001-11-24,358.29,6288.90,140.19,24.23,28.82,21.50,50417.84
2001-11-25,400.29,6289.04,140.38,25.46,29.37,23.63,50955.94
2001-11-26,363.87,6289.16,140.55,22.44,30.70,13.96,51421.80
2001-11-27,365.02,6289.28,140.70,16.13,32.75,7.75,51889.93
2001-11-28,408.24,6289.42,140.85,14.91,18.67,10.58,52443.80
2001-11-29,433.00,6289.57,141.05,23.35,27.09,17.97,53042.81
2001-11-30,416.44,6289.71,141.23,20.10,25.36,16.32,53608.98
2001-12-01,438.69,6289.86,141.40,22.15,27.87,17.57,54221.25
2001-12-02,484.82,6290.03,141.60,28.36,32.43,23.71,54923.05
2001-12-03,340.60,6290.13,141.78,26.98,30.62,23.16,55338.78
2001-12-04,361.86,6290.24,141.89,20.15,23.08,15.53,55800.65
2001-12-05,448.49,6290.39,142.02,18.26,23.31,13.01,56434.35
2001-12-06,365.43,6290.50,142.18,20.76,26.06,16.32,56903.30
2001-12-07,346.12,6290.60,142.27,18.70,22.05,15.29,57333.95
2001-12-08,369.20,6290.71,142.38,19.08,26.30,14.66,57810.38
2001-12-09,326.92,6290.80,142.49,13.46,35.58,1.38,58202.95
2001-12-10,327.34,6290.89,142.58,9.17,25.59,-1.68,58600.32
2001-12-11,349.63,6290.99,142.68,8.04,17.89,-3.25,59043.88
2001-12-12,350.17,6291.09,142.78,9.08,18.60,1.53,59488.52
