date,qu,fb,mm,mx,mn,qd,af
1998-12-12,,4505.71,35.73,40.92,31.02,,1163.67
1998-12-13,,4505.82,40.50,43.12,36.60,,1172.13
1998-12-14,,4505.90,27.30,37.78,15.92,,1178.29
1998-12-15,,4505.97,28.67,36.52,15.21,,1183.71
1998-12-16,,4506.05,36.07,44.46,28.03,,1189.98
1998-12-17,,4506.12,35.48,43.83,21.58,,1195.61
1998-12-18,,4506.17,13.33,20.88,3.66,,1199.59
1998-12-19,,4506.22,-0.51,8.22,-10.09,,1203.62
1998-12-20,,4506.25,-8.07,1.46,-18.27,,1206.00
1998-12-21,,4506.28,-4.71,7.82,-19.92,,1208.38
1998-12-22,,4506.31,3.40,11.68,-6.24,,1210.80
1998-12-23,,4506.34,7.61,14.82,-1.99,,1213.19
1998-12-24,,4506.40,16.24,22.61,10.42,,1217.99
1998-12-25,,4506.47,29.10,36.05,22.92,,1223.62
1998-12-26,,4506.51,31.69,35.81,28.66,,1226.78
1998-12-27,,4506.64,29.80,37.23,24.41,,1237.21
1998-12-28,,4506.74,37.73,39.27,34.87,,1245.22
1998-12-29,,4506.91,38.98,43.36,32.43,,1258.81
1998-12-30,,4507.10,37.05,42.26,30.55,,1274.31
1998-12-31,,4507.27,34.37,37.70,29.45,,1288.41
1999-01-01,,4507.42,26.05,30.86,18.36,,1300.85
1999-01-02,,4507.54,21.04,31.57,10.81,,1310.82
1999-01-03,,4507.65,18.46,37.94,7.75,,1319.94
1999-01-04,,4507.75,30.64,39.82,14.90,,1328.25
1999-01-05,,4507.85,41.40,44.46,37.86,,1336.56
1999-01-06,,4507.95,38.79,46.43,32.28,,1344.87
1999-01-07,,4508.06,30.73,32.20,29.21,,1354.23
1999-01-08,,4508.15,29.56,33.69,22.21,,1362.04
1999-01-09,,4508.23,33.86,37.23,31.02,,1369.01
1999-01-10,,4508.36,36.17,42.34,32.12,,1380.31
1999-01-11,,4508.45,35.39,43.83,28.34,,1388.17
1999-01-12,,4508.54,31.05,33.61,25.28,,1395.98
1999-01-13,,4508.62,30.05,37.62,16.55,,1402.95
1999-01-14,,4508.74,36.82,42.42,32.20,,1413.40
1999-01-15,,4508.86,28.95,32.04,23.39,,1423.81
1999-01-16,,4508.96,29.00,31.73,26.06,,1432.52
1999-01-17,,4509.06,27.17,33.22,14.90,,1441.47
1999-01-18,,4509.14,34.17,38.96,25.04,,1448.75
1999-01-19,,4509.23,30.91,38.09,21.19,,1456.93
1999-01-20,,4509.32,31.24,35.66,28.11,,1465.10
1999-01-21,,4509.41,31.42,36.21,29.21,,1473.32
1999-01-22,,4509.50,28.86,30.55,25.75,,1481.50
1999-01-23,,4509.60,25.40,30.00,14.04,,1490.61
1999-01-24,,4509.66,11.12,25.67,-3.41,,1496.07
1999-01-25,,4509.72,7.83,28.82,-5.22,,1501.54
1999-01-26,,4509.78,16.94,21.98,-0.50,,1506.96
1999-01-27,,4509.84,21.41,28.11,12.15,,1512.43
1999-01-28,,4509.89,27.94,31.65,23.78,,1517.00
1999-01-29,,4509.93,34.35,41.00,25.28,,1520.65
1999-01-30,,4509.98,35.78,40.06,26.38,,1525.18
1999-01-31,,4510.04,30.32,38.01,24.26,,1530.76
1999-02-01,,4510.08,27.07,31.17,23.55,,1534.53
1999-02-02,,4510.15,29.22,35.18,24.49,,1541.09
1999-02-03,,4510.19,27.99,34.79,12.38,,1544.85
1999-02-04,,4510.24,32.04,36.76,28.66,,1549.58
1999-02-05,,4510.28,27.23,34.32,3.97,,1553.30
1999-02-06,,4510.34,33.72,38.33,30.94,,1558.95
1999-02-07,,4510.40,31.38,38.09,25.04,,1564.59
1999-02-08,,4510.45,23.36,30.70,3.50,,1569.32
1999-02-09,,4510.54,20.85,23.63,17.02,,1577.76
1999-02-10,,4510.57,17.46,23.39,3.97,,1580.56
1999-02-11,,4510.60,13.95,25.51,-7.50,,1583.41
1999-02-12,,4510.62,29.85,36.21,19.07,,1585.29
1999-02-13,,4510.66,34.47,41.87,28.97,,1589.05
1999-02-14,,4510.71,28.42,31.96,22.29,,1593.74
1999-02-15,,4510.74,28.90,35.42,24.65,,1596.58
1999-02-16,,4510.77,33.40,38.01,29.37,,1599.38
1999-02-17,,4510.80,30.52,34.79,28.42,,1602.18
1999-02-18,,4510.83,28.33,33.53,19.46,,1605.03
1999-02-19,,4510.87,26.09,34.71,4.84,,1608.79
1999-02-20,,4510.89,21.17,36.13,-0.58,,1610.67
1999-02-21,,4510.94,27.78,32.59,14.98,,1615.35
1999-02-22,,4510.96,26.53,34.56,9.16,,1617.24
1999-02-23,,4510.99,36.50,38.17,34.24,,1620.08
1999-02-24,,4511.03,38.18,44.30,32.43,,1623.92
1999-02-25,,4511.11,31.10,39.27,26.14,,1631.77
1999-02-26,,4511.13,24.17,34.40,12.07,,1633.73
1999-02-27,,4511.17,31.18,37.23,19.30,,1637.65
1999-02-28,,4511.24,36.57,42.65,32.35,,1644.54
1999-03-01,,4511.29,28.60,36.76,14.90,,1649.42
1999-03-02,,4511.33,26.20,40.29,8.45,,1653.35
1999-03-03,,4511.39,31.51,42.50,22.53,,1659.23
1999-03-04,,4511.46,24.33,27.95,21.50,,1666.08
1999-03-05,,4511.49,17.51,31.25,0.04,,1669.04
1999-03-06,,4511.53,14.94,34.56,-4.27,,1672.92
1999-03-07,,4511.57,20.12,32.28,4.05,,1676.84
1999-03-08,,4511.60,23.39,35.89,2.09,,1679.81
1999-03-09,,4511.65,23.11,32.04,9.32,,1684.69
1999-03-10,,4511.68,17.96,35.26,-2.39,,1687.66
1999-03-11,,4511.72,18.42,36.05,-0.50,,1691.58
1999-03-12,,4511.75,25.28,38.09,3.26,,1694.50
1999-03-13,,4511.78,40.54,49.73,34.63,,1697.42
1999-03-14,,4511.83,40.44,52.32,25.36,,1702.35
1999-03-15,,4511.88,33.63,49.02,20.56,,1707.23
1999-03-16,,4511.94,26.26,33.30,11.99,,1713.11
1999-03-17,,4511.99,30.50,45.88,12.93,,1718.04
1999-03-18,,4512.05,37.57,51.46,24.33,,1724.08
1999-03-19,,4512.12,40.38,60.89,23.86,,1731.25
1999-03-20,,4512.23,42.66,63.96,26.61,,1742.46
1999-03-21,,4512.40,35.59,50.28,29.21,,1759.79
1999-03-22,,4512.60,35.45,46.43,24.10,,1780.21
1999-03-23,,4512.84,36.69,52.56,25.91,,1804.66
1999-03-24,,4513.12,39.51,51.30,25.44,,1833.61
1999-03-25,,4513.50,38.83,50.99,30.70,,1873.50
1999-03-26,,4513.92,30.42,33.22,26.61,,1917.59
1999-03-27,,4514.32,25.72,30.15,14.59,,1960.54
1999-03-28,,4514.67,26.67,34.48,12.38,,1998.35
1999-03-29,,4514.83,30.33,37.31,26.54,,2015.65
1999-03-30,,4514.63,23.20,30.23,6.09,,1994.03
1999-03-31,,4514.39,21.65,35.81,4.52,,1968.13
1999-04-01,,4514.12,26.12,38.25,9.71,,1938.97
1999-04-02,,4513.88,27.37,40.06,10.26,,1913.39
1999-04-03,,4513.69,28.18,33.77,25.04,,1893.44
1999-04-04,,4513.48,27.54,32.67,24.73,,1871.40
1999-04-05,,4513.33,28.75,34.32,24.41,,1855.66
1999-04-06,,4513.24,29.33,40.29,18.83,,1846.22
1999-04-07,,4513.19,32.36,50.28,15.06,,1840.94
1999-04-08,,4513.19,32.39,37.46,25.44,,1840.94
1999-04-09,,4513.15,25.05,32.51,14.11,,1836.74
1999-04-10,,4513.09,23.49,37.23,5.94,,1830.43
1999-04-11,,4513.04,32.16,49.73,14.43,,1825.20
1999-04-12,,4513.11,38.31,51.85,21.43,,1832.54
1999-04-13,,4513.29,37.03,42.34,28.34,,1851.45
1999-04-14,,4513.50,30.90,41.00,19.46,,1873.50
1999-04-15,,4513.73,33.82,52.01,16.55,,1897.65
1999-04-16,,4514.04,39.94,62.47,19.62,,1930.32
1999-04-17,,4514.45,44.33,62.54,26.61,,1974.62
1999-04-18,,4515.01,45.41,62.47,29.84,,2035.09
1999-04-19,,4515.59,41.32,52.40,31.10,,2100.06
1999-04-20,,4515.96,35.40,41.16,29.13,,2141.52
1999-04-21,,4516.04,30.74,40.06,18.05,,2150.60
1999-04-22,,4516.03,36.20,46.58,29.76,,2149.43
1999-04-23,,4515.99,41.46,55.31,27.56,,2144.91
1999-04-24,,4516.00,43.22,60.50,26.61,,2146.00
1999-04-25,,4516.09,43.16,58.53,28.82,,2156.33
1999-04-26,,4516.16,36.41,41.08,30.31,,2164.42
1999-04-27,,4516.13,33.84,38.09,29.84,,2160.94
1999-04-28,,4516.05,30.58,33.38,29.05,,2151.73
1999-04-29,,4515.86,35.53,42.81,28.42,,2130.30
1999-04-30,,4515.70,39.75,52.32,27.56,,2112.42
1999-05-01,,4515.68,39.08,47.76,30.94,,2110.18
1999-05-02,,4515.65,35.23,41.24,31.80,,2106.79
1999-05-03,,4515.64,34.84,38.64,32.98,,2105.70
1999-05-04,,4515.59,31.61,36.13,28.82,,2100.06
1999-05-05,,4515.58,35.11,45.72,28.74,,2098.97
1999-05-06,,4515.65,46.00,61.84,27.24,,2106.79
1999-05-07,,4515.84,33.45,40.29,25.12,,2128.06
1999-05-08,,4516.16,28.45,33.14,22.13,,2164.42
1999-05-09,,4516.47,29.34,36.99,23.86,,2200.07
1999-05-10,,4516.72,33.44,41.16,25.75,,2228.82
1999-05-11,,4516.93,38.95,53.50,22.76,,2252.97
1999-05-12,,4517.14,40.83,47.45,28.97,,2277.82
1999-05-13,,4517.32,35.08,38.96,29.37,,2299.38
1999-05-14,,4517.50,34.25,40.37,28.74,,2321.00
1999-05-15,,4517.55,37.21,44.70,29.68,,2326.98
1999-05-16,,4517.52,40.41,52.95,25.91,,2323.40
1999-05-17,,4517.52,44.20,51.85,38.57,,2323.40
1999-05-18,,4517.53,44.71,51.22,36.76,,2324.57
1999-05-19,,4517.51,43.53,53.19,32.90,,2322.17
1999-05-20,,4517.48,44.72,52.72,34.79,,2318.60
1999-05-21,,4517.44,42.80,52.01,31.41,,2313.79
1999-05-22,,4517.44,46.58,60.11,30.47,,2313.79
1999-05-23,,4517.52,54.74,73.63,34.16,,2323.40
1999-05-24,,4517.63,59.54,74.42,40.69,,2336.59
1999-05-25,,4517.67,55.66,65.61,44.78,,2341.39
1999-05-26,,4517.64,48.03,60.26,32.59,,2337.82
1999-05-27,,4517.60,54.16,71.98,32.51,,2333.01
1999-05-28,,4517.56,51.91,61.52,39.74,,2328.21
1999-05-29,,4517.50,49.41,57.67,36.68,,2321.00
1999-05-30,,4517.45,45.45,54.76,37.86,,2315.02
1999-05-31,,4517.46,46.88,55.78,34.87,,2316.20
1999-06-01,,4517.43,47.01,55.55,38.96,,2312.62
1999-06-02,,4517.41,36.78,38.57,34.87,,2310.22
1999-06-03,,4517.36,41.76,48.47,37.94,,2304.18
1999-06-04,,4517.30,48.93,58.46,36.21,,2296.98
1999-06-05,,4517.23,48.76,56.02,41.87,,2288.60
1999-06-06,,4517.18,39.59,47.37,30.47,,2282.62
1999-06-07,,4517.22,38.35,47.21,29.68,,2287.43
1999-06-08,,4517.32,35.42,42.02,32.43,,2299.38
1999-06-09,,4517.37,41.09,52.24,32.20,,2305.41
1999-06-10,,4517.40,46.52,59.32,30.70,,2308.99
1999-06-11,,4517.43,48.97,60.97,34.63,,2312.62
1999-06-12,,4517.45,56.25,71.98,36.68,,2315.02
1999-06-13,,4517.47,60.21,72.29,47.29,,2317.43
1999-06-14,,4517.45,62.50,75.04,45.09,,2315.02
1999-06-15,,4517.36,65.59,82.12,46.74,,2304.18
1999-06-16,,4517.22,61.66,67.97,53.90,,2287.43
1999-06-17,,4517.04,60.69,69.46,52.01,,2265.80
1999-06-18,,4516.84,58.27,64.98,50.91,,2242.58
1999-06-19,,4516.66,52.39,61.44,40.45,,2221.92
1999-06-20,,4516.47,54.54,66.16,40.53,,2200.07
1999-06-21,,4516.30,51.12,56.57,45.80,,2180.48
1999-06-22,,4516.18,52.76,60.26,47.61,,2166.72
1999-06-23,,4516.19,54.55,64.90,42.89,,2167.84
1999-06-24,,4516.25,53.27,66.48,43.36,,2174.75
1999-06-25,,4516.27,45.08,53.74,38.88,,2177.05
1999-06-26,,4516.28,44.49,51.69,34.63,,2178.18
1999-06-27,,4516.29,46.51,56.57,36.60,,2179.35
1999-06-28,,4516.29,50.59,60.03,35.26,,2179.35
1999-06-29,,4516.24,56.89,64.43,50.99,,2173.63
1999-06-30,,4516.07,53.82,61.36,47.06,,2154.03
1999-07-01,,4515.84,51.91,60.74,38.57,,2128.06
1999-07-02,,4515.60,43.88,51.07,36.52,,2101.21
1999-07-03,,4515.36,43.89,53.82,32.20,,2074.30
1999-07-04,,4515.14,44.80,53.82,38.41,,2049.70
1999-07-05,,4514.91,51.05,66.48,33.85,,2024.30
1999-07-06,,4514.67,61.75,82.43,37.54,,1998.35
1999-07-07,,4514.42,55.73,61.84,40.45,,1971.35
1999-07-08,,4514.18,51.33,65.37,36.84,,1945.46
1999-07-09,,4513.93,57.22,73.71,36.52,,1918.67
1999-07-10,,4513.68,62.68,80.39,41.08,,1892.42
1999-07-11,,4513.43,64.77,78.74,46.27,,1866.17
1999-07-12,,4513.18,64.62,80.23,44.54,,1839.92
1999-07-13,,4512.92,63.12,77.95,43.52,,1812.83
1999-07-14,,4512.64,55.78,63.72,39.98,,1784.29
1999-07-15,,4512.36,50.92,60.89,41.47,,1755.71
1999-07-16,,4512.09,54.23,66.79,42.02,,1728.16
1999-07-17,,4511.82,52.54,61.68,41.08,,1701.34
1999-07-18,,4511.54,52.33,65.61,38.09,,1673.92
1999-07-19,,4511.26,58.95,74.26,39.74,,1646.46
1999-07-20,,4511.01,61.47,74.89,47.61,,1621.96
1999-07-21,,4510.72,56.02,67.42,44.30,,1594.70
1999-07-22,,4510.45,60.07,74.73,42.42,,1569.32
1999-07-23,,4510.15,61.63,75.83,43.68,,1541.09
1999-07-24,,4509.82,55.86,60.97,46.58,,1510.60
1999-07-25,,4509.50,53.61,68.20,39.43,,1481.50
1999-07-26,,4509.17,61.23,80.23,38.64,,1451.46
1999-07-27,,4508.84,67.92,84.95,46.43,,1422.07
1999-07-28,,4508.51,68.99,86.13,48.71,,1393.35
1999-07-29,,4508.17,68.05,80.71,53.35,,1363.78
1999-07-30,,4507.78,59.13,71.11,45.09,,1330.72
1999-07-31,,4507.35,59.47,74.26,41.79,,1295.06
1999-08-01,,4506.92,63.15,78.27,43.99,,1259.59
1999-08-02,,4506.49,68.06,85.03,51.38,,1225.22
1999-08-03,,4506.06,67.32,80.23,53.35,,1190.80
1999-08-04,,4505.62,68.53,79.68,55.70,,1156.75
1999-08-05,,4505.18,65.25,80.15,50.20,,1122.87
1999-08-06,,4504.73,66.18,79.68,53.11,,1089.29
1999-08-07,,4504.29,56.36,69.23,48.31,,1057.17
1999-08-08,,4503.83,55.73,68.99,41.87,,1024.11
1999-08-09,,4503.37,60.48,75.04,44.07,,991.91
1999-08-10,,4502.92,62.77,77.64,45.88,,960.63
1999-08-11,,4502.47,58.34,63.49,52.95,,930.50
1999-08-12,,4502.06,58.75,69.93,48.79,,903.02
1999-08-13,,4501.85,50.22,55.78,45.33,,889.41
1999-08-14,,4501.92,48.18,55.55,42.81,,893.88
1999-08-15,,4501.94,50.91,60.97,41.71,,895.16
1999-08-16,,4501.95,56.19,71.43,40.92,,895.81
1999-08-17,,4501.95,62.72,80.31,44.38,,895.81
1999-08-18,,4501.95,68.04,86.29,47.84,,895.81
1999-08-19,,4501.95,65.63,77.01,50.28,,895.81
1999-08-20,,4501.65,65.62,84.40,47.06,,876.59
1999-08-21,,4501.07,61.86,70.17,49.65,,839.47
1999-08-22,,4500.48,58.40,75.28,41.71,,802.76
1999-08-23,,4499.89,64.22,84.79,42.50,,766.63
1999-08-24,,4499.28,63.59,79.53,51.62,,731.23
1999-08-25,,4498.91,63.27,77.56,48.63,,709.88
1999-08-26,,4498.91,62.47,79.13,44.54,,709.88
1999-08-27,,4498.91,65.09,82.04,47.37,,709.88
1999-08-28,,4498.90,64.84,78.66,50.12,,709.29
1999-08-29,,4498.90,63.97,78.50,49.73,,709.29
1999-08-30,,4498.91,48.28,57.98,38.96,,709.88
1999-08-31,,4498.90,42.07,53.42,32.51,,709.29
1999-09-01,,4498.90,42.10,55.23,29.60,,709.29
1999-09-02,,4498.89,43.38,56.88,30.00,0.10,708.74
1999-09-03,,4498.89,45.64,58.53,32.67,0.12,708.74
1999-09-04,,4498.89,49.78,64.43,32.83,0.12,708.74
1999-09-05,,4498.89,57.04,74.18,37.54,0.12,708.74
1999-09-06,,4498.88,49.03,57.51,39.51,0.13,708.15
1999-09-07,,4498.87,44.36,59.32,30.86,0.13,707.60
1999-09-08,,4498.87,50.00,70.56,30.70,0.12,707.60
1999-09-09,,4498.87,54.36,74.18,37.23,0.12,707.60
1999-09-10,,4498.86,49.20,62.39,36.84,0.12,707.01
1999-09-11,,4498.85,46.79,59.32,34.01,0.12,706.46
1999-09-12,,4498.84,48.28,67.18,30.78,0.12,705.87
1999-09-13,,4498.84,51.86,71.51,32.83,0.12,705.87
1999-09-14,,4498.84,53.83,73.79,35.26,0.11,705.87
1999-09-15,,4498.84,54.97,74.65,36.29,0.11,705.87
1999-09-16,,4498.83,55.00,74.34,37.54,0.11,705.31
1999-09-17,,4498.83,52.44,68.99,36.52,0.12,705.31
1999-09-18,,4498.83,52.87,69.78,35.58,0.12,705.31
1999-09-19,,4498.82,51.60,68.52,36.99,0.13,704.73
1999-09-20,,4498.82,52.20,73.87,32.59,0.13,704.73
1999-09-21,,4498.81,56.04,76.93,36.76,0.16,704.17
1999-09-22,,4498.81,56.75,77.40,38.88,0.16,704.17
1999-09-23,,4498.80,56.73,75.04,35.89,0.15,703.59
1999-09-24,,4498.79,47.95,55.00,40.77,0.16,703.03
1999-09-25,,4498.79,47.54,52.64,40.29,0.13,703.03
1999-09-26,,4498.78,37.62,42.81,30.31,0.12,702.45
1999-09-27,,4498.78,34.58,42.89,26.30,0.12,702.45
1999-09-28,,4498.78,36.62,52.17,20.48,0.12,702.45
1999-09-29,,4498.77,47.81,64.98,33.30,0.12,701.89
1999-09-30,,4498.77,44.18,58.38,31.65,0.12,701.89
1999-10-01,-0.17,4498.76,38.25,51.85,25.75,0.12,701.31
1999-10-02,0.12,4498.76,35.54,48.86,23.86,0.12,701.31
1999-10-03,0.12,4498.76,40.07,64.12,21.90,0.12,701.31
1999-10-04,0.12,4498.76,46.68,69.07,30.78,0.12,701.31
1999-10-05,0.12,4498.76,47.74,61.13,34.08,0.12,701.31
1999-10-06,0.12,4498.76,41.07,48.31,31.88,0.12,701.31
1999-10-07,0.12,4498.76,44.39,51.62,30.31,0.12,701.31
1999-10-08,1.56,4498.81,53.36,60.89,45.09,0.12,704.17
1999-10-09,0.98,4498.84,40.95,47.92,29.45,0.12,705.87
1999-10-10,0.12,4498.84,39.56,57.20,26.93,0.12,705.87
1999-10-11,0.41,4498.85,47.78,59.08,35.97,0.12,706.46
1999-10-12,0.12,4498.85,49.97,59.24,38.57,0.12,706.46
1999-10-13,0.40,4498.86,53.16,65.22,37.31,0.12,707.01
1999-10-14,-0.15,4498.85,38.35,53.19,28.34,0.13,706.46
1999-10-15,-0.16,4498.84,30.52,37.62,23.94,0.13,705.87
1999-10-16,0.32,4498.84,29.94,44.62,17.49,0.32,705.87
1999-10-17,0.12,4498.84,37.59,52.95,24.81,0.12,705.87
1999-10-18,-0.16,4498.83,34.74,49.89,22.84,0.12,705.31
1999-10-19,0.40,4498.84,36.81,57.20,23.31,0.12,705.87
1999-10-20,0.12,4498.84,41.68,64.04,25.67,0.12,705.87
1999-10-21,0.11,4498.84,44.36,68.44,28.74,0.11,705.87
1999-10-22,0.11,4498.84,45.16,69.38,29.60,0.11,705.87
1999-10-23,0.12,4498.84,48.68,64.27,32.43,0.12,705.87
1999-10-24,0.42,4498.85,41.48,51.46,30.47,0.13,706.46
1999-10-25,0.12,4498.85,43.50,57.75,30.55,0.12,706.46
1999-10-26,3.01,4498.95,36.56,43.91,29.60,0.13,712.16
1999-10-27,2.17,4499.02,34.52,45.33,29.05,0.15,716.16
1999-10-28,1.90,4499.08,41.93,47.92,36.36,0.14,719.64
1999-10-29,0.13,4499.08,38.71,43.20,30.55,0.13,719.64
1999-10-30,0.41,4499.09,48.01,56.41,40.22,0.13,720.21
1999-10-31,0.13,4499.09,39.80,52.17,24.89,0.13,720.21
1999-11-01,0.43,4499.10,28.49,41.16,18.28,0.13,720.81
1999-11-02,0.13,4499.10,36.55,52.72,25.83,0.13,720.81
1999-11-03,0.42,4499.11,43.49,54.76,28.42,0.13,721.37
1999-11-04,0.43,4499.12,34.43,45.17,21.43,0.13,721.97
1999-11-05,0.72,4499.14,38.99,47.29,22.29,0.14,723.13
1999-11-06,0.42,4499.15,53.54,60.89,45.96,0.14,723.69
1999-11-07,0.45,4499.16,48.39,61.05,32.98,0.15,724.29
1999-11-08,0.44,4499.17,42.77,51.77,34.79,0.15,724.86
1999-11-09,0.13,4499.17,41.85,47.84,30.62,0.13,724.86
1999-11-10,0.13,4499.17,43.86,48.24,35.89,0.13,724.86
1999-11-11,0.43,4499.18,48.62,56.41,34.63,0.13,725.45
1999-11-12,0.41,4499.19,55.03,65.45,42.89,0.12,726.02
1999-11-13,0.12,4499.19,49.04,63.33,32.28,0.12,726.02
1999-11-14,0.13,4499.19,40.78,61.52,28.74,0.13,726.02
1999-11-15,0.13,4499.19,39.11,54.60,28.19,0.13,726.02
1999-11-16,0.43,4499.20,39.71,53.97,28.50,0.13,726.61
1999-11-17,1.01,4499.23,34.58,38.17,30.62,0.13,728.34
1999-11-18,0.44,4499.24,32.35,38.25,24.89,0.14,728.93
1999-11-19,0.42,4499.25,39.84,44.30,35.97,0.14,729.50
1999-11-20,0.14,4499.25,34.01,37.54,27.09,0.14,729.50
1999-11-21,1.31,4499.29,27.10,30.15,22.13,0.14,731.82
1999-11-22,0.15,4499.29,26.17,33.45,18.91,0.15,731.82
1999-11-23,0.44,4499.30,28.00,32.35,20.56,0.16,732.39
1999-11-24,1.91,4499.36,30.77,38.64,22.61,0.15,735.87
1999-11-25,9.39,4499.67,42.51,45.96,37.23,0.32,753.86
1999-11-26,2.83,4499.76,35.39,44.54,23.23,0.20,759.07
1999-11-27,1.36,4499.80,29.38,36.36,22.45,0.19,761.39
1999-11-28,0.76,4499.82,34.34,46.74,24.02,0.18,762.55
1999-11-29,0.76,4499.84,47.30,53.11,38.33,0.17,763.71
1999-11-30,1.07,4499.87,38.40,52.80,31.49,0.19,765.47
1999-12-01,1.35,4499.91,31.62,33.45,29.29,0.18,767.79
1999-12-02,0.48,4499.92,29.92,33.22,25.67,0.19,768.36
1999-12-03,0.77,4499.94,23.30,32.51,12.62,0.18,769.52
1999-12-04,0.49,4499.95,23.95,31.73,11.99,0.19,770.11
1999-12-05,0.19,4499.95,30.28,35.58,23.71,0.19,770.11
1999-12-06,0.77,4499.97,29.82,32.98,27.64,0.19,771.27
1999-12-07,1.06,4500.00,27.01,29.29,21.11,0.19,773.00
1999-12-08,0.18,4500.00,21.79,28.66,7.98,0.18,773.00
1999-12-09,1.44,4500.04,28.50,30.94,26.46,0.19,775.48
1999-12-10,0.82,4500.06,27.35,30.70,22.53,0.20,776.72
1999-12-11,1.44,4500.10,32.53,36.13,26.14,0.19,779.21
1999-12-12,2.07,4500.16,34.22,38.09,29.13,0.19,782.93
1999-12-13,0.49,4500.17,24.61,28.66,22.21,0.19,783.54
1999-12-14,2.07,4500.23,25.94,29.29,22.68,0.19,787.26
1999-12-15,2.37,4500.30,31.42,39.19,27.24,0.19,791.59
1999-12-16,3.04,4500.39,38.32,40.22,35.26,0.22,797.19
1999-12-17,2.37,4500.46,33.91,40.06,28.03,0.19,801.52
1999-12-18,2.07,4500.52,34.14,38.01,30.39,0.19,805.24
1999-12-19,1.44,4500.56,29.53,32.12,27.40,0.19,807.72
1999-12-20,1.44,4500.60,30.64,39.90,19.93,0.18,810.21
1999-12-21,1.11,4500.63,27.64,43.60,17.73,0.18,812.05
1999-12-22,1.13,4500.66,21.06,43.36,10.42,0.18,813.93
1999-12-23,0.49,4500.67,20.37,41.32,9.95,0.19,814.54
1999-12-24,1.13,4500.70,20.59,46.43,9.08,0.19,816.41
1999-12-25,0.49,4500.71,20.24,43.99,8.77,0.19,817.02
1999-12-26,0.81,4500.73,18.32,42.50,6.57,0.19,818.26
1999-12-27,0.19,4500.73,21.53,40.29,11.05,0.19,818.26
1999-12-28,0.81,4500.75,22.93,49.10,11.28,0.18,819.50
1999-12-29,0.49,4500.76,22.47,40.61,12.46,0.18,820.11
1999-12-30,0.51,4500.77,23.81,42.18,10.81,0.19,820.74
1999-12-31,0.49,4500.78,29.87,36.44,27.72,0.19,821.35
2000-01-01,1.14,4500.81,28.40,31.10,25.04,0.19,823.22
2000-01-02,2.07,4500.87,23.72,26.93,18.52,0.19,826.95
2000-01-03,1.14,4500.90,15.17,25.91,-2.07,0.20,828.79
2000-01-04,1.13,4500.93,29.82,33.69,26.30,0.19,830.67
2000-01-05,0.81,4500.95,23.80,29.05,6.09,0.19,831.91
2000-01-06,0.53,4500.96,19.36,29.84,2.24,0.22,832.52
2000-01-07,0.85,4500.98,29.60,34.79,25.12,0.23,833.76
2000-01-08,1.17,4501.01,30.25,33.38,27.32,0.22,835.63
2000-01-09,1.19,4501.04,27.30,32.83,23.31,0.21,837.56
2000-01-10,0.89,4501.06,23.71,28.50,20.40,0.24,838.84
2000-01-11,0.86,4501.08,26.41,30.00,23.08,0.22,840.13
2000-01-12,0.84,4501.10,24.05,27.72,21.50,0.19,841.41
2000-01-13,0.51,4501.11,30.03,35.26,25.12,0.19,842.03
2000-01-14,1.17,4501.14,36.66,40.29,31.96,0.19,843.97
2000-01-15,0.83,4501.16,28.49,32.90,20.56,0.19,845.25
2000-01-16,1.15,4501.19,37.19,44.78,31.57,0.19,847.16
2000-01-17,0.53,4501.20,27.85,38.96,15.14,0.20,847.81
2000-01-18,0.55,4501.21,25.97,40.29,13.88,0.23,848.44
2000-01-19,0.88,4501.23,26.15,37.54,7.51,0.24,849.72
2000-01-20,0.24,4501.23,33.81,41.55,25.28,0.24,849.72
2000-01-21,0.89,4501.25,28.54,36.36,11.52,0.24,851.00
2000-01-22,0.56,4501.26,19.16,31.10,7.82,0.25,851.63
2000-01-23,0.59,4501.27,20.48,32.83,3.81,0.26,852.28
2000-01-24,0.89,4501.29,28.20,35.58,18.99,0.25,853.56
2000-01-25,1.85,4501.34,32.09,35.11,27.95,0.25,856.75
2000-01-26,0.25,4501.34,26.75,32.67,19.07,0.25,856.75
2000-01-27,0.91,4501.36,18.34,27.48,0.28,0.26,858.03
2000-01-28,0.63,4501.37,10.46,36.84,-4.59,0.30,858.69
2000-01-29,0.62,4501.38,9.70,34.95,-6.47,0.31,859.31
2000-01-30,0.64,4501.39,19.67,32.67,-1.05,0.31,859.97
2000-01-31,1.27,4501.42,27.97,34.16,23.23,0.31,861.88
2000-02-01,0.56,4501.43,37.03,43.05,31.17,0.23,862.53
2000-02-02,1.21,4501.46,34.59,37.70,31.73,0.25,864.44
2000-02-03,0.88,4501.48,31.00,37.46,23.00,0.24,865.72
2000-02-04,0.58,4501.49,30.45,41.00,20.25,0.25,866.38
2000-02-05,0.56,4501.50,32.27,40.14,23.55,0.25,867.00
2000-02-06,0.56,4501.51,34.31,46.27,26.30,0.24,867.63
2000-02-07,0.89,4501.53,39.75,45.33,28.50,0.25,868.91
2000-02-08,0.89,4501.55,41.14,47.61,32.28,0.25,870.19
2000-02-09,0.89,4501.57,32.73,39.04,25.36,0.25,871.47
2000-02-10,1.24,4501.60,26.72,43.44,14.98,0.26,873.41
2000-02-11,1.56,4501.64,25.31,31.80,17.97,0.27,875.97
