date,qt,qu,fb,mm,mx,mn,af,qj,qd
2020-08-13,178.64,41.00,2187.93,70.99,86.50,54.10,10251.00,113.95,64.69
2020-08-14,177.80,38.15,2187.06,75.68,94.34,57.74,9974.00,113.11,64.69
2020-08-15,177.69,44.59,2186.22,84.19,104.30,65.91,9710.00,113.00,64.69
2020-08-16,177.53,40.40,2185.34,82.31,98.75,70.16,9438.00,113.00,64.53
2020-08-17,176.56,41.44,2184.46,81.49,96.22,69.18,9170.00,112.98,63.58
2020-08-18,177.20,35.53,2183.52,82.26,95.16,72.97,8889.00,113.63,63.57
2020-08-19,178.06,38.91,2182.58,76.19,90.16,63.00,8613.00,115.00,63.06
2020-08-20,176.71,36.55,2181.62,73.58,87.81,59.40,8335.00,114.26,62.45
2020-08-21,176.24,38.10,2180.65,72.94,86.01,59.16,8061.00,114.00,62.24
2020-08-22,174.61,40.00,2179.68,72.69,85.42,59.85,7794.00,113.26,61.35
2020-08-23,174.35,38.73,2178.68,72.09,87.11,58.20,7525.00,113.00,61.35
2020-08-24,166.52,42.49,2177.74,71.84,82.55,63.45,7279.00,105.38,61.14
2020-08-25,159.01,38.51,2176.82,73.58,86.12,63.79,7040.00,102.22,56.79
2020-08-26,156.90,41.45,2175.92,70.75,84.46,57.88,6811.00,102.00,54.90
2020-08-27,154.79,30.76,2174.93,70.39,84.21,56.93,6565.00,100.04,54.75
2020-08-28,157.14,33.62,2173.93,72.27,90.08,55.91,6320.00,103.28,53.86
2020-08-29,163.69,30.59,2172.82,71.45,86.91,58.62,6056.00,110.00,53.69
2020-08-30,162.25,30.66,2171.70,66.82,81.50,52.13,5795.00,109.43,52.82
2020-08-31,161.14,26.02,2170.52,67.32,81.97,52.59,5527.00,108.32,52.82
2020-09-01,165.11,26.97,2169.27,76.53,94.99,56.16,5253.00,111.65,53.46
2020-09-02,164.38,21.70,2167.93,79.81,96.95,64.20,4970.00,111.56,52.82
2020-09-03,169.36,26.68,2166.55,80.06,97.37,64.41,4687.00,113.66,55.70
2020-09-04,169.80,29.14,2165.15,78.46,92.63,66.46,4408.00,113.74,56.06
2020-09-05,168.75,28.09,2163.71,72.62,89.47,58.56,4129.00,113.00,55.75
2020-09-06,166.44,31.32,2162.28,75.83,95.68,60.21,3861.00,111.54,54.90
2020-09-07,161.67,26.55,2160.81,77.63,95.51,60.61,3593.00,106.96,54.71
2020-09-08,158.47,5.20,2159.06,74.23,86.15,61.66,3289.00,104.61,53.86
2020-09-09,123.92,15.02,2157.76,79.08,95.47,67.96,3073.00,85.75,38.17
2020-09-10,138.09,33.73,2156.48,78.80,95.84,60.80,2866.00,94.51,43.58
2020-09-11,158.08,31.53,2154.88,66.16,77.02,56.48,2615.00,107.48,50.60
2020-09-12,157.77,34.75,2153.26,63.35,74.87,53.08,2371.00,108.13,49.64
2020-09-13,157.37,30.82,2151.52,62.47,73.15,53.16,2120.00,108.71,48.66
2020-09-14,157.17,28.61,2149.65,64.96,77.19,53.15,1865.00,109.40,47.77
2020-09-15,158.77,25.67,2147.55,66.15,81.59,52.73,1601.00,110.51,48.26
2020-09-16,162.19,23.54,2145.26,65.57,79.42,52.63,1326.00,111.64,50.55
2020-09-17,153.13,16.00,2142.86,65.57,75.96,55.52,1054.00,109.39,43.74
2020-09-18,72.13,30.28,2142.10,64.25,74.12,57.20,971.00,45.08,27.05
2020-09-19,20.76,53.53,2142.70,61.70,73.28,52.27,1036.00,0.00,20.76
2020-09-20,20.81,42.99,2143.10,62.55,78.56,48.34,1080.00,0.00,20.81
2020-09-21,13.51,31.16,2143.41,63.24,76.14,51.35,1115.00,0.00,13.51
2020-09-22,5.98,1.44,2143.33,64.43,75.57,55.16,1106.00,0.00,5.98
2020-09-23,2.26,0.75,2143.30,66.02,83.22,50.00,1103.00,0.00,2.26
2020-09-24,2.55,1.04,2143.28,61.95,71.70,53.16,1100.00,0.00,2.55
2020-09-25,2.46,-2.08,2143.20,56.97,66.02,47.56,1091.00,0.00,2.46
2020-09-26,2.50,3.00,2143.21,60.51,69.31,53.98,1092.00,0.00,2.50
2020-09-27,2.64,1.63,2143.19,62.12,76.99,48.25,1090.00,0.00,2.64
2020-09-28,2.88,-2.16,2143.10,79.38,91.89,68.43,1080.00,0.00,2.88
2020-09-29,2.94,-1.60,2143.02,80.79,97.53,67.87,1071.00,0.00,2.94
2020-09-30,2.94,1.43,2142.99,68.97,83.81,55.68,1068.00,0.00,2.94
2020-10-01,2.98,0.46,2142.95,70.20,87.41,57.27,1063.00,0.00,2.98
2020-10-02,3.02,-0.51,2142.88,70.33,86.08,56.92,1056.00,0.00,3.02
2020-10-03,3.02,-0.51,2142.82,67.46,82.95,55.99,1049.00,0.00,3.02
2020-10-04,3.02,-0.01,2142.76,65.90,80.88,53.27,1043.00,0.00,3.02
2020-10-05,3.02,1.00,2142.72,64.47,81.08,51.56,1039.00,0.00,3.02
2020-10-06,3.04,-0.99,2142.65,65.10,83.10,49.40,1031.00,0.00,3.04
2020-10-07,3.09,-0.44,2142.59,61.95,76.91,50.95,1024.00,0.00,3.09
2020-10-08,2.40,-1.63,2142.51,59.08,73.87,46.55,1016.00,0.00,2.40
2020-10-09,2.33,-0.19,2142.47,58.37,74.15,46.83,1011.00,0.00,2.33
2020-10-10,2.38,-1.15,2142.40,56.59,64.23,46.97,1004.00,0.00,2.38
2020-10-11,2.43,3.44,2142.42,53.33,66.07,42.26,1006.00,0.00,2.43
2020-10-12,2.46,-0.06,2142.38,59.23,67.93,53.31,1001.00,0.00,2.46
2020-10-13,2.52,0.50,2142.34,59.76,71.96,49.31,997.00,0.00,2.52
2020-10-14,2.55,-1.99,2142.26,57.43,66.04,48.44,988.00,0.00,2.55
2020-10-15,2.60,1.09,2142.23,53.74,70.88,41.97,985.00,0.00,2.60
2020-10-16,2.73,0.71,2142.19,58.30,76.70,44.09,981.00,0.00,2.73
2020-10-17,2.79,-1.24,2142.12,59.99,73.21,47.24,973.00,0.00,2.79
2020-10-18,2.83,-0.20,2142.06,57.31,73.91,45.08,967.00,0.00,2.83
2020-10-19,2.83,-0.70,2142.00,58.06,70.84,49.46,960.00,0.00,2.83
2020-10-20,2.83,-0.20,2141.94,56.90,70.88,45.86,954.00,0.00,2.83
2020-10-21,2.83,-2.72,2141.84,53.33,62.07,43.82,943.00,0.00,2.83
2020-10-22,2.87,-1.16,2141.76,45.13,55.91,34.94,935.00,0.00,2.87
2020-10-23,2.89,-0.14,2141.71,52.04,65.07,37.30,929.00,0.00,2.89
2020-10-24,2.83,-0.20,2141.65,52.41,58.72,47.25,923.00,0.00,2.83
2020-10-25,2.84,-2.71,2141.55,45.43,54.06,38.25,912.00,0.00,2.84
2020-10-26,2.92,-2.12,2141.45,48.96,60.80,39.08,902.00,0.00,2.92
2020-10-27,2.93,2.43,2141.44,48.70,66.40,34.25,901.00,0.00,2.93
2020-10-28,2.93,0.41,2141.40,51.70,71.79,38.08,896.00,0.00,2.93
2020-10-29,2.93,-0.10,2141.34,53.45,72.11,38.26,890.00,0.00,2.93
2020-10-30,2.93,-0.10,2141.28,53.14,67.95,38.99,884.00,0.00,2.93
2020-10-31,2.93,0.41,2141.24,51.62,67.39,41.58,879.00,0.00,2.93
2020-11-01,2.93,-1.10,2141.16,54.38,70.15,41.72,871.00,0.00,2.93
2020-11-02,2.93,0.41,2141.11,54.31,70.11,41.32,866.00,0.00,2.93
2020-11-03,2.93,-1.10,2141.04,53.40,69.31,42.45,858.00,0.00,2.93
2020-11-04,2.93,-0.10,2140.98,56.51,70.36,46.62,852.00,0.00,2.93
2020-11-05,2.93,0.41,2140.93,56.75,72.19,44.47,847.00,0.00,2.93
2020-11-06,2.93,-2.62,2140.83,44.78,54.46,39.72,836.00,0.00,2.93
2020-11-07,2.93,-0.60,2140.76,39.87,43.97,36.96,829.00,0.00,2.93
2020-11-08,2.93,0.91,2140.72,34.66,39.91,30.50,825.00,0.00,2.93
2020-11-09,2.93,-0.10,2140.66,34.74,43.24,23.48,819.00,0.00,2.93
2020-11-10,2.93,0.41,2140.62,40.12,48.23,35.61,814.00,0.00,2.93
2020-11-11,2.93,0.41,2140.57,41.28,51.25,32.54,809.00,0.00,2.93
2020-11-12,2.93,-0.10,2140.51,36.41,43.48,26.40,803.00,0.00,2.93
2020-11-13,2.94,2.44,2140.50,44.52,51.73,37.57,802.00,0.00,2.94
2020-11-14,2.93,0.91,2140.46,43.16,50.72,35.51,798.00,0.00,2.93
2020-11-15,2.93,4.95,2140.50,49.40,52.76,44.40,802.00,0.00,2.93
2020-11-16,2.93,3.94,2140.52,57.59,62.84,51.39,804.00,0.00,2.93
2020-11-17,2.94,1.43,2140.49,52.57,61.11,42.92,801.00,0.00,2.94
2020-11-18,2.93,2.43,2140.48,45.76,51.29,39.67,800.00,0.00,2.93
2020-11-19,2.93,0.91,2140.44,40.72,49.38,32.95,796.00,0.00,2.93
2020-11-20,2.93,0.41,2140.39,32.39,40.30,26.41,791.00,0.00,2.93
2020-11-21,2.93,0.91,2140.36,40.21,55.16,25.31,787.00,0.00,2.93
2020-11-22,2.93,0.41,2140.31,37.14,47.58,27.40,782.00,0.00,2.93
2020-11-23,2.88,1.37,2140.28,39.84,45.90,34.13,779.00,0.00,2.88
2020-11-24,2.74,1.23,2140.25,38.89,48.49,32.48,776.00,0.00,2.74
2020-11-25,2.78,1.77,2140.23,40.37,44.37,36.35,774.00,0.00,2.78
2020-11-26,2.83,0.31,2140.18,38.32,46.65,32.47,769.00,0.00,2.83
2020-11-27,2.92,-0.11,2140.13,35.91,54.14,28.78,763.00,0.00,2.92
2020-11-28,2.93,-0.10,2140.07,32.46,42.51,25.25,757.00,0.00,2.93
2020-11-29,2.88,0.36,2140.02,28.84,38.33,22.11,752.00,0.00,2.88
2020-11-30,2.74,3.24,2140.03,33.63,40.18,25.82,753.00,0.00,2.74
2020-12-01,2.79,0.27,2139.98,42.79,54.32,28.77,748.00,0.00,2.79
2020-12-02,2.83,0.31,2139.92,52.59,58.60,47.72,743.00,0.00,2.83
2020-12-03,2.87,0.35,2139.86,46.92,52.70,35.90,738.00,0.00,2.87
2020-12-04,2.93,-0.10,2139.80,43.66,60.72,30.25,732.00,0.00,2.93
2020-12-05,2.93,0.91,2139.75,51.94,58.09,44.71,728.00,0.00,2.93
2020-12-06,2.93,0.91,2139.70,40.94,50.68,34.16,724.00,0.00,2.93
2020-12-07,2.94,-0.09,2139.64,48.36,60.11,32.98,718.00,0.00,2.94
2020-12-08,2.93,1.42,2139.60,42.84,55.27,34.75,715.00,0.00,2.93
2020-12-09,2.93,0.91,2139.56,41.21,46.62,34.28,711.00,0.00,2.93
2020-12-10,2.93,1.92,2139.53,35.00,43.47,27.63,709.00,0.00,2.93
2020-12-11,2.93,0.41,2139.48,33.03,38.15,30.54,704.00,0.00,2.93
2020-12-12,2.94,1.43,2139.44,38.84,44.04,32.37,701.00,0.00,2.94
2020-12-13,2.97,3.47,2139.45,41.61,44.43,38.05,702.00,0.00,2.97
2020-12-14,2.93,0.91,2139.41,39.97,46.10,37.33,698.00,0.00,2.93
2020-12-15,2.95,12.53,2139.62,42.25,46.77,36.50,717.00,0.00,2.95
2020-12-16,3.02,31.25,2140.22,44.42,46.54,43.17,773.00,0.00,3.02
2020-12-17,3.02,44.87,2141.02,40.28,43.50,36.25,856.00,0.00,3.02
2020-12-18,3.02,17.64,2141.29,40.39,50.12,31.17,885.00,0.00,3.02
2020-12-19,3.02,5.54,2141.34,44.02,52.51,34.16,890.00,0.00,3.02
2020-12-20,3.02,4.03,2141.36,49.53,58.52,43.16,892.00,0.00,3.02
2020-12-21,3.02,3.02,2141.36,42.54,50.84,37.96,892.00,0.00,3.02
2020-12-22,3.02,4.03,2141.38,36.20,43.24,29.97,894.00,0.00,3.02
2020-12-23,3.02,12.60,2141.56,42.54,47.85,33.68,913.00,0.00,3.02
2020-12-24,3.02,1.51,2141.53,47.54,52.99,42.24,910.00,0.00,3.02
2020-12-25,3.02,4.53,2141.56,46.62,52.31,40.90,913.00,0.00,3.02
2020-12-26,3.00,6.03,2141.61,41.31,46.73,35.92,919.00,0.00,3.00
2020-12-27,3.01,5.03,2141.65,42.64,46.10,38.81,923.00,0.00,3.01
2020-12-28,3.02,1.51,2141.62,37.98,48.21,30.06,920.00,0.00,3.02
2020-12-29,3.02,4.53,2141.65,31.95,40.97,22.69,923.00,0.00,3.02
2020-12-30,3.02,41.34,2142.36,42.15,52.94,34.12,999.00,0.00,3.02
2020-12-31,2.89,6.42,2142.42,42.52,48.65,36.39,1006.00,0.00,2.89
2021-01-01,2.95,3.96,2142.44,45.65,52.38,41.24,1008.00,0.00,2.95
2021-01-02,3.02,5.04,2142.48,45.37,48.95,37.99,1012.00,0.00,3.02
2021-01-03,3.02,5.04,2142.51,49.99,53.24,46.52,1016.00,0.00,3.02
2021-01-04,3.03,11.60,2142.67,45.27,52.01,36.84,1033.00,0.00,3.03
2021-01-05,3.02,19.15,2142.96,43.77,48.48,36.67,1065.00,0.00,3.02
2021-01-06,3.02,11.09,2143.11,45.60,50.77,37.20,1081.00,0.00,3.02
2021-01-07,3.02,12.60,2143.28,42.98,47.68,34.67,1100.00,0.00,3.02
2021-01-08,3.02,16.64,2143.52,41.89,47.49,31.89,1127.00,0.00,3.02
2021-01-09,3.02,16.13,2143.75,42.02,48.33,30.26,1153.00,0.00,3.02
2021-01-10,3.02,6.55,2143.81,43.71,51.05,35.81,1160.00,0.00,3.02
2021-01-11,3.02,12.10,2143.97,44.69,50.38,35.08,1178.00,0.00,3.02
2021-01-12,3.02,52.43,2144.83,50.20,53.60,46.16,1276.00,0.00,3.02
2021-01-13,3.04,71.10,2145.98,50.84,55.57,42.65,1411.00,0.00,3.04
2021-01-14,3.11,20.25,2146.27,46.49,62.42,37.20,1445.00,0.00,3.11
2021-01-15,3.12,15.22,2146.47,42.67,56.54,37.62,1469.00,0.00,3.12
2021-01-16,3.12,13.20,2146.63,42.44,50.67,36.28,1489.00,0.00,3.12
2021-01-17,3.12,10.68,2146.76,40.12,48.94,33.81,1504.00,0.00,3.12
2021-01-18,3.12,10.68,2146.88,33.03,39.43,27.66,1519.00,0.00,3.12
2021-01-19,3.13,7.66,2146.96,42.99,53.81,24.50,1528.00,0.00,3.13
2021-01-20,3.12,25.31,2147.32,41.60,48.66,31.98,1572.00,0.00,3.12
2021-01-21,3.22,47.58,2148.03,40.36,48.47,35.63,1660.00,0.00,3.22
2021-01-22,3.22,46.07,2148.71,38.33,42.78,36.09,1745.00,0.00,3.22
2021-01-23,3.22,25.90,2149.06,38.64,45.35,33.65,1790.00,0.00,3.22
2021-01-24,3.22,8.76,2149.15,31.84,37.47,27.42,1801.00,0.00,3.22
2021-01-25,3.22,5.74,2149.19,33.20,38.30,29.72,1806.00,0.00,3.22
2021-01-26,3.26,5.78,2149.23,32.86,36.50,30.08,1811.00,0.00,3.26
2021-01-27,3.27,4.79,2149.25,40.05,45.94,34.38,1814.00,0.00,3.27
2021-01-28,3.31,5.84,2149.29,38.97,45.65,34.31,1819.00,0.00,3.31
2021-01-29,3.31,4.83,2149.31,38.74,45.97,30.20,1822.00,0.00,3.31
2021-01-30,3.31,4.32,2149.33,45.11,52.95,39.95,1824.00,0.00,3.31
2021-01-31,3.31,6.84,2149.38,48.98,54.60,46.29,1831.00,0.00,3.31
2021-02-01,3.31,8.86,2149.47,48.02,55.04,42.60,1842.00,0.00,3.31
2021-02-02,3.31,20.96,2149.74,41.37,47.13,37.11,1877.00,0.00,3.31
2021-02-03,3.31,38.10,2150.26,36.82,41.60,29.16,1946.00,0.00,3.31
2021-02-04,3.31,52.72,2150.98,32.63,42.92,24.51,2044.00,0.00,3.31
2021-02-05,3.32,49.70,2151.63,35.61,46.03,27.77,2136.00,0.00,3.32
2021-02-06,3.33,10.89,2151.74,35.33,47.02,27.75,2151.00,0.00,3.33
2021-02-07,3.36,9.41,2151.82,33.49,47.99,26.24,2163.00,0.00,3.36
2021-02-08,3.41,8.96,2151.90,32.26,40.33,25.11,2174.00,0.00,3.41
2021-02-09,3.41,7.45,2151.96,39.47,48.06,33.66,2182.00,0.00,3.41
2021-02-10,3.41,6.44,2152.00,39.75,53.20,30.97,2188.00,0.00,3.41
2021-02-11,3.41,49.29,2152.63,42.05,51.56,34.77,2279.00,0.00,3.41
2021-02-12,3.51,49.89,2153.26,42.63,49.44,35.37,2371.00,0.00,3.51
2021-02-13,3.51,28.22,2153.59,42.03,45.55,36.63,2420.00,0.00,3.51
2021-02-14,3.53,29.75,2153.94,40.76,44.95,36.84,2472.00,0.00,3.53
2021-02-15,3.58,48.96,2154.53,45.20,49.69,41.07,2562.00,0.00,3.58
2021-02-16,3.21,68.75,2155.38,41.07,46.92,36.45,2692.00,0.00,3.21
2021-02-17,3.28,77.39,2156.31,39.59,47.20,32.94,2839.00,0.00,3.28
2021-02-18,3.31,73.39,2157.18,41.26,44.90,36.40,2978.00,0.00,3.31
2021-02-19,3.31,79.44,2158.10,43.59,49.61,38.61,3129.00,0.00,3.31
2021-02-20,3.36,74.95,2158.95,39.32,45.12,34.87,3271.00,0.00,3.36
2021-02-21,3.41,59.88,2159.61,38.69,47.67,33.36,3383.00,0.00,3.41
2021-02-22,3.41,68.45,2160.35,41.00,52.70,30.00,3512.00,0.00,3.41
2021-02-23,2.87,61.86,2161.01,41.90,49.30,34.03,3629.00,0.00,2.87
2021-02-24,2.74,61.22,2161.65,40.81,52.08,29.99,3745.00,0.00,2.74
2021-02-25,2.74,61.22,2162.28,42.92,52.46,33.09,3861.00,0.00,2.74
2021-02-26,2.75,63.25,2162.93,38.69,44.33,34.85,3981.00,0.00,2.75
2021-02-27,2.83,62.83,2163.56,38.98,45.16,31.95,4100.00,0.00,2.83
2021-02-28,2.83,60.81,2164.16,40.68,56.36,27.66,4215.00,0.00,2.83
2021-03-01,2.83,61.31,2164.76,53.79,62.83,44.17,4331.00,0.00,2.83
2021-03-02,2.83,58.29,2165.32,47.34,65.95,34.47,4441.00,0.00,2.83
2021-03-03,2.83,57.78,2165.87,45.58,60.01,31.49,4550.00,0.00,2.83
2021-03-04,2.86,59.83,2166.43,52.98,61.84,41.56,4663.00,0.00,2.86
2021-03-05,2.89,59.86,2166.99,48.40,61.97,32.56,4776.00,0.00,2.89
2021-03-06,2.93,66.45,2167.60,39.81,48.52,32.28,4902.00,0.00,2.93
2021-03-07,2.93,64.94,2168.19,42.71,48.09,36.99,5025.00,0.00,2.93
2021-03-08,2.93,63.43,2168.76,40.30,50.97,31.31,5145.00,0.00,2.93
2021-03-09,2.93,62.92,2169.32,42.80,50.70,37.17,5264.00,0.00,2.93
2021-03-10,2.93,62.42,2169.87,38.32,43.70,33.85,5382.00,0.00,2.93
2021-03-11,2.86,62.35,2170.40,41.63,51.36,36.06,5500.00,0.00,2.86
2021-03-12,2.67,61.16,2170.92,43.12,56.95,31.35,5616.00,0.00,2.67
2021-03-13,2.60,62.60,2171.44,46.44,61.74,31.44,5735.00,0.00,2.60
2021-03-14,2.64,58.61,2171.92,45.76,54.72,32.55,5846.00,0.00,2.64
2021-03-15,2.64,67.18,2172.47,33.72,39.32,30.79,5974.00,0.00,2.64
2021-03-16,2.64,57.09,2172.93,36.94,51.13,24.55,6082.00,0.00,2.64
2021-03-17,2.64,63.65,2173.44,48.33,58.17,40.23,6203.00,0.00,2.64
2021-03-18,2.64,76.25,2174.05,50.28,58.67,42.18,6349.00,0.00,2.64
2021-03-19,2.68,82.85,2174.70,43.68,55.69,36.10,6508.00,0.00,2.68
2021-03-20,2.74,76.34,2175.29,41.20,50.69,33.96,6654.00,0.00,2.74
2021-03-21,2.74,69.29,2175.82,43.11,50.83,36.94,6786.00,0.00,2.74
2021-03-22,2.79,75.39,2176.39,41.70,49.56,35.05,6930.00,0.00,2.79
2021-03-23,2.74,83.91,2177.02,41.48,51.51,32.64,7091.00,0.00,2.74
2021-03-24,2.74,78.87,2177.60,42.07,52.11,32.99,7242.00,0.00,2.74
2021-03-25,2.73,75.33,2178.15,41.46,46.49,36.55,7386.00,0.00,2.73
2021-03-26,2.74,76.85,2178.71,43.89,57.33,31.80,7533.00,0.00,2.74
2021-03-27,2.74,75.84,2179.25,50.17,67.32,35.68,7678.00,0.00,2.74
2021-03-28,2.74,73.32,2179.77,52.49,68.71,39.04,7818.00,0.00,2.74
2021-03-29,2.79,85.97,2180.37,40.33,49.87,30.18,7983.00,0.00,2.79
2021-03-30,2.83,107.19,2181.11,42.83,59.10,28.24,8190.00,0.00,2.83
2021-03-31,2.83,106.69,2181.83,58.86,79.02,36.71,8396.00,0.00,2.83
2021-04-01,2.83,87.03,2182.41,57.22,72.66,43.44,8563.00,0.00,2.83
2021-04-02,2.83,49.72,2182.73,54.92,70.00,40.97,8656.00,0.00,2.83
2021-04-03,2.83,31.06,2182.92,53.77,67.67,39.98,8712.00,0.00,2.83
2021-04-04,2.81,28.01,2183.09,51.55,62.76,39.84,8762.00,0.00,2.81
2021-04-05,2.74,48.62,2183.40,47.49,56.86,39.33,8853.00,0.00,2.74
2021-04-06,2.74,72.82,2183.87,50.35,68.07,34.19,8992.00,0.00,2.74
2021-04-07,2.74,77.35,2184.36,52.43,64.86,39.14,9140.00,0.00,2.74
2021-04-08,2.74,60.21,2184.74,47.33,56.67,40.93,9254.00,0.00,2.74
2021-04-09,2.72,90.44,2185.31,48.02,62.75,33.15,9428.00,0.00,2.72
2021-04-10,2.56,69.61,2185.74,45.56,55.16,38.03,9561.00,0.00,2.56
2021-04-11,2.63,71.70,2186.18,45.04,61.05,29.79,9698.00,0.00,2.63
2021-04-12,2.64,68.69,2186.60,52.83,70.41,32.97,9829.00,0.00,2.64
2021-04-13,2.64,66.17,2187.00,49.76,60.56,35.08,9955.00,0.00,2.64
2021-04-14,2.64,65.16,2187.39,51.65,63.27,37.44,10079.00,0.00,2.64
2021-04-15,2.67,65.69,2187.78,52.35,66.98,35.44,10204.00,0.00,2.67
2021-04-16,2.72,67.76,2188.18,57.54,74.50,42.22,10333.00,0.00,2.72
2021-04-17,2.64,59.61,2188.53,64.19,78.69,50.59,10446.00,0.00,2.64
2021-04-18,2.73,60.21,2188.88,63.47,78.81,46.46,10560.00,0.00,2.73
2021-04-19,2.74,60.72,2189.23,60.59,71.93,46.47,10675.00,0.00,2.74
2021-04-20,2.74,59.71,2189.57,54.21,65.22,43.12,10788.00,0.00,2.74
2021-04-21,2.74,61.22,2189.92,55.05,69.98,38.98,10904.00,0.00,2.74
2021-04-22,2.74,59.20,2190.25,55.39,68.63,40.48,11016.00,0.00,2.74
2021-04-23,2.74,59.71,2190.58,54.14,67.46,38.10,11129.00,0.00,2.74
2021-04-24,2.74,61.73,2190.92,49.24,56.87,43.47,11246.00,0.00,2.74
2021-04-25,2.62,57.57,2191.23,43.22,49.12,38.64,11355.00,0.00,2.62
2021-04-26,2.51,58.97,2191.55,45.68,55.19,39.22,11467.00,0.00,2.51
2021-04-27,2.47,51.88,2191.83,50.33,65.55,33.38,11565.00,0.00,2.47
2021-04-28,2.55,54.48,2192.12,59.99,78.52,40.84,11668.00,0.00,2.55
2021-04-29,2.29,50.69,2192.39,65.11,81.93,49.88,11764.00,0.00,2.29
2021-04-30,2.19,47.57,2192.64,60.82,73.28,45.28,11854.00,0.00,2.19
2021-05-01,2.19,43.53,2192.87,58.05,65.23,52.55,11936.00,0.00,2.19
2021-05-02,2.19,49.08,2193.13,54.59,63.92,47.24,12029.00,0.00,2.19
2021-05-03,2.25,48.63,2193.38,55.32,69.00,39.03,12121.00,0.00,2.25
2021-05-04,2.24,48.12,2193.63,60.31,71.37,49.74,12212.00,0.00,2.24
2021-05-05,2.19,50.09,2193.89,67.94,89.97,44.26,12307.00,0.00,2.19
2021-05-06,2.23,39.54,2194.09,60.09,71.25,51.07,12381.00,0.00,2.23
2021-05-07,2.27,48.66,2194.34,50.71,58.65,43.60,12473.00,0.00,2.27
2021-05-08,2.28,54.71,2194.62,51.43,65.21,34.93,12577.00,0.00,2.28
2021-05-09,2.32,52.73,2194.89,53.38,65.17,39.46,12677.00,0.00,2.32
2021-05-10,2.37,55.30,2195.17,57.33,72.94,39.95,12782.00,0.00,2.37
2021-05-11,2.39,48.27,2195.41,61.20,76.82,44.29,12873.00,0.00,2.39
2021-05-12,2.46,50.35,2195.66,64.98,81.02,47.76,12968.00,0.00,2.46
2021-05-13,2.46,50.36,2195.91,66.76,81.83,49.68,13063.00,0.00,2.46
2021-05-14,2.46,44.81,2196.13,63.27,76.75,52.10,13147.00,0.00,2.46
2021-05-15,2.46,52.88,2196.39,64.08,78.13,51.58,13247.00,0.00,2.46
2021-05-16,2.47,51.38,2196.64,66.77,82.24,49.77,13344.00,0.00,2.47
2021-05-17,2.53,29.25,2196.78,64.46,77.40,51.09,13397.00,0.00,2.53
2021-05-18,7.27,36.52,2196.93,57.33,66.14,49.54,13455.00,0.00,7.27
2021-05-19,11.10,54.46,2197.15,47.82,56.08,39.96,13541.00,0.00,11.10
2021-05-20,10.97,56.35,2197.38,43.94,52.08,38.82,13631.00,0.00,10.97
2021-05-21,8.34,50.18,2197.59,47.24,55.30,41.26,13714.00,0.00,8.34
2021-05-22,7.08,54.48,2197.83,53.29,65.15,45.22,13808.00,0.00,7.08
2021-05-23,6.93,48.78,2198.04,57.73,71.08,39.85,13891.00,0.00,6.93
2021-05-24,7.10,47.43,2198.24,58.28,70.07,44.11,13971.00,0.00,7.10
2021-05-25,34.03,46.13,2198.30,57.07,67.74,48.10,13995.00,18.28,15.74
2021-05-26,52.69,40.59,2198.24,60.77,77.90,40.79,13971.00,22.98,29.71
2021-05-27,65.02,30.74,2198.07,57.99,65.84,46.40,13903.00,29.36,35.67
2021-05-28,75.06,39.26,2197.89,61.23,76.39,42.75,13832.00,32.90,42.16
2021-05-29,78.71,32.83,2197.66,66.68,83.20,47.81,13741.00,32.90,45.81
2021-05-30,94.90,31.88,2197.34,69.17,84.67,52.02,13616.00,42.59,52.30
2021-05-31,115.50,22.73,2196.87,73.68,91.70,55.39,13432.00,60.60,54.90
2021-06-01,134.93,22.00,2196.29,79.40,96.99,60.50,13208.00,77.68,57.25
2021-06-02,155.26,15.11,2195.56,79.26,92.08,63.58,12930.00,89.03,66.23
2021-06-03,178.43,3.99,2194.64,75.60,88.29,61.51,12584.00,104.14,74.29
2021-06-04,191.14,3.59,2193.63,71.92,85.83,56.05,12212.00,112.55,78.59
2021-06-05,192.24,0.65,2192.58,62.89,74.19,50.98,11832.00,114.68,77.56
2021-06-06,191.52,3.97,2191.53,56.36,67.26,42.38,11460.00,113.96,77.56
2021-06-07,187.78,8.80,2190.51,54.96,62.35,48.63,11105.00,116.14,71.65
2021-06-08,185.24,13.82,2189.50,54.25,63.20,47.73,10765.00,117.99,67.25
2021-06-09,179.97,29.23,2188.59,52.88,62.96,44.54,10466.00,114.26,65.71
2021-06-10,165.90,52.97,2187.90,55.47,66.32,45.02,10242.00,108.00,57.90
2021-06-11,154.93,53.59,2187.27,56.51,62.83,51.01,10041.00,108.00,46.93
2021-06-12,142.85,50.58,2186.69,68.16,80.76,52.59,9858.00,100.85,42.00
2021-06-13,140.13,24.68,2185.96,67.28,84.50,57.04,9629.00,101.07,39.06
2021-06-14,98.37,31.32,2185.53,59.80,63.55,54.65,9496.00,69.79,28.59
2021-06-15,38.26,33.72,2185.50,60.68,70.82,52.40,9487.00,13.16,25.10
2021-06-16,28.54,42.65,2185.59,65.12,81.51,47.03,9515.00,3.09,25.45
2021-06-17,28.78,42.40,2185.68,69.84,85.57,51.78,9542.00,2.93,25.86
2021-06-18,33.39,36.92,2185.70,70.77,84.36,54.74,9549.00,3.08,30.32
2021-06-19,35.80,35.80,2185.70,72.86,88.86,55.63,9549.00,3.20,32.60
