date,qd,mm,mx,mn
1993-12-18,259.00,24.28,35.58,13.09
1993-12-19,220.00,14.57,31.33,6.02
1993-12-20,190.00,13.21,30.47,4.21
1993-12-21,210.00,14.64,31.02,6.02
1993-12-22,230.00,21.97,34.16,14.82
1993-12-23,240.00,15.05,30.62,4.76
1993-12-24,250.00,16.35,34.08,7.51
1993-12-25,260.00,17.33,37.31,7.43
1993-12-26,270.00,20.71,33.77,12.62
1993-12-27,280.00,24.52,39.35,16.55
1993-12-28,280.00,17.81,35.42,8.77
1993-12-29,290.00,21.06,38.01,13.64
1993-12-30,300.00,24.74,35.81,16.08
1993-12-31,310.00,33.07,39.98,29.76
1994-01-01,310.00,33.77,36.52,30.47
1994-01-02,323.00,36.22,42.89,33.06
1994-01-03,340.00,38.27,47.06,35.73
1994-01-04,323.00,38.42,42.73,36.52
1994-01-05,317.00,37.91,40.29,35.50
1994-01-06,293.00,32.57,40.14,17.42
1994-01-07,260.00,23.23,32.98,14.66
1994-01-08,270.00,28.49,32.12,21.90
1994-01-09,293.00,34.60,38.41,31.80
1994-01-10,293.00,36.21,42.50,31.65
1994-01-11,291.00,33.98,40.22,28.66
1994-01-12,287.00,37.34,42.81,34.32
1994-01-13,285.00,38.91,43.44,36.68
1994-01-14,285.00,38.51,47.76,33.85
1994-01-15,284.00,37.54,45.80,28.66
1994-01-16,278.00,27.42,40.45,20.01
1994-01-17,263.00,23.72,40.37,15.45
1994-01-18,250.00,22.74,40.53,12.31
1994-01-19,243.00,22.56,42.42,12.23
1994-01-20,251.00,23.71,43.83,13.56
1994-01-21,259.00,23.12,41.63,12.46
1994-01-22,265.00,25.77,45.80,16.71
1994-01-23,272.00,26.94,41.24,13.33
1994-01-24,282.00,35.89,48.31,28.11
1994-01-25,288.00,34.81,47.13,27.72
1994-01-26,294.00,36.51,42.57,29.84
1994-01-27,276.00,29.61,45.96,20.88
1994-01-28,260.00,24.50,41.87,14.27
1994-01-29,230.00,24.06,39.90,13.49
1994-01-30,240.00,21.11,38.64,9.95
1994-01-31,187.00,12.96,30.47,0.67
1994-02-01,192.00,13.76,35.66,1.53
1994-02-02,220.00,15.11,36.91,2.48
1994-02-03,240.00,16.42,38.64,3.03
1994-02-04,235.00,17.75,38.96,4.21
1994-02-05,235.00,16.96,38.96,3.97
1994-02-06,257.00,20.63,36.76,4.99
1994-02-07,280.00,32.58,37.70,28.58
1994-02-08,265.00,26.66,36.68,12.23
1994-02-09,245.00,20.83,27.79,11.60
1994-02-10,258.00,25.59,32.43,16.71
1994-02-11,251.00,24.69,38.72,10.03
1994-02-12,242.00,17.00,38.72,-0.67
1994-02-13,260.00,23.13,36.68,9.87
1994-02-14,265.00,32.15,51.30,19.15
1994-02-15,265.00,25.81,44.30,10.89
1994-02-16,275.00,33.59,51.38,23.31
1994-02-17,280.00,34.55,45.09,27.95
1994-02-18,282.00,35.31,41.24,30.39
1994-02-19,270.00,30.49,37.23,23.63
1994-02-20,252.00,27.04,41.63,12.07
1994-02-21,260.00,33.46,40.77,26.06
1994-02-22,268.00,30.57,38.57,22.29
1994-02-23,267.00,29.84,35.89,26.54
1994-02-24,274.00,37.65,41.63,34.79
1994-02-25,284.00,38.72,48.79,34.79
1994-02-26,297.00,38.42,43.99,35.50
1994-02-27,313.00,40.21,49.41,31.96
1994-02-28,303.00,37.83,50.91,31.10
1994-03-01,304.00,41.33,61.36,32.12
1994-03-02,327.00,39.08,63.25,29.68
1994-03-03,353.00,38.50,59.24,28.11
1994-03-04,371.00,39.48,57.04,30.78
1994-03-05,369.00,38.01,52.56,27.79
1994-03-06,345.00,33.80,55.00,20.48
1994-03-07,336.00,33.94,55.31,16.87
1994-03-08,336.00,36.19,56.02,21.27
1994-03-09,344.00,34.32,61.13,19.15
1994-03-10,356.00,32.00,42.18,24.89
1994-03-11,338.00,39.97,56.80,28.42
1994-03-12,336.00,36.51,61.05,21.74
1994-03-13,351.00,37.96,63.57,23.23
1994-03-14,377.00,39.96,68.20,25.44
1994-03-15,427.00,39.59,67.50,25.28
1994-03-16,458.00,41.35,58.30,33.06
1994-03-17,442.00,36.62,52.32,27.79
1994-03-18,404.00,40.27,58.06,24.96
1994-03-19,415.00,34.05,42.26,23.47
1994-03-20,380.00,32.58,50.59,16.55
1994-03-21,370.00,41.00,49.65,32.43
1994-03-22,360.00,33.22,43.05,25.12
1994-03-23,345.00,29.31,42.02,20.56
1994-03-24,330.00,32.01,54.76,15.53
1994-03-25,341.00,36.60,58.46,19.46
1994-03-26,347.00,39.68,64.12,21.66
1994-03-27,368.00,39.12,60.42,22.68
1994-03-28,396.00,42.46,67.97,24.57
1994-03-29,448.00,43.51,68.05,26.61
1994-03-30,487.00,43.92,72.92,25.75
1994-03-31,515.00,41.50,58.38,28.74
1994-04-01,510.00,46.65,65.30,35.03
1994-04-02,563.00,46.05,68.68,28.66
1994-04-03,614.00,41.69,52.32,30.00
1994-04-04,566.00,38.81,52.32,29.84
1994-04-05,515.00,39.61,55.23,26.14
1994-04-06,498.00,40.13,48.00,36.91
1994-04-07,484.00,37.00,43.60,29.68
1994-04-08,458.00,40.48,59.40,27.87
1994-04-09,445.00,42.05,50.04,31.65
1994-04-10,446.00,48.40,62.07,33.85
1994-04-11,472.00,45.57,66.16,28.58
1994-04-12,520.00,43.33,61.13,29.05
1994-04-13,513.00,41.63,56.10,27.32
1994-04-14,498.00,45.90,56.73,34.01
1994-04-15,501.00,46.93,74.57,26.14
1994-04-16,563.00,53.41,81.02,29.68
1994-04-17,671.00,55.50,81.57,35.66
1994-04-18,875.00,56.96,84.64,34.24
1994-04-19,1050.00,58.57,80.23,40.29
1994-04-20,1280.00,57.56,84.16,35.89
1994-04-21,1500.00,60.92,76.85,45.33
1994-04-22,1750.00,51.44,57.20,40.37
1994-04-23,1540.00,45.39,56.18,39.27
1994-04-24,1290.00,46.01,53.66,42.89
1994-04-25,1200.00,45.62,54.52,39.12
1994-04-26,1040.00,46.33,55.15,38.33
1994-04-27,917.00,45.37,53.82,38.17
1994-04-28,836.00,43.56,59.08,28.34
1994-04-29,778.00,44.42,63.25,27.95
1994-04-30,749.00,44.42,55.47,33.85
1994-05-01,716.00,47.75,62.31,34.56
1994-05-02,718.00,49.78,64.51,37.70
1994-05-03,709.00,49.87,67.73,31.65
1994-05-04,728.00,52.79,65.22,44.93
1994-05-05,787.00,55.92,73.63,43.44
1994-05-06,892.00,58.69,77.95,38.72
1994-05-07,1130.00,56.66,76.30,42.02
1994-05-08,1370.00,58.67,80.31,43.91
1994-05-09,1680.00,57.14,81.10,41.08
1994-05-10,1980.00,59.86,81.49,41.79
1994-05-11,2140.00,61.84,85.89,40.92
1994-05-12,2390.00,62.16,76.46,49.26
1994-05-13,2420.00,53.31,67.81,37.70
1994-05-14,2130.00,54.40,75.52,35.58
1994-05-15,1880.00,53.36,64.67,42.65
1994-05-16,1600.00,49.31,59.95,36.21
1994-05-17,1450.00,45.87,52.64,40.53
1994-05-18,1290.00,44.88,59.16,36.29
1994-05-19,1180.00,45.88,54.52,37.70
1994-05-20,1150.00,46.87,58.22,41.00
1994-05-21,1100.00,51.42,68.36,39.43
1994-05-22,1040.00,54.64,68.76,43.60
1994-05-23,1020.00,54.86,77.32,34.63
1994-05-24,1080.00,58.57,80.39,37.70
1994-05-25,1240.00,62.01,85.42,40.84
1994-05-26,1450.00,60.53,84.79,43.44
1994-05-27,1810.00,54.61,62.94,43.28
1994-05-28,1950.00,48.37,63.33,35.03
1994-05-29,1700.00,55.53,70.17,44.38
1994-05-30,1480.00,58.52,76.30,43.20
1994-05-31,1510.00,55.41,64.20,47.13
1994-06-01,1620.00,55.05,67.58,45.01
1994-06-02,1520.00,55.92,78.19,36.21
1994-06-03,1410.00,61.98,80.86,42.89
1994-06-04,1430.00,57.39,72.14,42.02
1994-06-05,1350.00,62.55,85.42,41.00
1994-06-06,1300.00,57.75,63.80,43.28
1994-06-07,1160.00,44.87,59.01,32.12
1994-06-08,1050.00,48.61,65.22,31.80
1994-06-09,958.00,56.50,74.49,42.02
1994-06-10,916.00,59.07,81.49,37.23
1994-06-11,922.00,64.24,88.41,41.95
1994-06-12,943.00,67.43,80.47,55.78
1994-06-13,1020.00,57.95,67.65,48.79
1994-06-14,1050.00,47.38,58.61,37.31
1994-06-15,906.00,48.12,61.44,34.95
1994-06-16,826.00,48.93,65.53,32.20
1994-06-17,741.00,53.92,78.98,31.57
1994-06-18,709.00,57.45,78.66,35.97
1994-06-19,681.00,60.60,89.12,35.97
1994-06-20,676.00,67.33,97.53,42.10
1994-06-21,675.00,68.97,91.08,47.61
1994-06-22,665.00,68.52,93.44,45.96
1994-06-23,654.00,66.16,87.15,46.35
1994-06-24,628.00,62.53,84.24,40.45
1994-06-25,610.00,67.03,91.79,45.72
1994-06-26,589.00,58.72,70.48,46.35
1994-06-27,565.00,58.52,82.83,34.56
1994-06-28,538.00,64.61,91.95,39.35
1994-06-29,518.00,66.36,88.72,43.83
1994-06-30,503.00,67.07,91.16,44.54
1994-07-01,495.00,65.52,86.52,43.20
1994-07-02,481.00,62.78,77.09,50.20
1994-07-03,468.00,56.72,75.28,36.76
1994-07-04,449.00,57.29,79.68,34.87
1994-07-05,442.00,49.87,57.20,43.60
1994-07-06,474.00,56.33,76.38,43.20
1994-07-07,446.00,62.17,83.85,42.10
1994-07-08,424.00,65.50,88.33,45.17
1994-07-09,419.00,67.66,94.23,45.01
1994-07-10,410.00,66.49,85.34,47.37
1994-07-11,395.00,62.28,87.62,38.25
1994-07-12,385.00,61.92,85.11,38.09
1994-07-13,379.00,64.55,87.94,41.00
1994-07-14,373.00,66.04,89.04,44.07
1994-07-15,364.00,65.47,88.33,42.89
1994-07-16,355.00,66.49,90.22,43.75
1994-07-17,346.00,68.72,93.76,44.70
1994-07-18,336.00,69.28,88.88,48.00
1994-07-19,338.00,68.82,89.59,47.45
1994-07-20,332.00,69.63,92.26,45.64
1994-07-21,330.00,72.34,97.06,48.47
1994-07-22,324.00,74.01,98.47,51.54
1994-07-23,325.00,75.95,92.66,62.39
1994-07-24,321.00,72.05,96.82,53.35
1994-07-25,325.00,73.15,97.37,52.32
1994-07-26,317.00,74.71,98.47,51.62
1994-07-27,307.00,76.81,99.81,56.80
1994-07-28,305.00,77.50,100.67,58.93
1994-07-29,305.00,75.45,99.26,53.35
1994-07-30,306.00,69.63,83.46,62.39
1994-07-31,321.00,72.40,93.68,58.30
1994-08-01,312.00,73.75,94.07,53.11
1994-08-02,306.00,74.58,94.15,57.67
1994-08-03,299.00,73.01,95.80,51.85
1994-08-04,296.00,73.94,97.45,52.64
1994-08-05,289.00,71.24,93.60,50.12
1994-08-06,280.00,66.13,86.76,45.88
1994-08-07,276.00,67.74,94.62,44.62
1994-08-08,272.00,67.12,90.38,48.00
1994-08-09,270.00,65.46,89.20,44.78
1994-08-10,268.00,63.90,89.67,40.84
1994-08-11,272.00,68.96,89.04,49.73
1994-08-12,283.00,69.08,92.03,50.91
1994-08-13,276.00,68.54,94.54,46.74
1994-08-14,269.00,71.21,97.14,48.16
1994-08-15,265.00,67.95,91.08,47.06
1994-08-16,257.00,64.74,89.59,41.55
1994-08-17,256.00,63.99,90.38,40.14
1994-08-18,254.00,65.74,94.39,41.63
1994-08-19,254.00,66.45,93.36,41.87
1994-08-20,255.00,65.14,90.93,44.15
1994-08-21,252.00,64.16,89.59,43.05
1994-08-22,251.00,58.11,75.83,40.92
1994-08-23,249.00,59.88,89.04,37.23
1994-08-24,248.00,61.88,87.39,39.19
1994-08-25,246.00,61.85,88.96,41.00
1994-08-26,247.00,60.01,84.71,39.59
1994-08-27,245.00,65.38,89.51,48.55
1994-08-28,244.00,64.67,87.55,44.85
1994-08-29,242.00,58.77,80.71,37.86
1994-08-30,240.00,58.57,81.65,37.94
1994-08-31,241.00,59.01,86.29,38.17
1994-09-01,237.00,60.82,87.62,38.88
1994-09-02,235.00,59.87,84.79,39.35
1994-09-03,236.00,59.30,73.16,46.11
1994-09-04,238.00,55.55,75.12,36.99
1994-09-05,239.00,55.96,84.56,33.61
1994-09-06,234.00,59.77,91.48,35.58
1994-09-07,232.00,61.67,91.79,37.15
1994-09-08,227.00,59.63,87.31,37.62
1994-09-09,228.00,57.36,74.10,38.64
1994-09-10,229.00,54.63,71.90,41.47
1994-09-11,232.00,52.27,75.20,32.12
1994-09-12,234.00,58.98,78.11,42.89
1994-09-13,236.00,53.85,65.61,45.64
1994-09-14,242.00,52.61,70.56,36.29
1994-09-15,238.00,55.09,77.88,35.42
1994-09-16,233.00,57.55,82.12,37.46
1994-09-17,232.00,58.02,87.55,38.64
1994-09-18,230.00,57.02,85.27,36.13
1994-09-19,228.00,58.29,85.97,36.13
1994-09-20,222.00,58.36,85.42,36.44
1994-09-21,221.00,58.11,86.37,36.05
1994-09-22,223.00,56.04,85.34,35.26
1994-09-23,219.00,57.78,90.22,33.85
1994-09-24,219.00,58.56,91.16,34.32
1994-09-25,218.00,57.67,89.20,34.63
1994-09-26,218.00,57.62,88.49,35.11
1994-09-27,218.00,57.08,89.04,35.42
1994-09-28,218.00,60.69,89.98,35.66
1994-09-29,231.00,59.39,71.35,50.52
1994-09-30,248.00,58.49,76.30,46.11
1994-10-01,233.00,54.67,73.55,38.64
1994-10-02,230.00,46.95,60.03,34.32
1994-10-03,228.00,40.33,56.41,26.30
1994-10-04,232.00,44.45,69.93,25.04
1994-10-05,236.00,50.24,60.11,44.38
1994-10-06,248.00,52.17,68.05,39.12
1994-10-07,236.00,46.01,71.35,29.05
1994-10-08,230.00,45.69,74.18,27.32
1994-10-09,230.00,47.47,79.60,27.72
1994-10-10,230.00,50.27,73.24,32.12
1994-10-11,245.00,50.31,64.82,35.66
1994-10-12,242.00,42.17,62.70,29.13
1994-10-13,244.00,46.66,63.64,39.43
1994-10-14,254.00,40.23,46.51,33.06
1994-10-15,258.00,39.59,52.40,29.21
1994-10-16,244.00,45.40,66.71,32.83
1994-10-17,240.00,41.57,57.12,28.42
1994-10-18,240.00,41.54,61.68,29.92
1994-10-19,238.00,40.59,67.42,25.20
1994-10-20,239.00,42.05,61.52,29.76
1994-10-21,235.00,45.42,57.36,32.20
1994-10-22,235.00,36.62,57.20,22.21
1994-10-23,235.00,37.19,63.64,21.50
1994-10-24,236.00,39.37,67.50,23.23
1994-10-25,235.00,40.18,69.46,24.57
1994-10-26,235.00,40.23,53.35,28.19
1994-10-27,242.00,45.43,48.71,42.97
1994-10-28,335.00,42.74,50.99,29.37
1994-10-29,287.00,33.11,50.67,25.67
1994-10-30,253.00,31.74,48.47,19.15
1994-10-31,250.00,32.83,36.68,26.77
1994-11-01,274.00,38.65,49.89,28.50
1994-11-02,263.00,29.04,40.53,21.35
1994-11-03,226.00,25.86,43.99,14.19
1994-11-04,234.00,29.43,42.57,20.72
1994-11-05,264.00,34.88,41.08,31.88
1994-11-06,254.00,35.04,37.23,33.45
1994-11-07,259.00,35.24,44.07,26.93
1994-11-08,229.00,28.42,42.18,17.02
1994-11-09,254.00,33.98,35.03,32.43
1994-11-10,260.00,37.77,48.39,34.87
1994-11-11,254.00,38.54,46.03,34.40
1994-11-12,249.00,37.37,42.81,33.06
1994-11-13,245.00,30.75,40.37,21.74
1994-11-14,222.00,25.62,41.00,16.32
1994-11-15,200.00,25.49,36.05,14.11
1994-11-16,250.00,31.27,34.87,26.46
1994-11-17,240.00,24.14,26.85,19.77
1994-11-18,200.00,18.63,33.06,9.24
1994-11-19,180.00,18.88,32.12,4.52
1994-11-20,220.00,28.66,40.29,11.99
1994-11-21,200.00,11.87,32.75,0.83
1994-11-22,160.00,6.90,25.67,-4.75
1994-11-23,180.00,13.60,28.58,-1.30
1994-11-24,200.00,30.33,36.60,24.10
1994-11-25,280.00,34.48,37.46,31.25
1994-11-26,270.00,28.90,35.89,20.48
1994-11-27,260.00,25.78,30.23,20.95
1994-11-28,250.00,29.88,33.38,25.75
1994-11-29,260.00,29.30,33.14,24.02
1994-11-30,270.00,36.68,41.00,33.38
1994-12-01,290.00,37.62,40.29,36.52
1994-12-02,270.00,37.47,44.62,35.03
1994-12-03,260.00,36.71,39.04,34.79
1994-12-04,250.00,32.50,36.29,28.50
1994-12-05,240.00,32.19,37.07,30.07
1994-12-06,240.00,32.21,37.54,26.77
1994-12-07,230.00,27.28,34.16,20.72
1994-12-08,220.00,23.35,29.29,14.27
1994-12-09,200.00,20.22,30.00,14.11
1994-12-10,180.00,16.24,29.60,5.54
1994-12-11,190.00,23.06,30.86,16.63
1994-12-12,200.00,29.14,32.43,24.73
1994-12-13,220.00,31.55,37.15,25.67
1994-12-14,210.00,29.82,35.73,26.22
1994-12-15,210.00,30.06,34.40,26.85
1994-12-16,220.00,32.89,37.86,27.09
1994-12-17,230.00,39.56,48.79,36.36
1994-12-18,230.00,38.75,41.55,37.31
1994-12-19,230.00,36.63,42.18,30.86
1994-12-20,230.00,31.35,39.67,25.67
1994-12-21,220.00,27.05,39.04,22.37
1994-12-22,210.00,23.91,39.59,16.39
1994-12-23,200.00,23.42,36.60,13.96
1994-12-24,230.00,32.81,45.01,25.36
1994-12-25,240.00,35.00,44.46,29.92
1994-12-26,240.00,36.03,43.68,31.41
1994-12-27,240.00,39.66,46.90,36.84
1994-12-28,250.00,39.65,43.91,35.73
1994-12-29,200.00,27.25,37.23,14.90
1994-12-30,140.00,13.46,26.14,5.78
1994-12-31,130.00,7.95,23.94,-0.43
1995-01-01,140.00,4.87,22.21,-5.23
1995-01-02,140.00,5.03,23.63,-5.54
1995-01-03,150.00,5.69,23.31,-4.60
1995-01-04,180.00,8.25,26.06,-2.79
1995-01-05,250.00,18.72,33.53,6.65
1995-01-06,270.00,22.73,28.82,16.87
1995-01-07,290.00,28.98,34.87,20.40
1995-01-08,330.00,35.45,37.07,32.43
1995-01-09,390.00,37.90,40.29,36.52
1995-01-10,470.00,39.16,42.50,37.46
1995-01-11,530.00,40.64,52.09,37.62
1995-01-12,350.00,39.19,42.02,37.31
1995-01-13,320.00,39.13,41.00,38.25
1995-01-14,330.00,39.74,46.27,37.54
1995-01-15,340.00,39.14,45.88,36.36
1995-01-16,320.00,37.38,45.01,34.32
1995-01-17,310.00,33.11,36.91,29.76
1995-01-18,290.00,34.07,37.62,31.49
1995-01-19,280.00,36.26,46.90,30.86
1995-01-20,260.00,26.50,99.57,16.16
1995-01-21,230.00,16.67,36.21,5.39
1995-01-22,240.00,14.60,35.97,3.89
1995-01-23,230.00,17.02,37.39,5.23
1995-01-24,260.00,28.16,45.56,18.12
1995-01-25,300.00,32.85,42.50,23.78
1995-01-26,321.00,35.49,41.55,32.75
1995-01-27,282.00,35.17,45.72,28.11
1995-01-28,279.00,30.94,41.32,23.78
1995-01-29,275.00,35.61,46.19,31.88
1995-01-30,283.00,36.24,39.51,34.24
1995-01-31,404.00,36.54,39.74,35.11
1995-02-01,876.00,38.63,43.44,36.21
1995-02-02,1240.00,40.44,54.45,34.63
1995-02-03,753.00,34.07,49.18,26.22
1995-02-04,610.00,34.49,53.66,26.30
1995-02-05,551.00,34.55,50.75,26.69
1995-02-06,535.00,33.66,51.14,24.02
1995-02-07,509.00,34.17,51.77,25.36
1995-02-08,491.00,34.24,57.36,24.73
1995-02-09,478.00,31.79,52.56,21.27
1995-02-10,464.00,30.80,48.24,18.52
1995-02-11,451.00,30.75,34.24,27.72
1995-02-12,432.00,28.62,32.35,26.14
1995-02-13,422.00,27.60,31.80,21.66
1995-02-14,401.00,22.89,31.57,17.02
1995-02-15,376.00,23.74,31.10,17.34
1995-02-16,382.00,29.44,44.23,17.97
1995-02-17,380.00,33.10,36.05,29.29
1995-02-18,399.00,37.57,45.01,34.71
1995-02-19,388.00,38.30,46.58,35.03
1995-02-20,401.00,39.47,58.69,31.41
1995-02-21,461.00,36.91,58.61,27.72
1995-02-22,476.00,36.59,61.21,26.06
1995-02-23,507.00,36.30,57.75,25.67
1995-02-24,539.00,36.59,60.19,25.51
1995-02-25,622.00,37.47,62.54,25.44
1995-02-26,662.00,33.90,40.22,28.74
1995-02-27,610.00,36.58,53.19,25.51
1995-02-28,571.00,30.14,51.77,16.71
1995-03-01,538.00,29.61,47.92,16.00
1995-03-02,514.00,33.28,45.25,23.94
1995-03-03,506.00,35.66,41.87,32.90
1995-03-04,501.00,34.65,38.72,32.98
1995-03-05,476.00,30.76,36.91,20.88
1995-03-06,444.00,25.02,38.72,17.49
1995-03-07,421.00,26.10,49.57,10.89
1995-03-08,436.00,33.07,46.11,23.71
1995-03-09,476.00,36.83,39.67,34.32
1995-03-10,636.00,38.87,44.38,35.26
1995-03-11,1120.00,40.18,47.13,35.58
1995-03-12,1070.00,38.48,49.49,33.45
1995-03-13,906.00,37.02,44.62,33.38
1995-03-14,824.00,42.50,52.80,37.46
1995-03-15,917.00,41.49,48.86,34.08
1995-03-16,965.00,40.36,53.50,32.90
1995-03-17,887.00,38.83,62.23,26.22
1995-03-18,885.00,37.53,42.65,32.59
1995-03-19,897.00,40.32,53.19,31.33
1995-03-20,885.00,37.84,45.17,31.57
1995-03-21,983.00,39.68,51.14,33.06
1995-03-22,927.00,36.55,48.08,28.97
1995-03-23,869.00,34.92,39.35,31.33
1995-03-24,805.00,31.41,37.54,26.06
1995-03-25,737.00,31.26,45.56,19.22
1995-03-26,697.00,34.46,45.33,23.47
1995-03-27,659.00,34.67,49.96,21.66
1995-03-28,632.00,36.84,48.39,27.09
1995-03-29,608.00,36.21,52.32,20.09
1995-03-30,595.00,37.98,58.38,22.45
1995-03-31,597.00,41.60,65.69,24.65
1995-04-01,633.00,41.16,53.97,29.13
1995-04-02,636.00,40.86,58.93,26.69
1995-04-03,687.00,43.63,66.87,26.61
1995-04-04,811.00,46.67,66.79,28.42
1995-04-05,979.00,48.47,61.44,37.94
1995-04-06,1550.00,42.90,45.09,40.22
1995-04-07,1850.00,44.29,54.13,39.59
1995-04-08,1890.00,36.97,39.59,33.85
1995-04-09,1540.00,35.43,39.12,31.41
1995-04-10,1290.00,33.66,52.72,24.41
1995-04-11,1170.00,41.59,55.31,30.23
1995-04-12,1120.00,45.00,64.67,28.74
1995-04-13,1170.00,41.35,50.52,36.52
1995-04-14,1180.00,36.05,43.36,27.24
1995-04-15,1100.00,33.94,50.99,19.38
1995-04-16,1050.00,37.87,57.20,22.76
1995-04-17,1020.00,39.48,53.90,25.04
1995-04-18,986.00,39.48,51.85,27.01
1995-04-19,963.00,39.31,45.88,29.45
1995-04-20,933.00,37.08,46.66,27.56
1995-04-21,901.00,42.96,59.48,26.61
1995-04-22,888.00,43.03,61.36,27.32
1995-04-23,896.00,44.22,64.59,26.54
1995-04-24,982.00,48.05,67.10,29.92
1995-04-25,1080.00,45.81,62.94,31.10
1995-04-26,1100.00,46.42,63.88,30.47
1995-04-27,1150.00,51.63,68.20,34.24
1995-04-28,1280.00,45.31,54.37,39.43
1995-04-29,1260.00,39.91,47.37,33.77
1995-04-30,1260.00,43.41,59.79,33.22
1995-05-01,1260.00,39.54,44.78,34.48
1995-05-02,1330.00,43.88,53.50,38.01
1995-05-03,1330.00,46.25,60.19,35.81
1995-05-04,1310.00,46.19,63.49,32.28
1995-05-05,1380.00,45.46,53.50,41.71
1995-05-06,1570.00,43.50,49.57,40.29
1995-05-07,1610.00,48.41,59.40,39.59
1995-05-08,1690.00,47.63,58.69,39.59
1995-05-09,1790.00,49.33,66.55,34.79
1995-05-10,1860.00,50.98,60.74,43.36
1995-05-11,2110.00,46.17,56.49,38.88
1995-05-12,2110.00,42.83,49.34,36.36
1995-05-13,1880.00,44.76,56.18,33.61
1995-05-14,1690.00,47.18,65.85,28.97
1995-05-15,1720.00,50.08,72.29,33.45
1995-05-16,2210.00,54.05,67.50,44.93
1995-05-17,2460.00,49.03,62.31,37.70
1995-05-18,2600.00,51.07,66.00,37.94
1995-05-19,2800.00,50.49,70.72,32.43
1995-05-20,2880.00,52.55,73.71,31.73
1995-05-21,2990.00,55.91,73.00,40.22
1995-05-22,3090.00,53.68,70.48,38.33
1995-05-23,3080.00,54.83,71.82,37.07
1995-05-24,2970.00,52.96,70.96,35.97
1995-05-25,2820.00,51.75,69.86,32.83
1995-05-26,2720.00,48.38,59.95,35.26
1995-05-27,2520.00,49.97,70.64,31.96
1995-05-28,2490.00,54.34,75.04,33.30
1995-05-29,2740.00,57.26,77.72,37.46
1995-05-30,3280.00,58.26,80.15,39.74
1995-05-31,3680.00,58.07,79.29,40.06
1995-06-01,3950.00,54.10,68.20,43.12
1995-06-02,4080.00,56.52,73.87,45.80
1995-06-03,4180.00,59.42,68.28,50.91
1995-06-04,4230.00,59.34,79.92,41.71
1995-06-05,4600.00,49.74,59.01,38.80
1995-06-06,4320.00,39.00,43.44,34.87
1995-06-07,3610.00,46.39,61.99,31.80
1995-06-08,3120.00,47.51,60.81,34.40
1995-06-09,2900.00,49.61,61.13,43.20
1995-06-10,2660.00,54.98,76.46,36.29
1995-06-11,2740.00,61.55,80.78,46.82
1995-06-12,3320.00,60.52,83.38,40.92
1995-06-13,3800.00,59.90,78.74,41.71
1995-06-14,3930.00,56.13,75.60,38.64
1995-06-15,3850.00,57.80,70.80,48.71
1995-06-16,3790.00,58.26,77.64,43.12
1995-06-17,3910.00,50.68,55.31,46.11
1995-06-18,3850.00,50.24,58.22,45.80
1995-06-19,3750.00,46.71,55.55,38.33
1995-06-20,3260.00,48.36,63.88,34.63
1995-06-21,2910.00,47.19,56.41,40.45
1995-06-22,2750.00,53.14,70.25,45.48
1995-06-23,2660.00,57.97,78.19,41.08
1995-06-24,2770.00,61.42,81.41,42.18
1995-06-25,3170.00,63.97,84.95,44.46
1995-06-26,3610.00,66.22,89.27,46.19
1995-06-27,4200.00,62.50,78.82,48.39
1995-06-28,3990.00,57.64,78.50,39.51
1995-06-29,3480.00,58.91,78.90,39.90
1995-06-30,3200.00,61.93,83.22,42.65
1995-07-01,3150.00,63.72,83.14,45.88
1995-07-02,3070.00,56.84,73.47,44.15
1995-07-03,3050.00,57.22,66.71,49.10
1995-07-04,2940.00,57.70,75.36,42.65
1995-07-05,2780.00,60.79,84.71,41.16
1995-07-06,2690.00,63.47,86.84,47.92
1995-07-07,2710.00,66.05,86.05,50.44
1995-07-08,2730.00,65.35,90.30,46.43
1995-07-09,2830.00,65.75,90.53,54.37
1995-07-10,2870.00,65.60,82.67,52.56
1995-07-11,2630.00,64.98,82.04,52.48
1995-07-12,2420.00,57.87,73.47,47.06
1995-07-13,2260.00,59.10,72.53,49.02
1995-07-14,2070.00,60.65,78.82,43.28
1995-07-15,1920.00,61.90,82.28,43.68
1995-07-16,1840.00,63.04,85.19,43.83
1995-07-17,1770.00,63.96,87.39,42.97
1995-07-18,1700.00,65.37,87.78,45.56
1995-07-19,1660.00,67.60,86.21,53.19
1995-07-20,1620.00,67.15,84.71,50.44
1995-07-21,1550.00,66.04,83.46,48.94
1995-07-22,1490.00,64.05,81.57,47.92
1995-07-23,1410.00,62.69,82.83,47.45
1995-07-24,1300.00,62.37,83.54,43.99
1995-07-25,1240.00,62.89,90.93,40.61
1995-07-26,1180.00,63.26,82.59,45.09
1995-07-27,1140.00,64.91,89.59,44.46
1995-07-28,1110.00,68.55,95.25,45.88
1995-07-29,1120.00,64.33,83.30,52.80
1995-07-30,1160.00,56.13,73.39,42.02
1995-07-31,1080.00,58.47,83.30,38.01
1995-08-01,1020.00,62.25,90.14,39.82
1995-08-02,973.00,63.34,88.33,42.42
1995-08-03,934.00,64.39,91.48,42.34
1995-08-04,919.00,68.66,88.57,54.52
1995-08-05,911.00,66.59,92.11,45.80
1995-08-06,881.00,67.93,91.63,48.08
1995-08-07,861.00,59.94,78.58,49.65
1995-08-08,863.00,53.35,71.04,37.07
1995-08-09,843.00,56.33,84.87,33.85
