date,bull_trout,lamprey,chinook,avg_temp(C),steelhead,coho,sockeye,shad
2009-06-29,,2.0,1332.0,16.1,13.0,,4780.0,1.0
2009-06-30,,1.0,1827.0,16.4,13.0,,7361.0,
2009-07-01,,,430.0,17.0,15.0,,4788.0,
2009-07-02,,1.0,1933.0,18.5,14.0,,10581.0,4.0
2009-07-03,,1.0,2500.0,18.0,11.0,,10229.0,
2009-07-04,,1.0,1858.0,17.4,24.0,,10665.0,15.0
2009-07-05,,2.0,2090.0,17.6,28.0,,11999.0,
2009-07-06,,,2251.0,17.0,37.0,,10527.0,
2009-07-07,1.0,1.0,1802.0,17.0,33.0,,10827.0,15.0
2009-07-08,,,1138.0,17.1,24.0,,7426.0,16.0
2009-07-09,,1.0,866.0,17.7,43.0,,7192.0,106.0
2009-07-10,,1.0,1252.0,18.4,17.0,,8030.0,4.0
2009-07-11,,,1370.0,18.5,34.0,-1.0,6396.0,11.0
2009-07-12,,,1389.0,18.1,32.0,,7234.0,4.0
2009-07-13,,,1843.0,17.1,63.0,,5059.0,
2009-07-14,,,1152.0,17.5,57.0,,4063.0,
2009-07-15,,,822.0,18.0,62.0,,2601.0,2.0
2009-07-16,,1.0,542.0,18.0,39.0,,2137.0,
2009-07-17,,1.0,767.0,18.3,55.0,,2270.0,
2009-07-18,,1.0,354.0,18.5,55.0,,1314.0,
2009-07-19,,2.0,631.0,18.7,107.0,,1851.0,1.0
2009-07-20,,,515.0,19.3,93.0,,1446.0,4.0
2009-07-21,,2.0,414.0,19.4,76.0,,849.0,
2009-07-22,,2.0,538.0,19.3,92.0,,854.0,
2009-07-23,,2.0,545.0,19.1,90.0,,508.0,3.0
2009-07-24,,7.0,478.0,19.7,106.0,,605.0,2.0
2009-07-25,1.0,8.0,581.0,20.1,112.0,,552.0,
2009-07-26,,5.0,367.0,20.2,114.0,,342.0,
2009-07-27,,10.0,681.0,20.9,151.0,,340.0,
2009-07-28,,6.0,709.0,20.9,150.0,,316.0,2.0
2009-07-29,,13.0,495.0,20.6,174.0,,200.0,
2009-07-30,,5.0,299.0,20.4,191.0,,127.0,
2009-07-31,,7.0,326.0,21.5,219.0,,84.0,
2009-08-01,,3.0,346.0,20.9,250.0,,62.0,
2009-08-02,,8.0,117.0,19.9,225.0,,64.0,
2009-08-03,,10.0,179.0,20.0,329.0,,83.0,
2009-08-04,,7.0,179.0,20.1,341.0,,69.0,
2009-08-05,,8.0,207.0,20.0,248.0,1.0,43.0,
2009-08-06,,15.0,135.0,19.5,309.0,,58.0,
2009-08-07,,10.0,120.0,19.5,277.0,,32.0,
2009-08-08,,10.0,103.0,19.6,241.0,,9.0,
2009-08-09,,12.0,98.0,19.8,202.0,,12.0,
2009-08-10,,11.0,145.0,20.0,304.0,,7.0,2.0
2009-08-11,1.0,14.0,104.0,20.1,253.0,,41.0,
2009-08-12,,14.0,96.0,19.7,184.0,,24.0,
2009-08-13,,14.0,102.0,19.6,169.0,,16.0,
2009-08-14,,28.0,214.0,19.1,146.0,,15.0,
2009-08-15,,19.0,197.0,18.9,153.0,,14.0,1.0
2009-08-16,,25.0,166.0,18.8,160.0,,14.0,9.0
2009-08-17,,12.0,185.0,20.2,296.0,,57.0,
2009-08-18,,9.0,336.0,19.7,347.0,2.0,13.0,
2009-08-19,,14.0,222.0,20.2,280.0,,6.0,
2009-08-20,,12.0,150.0,20.9,375.0,3.0,59.0,3.0
2009-08-21,,15.0,180.0,19.5,359.0,1.0,1.0,1.0
2009-08-22,,19.0,42.0,19.2,283.0,,37.0,
2009-08-23,,22.0,248.0,19.1,552.0,,,
2009-08-24,,9.0,171.0,19.7,577.0,,,
2009-08-25,,13.0,193.0,19.5,640.0,1.0,,5.0
2009-08-26,,10.0,196.0,19.6,842.0,12.0,2.0,14.0
2009-08-27,,19.0,59.0,20.1,313.0,,2.0,
2009-08-28,,,,19.4,,,,
2009-08-29,,1.0,12.0,19.3,106.0,,2.0,
2009-08-30,,8.0,217.0,19.4,995.0,1.0,,
2009-08-31,,6.0,232.0,20.2,979.0,15.0,,4.0
2009-09-01,,9.0,300.0,20.6,1013.0,15.0,,2.0
2009-09-02,,9.0,345.0,20.2,1070.0,9.0,1.0,
2009-09-03,,17.0,322.0,20.0,1376.0,9.0,,
2009-09-04,,5.0,842.0,20.2,1509.0,47.0,,
2009-09-05,,13.0,703.0,20.0,1378.0,128.0,,
2009-09-06,,6.0,566.0,19.7,1266.0,127.0,,
2009-09-07,,3.0,585.0,19.5,1072.0,51.0,,
2009-09-08,,8.0,511.0,19.3,778.0,39.0,,
2009-09-09,,14.0,666.0,19.3,668.0,30.0,,1.0
2009-09-10,,13.0,469.0,19.6,822.0,151.0,,
2009-09-11,,9.0,509.0,20.1,604.0,113.0,,
2009-09-12,,13.0,546.0,20.3,762.0,99.0,,
2009-09-13,,20.0,540.0,20.0,615.0,143.0,,
2009-09-14,,10.0,933.0,19.3,662.0,76.0,,
2009-09-15,,14.0,464.0,19.6,476.0,263.0,,
2009-09-16,,7.0,662.0,19.7,414.0,56.0,,
2009-09-17,,9.0,373.0,19.3,516.0,137.0,,
2009-09-18,,7.0,312.0,19.8,529.0,123.0,,
2009-09-19,,15.0,477.0,19.3,395.0,162.0,,
2009-09-20,,4.0,531.0,19.0,460.0,54.0,,
2009-09-21,,1.0,598.0,19.1,341.0,52.0,,
2009-09-22,,,530.0,19.3,448.0,17.0,,
2009-09-23,,1.0,502.0,19.4,343.0,99.0,,
2009-09-24,,5.0,459.0,19.3,299.0,76.0,,
2009-09-25,,8.0,370.0,19.1,301.0,110.0,,
2009-09-26,,2.0,367.0,18.7,377.0,81.0,,
2009-09-27,,2.0,551.0,18.6,351.0,66.0,,
2009-09-28,,4.0,158.0,18.5,299.0,130.0,,
2009-09-29,,1.0,223.0,18.2,263.0,156.0,,
2009-09-30,,2.0,189.0,17.7,216.0,78.0,,
2009-10-01,,1.0,273.0,17.3,210.0,125.0,,
2009-10-02,,3.0,214.0,17.3,238.0,106.0,,
2009-10-03,,,258.0,17.1,315.0,311.0,,
2009-10-04,,1.0,320.0,16.8,372.0,424.0,,
2009-10-05,,,309.0,16.6,254.0,288.0,,
2009-10-06,,,251.0,16.6,182.0,260.0,,
2009-10-07,,,319.0,16.6,171.0,91.0,,
2009-10-09,,,270.0,16.1,130.0,111.0,,
2009-10-10,,1.0,228.0,16.0,95.0,160.0,,
2009-10-11,,,88.0,15.9,117.0,219.0,,
2009-10-12,,,202.0,15.6,130.0,177.0,,
2009-10-13,,,381.0,15.2,91.0,59.0,,
2009-10-14,,,339.0,14.9,99.0,205.0,,
2009-10-15,,,229.0,14.7,118.0,288.0,,
2009-10-16,,,415.0,14.7,107.0,227.0,,
2009-10-17,,,253.0,14.7,136.0,295.0,,
2009-10-18,,,277.0,14.8,65.0,138.0,,
2009-10-19,,,227.0,14.9,64.0,247.0,,
2009-10-20,,,216.0,14.9,47.0,195.0,,
2009-10-21,,1.0,355.0,14.9,71.0,235.0,,
2009-10-22,,2.0,269.0,15.0,35.0,455.0,,
2009-10-23,,,885.0,15.1,42.0,615.0,,
2009-10-24,,,912.0,14.8,104.0,392.0,,
2009-10-25,,1.0,866.0,14.8,84.0,219.0,,-1.0
2009-10-26,,,615.0,14.8,79.0,148.0,,
2009-10-27,,,534.0,14.4,43.0,218.0,,
2009-10-28,,,394.0,14.4,74.0,205.0,,
2009-10-29,,,311.0,14.2,43.0,158.0,,
2009-10-30,,1.0,170.0,14.2,26.0,51.0,,
2009-10-31,,,100.0,14.1,26.0,66.0,,
2009-11-01,,,186.0,13.8,15.0,19.0,,
2009-11-02,,,107.0,13.7,25.0,17.0,,
2009-11-03,,,134.0,13.7,26.0,11.0,,
2009-11-04,,,44.0,13.6,4.0,11.0,,
2009-11-05,,,,13.2,,,,
2009-11-06,,,,13.1,,,,
2009-11-07,,,,13.0,,,,
2009-11-08,,,,12.8,,,,
2009-11-09,,,1.0,12.6,,,,
2009-11-10,,,31.0,12.5,4.0,3.0,,
2009-11-11,,,8.0,12.4,6.0,7.0,,
2009-11-12,,,12.0,12.2,9.0,1.0,,
2009-11-13,,,8.0,11.9,8.0,,,
2009-11-14,,,11.0,11.6,7.0,2.0,,
2009-11-15,,,10.0,11.5,10.0,1.0,,
2009-11-16,,,,11.4,,,,
2009-11-17,,,,11.4,,,,
2009-11-18,,,,11.3,,,,
2009-11-19,,,,11.2,,,,
2009-11-20,,,,11.2,,,,
2009-11-21,,,,11.1,,,,
2009-11-22,,,,10.8,,,,
2009-11-23,,,,10.6,,,,
2009-11-24,,,,10.7,,,,
2009-11-25,,,,10.6,,,,
2009-11-26,,,,10.6,,,,
2009-11-27,,,,10.6,,,,
2009-11-28,,,,10.4,,,,
2009-11-29,,,,10.5,,,,
2009-11-30,,,,10.3,,,,
2009-12-01,,,,10.2,,,,
2009-12-02,,,,10.1,,,,
2009-12-03,,,,9.8,,,,
2009-12-04,,,,9.5,,,,
2009-12-05,,,,9.3,,,,
2009-12-06,,,,8.7,,,,
2009-12-07,,,,8.2,,,,
2009-12-08,,,,7.8,,,,
2009-12-09,,,,7.5,,,,
2009-12-10,,,,7.2,,,,
2009-12-11,,,,6.9,,,,
2009-12-12,,,,6.7,,,,
2009-12-13,,,,6.6,,,,
2009-12-14,,,,6.4,,,,
2009-12-15,,,,6.2,,,,
2009-12-16,,,,6.4,,,,
2009-12-17,,,,6.4,,,,
2009-12-18,,,,6.4,,,,
2009-12-19,,,,6.4,,,,
2009-12-20,,,,6.4,,,,
2009-12-21,,,,6.5,,,,
2009-12-22,,,,6.5,,,,
2009-12-23,,,,6.5,,,,
2009-12-24,,,,6.4,,,,
2009-12-25,,,,6.3,,,,
2009-12-26,,,,6.1,,,,
2009-12-27,,,,6.0,,,,
2009-12-28,,,,5.7,,,,
2009-12-29,,,,5.5,,,,
2009-12-30,,,,5.4,,,,
2010-02-07,,,,3.7,,,,
2010-02-08,,,,3.7,,,,
2010-02-09,,,,3.7,,,,
2010-02-10,,,,3.8,,,,
2010-02-11,,,,3.8,,,,
2010-02-12,,,,3.7,,,,
2010-02-13,,,,3.7,,,,
2010-02-14,,,,3.8,,,,
2010-02-15,,,,3.7,,,,
2010-02-16,,,,3.8,,,,
2010-02-17,,,,3.8,,,,
2010-02-18,,,,3.8,,,,
2010-02-19,,,,3.9,,,,
2010-02-20,,,,4.0,,,,
2010-02-21,,,,3.9,,,,
2010-02-22,,,,3.8,,,,
2010-02-23,,,,3.7,,,,
2010-02-24,,,,3.7,,,,
2010-02-25,,,,3.8,,,,
2010-02-26,,,,3.9,,,,
2010-02-27,,,,4.0,,,,
2010-02-28,,,,4.1,,,,
2010-03-01,,,,4.2,,,,
2010-03-02,,,,4.2,,,,
2010-03-03,,,,4.3,,,,
2010-03-04,,,,4.4,,,,
2010-03-05,,,,4.5,,,,
2010-03-06,,,,4.6,,,,
2010-03-07,,,,4.6,,,,
2010-03-08,,,,4.6,,,,
2010-03-09,,,,4.6,,,,
2010-03-10,,,,4.6,,,,
2010-03-11,,,,4.6,,,,
2010-03-12,,,,4.6,,,,
2010-03-13,,,,4.6,,,,
2010-03-14,,,,4.6,,,,
2010-03-15,,,,5.2,,,,
2010-03-16,,,,5.2,,,,
2010-03-17,,,,4.9,,,,
2010-03-18,,,,5.3,,,,
2010-03-19,,,,5.3,,,,
2010-03-20,,,,5.4,,,,
2010-03-21,,,,5.6,,,,
2010-03-22,,,,5.3,,,,
2010-03-23,,,,5.7,,,,
2010-03-24,,,,6.0,,,,
2010-03-25,,,,5.9,,,,
2010-03-26,,,,5.7,,,,
2010-03-27,,,,6.0,,,,
2010-03-28,,,,6.1,,,,
2010-03-29,,,,6.0,,,,
2010-03-30,,,,6.2,,,,
2010-03-31,,,,6.3,,,,
2010-04-01,,,,6.4,,,,
2010-04-02,,,,6.3,,,,
2010-04-03,,,,6.2,,,,
2010-04-04,,,,6.2,,,,
2010-04-05,,,,6.3,,,,
2010-04-06,,,,6.2,,,,
2010-04-07,,,,6.4,,,,
2010-04-08,,,,6.5,,,,
2010-04-09,,,,6.5,,,,
2010-04-10,,,,6.6,,,,
2010-04-11,,,,6.6,,,,
2010-04-12,,,,6.7,,,,
2010-04-13,,,,6.7,,,,
2010-04-14,,,,7.3,,,,
2010-04-15,,,6.0,8.1,6.0,,,
2010-04-16,,,7.0,8.4,5.0,,,
2010-04-17,,,13.0,7.7,16.0,,,
2010-04-18,,,34.0,9.0,19.0,,,
2010-04-19,,,17.0,9.8,14.0,,,
2010-04-20,,,87.0,8.7,10.0,,,
2010-04-21,,,211.0,8.3,16.0,,,
2010-04-22,,,93.0,8.3,9.0,,,
2010-04-23,,,237.0,8.6,12.0,,,
2010-04-24,,,420.0,8.7,14.0,,,
2010-04-25,,,335.0,8.9,5.0,,,
2010-04-26,,,715.0,8.9,1.0,,,
2010-04-27,,,669.0,8.9,4.0,,,
2010-04-28,,,581.0,8.7,3.0,,,
2010-04-29,,,781.0,8.6,7.0,,,
2010-04-30,,,614.0,8.6,2.0,,,
2010-05-01,,,1424.0,8.8,7.0,,,
2010-05-02,,,1552.0,8.7,3.0,,,
2010-05-03,,,872.0,8.8,-1.0,,,
2010-05-04,,,318.0,8.7,2.0,,,
2010-05-05,,,334.0,8.4,,,,
2010-05-06,,,466.0,8.6,2.0,,,
2010-05-07,,,936.0,9.0,,,,
2010-05-08,,,761.0,9.1,,,,
2010-05-09,,,1491.0,9.5,1.0,1.0,,
2010-05-10,,,439.0,9.0,,,,
2010-05-11,,,2097.0,8.8,,,,
2010-05-12,,,1138.0,9.3,1.0,,,
2010-05-13,,,1135.0,9.3,1.0,,,
2010-05-14,,,1245.0,10.0,2.0,,,
2010-05-15,,,1052.0,10.6,,,,
2010-05-16,,,1277.0,11.5,,,,
2010-05-17,,,1142.0,11.1,1.0,,,
2010-05-18,,,447.0,11.0,,,,
2010-05-19,,,495.0,11.0,,,,
2010-05-20,,,708.0,10.3,1.0,,,
2010-05-21,,,691.0,10.9,,-1.0,,
2010-05-22,,,640.0,10.8,2.0,,,
2010-05-23,,1.0,608.0,10.7,1.0,,,
2010-05-24,,,566.0,11.1,,,,
2010-05-25,,,422.0,11.3,,,,
2010-05-26,,,370.0,11.0,,,,
2010-05-27,,,542.0,11.0,,,,
2010-05-28,,,439.0,10.9,-1.0,,,
2010-05-29,,,297.0,10.8,1.0,,,
2010-05-30,,,132.0,11.0,2.0,,,
2010-05-31,1.0,,256.0,11.3,1.0,,,
2010-06-01,,,171.0,11.4,1.0,,,
2010-06-02,,,230.0,11.5,,,,
2010-06-03,,,137.0,11.7,1.0,,2.0,
2010-06-04,1.0,,442.0,11.9,,,,
2010-06-05,1.0,,251.0,13.0,2.0,,1.0,
2010-06-06,,,287.0,13.3,,,2.0,
2010-06-07,2.0,,225.0,13.5,,,4.0,
2010-06-08,,,186.0,12.4,1.0,,11.0,
2010-06-09,,,463.0,12.8,3.0,,11.0,
2010-06-10,,,209.0,12.9,2.0,,18.0,
2010-06-11,,,288.0,13.2,1.0,,29.0,
2010-06-12,1.0,,273.0,13.4,1.0,,34.0,
2010-06-13,,,419.0,13.5,,,51.0,
2010-06-14,,,305.0,13.4,,,54.0,1.0
2010-06-15,,1.0,272.0,13.5,1.0,,77.0,
2010-06-16,,,358.0,13.6,3.0,,114.0,
2010-06-17,,,187.0,13.3,1.0,,95.0,
2010-06-18,,,263.0,13.2,7.0,,159.0,
2010-06-19,,,289.0,13.3,4.0,,199.0,1.0
2010-06-20,,,338.0,13.2,1.0,,207.0,
2010-06-21,,,218.0,13.3,4.0,,282.0,
2010-06-22,,,622.0,13.7,20.0,,510.0,
2010-06-23,,1.0,733.0,14.4,11.0,,1017.0,1.0
2010-06-24,,,629.0,13.5,29.0,,1793.0,
2010-06-25,,,514.0,14.2,17.0,,1690.0,
2010-06-26,,,478.0,14.2,34.0,1.0,2321.0,
2010-06-27,,1.0,955.0,14.7,13.0,,3969.0,
2010-06-28,,,913.0,14.9,19.0,,5593.0,
2010-06-29,,,1304.0,15.0,48.0,-1.0,12331.0,
2010-06-30,,,1483.0,14.7,39.0,,19295.0,1.0
2010-07-01,,,796.0,14.6,44.0,,15009.0,
2010-07-02,,3.0,1539.0,14.6,63.0,,25071.0,1.0
2010-07-03,,1.0,1756.0,15.1,64.0,,26406.0,
2010-07-04,,,2723.0,14.7,80.0,,36902.0,1.0
2010-07-05,,,1445.0,15.7,38.0,,24296.0,
2010-07-06,,,1581.0,15.1,89.0,,25117.0,14.0
2010-07-07,,2.0,1087.0,16.5,77.0,,16429.0,
2010-07-08,,1.0,1767.0,16.7,129.0,,23587.0,1.0
2010-07-09,,1.0,1675.0,17.4,79.0,,15659.0,1.0
2010-07-10,,,1872.0,16.3,160.0,,14355.0,
2010-07-11,,,2254.0,16.7,162.0,,13818.0,
2010-07-12,,,1563.0,16.5,160.0,,11097.0,
2010-07-13,,1.0,1152.0,16.3,133.0,,7711.0,1.0
2010-07-14,,,795.0,16.8,139.0,,5409.0,3.0
2010-07-15,,,1619.0,17.2,206.0,,8678.0,
2010-07-16,,,1152.0,17.6,163.0,,6902.0,1.0
2010-07-17,,,1395.0,17.4,189.0,,6772.0,
2010-07-18,,,1313.0,17.5,208.0,,6724.0,
2010-07-19,1.0,,1731.0,17.1,257.0,,4753.0,
2010-07-20,,,506.0,17.3,285.0,,3167.0,
2010-07-21,,1.0,526.0,18.3,281.0,,2503.0,
2010-07-22,,,936.0,18.1,282.0,,1420.0,
2010-07-23,,1.0,734.0,18.3,175.0,,1520.0,1.0
2010-07-24,,1.0,444.0,18.8,316.0,,1506.0,
2010-07-25,,2.0,681.0,19.2,241.0,,1201.0,1.0
2010-07-26,,,422.0,18.8,392.0,,804.0,
2010-07-27,,1.0,395.0,18.7,469.0,,997.0,
2010-07-28,,2.0,547.0,19.7,394.0,,497.0,1.0
2010-07-29,,1.0,433.0,18.9,386.0,,334.0,1.0
2010-07-30,,,313.0,19.7,452.0,,317.0,
2010-07-31,,4.0,311.0,19.3,323.0,,223.0,2.0
2010-08-01,,11.0,441.0,19.4,688.0,,217.0,
2010-08-02,,6.0,361.0,20.5,758.0,,174.0,
2010-08-03,,13.0,404.0,19.7,679.0,,240.0,
2010-08-04,,2.0,290.0,19.7,534.0,,126.0,
2010-08-05,,7.0,343.0,20.5,522.0,,71.0,
2010-08-06,,6.0,441.0,19.8,536.0,,66.0,1.0
2010-08-07,,9.0,259.0,19.5,597.0,,40.0,
2010-08-08,,16.0,454.0,19.7,597.0,,48.0,4.0
2010-08-09,,4.0,261.0,19.6,665.0,,21.0,
2010-08-10,,13.0,155.0,19.5,433.0,,20.0,
2010-08-11,,13.0,172.0,19.1,416.0,,11.0,
2010-08-12,,23.0,177.0,19.1,407.0,,22.0,
2010-08-13,,12.0,250.0,18.9,508.0,,26.0,
2010-08-14,,7.0,166.0,19.9,383.0,,3.0,
2010-08-15,,5.0,141.0,20.7,437.0,,13.0,
2010-08-16,,18.0,230.0,20.8,491.0,,10.0,
2010-08-17,,10.0,163.0,20.6,297.0,,1.0,
2010-08-18,,14.0,216.0,19.9,436.0,,7.0,
2010-08-19,,11.0,148.0,19.4,328.0,,14.0,2.0
2010-08-20,,12.0,151.0,19.3,231.0,,,
2010-08-21,,17.0,112.0,19.6,222.0,,,
2010-08-22,,13.0,306.0,19.3,303.0,,,
2010-08-23,,6.0,58.0,19.3,337.0,,2.0,
2010-08-24,,10.0,75.0,19.8,160.0,,,
2010-08-25,,14.0,159.0,20.0,142.0,,,
2010-08-26,,2.0,74.0,19.8,147.0,,,
2010-08-27,,19.0,84.0,19.1,123.0,,,
2010-08-28,,18.0,172.0,19.1,120.0,,,
2010-08-29,,18.0,119.0,19.1,157.0,,,
2010-08-30,,19.0,76.0,19.1,168.0,,,
2010-08-31,,14.0,107.0,18.9,195.0,,,
2010-09-01,,15.0,96.0,18.8,184.0,,,
2010-09-02,,28.0,253.0,18.6,266.0,,,
2010-09-03,,16.0,274.0,19.0,224.0,,2.0,
2010-09-04,,4.0,223.0,18.6,358.0,,,
2010-09-05,,14.0,295.0,18.1,426.0,,,
2010-09-06,,12.0,205.0,17.8,339.0,1.0,,
2010-09-07,,23.0,150.0,18.1,230.0,,,
2010-09-08,,18.0,125.0,18.4,309.0,2.0,,
2010-09-09,,8.0,120.0,18.6,274.0,2.0,,
2010-09-10,,9.0,250.0,18.2,406.0,6.0,,
2010-09-11,,9.0,187.0,17.9,303.0,8.0,,1.0
2010-09-12,,8.0,202.0,17.9,361.0,15.0,,
2010-09-13,,7.0,167.0,18.7,391.0,13.0,1.0,
2010-09-14,,8.0,255.0,18.7,339.0,29.0,,
2010-09-15,,3.0,238.0,18.7,279.0,53.0,,
2010-09-16,,5.0,266.0,18.5,321.0,32.0,,
2010-09-17,,12.0,611.0,18.6,280.0,124.0,,
2010-09-18,,9.0,612.0,19.0,283.0,103.0,,1.0
2010-09-19,,6.0,506.0,19.4,202.0,54.0,,
2010-09-20,,2.0,752.0,18.7,321.0,149.0,,
2010-09-21,,6.0,1058.0,18.8,329.0,118.0,,
2010-09-22,,3.0,785.0,18.6,203.0,127.0,,1.0
2010-09-23,,3.0,477.0,18.6,184.0,39.0,,
2010-09-24,,5.0,634.0,18.2,169.0,96.0,,
2010-09-25,,7.0,537.0,18.4,210.0,103.0,,
2010-09-26,,5.0,697.0,18.3,176.0,91.0,,
2010-09-27,,5.0,565.0,18.4,182.0,73.0,,
2010-09-28,,11.0,525.0,18.5,181.0,71.0,,
2010-09-29,,3.0,927.0,18.4,195.0,159.0,,
2010-09-30,,,668.0,18.5,210.0,84.0,,
2010-10-01,,10.0,440.0,18.8,153.0,37.0,,
2010-10-02,,4.0,393.0,19.0,177.0,100.0,,
2010-10-03,,5.0,526.0,18.5,125.0,33.0,,
2010-10-04,,1.0,449.0,18.2,76.0,52.0,,
2010-10-05,,3.0,582.0,17.9,85.0,45.0,,
2010-10-06,,,491.0,18.0,103.0,67.0,,
2010-10-07,,4.0,369.0,18.2,74.0,61.0,,
2010-10-08,,4.0,298.0,18.0,97.0,46.0,,
2010-10-09,,5.0,237.0,17.8,67.0,43.0,,
2010-10-10,,,379.0,17.8,89.0,23.0,,
2010-10-11,,,243.0,17.5,73.0,25.0,,
2010-10-12,,1.0,199.0,17.4,44.0,26.0,,
2010-10-13,,3.0,158.0,17.3,35.0,31.0,,1.0
2010-10-14,,3.0,117.0,17.2,59.0,27.0,,
2010-10-15,,,196.0,17.1,48.0,19.0,,
2010-10-16,,3.0,251.0,16.7,99.0,48.0,,
2010-10-17,,,160.0,16.5,49.0,18.0,,
2010-10-18,,5.0,145.0,16.4,26.0,13.0,,
2010-10-19,,1.0,131.0,16.2,38.0,36.0,,
2010-10-20,,1.0,214.0,16.1,39.0,78.0,,
2010-10-21,,1.0,197.0,16.1,44.0,103.0,,
2010-10-22,,,366.0,16.0,21.0,10.0,,
2010-10-23,,1.0,169.0,15.8,37.0,76.0,,2.0
2010-10-24,,,209.0,15.7,27.0,51.0,,1.0
2010-10-25,,,154.0,15.6,14.0,30.0,,
2010-10-26,,,170.0,15.2,20.0,51.0,,
2010-10-27,,,128.0,15.0,24.0,16.0,,
2010-10-28,,,151.0,14.7,33.0,12.0,,
2010-10-29,,,244.0,14.6,10.0,23.0,,
2010-10-30,,,228.0,14.6,18.0,13.0,,
2010-10-31,,,263.0,14.5,25.0,16.0,,
2010-11-01,,,199.0,14.4,11.0,31.0,,
2010-11-02,,,142.0,14.3,26.0,50.0,,
2010-11-03,,,155.0,14.1,10.0,37.0,,
2010-11-04,,,145.0,14.1,10.0,37.0,,
2010-11-05,,,114.0,13.9,17.0,19.0,,
2010-11-06,,,97.0,13.8,11.0,24.0,,
2010-11-07,,,73.0,13.7,14.0,21.0,,
2010-11-08,,,89.0,13.4,7.0,5.0,,
2010-11-09,,,76.0,13.4,21.0,8.0,,
2010-11-10,,,54.0,13.4,5.0,4.0,,
2010-11-11,,,36.0,13.2,4.0,8.0,,
2010-11-12,,,39.0,12.9,9.0,,,
2010-11-13,,,23.0,12.8,4.0,1.0,,
2010-11-14,,,25.0,12.7,4.0,5.0,,
2010-11-15,,,20.0,12.7,3.0,4.0,,1.0
2011-04-01,,,,4.9,,,,
2011-04-02,,,,5.0,,,,
2011-04-03,,,,5.0,,,,
2011-04-04,,,,4.9,,,,
2011-04-05,,,,4.8,,,,
2011-04-06,,,,4.8,,,,
2011-04-07,,,,5.0,,,,
2011-04-08,,,,5.0,,,,
2011-04-09,,,,5.1,,,,
2011-04-10,,,,5.2,,,,
2011-04-11,,,,5.4,,,,
2011-04-12,,,,5.7,,,,
2011-04-13,,,,5.7,,,,
2011-04-14,,,,5.7,,,,
2011-04-15,,,2.0,5.8,1.0,,,
2011-04-16,,,1.0,6.0,4.0,,,
2011-04-17,,,2.0,6.1,5.0,,,
2011-04-18,,,1.0,6.2,2.0,,,
2011-04-19,,,1.0,6.3,4.0,,,
2011-04-20,,,3.0,6.6,4.0,,,
2011-04-21,,,4.0,6.6,5.0,,,
2011-04-22,,,1.0,7.0,,,,
2011-04-23,,,,7.3,4.0,,,
2011-04-24,,,3.0,7.2,3.0,,,
2011-04-25,,,2.0,7.1,,,,
2011-04-26,,,7.0,7.1,1.0,,,
2011-04-27,,,5.0,7.3,4.0,,,
2011-04-28,,,,7.4,,,,
2011-04-29,,,18.0,7.4,4.0,,,
2011-04-30,,,12.0,7.6,3.0,,,
2011-05-01,,,2.0,7.8,2.0,,,
2011-05-02,,,11.0,7.9,3.0,,,
2011-05-03,,,12.0,7.8,1.0,,,
2011-05-04,,,34.0,8.1,3.0,,,
2011-05-05,,,29.0,8.3,2.0,,,
2011-05-06,1.0,,28.0,8.4,1.0,,,
2011-05-07,,,113.0,8.6,5.0,,,
2011-05-08,,,258.0,8.7,3.0,,,
2011-05-09,,,321.0,9.0,3.0,,,
2011-05-10,,,534.0,9.2,,,,
2011-05-11,,,820.0,9.5,6.0,,,
2011-05-12,,,496.0,9.2,1.0,,,
2011-05-13,,,954.0,9.5,3.0,,,
2011-05-14,,,474.0,9.4,5.0,,,
2011-05-15,,,970.0,9.3,1.0,,,
2011-05-16,,,654.0,9.1,2.0,,,
2011-05-17,,,279.0,9.3,2.0,,,
2011-05-18,,,334.0,9.7,,,,
2011-05-19,,,850.0,9.6,,,,
2011-05-20,,,1325.0,10.1,3.0,,,
2011-05-21,,,1077.0,10.2,,,,
2011-05-22,,,955.0,10.4,1.0,,,
2011-05-23,,,844.0,10.5,1.0,,,
2011-05-24,,,764.0,10.7,,,,
2011-05-25,,,580.0,10.7,,,,
2011-05-26,,,806.0,10.7,,,,
2011-05-27,,,907.0,10.7,,,,
2011-05-28,,,780.0,10.8,,,,
2011-05-29,,,564.0,10.8,1.0,,,
2011-05-30,,,516.0,10.9,,,,
2011-05-31,,-1.0,521.0,10.9,,,,
2011-06-01,,,623.0,11.1,,,,
2011-06-02,,,489.0,11.2,,,,
2011-06-03,,,497.0,11.5,,,1.0,
2011-06-04,,1.0,590.0,11.6,,,,
2011-06-05,,,529.0,12.2,,,,
2011-06-06,,,641.0,12.3,,,1.0,
2011-06-07,,,328.0,12.2,,,,
2011-06-08,,,395.0,12.1,,,,
2011-06-09,,,321.0,11.9,,,,
2011-06-10,,,381.0,12.1,1.0,,1.0,
2011-06-11,,,332.0,12.0,,,,
2011-06-12,,,303.0,12.1,,,,
2011-06-13,,,367.0,11.8,,,,
2011-06-14,1.0,,414.0,12.1,,,4.0,
2011-06-15,,,418.0,12.3,,,11.0,
2011-06-16,,,430.0,12.3,,,6.0,
2011-06-17,,,414.0,12.5,2.0,,12.0,
2011-06-18,,,347.0,12.4,2.0,,9.0,
2011-06-19,,,411.0,12.6,,,4.0,
2011-06-20,,,420.0,13.0,2.0,,19.0,
