date,inflow(m3/d),storage(m3),wse(m),avg air temperature (C),min air temperature (C),max air temperature (C)
1991-03-17,706863.4435584,187501294.8,885.8189040000001,-1.994340399999997,-7.983277199999998,6.494616400000002
1991-03-18,780872.2320384,187254598.8,885.791472,-2.949903599999997,-7.6721635999999975,2.0612476000000015
1991-03-19,748650.88512,187254598.8,885.791472,-0.5165507999999974,-4.244358399999998,5.094605200000004
1991-03-20,853241.8176,187476625.2,885.8158559999999,-0.5998847999999981,-5.955483199999998,8.127962800000006
1991-03-21,791563.7495808001,187636977.6,885.8341440000002,-0.36654959999999903,-5.722147999999999,6.727951600000004
1991-03-22,816249.6562176,187821999.6,885.8554800000001,-0.12765879999999896,-2.2221199999999968,4.394599599999999
1991-03-23,791563.7495808001,187982352.0,885.873768,-0.9887767999999966,-3.3887959999999993,3.3057020000000037
1991-03-24,808909.9416576,188167374.0,885.8951040000001,-1.105444399999996,-5.333255999999999,3.3057020000000037
1991-03-25,705224.24064,188241382.8,885.9042480000002,-3.3832403999999983,-6.422153599999998,-0.27765999999999735
1991-03-26,717554.9611008001,188327726.4,885.913392,-1.9165619999999972,-6.033261599999998,3.5390372000000028
1991-03-27,581378.7902976,188512748.4,885.9347280000001,-0.18321479999999823,-8.994396399999998,9.377972800000006
1991-03-28,484837.07811839995,188858122.8,885.974352,0.9723500000000023,-0.5887735999999961,4.161264400000004
1991-03-29,703193.5862784,189277506.0,886.0231200000001,0.9445720000000044,-3.077682399999997,5.094605200000004
1991-03-30,789533.0952191999,189783232.8,886.081032,3.8001504000000033,-3.466574399999997,13.811341600000002
1991-03-31,801863.81568,190301294.4,886.1389440000002,4.966826400000002,-2.9221255999999993,15.3669096
1991-04-01,814194.5361408,190831690.8,886.1999040000001,4.111264000000002,-2.144341599999997,9.844643200000004
1991-04-02,925219.9517184,191473100.4,886.273056,0.8112376000000019,-3.077682399999997,4.394599599999999
1991-04-03,851211.1632384,192040501.2,886.3370639999999,1.2556856000000032,-4.477693599999997,5.872389200000004
1991-04-04,1406069.1182592001,193138298.4,886.4620320000001,4.433488800000003,2.2168044000000044,8.127962800000006
1991-04-05,1751329.2911616,194569135.2,886.623576,0.9723500000000023,-4.322136799999999,3.927929200000005
1991-04-06,1726667.85024,195975302.4,886.782072,-1.4832251999999997,-6.888823999999998,2.9168100000000017
1991-04-07,1381285.3487616,197036095.2,886.9009440000001,-0.1387699999999974,-2.144341599999997,3.6168156000000025
1991-04-08,1381285.3487616,198096888.0,887.0198160000001,-1.2387787999999986,-6.188818399999999,4.472378000000003
1991-04-09,1312169.7033216,199083672.0,887.1295440000001,-1.7887831999999975,-3.077682399999997,0.4223455999999999
1991-04-10,1112382.6729984,199873099.2,887.2179360000001,-1.016554799999998,-4.244358399999998,5.250162000000003
1991-04-11,1100051.9525376,200650191.6,887.30328,0.6723476000000019,-7.4388283999999985,11.244654400000005
1991-04-12,1149374.8343808001,201476623.2,887.3947200000001,0.2334552000000052,-6.499931999999998,8.989080800000004
1991-04-13,993919.6799999999,202142702.4,887.467872,4.250154000000002,-4.011023199999997,14.200233600000004
1991-04-14,1040820.4560384001,202858120.8,887.5471200000001,3.4334808000000017,-0.5887735999999961,6.416838000000002
1991-04-15,1142035.1198208001,203684552.4,887.63856,1.1723516000000025,-4.322136799999999,7.739070800000004
1991-04-16,1144579.5542016,204523318.8,887.73,3.9612628000000036,-0.7443303999999991,10.233535200000006
1991-04-17,1129802.2622208,205349750.4,887.82144,4.433488800000003,-3.1554607999999984,13.733563200000003
1991-04-18,949685.6669184,205991160.0,887.8915440000001,3.4890368000000045,-5.488812799999998,13.344671200000004
1991-04-19,986677.8283008,206669574.0,887.964696,3.9057068000000044,-4.711028799999998,13.344671200000004
1991-04-20,1085372.5234176,207446666.4,888.0500400000001,6.239058800000002,-4.866585599999999,17.705817200000006
1991-04-21,1235836.6718976,208371776.4,888.1506240000001,6.777952000000006,-0.6665519999999958,17.316925200000007
1991-04-22,1408515.6897792001,209469573.6,888.269496,6.394615600000002,-2.2998983999999982,16.305806000000004
1991-04-23,1531871.8258176,210690718.8,888.40056,3.9501516000000017,-2.0665631999999974,12.333552000000005
1991-04-24,1729212.2846207998,212109220.8,888.5590559999999,1.5501324000000025,-2.766568799999998,5.561275600000002
1991-04-25,1452847.5657216,213244022.4,888.67488,0.25567760000000206,-5.1776991999999975,4.161264400000004
1991-04-26,1191284.6045184,214107458.4,888.7663200000001,1.566799200000002,-1.2110007999999972,7.116843600000003
1991-04-27,1183847.0270976,214958559.6,888.85776,2.705697200000003,0.3445672000000002,5.7946108000000045
1991-04-28,1264681.7501184,215821995.6,888.9492,2.672363600000004,0.18901040000000435,5.561275600000002
1991-04-29,1259788.6070784,216685431.6,889.04064,4.472378000000003,-2.5332335999999973,11.244654400000005
1991-04-30,1201070.8905984,217548867.6,889.13208,3.6612604000000033,-5.644369599999997,12.100216800000005
1991-05-01,1245109.1779584,218412303.6,889.2235200000001,5.672387600000004,-4.555471999999998,16.305806000000004
1991-05-02,1219933.9570176,219189396.0,889.305816,5.205717200000002,-4.399915199999999,14.278012000000004
1991-05-03,1199945.4676992,219917149.20000002,889.382016,4.011263200000002,-3.855466399999999,13.889120000000005
1991-05-04,1352342.40768,220731246.0,889.46736,7.227955600000001,-2.9221255999999993,17.316925200000007
