date,inflow(m3/d),wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),outflow(m3/d),storage(m3)
1986-07-07,129399.1676928,1237.2411120000002,16.628030800000005,26.79477880000001,4.566823200000002,599410.0224,83197300.89
1986-07-08,48564.444672000005,1237.1649120000002,16.283583600000007,23.6058644,9.061303600000006,609196.30848,82636671.89520001
1986-07-09,30215.158271999997,1237.094808,15.822468800000003,22.73363520000001,8.189074400000006,540692.30592,82126183.86240001
1986-07-10,-3376.2686975999995,1237.027752,14.100232800000004,18.6724916,8.9335248,503993.73312,81618816.53400001
1986-07-11,45481.7645568,1236.9637440000001,15.616911600000002,23.522530400000008,6.794618800000002,503993.73312,81160307.3484
1986-07-12,86510.76894719999,1236.911928,14.655792800000008,25.35587840000001,3.2112568000000046,474634.87488,80772180.5316
1986-07-13,89568.9833472,1236.86316,15.839135600000006,25.878104800000003,4.916826000000004,452615.7312,80409130.3632
1986-07-14,46020.01029119999,1236.8052480000001,15.839135600000006,25.35587840000001,6.750174000000001,452615.7312,80002538.3508
1986-07-15,2642.2972416000002,1236.744288,12.750222000000004,22.73363520000001,1.3334640000000029,452615.7312,79552577.1816
1986-07-16,-38851.5557376,1236.677232,10.133534400000006,13.866897600000005,6.050168400000004,452615.7312,79061121.7452
1986-07-17,117215.24152319999,1236.63456,11.950215600000003,22.778080000000003,0.7667928000000046,428150.016,78750186.1068
1986-07-18,95954.5350144,1236.5949360000002,15.472466000000004,25.878104800000003,3.3834804000000034,384111.72864,78462020.5092
1986-07-19,80369.874432,1236.55836,18.366933600000003,29.2836876,7.183510800000004,366985.728,78175409.09640001
1986-07-20,85801.2632064,1236.5187360000002,19.439164400000003,28.93924040000001,6.966842400000004,371878.87104,77889340.4148
1986-07-21,43671.301632,1236.4730160000001,19.366941600000004,29.505911600000005,8.016850800000004,371878.87104,77561123.7216
1986-07-22,1467.942912,1236.4212,19.189162400000008,28.589237600000004,10.855762400000003,371878.87104,77190722.0124
1986-07-23,46020.01029119999,1236.3785280000002,17.5224824,27.889232000000007,7.489068800000002,371878.87104,76864861.266
1986-07-24,29260.9953792,1236.326712,18.172487600000004,28.589237600000004,7.011287200000002,396344.58624,76497777.618
1986-07-25,1492.4086272,1236.265752,17.36137,27.62811880000001,7.839071600000004,452615.7312,76046656.97760001
1986-07-26,-1810.4629247999999,1236.1986960000002,15.066907200000003,25.139210000000006,4.5223784000000045,489314.304,75555534.5808
1986-07-27,-19817.229312,1236.128592,14.455791200000007,24.700317599999998,3.1668120000000037,489314.304,75046403.376
1986-07-28,4672.9516032,1236.064584,16.428029200000005,27.450339600000007,5.744610400000006,489314.304,74561756.7492
1986-07-29,-13113.6233472,1235.99448,15.322464800000006,23.389196,5.527942000000003,489314.304,74059323.3408
1986-07-30,-27254.8067328,1235.9213280000001,14.855794400000008,24.305870000000006,2.950143600000004,489314.304,73542754.2516
1986-07-31,4991.0059008,1235.848176,16.216916400000002,26.928113200000006,4.5223784000000045,489314.304,73058428.32959999
1986-08-01,45799.81885439999,1235.771976,17.928041200000003,29.550356400000005,5.611276000000004,570051.16416,72534186.9948
1986-08-02,-37041.0928128,1235.6683440000002,18.750270000000008,30.772588400000004,8.844635200000006,655681.16736,71841464.6268
1986-08-03,-3914.514432,1235.555568,21.0613996,30.944812000000006,12.555776000000005,768223.45728,71069318.4816
1986-08-04,-110976.4841472,1235.403168,17.555816000000007,29.41702200000001,6.705729200000004,905231.4624,70053115.9836
1986-08-05,-13529.5405056,1235.269056,17.378036800000004,27.844787200000006,7.794626800000003,905231.4624,69134358.4056
1986-08-06,-1394.5457663999998,1235.1349440000001,17.350258800000006,29.244798400000008,6.616839600000002,905231.4624,68227738.2708
1986-08-07,-40246.101504,1234.994736,17.63915,30.161472400000008,8.100184800000001,895445.17632,67292057.3472
1986-08-08,12893.431910399999,1234.863672,20.16139240000001,31.122591200000002,8.627966800000003,895445.17632,66409514.742000006
1986-08-09,83648.2802688,1234.7448000000002,21.416958,33.47816560000001,10.289091200000005,895445.17632,65597724.5496
1986-08-10,24661.4409216,1234.6228800000001,21.672515600000004,34.222616,10.9002072,846513.74592,64775869.1604
1986-08-11,-81250.6401792,1234.497912,19.500276,28.589237600000004,10.289091200000005,768223.45728,63926396.15400001
1986-08-12,-44698.8616704,1234.3729440000002,16.533585600000002,24.744762400000006,6.400171200000006,741311.17056,63140385.6936
1986-08-13,-33199.9755264,1234.254072,16.9280332,27.189226400000003,6.661284400000003,707059.16928,62400137.3412
1986-08-14,20428.872192,1234.147392,19.772500400000006,31.122591200000002,9.5890856,672807.168,61747762.104
1986-08-15,-63415.133798400006,1234.031568,19.6280548,29.633690400000006,9.327972400000004,641001.73824,61043334.0108
1986-08-16,-105324.90393599999,1233.909648,17.055812000000003,27.233671200000003,7.794626800000003,648341.4528,60289665.396
1986-08-17,-3400.7344127999995,1233.7999200000002,19.000272000000002,32.16704400000001,9.022414400000006,665467.45344,59620786.1964
1986-08-18,22924.375142399997,1233.696288,20.055836,32.82260480000001,9.4113064,665467.45344,58978241.794800006
1986-08-19,-42668.2073088,1233.5835120000002,18.205821200000003,29.678135200000007,7.927961200000006,648341.4528,58287233.964
1986-08-20,-61849.3280256,1233.47988,18.428045200000007,30.333696000000003,7.533513600000006,584730.59328,57640643.747999996
1986-08-21,-15119.811993599998,1233.3884400000002,16.6891424,25.616991600000006,10.939096400000004,533352.59136,57092164.53120001
1986-08-22,-2740.1601024,1233.3061440000001,17.066923200000005,27.0170028,8.583522000000006,503993.73312,56585426.277600005
1986-08-23,36282.6556416,1233.2360400000002,18.922493600000003,26.79477880000001,11.027986000000006,467295.16031999997,56154411.361200005
1986-08-24,12159.4604544,1233.165936,17.2447024,28.150345200000004,6.877952800000006,440382.8736,55726196.4444
1986-08-25,-4575.0887424,1233.104976,17.0447008,28.3281244,7.5779584000000035,366985.728,55354635.264000006
1986-08-26,23609.415168,1233.056208,20.366949600000005,31.68926240000001,8.672411600000004,340073.44127999997,55038161.300400004
1986-08-27,31829.8954752,1232.9952480000002,21.400291200000005,33.30594200000001,10.983541200000005,398791.15776,54671201.00040001
1986-08-28,-84113.12885760001,1232.922096,20.366949600000005,26.405886800000005,13.739118800000004,366985.728,54220105.029599994
1986-08-29,-60944.0965632,1232.845896,19.07805040000001,28.283679600000006,11.555768,354752.8704,53804397.6
1986-08-30,-58864.510771199995,1232.784936,16.283583600000007,19.766944800000005,11.244654400000005,276462.58176,53469063.7272
1986-08-31,-10911.7089792,1232.742264,14.589125600000003,20.333616,9.633530400000005,220191.4368,53237971.2492
1986-09-01,8196.014592,1232.7026400000002,14.328012400000006,23.739198800000004,6.355726400000002,220191.4368,53025973.0416
1986-09-02,43793.630207999995,1232.67216,16.316917200000006,24.52809400000001,6.794618800000002,220191.4368,52849573.066800006
1986-09-03,20795.85792,1232.623392,16.094693200000002,26.361442000000004,6.661284400000003,283802.29632,52586558.1264
1986-09-04,8514.0688896,1232.56548,16.611364000000002,28.411458400000008,6.4446160000000035,322947.44064,52272131.739599995
1986-09-05,-58399.6621824,1232.495376,16.255805600000002,27.278116000000004,5.566831200000006,322947.44064,51890789.062800005
1986-09-06,-38435.6385792,1232.42832,14.416902000000007,25.7058812,4.5223784000000045,322947.44064,51529404.0924
1986-09-07,-18814.1349888,1232.36736,15.633578400000005,28.805906,5.483497200000002,322947.44064,51187631.454
1986-09-08,-113471.98709760001,1232.2881120000002,11.511323200000003,15.178019200000001,6.400171200000006,310714.58304,50763450.01680001
1986-09-09,-11180.8318464,1232.2454400000001,8.694634000000004,15.9224696,2.600140800000002,225084.57984,50527176.922800004
1986-09-10,6752.537395199999,1232.208864,9.944644000000004,18.889160000000004,2.1168036000000043,207958.5792,50325971.665199995
1986-09-11,9174.6432,1232.175336,9.766864800000004,19.0224944,1.9890248000000028,193279.15008,50141862.440400004
1986-09-12,-6385.551667199999,1232.13876,8.761301200000005,19.372497200000005,0.8056820000000045,193279.15008,49942199.032800004
1986-09-13,27181.4095872,1232.10828,12.3502188,19.722500000000004,6.139058000000002,193279.15008,49776110.9508
1986-09-14,-37970.7899904,1232.065608,6.477949600000002,13.561339600000004,0.7223480000000002,193279.15008,49544870.4552
1986-09-15,12037.1318784,1232.03208,6.533505600000002,14.305790000000002,2.0723588,193279.15008,49363622.90400001
1986-09-16,13064.691916799999,1231.998552,7.461290800000004,15.966914400000007,2.5556960000000046,193279.15008,49183411.475999996
1986-09-17,46020.01029119999,1231.9711200000002,6.8112856000000015,10.855762400000003,3.6890384000000047,193279.15008,49036158.633600004
1986-09-18,22777.5808512,1231.9497840000001,7.911294400000003,13.433560800000002,4.261265200000004,137008.00512,48921926.0508
1986-09-19,8244.9460224,1231.937592,5.9223896000000025,13.166892000000004,1.811245600000003,73397.1456,48856773.6372
1986-09-20,-32686.1955072,1231.916256,6.122391200000006,10.983541200000005,3.3001464000000027,80736.86016,48743342.8164
1986-09-21,33640.3584,1231.9132080000002,6.250170000000004,12.778000000000002,1.3334640000000029,66057.43104,48710914.6272
1986-09-22,33615.8926848,1231.907112,7.439068400000004,17.100256800000004,0.5890136000000048,66057.43104,48678461.768400006
1986-09-23,42472.481587199996,1231.904064,8.994636400000001,17.36137,1.4223536000000045,58717.71648,48662216.8368
1986-09-24,26912.28672,1231.904064,6.733507200000002,10.372425200000006,3.9945964000000025,26912.28672,48662216.8368
1986-09-25,21358.5693696,1231.897968,4.461266800000004,8.277964000000004,0.4612348000000033,41591.71584,48641975.43
1986-09-26,21358.5693696,1231.8949200000002,4.711268800000003,9.761309200000003,0.37234520000000515,41591.71584,48621734.0232
1986-09-27,21358.5693696,1231.891872,4.866825600000002,10.0668672,-0.4165499999999973,41591.71584,48601492.6164
1986-09-28,21358.5693696,1231.888824,6.761285200000003,10.766872800000005,3.9945964000000025,41591.71584,48581251.209599994
1986-09-29,21358.5693696,1231.882728,5.377940800000005,9.455751200000005,-0.11099199999999598,41591.71584,48561009.8028
1986-09-30,16465.4263296,1231.87968,6.339059600000002,10.594649200000003,3.605704400000004,36698.5728,48540768.396
1986-10-01,16465.4263296,1231.8766320000002,5.444608000000002,12.822444800000003,-0.5887735999999961,36698.5728,48520526.9892
1986-10-02,16465.4263296,1231.873584,6.083502000000006,12.861334000000003,-0.28321559999999835,36698.5728,48500285.582399994
1986-10-03,16465.4263296,1231.8705360000001,6.4501716000000044,16.139138000000003,-1.027666,36698.5728,48480044.1756
1986-10-04,16465.4263296,1231.86444,8.927969200000003,18.889160000000004,1.7668008000000022,36698.5728,48459802.7688
1986-10-05,16465.4263296,1231.861392,8.900191200000005,19.283607600000003,0.9834612000000043,36698.5728,48439561.362
1986-10-06,16465.4263296,1231.8583440000002,11.111320000000003,22.822524800000004,2.6890304000000036,36698.5728,48419319.9552
1986-10-07,18911.9978496,1231.855296,11.233543200000003,22.644745600000007,3.6501492000000013,39145.14432,48399078.5484
1986-10-08,18911.9978496,1231.8522480000001,8.900191200000005,20.5058396,1.155684800000003,39145.14432,48378837.1416
1986-10-09,18911.9978496,1231.846152,9.016858800000001,20.63917400000001,0.8501268000000017,39145.14432,48358595.7348
1986-10-10,18911.9978496,1231.843104,6.977953600000003,15.133574400000008,0.06678720000000027,39145.14432,48338354.328
1986-10-11,18911.9978496,1231.840056,2.8723652000000044,12.861334000000003,-4.388803999999997,39145.14432,48318112.92120001
1986-10-12,16465.4263296,1231.837008,4.0001520000000035,16.750254000000005,-4.172135599999999,36698.5728,48297871.5144
1986-10-13,16465.4263296,1231.8309120000001,6.039057200000002,18.761381200000002,-2.377676799999998,36698.5728,48277630.1076
1986-10-14,16465.4263296,1231.827864,6.761285200000003,18.933604800000005,-1.0721107999999973,36698.5728,48257388.7008
1986-10-15,18911.9978496,1231.824816,6.011279200000004,18.411378400000004,-2.1610083999999983,39145.14432,48237147.29400001
1986-10-16,18911.9978496,1231.821768,7.661292400000004,19.678055200000003,-0.8054419999999958,39145.14432,48216905.8872
1986-10-17,18911.9978496,1231.81872,6.366837600000004,16.272472400000005,-0.19432599999999667,39145.14432,48196664.4804
1986-10-18,18911.9978496,1231.8126240000001,5.472386000000004,15.700245600000002,0.022342400000002982,39145.14432,48176423.0736
1986-10-19,18911.9978496,1231.809576,5.872389200000004,16.9280332,-0.7665527999999959,39145.14432,48156181.66680001
1986-10-20,18911.9978496,1231.806528,6.927953200000001,18.844715200000003,-0.8054419999999958,39145.14432,48135940.26
1986-10-21,18911.9978496,1231.80348,6.739062800000006,18.805826000000003,-0.4165499999999973,39145.14432,48115698.853199996
1986-10-22,18911.9978496,1231.797384,5.9446120000000064,18.2335992,-1.110999999999997,39145.14432,48095457.4464
1986-10-23,18911.9978496,1231.7943360000002,6.083502000000006,17.578038400000004,-0.633218399999997,39145.14432,48075216.0396
1986-10-24,18911.9978496,1231.7912880000001,8.094629200000004,18.32248880000001,1.3334640000000029,39145.14432,48054974.6328
1986-10-25,18911.9978496,1231.78824,8.339075600000001,19.111384000000008,1.7668008000000022,39145.14432,48034733.225999996
1986-10-26,18911.9978496,1231.785192,9.483529200000003,18.805826000000003,4.216820400000003,39145.14432,48014491.8192
1986-10-27,18911.9978496,1231.779096,6.605728400000004,11.289099200000003,0.4612348000000033,39145.14432,47994250.4124
1986-10-28,18911.9978496,1231.7760480000002,4.950159600000003,12.250218000000004,0.11123200000000466,39145.14432,47974009.005600005
1986-10-29,18911.9978496,1231.7730000000001,5.389052000000003,12.600220800000002,-0.28321559999999835,39145.14432,47953767.598799996
1986-10-30,18911.9978496,1231.769952,4.861270000000005,10.2446464,1.7668008000000022,39145.14432,47933526.192
1986-10-31,18911.9978496,1231.763856,4.733491200000003,10.022422400000004,1.155684800000003,39145.14432,47913284.7852
1986-11-01,18911.9978496,1231.760808,3.6612604000000033,9.716864400000006,-1.5943371999999982,39145.14432,47893043.378400005
1986-11-02,18911.9978496,1231.75776,3.0723668000000046,13.300226400000003,-1.5054475999999966,39145.14432,47872801.971599996
1986-11-03,18911.9978496,1231.7547120000002,3.844595200000004,14.739126800000001,-2.0332295999999985,39145.14432,47852560.5648
1986-11-04,18911.9978496,1231.7516640000001,4.527934000000002,15.528022000000007,-0.7221079999999986,39145.14432,47832319.158
1986-11-05,18911.9978496,1231.745568,4.422377600000004,11.816881200000005,0.5890136000000048,39145.14432,47812077.751200005
1986-11-06,18911.9978496,1231.74252,2.3445832000000024,5.6557208000000045,0.5445688000000004,39145.14432,47791836.344399996
1986-11-07,18911.9978496,1231.739472,1.3279084000000019,4.083486000000004,-1.3332239999999977,39145.14432,47771594.9376
1986-11-08,18911.9978496,1231.7364240000002,-0.1443255999999984,2.6890304000000036,-3.033237599999998,39145.14432,47751353.5308
1986-11-09,18911.9978496,1231.7333760000001,-1.3554463999999982,1.3779088000000002,-9.633290399999998,39145.14432,47731112.124000005
1986-11-10,18911.9978496,1231.72728,-6.633266399999998,-0.46099479999999815,-12.2944228,39145.14432,47710870.7172
1986-11-11,18911.9978496,1231.724232,1.4056868000000016,8.583522000000006,-4.344359199999998,39145.14432,47690629.3104
1986-11-12,18911.9978496,1231.721184,2.850142800000004,6.4446160000000035,-0.499883999999998,39145.14432,47670387.9036
1986-11-13,18911.9978496,1231.7181360000002,1.0334616000000025,6.489060800000004,-0.9387763999999983,39145.14432,47650146.496800005
1986-11-14,18911.9978496,1231.7120400000001,2.2779160000000047,5.089049600000003,-0.6776631999999978,39145.14432,47629905.09
1986-11-15,18911.9978496,1231.708992,1.9001352000000047,6.050168400000004,-2.2943427999999972,39145.14432,47609663.683199994
1986-11-16,18911.9978496,1231.705944,1.5223544000000047,3.6501492000000013,0.41679000000000244,39145.14432,47589422.2764
1986-11-17,18911.9978496,1231.702896,1.7945788,5.527942000000003,-1.155444799999998,39145.14432,47569180.8696
1986-11-18,16465.4263296,1231.6998480000002,2.600140800000002,6.3112816000000045,-1.244334399999996,36698.5728,47548939.4628
1986-11-19,16465.4263296,1231.693752,4.211264800000002,7.533513600000006,1.289019200000002,36698.5728,47528698.055999994
1986-11-20,16465.4263296,1231.690704,4.644601600000001,8.9335248,2.0723588,36698.5728,47508456.6492
1986-11-21,16465.4263296,1231.687656,2.0168028000000042,5.566831200000006,-2.599900799999997,36698.5728,47488215.2424
1986-11-22,16465.4263296,1231.684608,1.4056868000000016,4.083486000000004,-0.9832211999999956,36698.5728,47467973.8356
1986-11-23,16465.4263296,1231.6785120000002,2.672363600000004,6.094613200000001,0.022342400000002982,36698.5728,47447732.428799994
1986-11-24,16465.4263296,1231.675464,1.9223576000000016,6.400171200000006,-1.5054475999999966,36698.5728,47427491.022
1986-11-25,16465.4263296,1231.672416,-1.6832268,2.9056987999999997,-4.872141199999998,36698.5728,47407249.6152
1986-11-26,16465.4263296,1231.669368,1.2167963999999998,4.783491600000001,-2.949903599999997,36698.5728,47387008.2084
1986-11-27,16465.4263296,1231.66632,2.7168084000000015,5.611276000000004,0.9390163999999999,36698.5728,47366766.8016
1986-11-28,16465.4263296,1231.6602240000002,2.466806400000003,6.616839600000002,0.37234520000000515,36698.5728,47346525.3948
1986-11-29,16465.4263296,1231.657176,-0.4109943999999963,3.777928000000003,-4.911030399999998,36698.5728,47326283.988
1986-11-30,16465.4263296,1231.6541280000001,-3.0554599999999983,3.4279252000000042,-7.361049999999999,36698.5728,47306042.5812
1986-12-01,16465.4263296,1231.65108,-1.3610019999999956,4.433488800000003,-3.8665775999999976,36698.5728,47285801.1744
1986-12-02,14018.854809600001,1231.648032,-4.438804399999997,3.122367200000003,-6.355486399999998,34252.00128,47265559.76760001
1986-12-03,14018.854809600001,1231.6419360000002,-3.527685999999999,1.9890248000000028,-7.6221631999999975,34252.00128,47245318.3608
1986-12-04,14018.854809600001,1231.638888,-1.3665575999999966,2.294582800000004,-6.049928399999999,34252.00128,47225076.954
1986-12-05,14018.854809600001,1231.6358400000001,1.9001352000000047,5.089049600000003,-0.7665527999999959,34252.00128,47204835.5472
1986-12-06,14018.854809600001,1231.632792,0.22789960000000065,1.7279116000000023,-0.5887735999999961,34252.00128,47184594.14040001
1986-12-07,14018.854809600001,1231.626696,-1.0498883999999968,1.811245600000003,-4.738806799999999,34252.00128,47164352.7336
1986-12-08,14018.854809600001,1231.6236480000002,-4.583249999999998,0.41679000000000244,-9.194397999999998,34252.00128,47144111.3268
1986-12-09,14018.854809600001,1231.6206,-7.222159999999999,-2.1610083999999983,-11.511083199999998,34252.00128,47123869.92
1986-12-10,14018.854809600001,1231.617552,-7.272160399999999,-1.027666,-10.983301199999998,34252.00128,47103628.5132
1986-12-11,14018.854809600001,1231.6145040000001,-6.366597599999999,0.4612348000000033,-11.772196399999999,34252.00128,47083387.1064
1986-12-12,14018.854809600001,1231.608408,-2.983237199999998,1.2001296000000004,-6.222151999999998,34252.00128,47063145.699599996
1986-12-13,14018.854809600001,1231.60536,-2.438788399999998,0.37234520000000515,-5.872149199999997,34252.00128,47042904.2928
1986-12-14,14018.854809600001,1231.602312,-3.1054603999999983,0.5001240000000031,-6.138817999999999,34252.00128,47022662.886
1986-12-15,14018.854809600001,1231.599264,-2.516566799999998,1.0723508000000024,-5.1776991999999975,34252.00128,47002421.4792
1986-12-16,14018.854809600001,1231.593168,-6.149929199999999,-2.377676799999998,-9.061063599999999,34252.00128,46982180.072399996
1986-12-17,14018.854809600001,1231.59012,-7.555496,-3.5165747999999972,-10.461074799999999,34252.00128,46961938.6656
1986-12-18,14018.854809600001,1231.587072,-6.799934399999998,-2.377676799999998,-12.383312399999998,34252.00128,46941697.2588
1986-12-19,14018.854809600001,1231.584024,-4.822140799999998,-1.5054475999999966,-8.099944799999998,34252.00128,46921455.852000006
1986-12-20,14018.854809600001,1231.580976,-5.116587599999999,0.8056820000000045,-10.899967199999999,34252.00128,46901214.445199996
1986-12-21,14018.854809600001,1231.5748800000001,-3.266572799999997,-0.9832211999999956,-6.661044399999998,34252.00128,46880973.0384
1986-12-22,14018.854809600001,1231.571832,-2.9610147999999974,0.3279004000000043,-6.138817999999999,34252.00128,46860731.6316
1986-12-23,14018.854809600001,1231.568784,-1.288779199999997,4.605712400000002,-4.566583199999997,34252.00128,46840490.224800006
1986-12-24,14018.854809600001,1231.565736,-136.2343032,,,34252.00128,46820248.817999996
1986-12-25,14018.854809600001,1231.5596400000002,-5.183254799999997,0.6779032000000029,-9.9777376,34252.00128,46800007.4112
1986-12-26,14018.854809600001,1231.5565920000001,-0.877664799999998,0.7223480000000002,-2.249897999999998,34252.00128,46779766.0044
1986-12-27,14018.854809600001,1231.553544,-1.4776695999999987,1.5501324000000025,-4.038801199999998,34252.00128,46759524.597600006
1986-12-28,14018.854809600001,1231.550496,-3.5332415999999967,-1.7276715999999972,-7.838831599999997,34252.00128,46739283.190799996
1986-12-29,14018.854809600001,1231.547448,-2.9665703999999984,1.6390220000000042,-7.838831599999997,34252.00128,46719041.784
1986-12-30,9125.7117696,1231.541352,,,,29358.85824,46698800.3772
1986-12-31,6679.1402496,1231.5383040000002,,,,26912.28672,46678558.970400006
1987-01-01,-415.9171584,1231.535256,,,,19817.229312,46658317.5636
1987-01-02,-415.9171584,1231.532208,,,,19817.229312,46638076.1568
1987-01-03,-415.9171584,1231.52916,-0.6109959999999965,,-6.9666023999999975,19817.229312,46617834.75
1987-01-04,-415.9171584,1231.523064,-5.433256799999999,,-12.688870399999999,19817.229312,46597593.3432
1987-01-05,-415.9171584,1231.5200160000002,-5.844371199999998,,-9.588845599999999,19817.229312,46577351.936400004
1987-01-06,-415.9171584,1231.516968,-5.149921199999998,-0.8054419999999958,-8.6277268,19817.229312,46557110.529599994
1987-01-07,-415.9171584,1231.51392,-7.2999383999999985,-4.388803999999997,-10.416629999999998,19817.229312,46536869.1228
1987-01-08,-415.9171584,1231.507824,-11.4777496,-8.322168799999998,-17.233351199999998,19817.229312,46516627.716
1987-01-09,-415.9171584,1231.504776,-13.161096399999998,-9.061063599999999,-18.366693599999998,19817.229312,46496386.309200004
1987-01-10,-415.9171584,1231.5017280000002,-12.722203999999998,-4.566583199999997,-20.027818,19817.229312,46476144.902399994
1987-01-11,-415.9171584,1231.49868,-10.6832988,-2.1165635999999974,-15.222223999999999,19817.229312,46455903.4956
1987-01-12,-20771.3922048,1231.489536,-9.749958,0.5445688000000004,-16.5333456,19327.915008,46415815.3956
1987-01-13,-151198.119936,1231.459056,-5.438812399999998,-0.19432599999999667,-10.199961599999998,18593.943552,46246014.5388
1987-01-14,-58375.196467199996,1231.446864,-9.755513599999999,-2.0721187999999984,-20.3778208,18593.943552,46169045.386800006
1987-01-15,249183.30931199997,1231.486488,-14.638886,-3.033237599999998,-22.9500636,17859.972095999998,46400372.225999996
1987-01-16,32319.209779200002,1231.489536,-15.4944484,-5.044364799999997,-24.916746,16881.343488000002,46415815.3956
1987-01-17,31634.1697536,1231.492584,-8.666616,1.3779088000000002,-16.1833428,16147.372032,46431307.9044
1987-01-18,31609.7040384,1231.4956320000001,-6.033261599999998,-0.32766039999999563,-11.638861999999998,16147.372032,46446763.4088
1987-01-19,685.0400256,1231.492584,-9.938848399999998,-1.6832268,-18.0611356,16147.372032,46431307.9044
1987-01-20,660.5743104000001,1231.489536,-13.9833252,-3.2999063999999994,-20.594489199999998,16147.372032,46415815.3956
1987-01-21,16147.372032,1231.489536,-12.383312399999998,-1.4610027999999957,-19.5889256,16147.372032,46415815.3956
1987-01-22,236461.137408,1231.52916,-9.444399999999998,-2.0721187999999984,-15.744450399999998,19817.229312,46632451.488
1987-01-23,133142.4221184,1231.550496,-4.277691999999998,-2.377676799999998,-8.799950399999998,24221.058048,46741380.106800005
1987-01-24,8856.5889024,1231.547448,-2.8332359999999976,1.027906000000005,-9.105508399999998,24465.7152,46725776.584800005
1987-01-25,24465.7152,1231.547448,-0.18321479999999823,2.3834724000000023,-2.8610139999999973,24465.7152,46725776.584800005
1987-01-26,42521.413017599996,1231.550496,1.7668008000000022,5.6557208000000045,-0.5443287999999988,26912.28672,46741380.106800005
1987-01-27,11303.1604224,1231.547448,1.055684000000003,6.005723600000003,-1.4610027999999957,26912.28672,46725776.584800005
1987-01-28,26912.28672,1231.547448,0.8112376000000019,4.477933600000004,-3.166571999999997,26912.28672,46725776.584800005
1987-01-29,-1785.9972096,1231.541352,-1.5498923999999974,4.300154400000004,-4.999919999999998,29358.85824,46694643.5496
1987-01-30,685.0400256,1231.535256,-0.633218399999997,2.7723644000000043,-4.566583199999997,31805.42976,46663535.18400001
1987-01-31,709.5057407999999,1231.52916,-1.7776719999999955,1.8556904000000038,-7.972166,31805.42976,46632451.488
1987-02-01,62901.3537792,1231.535256,1.5223544000000047,6.094613200000001,-1.155444799999998,31805.42976,46663535.18400001
1987-02-02,47390.0903424,1231.5383040000002,1.0890176000000018,4.083486000000004,-0.8054419999999958,31805.42976,46679114.0364
1987-02-03,47341.158912000006,1231.541352,-0.7887751999999999,4.872381200000003,-7.927721199999999,31805.42976,46694643.5496
1987-02-04,-76969.1400192,1231.523064,-4.922141599999998,5.483497200000002,-13.1277628,31805.42976,46585875.283199996
1987-02-05,93948.346368,1231.532208,-2.844347199999998,6.527950000000004,-8.0610556,31805.42976,46648018.005600005
1987-02-06,-14826.223411199999,1231.526112,-4.699917599999999,4.955715200000004,-11.4221936,31805.42976,46601380.12680001
1987-02-07,31805.42976,1231.526112,-3.527685999999999,8.189074400000006,-10.811077599999999,31805.42976,46601380.12680001
1987-02-08,31805.42976,1231.526112,-2.949903599999997,6.922397600000004,-9.761069199999998,31805.42976,46601380.12680001
1987-02-09,31805.42976,1231.526112,-2.433232799999997,7.444624000000001,-10.155516799999997,31805.42976,46601380.12680001
1987-02-10,47365.6246272,1231.526112,3.3057020000000037,10.0668672,-0.5443287999999988,31805.42976,46616934.309599996
1987-02-11,31805.42976,1231.526112,1.5945771999999998,5.483497200000002,-3.5165747999999972,31805.42976,46616934.309599996
1987-02-12,47316.6931968,1231.52916,-1.0721107999999973,8.800190400000005,-8.799950399999998,31805.42976,46632451.488
1987-02-13,31805.42976,1231.52916,2.572362800000004,7.272400400000006,-0.8054419999999958,31805.42976,46632451.488
1987-02-14,31805.42976,1231.52916,2.0723588,6.922397600000004,-1.5054475999999966,31805.42976,46632451.488
1987-02-15,31805.42976,1231.52916,0.8445712000000043,2.2501379999999997,-1.3776687999999986,31805.42976,46632451.488
1987-02-16,47365.6246272,1231.532208,-0.4054387999999989,5.872389200000004,-6.355486399999998,31805.42976,46648018.005600005
1987-02-17,31805.42976,1231.532208,-0.6887743999999962,6.572394800000001,-5.088809599999998,31805.42976,46648018.005600005
1987-02-18,31805.42976,1231.532208,-2.1554527999999973,3.9945964000000025,-7.577718399999998,31805.42976,46648018.005600005
1987-02-19,31805.42976,1231.532208,-1.4887807999999971,5.305718000000002,-6.616599599999999,31805.42976,46648018.005600005
1987-02-20,709.5057407999999,1231.526112,-2.7276795999999983,6.966842400000004,-10.7666328,31805.42976,46616934.309599996
1987-02-21,758.4371712,1231.523064,-1.9832291999999985,5.833500000000004,-9.105508399999998,31805.42976,46585875.283199996
1987-02-22,47316.6931968,1231.526112,-1.0776663999999982,0.6334584000000021,-4.083245999999999,31805.42976,46601380.12680001
1987-02-23,16294.166323200001,1231.523064,-3.4332407999999983,1.5056876000000017,-8.799950399999998,31805.42976,46585875.283199996
1987-02-24,-30239.623987199997,1231.510872,-5.805481999999998,0.3279004000000043,-11.861085999999998,31805.42976,46523831.2392
1987-02-25,16318.6320384,1231.507824,-5.183254799999997,1.2001296000000004,-12.033309599999999,31805.42976,46508351.0652
1987-02-26,831.8343168,1231.5017280000002,-7.827720399999999,3.0334776000000048,-17.0111272,31805.42976,46477366.0476
1987-02-27,31805.42976,1231.5017280000002,-5.016586799999999,6.094613200000001,-12.644425599999998,31805.42976,46477366.0476
