date,outflow(m3/d),spill(m3/d),avg_temp(C),wse_tail(m)
2012-04-29,19694900.736,0.0,3.68,938.3572800000001
2012-04-30,20061886.463999998,0.0,3.83,938.363376
2012-05-01,22386129.408,0.0,3.76,938.4792
2012-05-02,22386129.408,0.0,3.71,938.4792
2012-05-03,22410595.1232,0.0,3.62,938.4792
2012-05-04,22410595.1232,0.0,3.61,938.4792
2012-05-05,22337197.9776,0.0,3.68,938.4792
2012-05-06,22459526.553600002,0.0,3.7,938.4792
2012-05-07,22410595.1232,0.0,3.59,938.4792
2012-05-08,22508457.983999997,0.0,3.6,938.4792
2012-05-09,22630786.56,24465.7152,3.59,938.4792
2012-05-10,22557389.4144,0.0,3.4,938.4792
2012-05-11,22557389.4144,0.0,3.42,938.4852960000001
2012-05-12,22581855.1296,0.0,3.48,938.4792
2012-05-13,22581855.1296,0.0,3.29,938.4792
2012-05-14,22581855.1296,0.0,3.39,938.4792
2012-05-15,22655252.275200002,0.0,3.54,938.4792
2012-05-16,14287977.6768,2152982.9376,3.57,937.8330240000001
2012-05-17,11474420.4288,1394545.7663999998,3.62,937.6440480000001
2012-05-18,14850689.1264,0.0,3.55,937.957992
2012-05-19,15560194.8672,0.0,3.63,938.08296
2012-05-20,15535729.151999999,0.0,3.63,938.08296
2012-05-21,14973017.7024,0.0,3.66,938.0341920000001
2012-05-22,15829317.734399999,0.0,3.68,938.08296
2012-05-23,15829317.734399999,0.0,3.66,938.08296
2012-05-24,15731454.873599999,0.0,3.53,938.08296
2012-05-25,15682523.4432,0.0,3.65,938.08296
2012-05-26,15682523.4432,0.0,3.81,938.08296
2012-05-27,15658057.728,0.0,3.69,938.08296
2012-05-28,15609126.2976,0.0,3.52,938.08296
2012-05-29,15658057.728,0.0,3.5,938.08296
2012-05-30,15682523.4432,0.0,3.6,938.08296
2012-05-31,15609126.2976,0.0,3.71,938.0860080000001
2012-06-01,15633592.012799999,0.0,3.71,938.08296
2012-06-02,15706989.1584,0.0,3.67,938.08296
2012-06-03,15853783.4496,0.0,3.74,938.08296
2012-06-04,15535729.151999999,0.0,3.75,938.08296
2012-06-05,15633592.012799999,0.0,3.65,938.08296
2012-06-06,15609126.2976,0.0,3.65,938.08296
2012-06-07,19254517.8624,1174354.3296,4.09,938.217072
2012-06-08,24710372.351999998,2446571.52,5.26,938.491392
2012-06-09,24441249.4848,2446571.52,5.01,938.5005360000001
2012-06-10,24563578.060799997,2446571.52,5.0,938.497488
2012-06-11,23805140.8896,1957257.216,5.56,938.4883440000001
2012-06-12,15511263.4368,1712600.0639999998,4.82,938.0128559999999
2012-06-13,12624309.0432,1712600.0639999998,3.84,937.842168
2012-06-14,13260417.6384,1712600.0639999998,4.61,937.8787440000001
2012-06-15,24661440.9216,2152982.9376,6.0,938.515776
2012-06-16,23438155.161600005,2446571.52,6.1,938.4273840000001
2012-06-17,23291360.870399997,2446571.52,6.04,938.4090960000001
2012-06-18,24685906.6368,2446571.52,6.87,938.4852960000001
2012-06-19,26055986.688,3865583.0016,8.08,938.457864
2012-06-20,29236529.663999997,6532345.9584,8.18,938.314608
2012-06-21,31634169.753599998,8563000.319999998,7.9,938.165256
2012-06-22,33102112.665599998,9786286.08,7.53,938.076864
2012-06-23,33102112.665599998,9786286.08,8.33,938.08296
2012-06-24,32906386.944,9786286.08,8.36,938.070768
2012-06-25,37701667.1232,15095346.2784,6.93,937.921416
2012-06-26,42790535.884799995,19572572.16,6.32,937.85436
2012-06-27,39805718.6304,17028137.7792,7.04,937.924464
2012-06-28,34031809.8432,13554006.2208,7.5,937.9153200000001
2012-06-29,30998061.1584,10715983.257599998,8.09,938.018952
2012-06-30,30288555.417600002,9786286.08,8.2,938.0433360000001
2012-07-01,29725843.968,9786286.08,8.63,938.009808
2012-07-02,29089735.3728,8660863.180799998,8.82,938.1134400000001
2012-07-03,27352669.5936,5945168.7936,9.0,938.293272
2012-07-04,26618698.1376,4893143.04,8.42,938.3207040000001
2012-07-05,23144566.5792,1712600.0639999998,10.13,938.381664
2012-07-06,19450243.584,0.0,10.62,938.3207040000001
2012-07-07,15804852.019199999,0.0,10.87,938.1439200000001
2012-07-08,15878249.164800001,0.0,11.33,938.150016
2012-07-09,15878249.164800001,0.0,11.57,938.1408720000001
2012-07-10,14336909.1072,0.0,11.88,938.0524800000001
2012-07-11,14287977.6768,0.0,11.83,938.0524800000001
2012-07-12,14508169.113599999,0.0,12.21,938.0555280000001
2012-07-13,14385840.5376,0.0,12.25,938.0555280000001
2012-07-14,14336909.1072,0.0,12.28,938.061624
2012-07-15,14190114.816,0.0,12.23,938.0524800000001
2012-07-16,12379651.891199999,0.0,13.36,937.9549440000001
2012-07-17,11376557.568,0.0,12.32,937.893984
2012-07-18,10177737.5232,0.0,12.91,937.8330240000001
2012-07-19,9296971.775999999,0.0,13.56,937.759872
2012-07-20,9076780.339200001,0.0,13.46,937.7690160000001
2012-07-21,8367274.5984,0.0,13.08,937.7172
2012-07-22,8514068.8896,0.0,12.71,937.7080559999999
2012-07-23,8220480.3072,0.0,12.73,937.6928160000001
2012-07-24,8171548.8768,0.0,12.91,937.6806240000001
2012-07-25,7755631.7184,0.0,13.55,937.6562400000001
2012-07-26,7462043.135999999,0.0,13.67,937.634904
2012-07-27,7388645.9904,0.0,14.75,937.6105200000001
2012-07-28,7143988.8384,0.0,15.41,937.5922320000001
2012-07-29,7217385.984,0.0,14.38,937.59528
2012-07-30,7217385.984,0.0,14.08,937.598328
2012-07-31,7168454.5536,0.0,13.34,937.601376
2012-08-01,7119523.1232,0.0,14.24,937.598328
2012-08-02,7095057.408,0.0,14.63,937.5922320000001
2012-08-03,7241851.6992,0.0,13.32,937.598328
2012-08-04,7217385.984,0.0,13.93,937.59528
2012-08-05,7046125.9776,0.0,14.28,937.59528
2012-08-06,7119523.1232,0.0,14.76,937.59528
2012-08-07,7046125.9776,0.0,14.97,937.59528
2012-08-08,7119523.1232,0.0,14.9,937.601376
2012-08-09,7168454.5536,0.0,14.62,937.601376
2012-08-10,7070591.6928,0.0,14.56,937.59528
2012-08-11,7070591.6928,0.0,14.58,937.59528
2012-08-12,7070591.6928,0.0,15.03,937.59528
2012-08-13,7046125.9776,0.0,15.16,937.59528
2012-08-14,7143988.8384,0.0,14.93,937.59528
2012-08-15,7119523.1232,0.0,14.54,937.601376
2012-08-16,7095057.408,0.0,15.61,937.598328
2012-08-17,7119523.1232,0.0,15.17,937.601376
2012-08-18,7119523.1232,0.0,15.26,937.59528
2012-08-19,7070591.6928,0.0,15.13,937.601376
2012-08-20,7046125.9776,0.0,15.2,937.59528
2012-08-21,7046125.9776,0.0,14.88,937.5922320000001
2012-08-22,6361085.952,0.0,14.53,937.5343200000001
2012-08-23,6385551.667199999,0.0,14.6,937.5343200000001
2012-08-24,6361085.952,0.0,14.55,937.5343200000001
2012-08-25,6434483.097599999,0.0,14.34,937.5343200000001
2012-08-26,6361085.952,0.0,14.53,937.5343200000001
2012-08-27,6385551.667199999,0.0,14.78,937.5343200000001
2012-08-28,6312154.5216,0.0,15.19,937.537368
2012-08-29,5504785.92,0.0,14.79,937.47336
2012-08-30,5553717.3504,0.0,15.17,937.47336
2012-08-31,5553717.3504,0.0,15.19,937.47336
2012-09-01,5578183.065599999,0.0,15.32,937.47336
2012-09-02,5529251.6351999985,0.0,14.93,937.47336
2012-09-03,5578183.065599999,0.0,14.53,937.467264
2012-09-04,5553717.3504,0.0,14.49,937.47336
2012-09-05,5382457.3440000005,0.0,14.95,937.47336
2012-09-06,4991005.9008,0.0,14.16,937.47336
2012-09-07,4966540.1855999995,0.0,14.75,937.479456
2012-09-08,4991005.9008,0.0,14.93,937.4764080000001
2012-09-09,4917608.755199999,0.0,15.21,937.4764080000001
2012-09-10,5137800.192000001,0.0,14.67,937.467264
2012-09-11,5211197.337599999,0.0,13.85,937.47336
2012-09-12,5162265.907199999,0.0,12.83,937.47336
2012-09-13,5260128.767999999,0.0,13.49,937.47336
2012-09-14,5186731.622400001,0.0,13.59,937.47336
2012-09-15,4966540.1855999995,0.0,13.67,937.4428800000001
2012-09-16,4648485.887999999,0.0,13.6,937.4063040000001
2012-09-17,4648485.887999999,0.0,13.38,937.409352
2012-09-18,4672951.6032,0.0,13.67,937.4154480000001
2012-09-19,4648485.887999999,0.0,13.7,937.409352
2012-09-20,4624020.172799999,0.0,13.75,937.4063040000001
2012-09-21,4648485.887999999,0.0,13.66,937.4124
2012-09-22,4648485.887999999,0.0,13.29,937.4124
2012-09-23,6605743.104,0.0,13.15,937.6044240000001
2012-09-24,7168454.5536,0.0,12.98,937.6562400000001
2012-09-25,7217385.984,0.0,12.78,937.6562400000001
2012-09-26,6923797.4016,0.0,12.59,937.631856
2012-09-27,5920703.078399999,0.0,12.57,937.5343200000001
2012-09-28,4991005.9008,0.0,13.17,937.4459280000001
2012-09-29,,0.0,,
2012-09-30,,0.0,,
2012-10-01,4575088.7424,0.0,,937.409352
2012-10-02,4672951.6032,0.0,11.84,937.4124
2012-10-03,4648485.887999999,0.0,9.56,937.4124
2012-10-04,4648485.887999999,0.0,10.68,937.4124
2012-10-05,4697417.3184,0.0,11.28,937.4245920000001
2012-10-06,4599554.457599999,0.0,11.34,937.409352
2012-10-07,4648485.887999999,0.0,11.17,937.4124
2012-10-08,4672951.6032,0.0,11.08,937.418496
2012-10-09,4893143.04,0.0,10.84,937.4459280000001
2012-10-10,5260128.767999999,0.0,10.73,937.467264
2012-10-11,4795280.1792,0.0,8.89,937.430688
2012-10-12,3694322.9952,0.0,7.46,937.3057200000001
2012-10-13,4159171.584,954162.8928,6.35,937.2234240000001
2012-10-14,5333525.913600001,0.0,7.4,937.47336
2012-10-15,5137800.192000001,0.0,7.57,937.467264
2012-10-16,4403828.7360000005,0.0,7.25,937.3758240000001
2012-10-17,3767720.1408,0.0,6.55,937.324008
2012-10-18,3914514.432,0.0,5.24,937.3392480000001
2012-10-19,3914514.432,0.0,4.55,937.324008
2012-10-20,3547528.704,0.0,4.28,937.278288
2012-10-21,3278405.8368,0.0,4.09,937.256952
2012-10-22,3376268.6975999996,0.0,4.15,937.2660960000001
2012-10-23,3302871.552,0.0,4.35,937.26
2012-10-24,3474131.5583999995,0.0,4.0,937.2813360000001
2012-10-25,3792185.856,0.0,3.98,937.314864
2012-10-26,3914514.432,0.0,4.2,937.330104
2012-10-27,3914514.432,0.0,4.37,937.324008
2012-10-28,3914514.432,0.0,4.42,937.327056
2012-10-29,3645391.5648,0.0,4.28,937.296576
2012-10-30,2886954.3935999996,0.0,4.19,937.2081840000001
2012-10-31,2691228.6720000003,0.0,4.18,937.195992
2012-11-01,2617831.5264000003,0.0,4.16,937.1898960000001
2012-11-02,2691228.6720000003,0.0,4.22,937.1990400000001
2012-11-03,2666762.9568000003,0.0,4.21,937.1929440000001
2012-11-04,4354897.3056,0.0,4.31,937.3758240000001
2012-11-05,6434483.097599999,0.0,4.29,937.5648
2012-11-06,7339714.56,0.0,4.23,937.6562400000001
2012-11-07,7339714.56,0.0,4.32,937.6440480000001
2012-11-08,6899331.686399999,0.0,4.36,937.619664
2012-11-09,6043031.6544,0.0,4.46,937.5343200000001
2012-11-10,4770814.464,0.0,4.61,937.4124
2012-11-11,3498597.2735999995,0.0,4.43,937.284384
2012-11-12,2568900.0960000004,0.0,4.07,937.1838
2012-11-13,2544434.3808,0.0,4.15,937.1898960000001
2012-11-14,2666762.9568000003,0.0,4.28,937.1990400000001
2012-11-15,2666762.9568000003,0.0,4.4,937.195992
2012-11-16,2740160.1024,0.0,4.33,937.202088
2012-11-17,2617831.5264000003,0.0,4.32,937.1929440000001
2012-11-18,2691228.6720000003,0.0,4.36,937.195992
2012-11-19,2715694.3872,0.0,4.47,937.1990400000001
2012-11-20,2715694.3872,0.0,4.54,937.1990400000001
2012-11-21,2740160.1024,0.0,4.69,937.1990400000001
2012-11-22,2715694.3872,0.0,4.31,937.1929440000001
2012-11-23,2691228.6720000003,0.0,4.06,937.1898960000001
2012-11-24,2642297.2416000003,0.0,4.07,937.1838
2012-11-25,2544434.3808,0.0,4.29,937.16856
2012-11-26,2568900.0960000004,0.0,4.38,937.1777040000001
2012-11-27,2642297.2416000003,0.0,4.27,937.1898960000001
2012-11-28,2593365.8112000003,0.0,4.35,937.1898960000001
2012-11-29,2666762.9568000003,0.0,4.64,937.1929440000001
2012-11-30,2568900.0960000004,0.0,4.66,937.1898960000001
2012-12-01,2544434.3808,0.0,4.5,937.1898960000001
2012-12-02,2519968.6656,0.0,4.35,937.180752
2012-12-03,2862488.6783999996,0.0,4.34,937.2112320000001
2012-12-04,6067497.3696,0.0,4.3,937.5282240000001
2012-12-05,6091963.0848,0.0,4.36,937.537368
2012-12-06,6140894.515199999,0.0,4.43,937.5343200000001
2012-12-07,6165360.2304,0.0,4.43,937.540416
2012-12-08,6116428.8,0.0,4.27,937.540416
2012-12-09,6116428.8,0.0,4.35,937.5343200000001
2012-12-10,6116428.8,0.0,4.4,937.537368
2012-12-11,6091963.0848,0.0,4.45,937.5343200000001
2012-12-12,6140894.515199999,0.0,4.43,937.540416
2012-12-13,6140894.515199999,0.0,4.41,937.5343200000001
2012-12-14,6116428.8,0.0,4.41,937.540416
2012-12-15,6091963.0848,0.0,4.4,937.5343200000001
2012-12-16,6116428.8,0.0,4.52,937.537368
2012-12-17,6116428.8,0.0,4.76,937.5343200000001
2012-12-18,6067497.3696,0.0,4.63,937.537368
2012-12-19,5994100.224,0.0,4.6,937.5343200000001
2012-12-20,4770814.464,0.0,4.6,937.4063040000001
2012-12-21,3963445.8624,0.0,4.67,937.330104
2012-12-22,3963445.8624,0.0,4.58,937.3362000000001
2012-12-23,3914514.432,0.0,4.43,937.327056
2012-12-24,3914514.432,0.0,4.36,937.32096
2012-12-25,3914514.432,0.0,4.15,937.324008
2012-12-26,3914514.432,0.0,4.25,937.32096
2012-12-27,3890048.7168,0.0,4.2,937.32096
2012-12-28,3914514.432,0.0,4.18,937.324008
2012-12-29,3890048.7168,0.0,4.12,937.32096
2012-12-30,3914514.432,0.0,4.11,937.32096
2012-12-31,3890048.7168,0.0,4.15,937.32096
2013-01-01,3914514.432,0.0,4.12,937.32096
2013-01-02,4232568.729599999,0.0,4.1,937.3575360000001
2013-01-03,6923797.4016,0.0,4.0,937.6105200000001
2013-01-04,7021660.2624,0.0,3.92,937.613568
2013-01-05,6997194.547199999,0.0,3.9,937.616616
2013-01-06,7046125.9776,0.0,3.95,937.619664
2013-01-07,7046125.9776,0.0,3.88,937.619664
2013-01-08,6972728.832,0.0,3.75,937.607472
2013-01-09,7290783.1296,0.0,3.42,937.6379519999999
2013-01-10,11401023.2832,0.0,3.59,937.9458000000001
2013-01-11,14801757.695999999,0.0,3.76,938.110392
2013-01-12,15168743.424,0.0,3.78,938.1134400000001
2013-01-13,15144277.708800001,0.0,3.75,938.1134400000001
2013-01-14,13823129.088000001,0.0,3.75,938.0250480000001
2013-01-15,13945457.664,0.0,3.65,938.0311440000002
2013-01-16,15388934.8608,0.0,3.6,938.0982
2013-01-17,15291072.0,0.0,3.53,938.095152
2013-01-18,15217674.8544,0.0,3.52,938.1134400000001
2013-01-19,15291072.0,0.0,3.5,938.116488
2013-01-20,15217674.8544,0.0,3.6,938.1134400000001
2013-01-21,15168743.424,0.0,3.6,938.0921040000001
2013-01-22,13676334.7968,0.0,3.6,938.028096
2013-01-23,12453049.036799999,0.0,3.62,937.951896
2013-01-24,11156366.131199999,0.0,3.7,937.863504
2013-01-25,9982011.8016,0.0,3.77,937.7873040000001
2013-01-26,9737354.6496,0.0,3.7,937.7690160000001
2013-01-27,8220480.3072,0.0,3.75,937.665384
2013-01-28,7021660.2624,0.0,3.77,937.5648
2013-01-29,6777003.1104,0.0,3.71,937.54956
2013-01-30,6777003.1104,0.0,3.73,937.54956
2013-01-31,6850400.255999999,0.0,3.75,937.543464
2013-02-01,6874865.9712,0.0,3.71,937.561752
2013-02-02,6850400.255999999,0.0,,937.561752
2013-02-03,6874865.9712,0.0,,937.5648
2013-02-04,6874865.9712,0.0,,937.561752
2013-02-05,6850400.255999999,0.0,,937.561752
2013-02-06,6899331.686399999,0.0,,937.561752
2013-02-07,6850400.255999999,0.0,,937.558704
2013-02-08,6923797.4016,0.0,,937.5648
2013-02-09,6874865.9712,0.0,,937.558704
2013-02-10,6874865.9712,0.0,,937.558704
2013-02-11,6850400.255999999,0.0,,937.5648
2013-02-12,5676045.926399999,0.0,,937.455072
2013-02-13,5406923.059199999,0.0,,937.448976
2013-02-14,5211197.337599999,0.0,,937.455072
2013-02-15,5260128.767999999,0.0,,937.4581200000001
2013-02-16,5162265.907199999,0.0,,937.448976
2013-02-17,5162265.907199999,0.0,,937.452024
2013-02-18,5137800.192000001,0.0,,937.4428800000001
2013-02-19,5235663.052800001,0.0,,937.455072
2013-02-20,5211197.337599999,0.0,,937.455072
2013-02-21,5357991.628799999,0.0,,937.47336
2013-02-22,5333525.913600001,0.0,,937.47336
2013-02-23,5260128.767999999,0.0,,937.4581200000001
2013-02-24,5235663.052800001,0.0,,937.461168
2013-02-25,5333525.913600001,0.0,,937.467264
2013-02-26,5333525.913600001,0.0,,937.4642160000001
2013-02-27,5357991.628799999,0.0,,937.47336
2013-02-28,5284594.483200001,0.0,,937.470312
2013-03-01,5382457.3440000005,0.0,,937.47336
2013-03-02,5333525.913600001,0.0,,937.467264
2013-03-03,4624020.172799999,0.0,,937.384968
2013-03-04,3963445.8624,0.0,,937.324008
2013-03-05,4208103.0144,0.0,,937.3514400000001
2013-03-06,4428294.4512,0.0,,937.3880160000001
2013-03-07,4159171.584,0.0,,937.360584
2013-03-08,4134705.8688,0.0,,937.3544880000001
2013-03-09,4257034.4448,0.0,,937.36668
2013-03-10,4305965.8752,0.0,,937.3758240000001
2013-03-11,4354897.3056,0.0,,937.378872
2013-03-12,4721883.0336,0.0,,937.409352
2013-03-13,4232568.729599999,0.0,,937.36668
2013-03-14,3645391.5648,0.0,,937.308768
2013-03-15,2715694.3872,0.0,,937.2112320000001
2013-03-16,2495502.9504,0.0,,937.195992
2013-03-17,2471037.2352,0.0,,937.195992
2013-03-18,2471037.2352,0.0,,937.195992
2013-03-19,2495502.9504,0.0,,937.195992
2013-03-20,2471037.2352,0.0,,937.1777040000001
2013-03-21,2544434.3808,0.0,,937.1777040000001
2013-03-22,2495502.9504,0.0,,937.1838
2013-03-23,2519968.6656,0.0,,937.1868480000002
2013-03-24,2593365.8112000003,0.0,,937.1990400000001
2013-03-25,4893143.04,0.0,,937.4124
2013-03-26,4893143.04,0.0,,937.4215440000002
2013-03-27,4917608.755199999,0.0,,937.430688
2013-03-28,4893143.04,0.0,,937.430688
2013-03-29,4893143.04,0.0,,937.436784
2013-03-30,4844211.6096,0.0,,937.4245920000001
2013-03-31,4917608.755199999,0.0,,937.4459280000001
2013-04-01,7926891.7248,0.0,,937.695864
2013-04-02,8587466.0352,0.0,,937.735488
2013-04-03,8954451.7632,0.0,,937.772064
2013-04-04,14630497.6896,0.0,,938.116488
2013-04-05,14875154.841599999,0.0,,938.1378240000001
2013-04-06,19499175.0144,0.0,,938.38776
2013-04-07,19523640.7296,0.0,,938.38776
2013-04-08,19523640.7296,0.0,,938.3908080000001
2013-04-09,19572572.16,0.0,,938.3969040000001
2013-04-10,19572572.16,0.0,,938.38776
2013-04-11,22704183.705599997,1174354.3296,,938.4243360000002
2013-04-12,26178315.264000002,2446571.52,,938.543208
2013-04-13,25933658.112,2446571.52,,938.546256
2013-04-14,26129383.8336,2446571.52,,938.5523519999999
2013-04-15,25811329.536000002,2446571.52,,938.549304
2013-04-16,25713466.675199997,2446571.52,,938.549304
2013-04-17,25762398.105599996,2446571.52,,938.5554000000001
2013-04-18,25762398.105599996,2446571.52,,938.546256
2013-04-19,25860260.9664,2446571.52,,938.5645440000001
2013-04-20,25860260.9664,2446571.52,,938.561496
2013-04-21,25835795.2512,2446571.52,,938.561496
2013-04-22,25958123.8272,2446571.52,,938.5645440000001
2013-04-23,25884726.6816,2446571.52,,938.567592
2013-04-24,25860260.9664,2446571.52,,938.567592
2013-04-25,25884726.6816,2446571.52,,938.5584480000001
2013-04-26,25811329.536000002,2446571.52,,938.5584480000001
2013-04-27,25689000.959999997,2446571.52,,938.543208
2013-04-28,21407500.799999997,2446571.52,,938.2506000000001
2013-04-29,19181120.7168,2446571.52,,938.079912
2013-04-30,18838600.704,2446571.52,,938.0524800000001
2013-05-01,18960929.28,2446571.52,3.44,938.0524800000001
2013-05-02,19009860.7104,2446571.52,3.47,938.0524800000001
2013-05-03,18985394.9952,2446571.52,3.55,938.0524800000001
2013-05-04,18985394.9952,2446571.52,3.57,938.0524800000001
2013-05-05,18985394.9952,2446571.52,3.62,938.0524800000001
2013-05-06,18960929.28,2446571.52,3.67,938.0524800000001
2013-05-07,19058792.1408,2446571.52,3.72,938.0524800000001
2013-05-08,19083257.856,2446571.52,3.65,938.0524800000001
2013-05-09,18667340.697599996,1419011.4815999998,3.71,938.134776
2013-05-10,19034326.4256,0.0,3.6,938.256696
2013-05-11,19034326.4256,0.0,3.54,938.2536480000001
2013-05-12,19009860.7104,0.0,3.59,938.2506000000001
2013-05-13,8660863.180799998,0.0,3.78,937.58004
2013-05-14,1467942.9119999998,0.0,4.09,937.025304
2013-05-15,6336620.236799999,0.0,3.65,937.4276400000001
2013-05-16,21823417.9584,0.0,3.45,938.534064
2013-05-17,22312732.262399998,0.0,3.58,938.5523519999999
2013-05-18,22312732.262399998,0.0,3.7,938.5523519999999
2013-05-19,22361663.6928,0.0,3.7,938.549304
2013-05-20,24710372.351999998,2813557.2479999997,3.67,938.491392
2013-05-21,25493275.238399997,4893143.04,3.7,938.3786160000001
2013-05-22,26422972.416,4893143.04,3.79,938.4426240000001
2013-05-23,26422972.416,4893143.04,3.75,938.4426240000001
2013-05-24,27793052.467199996,6825934.5408,3.65,938.3207040000001
2013-05-25,29970501.12,9786286.08,3.65,938.1804960000001
2013-05-26,29897103.9744,9786286.08,3.72,938.1835440000001
2013-05-27,29725843.968,9786286.08,3.89,938.1835440000001
2013-05-28,25444343.808,4281500.159999999,3.9,938.4060480000002
2013-05-29,22655252.275200002,0.0,3.74,938.54016
2013-05-30,23976400.896,0.0,3.76,938.54016
2013-05-31,24147660.9024,0.0,3.8,938.5249200000001
2013-06-01,18593943.551999997,0.0,3.92,938.2506000000001
2013-06-02,18593943.551999997,0.0,3.89,938.2506000000001
2013-06-03,18373752.115199998,0.0,3.85,938.244504
2013-06-04,18545012.121600002,0.0,3.82,938.241456
2013-06-05,18496080.691199996,0.0,4.05,938.2506000000001
2013-06-06,18496080.691199996,0.0,4.07,938.2475519999999
2013-06-07,18226957.824,0.0,3.96,938.223168
2013-06-08,13113623.3472,0.0,3.92,937.921416
2013-06-09,12966829.056,0.0,4.0,937.9153200000001
2013-06-10,12966829.056,0.0,4.02,937.921416
2013-06-11,12306254.745600002,0.0,4.63,937.90008
2013-06-12,11743543.295999998,0.0,8.29,937.881792
2013-06-13,11572283.2896,0.0,11.13,937.8787440000001
2013-06-14,12037131.8784,0.0,12.25,937.903128
2013-06-15,12183926.1696,0.0,12.33,937.912272
2013-06-16,12134994.7392,0.0,12.02,937.9092240000001
2013-06-17,12355186.175999999,0.0,11.66,937.921416
2013-06-18,12012666.163200002,0.0,11.53,937.912272
2013-06-19,12134994.7392,0.0,11.14,937.918368
2013-06-20,18251423.5392,0.0,11.42,938.299368
2013-06-21,21162843.648000002,0.0,11.61,938.4822480000001
2013-06-22,16294166.3232,0.0,11.37,938.153064
2013-06-23,16171837.747200001,0.0,11.36,938.1439200000001
2013-06-24,16147372.032,0.0,11.4,938.146968
2013-06-25,12281789.030399999,0.0,10.84,937.912272
2013-06-26,12208391.884800002,0.0,11.61,937.9153200000001
2013-06-27,12306254.745600002,0.0,11.49,
2013-06-28,11988200.448,0.0,11.64,
2013-06-29,11743543.295999998,0.0,11.66,
2013-06-30,11743543.295999998,0.0,11.13,
2013-07-01,11645680.435199998,0.0,11.41,937.866552
2013-07-02,10030943.231999999,0.0,11.9,937.759872
2013-07-03,9982011.8016,0.0,12.44,937.7629200000001
2013-07-04,9933080.371199999,0.0,12.95,937.756824
2013-07-05,9737354.6496,0.0,12.72,937.7476800000001
2013-07-06,7682234.5728,0.0,12.64,937.6044240000001
2013-07-07,7804563.1488,0.0,12.33,937.616616
2013-07-08,7437577.4207999995,0.0,13.49,937.5861360000001
2013-07-09,7241851.6992,0.0,13.45,937.5708960000001
2013-07-10,7266317.4144,0.0,13.58,937.5739440000001
2013-07-11,7339714.56,0.0,12.89,937.5678480000001
2013-07-12,7119523.1232,0.0,13.01,937.5708960000001
2013-07-13,6899331.686399999,0.0,13.77,937.5648
2013-07-14,6850400.255999999,0.0,13.07,937.5648
2013-07-15,6997194.547199999,0.0,13.83,937.58004
2013-07-16,6825934.5408,0.0,13.55,937.5526080000001
2013-07-17,7021660.2624,0.0,14.15,937.5861360000001
2013-07-18,6923797.4016,0.0,13.12,937.5708960000001
2013-07-19,6899331.686399999,0.0,13.55,937.5708960000001
2013-07-20,6850400.255999999,0.0,13.78,937.5648
2013-07-21,6825934.5408,0.0,14.19,937.5678480000001
2013-07-22,6923797.4016,0.0,14.27,937.5708960000001
2013-07-23,6948263.116799999,0.0,14.28,937.576992
2013-07-24,6874865.9712,0.0,14.59,937.5739440000001
2013-07-25,6948263.116799999,0.0,14.91,937.5739440000001
2013-07-26,6948263.116799999,0.0,14.9,937.5739440000001
2013-07-27,6850400.255999999,0.0,15.14,937.5678480000001
2013-07-28,6825934.5408,0.0,14.55,937.5739440000001
2013-07-29,6899331.686399999,0.0,15.63,937.58004
2013-07-30,6874865.9712,0.0,14.38,937.589184
2013-07-31,7510974.5664,0.0,15.46,937.6379519999999
2013-08-01,7486508.8512,0.0,16.07,937.6410000000001
2013-08-02,6067497.3696,0.0,15.6,937.5343200000001
2013-08-03,6116428.8,0.0,16.52,937.5343200000001
2013-08-04,6140894.515199999,0.0,15.32,937.5343200000001
2013-08-05,6116428.8,0.0,15.16,937.5343200000001
2013-08-06,6116428.8,0.0,14.88,937.5343200000001
2013-08-07,6189825.945599999,0.0,15.32,937.5343200000001
2013-08-08,6140894.515199999,0.0,15.5,937.5343200000001
2013-08-09,6140894.515199999,0.0,15.59,937.5343200000001
2013-08-10,6091963.0848,0.0,15.73,937.5343200000001
2013-08-11,6165360.2304,0.0,15.69,937.5343200000001
2013-08-12,6116428.8,0.0,15.46,937.5343200000001
2013-08-13,6067497.3696,0.0,15.31,937.5343200000001
2013-08-14,6116428.8,0.0,14.9,937.5343200000001
2013-08-15,6043031.6544,0.0,15.55,937.5312720000001
2013-08-16,6067497.3696,0.0,16.2,937.5282240000001
2013-08-17,5406923.059199999,0.0,15.71,937.47336
2013-08-18,5309060.198399999,0.0,15.67,937.4642160000001
2013-08-19,5333525.913600001,0.0,15.55,937.470312
2013-08-20,5357991.628799999,0.0,15.4,937.47336
2013-08-21,5333525.913600001,0.0,15.31,937.47336
2013-08-22,5333525.913600001,0.0,15.39,937.470312
2013-08-23,5382457.3440000005,0.0,15.92,937.47336
2013-08-24,5357991.628799999,0.0,16.08,937.47336
2013-08-25,5357991.628799999,0.0,15.75,937.47336
2013-08-26,5406923.059199999,0.0,16.93,937.47336
2013-08-27,5309060.198399999,0.0,16.35,937.4642160000001
2013-08-28,5333525.913600001,0.0,16.01,937.470312
2013-08-29,5529251.6351999985,0.0,15.71,937.4825040000001
2013-08-30,5504785.92,0.0,15.66,937.470312
2013-08-31,4770814.464,0.0,15.13,937.39716
2013-09-01,4795280.1792,0.0,15.28,937.39716
2013-09-02,4819745.8944,0.0,15.3,937.3941120000001
2013-09-03,4746348.7488,0.0,15.35,937.39716
