date,avg gain (m3/d),computed flow(m3/d),inflow(m3/d),wse(m),outflow(m3/d),total avg discharge (m3/d),spill(m3/d),storage(m3)
2004-11-19,,1732490.6904576,1754705.5598592001,891.1986240000001,609196.30848,11498.886144,7755.6317184,21372113.246400002
2004-11-20,,1838011.3201152,1746729.736704,891.488184,611642.88,10593.654681600001,9639.4917888,22598488.4016
2004-11-21,,1781740.1751552,1453654.9343231998,891.762504,606749.73696,10618.120396799999,9321.4374912,23773489.1148
2004-11-22,,1784529.266688,1566197.2242432,892.018536,675253.73952,265844.4613632,19425.7778688,24882770.0136
2004-11-23,,1637343.5240448,1934626.4294399999,892.250184,623875.7376,623386.423296,25395.4123776,25896246.5208
2004-11-24,,1657380.9447936,1917622.7573759998,892.48488,621429.16608,619300.6488575999,14067.78624,26932184.6988
2004-11-25,,1719768.5185536,2146548.4545024,892.731768,618982.59456,617221.0630656,10495.7918208,28032954.585600004
2004-11-26,,1704110.4608256,2021112.732672,892.97256,618982.59456,618591.1431168,12183.926169600001,29118083.946000002
2004-11-27,,1646762.8243968,1651680.433152,893.198112,621429.16608,621306.8375039999,11058.503270399999,30143401.861199997
2004-11-28,,1631716.4095488002,1635410.732544,893.417568,626322.30912,625025.6262143999,12232.8576,31148799.0744
2004-11-29,,1582833.9105792001,1015425.0436608001,893.6248320000001,623875.7376,623117.3004287999,12648.774758399999,32107755.765600003
2004-11-30,,1519467.7082111998,825008.3822592,893.816856,623875.7376,622309.9318272,13480.6090752,33003348.5892
2004-12-01,,1680207.4570752,1613587.3145855998,894.042408,621429.16608,619300.6488575999,13578.471936,34062118.482
2004-12-02,,1672476.291072,1882171.9360512,894.2649120000001,618982.59456,618224.1573887999,14997.4834176,35115609.0804
2004-12-03,,1683167.8086144,1674555.876864,894.487416,618958.1288448,618370.9516799999,13113.6233472,36179843.2896
2004-12-04,,1649087.0673407998,1602210.7570176,894.700776,621429.16608,620939.851776,14581.566259199999,37207504.8168
2004-12-05,,1615299.9146496,1367388.822528,894.904992,626322.30912,623802.3404543999,14287.9776768,38196496.746
2004-12-06,,1698434.4148992,1860030.4637952,895.1244480000001,623875.7376,622701.3832704,13920.991948800001,39271055.1828
2004-12-07,,1678396.9941504,2169301.5696384,895.3378080000001,626322.30912,623386.423296,13211.486208,40323114.9444
2004-12-08,,1928974.8492288,3291984.3087359997,895.5999360000001,626322.30912,623802.3404543999,14116.7176704,41625768.5028
2004-12-09,,1988181.8800128,3014420.769792,895.8773040000001,596963.45088,594370.0850688,14728.360550399999,43016973.5904
2004-12-10,,1904778.256896,2762032.4517888003,896.1302880000001,623875.7376,622114.2061056,15609.1262976,44297856.2268
2004-12-11,,1904533.599744,2718630.273024,896.3802240000001,626322.30912,624878.8319231999,11596.7490048,45576062.2116
2004-12-12,,1853865.1035648,2680316.9630207997,896.617968,626322.30912,623826.8061696,12697.7061888,46803621.5076
2004-12-13,,1913267.8600704,2433800.4166655997,896.864856,628768.88064,626542.5005567999,12575.377612799999,48088118.2404
2004-12-14,,1824163.7253120001,2341001.958912,897.093456,626322.30912,623459.8204416,12281.7890304,49285963.003199995
2004-12-15,,1816554.8878848,2371633.0343424,897.319008,626322.30912,624193.7918975999,10397.92896,50476209.5292
2004-12-16,,1877474.5187328,2056318.8968448,897.553704,626322.30912,624952.2290688,12501.980467200001,51727352.9628
2004-12-17,,1903236.9168383998,1781128.5322752,897.7914480000001,626322.30912,623826.8061696,16196.3034624,53004276.128400005
2004-12-18,,1912191.3686016002,2028158.8586496,898.0291920000001,626322.30912,623728.9433088,12771.103334399999,54290154.3588
2004-12-19,,1889585.0477568,1763757.8744831998,898.2608400000001,628768.88064,624952.2290688,13064.691916799999,55550955.940799996
2004-12-20,,1906735.5141120001,1967165.830656,898.492488,633662.02368,629160.3320832001,11621.21472,56824030.6488
2004-12-21,,1823258.4938496,1673993.1654144,898.7088960000001,626322.30912,623826.8061696,15486.7977216,58020962.6364
2004-12-22,,1827882.5140224,1565120.7327744002,898.9253040000001,623875.7376,623313.0261504,10373.463244800001,59224950.129599996
2004-12-23,,1824555.1767552,1448345.8741248,899.138664,628768.88064,625368.1462272,15633.5920128,60420734.9808
2004-12-24,,1865119.3325568,1387768.7632896,899.3581200000001,626322.30912,623924.6690304,15902.71488,61659531.279599994
2004-12-25,,1854574.6093056,1670788.1567231999,899.5745280000001,626322.30912,624144.8604672,11180.8318464,62887781.3244
2004-12-26,,1860470.8466688,1796321.7414144,899.7909360000001,626322.30912,623606.6147327999,15144.2777088,64121927.4036
2004-12-27,,1883370.7560959999,2311373.9778048,900.010392,621429.16608,619398.5117183999,10838.311833599999,65383863.787200004
2004-12-28,,1836005.1314688001,2003742.07488,900.2207040000001,618982.59456,618370.9516799999,12061.5975936,66600876.8292
2004-12-29,,1908399.1827456,2285856.2368512,900.443208,614089.45152,614211.7800960001,16000.5777408,67895192.0628
2004-12-30,,1441813.5281664,2331166.7414016,900.583416,621429.16608,619741.0317311999,14141.183385600001,68715579.6108
2004-12-31,,782119.9835136,1892227.3449984,900.6108480000001,621429.16608,618786.8688384,11009.57184,68876252.7156
2005-01-01,,766706.5829376,2007583.1921664001,900.6352320000001,623875.7376,620670.7289087999,11694.6118656,69019089.6996
2005-01-02,,730570.7215872001,1714875.3755136,900.6535200000001,623875.7376,622848.1775616,12159.4604544,69125773.3848
2005-01-03,,733457.6759808001,1620315.3862655999,900.671808,626322.30912,622799.2461312,12966.829055999999,69232901.12280001
2005-01-04,,590602.364928,1381285.3487616,900.6657120000001,626322.30912,623117.3004287999,12232.8576,69197191.8768
2005-01-05,,690398.0172288,1547652.2121216,900.677904,618982.59456,617685.9116543999,14899.620556799999,69268598.03400001
2005-01-06,,713591.5152384001,1789177.7525759998,900.6931440000001,623875.7376,621208.9746431999,14752.8262656,69358309.0344
2005-01-07,,621429.16608,1930149.2035583998,900.6931440000001,621429.16608,619398.5117183999,13798.6633728,69358309.0344
2005-01-08,,618982.59456,1961000.4704256,900.6931440000001,618982.59456,618419.8831104,14239.046246400001,69358309.0344
2005-01-09,,673002.8937216,1979251.8939648,900.7022880000001,618982.59456,618322.0202495999,13456.14336,69412323.1236
2005-01-10,,590308.7763456,1686886.5973248,900.696192,626322.30912,623068.3689983999,13382.7462144,69376317.8424
2005-01-11,,587862.2048256,1694299.7090304,900.690096,623875.7376,621551.494656,12281.7890304,69340312.56120001
2005-01-12,,636989.3609472,1670641.362432,900.6931440000001,618982.59456,617563.5830784,13235.9519232,69358309.0344
2005-01-13,,616536.02304,1614419.1489024,900.6931440000001,616536.02304,616193.5030272,13260.4176384,69358309.0344
2005-01-14,,603422.3996928,1572949.7616384,900.690096,621429.16608,619055.9917055999,15706.9891584,69340312.56120001
2005-01-15,,570026.6984448,1292841.7883135998,900.6809519999999,623875.7376,620817.5231999999,11596.7490048,69286458.8244
2005-01-16,,583262.650368,1731634.3904255999,900.674856,618982.59456,617196.5973504,11082.9689856,69250749.5784
2005-01-17,,672538.0451328,2343913.3790208,900.6840000000001,618982.59456,618101.8288128,14410.3062528,69304307.28
2005-01-18,,726998.727168,1920999.0260736,900.7022880000001,618982.59456,616756.2144767999,16832.4120576,69412323.1236
2005-01-19,,623875.7376,2187919.9789056,900.7022880000001,623875.7376,615704.1887232,12428.5833216,69412323.1236
2005-01-20,,731891.870208,2214514.211328,900.720576,623875.7376,620548.4003328,12086.063308800001,69520326.63239999
2005-01-21,,715891.2924672001,2057933.634048,900.7358160000001,626322.30912,624976.6947839999,15804.8520192,69609901.95
2005-01-22,,716331.6753408001,1981869.7254911999,900.751056,626322.30912,623337.4918656,11523.3518592,69699908.98560001
2005-01-23,,713885.1038208001,2058374.0169216,900.766296,623875.7376,622970.5061375999,16661.1520512,69789916.0212
2005-01-24,,605868.9712128,1922002.1203968,900.7632480000001,623875.7376,622432.2604031999,13211.486208,69771907.2132
2005-01-25,,592755.3478656,2080344.2291711997,900.757152,628768.88064,625661.7348095999,12159.4604544,69735914.2668
2005-01-26,,554319.7092864,2122058.2735872,900.74496,626322.30912,623484.2861568,14434.771968000001,69663903.7044
2005-01-27,,590308.7763456,2240716.9923072,900.738864,626322.30912,624022.5318912,13064.691916799999,69627898.4232
2005-01-28,,608315.5427328,2329038.2241792,900.7358160000001,626322.30912,623386.423296,12917.8976256,69609901.95
2005-01-29,,610762.1142528,2484419.9814144,900.732768,628768.88064,626371.2405504,15902.71488,69591893.142
2005-01-30,,626322.30912,2321135.7981696,900.732768,626322.30912,624805.4347776,15902.71488,69591893.142
2005-01-31,,552313.52064,2116357.7619455997,900.720576,623875.7376,622970.5061375999,13333.814784,69520326.63239999
2005-02-01,,572302.0099583999,1976022.4195583998,900.7114320000001,626322.30912,623826.8061696,13847.5948032,69466324.878
2005-02-02,,572326.4756736,2386777.3120512,900.7022880000001,626322.30912,625050.0919296,15780.386304,69412323.1236
2005-02-03,,572302.0099583999,2206660.7167488,900.6931440000001,626322.30912,622848.1775616,16954.7406336,69358309.0344
2005-02-04,,572326.4756736,2104296.164352,900.6840000000001,626322.30912,623802.3404543999,13676.3347968,69304307.28
2005-02-05,,593048.936448,2264424.270336,900.677904,628768.88064,626028.7205376,13774.1976576,69268598.03400001
2005-02-06,,534600.3428352,2360158.6139136,900.662664,623875.7376,622652.45184,13823.129088000002,69179331.0864
2005-02-07,,567873.7155072,2166463.5466752,900.6535200000001,621429.16608,620817.5231999999,14214.5805312,69125773.3848
2005-02-08,,517180.7536128,2218159.6028928,900.6352320000001,623875.7376,622652.45184,13578.471936,69019089.6996
2005-02-09,,819821.6506368,1566074.8956672,900.66876,623875.7376,621306.8375039999,14190.114816,69215040.3324
2005-02-10,,1160311.0090752,1780737.0808320001,900.7602,621429.16608,619741.0317311999,13505.074790399998,69753910.74
2005-02-11,,1952241.744384,1678421.4598655999,900.9857519999999,621429.16608,619814.4288768,15168.743424,71084724.64680001
2005-02-12,,2534501.3004288003,2254515.65568,901.305792,628768.88064,624878.8319231999,12575.377612799999,72990463.5816
2005-02-13,,2484566.7757055997,2352574.2422016,901.6166880000001,616536.02304,615777.5858688,11547.8175744,74858482.698
2005-02-14,,2488677.0158592,2053236.2167296,901.9245360000001,623875.7376,622725.8489855999,13627.4033664,76723270.0968
2005-02-15,,2297771.0401536,1553988.8323583999,902.198856,623875.7376,621380.2346496,13456.14336,78397164.1308
2005-02-16,,1668586.2423552,1291153.6539648,902.3695440000001,618982.59456,617955.0345216,12159.4604544,79446769.2672
2005-02-17,,1389970.6776576,1549095.6893183999,902.4945120000001,621429.16608,619716.566016,14067.78624,80215313.6508
2005-02-18,,1339253.250048,1625428.7207424,902.6103360000001,621429.16608,619031.5259904,14752.8262656,80933137.33680001
2005-02-19,,1547970.2664192,2369480.0514048,902.759688,621429.16608,620964.3174912,16587.7549056,81859678.1736
2005-02-20,,1454584.6315008,2298284.8201727998,902.8938,618982.59456,617098.7344895999,13994.3890944,82695274.53
2005-02-21,,1493093.6672256,2095023.6582912,903.0340080000001,616536.02304,615019.1486976,12037.1318784,83571834.7572
2005-02-22,,1464493.2461568,2067670.9886975999,903.16812,623875.7376,622774.780416,13431.6776448,84412463.712
2005-02-23,,1469264.0606208,2005821.660672,903.3022320000001,623875.7376,621282.3717888,13823.129088000002,85257853.8996
2005-02-24,,1486169.8698240002,1994347.2402432,903.439392,621429.16608,620475.0031872,13358.2804992,86122585.05360001
2005-02-25,,1472860.5207552,2108112.8159232,903.5735040000001,621429.16608,620768.5917695999,11498.886144,86974019.2932
2005-02-26,,1492237.3671936,2081836.6377984,903.710664,621429.16608,620156.9488896,12086.063308800001,87844819.1688
2005-02-27,,1517388.1224192001,2197021.22496,903.850872,621429.16608,620621.7974783999,11865.871872,88740769.7016
2005-02-28,,1501803.4618368,2296180.7686656,903.9880320000001,623875.7376,622799.2461312,15413.400576,89618711.42639999
2005-03-01,,1508066.684928,2409750.618624,904.1251920000001,626322.30912,624976.6947839999,14997.4834176,90500464.6044
2005-03-02,,1488322.8527616002,2006408.8378368001,904.259304,623875.7376,621135.5774976,12306.254745600001,91364924.3928
2005-03-03,,1532923.8515712,2367987.6427776,904.3995120000001,626322.30912,623043.9032832,14385.8405376,92271532.1928
2005-03-04,,1517118.999552,2328744.6355968,904.536672,626322.30912,624095.9290368,12893.431910399999,93162314.4444
2005-03-05,,1514036.3194368,2361430.831104,904.6738320000001,621429.16608,620768.5917695999,14116.7176704,94054909.9116
2005-03-06,,1558808.5782528,2411145.1643904,904.817088,621429.16608,619716.566016,12917.8976256,94992293.0376
2005-03-07,,1559248.9611264002,2587958.8881408,904.9603440000001,621429.16608,620768.5917695999,11474.4204288,95930095.5468
2005-03-08,,1184116.1499648,2959103.7877248,905.045688,621429.16608,620205.88032,11792.4747264,96492784.4532
2005-03-09,,1608425.0486783998,3124369.6939008,905.1950400000001,623875.7376,623680.0118784,12795.5690496,97477335.8544
2005-03-10,,1673503.8511104,3486731.401728,905.3535360000001,623875.7376,623753.4090239999,10911.7089792,98526965.6604
2005-03-11,,1757029.8028032,3708390.78144,905.5242240000001,623875.7376,621747.2203775999,7364.180275199999,99660114.3972
2005-03-12,,1644022.6642944,3711326.667264,905.6766240000001,626322.30912,624144.8604672,13333.814784,100677809.406
2005-03-13,,1720086.5728512,3662811.1540224,905.841216,618982.59456,618786.8688384,12746.637619199999,101778912.33240001
2005-03-14,,1673552.7825407998,3394250.998272,905.999712,606749.73696,605037.136896,12526.4461824,102845712.18
2005-03-15,,1605733.8200064,2983520.5714944,906.149064,599410.0224,597697.422336,12379.6518912,103852034.5032
2005-03-16,,1488640.9070592,3040378.8936192,906.2801280000001,599410.0224,597893.1480576,11719.0775808,104741274.9048
2005-03-17,,1652561.1988992,2793544.2929664,906.435576,596963.45088,596009.2879872001,12550.911897599999,105796874.75400001
2005-03-18,,1561206.2183424,2837876.1689088,906.575784,604303.16544,600829.0338816,14826.223411199999,106753796.2032
2005-03-19,,1579090.6561536,2960596.196352,906.7190400000001,599410.0224,596963.45088,9394.8346368,107733487.69319999
2005-03-20,,1727744.3417088,3106778.8446719996,906.883632,596963.45088,596156.0822784,11939.2690176,108864268.14840001
2005-03-21,,1649111.5330559998,3363644.3885568,907.0360320000001,599410.0224,596694.3280128,11816.9404416,109913959.6284
2005-03-22,,1741665.3336576,3413016.2018303997,907.2006240000001,601856.59392,598994.1052416001,13823.129088000002,111053756.8224
2005-03-23,,1637074.4011776,3679716.9632256,907.349976,599410.0224,597428.2994688,13505.074790399998,112091421.8724
2005-03-24,,1641869.6813568,3390948.12672,907.4993280000001,599410.0224,596547.5337216001,10691.5175424,113133885.1596
2005-03-25,,1579800.1618944001,3194415.0365184,907.6395360000001,599410.0224,597305.9708927999,12673.240473599999,114114267.39840001
2005-03-26,,1560007.3982976,2962480.0564224,907.776696,596963.45088,596571.9994368,13969.9233792,115077319.2432
2005-03-27,,1567567.3042944001,3263604.0791040002,907.913856,601856.59392,599458.9538304,10422.3946752,116043023.07000001
2005-03-28,,2089714.5980928,4643030.0335104,908.124168,601856.59392,599361.0909696,12183.926169600001,117530883.6504
2005-03-29,,2274944.527872,5674431.1891968,908.246088,1409225.19552,1407096.6782976,28698.283929600002,118396613.9232
2005-03-30,,2283580.9253376,4886219.2425984,908.386296,1284450.048,1281465.2307455998,31927.758336000003,119395745.05800001
2005-03-31,,1927898.35776,3985342.6775040003,908.5722240000001,599410.0224,598406.9280768,13333.814784,120724240.0224
2005-04-01,,1823478.6852864001,3673673.9315712,908.742912,596963.45088,595886.9594112,11229.7632768,121950738.5256
2005-04-02,,1827686.7883008,4051644.765696,908.9136000000001,599410.0224,598382.4623616,11988.200448000001,123179013.24
2005-04-03,,1881609.2246016,4252361.493196799,909.090384,599410.0224,597991.0109184,12281.7890304,124461215.7
2005-04-04,,2039364.1562112,4719705.5849472,909.2885040000001,599410.0224,597452.765184,12917.8976256,125901155.58240001
2005-04-05,,4440747.5002368,4423474.7053056,909.81276,599410.0224,598651.5852288,13969.9233792,129742496.0028
2005-04-06,,5536664.746905601,4232862.3181823995,910.4772240000001,599410.0224,598651.5852288,11816.9404416,134679734.064
2005-04-07,,5472784.7645184,5265584.6224895995,911.1234000000001,601856.59392,600706.7053056,9076.7803392,139550684.91
2005-04-08,,5869227.2136192,6553802.3906304,911.8122480000001,599410.0224,598309.0652160001,12844.50048,144820493.8488
2005-04-09,,5659898.5543680005,5880677.168332799,912.4645200000001,599410.0224,597501.6966144,14459.2376832,149880968.8968
2005-04-10,,5635114.7848704,5450080.5808128,913.086312,743757.74208,743464.1534976,14018.854809600001,154772321.502
2005-04-11,,5531771.6038656,5293695.729254399,913.5739920000001,1651435.776,1649184.9302016,50644.030463999996,158652639.8904
2005-04-12,,6927736.3817472,5121946.4085504,914.207976,1822695.7824,1823038.3024128,43818.0959232,163757692.9056
2005-04-13,,7949816.099942399,5680229.5636992,914.945592,1927898.35776,1927629.2348928,32319.209779200002,169779616.2744
2005-04-14,,7929949.9392,5639396.285030399,915.66492,1967043.50208,1966358.4620544,43230.9187584,175742529.96
2005-04-15,,7705477.00224,4986871.1949312,916.3080480000001,2297330.65728,2295985.042944,49225.018982400004,181150661.34600002
2005-04-16,,7714822.9054464,4983886.3776768,916.923744,2471037.2352,2458045.9404288,20110.817894400003,186394443.85680002
2005-04-17,,7727251.488768,5608129.1010048,917.533344,2471037.2352,2459220.2947584,23193.4980096,191650647.5112
2005-04-18,,8044473.9520512,5846425.1670528,918.024072,3767720.1408,3753774.683136,49543.07328,195927406.37160003
2005-04-19,,7961143.7260799995,5631102.4075776,918.359352,5015471.616,5008205.2985856,32172.415488,198873079.9596
2005-04-20,,8006552.093491199,5608667.3467392,918.6672000000001,5284594.4832,5290148.2005504,38533.50144,201595037.28
2005-04-21,,8092010.8366848,5791573.0335744,919.0238160000001,4917608.7552,4921229.6810496,30117.2954112,204769435.0644
2005-04-22,,7999530.4332288,5611529.8354176,919.389576,4721883.0336,4718751.4220544,24930.5637888,208047087.4596
2005-04-23,,8076548.5046784,6347213.8914816,919.7614320000001,4721883.0336,4719852.3792384,28551.4896384,211401746.0112
2005-04-24,,7922218.773196801,6771400.4616192,920.105856,4795280.1792,4784319.5387904,30826.801152,214528691.82
2005-04-25,,8106959.388672,7183085.0512896,920.4441840000001,5015471.616,5004682.235596799,28233.4353408,217620175.0788
2005-04-26,,8086921.9679232,8719703.225856,920.7703200000001,5088868.7616,5086422.19008,33444.6326784,220618234.5624
2005-04-27,,8129908.2295296,9793870.451712,921.0568320000001,5480320.2047999995,5477482.181836801,33493.5641088,223267823.6112
2005-04-28,,8157823.610572799,10196747.3839104,921.297624,5920703.0784,5925473.892863999,34765.7812992,225504924.6132
2005-04-29,,8095093.5168,9665303.118336,921.5201280000001,6018565.9392,6014064.247603199,40808.8129536,227581451.1888
2005-04-30,,7962415.9432704,8859157.802496001,921.7304400000002,5994100.223999999,6003495.0586368,41762.9758464,229549776.8988
2005-05-01,,7857115.5050496,8021182.5911807995,921.92856,5994100.223999999,6005256.5901312,41249.1958272,231412800.4212
2005-05-02,,7837445.0700288,7616666.456064,922.108392,6140894.5152,6130961.4348288,34276.4669952,233109353.48279998
2005-05-03,,9017646.705561599,7778017.847808,922.388808,6361085.952,6355434.3717888,46949.7074688,235765924.02839997
2005-05-04,,9539451.479347201,8130813.460992,922.696656,6605743.104,6602464.698163199,39609.9929088,238699632.86040002
2005-05-05,,9570743.129088,8563000.32,922.998408,6679140.2496,6677305.32096,35304.027033599996,241591243.02
2005-05-06,,9617203.5222528,11001180.0996864,923.303208,6679140.2496,6674296.0379904,36992.161382399994,244529318.3712
2005-05-07,,9597508.6215168,12099005.6721408,923.6293440000001,6434483.0976,6429859.0774272,43157.5216128,247692343.47
2005-05-08,,9552932.088422399,11853369.891532801,923.961576,6312154.5216,6306992.2556928,36992.161382399994,250933114.8132
2005-05-09,,9569788.9661952,13852439.0148096,924.3181920000001,6067497.3696,6063631.7865984,35768.875622399995,254435408.58600003
2005-05-10,,11133392.824627198,13295697.1997184,924.8424480000001,5945168.7935999995,5941914.8534784,58693.250764799996,259623647.49240002
2005-05-11,,11702220.7030272,12244943.6633088,925.4185200000001,5945168.7935999995,5942942.4135168,49176.087552000005,265380693.36600003
2005-05-12,,11080326.6883584,11632933.7975808,925.89096,6312154.5216,6298820.706816,59598.482227199995,270148870.6584
2005-05-13,,10387677.8253312,10709622.171648,926.24148,6825934.5408,6817860.854784,39512.130048,273710618.1672
2005-05-14,,10306109.1308544,10478788.148736,926.567616,6972728.8319999995,6980900.3808768,40662.018662400005,277043999.1888
2005-05-15,,10351028.1839616,11543805.1971072,926.893752,6997194.5472,6986331.7696512,43818.0959232,280397831.3088
2005-05-16,,10884136.118169598,17445009.1004928,927.271704,6972728.8319999995,6971285.3548032,45726.4217088,284309233.3932
2005-05-17,,12501026.304307198,23261928.615014397,927.802056,6972728.8319999995,6980215.3408512,42399.084441599996,289837542.7356
2005-05-18,,12974021.976268798,21487503.688704003,928.3720320000001,6972728.8319999995,6979579.232256,48026.1989376,295838829.98399997
2005-05-19,,13283464.3421184,30375800.1580032,928.9633440000001,6997194.5472,6985230.8124672,37236.8185344,302125088.1168
2005-05-20,,13256723.315404799,32375652.184166398,929.54856,6972728.8319999995,6979799.423692799,37799.529984,308409064.3116
2005-05-21,,13190078.7072,27604519.6658688,930.121584,6972728.8319999995,6968031.4146815995,41640.6472704,314626407.9168
2005-05-22,,12874617.775411202,23761298.3279616,930.658032,6997194.5472,6985010.6210304,42961.795891199996,320503816.7688
2005-05-23,,10202178.7726848,23219089.147699196,930.9506400000001,6972728.8319999995,6973682.994892799,38313.3100032,323733264.76559997
2005-05-24,,6963431.860223999,21593733.8241024,930.947592,6997194.5472,6988900.6697472,55145.7220608,323699492.08320004
2005-05-25,,7739826.8663808,19343181.6142848,931.0146480000001,6997194.5472,6998809.284403199,50350.441881599996,324442133.3868
2005-05-26,,7469456.2477056,17950348.4479488,931.0573200000001,6997194.5472,6995579.8099968005,53359.72485119999,324914395.8744
2005-05-27,,6850008.8045568,17686143.189503998,931.0329360000001,7119523.1232,7113284.365823999,43793.630207999995,324644880.4944
2005-05-28,,6898083.934924799,18279412.3173888,931.008552,7168454.5536,7178020.648243199,46631.6531712,324374514.01320004
2005-05-29,,7033305.942835201,19344674.022912,930.99636,7168454.5536,7172540.3280384,50056.853299200004,324239373.9444
2005-05-30,,6965658.2403072,17724089.5137792,930.978072,7168454.5536,7178583.3596928,48124.061798400006,324036589.8324
2005-05-31,,7100880.2482176,16488888.950476801,930.971976,7168454.5536,7169751.236505601,37848.4614144,323969007.46320003
2005-06-01,,7720743.608524799,18053618.231808,931.008552,7315248.8448,7320827.027865601,47414.5560576,324374514.01320004
2005-06-02,,7986783.7956096,15171826.104115201,931.060368,7413111.7056,7422677.8002432,49836.661862400004,324948205.5612
2005-06-03,,7502876.4146688,13062171.9481344,931.0817040000001,7266317.4144,7256947.0454784,37750.5985536,325184762.3556
2005-06-04,,6927320.4645888,11929066.8143616,931.0908480000002,6825934.5408,6815683.4061312,35352.958463999996,325286142.0768
2005-06-05,,6768904.9586688,11535070.9367808,931.1121840000001,6532345.9584,6524467.9981056005,34790.2470144,325522698.8712
2005-06-06,,6777394.5618432,11195731.4669568,931.136568,6507880.243199999,6500271.4057728,40515.2243712,325792214.2512
2005-06-07,,6449602.9095936,10405366.5374208,931.1335200000001,6483414.528,6493959.2512512,37530.4071168,325758404.5644
2005-06-08,,6272177.542963199,9756755.9617536,931.1121840000001,6507880.243199999,6499023.6542976005,56638.130688,325522698.8712
2005-06-09,,6476343.9363072,8937130.0368384,931.0938960000001,6679140.2496,6673855.6551168,49200.5532672,325319902.42440003
2005-06-10,,6834081.6239616,8292042.52416,931.07256,7070591.6928,7072500.0185856,44552.0673792,325083382.6344
2005-06-11,,6783462.059212799,7876321.0914816,931.0024559999999,7559905.9968,7557581.7538560005,57518.896435200004,324306943.9788
2005-06-12,,6902292.0379392,8098763.3740799995,930.923208,7780097.4336,7779216.667852799,50644.030463999996,323429137.93679994
2005-06-13,,8134238.66112,7582879.303372799,930.911016,8269411.7376,8280910.623744,64858.610995200004,323293973.19839996
2005-06-14,,9602719.818854399,7342968.5001216,930.9872160000001,8758726.0416,8763814.9103616,55586.1049344,324137957.2188
2005-06-15,,10031505.9434496,8176368.622694399,931.0756080000001,9052314.624,9048155.452416,50423.839027199996,325117155.3168
2005-06-16,,10080437.373849599,8661939.6722688,931.1640000000001,9101246.0544,9107093.3603328,80174.14871040001,326096341.08
2005-06-17,,9412523.3488896,9545714.7024384,931.1853360000001,9174643.2,9168844.8254976,64956.473856000004,326334205.3632
2005-06-18,,8734015.669248,8477468.179660799,931.1457120000001,9174643.2,9185921.894707201,65788.3081728,325893593.9724
2005-06-19,,8726798.283264,7719055.474176,931.1030400000001,9199108.9152,9191108.6263296,61580.2051584,325421282.14559996
2005-06-20,,8642905.3458432,7098580.4709888,931.0329360000001,9419300.352,9422236.237823999,57983.745023999996,324644880.4944
2005-06-21,,9464708.7194112,7323395.9279616,931.0237920000001,9566094.6432,9561813.14304,59329.35936,324543500.77320004
2005-06-22,,9976580.412825601,7864871.136768,931.054272,9639491.7888,9635136.891494399,66595.6767744,324880598.5224
2005-06-23,,10223317.1506176,7620678.8333568005,931.1091360000001,9615026.0736,9603184.6674432,177865.749504,325488889.1844
2005-06-24,,10065146.301849598,6908677.589606401,931.136568,9761820.3648,9768499.5050496,80736.86016,325792214.2512
2005-06-25,,9633277.4971392,6458288.2384896,931.11828,9835217.5104,9842434.896383999,57274.2392832,325590268.90559995
2005-06-26,,9690698.5307136,6280128.9004032,931.1030400000001,9859683.2256,9869616.3059712,63292.8052224,325421282.14559996
2005-06-27,,9893494.8440064,6577901.1201024,931.106088,9859683.2256,9870301.3459968,71170.7655168,325455091.8324
2005-06-28,,9758297.3018112,7417148.548608,931.0969440000001,9859683.2256,9866460.2287104,64834.14528,325353712.11120003
2005-06-29,,9690722.9964288,6290037.5150592,931.0817040000001,9859683.2256,9861102.2370816,61017.4937088,325184762.3556
2005-06-30,,9603380.393164799,5609352.386764799,931.0938960000001,9468231.782399999,9467962.6595328,74253.445632,325319902.42440003
2005-07-01,,9163413.436723199,5305096.7525376,931.130472,8758726.0416,8762004.4474368,59965.4679552,325724607.2124
2005-07-02,,8683053.5844864,4830902.2605312,931.1457120000001,8514068.8896,8517543.0211584,53506.5191424,325893593.9724
2005-07-03,,8615454.8133888,4646088.2479104,931.154856,8514068.8896,8523732.847104,50521.701887999996,325994961.3588
2005-07-04,,8580444.3749376,4405125.4189056,931.136568,8783191.7568,8777882.6966016,57078.5135616,325792214.2512
2005-07-05,,8611540.2989568,4265988.8965632,931.1121840000001,8881054.6176,8888198.6064384,62876.888064,325522698.8712
2005-07-06,,8524442.352844799,3986468.1004032004,931.0756080000001,8929986.048,8924603.590656001,57983.745023999996,325117155.3168
2005-07-07,,8456476.5960192,3816113.3254656,931.008552,9199108.9152,9192796.7606784,53946.902016,324374514.01320004
2005-07-08,,8940408.442675201,3664792.8769536,930.971976,9345903.2064,9340104.8318976,356294.21045759995,323969007.46320003
2005-07-09,,9584737.518182399,3622100.2039296,930.978072,9517163.2128,9524380.598784,65005.4052864,324036589.8324
2005-07-10,,9566094.6432,3756392.5146624,930.978072,9566094.6432,9559562.2972416,61115.3565696,324036589.8324
2005-07-11,,9507866.241023999,3614295.6407808,930.9750240000001,9541628.928,9529053.5503872,71635.6141056,324002817.15
2005-07-12,,9450396.2760192,3447048.0116736,930.9689280000001,9517163.2128,9513297.6297984,70608.05406719999,323936061.2124
2005-07-13,,9243293.9968512,2959935.6220416,930.9354000000001,9615026.0736,9610010.601984,112273.1670528,323564315.01
