date,canal discharge (m3/d),outflow(m3/d)
1999-06-23,,6801468.8256
1999-06-24,,5920703.0784
1999-06-25,,5945168.7935999995
1999-06-26,,5920703.0784
1999-06-27,,4942074.4704
1999-06-28,,3963445.8624
1999-06-29,,3498597.2736
1999-06-30,,3425200.128
1999-07-01,,3523062.9888
1999-07-02,,3425200.128
1999-07-03,,3449665.8432
1999-07-04,,3694322.9952
1999-07-05,,3816651.5712
1999-07-06,,3400734.4128
1999-07-07,,3205008.6912
1999-07-08,,3009282.9696
1999-07-09,,2715694.3871999998
1999-07-10,,2642297.2416
1999-07-11,,2544434.3808
1999-07-12,,2324242.944
1999-07-13,,2079585.792
1999-07-14,,2011081.78944
1999-07-15,,1710153.49248
1999-07-16,,1453263.48288
1999-07-17,,1245304.90368
1999-07-18,,1372526.6227199999
1999-07-19,,1154781.75744
1999-07-20,,1054472.32512
1999-07-21,,956609.46432
1999-07-22,,934590.3206399999
1999-07-23,,868532.8896
1999-07-24,,829387.74528
1999-07-25,,804922.0300799999
1999-07-26,,689933.16864
1999-07-27,,614089.45152
1999-07-28,,572497.73568
1999-07-29,,574944.3072
1999-07-30,,736418.02752
1999-07-31,,601856.59392
1999-08-01,,565158.02112
1999-08-02,,584730.59328
1999-08-03,,562711.4495999999
1999-08-04,,618982.59456
1999-08-05,,645894.88128
1999-08-06,,665467.45344
1999-08-07,,633662.02368
1999-08-08,,614089.45152
1999-08-09,,567604.59264
1999-08-10,,545585.44896
1999-08-11,,670360.59648
1999-08-12,,846513.74592
1999-08-13,,755990.59968
1999-08-14,,689933.16864
1999-08-15,,614089.45152
1999-08-16,,572497.73568
1999-08-17,,523566.30528
1999-08-18,,508886.87616
1999-08-19,,518673.16224
1999-08-20,,516226.59072
1999-08-21,,521119.73376
1999-08-22,,526012.8768
1999-08-23,,555371.7350399999
1999-08-24,,557818.3065599999
1999-08-25,,552925.16352
1999-08-26,,550478.592
1999-08-27,,557818.3065599999
1999-08-28,,565158.02112
1999-08-29,,543138.87744
1999-08-30,,555371.7350399999
1999-08-31,,594516.87936
1999-09-01,,538245.7344
1999-09-02,,626322.30912
1999-09-03,,577390.87872
1999-09-04,,535799.16288
1999-09-05,,533352.59136
1999-09-06,,548032.02048
1999-09-07,,552925.16352
1999-09-08,,557818.3065599999
1999-09-09,,565158.02112
1999-09-10,,560264.8780799999
1999-09-11,,557818.3065599999
1999-09-12,,550478.592
1999-09-13,,555371.7350399999
1999-09-14,,557818.3065599999
1999-09-15,,557818.3065599999
1999-09-16,,557818.3065599999
1999-09-17,,557818.3065599999
1999-09-18,,560264.8780799999
1999-09-19,,567604.59264
1999-09-20,,557818.3065599999
1999-09-21,,557818.3065599999
1999-09-22,,552925.16352
1999-09-23,,567604.59264
1999-09-24,,562711.4495999999
1999-09-25,,555371.7350399999
1999-09-26,,555371.7350399999
1999-09-27,,548032.02048
1999-09-28,,545585.44896
1999-09-29,,543138.87744
1999-09-30,,550478.592
1999-10-01,,555371.7350399999
1999-10-02,,548032.02048
1999-10-03,,545585.44896
1999-10-04,,545585.44896
1999-10-05,,550478.592
1999-10-06,,557818.3065599999
1999-10-07,,560264.8780799999
1999-10-08,,567604.59264
1999-10-09,,572497.73568
1999-10-10,,570051.16416
1999-10-11,,570051.16416
1999-10-12,,570051.16416
1999-10-13,,570051.16416
1999-10-14,,572497.73568
1999-10-15,,570051.16416
1999-10-16,,562711.4495999999
1999-10-17,,565158.02112
1999-10-18,,562711.4495999999
1999-10-19,,604303.16544
1999-10-20,,577390.87872
1999-10-21,,579837.45024
1999-10-22,,579837.45024
1999-10-23,,565158.02112
1999-10-24,,565158.02112
1999-10-25,,562711.4495999999
1999-10-26,,565158.02112
1999-10-27,,562711.4495999999
1999-10-28,,596963.45088
1999-10-29,,570051.16416
1999-10-30,,560264.8780799999
1999-10-31,,1034899.75296
1999-11-01,,1392099.19488
1999-11-02,,1374973.1942399999
1999-11-03,,1382312.9088
1999-11-04,,1360293.7651199999
1999-11-05,,711952.31232
1999-11-06,,689933.16864
1999-11-07,,663020.88192
1999-11-08,,570051.16416
1999-11-09,,567604.59264
1999-11-10,,570051.16416
1999-11-11,,577390.87872
1999-11-12,,650788.02432
1999-11-13,,665467.45344
1999-11-14,,574944.3072
1999-11-15,,570051.16416
1999-11-16,,567604.59264
1999-11-17,,574944.3072
1999-11-18,,565158.02112
1999-11-19,,567604.59264
1999-11-20,,574944.3072
1999-11-21,,565158.02112
1999-11-22,,565158.02112
1999-11-23,,567604.59264
1999-11-24,,567604.59264
1999-11-25,,570051.16416
1999-11-26,,574944.3072
1999-11-27,,562711.4495999999
1999-11-28,,567604.59264
1999-11-29,,565158.02112
1999-11-30,,562711.4495999999
1999-12-01,,570051.16416
1999-12-02,,562711.4495999999
1999-12-03,,560264.8780799999
1999-12-04,,555371.7350399999
1999-12-05,,538245.7344
1999-12-06,,538245.7344
1999-12-07,,538245.7344
1999-12-08,,513780.0192
1999-12-09,,513780.0192
1999-12-10,,513780.0192
1999-12-11,,570051.16416
1999-12-12,,570051.16416
1999-12-13,,567604.59264
1999-12-14,,636108.5952
1999-12-15,,685040.0255999999
1999-12-16,,685040.0255999999
1999-12-17,,587177.1648
1999-12-18,,636108.5952
1999-12-19,,623875.7376
1999-12-20,,606749.73696
1999-12-21,,596963.45088
1999-12-22,,577390.87872
1999-12-23,,562711.4495999999
1999-12-24,,562711.4495999999
1999-12-25,,538245.7344
1999-12-26,,562711.4495999999
1999-12-27,,562711.4495999999
1999-12-28,,538245.7344
1999-12-29,,513780.0192
1999-12-30,,489314.304
1999-12-31,,538245.7344
2000-01-01,,538245.7344
2000-01-02,,513780.0192
2000-01-03,,538245.7344
2000-01-04,,562711.4495999999
2000-01-05,,538245.7344
2000-01-06,,538245.7344
2000-01-07,,538245.7344
2000-01-08,,538245.7344
2000-01-09,,562711.4495999999
2000-01-10,,562711.4495999999
2000-01-11,,562711.4495999999
2000-01-12,,562711.4495999999
2000-01-13,,562711.4495999999
2000-01-14,,577390.87872
2000-01-15,,579837.45024
2000-01-16,,574944.3072
2000-01-17,,562711.4495999999
2000-01-18,,565158.02112
2000-01-19,,577390.87872
2000-01-20,,557818.3065599999
2000-01-21,,560264.8780799999
2000-01-22,,557818.3065599999
2000-01-23,,557818.3065599999
2000-01-24,,567604.59264
2000-01-25,,570051.16416
2000-01-26,,577390.87872
2000-01-27,,582284.02176
2000-01-28,,577390.87872
2000-01-29,,562711.4495999999
2000-01-30,,489314.304
2000-01-31,,513780.0192
2000-02-01,,538245.7344
2000-02-02,,557818.3065599999
2000-02-03,,557818.3065599999
2000-02-04,,555371.7350399999
2000-02-05,,557818.3065599999
2000-02-06,,528459.44832
2000-02-07,,526012.8768
2000-02-08,,538245.7344
2000-02-09,,530906.01984
2000-02-10,,516226.59072
2000-02-11,,550478.592
2000-02-12,,574944.3072
2000-02-13,,565158.02112
2000-02-14,,579837.45024
2000-02-15,,574944.3072
2000-02-16,,574944.3072
2000-02-17,,572497.73568
2000-02-18,,567604.59264
2000-02-19,,570051.16416
2000-02-20,,567604.59264
2000-02-21,,570051.16416
2000-02-22,,567604.59264
2000-02-23,,562711.4495999999
2000-02-24,,562711.4495999999
2000-02-25,,557818.3065599999
2000-02-26,,557818.3065599999
2000-02-27,,562711.4495999999
2000-02-28,,567604.59264
2000-02-29,,565158.02112
2000-03-01,,567604.59264
2000-03-02,,567604.59264
2000-03-03,,565158.02112
2000-03-04,,565158.02112
2000-03-05,,560264.8780799999
2000-03-06,,560264.8780799999
2000-03-07,,560264.8780799999
2000-03-08,,565158.02112
2000-03-09,,574944.3072
2000-03-10,,565158.02112
2000-03-11,,560264.8780799999
2000-03-12,,557818.3065599999
2000-03-13,,560264.8780799999
2000-03-14,,565158.02112
2000-03-15,,560264.8780799999
2000-03-16,,562711.4495999999
2000-03-17,,562711.4495999999
2000-03-18,,570051.16416
2000-03-19,,565158.02112
2000-03-20,,560264.8780799999
2000-03-21,,565158.02112
2000-03-22,,567604.59264
2000-03-23,,567604.59264
2000-03-24,,567604.59264
2000-03-25,,570051.16416
2000-03-26,,572497.73568
2000-03-27,,577390.87872
2000-03-28,,599410.0224
2000-03-29,,567604.59264
2000-03-30,,567604.59264
2000-03-31,,560264.8780799999
2000-04-01,,560264.8780799999
2000-04-02,,560264.8780799999
2000-04-03,,567604.59264
2000-04-04,,570051.16416
2000-04-05,,596963.45088
2000-04-06,,565158.02112
2000-04-07,,548032.02048
2000-04-08,,550478.592
2000-04-09,,550478.592
2000-04-10,,552925.16352
2000-04-11,,560264.8780799999
2000-04-12,,565158.02112
2000-04-13,,707059.16928
2000-04-14,,1032453.18144
2000-04-15,,851406.88896
2000-04-16,,985968.32256
2000-04-17,,1091170.89792
2000-04-18,,1223285.76
2000-04-19,,1399438.90944
2000-04-20,,1431244.3392
2000-04-21,,1969490.0736
2000-04-22,,2642297.2416
2000-04-23,,3449665.8432
2000-04-24,,2764625.8176
2000-04-25,,2052673.50528
2000-04-26,,2216593.79712
2000-04-27,,3009282.9696
2000-04-28,,4012377.2928
2000-04-29,,4305965.8752
2000-04-30,,3033748.6848
2000-05-01,,3082680.1152
2000-05-02,,3474131.5584
2000-05-03,,3792185.856
2000-05-04,,4183637.2992
2000-05-05,,3743254.4255999997
2000-05-06,,3547528.704
2000-05-07,,3596460.1344
2000-05-08,,3523062.9888
2000-05-09,,3620925.8496
2000-05-10,,3180542.976
2000-05-11,,2544434.3808
2000-05-12,,2099158.36416
2000-05-13,,2067352.9344
2000-05-14,,1717493.20704
2000-05-15,,1663668.6336
2000-05-16,,1971936.64512
2000-05-17,,2764625.8176
2000-05-18,,2911420.1088
2000-05-19,,3058214.4
2000-05-20,,3131611.5456
2000-05-21,,3351802.9824
2000-05-22,,3620925.8496
2000-05-23,,4208103.0144
2000-05-24,,4403828.736
2000-05-25,,4501691.5967999995
2000-05-26,,6434483.0976
2000-05-27,,6630208.8192
2000-05-28,,6116428.8
2000-05-29,,5504785.92
2000-05-30,,5113334.4768
2000-05-31,,4721883.0336
2000-06-01,,4036843.008
2000-06-02,,3669857.28
2000-06-03,,3669857.28
2000-06-04,,3816651.5712
2000-06-05,,3938980.1472
2000-06-06,,4110240.1536
2000-06-07,,4085774.4384
2000-06-08,,4159171.584
2000-06-09,,3474131.5584
2000-06-10,,2471037.2352
2000-06-11,,1986616.07424
2000-06-12,,2001295.50336
2000-06-13,,3449665.8432
2000-06-14,,3205008.6912
2000-06-15,,2148089.79456
2000-06-16,,2363388.08832
2000-06-17,,1707706.92096
2000-06-18,,1299129.47712
2000-06-19,,2236166.3692799998
2000-06-20,,2471037.2352
2000-06-21,,1431244.3392
2000-06-22,,1311362.33472
2000-06-23,,1299129.47712
2000-06-24,,990861.4656
2000-06-25,,741311.17056
2000-06-26,,589623.73632
2000-06-27,,589623.73632
2000-06-28,,579837.45024
2000-06-29,,574944.3072
2000-06-30,,570051.16416
2000-07-01,,1181694.04416
2000-07-02,,1399438.90944
2000-07-03,,1357847.1935999999
2000-07-04,,1306469.19168
2000-07-05,,614089.45152
2000-07-06,,582284.02176
2000-07-07,,572497.73568
2000-07-08,,570051.16416
2000-07-09,,567604.59264
2000-07-10,,562711.4495999999
2000-07-11,,633662.02368
2000-07-12,,579837.45024
2000-07-13,,579837.45024
2000-07-14,,577390.87872
2000-07-15,,584730.59328
2000-07-16,,579837.45024
2000-07-17,,616536.02304
2000-07-18,,579837.45024
2000-07-19,,560264.8780799999
2000-07-20,,557818.3065599999
2000-07-21,,557818.3065599999
2000-07-22,,560264.8780799999
2000-07-23,,557818.3065599999
2000-07-24,,545585.44896
2000-07-25,,560264.8780799999
2000-07-26,,548032.02048
2000-07-27,,552925.16352
2000-07-28,,567604.59264
2000-07-29,,570051.16416
2000-07-30,,570051.16416
2000-07-31,,570051.16416
2000-08-01,,565158.02112
2000-08-02,,557818.3065599999
2000-08-03,,557818.3065599999
2000-08-04,,555371.7350399999
2000-08-05,,570051.16416
2000-08-06,,584730.59328
2000-08-07,,599410.0224
2000-08-08,,560264.8780799999
2000-08-09,,562711.4495999999
2000-08-10,,565158.02112
2000-08-11,,560264.8780799999
2000-08-12,,557818.3065599999
2000-08-13,,562711.4495999999
2000-08-14,,565158.02112
2000-08-15,,565158.02112
2000-08-16,,567604.59264
2000-08-17,,565158.02112
2000-08-18,,562711.4495999999
2000-08-19,,555371.7350399999
2000-08-20,,557818.3065599999
2000-08-21,,555371.7350399999
2000-08-22,,560264.8780799999
2000-08-23,,572497.73568
2000-08-24,,574944.3072
2000-08-25,,577390.87872
2000-08-26,,579837.45024
2000-08-27,,572497.73568
2000-08-28,,560264.8780799999
2000-08-29,,557818.3065599999
2000-08-30,,557818.3065599999
2000-08-31,,550478.592
2000-09-01,,552925.16352
2000-09-02,,545585.44896
2000-09-03,,557818.3065599999
2000-09-04,,592070.30784
2000-09-05,,587177.1648
2000-09-06,,594516.87936
2000-09-07,,621429.16608
2000-09-08,,574944.3072
2000-09-09,,577390.87872
2000-09-10,,565158.02112
2000-09-11,,565158.02112
2000-09-12,,562711.4495999999
2000-09-13,,565158.02112
2000-09-14,,570051.16416
2000-09-15,,570051.16416
2000-09-16,,570051.16416
2000-09-17,,567604.59264
2000-09-18,,560264.8780799999
2000-09-19,,562711.4495999999
2000-09-20,,550478.592
2000-09-21,,555371.7350399999
2000-09-22,,548032.02048
2000-09-23,,548032.02048
2000-09-24,,552925.16352
2000-09-25,,562711.4495999999
2000-09-26,,565158.02112
2000-09-27,,567604.59264
2000-09-28,,565158.02112
2000-09-29,,570051.16416
2000-09-30,,562711.4495999999
2000-10-01,,560264.8780799999
2000-10-02,,550478.592
2000-10-03,,550478.592
2000-10-04,,545585.44896
2000-10-05,,545585.44896
2000-10-06,,550478.592
2000-10-07,,550478.592
2000-10-08,,552925.16352
2000-10-09,,552925.16352
2000-10-10,,557818.3065599999
2000-10-11,,599410.0224
2000-10-12,,550478.592
2000-10-13,,543138.87744
2000-10-14,,530906.01984
2000-10-15,,538245.7344
2000-10-16,,543138.87744
2000-10-17,,552925.16352
2000-10-18,,562711.4495999999
2000-10-19,,560264.8780799999
2000-10-20,,587177.1648
2000-10-21,,655681.16736
2000-10-22,,675253.73952
2000-10-23,,589623.73632
2000-10-24,,604303.16544
2000-10-25,,606749.73696
2000-10-26,,596963.45088
2000-10-27,,562711.4495999999
2000-10-28,,567604.59264
2000-10-29,,567604.59264
2000-10-30,,567604.59264
2000-10-31,,562711.4495999999
2000-11-01,,560264.8780799999
2000-11-02,,560264.8780799999
2000-11-03,,567604.59264
2000-11-04,,567604.59264
2000-11-05,,567604.59264
2000-11-06,,565158.02112
2000-11-07,,562711.4495999999
2000-11-08,,562711.4495999999
2000-11-09,,577390.87872
2000-11-10,,579837.45024
2000-11-11,,587177.1648
2000-11-12,,577390.87872
2000-11-13,,587177.1648
2000-11-14,,587177.1648
2000-11-15,,616536.02304
2000-11-16,,577390.87872
2000-11-17,,582284.02176
2000-11-18,,572497.73568
2000-11-19,,567604.59264
2000-11-20,,562711.4495999999
2000-11-21,,562711.4495999999
2000-11-22,,562711.4495999999
2000-11-23,,562711.4495999999
2000-11-24,,562711.4495999999
2000-11-25,,552925.16352
2000-11-26,,557818.3065599999
2000-11-27,,557818.3065599999
2000-11-28,,550478.592
2000-11-29,,562711.4495999999
2000-11-30,,570051.16416
2000-12-01,,560264.8780799999
2000-12-02,,562711.4495999999
2000-12-03,,555371.7350399999
2000-12-04,,550478.592
2000-12-05,,555371.7350399999
2000-12-06,,555371.7350399999
2000-12-07,,562711.4495999999
2000-12-08,,565158.02112
2000-12-09,,565158.02112
2000-12-10,,552925.16352
2000-12-11,,538245.7344
2000-12-12,,513780.0192
2000-12-13,,489314.304
2000-12-14,,513780.0192
2000-12-15,,538245.7344
2000-12-16,,538245.7344
2000-12-17,,538245.7344
2000-12-18,,538245.7344
2000-12-19,,538245.7344
2000-12-20,,538245.7344
2000-12-21,,513780.0192
2000-12-22,,513780.0192
2000-12-23,,538245.7344
2000-12-24,,538245.7344
2000-12-25,,538245.7344
2000-12-26,,538245.7344
2000-12-27,,513780.0192
2000-12-28,,513780.0192
2000-12-29,,538245.7344
2000-12-30,,538245.7344
2000-12-31,,538245.7344
2001-01-01,,562711.4495999999
2001-01-02,,562711.4495999999
2001-01-03,,562711.4495999999
2001-01-04,,562711.4495999999
2001-01-05,,562711.4495999999
2001-01-06,,562711.4495999999
2001-01-07,,562711.4495999999
2001-01-08,,562711.4495999999
2001-01-09,,562711.4495999999
2001-01-10,,562711.4495999999
2001-01-11,,587177.1648
2001-01-12,,587177.1648
2001-01-13,,587177.1648
2001-01-14,,587177.1648
2001-01-15,,562711.4495999999
2001-01-16,,562711.4495999999
2001-01-17,,562711.4495999999
2001-01-18,,538245.7344
2001-01-19,,538245.7344
2001-01-20,,562711.4495999999
2001-01-21,,562711.4495999999
2001-01-22,,587177.1648
2001-01-23,,587177.1648
2001-01-24,,587177.1648
2001-01-25,,587177.1648
2001-01-26,,587177.1648
2001-01-27,,562711.4495999999
2001-01-28,,562711.4495999999
2001-01-29,,513780.0192
2001-01-30,,562711.4495999999
2001-01-31,,587177.1648
2001-02-01,,587177.1648
2001-02-02,,587177.1648
2001-02-03,,587177.1648
2001-02-04,,587177.1648
2001-02-05,,587177.1648
2001-02-06,,562711.4495999999
2001-02-07,,538245.7344
2001-02-08,,538245.7344
2001-02-09,,562711.4495999999
2001-02-10,,562711.4495999999
2001-02-11,,562711.4495999999
2001-02-12,,587177.1648
2001-02-13,,587177.1648
2001-02-14,,587177.1648
2001-02-15,,587177.1648
2001-02-16,,587177.1648
2001-02-17,,587177.1648
2001-02-18,,587177.1648
2001-02-19,,584730.59328
2001-02-20,,599410.0224
2001-02-21,,614089.45152
2001-02-22,,609196.30848
2001-02-23,,594516.87936
2001-02-24,,594516.87936
2001-02-25,,594516.87936
2001-02-26,,594516.87936
2001-02-27,,587177.1648
2001-02-28,,587177.1648
2001-03-01,,587177.1648
2001-03-02,,587177.1648
2001-03-03,,594516.87936
2001-03-04,,596963.45088
2001-03-05,,599410.0224
2001-03-06,,594516.87936
2001-03-07,,582284.02176
2001-03-08,,579837.45024
2001-03-09,,579837.45024
2001-03-10,,577390.87872
2001-03-11,,572497.73568
2001-03-12,,570051.16416
2001-03-13,,572497.73568
2001-03-14,,570051.16416
2001-03-15,,577390.87872
2001-03-16,,584730.59328
2001-03-17,,574944.3072
2001-03-18,,572497.73568
2001-03-19,,572497.73568
2001-03-20,,572497.73568
2001-03-21,,572497.73568
2001-03-22,,574944.3072
2001-03-23,,567604.59264
2001-03-24,,567604.59264
2001-03-25,,570051.16416
2001-03-26,,565158.02112
2001-03-27,,560264.8780799999
2001-03-28,,560264.8780799999
2001-03-29,,562711.4495999999
2001-03-30,,562711.4495999999
2001-03-31,,560264.8780799999
2001-04-01,,555371.7350399999
2001-04-02,,555371.7350399999
2001-04-03,,555371.7350399999
2001-04-04,,557818.3065599999
2001-04-05,,560264.8780799999
2001-04-06,,557818.3065599999
2001-04-07,,552925.16352
2001-04-08,,535799.16288
2001-04-09,,513780.0192
2001-04-10,,501547.1616
2001-04-11,,511333.44768
2001-04-12,,511333.44768
2001-04-13,,511333.44768
2001-04-14,,508886.87616
2001-04-15,,513780.0192
2001-04-16,,516226.59072
2001-04-17,,528459.44832
2001-04-18,,592070.30784
2001-04-19,,567604.59264
2001-04-20,,513780.0192
2001-04-21,,506440.30464
2001-04-22,,513780.0192
2001-04-23,,513780.0192
2001-04-24,,543138.87744
2001-04-25,,895445.17632
2001-04-26,,1482622.34112
2001-04-27,,2089372.07808
2001-04-28,,2495502.9504
2001-04-29,,3180542.976
2001-04-30,,2740160.1023999997
2001-05-01,,2519968.6656
2001-05-02,,1864287.4982399999
2001-05-03,,1609844.0601599999
2001-05-04,,1609844.0601599999
2001-05-05,,1776210.92352
2001-05-06,,1768871.20896
2001-05-07,,1626970.0607999999
2001-05-08,,1759084.92288
2001-05-09,,2446571.52
2001-05-10,,2397640.0896
2001-05-11,,2422105.8048
2001-05-12,,2642297.2416
2001-05-13,,2789091.5328
2001-05-14,,3107145.8304
2001-05-15,,4036843.008
2001-05-16,,5700511.6416
2001-05-17,,4819745.8944
2001-05-18,,3841117.2864
2001-05-19,,3669857.28
2001-05-20,,3669857.28
2001-05-21,,3596460.1344
2001-05-22,,3498597.2736
2001-05-23,,3498597.2736
2001-05-24,,3620925.8496
2001-05-25,,3620925.8496
2001-05-26,,3571994.4192
2001-05-27,,3571994.4192
2001-05-28,,3596460.1344
2001-05-29,,2642297.2416
2001-05-30,,1734619.20768
2001-05-31,,1267324.04736
2001-06-01,,1071598.32576
2001-06-02,,1132762.61376
2001-06-03,,973735.46496
2001-06-04,,973735.46496
2001-06-05,,856300.032
2001-06-06,,670360.59648
2001-06-07,,592070.30784
2001-06-08,,582284.02176
2001-06-09,,582284.02176
2001-06-10,,579837.45024
2001-06-11,,584730.59328
2001-06-12,,587177.1648
2001-06-13,,643448.30976
2001-06-14,,604303.16544
2001-06-15,,873426.03264
2001-06-16,,704612.59776
2001-06-17,,589623.73632
2001-06-18,,589623.73632
2001-06-19,,584730.59328
2001-06-20,,589623.73632
2001-06-21,,596963.45088
2001-06-22,,606749.73696
2001-06-23,,609196.30848
2001-06-24,,606749.73696
2001-06-25,,601856.59392
2001-06-26,,599410.0224
2001-06-27,,601856.59392
2001-06-28,,601856.59392
2001-06-29,,601856.59392
2001-06-30,,731524.88448
2001-07-01,,733971.456
2001-07-02,,596963.45088
2001-07-03,,592070.30784
2001-07-04,,692379.74016
2001-07-05,,592070.30784
2001-07-06,,589623.73632
2001-07-07,,592070.30784
2001-07-08,,582284.02176
2001-07-09,,579837.45024
2001-07-10,,601856.59392
2001-07-11,,584730.59328
2001-07-12,,587177.1648
2001-07-13,,592070.30784
2001-07-14,,562711.4495999999
2001-07-15,,540692.30592
2001-07-16,,535799.16288
2001-07-17,,535799.16288
2001-07-18,,535799.16288
2001-07-19,,530906.01984
2001-07-20,,526012.8768
2001-07-21,,530906.01984
2001-07-22,,526012.8768
2001-07-23,,526012.8768
2001-07-24,,528459.44832
2001-07-25,,528459.44832
2001-07-26,,528459.44832
2001-07-27,,528459.44832
2001-07-28,,533352.59136
2001-07-29,,540692.30592
2001-07-30,,540692.30592
2001-07-31,,538245.7344
2001-08-01,,530906.01984
2001-08-02,,528459.44832
2001-08-03,,530906.01984
2001-08-04,,523566.30528
2001-08-05,,516226.59072
2001-08-06,,518673.16224
2001-08-07,,521119.73376
2001-08-08,,521119.73376
2001-08-09,,521119.73376
2001-08-10,,516226.59072
2001-08-11,,516226.59072
2001-08-12,,516226.59072
2001-08-13,,518673.16224
2001-08-14,,516226.59072
2001-08-15,,513780.0192
2001-08-16,,511333.44768
2001-08-17,,516226.59072
2001-08-18,,516226.59072
2001-08-19,,516226.59072
2001-08-20,,511333.44768
2001-08-21,,503993.73312
2001-08-22,,511333.44768
2001-08-23,,511333.44768
2001-08-24,,503993.73312
2001-08-25,,501547.1616
2001-08-26,,503993.73312
2001-08-27,,506440.30464
2001-08-28,,506440.30464
2001-08-29,,503993.73312
2001-08-30,,508886.87616
2001-08-31,,506440.30464
2001-09-01,,513780.0192
2001-09-02,,518673.16224
2001-09-03,,518673.16224
2001-09-04,,516226.59072
2001-09-05,,540692.30592
2001-09-06,,545585.44896
2001-09-07,,535799.16288
2001-09-08,,533352.59136
2001-09-09,,535799.16288
2001-09-10,,538245.7344
2001-09-11,,543138.87744
2001-09-12,,442829.44512
2001-09-13,,433043.15904
2001-09-14,,540692.30592
2001-09-15,,535799.16288
2001-09-16,,535799.16288
2001-09-17,,543138.87744
2001-09-18,,550478.592
2001-09-19,,550478.592
2001-09-20,,550478.592
2001-09-21,,550478.592
2001-09-22,,552925.16352
2001-09-23,,552925.16352
2001-09-24,,555371.7350399999
2001-09-25,,557818.3065599999
2001-09-26,,557818.3065599999
2001-09-27,,557818.3065599999
2001-09-28,,560264.8780799999
2001-09-29,,557818.3065599999
2001-09-30,,555371.7350399999
2001-10-01,,555371.7350399999
2001-10-02,,555371.7350399999
2001-10-03,,560264.8780799999
2001-10-04,,557793.8408448
2001-10-05,,548032.02048
2001-10-06,,552925.16352
2001-10-07,,552925.16352
2001-10-08,,557818.3065599999
2001-10-09,,707059.16928
2001-10-10,,892998.6048
2001-10-11,,863639.74656
2001-10-12,,557818.3065599999
2001-10-13,,550478.592
2001-10-14,,548032.02048
2001-10-15,,540692.30592
2001-10-16,,545585.44896
2001-10-17,,548032.02048
2001-10-18,,545585.44896
2001-10-19,,550478.592
2001-10-20,,552925.16352
2001-10-21,,548032.02048
2001-10-22,,550478.592
2001-10-23,,548032.02048
2001-10-24,,543138.87744
2001-10-25,,557818.3065599999
2001-10-26,,574944.3072
2001-10-27,,574944.3072
2001-10-28,,582284.02176
2001-10-29,,579837.45024
2001-10-30,,570051.16416
2001-10-31,,614089.45152
2001-11-01,,609196.30848
2001-11-02,,557818.3065599999
2001-11-03,,560264.8780799999
2001-11-04,,560264.8780799999
2001-11-05,,562711.4495999999
2001-11-06,,572497.73568
2001-11-07,,697272.8832
2001-11-08,,555371.7350399999
2001-11-09,,560264.8780799999
2001-11-10,,567604.59264
2001-11-11,,572497.73568
2001-11-12,,694826.31168
2001-11-13,,897891.74784
2001-11-14,,902784.89088
2001-11-15,,839174.03136
2001-11-16,,594516.87936
2001-11-17,,574944.3072
2001-11-18,,572497.73568
2001-11-19,,565158.02112
2001-11-20,,574944.3072
2001-11-21,,577390.87872
2001-11-22,,570051.16416
2001-11-23,,562711.4495999999
2001-11-24,,565158.02112
2001-11-25,,567604.59264
2001-11-26,,570051.16416
2001-11-27,,606749.73696
2001-11-28,,574944.3072
2001-11-29,,582284.02176
2001-11-30,,599410.0224
2001-12-01,,582284.02176
2001-12-02,,584730.59328
2001-12-03,,589623.73632
2001-12-04,,589623.73632
2001-12-05,,584730.59328
2001-12-06,,584730.59328
2001-12-07,,587177.1648
2001-12-08,,587177.1648
2001-12-09,,587177.1648
2001-12-10,,574944.3072
2001-12-11,,589623.73632
2001-12-12,,582284.02176
2001-12-13,,618982.59456
2001-12-14,,680146.8825599999
2001-12-15,,626322.30912
2001-12-16,,677700.31104
2001-12-17,,663020.88192
2001-12-18,,660574.3104
2001-12-19,,665467.45344
2001-12-20,,584730.59328
2001-12-21,,592070.30784
2001-12-22,,594516.87936
2001-12-23,,587177.1648
2001-12-24,,538245.7344
2001-12-25,,538245.7344
2001-12-26,,538245.7344
2001-12-27,,538245.7344
2001-12-28,,538245.7344
2001-12-29,,489314.304
2001-12-30,,489314.304
2001-12-31,,489314.304
2002-01-01,,489314.304
2002-01-02,,489314.304
2002-01-03,,538245.7344
2002-01-04,,538245.7344
2002-01-05,,538245.7344
2002-01-06,,538245.7344
2002-01-07,,587177.1648
2002-01-08,,636108.5952
2002-01-09,,636108.5952
2002-01-10,,655681.16736
2002-01-11,,596963.45088
2002-01-12,,594516.87936
2002-01-13,,594516.87936
2002-01-14,,589623.73632
2002-01-15,,589623.73632
2002-01-16,,587177.1648
2002-01-17,,587177.1648
2002-01-18,,538245.7344
2002-01-19,,538245.7344
2002-01-20,,548032.02048
2002-01-21,,655681.16736
2002-01-22,,643448.30976
2002-01-23,,636108.5952
2002-01-24,,636108.5952
2002-01-25,,636108.5952
2002-01-26,,636108.5952
2002-01-27,,628768.88064
2002-01-28,,618982.59456
2002-01-29,,628768.88064
2002-01-30,,587177.1648
2002-01-31,,587177.1648
2002-02-01,,587177.1648
2002-02-02,,636108.5952
2002-02-03,,636108.5952
2002-02-04,,587177.1648
2002-02-05,,538245.7344
2002-02-06,,587177.1648
2002-02-07,,636108.5952
2002-02-08,,685040.0255999999
2002-02-09,,685040.0255999999
