date,wse(m),computed flow(m3/d),storage(m3),total avg discharge (m3/d)
2006-11-20,3.130296,1368856.76544,38960477.2536,567677.9897856
2006-11-21,3.130296,1029419.4327552,38953138.0476,564766.5696768
2006-11-22,3.1699200000000003,1648108.4387327998,39519342.372,563739.0096383999
2006-11-23,3.1851599999999998,1304047.0858751999,39737113.266,564595.3096704
2006-11-24,3.2004,1348036.4418048,39954884.160000004,565427.1439872
2006-11-25,3.2156400000000005,1364061.4852608,40185421.572000004,566185.5811583999
2006-11-26,3.2400240000000005,1505864.77056,40560251.4744,564521.9125248
2006-11-27,3.243072,1177192.3525632,40600388.9136,569097.0012672
2006-11-28,3.2217360000000004,839149.5656448,40286727.2844,591874.5821183999
2006-11-29,3.2857439999999998,2097959.5441152,41254219.6572,568314.0983808
2006-11-30,3.2979360000000004,1311386.8004351999,41438501.5692,566919.5526144
2006-12-01,3.3192720000000002,1477435.6094976,41760994.915199995,592755.3478656
2006-12-02,3.331464,1370398.1054976,41947842.4656,581280.9274368
2006-12-03,3.343656,1463563.5489792,42134603.6724,569463.9869951999
2006-12-04,3.3467040000000003,1452138.0599808,42180649.4808,568191.7698048
2006-12-05,3.3406080000000005,1462633.8518016,42088557.86400001,590749.1592192
2006-12-06,3.3284160000000003,1435036.5250559999,41899206.3492,567262.0726272
2006-12-07,3.325368,1955006.3702016,42015400.165199995,565965.3897216
2006-12-08,3.3192720000000002,2076331.8518784,41906767.581599995,564472.9810943999
2006-12-09,3.3040320000000003,2179430.3757312,41674441.6236,563739.0096383999
2006-12-10,3.26136,1917157.9087872,41059083.1212,565794.1297151999
2006-12-11,3.282696,3207357.3998592,41652818.7192,565745.1982848
2006-12-12,3.3284160000000003,4166682.5585664,42567888.192,566356.8411648
2006-12-13,3.3528000000000002,4107548.924928,42927694.308,580351.2302592
2006-12-14,3.3284160000000003,4014285.6185856,42585761.3172,569684.178432
2006-12-15,3.279648,4538218.9095936,42096575.484000005,569488.4527104
2006-12-16,3.310128,5541753.615667201,42491708.4672,569439.52128
2006-12-17,3.249168,4229119.063756799,41576626.6596,569341.6584192
2006-12-18,3.23088,5491525.502361599,41743269.80760001,568265.1669504
2006-12-19,3.2461200000000003,6926684.3559936,41968934.9736,569243.7955584
2006-12-20,3.2766,7253497.379635201,42452385.124800004,569488.4527104
2006-12-21,3.300984,7449223.101235201,42783697.852800004,569317.1927039999
2006-12-22,3.331464,7622709.4877184,43212455.5008,569684.178432
2006-12-23,3.3406080000000005,7464073.7903616,43357882.7928,569684.178432
2006-12-24,3.331464,7624446.5534976,43212455.5008,569806.507008
2006-12-25,3.288792,7537348.6073856,42621297.875999995,569610.7812863999
2006-12-26,3.273552,7744132.8322560005,42403477.6428,568632.1526783999
2006-12-27,3.1638240000000004,6510644.8690176,41032045.239599995,569733.1098624
2006-12-28,3.2644080000000004,8672582.2583808,42283484.7084,569610.7812863999
2006-12-29,3.273552,7525091.2840704,42403477.6428,569684.178432
2006-12-30,3.2766,7463046.230323199,42445724.3328,569684.178432
2006-12-31,3.273552,7391606.3419392,42423583.3668,569684.178432
2007-01-01,3.288792,7630220.4622848,42627884.659200005,569879.9041536
2007-01-02,3.2857439999999998,7537666.6616832,42579063.5208,570173.492736
2007-01-03,3.279648,7555648.9623552,42494619.480000004,570002.2327295999
2007-01-04,3.258312,7406212.373913599,42241077.66599999,571176.5870592
2007-01-05,3.249168,7522400.0553984,42093035.396400005,569561.849856
2007-01-06,3.2004,6880590.9485568,41396748.2712,569243.7955584
2007-01-07,3.2400240000000005,8165383.5165695995,41959572.860400006,569366.1241344
2007-01-08,3.243072,7571184.6915072,41899749.080400005,568778.9469695999
2007-01-09,3.209544,7067680.2726912,41432272.4952,568509.8241024
2007-01-10,3.182112,6480870.0936192,41094558.006,569121.4669824
2007-01-11,3.2705040000000003,7466446.964736001,42282226.5588,569610.7812863999
2007-01-12,3.288792,6560970.845183999,42562756.915199995,569684.178432
2007-01-13,3.334512,7018969.033728,43211234.3556,569684.178432
2007-01-14,3.364992,6991885.4870016,43634971.74,569806.507008
2007-01-15,3.3710880000000003,6977475.1807488,43713828.1164,569806.507008
2007-01-16,3.3192720000000002,6973707.460608,42999371.8308,569879.9041536
2007-01-17,3.288792,7120648.5460992,42588585.9864,569684.178432
2007-01-18,3.26136,7140098.7896831995,42194267.1,569610.7812863999
2007-01-19,3.2217360000000004,6978184.6864896,41636512.1136,569879.9041536
2007-01-20,3.2004,6952642.4798208,41339749.1604,570393.6841727999
2007-01-21,3.1973520000000004,7008620.0361984,41279000.2704,570002.2327295999
2007-01-22,3.2278320000000003,7153506.001612799,41721301.528799996,570882.9984768
2007-01-23,3.267456,7163023.164825601,42279019.5108,568754.4812544
2007-01-24,3.2948880000000003,7192504.3516416,42634866.155999996,569243.7955584
2007-01-25,3.300984,7020485.908070399,42713475.8364,570736.2041856
2007-01-26,3.288792,6990784.5298176,42556342.8192,575531.4843648
2007-01-27,3.273552,7142447.4983423995,42363759.5868,572522.2013952
2007-01-28,3.255264,7058163.1094784,42076321.7424,569806.507008
2007-01-29,3.2461200000000003,7078004.804505601,41948890.9236,568069.4412288
2007-01-30,3.249168,6615211.335782399,41875079.4804,567164.2097663999
2007-01-31,3.2644080000000004,5741100.2631168,41952060.9672,569879.9041536
2007-02-01,3.273552,5132442.2003712,42081872.402399994,572938.1185536
2007-02-02,3.2766,4349881.833984,42125142.8808,573109.37856
2007-02-03,3.267456,4134387.8145024,41995319.1108,567335.4697728
2007-02-04,3.3040320000000003,4795059.9877632,42514589.5212,569023.6041216
2007-02-05,3.3192720000000002,4318859.3071104,42541097.006400004,571298.9156352
2007-02-06,3.325368,4565302.45632,42647324.304000005,569684.178432
2007-02-07,3.3162240000000005,4482706.2018048,42535595.685600005,569684.178432
2007-02-08,3.3223200000000004,4760587.795046399,42622765.7172,574430.5271808
2007-02-09,3.300984,4458216.0208896,42317652.1044,565304.8154112
2007-02-10,3.2857439999999998,4640485.5991295995,42119382.5292,557818.3065599999
2007-02-11,3.2461200000000003,4314382.0812288,41583780.8436,557818.3065599999
2007-02-12,3.2918400000000005,5321341.9874304,42206478.552,557744.9094144
2007-02-13,3.273552,4280301.3399551995,41837877.7236,557818.3065599999
2007-02-14,3.236976,4094826.753024,41322542.1144,557744.9094144
2007-02-15,3.1943040000000003,3863625.744384,40746568.628400005,557744.9094144
2007-02-16,3.255264,4747376.3088384,41594709.4764,556815.2122368
2007-02-17,3.3192720000000002,4947750.5163263995,42485035.3404,556203.5693568
2007-02-18,3.255264,3473299.7240832,41624103.304800004,560362.7409407999
2007-02-19,3.2857439999999998,4677697.9519488,41984637.174,557328.992256
2007-02-20,3.26136,3965696.7081984,41682163.2084,553414.477824
2007-02-21,3.300984,4794032.4277248,42213028.3308,551922.0691968
2007-02-22,3.2766,3992951.5149311996,41929771.9836,552313.52064
2007-02-23,3.212592,3335068.4332032003,40982582.691599995,555224.9407487999
2007-02-24,3.288792,5310528.141311999,42037824.831599995,552411.3835008
2007-02-25,3.2857439999999998,4247835.3358848,42031953.466800004,552362.4520704
2007-02-26,3.3223200000000004,4757113.663488,42528823.8804,551995.4663424001
2007-02-27,3.3162240000000005,4187160.3621888002,42450534.904800005,551995.4663424001
2007-02-28,3.2644080000000004,3724440.2906112,41745329.7192,554882.4207360001
2007-03-01,3.255264,4392843.6298752,41633971.1448,554442.0378624001
2007-03-02,3.2948880000000003,5164272.095846401,42172631.8608,554075.0521344
2007-03-03,3.282696,4502058.582528,41988226.6008,551457.2206080001
2007-03-04,3.2979360000000004,4717772.7934464,42178577.2344,551457.2206080001
2007-03-05,3.2705040000000003,4141385.0090496,41803697.992800005,552925.16352
2007-03-06,3.267456,4206659.5372032,41674774.6632,550551.9891456
2007-03-07,3.252216,3841655.5321344,41445853.11,549695.6891136001
2007-03-08,3.279648,4326957.4588415995,41859660.9804,551139.1663104
2007-03-09,3.282696,3944191.3445376004,41912811.6336,551824.206336
2007-03-10,3.310128,4288693.0802688,42298570.1688,551775.2749056
2007-03-11,3.3223200000000004,4093774.7272703997,42474143.712000005,551457.2206080001
2007-03-12,3.3284160000000003,3986247.9089663997,42561918.1488,550013.7434112
2007-03-13,3.3192720000000002,2416919.0731776,41891521.7688,550209.4691328
2007-03-14,3.313176,1874709.8929152,41831340.279599994,549402.1005312
2007-03-15,3.3192720000000002,2011473.2408832,41903535.86400001,551579.549184
2007-03-16,3.3162240000000005,2059964.2884096,41870441.5956,580449.09312
2007-03-17,3.3040320000000003,1987692.5657088002,41695595.8056,549866.94912
2007-03-18,3.3040320000000003,2047217.6507903999,41701800.21,549035.1148032
2007-03-19,3.310128,2224716.4145664,41843897.106,547689.5004672001
2007-03-20,3.288792,1898001.2537856,41548713.0072,934859.4435072
2007-03-21,3.313176,2615800.8720384003,41925627.4908,1152310.7202048
2007-03-22,3.334512,2289232.5055488,42251019.514800005,1594479.5910144001
2007-03-23,3.3284160000000003,2379266.3374848,42178231.86,2451244.4716032
2007-03-24,3.33756,2610173.7575423997,42323252.1036,2464553.820672
2007-03-25,3.2766,1585378.34496,41447074.2552,2461006.291968
2007-03-26,3.3284160000000003,3214868.3744256,42189185.1624,2472260.52096
2007-03-27,3.313176,2241573.2923392,41982503.2536,2446938.505728
2007-03-28,3.3467040000000003,2966712.6251519998,42403366.629599996,2543529.1493376005
2007-03-29,3.33756,2367449.3970431997,42249415.9908,2519161.2969984002
2007-03-30,3.3192720000000002,2250454.3469568,41979074.1792,2518745.37984
2007-03-31,3.3040320000000003,2426118.1820928,41882122.651200004,2521803.59424
2007-04-01,3.279648,2470425.59232,41562441.639599994,2788602.218496
2007-04-02,3.2766,2857032.8239104,41517962.3508,2899456.3740672
2007-04-03,3.2979360000000004,3308743.323648,41989780.7856,2834915.8173696
2007-04-04,3.3406080000000005,4070042.9835264,42828214.146,3230697.69216
2007-04-05,3.3741360000000005,3849215.4381311997,43220300.4336,3456663.0377471996
2007-04-06,3.343656,3543393.9981311997,42596714.6196,4166682.5585664
2007-04-07,3.172968,2332120.9042944,40409939.6016,4518695.268864
2007-04-08,3.2705040000000003,8371678.427136,43026730.4172,4781505.9815424
2007-04-09,3.2004,10010832.4141056,42211252.1196,5255015.4335231995
2007-04-10,3.258312,10568846.4463872,42555343.7004,6411069.408153599
2007-04-11,3.3284160000000003,10368496.7046144,43576258.092,6841323.4756608
2007-04-12,3.300984,8925337.562112,42962219.4132,7133737.7037312
2007-04-13,3.2948880000000003,8991639.650303999,42902087.2632,7448586.99264
2007-04-14,3.258312,8869482.3343104,42455320.8072,8023188.7798272
2007-04-15,3.218688,8821089.1496448,41918547.3156,8238584.936448
2007-04-16,3.252216,10104536.103321599,42488649.4368,9260615.723212799
2007-04-17,3.1973520000000004,9677951.8930944,41872242.4764,10294169.8618368
2007-04-18,3.0388560000000004,8922328.2791424,39941550.2412,10852183.8941184
2007-04-19,3.2705040000000003,12954278.1441024,42790790.3628,10103802.1318656
2007-04-20,3.2766,10461319.6280832,42857250.2652,10393622.9941248
2007-04-21,3.2705040000000003,10982855.2790016,43038719.8428,10800634.632192
2007-04-22,3.2979360000000004,11728912.7983104,43598066.018400006,11168672.3859456
2007-04-23,3.300984,11287282.1732352,43099629.0852,11784621.2318208
2007-04-24,3.1912560000000005,11665179.610214401,42359553.42,12404166.537830401
2007-04-25,3.243072,13875779.3071104,43139186.7888,13095371.9236608
2007-04-26,3.3284160000000003,15178113.792921599,44274173.4108,13934472.557875201
2007-04-27,3.3985200000000004,15574066.9277184,45124768.884,14639060.689919999
2007-04-28,3.364992,14561333.112729598,44649385.692,15036604.096204799
2007-04-29,3.279648,14043760.907673601,43537415.80680001,15155727.6635136
2007-04-30,3.1912560000000005,14618876.47488,42454025.65319999,15702242.809651202
2007-05-01,3.176016,16426550.3081472,42701733.106800005,16178834.9417472
2007-05-02,3.133344,16053399.2199168,42425593.9392,16325800.4929536
2007-05-03,3.3223200000000004,18674386.8235776,44787584.791200005,16312393.281024
2007-05-04,3.389376,16908206.8432896,45341873.6988,16353862.668287998
2007-05-05,3.364992,15896329.3283328,44901866.713199995,16336247.353343999
2007-05-06,3.364992,16606397.7805824,45076626.1596,16431492.3826176
2007-05-07,3.3741360000000005,16525245.003263999,45107191.79400001,16494662.859264
2007-05-08,3.313176,17119786.3483392,44074559.3424,18152410.789785597
2007-05-09,3.1699200000000003,16543251.7696512,42950032.6308,17667769.4373888
2007-05-10,3.176016,18155322.2098944,43303671.34680001,17801694.7623936
2007-05-11,3.212592,19596940.0123392,44267241.253199995,18633382.2849024
2007-05-12,3.282696,20047109.1720192,45118650.823199995,19195702.2830592
2007-05-13,3.282696,19370950.2010368,45089108.9772,19400504.7849984
2007-05-14,3.349752,20171297.142374396,45821463.05760001,19438940.4235776
2007-05-15,3.358896,19018423.71072,45606146.7888,19233746.4701952
2007-05-16,3.3192720000000002,18384370.2355968,45039843.786,18950678.1453312
2007-05-17,3.26136,18536179.9984128,44490377.7852,19085631.0303744
2007-05-18,3.236976,19680417.0326016,44396250.9264,19774536.638976
2007-05-19,3.2217360000000004,20054424.420864,44304331.996800005,20146317.6471552
2007-05-20,3.1973520000000004,20006642.8790784,44067121.458,20243862.453657597
2007-05-21,3.1943040000000003,20412015.3142272,44126143.475999996,20352979.5434496
2007-05-22,3.310128,21593048.7840768,45487029.625199996,20232143.3760768
2007-05-23,3.361944,20302188.718694396,45950830.44,19838392.155648
2007-05-24,3.358896,19433973.883392002,45649540.6152,19735269.166079998
2007-05-25,3.3040320000000003,18811688.41728,44824749.5436,19636501.0738176
2007-05-26,3.258312,19144446.6097152,44359937.275199994,19609246.2670848
2007-05-27,3.1912560000000005,18905171.9150592,43549294.2192,19715818.922496
2007-05-28,3.118104,18965700.094464,42738860.8548,19776151.3761792
2007-05-29,3.1638240000000004,20852202.462105602,43723794.6348,19867261.699584
2007-05-30,3.23088,20927874.919219196,44538841.2144,20112824.0830464
2007-05-31,3.2644080000000004,21146794.1388288,45042902.8164,20642751.4742784
2007-06-01,3.3223200000000004,21417091.3603584,45637588.194000006,20822403.220992
2007-06-02,3.33756,21113325.0404352,45927542.3376,20823381.8496
2007-06-03,3.3467040000000003,21240228.705177598,45938717.6664,21229047.873331197
2007-06-04,3.334512,18978446.732083198,45802640.1528,19114500.5743104
2007-06-05,3.3040320000000003,19294348.0467456,45500301.87,19596695.3551872
2007-06-06,3.249168,20267080.4173824,44764420.036800005,21002960.199168
2007-06-07,3.3680400000000006,21730546.103500802,45657015.504,20837938.950144
2007-06-08,3.2857439999999998,19439111.683584,44570652.6636,20525487.3013248
2007-06-09,3.209544,20241513.7449984,43887391.0872,20924767.7733888
2007-06-10,3.1455360000000003,19745985.1493376,43406888.9532,20226491.795865603
2007-06-11,3.218688,21204386.4324096,44327324.064,20283961.7608704
2007-06-12,3.2400240000000005,20588119.5322368,44545946.059200004,20369493.9012096
2007-06-13,3.255264,21031634.017382402,44884955.7024,20692612.601855997
2007-06-14,3.279648,21937403.7255168,45473843.72400001,21348513.9606528
2007-06-15,3.3528000000000002,22438608.367104,46217077.098,21695364.4050432
2007-06-16,3.2857439999999998,21014214.42816,45230465.7852,22000818.8593152
2007-06-17,3.209544,21223004.8416768,44368448.2872,22085029.851033602
2007-06-18,3.212592,22419867.6292608,44562215.6604,22226099.1648768
2007-06-19,3.2400240000000005,22742472.549888,44991244.674,22313441.7681408
2007-06-20,3.2644080000000004,23336695.8406656,45632802.2916,22335216.254668802
2007-06-21,3.2979360000000004,24965721.0215424,46635004.7916,22580118.0638208
2007-06-22,3.313176,25595566.3936512,46978343.949599996,22668121.2413952
2007-06-23,3.300984,25859111.0777856,47092576.5324,22703572.06272
2007-06-24,3.3223200000000004,25960203.412992,47260675.1868,22771195.299532797
2007-06-25,3.3162240000000005,25822510.3678464,47229394.134,22833631.8047232
2007-06-26,3.3284160000000003,26089945.1006976,47214259.3344,23029675.580620803
2007-06-27,3.30708,25203111.856128,46837973.9256,22728086.7093504
2007-06-28,3.2644080000000004,25206463.6591104,46509017.1444,22488029.111808
2007-06-29,3.2705040000000003,25733626.4245248,46679681.4372,22515895.561420802
2007-06-30,3.2705040000000003,25781774.9520384,46760005.654800005,22658237.0924544
2007-07-01,3.2948880000000003,26199111.12192,47061961.5588,22835882.6505216
2007-07-02,3.3192720000000002,26243736.5864448,47383468.120799996,22882318.577971198
2007-07-03,3.358896,25989024.025497597,47646187.026,22675534.353100803
2007-07-04,3.334512,25011961.2232704,47127089.3028,22486756.8946176
2007-07-05,3.2766,24981354.6135552,46532157.2292,22511393.869824
2007-07-06,3.273552,25567626.5468928,46775152.7892,22307643.3936384
2007-07-07,3.2979360000000004,25466044.8973824,46820224.1484,22422094.009344
2007-07-08,3.267456,25147648.0797696,46524546.6576,22448786.1046272
2007-07-09,3.249168,25242232.5347328,46351871.792399995,22361443.5013632
2007-07-10,3.258312,25690640.1629184,46659514.0392,22336561.8690048
2007-07-11,3.2918400000000005,25751559.793766398,46907147.484000005,22446902.2445568
2007-07-12,3.300984,25611004.2599424,47013202.094399996,22449006.296064
2007-07-13,3.3162240000000005,25478767.0692864,47150648.7708,22303092.770611197
2007-07-14,3.331464,25396415.4719232,47347166.8044,22102131.3859584
2007-07-15,3.334512,25171159.6320768,47363029.3572,22059781.2329472
2007-07-16,3.3985200000000004,25614356.0629248,47973515.6136,21925904.8393728
2007-07-17,3.401568,24735620.9700864,47639328.8772,21973588.518297598
2007-07-18,3.334512,24253450.6549248,47032802.0916,21774902.4451584
2007-07-19,3.267456,24244447.271731198,46342299.987600006,21824372.1212928
2007-07-20,3.2400240000000005,25034616.4755456,46265774.8884,21997980.836352002
2007-07-21,3.2766,25658027.3645568,46890902.5524,21931801.076736
2007-07-22,3.334512,25467855.3603072,47363029.3572,21895567.3525248
2007-07-23,3.349752,24913657.9795968,47462608.19760001,21703193.4339072
2007-07-24,3.355848,24712745.5263744,47456773.8372,21612914.944819197
2007-07-25,3.355848,24158376.885657597,47036539.536,21464946.2992896
2007-07-26,3.3223200000000004,23390667.2083968,46421267.3772,20902846.4925696
2007-07-27,3.2948880000000003,23749285.6617984,46407982.7976,20649039.163084798
2007-07-28,3.313176,23812994.384179197,46530035.6436,20584890.0578304
2007-07-29,3.3162240000000005,23911542.2850048,46691720.202,20644341.745766398
2007-07-30,3.3162240000000005,23833056.2706432,46723198.6116,20687988.5816832
2007-07-31,3.331464,24078569.7226752,46902941.3172,20786854.536806397
2007-08-01,3.3284160000000003,23858745.2716032,46804435.6044,20843468.201779198
2007-08-02,3.3406080000000005,24028145.883647997,46886585.3724,20829155.7583872
2007-08-03,3.343656,23453274.9735936,46615700.8296,20750645.2783104
2007-08-04,3.3467040000000003,23268558.8238336,46621868.2296,20553891.996672
2007-08-05,3.3467040000000003,22878501.9264,46530886.7448,20535298.05312
2007-08-06,3.33756,22189571.8520832,46089621.6096,20458818.2274048
2007-08-07,3.2948880000000003,21980928.232857596,45552922.12680001,20480886.3025152
2007-08-08,3.267456,21918491.7276672,45202120.4148,20463686.904729597
2007-08-09,3.255264,21851235.4765824,45037549.5132,20453411.3043456
2007-08-10,3.2461200000000003,21608486.650367998,44925586.5336,20445753.535488
2007-08-11,3.2918400000000005,21785691.825561598,45425096.594399996,20259275.8542336
2007-08-12,3.3467040000000003,21240522.293759998,45996469.2,19877757.491404798
2007-08-13,3.3741360000000005,20427771.234815996,46192641.8592,19703243.5448832
2007-08-14,3.349752,19627008.37632,45688234.8828,19757141.5154688
2007-08-15,3.3223200000000004,19495431.7599744,45345228.7644,19732798.128844798
2007-08-16,3.313176,19620940.878950402,45230897.503199995,19735269.166079998
2007-08-17,3.300984,19614017.0815488,45123954.7872,19720956.722688
2007-08-18,3.3040320000000003,19521805.80096,45048675.5028,19597111.2723456
2007-08-19,3.258312,18923252.078592002,44544885.2664,19427050.0859904
2007-08-20,3.2217360000000004,19063660.8181248,44135073.8712,19473461.5477248
2007-08-21,3.258312,19956096.7114752,44591486.1408,19499688.7944192
2007-08-22,3.2644080000000004,19572254.1057024,44690830.62,19469547.0332928
2007-08-23,3.26136,19215348.2523648,44676189.2124,19229978.7500544
2007-08-24,3.313176,19938823.916543998,45321434.9352,19293589.6095744
2007-08-25,3.3467040000000003,19256988.8996352,45539871.9084,19038558.994329598
2007-08-26,3.349752,18783479.4476544,45512562.6612,18810783.1858176
2007-08-27,3.3467040000000003,18558076.8135168,45365309.818799995,18705335.9533056
2007-08-28,3.334512,18583398.8287488,45276511.5936,18672184.909209598
2007-08-29,3.33756,18506723.277312,45097792.6764,18685445.326848
2007-08-30,3.2918400000000005,17952892.882329598,44426508.190799996,18624158.710272
2007-08-31,3.2644080000000004,18258494.130892802,44142326.7336,18542687.878656
2007-09-01,3.255264,18320172.198912002,43958192.839200005,18504301.1715072
2007-09-02,3.2400240000000005,18317799.0245376,43853741.7528,18422243.1627264
2007-09-03,3.2644080000000004,18943485.2250624,44391070.3104,18406144.7221248
2007-09-04,3.3284160000000003,18664037.826047998,44873336.3208,18181769.6480256
2007-09-05,3.358896,17846809.5412224,45126273.7296,17593858.5117696
2007-09-06,3.364992,16718524.153344,44929866.7092,16914934.914969597
2007-09-07,3.331464,15870787.121663999,44378772.514800005,16421877.356544
2007-09-08,3.2979360000000004,15850553.975193601,44086104.7152,16143212.860416
2007-09-09,3.30708,16219961.8089984,44178418.3584,16127652.6655488
2007-09-10,3.3162240000000005,15898115.3255424,44193306.462000005,15883240.1707008
2007-09-11,3.310128,15409975.375872001,44049766.3944,15553491.2612352
2007-09-12,3.279648,15153892.7348736,43640732.0916,15562935.0273024
2007-09-13,3.258312,15349863.1136256,43342809.6672,15647782.127616
2007-09-14,3.2400240000000005,14736825.6878592,43084432.6116,14995208.1060864
2007-09-15,3.255264,14553528.5495808,43303042.272,14334927.384268798
2007-09-16,3.2705040000000003,14259621.9128832,43479207.8856,14083468.7634432
2007-09-17,3.288792,14184487.701504,43724423.709599994,13939267.8380544
2007-09-18,3.349752,14504646.050611202,44468791.8852,13760276.6656512
2007-09-19,3.331464,12927096.7345152,44199609.544800006,13196292.9988608
2007-09-20,3.331464,13062514.4681472,44112180.4824,13149954.934272
2007-09-21,3.2857439999999998,12704581.054771202,43534603.472399995,13282143.1934976
2007-09-22,3.233928,12504622.7644416,42879477.5748,13159741.220352001
2007-09-23,3.206496,12739811.6846592,42558723.435600005,13060581.676646398
2007-09-24,3.26136,13401144.432230402,43271687.21040001,12688189.0255872
2007-09-25,3.2948880000000003,12715272.572313601,43642261.606800005,12344690.3841792
2007-09-26,3.3528000000000002,12805159.6099584,44263947.8616,12183485.786726398
2007-09-27,3.386328,12286510.9134336,44415357.5316,12135092.6020608
2007-09-28,3.2217360000000004,10695065.071104,42542305.816800006,12568111.2953856
2007-09-29,3.300984,14065975.7770752,43585052.8044,13023222.529536
2007-09-30,3.343656,13173686.678016,43785221.9388,12973508.196249599
2007-10-01,3.2948880000000003,10754272.101888,42934194.747600004,11605312.00512
2007-10-02,3.349752,10736925.9098112,43587791.13,10083324.3282432
2007-10-03,3.334512,9618328.945152,43362199.9728,9843927.3050112
2007-10-04,3.310128,9274952.63232,42957038.7972,9680104.876032
2007-10-05,3.3223200000000004,9312287.3137152,42956298.7092,9313045.750886401
2007-10-06,3.2217360000000004,7036755.6086784005,41330942.113199994,8662110.9322752
2007-10-07,3.1699200000000003,7390309.659033599,40594085.8308,8127168.069427201
2007-10-08,3.1120080000000003,6940556.416511999,39831745.8516,7702883.6364288
2007-10-09,3.057144,7024742.9425152,39296760.906,7559734.736793599
2007-10-10,3.041904,7543122.516172799,39268674.5664,7571233.6229376
2007-10-11,3.1089599999999997,8521579.8641664,40149169.594799995,7641083.2398336
2007-10-12,3.151632,7779999.5707392,40330750.185600005,7598415.032524799
2007-10-13,3.206496,5414140.445184,40543143.106800005,5201753.5715328
2007-10-14,3.218688,3409199.5502592,40593382.7472,3358971.4369536
2007-10-15,3.1882080000000004,2752906.7400192,39987596.0496,3358677.8483712
2007-10-16,3.1242,2452908.1402368,39099712.476,3340817.8762752
2007-10-17,3.005328,1706728.292352,37466498.6124,3339937.110528
2007-10-18,3.0083759999999997,2993624.9118719995,37289321.545200005,3170805.6213503997
2007-10-19,2.9382720000000004,1956670.0388352,36234609.8016,3011387.0211071996
2007-10-20,2.816352,1251078.8124672,34582104.3108,2903566.6142208
2007-10-21,2.7919680000000002,2741481.2510208,34252518.454799995,3071058.90048
2007-10-22,2.688336,1948327.229952,32900316.0048,3300547.309056
2007-10-23,2.54508,2037039.9132672,31099102.165200002,3838254.7977215997
2007-10-24,2.444496,1995203.5402752,29915269.735200003,3179050.5673728003
2007-10-25,2.371344,1652047.41888,29172418.740000002,2394899.9294976
2007-10-26,2.3835360000000003,2263494.5731583997,29307891.848400004,2128027.908096
2007-10-27,2.389632,1997845.8375168,29411528.838,1894209.0679296001
2007-10-28,2.414016,2074839.4432511998,29673519.990000002,1812836.0991744
2007-10-29,2.4536400000000005,2116798.1448192,30138837.985200003,1651484.7074304
2007-10-30,2.493264,1853571.5149824,30820076.6544,1172348.1409536
2007-10-31,2.599944,1989967.8772224,32057158.416,752883.4538496
2007-11-01,2.69748,1833754.2856704,33345059.5536,545854.5718272
2007-11-02,2.779776,1911995.64288,34431718.4292,825326.4365567999
2007-11-03,2.840736,1828273.9654656,35236662.8076,1023327.4696703999
2007-11-04,2.8925520000000002,1743231.1394304,35920849.494,1059047.4138624
2007-11-05,2.9260800000000002,1241879.703552,36050525.2464,1112211.412992
2007-11-06,2.932176,1282933.1736576,36142592.1936,1190868.68736
2007-11-07,2.932176,1222869.8428415998,36137497.9212,1227958.7116032
2007-11-08,2.94132,1387915.5575807998,36262942.8372,1262479.8357503999
2007-11-09,2.9382720000000004,1182574.8099072,36224470.596,1221059.3799168
2007-11-10,2.950464,1343583.6816383998,36398403.6108,1169632.4465664
2007-11-11,2.9443680000000003,1098559.5439104,36321496.1328,1175455.286784
2007-11-12,2.95656,1348917.207552,36490310.2056,1180103.772672
2007-11-13,2.9443680000000003,965001.2046336,36326565.7356,1128725.770752
2007-11-14,3.005328,1998628.7404031998,37204236.094799995,1120945.6733184
2007-11-15,2.9900880000000005,1042606.4532479999,36973106.6124,1273734.0647424
2007-11-16,3.0083759999999997,1568130.015744,37229189.3952,1312071.8404607999
2007-11-17,3.023616,1446682.2054911999,37446503.901599996,1229377.7230848
2007-11-18,3.03276,1361835.1051776,37576895.0724,1231457.3088768
2007-11-19,3.0083759999999997,939825.9836927999,37252280.1408,1264437.0929664
2007-11-20,3.041904,1756222.4342016,37715932.938,1292572.6654464002
2007-11-21,3.0967680000000004,2082839.7321216,38497465.866000004,1301331.3914879998
2007-11-22,3.0937200000000002,1264950.8729856,38458019.1756,1304389.605888
2007-11-23,3.1120080000000003,1537792.5288959998,38691812.9748,1303998.1544448
2007-11-24,3.1150560000000005,1348158.7703808,38735367.1536,1304609.7973248
2007-11-25,3.157728,1399487.8408704,39345125.6568,789728.8209408
2007-11-26,3.212592,1363694.4995328,40139314.089600004,569488.4527104
2007-11-27,3.1882080000000004,217867.193856,39806545.8552,550649.8520064
2007-11-28,3.2766,2329967.9213568,41107571.22,1028954.5841664
2007-11-29,3.2857439999999998,1427868.0705024,41245893.6672,1289538.9167616002
2007-11-30,3.2766,1200361.3848575999,41107571.22,1338690.5385983998
2007-12-01,3.2857439999999998,1542856.9319424,41245893.6672,1404527.7782016
2007-12-02,3.300984,1638175.3583616,41476431.0792,1407634.9240320001
2007-12-03,3.2948880000000003,1339669.1672064,41384216.1144,1431880.4477952
2007-12-04,3.273552,1124370.8734464,41061463.737600006,1447122.5883648
2007-12-05,3.273552,1456713.1487232,41061463.737600006,1456713.1487232
2007-12-06,3.2979360000000004,1822915.9738368,41430323.59680001,1454046.3857664
