date,computed flow(m3/d),wse(m),outflow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),storage(m3)
1998-10-24,1733298.0590592,1920.3984960000003,80687.9287296,5.889056000000004,12.644665600000003,2.6890304000000036,143042814.8076
1998-10-25,1575592.05888,1920.3984960000003,80761.3258752,7.527958000000002,12.778000000000002,2.7723644000000043,143042814.8076
1998-10-26,1590271.488,1920.3984960000003,80761.3258752,7.122399200000004,15.355798400000005,1.5056876000000017,143042814.8076
1998-10-27,1775256.7606272,1920.404592,80761.3258752,7.789071200000006,16.355806400000006,1.5501324000000025,143222915.2224
1998-10-28,1631863.20384,1920.404592,78216.8914944,5.5390532000000015,10.633538400000003,0.23901080000000263,143222915.2224
1998-10-29,1800358.5844224,1920.4076400000001,78926.3972352,0.9223496000000004,5.6557208000000045,-1.4165579999999984,143310677.3244
1998-10-30,1722386.35008,1920.4076400000001,80761.3258752,2.3834724000000023,6.005723600000003,0.022342400000002982,143310677.3244
1998-10-31,1700367.2064,1920.4076400000001,77605.2486144,2.100136800000005,9.4113064,-2.338787599999998,143310677.3244
1998-11-01,1700367.2064,1920.4076400000001,75011.8828032,1.9001352000000047,6.750174000000001,-1.766560799999997,143310677.3244
1998-11-02,1756075.6399104,1920.4106880000002,75011.8828032,0.8612380000000002,1.683466800000005,0.06678720000000027,143403077.3112
1998-11-03,1795734.5642496,1920.413736,79611.4372608,-1.1887783999999968,0.06678720000000027,-2.7276795999999983,143491110.7788
1998-11-04,1732172.63616,1920.413736,88419.0947328,-0.3221047999999982,2.2501379999999997,-2.6443455999999994,143491110.7788
1998-11-05,1754191.77984,1920.413736,92333.6091648,0.25567760000000206,2.511251200000004,-0.9387763999999983,143491110.7788
1998-11-06,1851442.99776,1920.416784,92333.6091648,-1.9721179999999983,0.6779032000000029,-3.644353599999997,143583473.7612
1998-11-07,1759084.92288,1920.416784,92333.6091648,-2.749901999999997,-0.14988119999999583,-3.8221327999999968,143583473.7612
1998-11-08,2028109.9272192,1920.4259279999999,92333.6091648,-3.372129199999998,-1.4165579999999984,-4.872141199999998,143852508.084
1998-11-09,1739316.6249984,1920.4228800000003,85214.08604159999,-6.127706799999999,-1.5498923999999974,-10.549964399999999,143764240.2552
1998-11-10,1600938.5398272001,1920.413736,75011.8828032,-7.694386,-4.388803999999997,-10.677743199999998,143491110.7788
1998-11-11,1786046.1410303998,1920.4106880000002,75011.8828032,-4.344359199999998,-1.3776687999999986,-6.572154799999996,143403077.3112
1998-11-12,1604070.1513727999,1920.401544,75011.8828032,-2.816569199999998,-1.155444799999998,-3.9110223999999967,143130626.2488
1998-11-13,1783819.7609472,1920.3984960000003,74987.417088,-1.016554799999998,2.3834724000000023,-2.994348399999998,143042814.8076
1998-11-14,1867688.2326528,1920.3954480000002,74987.417088,1.4112424000000026,5.744610400000006,-0.5887735999999961,142950797.1996
1998-11-15,1585402.8106751998,1920.383256,74962.9513728,1.5056876000000017,4.694602000000003,-0.6776631999999978,142596060.6864
1998-11-16,1801777.595904,1920.380208,74962.9513728,0.6001248000000032,4.1279308000000015,-2.377676799999998,142504191.096
1998-11-17,1958602.8303359998,1920.383256,74962.9513728,1.3334640000000029,4.955715200000004,0.11123200000000466,142596060.6864
1998-11-18,1769972.1661440001,1920.380208,74962.9513728,-0.7221079999999986,5.133494400000004,-3.2554615999999967,142504191.096
1998-11-19,1935702.9209088,1920.37716,74962.9513728,-3.749909999999998,-2.422121599999997,-4.872141199999998,142590288.0
1998-11-20,1985197.0627583999,1920.3710640000002,74962.9513728,-2.1610083999999983,0.9834612000000043,-3.9110223999999967,142713636.0
1998-11-21,2101189.0185216,1920.404592,74962.9513728,0.027898000000000422,2.2501379999999997,-2.249897999999998,142960332.0
1998-11-22,2207419.15392,1920.383256,74987.417088,0.16678800000000038,2.1168036000000043,-3.2110167999999977,143330376.0
1998-11-23,1990775.245824,1920.413736,74987.417088,1.3723532000000027,5.833500000000004,-2.905458799999998,143491110.7788
1998-11-24,1922393.5718399999,1920.416784,75036.3485184,-0.5332175999999968,4.1279308000000015,-3.077682399999997,143583473.7612
1998-11-25,1981722.9312,1920.416784,75011.8828032,-1.538781199999999,0.3279004000000043,-2.905458799999998,143583473.7612
1998-11-26,1943189.42976,1920.413736,75011.8828032,-0.27210439999999636,9.805754000000004,-6.138817999999999,143491110.7788
1998-11-27,1555456.7752703999,1920.3984960000003,74987.417088,1.2112408000000023,7.883516400000001,-4.872141199999998,143042814.8076
1998-11-28,2393309.6580096,1920.413736,74987.417088,1.944580000000002,4.5223784000000045,0.6334584000000021,143491110.7788
1998-11-29,1676831.1883776,1920.404592,75011.8828032,-0.6887743999999962,1.155684800000003,-1.855450399999997,143222915.2224
1998-11-30,1923005.21472,1920.404592,75011.8828032,0.539013200000003,5.7890552000000035,-1.8110055999999979,143222915.2224
1998-12-01,1536251.1888384,1920.3924000000002,75011.8828032,0.9445720000000044,2.294582800000004,-1.110999999999997,142863084.4368
1998-12-02,1981355.945472,1920.3954480000002,74987.417088,1.3112416000000024,3.4279252000000042,-0.9387763999999983,142950797.1996
1998-12-03,1769238.194688,1920.3924000000002,74987.417088,2.7168084000000015,5.000160000000005,-2.8610139999999973,142863084.4368
1998-12-04,2002420.9262592,1920.3984960000003,74987.417088,-5.244366399999999,-2.7721243999999974,-8.277723999999997,143042814.8076
1998-12-05,1725787.0844927998,1920.3954480000002,74987.417088,-10.616631599999998,-7.183270799999997,-12.905538799999999,142950797.1996
1998-12-06,1647325.5358464,1920.389352,74987.417088,-11.499971999999998,-6.2665967999999985,-14.0444368,142775433.34800002
1998-12-07,1541658.1118975999,1920.380208,74962.9513728,-11.349970799999998,-7.011047199999998,-14.8277764,142504191.096
1998-12-08,1728086.8617216002,1920.37716,74962.9513728,-8.183278799999998,-2.905458799999998,-14.433328799999998,142416910.0512
1998-12-09,1544789.7234431999,1920.3680160000001,74938.4856576,-15.755561599999998,-0.46099479999999815,-25.7445304,142146333.8784
1998-12-10,1542318.686208,1920.3588720000002,74938.4856576,-15.1055564,-4.299914399999997,-25.00008,141880629.9516
1998-12-11,1546428.9263616002,1920.3527760000002,74914.0199424,-8.633282399999997,1.0723508000000024,-17.1000168,141702231.7392
1998-12-12,1666115.20512,1920.3527760000002,74914.0199424,-4.244358399999998,-1.0721107999999973,-7.711052799999997,141702231.7392
1998-12-13,1579702.2990336,1920.349728,74914.0199424,-1.0387771999999984,8.277964000000004,-9.544400799999998,141610929.5496
1998-12-14,1315399.1777279999,1920.337536,74914.0199424,-4.888807999999999,4.955715200000004,-11.244414399999998,141255317.2656
1998-12-15,1604950.9171199999,1920.337536,74889.5542272,-4.461026799999999,-1.110999999999997,-6.005483599999998,141255317.2656
1998-12-16,1556019.48672,1920.337536,74889.5542272,-4.055467999999998,2.1612484000000016,-7.272160399999999,141255317.2656
1998-12-17,1553572.9152,1920.337536,74889.5542272,-3.044348799999998,-1.3332239999999977,-5.483257199999999,141255317.2656
1998-12-18,1469361.9234816001,1920.3344880000002,74889.5542272,-12.611092,-3.644353599999997,-20.194485999999998,141168652.96080002
1998-12-19,1361541.5165952,1920.3283920000001,74889.5542272,-20.5722668,-18.2722484,-23.516734800000002,140991290.8716
1998-12-20,1283275.6936704,1920.3192480000002,74865.088512,-24.4222976,-20.8500468,-27.577878400000003,140723428.3548
1998-12-21,1472126.5492992,1920.3162000000002,74865.088512,-26.0945332,-16.9666824,-32.555696,140637084.7548
1998-12-22,1502194.91328,1920.3162000000002,74865.088512,-21.6778312,-13.822212799999999,-27.750102,140637084.7548
1998-12-23,1487515.48416,1920.3162000000002,74865.088512,-22.4056148,-15.350002799999999,-29.58345,140637084.7548
1998-12-24,1511981.19936,1920.3162000000002,74865.088512,-14.722219999999998,-11.1610804,-18.4944724,140637084.7548
1998-12-25,1741078.1564928,1920.325344,74865.088512,-9.677735199999999,-4.872141199999998,-13.344431199999999,140900445.06960002
1998-12-26,1427990.3990783999,1920.3222960000003,141118.24527359998,-6.044372799999998,-3.1221271999999978,-12.033309599999999,140814002.7912
1998-12-27,1701492.6292992001,1920.3283920000001,80443.27157760001,-5.8332599999999974,-1.5498923999999974,-9.366621599999998,140991290.8716
1998-12-28,1600840.6769664001,1920.3314400000002,69115.64544,-0.4443279999999987,1.7668008000000022,-1.8998951999999978,141077696.1456
1998-12-29,1482622.34112,1920.3314400000002,69115.64544,-0.8054419999999958,0.5445688000000004,-1.5498923999999974,141077696.1456
1998-12-30,1633331.146752,1920.337536,69140.11115520001,-0.5443287999999988,2.3834724000000023,-2.816569199999998,141255317.2656
1998-12-31,1544178.0805632,1920.340584,69140.11115520001,-1.0832219999999957,0.9834612000000043,-2.511011199999997,141346237.07639998
1999-01-01,1542489.9462144,1920.343632,69140.11115520001,-5.916593999999996,-0.2387707999999975,-12.599980799999997,141433012.3944
1999-01-02,1487515.48416,1920.343632,69140.11115520001,-9.411066399999998,-1.6832268,-13.344431199999999,141433012.3944
1999-01-03,1502194.91328,1920.343632,69140.11115520001,-13.0888736,-7.272160399999999,-23.47229,141433012.3944
1999-01-04,1605611.4914304,1920.34668,69140.11115520001,-7.699941599999997,-6.094373199999998,-9.716624399999999,141524191.236
1999-01-05,1741396.2107904,1920.3527760000002,69140.11115520001,-5.249921999999998,-4.388803999999997,-6.572154799999996,141702231.7392
1999-01-06,1623422.532096,1920.3558240000002,69164.5768704,-3.455463199999997,-1.3776687999999986,-5.872149199999997,141789216.7488
1999-01-07,1521767.48544,1920.3558240000002,69164.5768704,-4.599916799999999,-1.5943371999999982,-7.711052799999997,141789216.7488
1999-01-08,1618064.5404672,1920.3588720000002,69164.5768704,-6.605488399999999,-4.605472399999998,-10.722188,141880629.9516
1999-01-09,1591592.6366207998,1920.36192,69164.5768704,-5.194365999999999,-3.994356399999999,-6.094373199999998,141967577.9568
1999-01-10,1526660.62848,1920.36192,69164.5768704,-3.894355599999999,-1.027666,-6.9221575999999985,141967577.9568
1999-01-11,1509534.62784,1920.36192,69164.5768704,-1.3665575999999966,3.5612595999999996,-5.566591199999998,141967577.9568
1999-01-12,1615740.2975231998,1920.364968,69164.5768704,-6.988824799999998,-3.733243199999997,-14.611107999999998,142059114.5076
1999-01-13,1531553.77152,1920.364968,69164.5768704,-4.427693199999997,-2.5554559999999977,-5.788815199999998,142059114.5076
1999-01-14,1492408.6272,1920.364968,69164.5768704,-3.4443519999999967,-0.9832211999999956,-5.611035999999999,142059114.5076
1999-01-15,1937488.9181183998,1920.380208,69189.04258560001,-1.0332215999999974,2.9056987999999997,-4.261025199999999,142504191.096
1999-01-16,1856189.3465088,1920.3924000000002,69213.5083008,-4.999919999999998,0.1945660000000018,-13.955547199999998,142863084.4368
1999-01-17,1489962.05568,1920.3924000000002,69213.5083008,-9.205509199999998,-4.261025199999999,-16.0055636,142863084.4368
1999-01-18,1677026.9140992002,1920.3984960000003,69213.5083008,-2.7276795999999983,1.4223536000000045,-6.049928399999999,143042814.8076
1999-01-19,1864899.14112,1920.4106880000002,69237.97401600001,-1.7610051999999996,0.5445688000000004,-3.688798399999998,143403077.3112
1999-01-20,1699706.6320896,1920.416784,69237.97401600001,-1.5721147999999978,1.3779088000000002,-2.994348399999998,143583473.7612
1999-01-21,1763708.9430528,1920.4228800000003,69262.4397312,-2.9332367999999978,1.4223536000000045,-5.349922799999998,143764240.2552
1999-01-22,1776406.6492416002,1920.4259279999999,69262.4397312,-5.211032799999998,-4.649917199999999,-6.222151999999998,143852508.084
1999-01-23,2113886.7247103998,1920.43812,69262.4397312,-7.572162799999997,-0.4165499999999973,-17.1889064,144214657.812
1999-01-24,1548532.9778688,1920.4320240000002,69262.4397312,-10.5332976,-4.783251599999998,-16.0500084,144033471.9348
1999-01-25,1431146.4763392,1920.4228800000003,69262.4397312,-10.283295599999999,-5.566591199999998,-20.6778232,143764240.2552
1999-01-26,1793532.6498816002,1920.4259279999999,69262.4397312,-4.822140799999998,2.466806400000003,-7.838831599999997,143852508.084
1999-01-27,1499846.2046208,1920.416784,69262.4397312,-10.383296399999999,-4.299914399999997,-16.9666824,143583473.7612
1999-01-28,1612902.27456,1920.413736,69237.97401600001,-11.633306399999999,-4.261025199999999,-21.027825999999997,143491110.7788
1999-01-29,1512910.8965375999,1920.404592,69237.97401600001,-12.349978799999999,3.3390356000000025,-22.944508,143222915.2224
1999-01-30,1543248.3833855998,1920.3954480000002,69213.5083008,-15.866673599999999,5.833500000000004,-28.4056628,142950797.1996
1999-01-31,1584864.5649408,1920.3863039999999,69213.5083008,-11.294414799999998,0.8945716000000026,-23.250066,142683613.0968
1999-02-01,1744919.2737792002,1920.383256,69189.04258560001,-5.872149199999997,-1.766560799999997,-9.672179599999998,142596060.6864
1999-02-02,1912705.1486207999,1920.3863039999999,69189.04258560001,-7.5943852,-5.133254399999997,-9.633290399999998,142683613.0968
1999-02-03,1376905.9857408,1920.3710640000002,69189.04258560001,-6.855490399999997,-3.166571999999997,-11.333303999999998,142237821.09
1999-02-04,1636658.4840192,1920.364968,69164.5768704,-5.544368799999999,1.9890248000000028,-14.566663199999999,142059114.5076
1999-02-05,1641771.8184959998,1920.3588720000002,69164.5768704,-7.8721651999999995,-3.2110167999999977,-14.433328799999998,141880629.9516
1999-02-06,1904753.7911808,1920.36192,69164.5768704,-4.138801999999998,-0.3721052,-11.861085999999998,141967577.9568
1999-02-07,1830035.49696,1920.36192,69164.5768704,-0.6721075999999968,0.7223480000000002,-2.5554559999999977,141967577.9568
1999-02-08,1564680.3499007998,1920.3527760000002,69164.5768704,-5.855482399999998,-2.5554559999999977,-10.722188,141702231.7392
1999-02-09,2179577.1700224,1920.364968,69164.5768704,-0.7387747999999981,3.2112568000000046,-5.483257199999999,142059114.5076
1999-02-10,1565022.8699136,1920.3558240000002,69164.5768704,-9.722179999999998,-1.6387819999999955,-21.2444944,141789216.7488
1999-02-11,1362593.5423488002,1920.340584,69140.11115520001,-18.388916,-6.049928399999999,-28.972334,141346237.07639998
1999-02-12,1532140.9486848,1920.3314400000002,69140.11115520001,-12.777759999999999,3.3834804000000034,-22.944508,141077696.1456
1999-02-13,1507626.3020544,1920.3222960000003,69115.64544,-7.805497999999998,10.633538400000003,-20.1055964,140814002.7912
1999-02-14,1705211.4180096,1920.3192480000002,69115.64544,-5.911038399999999,0.5890136000000048,-13.6055444,140723428.3548
1999-02-15,1537645.7346048,1920.310104,69091.1797248,-4.944363999999997,-0.32766039999999563,-6.749933999999998,140460388.7448
1999-02-16,1760968.7829504,1920.307056,69091.1797248,-5.3110335999999965,-2.6832347999999975,-7.011047199999998,140374205.4972
1999-02-17,1933354.2122496,1920.310104,69091.1797248,-3.7276875999999977,1.027906000000005,-10.549964399999999,140460388.7448
1999-02-18,1839821.78304,1920.310104,69091.1797248,-7.516606799999998,-3.166571999999997,-12.2944228,140460388.7448
1999-02-19,1648524.3558911998,1920.304008,69091.1797248,-5.294366799999999,-3.033237599999998,-15.133334399999999,140283766.7436
1999-02-20,1543346.2462464,1920.2948640000002,69066.7140096,-10.183294799999999,0.37234520000000515,-16.0055636,140021541.2304
1999-02-21,1854843.7321728,1920.297912,69066.7140096,-5.583257999999999,-1.5054475999999966,-11.027745999999999,140107514.7864
1999-02-22,1600204.5683711998,1920.2918160000002,69066.7140096,-7.1554927999999975,-4.216580399999998,-11.072190799999998,139931497.1904
1999-02-23,1766424.63744,1920.2918160000002,69066.7140096,-2.2554535999999974,-0.28321559999999835,-5.216588399999999,139931497.1904
1999-02-24,1673210.262528,1920.2887680000001,69066.7140096,0.6223472000000001,3.3834804000000034,-0.633218399999997,139845634.6476
1999-02-25,1317870.2149631998,1920.273528,69042.2482944,-0.30543799999999877,8.189074400000006,-6.311041599999998,139404431.1864
1999-02-26,1856947.7836799999,1920.273528,69042.2482944,-4.755473599999997,-2.7721243999999974,-6.661044399999998,139404431.1864
1999-02-27,1536251.1888384,1920.261336,69042.2482944,-5.583257999999999,0.23901080000000263,-13.1277628,139054369.5624
1999-02-28,1800970.2273024,1920.2582880000002,69017.78257920001,0.24456640000000007,5.394607600000004,-3.1221271999999978,138969037.416
1999-03-01,1691584.0146432,1920.2552400000002,69017.78257920001,-1.022110399999999,4.605712400000002,-13.6055444,138879511.4376
1999-03-02,1562576.2983936,1920.2491440000001,69017.78257920001,-8.416613999999997,1.9001352000000047,-20.2389308,138705023.35680002
1999-03-03,1509608.0249855998,1920.24,68993.316864,-6.0721507999999975,3.3834804000000034,-14.611107999999998,138445758.1956
1999-03-04,1808016.35328,1920.24,68993.316864,-9.955515199999997,-1.0721107999999973,-20.5889336,138445758.1956
1999-03-05,1615177.5860735998,1920.233904,68993.316864,-12.883316399999998,-2.7721243999999974,-23.5611796,138262709.76360002
1999-03-06,1319240.2950144,1920.2186640000002,68968.85114880001,-13.1333184,-1.244334399999996,-30.8112376,137808197.0532
1999-03-07,1798230.0672,1920.2186640000002,68944.3854336,-3.5387971999999976,-0.6776631999999978,-5.7443703999999975,137808197.0532
1999-03-08,1620902.5634303999,1920.2125680000001,68944.3854336,-4.499915999999999,-1.766560799999997,-6.222151999999998,137625987.3876
1999-03-09,1815356.06784,1920.2125680000001,68944.3854336,-3.788799199999998,0.41679000000000244,-6.9221575999999985,137625987.3876
1999-03-10,1719548.3271168,1920.2095199999999,68944.3854336,-5.516590799999998,-0.11099199999999598,-14.127770799999999,137532637.6212
1999-03-11,1606614.5857535999,1920.203424,68944.3854336,-6.388819999999997,4.827936400000002,-18.6222512,137350797.9996
1999-03-12,1592155.3480703998,1920.197328,68919.91971840001,-7.3499387999999986,6.794618800000002,-18.5778064,137169192.7392
1999-03-13,1582613.7191424,1920.1912320000001,68919.91971840001,-5.383256399999999,8.711300800000004,-17.1444616,136987834.1748
1999-03-14,1590051.2965632,1920.185136,68895.4540032,-1.9221175999999982,11.639102000000005,-15.350002799999999,136806561.954
1999-03-15,1585549.6049664002,1920.1790400000002,68895.4540032,-0.48321719999999857,9.939088400000003,-9.9777376,136625684.4468
1999-03-16,1595556.0824832,1920.172944,68870.988288,-0.3387715999999976,6.266836800000004,-9.588845599999999,136445028.966
1999-03-17,1656842.6990592,1920.166848,68870.988288,-4.233247199999999,8.100184800000001,-17.8389116,136264484.4984
1999-03-18,1690898.9746176,1920.160752,68870.988288,-2.272120399999997,11.555768,-15.088889599999998,136088651.9244
1999-03-19,1777018.2921216001,1920.157704,68846.5225728,0.4723460000000017,16.228027600000004,-11.511083199999998,135996486.2988
1999-03-20,1494977.527296,1920.145512,68846.5225728,4.833492000000003,16.533585600000002,-8.016610799999999,135636963.8832
1999-03-21,1856947.7836799999,1920.145512,68822.0568576,3.3390356000000025,6.094613200000001,1.027906000000005,135636963.8832
1999-03-22,1774449.3920256,1920.1424640000002,68822.0568576,0.2945668000000019,1.5056876000000017,-2.816569199999998,135549571.82520002
1999-03-23,1777238.4835583998,1920.1394160000002,68822.0568576,0.2001216000000028,10.0668672,-9.455511199999998,135457628.226
1999-03-24,1781740.1751552,1920.136368,68822.0568576,1.4890208000000023,12.166884000000003,-9.366621599999998,135370199.1636
1999-03-25,1765274.7488256,1920.13332,68797.59114240001,4.494600400000007,13.822452800000004,-6.833267999999999,135278526.93
1999-03-26,1958407.1046144,1920.136368,68797.59114240001,1.8612460000000048,4.9112704000000065,-2.377676799999998,135370199.1636
1999-03-27,1866734.0697599999,1920.136368,68822.0568576,-3.4499075999999977,0.9834612000000043,-10.855522399999998,135370199.1636
1999-03-28,1765274.7488256,1920.13332,68797.59114240001,-7.344383199999998,-0.5887735999999961,-17.4944644,135278526.93
1999-03-29,1685443.120128,1920.127224,68797.59114240001,-0.7943307999999973,7.839071600000004,-9.9777376,135099672.33
1999-03-30,1777091.6892672,1920.124176,68797.59114240001,0.38345640000000003,4.566823200000002,-4.299914399999997,135012477.6288
1999-03-31,1772712.3262464001,1920.121128,68797.59114240001,-2.699901599999997,2.1168036000000043,-6.833267999999999,134920891.7388
1999-04-01,1507773.0963456,1920.108936,68773.1254272,-4.349914799999997,-2.994348399999998,-6.311041599999998,134564366.6796
1999-04-02,1748075.3510399999,1920.1058880000003,68748.65971200001,-4.277691999999998,2.7723644000000043,-8.977729599999998,134477505.018
1999-04-03,1410913.3298688,1920.0936960000001,342691.27280639997,-4.255469599999998,2.600140800000002,-12.122199199999999,134121991.4124
1999-04-04,1665821.6165376,1920.090648,532716.4827648,-3.233239199999998,1.0723508000000024,-7.794386799999998,134031170.28
1999-04-05,1810462.9248,1920.090648,532692.0170496,-3.0554599999999983,0.9390163999999999,-10.549964399999999,134031170.28
1999-04-06,2019693.7211904,1920.096744,532814.3456256,0.7612372000000001,4.433488800000003,-1.3332239999999977,134208606.378
1999-04-07,1575885.6474624,1920.0876,532789.8799104,3.2890352000000043,11.900215200000005,-1.6387819999999955,133944666.3276
1999-04-08,1887187.4076672,1920.090648,755697.0110976,0.3279004000000043,4.566823200000002,-3.427685199999999,134031170.28
1999-04-09,1963422.5762304,1920.096744,80198.6144256,-1.5054475999999966,2.1612484000000016,-4.344359199999998,134208606.378
1999-04-10,1531847.3601024,1920.0876,72614.2427136,-4.999919999999998,-0.5443287999999988,-11.288859199999997,133944666.3276
1999-04-11,1635655.389696,1920.081504,68724.1939968,-4.938808399999997,6.794618800000002,-18.0111352,133767415.2516
1999-04-12,1726569.9873792,1920.0784560000002,68724.1939968,-0.5165507999999974,11.289099200000003,-12.9499836,133681083.9864
1999-04-13,1454755.8915072,1920.0662640000003,68699.7282816,2.511251200000004,12.0335496,-6.3999311999999975,133327827.64919999
1999-04-14,1698140.8263168,1920.063216,68699.7282816,-0.4109943999999963,5.133494400000004,-4.477693599999997,133237536.91319999
1999-04-15,1709786.506752,1920.060168,68675.2625664,-3.149905199999999,3.9557072000000026,-13.1277628,133151551.0224
1999-04-16,1710349.2182016,1920.05712,68675.2625664,-0.6665519999999958,8.9335248,-12.3388676,133061223.28199999
1999-04-17,1714801.978368,1920.0540720000001,68675.2625664,2.8334760000000045,13.255781600000002,-7.8832764,132975348.4044
1999-04-18,1884104.727552,1920.05712,68675.2625664,6.289059200000004,17.36137,-2.816569199999998,133061223.28199999
1999-04-19,2126462.1023232,1920.069312,68675.2625664,5.905722800000003,14.044676800000005,0.2834555999999999,133413924.55319999
1999-04-20,2432895.1852031997,1920.0936960000001,68699.7282816,2.1279148000000028,5.177939200000004,-1.288779199999997,134121991.4124
1999-04-21,2357589.7138176,1920.1150320000002,68748.65971200001,-0.8332199999999972,3.733483200000002,-3.561019599999998,134742518.196
1999-04-22,2011913.6237568,1920.124176,68773.1254272,0.06678720000000027,3.777928000000003,-4.522138399999998,135012477.6288
1999-04-23,1645490.6072064,1920.121128,68797.59114240001,3.1668120000000037,7.405734800000001,0.41679000000000244,134920891.7388
1999-04-24,1826194.3796736,1920.124176,68797.59114240001,4.822380800000001,12.778000000000002,-1.110999999999997,135012477.6288
1999-04-25,2005552.5378048,1920.13332,68797.59114240001,5.327940400000006,11.205765200000005,-0.022102399999997857,135278526.93
1999-04-26,2095512.9725952,1920.145512,68822.0568576,3.8501508000000015,10.200201600000003,-1.5054475999999966,135636963.8832
1999-04-27,2728245.2990976004,1920.1790400000002,68846.5225728,4.489044800000002,10.289091200000005,1.155684800000003,136625684.4468
1999-04-28,2464627.2178176,1920.203424,68895.4540032,4.9001592000000045,11.205765200000005,0.41679000000000244,137350797.9996
1999-04-29,3011068.9668096,1920.2460960000003,68968.85114880001,4.011263200000002,7.444624000000001,1.289019200000002,138619913.23680001
1999-04-30,3408269.8530816,1920.304008,68846.5225728,6.4335048000000015,14.478013600000004,0.7223480000000002,140283766.7436
1999-05-01,3793140.0188928,1920.374112,69140.11115520001,3.2112568000000046,8.539077200000001,0.5445688000000004,142325151.474
1999-05-02,4284558.3744,1920.4594560000003,69237.97401600001,2.9056987999999997,5.305718000000002,1.027906000000005,144853082.3904
1999-05-03,4415449.95072,1920.5478480000002,69384.76830719999,1.161240400000004,4.650157200000002,-0.633218399999997,147511885.5348
1999-05-04,4008291.5183615997,1920.6118560000002,69482.63116799999,-0.022102399999997857,5.222384000000002,-2.6832347999999975,149474845.60680002
1999-05-05,2971140.9196032,1920.621,312794.168832,-1.6443375999999965,4.739046800000004,-8.277723999999997,149754759.2232
1999-05-06,3156077.2608,1920.621,710802.4237056,1.566799200000002,12.339107600000006,-9.672179599999998,149754759.2232
1999-05-07,3259909.7561088,1920.617952,858379.6177920001,5.7946108000000045,14.961350800000005,-4.522138399999998,149662877.298
1999-05-08,3724122.2363136,1920.630144,862367.5293696,4.927937200000002,11.072430800000003,-1.7276715999999972,150035203.236
1999-05-09,4371093.6090624,1920.6636720000001,864642.8408832,0.5279020000000045,4.039041200000003,-3.733243199999997,151078949.3424
1999-05-10,3444381.2487167995,1920.66672,865058.7580416,-1.3498907999999972,5.177939200000004,-4.911030399999998,151171534.3512
1999-05-11,3216042.7287552,1920.657576,997956.5230079999,2.1168036000000043,8.889080000000003,-4.299914399999997,150888968.75280002
1999-05-12,3218440.3688448,1920.6423360000001,1177706.1325824,4.605712400000002,9.850198800000001,-0.28321559999999835,150413079.834
1999-05-13,4574697.2909568,1920.669768,1180030.3755264,1.3167972,3.8223728000000037,-0.11099199999999598,151268991.606
1999-05-14,3621341.7667584,1920.66672,1180152.7041024,1.5223544000000047,7.183510800000004,-2.8610139999999973,151171534.3512
1999-05-15,3601744.7288832003,1920.6636720000001,1179981.444096,0.533457600000002,3.9557072000000026,-2.5554559999999977,151078949.3424
1999-05-16,3528812.4318719995,1920.657576,1180005.9098111999,1.9779136000000044,5.483497200000002,-0.32766039999999563,150888968.75280002
1999-05-17,3126155.6911104,1920.6392880000003,1179589.9926528,5.811277600000004,11.989104800000003,0.3279004000000043,150320790.8604
1999-05-18,3316670.2153728004,1920.6270960000002,1179125.1440639999,7.989072800000006,14.478013600000004,-0.022102399999997857,149943148.6236
1999-05-19,3907590.6345984,1920.633192,1179002.815488,9.511307200000001,17.233591200000006,2.0723588,150131945.0724
1999-05-20,4855832.82432,1920.669768,1179541.0612224,10.394647600000003,18.539157200000005,1.5945771999999998,151268991.606
1999-05-21,5174351.9705088,1920.7154880000003,1180715.415552,10.150201200000005,18.150265200000007,2.339027600000005,152700087.4368
1999-05-22,5576103.479808,1920.7734,1177950.7897344,11.227987600000006,18.933604800000005,3.911262400000002,154532940.0384
1999-05-23,5895796.9803264,1920.8404560000001,1177926.3240192,14.061343600000004,23.261417200000004,4.872381200000003,156685473.6516
1999-05-24,5879478.348288001,1920.9014160000002,1371963.9112704,15.883580400000007,24.655872800000004,8.450187600000003,158601512.1444
1999-05-25,6165727.216128,1920.953232,1899028.813824,13.194670000000002,24.000312000000008,5.833500000000004,160241078.43
1999-05-26,4796845.9849728,1920.95628,2136786.6341375997,13.072446800000005,22.822524800000004,6.050168400000004,160340509.25280002
1999-05-27,5086422.19008,1920.9684720000002,2137667.3998848,14.033565600000003,22.166964000000007,5.222384000000002,160729511.8404
1999-05-28,5453799.369523199,1920.998952,1884422.7818496,13.028002000000004,24.133646400000003,5.000160000000005,161706082.62600002
1999-05-29,5605119.8180352,1921.0416240000002,1456639.7515776,9.711308800000001,13.911342400000002,7.711292800000006,163078625.16120002
1999-05-30,7615247.4445824,1921.136112,1325674.778112,5.239050800000005,7.533513600000006,2.7279196,166167715.4688
1999-05-31,5985757.4151168,1921.1574480000002,1629147.5094528,5.527942000000003,11.683546800000006,1.2001296000000004,166868874.84
1999-06-01,4778716.8900096,1921.133064,1885719.4647551998,11.144653600000005,17.539149200000004,5.872389200000004,166069407.11279997
1999-06-02,5230402.924032,1921.126968,1887529.92768,10.694650000000003,16.0502484,7.139066000000003,165868423.88160002
1999-06-03,6384621.9700224,1921.1544000000001,1887994.7762688,7.822404800000001,14.611348,4.039041200000003,166772725.074
