date,avg water temperature (C),min_temp(C),max_temp(C),inflow(m3/d),outflow(m3/d)
2004-06-12,9.983533200000004,9.539085200000006,10.511315200000006,902784.89088,902784.89088
2004-06-13,10.194646000000006,9.594641200000005,10.739094800000004,620695.194624,856300.032
2004-06-14,10.389092000000005,9.833532000000005,11.033541600000003,491760.87552,491760.87552
2004-06-15,10.939096400000004,10.000200000000003,12.0724388,384234.05721600004,369432.29952
2004-06-16,11.1779872,10.327980400000005,12.183550800000003,347535.484416,332733.72672
2004-06-17,13.083558000000004,10.600204800000004,15.061351600000002,259336.58112,259336.58112
2004-06-18,13.944676000000005,12.900223200000003,15.400243200000006,222760.336896,207958.5792
2004-06-19,14.3724572,13.239114800000003,15.689134400000007,185939.43552,185939.43552
2004-06-20,14.872461200000004,13.316893200000003,16.972478000000002,161473.72032,161473.72032
2004-06-21,15.222464000000002,13.722452000000004,16.911366400000006,114499.547136,173706.57792
2004-06-22,13.450227600000005,11.427989200000003,15.761357200000006,108113.9954688,299313.5597568
2004-06-23,12.000216000000005,11.233543200000003,12.783555600000003,99379.7351424,407745.60952319996
2004-06-24,11.800214400000005,11.155764800000004,12.377996800000005,45555.1617024,455062.30272
2004-06-25,11.422433600000005,10.861318,12.105772400000003,104272.87818239999,511333.44768
2004-06-26,11.222432000000005,10.600204800000004,11.844659200000002,28722.7496448,550478.592
2004-06-27,11.277988,10.739094800000004,11.8946596,41224.730112000005,530906.01984
2004-06-28,11.344655200000005,10.750206000000006,11.883548400000006,16636.686336,518673.16224
2004-06-29,11.439100400000004,10.750206000000006,12.2113288,-6679.1402496,506440.30464
2004-06-30,11.144653600000005,10.577982400000003,11.689102400000003,72222.7912704,511333.44768
2004-07-01,11.050208400000002,10.555760000000003,11.666880000000003,-5529.251635199999,516226.59072
2004-07-02,10.994652400000003,10.411314400000006,11.589101600000003,8049.2203008,513780.0192
2004-07-03,10.989096800000006,10.577982400000003,11.589101600000003,15413.400576,518673.16224
2004-07-04,10.927985200000006,10.400203200000004,11.461322800000005,-30508.7468544,552925.16352
2004-07-05,11.022430400000005,10.489092800000005,11.600212800000005,-20575.6664832,545585.44896
2004-07-06,11.016874800000004,10.477981600000003,11.677991200000005,-1761.5314944,506440.30464
2004-07-07,10.989096800000006,10.433536800000006,11.472434000000003,-37187.887104,467295.16031999997
2004-07-08,11.044652800000005,10.477981600000003,11.7557696,-19278.9835776,389004.87168
2004-07-09,11.089097600000006,10.433536800000006,11.866881600000003,-12575.377612799999,325394.01216
2004-07-10,11.194654000000003,10.477981600000003,12.116883600000005,-28135.57248,269122.8672
2004-07-11,11.261321200000005,10.544648800000001,12.205773200000003,40931.1415296,269122.8672
2004-07-12,11.294654800000004,10.400203200000004,12.266884800000003,-29456.721100799998,278909.15327999997
2004-07-13,11.405766800000006,10.794650800000003,12.183550800000003,-48246.3903744,313161.15456
2004-07-14,11.433544800000004,10.7613172,12.094661200000004,-28869.543936000002,357199.44192
2004-07-15,11.489100800000003,10.839095600000004,12.1724396,1932.7915008,359646.01344
2004-07-16,11.439100400000004,10.966874400000005,12.039105200000005,-57323.1707136,364539.15648
2004-07-17,11.522434400000005,11.2390988,11.961326800000005,14312.443392,354752.8704
2004-07-18,11.577990400000004,11.233543200000003,12.255773600000005,-50839.7561856,327840.58368
2004-07-19,11.633546400000004,11.283543600000005,12.183550800000003,82473.9259392,315607.72608
2004-07-20,11.650213200000003,11.211320800000003,12.289107200000004,-66718.0053504,308268.01152
2004-07-21,11.539101200000005,10.850206800000006,12.233551200000004,9786.28608,305821.44
2004-07-22,11.600212800000005,11.1002088,12.277996000000005,50277.044736,332733.72672
2004-07-23,11.650213200000003,11.166876000000006,12.244662400000003,1737.0657792,384111.72864
2004-07-24,11.722436000000005,11.144653600000005,12.289107200000004,-26789.958143999997,403684.30079999997
2004-07-25,11.727991600000003,11.394655600000004,12.266884800000003,-57690.1564416,408577.44384
2004-07-26,11.600212800000005,11.122431200000005,12.183550800000003,-19523.6407296,418363.72992
2004-07-27,11.661324400000005,11.250210000000003,12.205773200000003,101214.66378239999,435489.73056
2004-07-28,11.722436000000005,11.244654400000005,12.183550800000003,2544.4343808,435489.73056
2004-07-29,11.783547600000006,11.272432400000003,12.300218400000006,-30777.8697216,435489.73056
2004-07-30,11.861326000000005,11.472434000000003,12.444664000000003,-9835.217510399998,440382.8736
2004-07-31,11.789103200000003,11.3390996,12.322440800000003,-32221.3469184,462402.01728
2004-08-01,11.844659200000002,11.427989200000003,12.300218400000006,-33615.8926848,481974.58944
2004-08-02,11.833548,11.494656400000004,12.200217600000006,35499.752755199996,477081.4464
2004-08-03,11.922437600000006,11.555768,12.411330400000004,-18593.943552,455062.30272
2004-08-04,11.916882000000005,11.494656400000004,12.322440800000003,-16318.6320384,477081.4464
2004-08-05,11.939104400000005,11.677991200000005,12.289107200000004,13162.5547776,491760.87552
2004-08-06,11.8946596,11.644657600000006,12.2113288,4526.157312,491760.87552
2004-08-07,11.994660400000004,11.677991200000005,12.422441600000003,-23560.483737600003,459955.44576
2004-08-08,12.011327200000004,11.527990000000003,12.539109200000002,-17052.6034944,418363.72992
2004-08-09,12.116883600000005,11.505767600000006,12.761333200000003,-24172.126617600003,384111.72864
2004-08-10,12.161328400000006,11.600212800000005,12.705777200000004,-5822.8402176,401237.72927999997
2004-08-11,12.2113288,11.777992000000005,12.683554800000003,-15951.6463104,433043.15904
2004-08-12,12.2113288,11.800214400000005,12.783555600000003,-40931.1415296,472188.30336
2004-08-13,12.272440400000004,11.700213600000005,12.772444400000005,78853.0000896,455062.30272
2004-08-14,12.277996000000005,11.961326800000005,12.794666800000005,-3547.528704,425703.44448
2004-08-15,12.422441600000003,12.039105200000005,12.911334400000005,17370.657791999998,433043.15904
2004-08-16,12.416886000000005,12.116883600000005,12.8668896,-19841.6950272,457508.87424
2004-08-17,12.400219200000002,12.116883600000005,12.794666800000005,3596.4601344,457508.87424
2004-08-18,12.455775200000005,12.039105200000005,12.889112000000004,-17370.657791999998,455062.30272
2004-08-19,12.4891088,12.083550000000002,12.911334400000005,-11131.900415999999,447722.58816
2004-08-20,12.527998000000004,12.050216400000004,13.111336000000005,-18275.8892544,415917.1584
2004-08-21,12.527998000000004,12.105772400000003,13.183558800000004,-4697.4173184,415917.1584
2004-08-22,12.4502196,12.277996000000005,12.6279988,44013.821644799995,389396.3231232
2004-08-23,12.572442800000005,12.194662000000005,13.150225200000005,-6165.3602304,296035.15392
2004-08-24,12.583554000000003,12.333552000000005,12.889112000000004,18129.0949632,193279.15008
2004-08-25,12.883556400000003,12.266884800000003,14.366901600000006,1321.1486208000001,137008.00512
2004-08-26,12.800222400000003,12.150217200000004,13.872453200000002,-17101.534924800002,127221.71904
2004-08-27,12.8668896,12.289107200000004,13.939120400000007,-7462.043135999999,156580.57728
2004-08-28,12.855778400000005,12.094661200000004,14.133566400000003,14630.4976896,168813.43488
2004-08-29,12.816889200000006,12.039105200000005,13.839119600000004,-34888.109875199996,190832.57856
2004-08-30,12.705777200000004,12.150217200000004,13.489116800000005,1467.942912,266676.29568
2004-08-31,12.689110400000004,12.300218400000006,13.316893200000003,-5064.4030464,310714.58304
2004-09-01,12.594665200000005,12.255773600000005,13.055780000000002,28135.57248,322947.44064
2004-09-02,12.472442000000004,12.150217200000004,13.000224000000003,-15242.1405696,347413.15584
2004-09-03,12.544664800000003,12.194662000000005,13.022446400000003,12306.254745600001,353969.9675136
2004-09-04,12.666888000000004,12.366885600000003,13.205781200000004,-14067.78624,347339.75869439996
2004-09-05,12.633554400000005,12.277996000000005,13.150225200000005,7021.6602624,344991.05003519997
2004-09-06,12.616887600000005,12.094661200000004,13.272448400000005,-2984.8172544,325124.8892928
2004-09-07,12.666888000000004,12.255773600000005,13.228003600000005,4624.020172799999,330262.68948480004
2004-09-08,12.783555600000003,12.183550800000003,13.478005600000003,21407.500799999998,317442.65472
2004-09-09,12.750222000000004,12.477997600000005,13.078002400000003,-8709.7946112,324341.9864064
2004-09-10,12.816889200000006,12.400219200000002,13.328004400000005,11890.337587200002,333834.683904
2004-09-11,12.883556400000003,12.550220400000004,13.294670800000002,30802.3354368,351498.93027839996
2004-09-12,12.744666400000003,12.550220400000004,12.955779200000006,-758.4371712,386558.30016
2004-09-13,12.716888400000006,12.466886400000003,13.022446400000003,35671.0127616,461227.66295040003
2004-09-14,12.816889200000006,12.572442800000005,13.111336000000005,-21480.897945599998,503993.73312
2004-09-15,12.894667600000005,12.594665200000005,13.161336400000003,562.7114496,523566.30528
2004-09-16,12.911334400000005,12.650221200000004,13.228003600000005,8244.9460224,489314.304
2004-09-17,12.922445600000003,12.650221200000004,13.1446696,-48.9314304,450169.15968
2004-09-18,12.916890000000002,12.683554800000003,13.239114800000003,21309.6379392,440700.9278976
2004-09-19,12.8668896,12.455775200000005,13.305782000000004,33395.701248,441679.5565056
2004-09-20,12.955779200000006,12.683554800000003,13.394671600000002,0.0,442829.44512
2004-09-21,13.066891200000004,12.750222000000004,13.500228000000003,12110.529024,452468.9369088
2004-09-22,13.128002800000004,12.683554800000003,13.633562400000002,13798.6633728,415917.1584
2004-09-23,13.2835596,12.855778400000005,13.783563600000004,1590.271488,401237.72927999997
2004-09-24,13.305782000000004,12.966890400000004,13.778008000000003,22263.800831999997,437936.30208
2004-09-25,13.372449200000005,13.033557600000005,13.816897200000003,-3718.7887104,445276.01664
2004-09-26,13.450227600000005,13.033557600000005,13.916898000000003,18471.614976,447722.58816
2004-09-27,13.544672800000004,13.216892400000003,13.950231600000002,7192.9202688,469741.73184
2004-09-28,13.639118000000003,13.2835596,13.972454000000003,9663.957504,469741.73184
2004-09-29,13.666896000000005,13.328004400000005,14.111344000000003,-195.7257216,467295.16031999997
2004-09-30,13.666896000000005,13.350226800000005,14.072454800000003,1052.0257536,464848.58879999997
2004-10-01,13.672451600000002,13.272448400000005,14.061343600000004,2373.1743744,455062.30272
2004-10-02,13.783563600000004,13.372449200000005,14.166900000000005,7290.7831295999995,457508.87424
2004-10-03,13.839119600000004,13.478005600000003,14.222456000000008,2201.914368,474634.87488
2004-10-04,13.889120000000005,13.511339200000005,14.300234400000008,17126.00064,462402.01728
2004-10-05,13.922453600000004,13.428005200000005,14.483569200000005,-20233.1464704,354752.8704
2004-10-06,14.061343600000004,13.711340800000002,14.461346800000001,14312.443392,354752.8704
2004-10-07,14.172455600000003,13.872453200000002,14.6502372,-16514.35776,354752.8704
2004-10-08,14.183566800000005,13.755785600000003,14.739126800000001,9370.3689216,354752.8704
2004-10-09,14.194678000000003,13.928009200000005,14.672459600000003,19254.5178624,354752.8704
2004-10-10,14.283567600000005,13.983565200000005,14.766904800000006,-12820.0347648,354752.8704
2004-10-11,14.322456800000005,13.839119600000004,14.855794400000008,5676.045926399999,354752.8704
2004-10-12,14.494680400000007,14.072454800000003,15.055796000000008,6899.3316864,354752.8704
2004-10-13,14.661348400000001,14.166900000000005,15.328020400000007,8147.0831616000005,354752.8704
2004-10-14,14.905794800000002,14.400235200000004,15.589133600000004,10618.120396799999,354752.8704
2004-10-15,15.211352800000007,14.661348400000001,15.739134800000002,3205.0086912,354752.8704
2004-10-16,15.550244400000004,15.161352400000006,16.044692800000007,4452.7601664,354752.8704
2004-10-17,15.805802000000007,15.328020400000007,16.189138400000004,15535.729151999998,354752.8704
2004-10-18,15.833580000000005,15.600244800000006,16.044692800000007,8147.0831616000005,354752.8704
2004-10-19,15.583578000000003,15.261353200000002,15.983581200000003,-111490.2641664,352306.29888
2004-10-20,15.278020000000005,14.944684000000002,15.578022400000002,41665.112985600004,354752.8704
2004-10-21,14.950239600000003,14.616903600000008,15.228019600000003,64687.350988800004,354752.8704
2004-10-22,14.816905200000008,14.616903600000008,15.055796000000008,8147.0831616000005,354752.8704
2004-10-23,14.566903200000006,14.211344800000003,14.800238400000005,9370.3689216,354752.8704
2004-10-24,14.2946788,13.800230400000007,14.755793600000004,20477.8036224,354752.8704
2004-10-25,13.966898400000005,13.555784000000003,14.422457600000001,18031.2321024,352306.29888
2004-10-26,13.928009200000005,13.755785600000003,14.155788800000003,5700.5116416,352306.29888
2004-10-27,13.655784800000003,13.250226000000005,13.983565200000005,18006.7663872,354752.8704
2004-10-28,13.378004800000003,13.066891200000004,13.805786000000005,19254.5178624,354752.8704
2004-10-29,13.372449200000005,13.183558800000004,13.644673600000004,20477.8036224,354752.8704
2004-10-30,13.183558800000004,12.828000400000004,13.450227600000005,5700.5116416,352306.29888
2004-10-31,12.872445200000005,12.4891088,13.194670000000002,758.4371712,352306.29888
2004-11-01,12.605776400000003,12.277996000000005,12.911334400000005,2006.1886464,352306.29888
2004-11-02,12.572442800000005,12.255773600000005,12.772444400000005,56271.14496,352306.29888
2004-11-03,12.227995600000003,11.916882000000005,12.572442800000005,36527.3127936,352306.29888
2004-11-04,11.939104400000005,11.633546400000004,12.344663200000003,52576.821964799994,352306.29888
2004-11-05,11.811325600000004,11.5168788,12.150217200000004,48858.0332544,354752.8704
2004-11-06,11.666880000000003,11.316877200000004,12.005771600000003,21701.089382399998,354752.8704
2004-11-07,11.600212800000005,11.244654400000005,11.905770800000003,42692.673023999996,352306.29888
2004-11-08,11.422433600000005,9.061303600000006,11.844659200000002,24196.592332800003,352306.29888
2004-11-09,11.294654800000004,11.044652800000005,11.633546400000004,42692.673023999996,354752.8704
2004-11-10,11.205765200000005,10.861318,11.394655600000004,36502.8470784,354752.8704
2004-11-11,11.122431200000005,10.977985600000004,11.350210800000003,30361.9525632,352306.29888
2004-11-12,11.016874800000004,10.7613172,11.244654400000005,24196.592332800003,352306.29888
2004-11-13,10.922429600000001,10.661316400000004,11.1002088,29114.201088,354752.8704
2004-11-14,10.783539600000001,10.500204000000004,11.077986400000004,18006.7663872,354752.8704
2004-11-15,10.689094400000005,10.411314400000006,10.966874400000005,45163.7102592,352306.29888
2004-11-16,10.666872000000005,10.366869600000001,11.055764000000003,26667.629568,352306.29888
2004-11-17,10.455759200000003,10.083534000000004,10.922429600000001,31585.2383232,354752.8704
2004-11-18,10.233535200000006,9.900199200000003,10.589093600000005,18031.2321024,352306.29888
2004-11-19,9.989088800000001,9.639086000000006,10.366869600000001,26667.629568,352306.29888
2004-11-20,9.700197600000003,9.255749600000001,10.116867600000003,15560.1948672,352306.29888
2004-11-21,9.433528800000001,9.100192800000006,9.822420800000003,25444.343808,352306.29888
2004-11-22,9.339083600000006,9.061303600000006,9.744642400000004,20502.269337600002,352306.29888
2004-11-23,9.283527600000003,9.061303600000006,9.516862800000006,25419.8780928,354752.8704
2004-11-24,9.394639600000001,9.244638400000003,9.561307600000003,35279.561318399996,354752.8704
2004-11-25,9.327972400000004,8.983525200000006,9.616863600000006,26618.6981376,357199.44192
2004-11-26,9.050192400000004,8.761301200000005,9.405750800000003,95709.8778624,354752.8704
2004-11-27,8.822412800000006,8.511299200000003,9.089081600000004,112101.9070464,313161.15456
2004-11-28,8.533521600000004,8.011295200000003,8.927969200000003,88003.17757439999,244657.152
2004-11-29,8.033517600000003,7.450179600000002,8.622411200000005,75060.8142336,168813.43488
2004-11-30,7.827960400000006,7.472402000000006,8.316853200000004,41175.7986816,90523.14624
2004-12-01,7.627958800000002,6.916842000000006,8.194630000000004,63806.5852416,39145.14432
2004-12-02,6.833508000000002,6.055724000000001,8.116851600000004,128347.1419392,22263.800831999997
2004-12-03,6.4501716000000044,5.555720000000004,7.539069200000004,116505.73578239999,22753.115136
2004-12-04,6.527950000000004,6.077946400000002,7.277956000000003,103930.35816959999,22508.457983999997
2004-12-05,6.105724400000003,5.605720400000006,6.633506400000002,97495.875072,22263.800831999997
2004-12-06,6.250170000000004,5.172383600000003,7.616847600000003,110095.7184,22508.457983999997
2004-12-07,6.650173200000001,6.033501600000005,7.244622400000004,97985.189376,22753.115136
2004-12-08,7.072398800000002,6.494616400000002,8.205741200000006,87146.87754239999,22997.772288
2004-12-09,7.083510000000004,6.239058800000002,7.900183200000004,168054.9977088,22508.457983999997
2004-12-10,8.205741200000006,7.627958800000002,8.939080400000005,250455.5265024,22263.800831999997
2004-12-11,7.961294800000001,7.222400000000004,8.433520800000004,361480.94208,22263.800831999997
2004-12-12,6.661284400000003,6.089057600000004,7.289067200000002,402167.42645759997,22263.800831999997
2004-12-13,6.4446160000000035,5.566831200000006,7.411290400000006,352844.5446144,22263.800831999997
2004-12-14,6.855730400000006,5.972390000000004,8.172407600000003,323485.6863744,22508.457983999997
2004-12-15,6.494616400000002,5.727943600000003,7.650181200000006,298799.7797376,22508.457983999997
2004-12-16,5.766832800000003,5.200161600000001,6.200169600000002,261293.838336,23242.42944
2004-12-17,6.077946400000002,5.594609200000004,6.711284800000001,229977.72288,22753.115136
2004-12-18,5.894611600000001,5.5446088000000024,6.200169600000002,208521.2906496,22263.800831999997
2004-12-19,6.089057600000004,5.366829600000003,7.255733600000003,182612.0982528,22263.800831999997
2004-12-20,5.733499200000004,4.950159600000003,6.777952000000006,158195.3144832,22508.457983999997
2004-12-21,5.4057188000000025,4.483489200000005,6.505727600000004,136469.7593856,22997.772288
2004-12-22,5.616831600000001,4.616823600000004,6.744618400000004,144837.033984,23976.400896000003
2004-12-23,4.722380000000005,3.8279284000000047,5.977945600000002,118658.71872,23976.400896000003
2004-12-24,4.822380800000001,3.6557048000000023,6.183502800000003,118658.71872,23976.400896000003
2004-12-25,5.061271600000001,4.361266000000004,6.077946400000002,118414.06156799999,23731.743744
2004-12-26,5.044604800000002,3.9057068000000044,5.989056800000004,118169.40441599999,23487.086592
2004-12-27,4.311265600000002,3.4223695999999997,5.444608000000002,67133.92250880001,22753.115136
2004-12-28,4.233487200000003,3.5890376000000046,4.822380800000001,68406.13969920001,21529.829376
2004-12-29,4.500156000000004,4.0001520000000035,5.194606000000004,159173.9430912,22263.800831999997
2004-12-30,4.394599599999999,3.5334816000000018,5.239050800000005,-31756.4983296,22508.457983999997
2004-12-31,3.8557064000000025,2.9112544000000042,4.789047200000002,-223200.7197696,22263.800831999997
2005-01-01,4.422377600000004,3.783483600000004,5.316829200000004,36086.92992,22508.457983999997
2005-01-02,4.066819200000005,3.6723716000000017,4.427933200000002,-431428.4218368,23731.743744
2005-01-03,3.7501500000000014,3.3445912000000035,4.277932000000003,-698838.6889727999,23976.400896000003
2005-01-04,3.361258000000003,2.9334768000000047,3.7501500000000014,23976.400896000003,23976.400896000003
2005-01-05,3.2334792000000014,2.2556936000000043,4.300154400000004,23976.400896000003,23976.400896000003
2005-01-06,3.2834795999999997,2.094581200000004,4.111264000000002,23487.086592,23487.086592
2005-01-07,3.7112608000000016,3.3501468000000045,4.200153600000004,22753.115136,22753.115136
2005-01-08,3.6001487999999995,2.6390300000000018,4.994604400000004,22997.772288,22997.772288
2005-01-09,3.327924400000004,2.4834732000000024,4.289043200000002,235653.76880639998,22263.800831999997
2005-01-10,3.127922800000004,2.6890304000000036,3.605704400000004,-191126.1671424,22263.800831999997
2005-01-11,2.8612540000000024,2.461250800000002,3.3723692000000014,2037773.8847232,22263.800831999997
2005-01-12,3.5334816000000018,2.4501396,5.139050000000005,71611.1483904,22263.800831999997
2005-01-13,3.316813200000002,2.572362800000004,4.5168228000000035,56809.3906944,22263.800831999997
2005-01-14,2.327916400000003,1.189018400000002,3.227923600000004,50644.030463999996,22263.800831999997
2005-01-15,1.9945804000000038,1.2112408000000023,3.1612564000000027,42007.632998400004,22263.800831999997
2005-01-16,2.3056940000000026,1.4612428000000044,3.5112592000000014,58032.676454399996,22263.800831999997
2005-01-17,2.466806400000003,1.666800000000002,3.9057068000000044,77776.5086208,22263.800831999997
2005-01-18,4.916826000000004,4.122375200000004,6.211280800000004,49396.278988800004,22263.800831999997
2005-01-19,4.3834884000000045,3.6779272000000027,5.477941600000001,247739.8321152,23242.42944
2005-01-20,4.305710000000001,3.644593600000004,5.139050000000005,241060.6918656,23976.400896000003
2005-01-21,4.222376000000004,3.2057012000000036,6.200169600000002,221341.3254144,23976.400896000003
2005-01-22,4.111264000000002,3.2945908000000017,5.116827600000004,207762.8534784,23976.400896000003
2005-01-23,4.327932400000002,3.7001495999999996,5.805722000000003,173217.26361599998,23976.400896000003
2005-01-24,3.8390395999999996,3.4223695999999997,4.733491200000003,165828.6176256,23976.400896000003
2005-01-25,3.7557056000000024,3.5223704000000033,4.155708800000003,180630.3753216,23976.400896000003
2005-01-26,3.8557064000000025,3.5112592000000014,4.311265600000002,138696.1394688,23976.400896000003
2005-01-27,4.5223784000000045,3.783483600000004,6.4501716000000044,146084.7854592,23976.400896000003
2005-01-28,4.277932000000003,3.4890368000000045,5.444608000000002,131283.0277632,23976.400896000003
2005-01-29,4.089041600000002,3.216812400000002,5.094605200000004,117729.02154239999,23976.400896000003
2005-01-30,4.283487600000004,3.2057012000000036,6.133502400000001,125117.6675328,23976.400896000003
2005-01-31,4.094597200000003,3.1501452000000043,5.566831200000006,110315.90983680001,23976.400896000003
2005-02-01,3.9557072000000026,2.6834748000000026,6.000168000000002,111563.661312,23976.400896000003
2005-02-02,4.161264400000004,3.0112552000000044,6.405726800000004,81960.14592,23976.400896000003
2005-02-03,4.233487200000003,2.9223656000000027,6.261281200000006,95514.1521408,23976.400896000003
2005-02-04,4.094597200000003,3.4612587999999995,4.972382000000003,104150.5496064,23976.400896000003
2005-02-05,3.777928000000003,3.116811600000002,5.050160400000006,81960.14592,23976.400896000003
2005-02-06,3.9779295999999995,2.989032800000004,6.000168000000002,83183.43168,23976.400896000003
2005-02-07,3.939040400000003,2.844587200000003,6.077946400000002,89348.7919104,23976.400896000003
2005-02-08,3.733483200000002,2.433472800000004,6.133502400000001,74547.0342144,23976.400896000003
2005-02-09,3.5612595999999996,2.200137600000005,5.894611600000001,83183.43168,23976.400896000003
2005-02-10,3.605704400000004,2.0390252000000046,6.122391200000006,59745.2765184,23976.400896000003
2005-02-11,3.6501492000000013,2.0723588,5.7946108000000045,82449.46022400001,23242.42944
2005-02-12,4.289043200000002,2.9334768000000047,5.750166000000004,71366.4912384,20795.85792
2005-02-13,4.439044400000004,3.083478000000003,6.033501600000005,80002.88870400001,20795.85792
2005-02-14,3.6501492000000013,2.605696400000003,6.089057600000004,80002.88870400001,20795.85792
2005-02-15,3.4834812000000035,2.0723588,6.011279200000004,79268.917248,21285.172223999998
2005-02-16,3.3334800000000016,1.8668016000000023,5.772388400000004,66669.07392,22263.800831999997
2005-02-17,3.394591600000002,1.8834684000000017,6.022390400000006,66669.07392,22263.800831999997
2005-02-18,3.2445904000000034,1.7334671999999998,5.239050800000005,59280.4279296,22263.800831999997
2005-02-19,3.4612587999999995,2.050136400000003,4.950159600000003,80247.545856,22263.800831999997
2005-02-20,3.6112600000000015,3.0445887999999997,4.166820000000001,88883.94332159999,22263.800831999997
2005-02-21,3.772372400000002,2.222360000000002,6.316837200000002,59280.4279296,22263.800831999997
2005-02-22,3.8112616000000017,2.200137600000005,6.361282000000006,81470.831616,22263.800831999997
2005-02-23,3.877928800000003,2.194582000000004,6.516838800000002,81470.831616,22263.800831999997
2005-02-24,4.177931200000003,2.377916800000005,7.072398800000002,66669.07392,22263.800831999997
2005-02-25,4.361266000000004,2.5279179999999997,7.222400000000004,74082.1856256,22263.800831999997
2005-02-26,4.5057116000000015,2.5945852000000045,7.377956800000003,90107.22908159999,22263.800831999997
2005-02-27,4.550156400000002,2.705697200000003,7.311289600000002,74082.1856256,22263.800831999997
2005-02-28,5.239050800000005,3.8501508000000015,7.400179200000004,111319.00416,22508.457983999997
2005-03-01,5.333496000000004,3.7279276000000046,7.483513200000004,66669.07392,22263.800831999997
2005-03-02,5.455719200000004,4.483489200000005,6.911286400000002,104908.9867776,22263.800831999997
2005-03-03,5.644609600000003,3.883484400000004,8.611300000000004,105642.9582336,22997.772288
2005-03-04,5.505719600000003,3.6668160000000043,8.305742000000006,89373.2576256,22753.115136
2005-03-05,5.739054800000002,3.8501508000000015,8.372409200000003,119710.7444736,22263.800831999997
2005-03-06,6.144613600000003,4.472378000000003,9.077970400000005,104908.9867776,22263.800831999997
2005-03-07,6.539061200000006,4.7557136000000035,9.561307600000003,51867.316223999995,22263.800831999997
2005-03-08,6.6723956000000015,4.877936800000004,10.172423600000005,82694.117376,22263.800831999997
2005-03-09,6.739062800000006,4.777936000000004,10.2057572,112297.632768,22263.800831999997
2005-03-10,6.766840800000004,4.8890480000000025,10.327980400000005,113545.3842432,22263.800831999997
2005-03-11,6.566839200000004,4.416822000000003,9.866865600000004,113178.3985152,23144.5665792
2005-03-12,6.789063200000001,4.572378800000003,9.800198400000003,98401.1065344,23169.0322944
2005-03-13,6.1723916000000045,4.089041600000002,9.722420000000003,92553.8006016,23487.086592
2005-03-14,6.327948400000004,4.066819200000005,9.911310400000005,99208.475136,23976.400896000003
2005-03-15,6.494616400000002,4.8890480000000025,9.189082400000004,71488.81981439999,25860.2609664
2005-03-16,6.094613200000001,5.322384800000002,7.027954000000001,115747.2986112,24465.7152
2005-03-17,6.794618800000002,5.2612732000000015,9.627974800000004,62705.6280576,24465.7152
2005-03-18,6.611284000000001,5.250162000000003,8.905746800000003,77507.3857536,24465.7152
2005-03-19,7.083510000000004,5.761277200000002,8.711300800000004,84896.031744,24465.7152
2005-03-20,8.111296000000003,6.8112856000000015,10.500204000000004,95318.4264192,26251.7124096
2005-03-21,7.766848800000002,6.189058400000004,9.877976800000003,64736.282419200004,26496.3695616
2005-03-22,6.4446160000000035,5.672387600000004,7.177955200000003,95979.0007296,26912.28672
2005-03-23,6.577950400000006,6.1557248000000016,7.050176400000002,105471.6982272,26912.28672
2005-03-24,6.705729200000004,5.577942400000001,8.316853200000004,98865.9551232,24465.7152
2005-03-25,6.933508800000002,5.433496800000004,9.077970400000005,77507.3857536,24465.7152
2005-03-26,6.955731200000006,5.683498800000002,7.900183200000004,86143.7832192,24465.7152
2005-03-27,8.150185200000003,7.605736400000001,8.805746000000003,134218.9135872,26912.28672
2005-03-28,7.955739200000004,6.755729600000002,9.694642000000005,256351.7638656,24465.7152
2005-03-29,7.755737600000003,6.483505200000003,10.161312400000003,310151.8715904,23976.400896000003
2005-03-30,7.655736800000003,6.1557248000000016,10.3446472,320011.55481600005,23976.400896000003
2005-03-31,7.877960800000004,5.727943600000003,11.2002096,305527.8514176,24294.4551936
2005-04-01,8.050184400000003,6.916842000000006,9.455751200000005,212142.21649919997,24661.4409216
2005-04-02,8.011295200000003,6.666840000000004,10.094645200000006,236828.12313599998,24661.4409216
2005-04-03,8.472410000000004,7.072398800000002,11.250210000000003,246859.066368,26055.986688
2005-04-04,8.200185600000001,6.539061200000006,10.477981600000003,255128.4781056,24465.7152
2005-04-05,8.155740800000004,6.205725200000003,11.089097600000006,326666.22935040004,24465.7152
2005-04-06,9.377972800000006,7.466846400000001,12.761333200000003,302249.4455808,23487.086592
2005-04-07,8.927969200000003,7.827960400000006,10.361314000000004,326935.3522176,22263.800831999997
2005-04-08,8.777968000000001,6.905730800000004,11.350210800000003,280059.04189439997,22263.800831999997
2005-04-09,8.344631200000006,7.539069200000004,10.827984400000005,265257.2841984,22263.800831999997
2005-04-10,9.105748400000003,6.777952000000006,12.3113296,241819.1290368,22263.800831999997
2005-04-11,9.422417600000003,8.022406400000001,12.594665200000005,250113.0064896,23144.5665792
2005-04-12,8.705745200000003,7.444624000000001,11.222432000000005,252584.0437248,23144.5665792
2005-04-13,8.583522000000006,6.583506000000003,12.005771600000003,243066.88051199997,22263.800831999997
2005-04-14,8.816857200000001,6.916842000000006,12.127994800000003,235653.76880639998,22263.800831999997
2005-04-15,8.994636400000001,6.316837200000002,12.694666000000005,220852.0111104,22263.800831999997
2005-04-16,8.916858000000001,7.733515200000003,9.983533200000004,212215.61364479997,22263.800831999997
2005-04-17,9.577974400000006,7.8557384000000035,12.605776400000003,252192.5922816,21529.829376
