date,max_temp(C),min_temp(C),avg_temp(C)
2017-01-04 00:00:00+00:00,1.6,0.7,1.1
2017-01-05 00:00:00+00:00,1.3,0.4,0.7
2017-01-06 00:00:00+00:00,1.0,0.2,0.5
2017-01-07 00:00:00+00:00,0.4,0.2,0.3
2017-01-08 00:00:00+00:00,0.8,0.2,0.4
2017-01-09 00:00:00+00:00,3.2,0.8,1.9
2017-01-10 00:00:00+00:00,4.1,2.2,3.5
2017-01-11 00:00:00+00:00,2.6,2.0,2.3
2017-01-12 00:00:00+00:00,3.0,2.0,2.4
2017-01-13 00:00:00+00:00,2.0,1.2,1.5
2017-01-14 00:00:00+00:00,1.6,0.8,1.0
2017-01-15 00:00:00+00:00,1.3,0.5,0.8
2017-01-16 00:00:00+00:00,1.6,0.6,1.0
2017-01-17 00:00:00+00:00,2.0,1.1,1.5
2017-01-18 00:00:00+00:00,3.2,1.1,2.1
2017-01-19 00:00:00+00:00,5.8,3.2,4.8
2017-01-20 00:00:00+00:00,6.1,5.6,5.8
2017-01-21 00:00:00+00:00,6.4,5.7,6.0
2017-01-22 00:00:00+00:00,6.5,6.0,6.2
2017-01-23 00:00:00+00:00,6.5,5.6,6.2
2017-01-24 00:00:00+00:00,5.9,4.8,5.4
2017-01-25 00:00:00+00:00,6.4,5.4,5.9
2017-01-26 00:00:00+00:00,7.4,6.2,6.6
2017-01-27 00:00:00+00:00,7.2,5.7,6.3
2017-01-28 00:00:00+00:00,6.2,5.2,5.6
2017-01-29 00:00:00+00:00,6.3,4.8,5.5
2017-01-30 00:00:00+00:00,6.6,5.8,6.1
2017-01-31 00:00:00+00:00,7.2,5.6,6.4
2017-02-01 00:00:00+00:00,5.6,3.5,4.5
2017-02-02 00:00:00+00:00,3.9,2.3,3.2
2017-02-03 00:00:00+00:00,3.3,2.3,2.6
2017-02-04 00:00:00+00:00,7.1,3.3,5.6
2017-02-05 00:00:00+00:00,7.1,4.9,6.0
2017-02-06 00:00:00+00:00,6.0,4.7,5.4
2017-02-07 00:00:00+00:00,6.1,5.6,5.9
2017-02-08 00:00:00+00:00,6.1,5.5,5.8
2017-02-09 00:00:00+00:00,9.5,5.8,8.0
2017-02-10 00:00:00+00:00,8.8,7.7,8.1
2017-02-11 00:00:00+00:00,8.0,6.8,7.3
2017-02-12 00:00:00+00:00,7.5,6.5,6.9
2017-02-13 00:00:00+00:00,7.7,6.1,6.7
2017-02-14 00:00:00+00:00,7.5,6.0,6.7
2017-02-15 00:00:00+00:00,8.6,7.1,7.8
2017-02-16 00:00:00+00:00,9.0,8.4,8.8
2017-02-17 00:00:00+00:00,9.2,8.1,8.7
2017-02-18 00:00:00+00:00,9.2,8.6,8.8
2017-02-19 00:00:00+00:00,8.6,7.7,8.1
2017-02-20 00:00:00+00:00,8.4,7.4,7.9
2017-02-21 00:00:00+00:00,8.2,7.9,8.1
2017-02-22 00:00:00+00:00,8.0,6.8,7.4
2017-02-23 00:00:00+00:00,8.1,6.6,7.1
2017-02-24 00:00:00+00:00,6.8,6.3,6.6
2017-02-25 00:00:00+00:00,7.7,5.9,6.7
2017-02-26 00:00:00+00:00,7.0,6.5,6.7
2017-02-27 00:00:00+00:00,7.2,6.3,6.7
2017-02-28 00:00:00+00:00,7.7,6.2,6.9
2017-03-01 00:00:00+00:00,8.6,6.9,7.6
2017-03-02 00:00:00+00:00,8.6,7.4,7.9
2017-03-03 00:00:00+00:00,8.8,7.7,8.2
2017-03-04 00:00:00+00:00,8.3,7.2,7.7
2017-03-05 00:00:00+00:00,7.7,6.5,7.1
2017-03-06 00:00:00+00:00,6.8,5.8,6.3
2017-03-07 00:00:00+00:00,7.6,6.4,6.9
2017-03-08 00:00:00+00:00,7.8,7.6,7.7
2017-03-09 00:00:00+00:00,9.5,7.6,8.2
2017-03-10 00:00:00+00:00,10.9,9.3,10.0
2017-03-11 00:00:00+00:00,9.9,8.8,9.2
2017-03-12 00:00:00+00:00,11.3,9.1,10.0
2017-03-13 00:00:00+00:00,11.0,10.3,10.6
2017-03-14 00:00:00+00:00,11.3,10.5,10.9
2017-03-15 00:00:00+00:00,11.2,10.3,10.8
2017-03-16 00:00:00+00:00,10.7,9.1,9.9
2017-03-17 00:00:00+00:00,9.5,8.6,8.9
2017-03-18 00:00:00+00:00,10.4,9.2,9.7
2017-03-19 00:00:00+00:00,9.8,8.1,8.9
2017-03-20 00:00:00+00:00,9.2,8.5,8.8
2017-03-21 00:00:00+00:00,10.4,8.6,9.3
2017-03-22 00:00:00+00:00,11.4,9.5,10.3
2017-03-23 00:00:00+00:00,10.6,8.8,9.7
2017-03-24 00:00:00+00:00,10.2,9.3,9.8
2017-03-25 00:00:00+00:00,10.6,9.0,9.9
2017-03-26 00:00:00+00:00,10.0,9.4,9.6
2017-03-27 00:00:00+00:00,10.8,9.2,9.9
2017-03-28 00:00:00+00:00,11.1,9.7,10.2
2017-03-29 00:00:00+00:00,10.8,10.0,10.3
2017-03-30 00:00:00+00:00,12.1,9.8,10.7
2017-03-31 00:00:00+00:00,12.5,9.4,10.6
2017-04-01 00:00:00+00:00,12.0,10.2,10.8
2017-04-02 00:00:00+00:00,12.7,9.4,10.8
2017-04-03 00:00:00+00:00,12.6,8.8,10.5
2017-04-04 00:00:00+00:00,10.9,9.6,10.3
2017-04-05 00:00:00+00:00,11.6,9.8,10.7
2017-04-06 00:00:00+00:00,12.3,10.4,11.2
2017-04-07 00:00:00+00:00,12.0,10.4,11.3
2017-04-08 00:00:00+00:00,12.3,9.7,10.7
2017-04-09 00:00:00+00:00,11.8,9.0,10.2
2017-04-10 00:00:00+00:00,11.7,9.3,10.4
2017-04-11 00:00:00+00:00,11.7,9.1,10.3
2017-04-12 00:00:00+00:00,11.6,9.7,10.7
2017-04-13 00:00:00+00:00,11.8,10.2,10.9
2017-04-14 00:00:00+00:00,12.5,9.7,10.9
2017-04-15 00:00:00+00:00,13.8,9.1,11.2
2017-04-16 00:00:00+00:00,12.3,10.0,11.1
2017-04-17 00:00:00+00:00,12.3,10.8,11.6
2017-04-18 00:00:00+00:00,14.5,11.1,12.7
2017-04-19 00:00:00+00:00,12.5,11.3,12.0
2017-04-20 00:00:00+00:00,13.1,10.7,11.7
2017-04-21 00:00:00+00:00,15.0,10.4,12.6
2017-04-22 00:00:00+00:00,13.6,12.0,12.6
2017-04-23 00:00:00+00:00,12.8,11.5,12.1
2017-04-24 00:00:00+00:00,11.5,10.4,10.9
2017-04-25 00:00:00+00:00,11.5,10.7,11.1
2017-04-26 00:00:00+00:00,12.6,10.9,11.5
2017-04-27 00:00:00+00:00,12.3,10.4,11.2
2017-04-28 00:00:00+00:00,12.7,10.0,11.2
2017-04-29 00:00:00+00:00,13.1,10.0,11.7
2017-04-30 00:00:00+00:00,15.0,11.4,12.7
2017-05-01 00:00:00+00:00,12.1,10.9,11.5
2017-05-02 00:00:00+00:00,13.3,11.2,12.2
2017-05-03 00:00:00+00:00,18.5,12.4,15.1
2017-05-04 00:00:00+00:00,20.4,15.0,17.5
2017-05-05 00:00:00+00:00,17.7,14.1,16.3
2017-05-06 00:00:00+00:00,15.7,12.2,13.8
2017-05-07 00:00:00+00:00,17.7,11.2,13.9
2017-05-08 00:00:00+00:00,19.4,11.9,15.2
2017-05-09 00:00:00+00:00,20.1,12.6,16.1
2017-05-10 00:00:00+00:00,20.3,14.2,16.9
2017-05-11 00:00:00+00:00,16.4,13.4,15.3
2017-05-12 00:00:00+00:00,14.7,12.6,13.5
2017-05-13 00:00:00+00:00,13.4,11.8,12.3
2017-05-14 00:00:00+00:00,14.4,11.2,12.5
2017-05-15 00:00:00+00:00,15.3,11.5,13.2
2017-05-16 00:00:00+00:00,14.8,11.9,12.9
2017-05-17 00:00:00+00:00,12.9,11.9,12.3
2017-05-18 00:00:00+00:00,17.4,11.3,14.0
2017-05-19 00:00:00+00:00,19.5,13.6,16.3
2017-05-20 00:00:00+00:00,18.9,15.2,16.5
2017-05-21 00:00:00+00:00,22.5,14.7,18.0
2017-05-22 00:00:00+00:00,24.0,16.4,19.8
2017-05-23 00:00:00+00:00,25.4,17.9,20.8
2017-05-24 00:00:00+00:00,20.4,16.2,18.0
2017-05-25 00:00:00+00:00,22.0,14.8,17.9
2017-05-26 00:00:00+00:00,24.1,15.0,19.0
2017-05-27 00:00:00+00:00,25.9,16.3,20.5
2017-05-28 00:00:00+00:00,26.4,17.6,21.4
2017-05-29 00:00:00+00:00,22.4,18.1,19.8
2017-05-30 00:00:00+00:00,19.8,17.2,18.1
2017-05-31 00:00:00+00:00,22.2,16.0,18.5
2017-06-01 00:00:00+00:00,21.7,17.1,19.0
2017-06-02 00:00:00+00:00,24.2,16.8,19.9
2017-06-03 00:00:00+00:00,19.5,17.3,18.3
2017-06-04 00:00:00+00:00,20.5,16.0,17.9
2017-06-05 00:00:00+00:00,22.9,14.6,18.4
2017-06-06 00:00:00+00:00,23.2,16.0,19.5
2017-06-07 00:00:00+00:00,22.3,17.3,19.5
2017-06-08 00:00:00+00:00,20.1,16.8,18.5
2017-06-09 00:00:00+00:00,18.4,15.8,17.0
2017-06-10 00:00:00+00:00,18.1,15.0,16.1
2017-06-11 00:00:00+00:00,19.1,14.9,16.6
2017-06-12 00:00:00+00:00,16.4,14.5,15.4
2017-06-13 00:00:00+00:00,17.3,14.3,15.7
2017-06-14 00:00:00+00:00,18.1,14.2,16.0
2017-06-15 00:00:00+00:00,16.2,14.8,15.3
2017-06-16 00:00:00+00:00,16.6,14.9,15.6
2017-06-17 00:00:00+00:00,19.8,15.1,17.1
2017-06-18 00:00:00+00:00,24.7,16.4,19.6
2017-06-19 00:00:00+00:00,26.8,17.5,21.4
2017-06-20 00:00:00+00:00,24.2,18.9,21.4
2017-06-21 00:00:00+00:00,24.7,17.4,20.4
2017-06-22 00:00:00+00:00,23.4,17.4,20.0
2017-06-23 00:00:00+00:00,23.3,18.0,20.1
2017-06-24 00:00:00+00:00,23.5,19.6,21.0
2017-06-25 00:00:00+00:00,24.9,21.1,22.4
2017-06-26 00:00:00+00:00,24.7,21.8,22.8
2017-06-27 00:00:00+00:00,23.4,20.6,21.7
2017-06-28 00:00:00+00:00,22.2,19.6,20.8
2017-06-29 00:00:00+00:00,22.6,19.0,20.4
2017-06-30 00:00:00+00:00,23.2,20.3,21.6
2017-07-01 00:00:00+00:00,23.2,20.6,21.5
2017-07-02 00:00:00+00:00,22.4,19.7,21.0
2017-07-03 00:00:00+00:00,22.6,20.3,
2017-07-24 00:00:00+00:00,21.8,21.6,
2017-07-25 00:00:00+00:00,22.0,21.3,21.7
2017-07-26 00:00:00+00:00,22.4,21.8,22.1
2017-07-27 00:00:00+00:00,22.3,21.6,21.9
2017-07-28 00:00:00+00:00,22.0,20.6,21.2
2017-07-29 00:00:00+00:00,21.6,20.6,21.1
2017-07-30 00:00:00+00:00,21.6,21.0,21.3
2017-07-31 00:00:00+00:00,21.6,21.2,21.4
2017-08-01 00:00:00+00:00,21.6,21.3,21.5
2017-08-02 00:00:00+00:00,22.8,21.5,22.2
2017-08-03 00:00:00+00:00,23.4,22.8,23.1
2017-08-04 00:00:00+00:00,23.9,23.2,23.6
2017-08-05 00:00:00+00:00,24.0,22.8,23.4
2017-08-06 00:00:00+00:00,24.3,22.4,23.1
2017-08-07 00:00:00+00:00,24.9,22.6,23.4
2017-08-08 00:00:00+00:00,24.7,22.6,23.3
2017-08-09 00:00:00+00:00,23.8,22.7,23.4
2017-08-10 00:00:00+00:00,23.9,23.1,23.6
2017-08-11 00:00:00+00:00,24.0,23.3,23.6
2017-08-12 00:00:00+00:00,23.8,22.6,23.0
2017-08-13 00:00:00+00:00,23.1,21.7,22.3
2017-08-14 00:00:00+00:00,21.7,19.8,20.6
2017-08-15 00:00:00+00:00,20.6,19.3,19.8
2017-08-16 00:00:00+00:00,20.4,19.4,19.9
2017-08-17 00:00:00+00:00,21.2,20.2,20.7
2017-08-18 00:00:00+00:00,21.2,20.0,20.5
2017-08-19 00:00:00+00:00,20.6,19.9,20.2
2017-08-20 00:00:00+00:00,20.5,19.2,19.7
2017-08-21 00:00:00+00:00,20.1,19.3,19.6
2017-08-22 00:00:00+00:00,20.4,19.8,20.0
2017-08-23 00:00:00+00:00,20.6,20.2,20.4
2017-08-24 00:00:00+00:00,20.6,20.2,20.4
2017-08-25 00:00:00+00:00,20.5,19.2,19.6
2017-08-26 00:00:00+00:00,20.0,18.8,19.3
2017-08-27 00:00:00+00:00,19.9,19.2,19.6
2017-08-28 00:00:00+00:00,20.3,19.8,20.0
2017-08-29 00:00:00+00:00,20.8,20.3,20.5
2017-08-30 00:00:00+00:00,20.8,20.2,20.5
2017-08-31 00:00:00+00:00,21.1,20.4,20.6
2017-09-01 00:00:00+00:00,21.2,20.1,20.5
2017-09-02 00:00:00+00:00,20.8,19.9,20.4
2017-09-03 00:00:00+00:00,21.3,20.6,20.9
2017-09-04 00:00:00+00:00,21.4,21.0,21.2
2017-09-05 00:00:00+00:00,21.7,21.1,21.3
2017-09-06 00:00:00+00:00,22.5,21.2,21.7
2017-09-07 00:00:00+00:00,22.1,21.3,21.6
2017-09-08 00:00:00+00:00,21.8,21.1,21.4
2017-09-09 00:00:00+00:00,21.4,20.7,21.1
2017-09-10 00:00:00+00:00,21.3,20.3,20.7
2017-09-11 00:00:00+00:00,20.7,19.5,19.9
2017-09-12 00:00:00+00:00,20.5,19.3,20.0
2017-09-13 00:00:00+00:00,20.1,18.4,18.9
2017-09-14 00:00:00+00:00,19.0,17.9,18.3
2017-09-15 00:00:00+00:00,18.3,17.0,17.6
2017-09-16 00:00:00+00:00,17.8,16.9,17.3
2017-09-17 00:00:00+00:00,17.6,16.9,17.1
2017-09-18 00:00:00+00:00,16.9,15.1,16.3
2017-09-19 00:00:00+00:00,16.8,14.4,15.3
2017-09-20 00:00:00+00:00,15.3,14.1,14.5
2017-09-21 00:00:00+00:00,16.6,13.7,14.8
2017-09-22 00:00:00+00:00,16.6,13.2,14.8
2017-09-23 00:00:00+00:00,16.9,14.3,15.5
2017-09-24 00:00:00+00:00,16.4,14.3,15.2
2017-09-25 00:00:00+00:00,16.4,15.2,15.7
2017-09-26 00:00:00+00:00,16.5,15.5,15.9
2017-09-27 00:00:00+00:00,16.9,16.2,16.5
2017-09-28 00:00:00+00:00,17.5,16.5,17.0
2017-09-29 00:00:00+00:00,17.6,16.1,17.1
2017-09-30 00:00:00+00:00,16.9,14.7,15.8
2017-10-01 00:00:00+00:00,16.2,14.6,15.4
2017-10-02 00:00:00+00:00,15.6,13.9,14.7
2017-10-03 00:00:00+00:00,14.7,13.2,13.9
