date,avg gain (m3/d),power discharge (m3/d),computed flow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),wse(m),storage(m3)
2015-03-29,1348476.8246783998,,3048844.0310784,5.016826800000004,13.833564000000003,-2.4443439999999974,1469.949816,635090481.96
2015-03-30,1306934.0402688002,,3058679.2485888,8.433520800000004,19.500276,-2.111007999999998,1469.9772480000001,637662287.76
2015-03-31,1543028.1919488,,3351044.5452288003,8.211296800000003,14.500236000000008,-0.22210399999999808,1470.007728,640531362.24
2015-04-01,1489252.5499392,,3363326.3342592,0.15567680000000195,6.000168000000002,-2.611011999999997,1470.0382080000002,643405370.64
2015-04-02,1228741.6144896,,3073456.5405696,-1.5443368,5.166828000000002,-8.222167999999998,1470.06564,645989511.24
2015-04-03,1351216.9847807998,,3095622.4785408,1.2223520000000043,9.166860000000003,-7.277715999999998,1470.0930720000001,648590920.5600001
2015-04-04,1456321.69728,,3080845.18656,3.9501516000000017,7.611292000000006,0.2779000000000025,1470.120504,651182462.04
2015-04-05,721396.0783872,,2228484.1347072,1.5223544000000047,6.833508000000002,-0.499883999999998,1470.138792,652916734.92
2015-04-06,1961612.1133056,,3380623.5949056,1.3390196000000003,6.389060000000004,-1.8887839999999976,1470.169272,655810479.0
2015-04-07,1192287.6988416,,2506096.6050815997,2.3890279999999997,10.111312000000005,-4.888807999999999,1470.190608,657832152.72
2015-04-08,1582540.3219968001,,2803379.5104767997,5.877944800000002,11.555768,0.8890160000000051,1470.2149920000002,660153562.08
2015-04-09,797288.7269376,,1939837.6267776,4.150153200000002,10.833540000000003,-2.8332359999999976,1470.2302320000001,661599200.64
2015-04-10,299631.6140544,,1381016.2258944002,5.800166400000002,15.333576000000008,-2.9999039999999972,1470.239376,662478671.88
2015-04-11,2948852.653056,,3993538.6920959996,5.000160000000005,9.833532000000005,0.2779000000000025,1470.275952,665970653.76
2015-04-12,600364.1852928,,1632817.3667328,2.7668087999999997,8.555744000000004,-2.8332359999999976,1470.288144,667121490.6
2015-04-13,672660.3737088,,1668414.9823488002,7.383512400000004,17.500260000000004,-3.333239999999998,1470.300336,668288362.6800001
2015-04-14,2139282.137088,,3122803.8881280003,4.105708400000005,13.166892000000004,-1.9443399999999968,1470.327768,670921842.48
2015-04-15,675131.410944,,1661099.7335040001,1.7945788,8.833524000000004,-2.9999039999999972,1470.33996,672091181.52
2015-04-16,680024.553984,,1634187.4467840001,6.250170000000004,15.833580000000005,-3.333239999999998,1470.352152,673260520.5600001
2015-04-17,1259690.7442176,,2204067.3509376,8.972414000000004,18.55582400000001,-2.666567999999998,1470.3704400000001,675002194.32
2015-04-18,1202367.573504,,2217694.754304,10.555760000000003,16.333584000000002,5.833500000000004,1470.388728,676762370.28
2015-04-19,483124.4780544,,1640352.8070144001,9.800198400000003,17.055812000000003,1.5001320000000042,1470.40092,677937876.72
2015-04-20,905158.0652544,,2228753.2575744,9.327972400000004,18.722492000000003,-1.2221119999999956,1470.419208,679704220.08
2015-04-21,990739.1370239999,,2519846.337024,9.900199200000003,19.722500000000004,-0.4443279999999987,1470.440544,681761664.72
2015-04-22,1625746.77504,,3419083.6992,9.1724156,16.444696000000008,1.277908,1470.4710240000002,684720783.24
2015-04-23,516324.4535808,,2546978.8151808,7.172399600000002,14.944684000000002,-2.7776799999999984,1470.49236,686805364.44
2015-04-24,2774583.3636864,,4939799.1588864,5.339051600000001,9.277972000000005,2.2779160000000047,1470.5380800000003,691265628.12
2015-04-25,1157399.5889664,,3168481.3784064,3.5334816000000018,8.555744000000004,-0.888776,1470.565512,693949680.6
2015-04-26,1249219.418112,,3164884.918272,4.489044800000002,10.500204000000004,-0.3887719999999959,1470.592944,696642367.44
2015-04-27,1575910.1131775999,,2605916.7230976,7.155732800000006,16.833588000000006,-2.944347999999998,1470.6142800000002,698754085.2
2015-04-28,1196569.1990016,,1710349.2182016,11.111320000000003,22.500300000000003,-0.8332199999999972,1470.6264720000001,699960428.64
2015-04-29,2697712.086528,,3204152.391168,10.489092800000005,17.444704,2.500140000000002,1470.653904,702670384.2
2015-04-30,542037.920256,,1082730.226176,9.377972800000006,16.500252000000003,2.111248,1470.66,703276022.88
2015-05-01,1271214.0960768,,1988059.5514368,9.427973200000004,19.500276,-1.999895999999998,1470.67524,704782101.96
2015-05-02,1540483.757568,,2296474.357248,11.094653200000003,20.11139200000001,1.944580000000002,1470.693528,706601484.96
2015-05-03,1415855.4043392001,,2609782.3060992,10.650205200000006,19.944724000000008,0.4445680000000003,1470.7148640000003,708736638.84
2015-05-04,1530893.1972096001,,3201901.5453696,11.789103200000003,22.944748000000004,1.0001280000000001,1470.7422960000001,711468797.04
2015-05-05,2447501.2171776,,4429224.1483776,11.255765600000004,16.722476000000007,5.000160000000005,1470.78192,715430734.8
2015-05-06,1259617.3470720001,,3552054.8613119996,6.505727600000004,11.277988,-0.9443319999999957,1470.8124,718493465.64
2015-05-07,866844.7552511999,,3237572.5581312,7.794626800000003,12.889112000000004,2.8334760000000045,1470.8398320000001,721249059.96
2015-05-08,1455465.397248,,3559516.9044480002,11.4779896,17.444704,5.889056000000004,1470.870312,724326592.5600001
2015-05-09,1181302.5927167998,,2947727.2301568,10.983541200000005,17.444704,2.6668079999999996,1470.8946960000003,726794786.04
2015-05-10,820286.4992255999,,2633195.9955456,10.650205200000006,18.55582400000001,-0.3887719999999959,1470.916032,728950909.08
2015-05-11,1680696.7713792,,3596362.2715392,9.111304000000004,17.722484,0.5556800000000024,1470.946512,732048177.36
2015-05-12,2673172.9741824,,4530120.757862399,9.9668664,17.111368000000006,3.4445920000000037,1470.986136,736079190.0
2015-05-13,1213499.47392,,3310211.26656,7.533513600000006,12.889112000000004,3.222368000000003,1471.013568,738890290.92
2015-05-14,2048245.2108288,,4519282.4460288,8.766856800000003,17.500260000000004,2.5556960000000046,1471.053192,742942272.72
2015-05-15,1873315.3471488,,4217130.8633088,8.272408400000003,11.055764000000003,7.055732000000006,1471.089768,746699452.8
