date,computed flow(m3/d),wse(m),outflow(m3/d),storage(m3)
1998-09-25,246883.5320832,950.50356,229977.72288,5918656.4232
1998-09-26,223567.7054976,950.506608,229977.72288,5924737.4796
1998-09-27,259042.9925376,950.5279440000002,229977.72288,5966305.755600001
1998-09-28,229635.2028672,950.5340400000001,229977.72288,5978480.2032
1998-09-29,229635.2028672,950.5401360000001,229977.72288,5990642.316
1998-09-30,228632.10854400002,950.5462320000001,229977.72288,6001792.9752
1998-10-01,217475.7424128,950.5462320000001,229977.72288,6001792.9752
1998-10-02,200349.7417728,950.537088,229977.72288,5984561.2596
1998-10-03,182000.4553728,950.5188,229977.72288,5949074.04
1998-10-04,182000.4553728,950.5005120000001,229977.72288,5913586.8204
1998-10-05,183933.2468736,950.479176,227531.15136,5872018.5444
1998-10-06,176593.5323136,950.4456480000001,220191.4368,5806126.0428
1998-10-07,210992.32788479998,950.430408,220191.4368,5776719.879600001
1998-10-08,181706.86679039997,950.399928,220191.4368,5717919.888
1998-10-09,163284.1832448,950.363352,220191.4368,5647179.8100000005
1998-10-10,160079.17455360002,950.326776,220191.4368,5578845.018
1998-10-11,157608.1373184,950.2902,217744.86528,5509535.7768
1998-10-12,162745.9375104,950.256672,215298.29376,5447047.68
1998-10-13,174269.2893696,950.2292400000001,215298.29376,5396289.978
1998-10-14,167394.4233984,950.19876,215298.29376,5338686.461999999
1998-10-15,162501.2803584,950.1652320000001,215298.29376,5276210.7
1998-10-16,167076.36910080002,950.1347519999999,215298.29376,5218607.184
1998-10-17,161596.048896,950.1012240000001,215298.29376,5156131.421999999
1998-10-18,171896.1149952,950.073792,212851.72224,5105361.385199999
1998-10-19,181951.5239424,950.052456,212851.72224,5066025.708000001
1998-10-20,171626.992128,950.025024,212851.72224,5016439.812
1998-10-21,188459.4041856,950.006736,212851.72224,4983690.918
1998-10-22,199664.7017472,949.9945440000001,212851.72224,4962166.692
1998-10-23,188459.4041856,949.976256,212851.72224,4929417.798
1998-10-24,198710.5388544,949.964064,212851.72224,4906968.462
1998-10-25,194159.9158272,949.9488240000001,212851.72224,4879831.902
1998-10-26,209989.2335616,949.9427280000001,212851.72224,4868607.234
1998-10-27,210649.80787199998,949.9366320000001,212851.72224,4858307.676
1998-10-28,191321.892864,949.957968,146794.2912,4895743.794000001
1998-10-29,184275.76688639997,950.0311200000001,51378.00192,5027664.48
1998-10-30,190881.5099904,950.1073200000001,48931.4304,5167849.482
1998-10-31,188826.38991360003,950.180472,51378.00192,5304519.066
1998-11-01,194796.02442240002,950.256672,51378.00192,5447047.68
1998-11-02,199028.593152,950.3359200000001,48931.4304,5595435.324
1998-11-03,203432.421888,950.415168,51378.00192,5747326.0512
1998-11-04,206172.58199039998,950.4944160000001,51378.00192,5901424.7076
1998-11-05,251752.20940800002,950.5980480000001,51378.00192,6102161.2428
1998-11-06,249501.3636096,950.6986320000001,51378.00192,6300023.7696
1998-11-07,269514.3186432,950.8053120000001,51378.00192,6516511.8444
1998-11-08,267605.9928576,950.911992,51378.00192,6731951.4612
1998-11-09,263373.424128,951.0156240000001,51378.00192,6943567.29
1998-11-10,263251.095552,951.116208,51378.00192,7153863.2952
1998-11-11,258749.40395520002,951.1558320000001,168813.43488,7236679.1424
1998-11-12,253391.4123264,951.1558320000001,244657.152,7236679.1424
1998-11-13,259238.7182592,951.1588800000001,242210.58048,7243216.5864
1998-11-14,271104.5901312,951.1680240000001,242210.58048,7261731.1212
1998-11-15,259067.4582528,951.171072,242210.58048,7268268.5652
1998-11-16,265648.7356416,951.177168,242210.58048,7281343.4532
1998-11-17,328843.6780032,951.2137440000001,242210.58048,7357621.856400001
1998-11-18,322311.33204480004,951.247272,242210.58048,7427350.4808
1998-11-19,303888.6484992,951.271656,242210.58048,7478564.5704
1998-11-20,265599.8042112,951.277752,244657.152,7490553.996
1998-11-21,320549.80055040005,951.3082320000001,244657.152,7556310.814800001
1998-11-22,379707.899904,951.3661440000001,244657.152,7680324.894
1998-11-23,485864.6381568,951.4728240000001,247103.72352,7908259.6632
1998-11-24,567213.1411968,951.61608,249550.29504,8216234.949600001
1998-11-25,482488.3694592,951.716664,249550.29504,8437965.3144
1998-11-26,441801.88508160005,951.79896,251996.86656,8618337.094800001
1998-11-27,414155.6269056,951.92088,139454.57663999998,8888913.2676
1998-11-28,391598.2374912,952.091568,8563.00032,9273092.9484
1998-11-29,383279.8943232,952.25616,8073.686016,9649390.692
1998-11-30,368062.2194688,952.4116080000001,5871.771648,10012268.1732
1998-12-01,412100.50682879996,952.5853440000001,6116.4288,10419143.886000002
1998-12-02,382227.8685696,952.746888,5382.457344,10796699.7792
1998-12-03,427880.89313279995,952.923672,4893.14304,11220474.168000001
1998-12-04,413348.25830399996,953.091312,4893.14304,11629668.8232
1998-12-05,382472.52572160005,953.24676,4403.828736,12008285.509200001
1998-12-06,338825.68980480003,953.3839200000001,5627.114495999999,12342274.888799999
1998-12-07,326837.4893568,953.5119360000001,5382.457344,12664496.8692
1998-12-08,313283.483136,953.633856,4648.485888,12973853.6532
1998-12-09,265232.8184832,953.737488,4403.828736,13235413.087199999
1998-12-10,244216.76912639997,953.831976,4403.828736,13475719.660799999
1998-12-11,305283.1942656,953.9508480000001,4648.485888,13777108.163999999
1998-12-12,333638.95818240003,954.078864,3914.514432,14107384.7688
1998-12-13,334544.18964480003,954.2038320000001,3180.542976,14439190.888799999
1998-12-14,332807.1238656,954.3288,2691.228672,14769615.511200001
1998-12-15,285147.91065599996,954.43548,2104.0515072,15052834.853999998
1998-12-16,275997.73317120003,954.5330160000001,18104.629248,15311063.891999999
1998-12-17,267703.8557184,954.6183599999999,41591.71584,15537358.132800002
1998-12-18,211408.24504319998,954.6793200000001,44038.28736,15704210.972399998
1998-12-19,115845.161472,954.703704,46484.85888,15772607.4384
1998-12-20,119343.7587456,954.7311360000001,44038.28736,15848281.4364
1998-12-21,159394.13452800002,954.77076,48931.4304,15958862.9184
1998-12-22,185450.121216,954.8195280000001,48931.4304,16094200.343999999
1998-12-23,167981.6005632,954.8622,48931.4304,16212059.358000001
1998-12-24,227653.479936,954.9262080000001,48931.4304,16389594.1344
1998-12-25,201817.68468479998,954.981072,48931.4304,16542385.302
1998-12-26,147528.26265599998,955.008504,70950.57408,16618046.9652
1998-12-27,212166.6822144,955.020696,168813.43488,16652966.784
1998-12-28,256841.07816960002,955.0359360000001,205512.00768,16695176.469600001
1998-12-29,566797.2240384,955.096896,389004.87168,16863965.8728
1998-12-30,822463.9478784,955.1304240000001,731524.88448,16957093.612800002
1998-12-31,1203444.0649728,955.1791920000001,1108296.89856,17092431.0384
1999-01-01,775954.6232832001,955.1212800000001,968842.32192,16932362.3388
1999-01-02,557842.7722752,955.0908000000001,648341.4528,16846512.130799998
1999-01-03,414326.88691199996,955.0725120000001,464848.58879999997,16795581.7416
1999-01-04,374741.35971839994,955.0664160000001,393898.01472,16779571.1712
1999-01-05,383695.81148160005,955.063368,398791.15776,16770838.132800002
1999-01-06,389151.6659712,955.063368,398791.15776,16770838.132800002
1999-01-07,372490.51392,955.057272,403684.30079999997,16753372.056000002
1999-01-08,366594.2765568,955.057272,379218.5856,16753372.056000002
1999-01-09,362214.913536,955.057272,374325.44256,16753372.056000002
1999-01-10,359988.53345279995,955.057272,371878.87104,16753372.056000002
1999-01-11,344550.6671616,955.0542240000001,364539.15648,16746106.8588
1999-01-12,345162.3100416,955.051176,354752.8704,16737373.8204
1999-01-13,345480.3643392,955.04508,359646.01344,16719907.7436
1999-01-14,369603.5595264,955.04508,366985.728,16719907.7436
1999-01-15,470426.7718656,955.0725120000001,391451.4432,16795581.7416
1999-01-16,553365.5463936001,955.0847040000001,516226.59072,16830501.560399998
1999-01-17,584657.1961344,955.087752,574944.3072,16839234.5988
1999-01-18,422498.4357888,955.0664160000001,479528.01792,16779571.1712
1999-01-19,503064.0359424,955.07556,477081.4464,16804302.4452
1999-01-20,570613.8756096,955.0908000000001,526012.8768,16846512.130799998
1999-01-21,648047.8642176,955.1029920000001,614089.45152,16881431.9496
1999-01-22,663436.7990784,955.096896,685040.0255999999,16863965.8728
1999-01-23,567041.8811904,955.087752,592070.30784,16839234.5988
1999-01-24,502623.6530688,955.07556,535799.16288,16804302.4452
1999-01-25,372221.39105279994,955.0542240000001,428150.016,16746106.8588
1999-01-26,407500.9523712,955.063368,379218.5856,16770838.132800002
1999-01-27,463625.30303999997,955.0725120000001,437936.30208,16795581.7416
1999-01-28,431893.2704256,955.069464,437936.30208,16788304.2096
1999-01-29,344012.4214272,955.051176,393898.01472,16737373.8204
1999-01-30,293270.5281024,955.038984,322947.44064,16703897.1732
1999-01-31,400087.8406656,955.06032,337626.86976,16762105.094400002
1999-02-01,403170.52078079997,955.063368,391451.4432,16770838.132800002
1999-02-02,347633.3472768,955.04508,396344.58624,16719907.7436
1999-02-03,354434.8161024,955.0542240000001,325394.01216,16746106.8588
1999-02-04,366447.4822656,955.057272,357199.44192,16753372.056000002
1999-02-05,364294.499328,955.0542240000001,369432.29952,16746106.8588
1999-02-06,403146.05506559997,955.057272,393898.01472,16753372.056000002
1999-02-07,428370.2074368,955.0664160000001,401237.72927999997,16779571.1712
1999-02-08,504067.1302656,955.078608,467295.16031999997,16813035.483599998
1999-02-09,496164.704256,955.069464,489314.304,16788304.2096
1999-02-10,348514.11302399996,955.0481280000001,406130.87231999997,16728640.782
1999-02-11,356196.3475968,955.051176,344966.58432,16737373.8204
1999-02-12,338972.48409600003,955.0481280000001,344966.58432,16728640.782
1999-02-13,413372.7240192,955.06032,376772.01408,16762105.094400002
1999-02-14,420761.37000959995,955.063368,411024.01536,16770838.132800002
1999-02-15,422669.69579519995,955.0664160000001,411024.01536,16779571.1712
1999-02-16,444395.2508928,955.069464,433043.15904,16788304.2096
1999-02-17,431917.7361408,955.069464,430596.58752,16788304.2096
1999-02-18,471943.646208,955.069464,469741.73184,16788304.2096
1999-02-19,377799.5741184,955.063368,393898.01472,16770838.132800002
1999-02-20,383133.100032,955.057272,386558.30016,16753372.056000002
1999-02-21,416626.66414079996,955.063368,396344.58624,16770838.132800002
1999-02-22,399794.2520832,955.0542240000001,423256.87296,16746106.8588
1999-02-23,424822.67873279995,955.0664160000001,389004.87168,16779571.1712
1999-02-24,929281.2604416,955.167,660574.3104,17058954.391200002
1999-02-25,1994787.6231168,955.276728,1766424.63744,17366559.6336
1999-02-26,2466878.0636159997,955.3194000000001,2446571.52,17488822.1712
1999-02-27,2080711.2148992,955.267584,2326689.51552,17340903.2496
1999-02-28,1980254.988288,955.285872,2018421.504,17392216.0176
1999-03-01,2481948.9441792,955.325496,2471037.2352,17506941.992399998
1999-03-02,2627519.9496192,955.3072080000001,2789091.5328,17454112.044
1999-03-03,1967606.2135296,955.261488,2192128.08192,17322783.4284
1999-03-04,1619556.9490944,955.221864,1812909.49632,17210290.0524
1999-03-05,1309380.6117888002,955.188336,1472836.05504,17117162.3124
1999-03-06,1183333.2470784,955.1791920000001,1267324.04736,17092431.0384
1999-03-07,1182403.5499008,955.1761440000001,1247751.4752,17083698.0
1999-03-08,1115832.3388415999,955.167,1193926.90176,17058954.391200002
1999-03-09,1094008.9208832001,955.163952,1154781.75744,17050221.3528
1999-03-10,1088993.4492672,955.167,1130316.04224,17058954.391200002
1999-03-11,1121997.699072,955.1700480000001,1167014.61504,17066231.9232
1999-03-12,1090583.7207552,955.163952,1157228.32896,17050221.3528
1999-03-13,1166280.643584,955.1791920000001,1176800.90112,17092431.0384
1999-03-14,1313564.249088,955.19748,1323595.19232,17143361.4276
1999-03-15,1375756.0971264,955.2005280000001,1436137.48224,17152082.1312
1999-03-16,1439122.2994944002,955.206624,1492408.6272,17168092.7016
1999-03-17,1371376.7341055998,955.19748,1463049.76896,17143361.4276
1999-03-18,1328366.0067840002,955.19748,1392099.19488,17143361.4276
1999-03-19,1358140.7821823999,955.203576,1406778.624,17159359.663200002
1999-03-20,1469190.6634752,955.2188160000001,1494855.19872,17201557.014
1999-03-21,1687180.1859072,955.240152,1700367.2064,17261220.4416
1999-03-22,1827662.3225856,955.2523440000001,1869180.6412799999,17295609.864
1999-03-23,1871774.0070911997,955.2523440000001,1949917.50144,17295609.864
1999-03-24,1881707.0874624,955.255392,1949917.50144,17304675.942
1999-03-25,1885376.9447424,955.255392,1962150.35904,17304675.942
1999-03-26,1849069.8233856,955.2492960000001,1940131.21536,17288060.9664
1999-03-27,1762338.8630016001,955.240152,1861840.9267199999,17261220.4416
1999-03-28,1567175.8528512,955.221864,1685687.77728,17210290.0524
1999-03-29,1466841.9548159998,955.209672,1563359.20128,17176825.740000002
1999-03-30,1480151.3038848,955.215768,1524214.05696,17194291.8168
1999-03-31,1443795.2510976,955.206624,1529107.2,17168092.7016
1999-04-01,1370104.5169152,955.19748,1450816.91136,17143361.4276
1999-04-02,1272633.1075584,955.188336,1350507.47904,17117162.3124
1999-04-03,1268106.9502464002,955.185288,1323595.19232,17109884.7804
1999-04-04,1238087.517696,955.185288,1284450.048,17109884.7804
1999-04-05,1213597.3367808,955.1822400000001,1267324.04736,17101151.742
1999-04-06,1201902.7249152,955.1791920000001,1252644.61824,17092431.0384
1999-04-07,1198844.5105152,955.185288,1220839.18848,17109884.7804
1999-04-08,1238968.2834432,955.188336,1274663.76192,17117162.3124
1999-04-09,1251470.2639104,955.188336,1294236.33408,17117162.3124
1999-04-10,1196789.3904384,955.1822400000001,1252644.61824,17101151.742
1999-04-11,1186807.3786368,955.1822400000001,1225732.33152,17101151.742
1999-04-12,1182330.1527552,955.185288,1211052.9024,17109884.7804
1999-04-13,1135649.5681536,955.173096,1218392.61696,17074964.961600002
1999-04-14,1161265.171968,955.1791920000001,1198820.0448,17092431.0384
1999-04-15,1175259.5610624,955.185288,1213499.47392,17109884.7804
1999-04-16,1177632.7354368,955.1822400000001,1242858.33216,17101151.742
1999-04-17,1226931.1515648,955.191384,1259984.3328,17125895.3508
1999-04-18,1297685.9999231999,955.19748,1343167.76448,17143361.4276
1999-04-19,1439782.8738048,955.215768,1458156.62592,17194291.8168
1999-04-20,1582442.459136,955.2310080000001,1614737.2031999999,17236489.167600002
1999-04-21,1560570.1097472,955.2279599999999,1656328.91904,17227756.1292
1999-04-22,1568448.0700416001,955.221864,1661222.06208,17210290.0524
1999-04-23,1438804.2451968,955.209672,1546233.20064,17176825.740000002
1999-04-24,1420675.1502335998,955.206624,1502194.91328,17168092.7016
1999-04-25,1562698.6269696,955.2279599999999,1575592.05888,17227756.1292
1999-04-26,1657894.7248127998,955.237104,1710153.49248,17252487.4032
1999-04-27,1713578.692608,955.240152,1785997.2096,17261220.4416
1999-04-28,1677418.3655424,955.2279599999999,1790890.35264,17227756.1292
1999-04-29,1599372.7340544001,955.221864,1693027.49184,17210290.0524
1999-04-30,1493411.7215232,955.209672,1600057.77408,17176825.740000002
1999-05-01,1390264.26624,955.203576,1480175.7696,17159359.663200002
1999-05-02,1458694.8716544001,955.2127200000001,1504641.4848,17185558.7784
1999-05-03,1526782.957056,955.2188160000001,1585378.34496,17201557.014
1999-05-04,1485362.5012224,955.2127200000001,1575592.05888,17185558.7784
1999-05-05,1361321.3251584,955.2005280000001,1465496.34048,17152082.1312
1999-05-06,1247017.5037439999,955.185288,1355400.62208,17109884.7804
1999-05-07,1108884.0757248001,955.1609040000001,1233072.04608,17041500.6492
1999-05-08,889084.090368,955.133472,1005540.89472,16965826.6512
1999-05-09,828873.9652608001,955.127376,873426.03264,16948372.9092
1999-05-10,784468.6921728,955.1243280000001,809815.1731199999,16939639.8708
1999-05-11,683792.2741248,955.109088,733971.456,16897442.52
1999-05-12,511039.8590976,955.078608,596963.45088,16813035.483599998
1999-05-13,440700.9278976,955.0664160000001,472188.30336,16779571.1712
1999-05-14,370361.9966976,955.06032,384111.72864,16762105.094400002
1999-05-15,392870.45468160004,955.06032,391451.4432,16762105.094400002
1999-05-16,443636.81372160005,955.0725120000001,408577.44384,16795581.7416
1999-05-17,480628.97510399995,955.07556,469741.73184,16804302.4452
1999-05-18,576852.6329856,955.0847040000001,550478.592,16830501.560399998
1999-05-19,569928.835584,955.0847040000001,570051.16416,16830501.560399998
1999-05-20,674005.9880448,955.0938480000001,650788.02432,16855232.834400002
1999-05-21,772969.8060288,955.1060400000001,751097.45664,16888709.4816
1999-05-22,884998.3159296,955.1212800000001,866086.31808,16932362.3388
1999-05-23,997711.865856,955.139568,988414.89408,16981837.2216
1999-05-24,1296218.0570111999,955.1791920000001,1242858.33216,17092431.0384
1999-05-25,1626260.5550592002,955.2127200000001,1590271.488,17185558.7784
1999-05-26,1924350.8290559999,955.240152,1893646.35648,17261220.4416
1999-05-27,1863724.7867903998,955.224912,1952364.07296,17219023.0908
1999-05-28,1714728.5812224,955.209672,1798230.0672,17176825.740000002
1999-05-29,1754827.8884351999,955.2188160000001,1771317.78048,17201557.014
1999-05-30,1528495.55712,955.1944320000001,1634309.77536,17134628.389200002
1999-05-31,1341920.0130048,955.1761440000001,1426351.19616,17083698.0
1999-06-01,1494219.0901248,955.209672,1433690.91072,17176825.740000002
1999-06-02,1612339.5631104,955.209672,1651435.776,17176825.740000002
1999-06-03,1480616.1524735999,955.2005280000001,1541340.0576,17152082.1312
1999-06-04,1354299.664896,955.185288,1431244.3392,17109884.7804
1999-06-05,1496739.0587904,955.2005280000001,1489962.05568,17152082.1312
1999-06-06,1562013.586944,955.209672,1573145.48736,17176825.740000002
1999-06-07,1434498.2793216,955.19748,1504641.4848,17143361.4276
1999-06-08,1241292.5263872,955.1791920000001,1318702.04928,17092431.0384
1999-06-09,1183969.3556736,955.173096,1223285.76,17074964.961600002
1999-06-10,1123539.0391296,955.1609040000001,1176800.90112,17041500.6492
1999-06-11,1056405.1166208,955.157856,1081384.61184,17029794.924
1999-06-12,970139.0048256,955.145664,1015327.1808,16995898.8936
1999-06-13,1105997.1213312,955.1609040000001,1076491.4688,17038626.6408
1999-06-14,1358507.7679104,955.191384,1299129.47712,17124094.47
1999-06-15,1654640.7846912,955.215768,1624523.4892799999,17193342.0372
1999-06-16,2130621.2739072,955.261488,2047780.36224,17322783.4284
1999-06-17,2419561.3704192,955.2828240000001,2414766.09024,17383162.2744
1999-06-18,2173167.15264,955.2523440000001,2314456.65792,17295609.864
1999-06-19,2036183.6132352,955.2462480000002,2101604.93568,17279007.2232
1999-06-20,1883101.6332288,955.234056,1962150.35904,17244901.5012
1999-06-21,1779122.3436288,955.2279599999999,1839821.78304,17227225.7328
1999-06-22,1567175.8528512,955.203576,1675901.4912,17157978.165599998
1999-06-23,1427941.467648,955.191384,1497301.77024,17124094.47
1999-06-24,1334335.6412928,955.173096,1419011.4816,17072522.6712
1999-06-25,1287361.4681088,955.173096,1313808.90624,17072522.6712
1999-06-26,1201437.8763263999,955.154808,1277110.33344,17020950.8724
1999-06-27,1088895.5864064,955.1365200000001,1157228.32896,16969379.0736
1999-06-28,1038643.0073855999,955.1304240000001,1069151.75424,16953171.1464
1999-06-29,883163.3872896,955.1060400000001,959056.03584,16883923.5792
1999-06-30,747794.5850879999,955.087752,782902.8864,16833831.9564
1999-07-01,683939.068416,955.078608,685040.0255999999,16807312.1364
1999-07-02,637185.0866688,955.0725120000001,628768.88064,16789636.368
1999-07-03,565378.2125568,955.06032,572497.73568,16755740.337600002
1999-07-04,520092.17372160003,955.0542240000001,508886.87616,16739532.4104
1999-07-05,533107.934208,955.06032,489314.304,16755740.337600002
1999-07-06,453251.8397952,955.04508,467295.16031999997,16713012.5904
1999-07-07,331877.42668800004,955.0115519999999,398791.15776,16618713.044400001
1999-07-08,315289.6717824,954.987168,357199.44192,16550945.6532
1999-07-09,261440.6326272,954.9414480000002,364539.15648,16421282.2356
1999-07-10,240057.5975424,954.883536,371878.87104,16263039.0864
1999-07-11,243605.12624639997,954.828672,366985.728,16112159.812800001
1999-07-12,227580.0827904,954.7677120000001,366985.728,15945479.6604
1999-07-13,240620.30899199998,954.7128480000001,364539.15648,15794600.3868
1999-07-14,189315.7042176,954.6396960000001,362092.58496,15594862.9704
1999-07-15,145522.07400959998,954.548256,362092.58496,15351324.679200001
1999-07-16,138133.4280192,954.453768,359646.01344,15101421.6312
1999-07-17,135931.51365120002,954.35928,359646.01344,14851518.5832
1999-07-18,108847.9669248,954.2556480000001,357199.44192,14576637.5652
1999-07-19,157436.877312,954.1703040000001,357199.44192,14350343.3244
1999-07-20,139332.248064,954.078864,354752.8704,14107384.7688
1999-07-21,97373.546496,953.969136,354752.8704,13823585.690399999
1999-07-22,154060.6086144,953.8807440000002,352306.29888,13599203.3436
1999-07-23,123478.4646144,953.78016,352306.29888,13344280.032
1999-07-24,122524.3017216,953.679576,349859.72736,13089356.7204
1999-07-25,96761.903616,953.5698480000001,347413.15584,12810540.9012
1999-07-26,111367.93559040001,953.466216,347413.15584,12547649.308799999
1999-07-27,93948.346368,953.3534400000001,347413.15584,12268340.097600002
1999-07-28,37677.201408,953.21628,344966.58432,11934350.718
1999-07-29,49763.2647168,953.0852160000001,342520.01279999997,11614373.671200002
1999-07-30,12355.186176,952.9389120000001,340073.44127999997,11258712.048
1999-07-31,12306.254745600001,952.7926080000001,340073.44127999997,10903001.0856
1999-08-01,23903.0037504,952.6463040000001,340073.44127999997,10560883.072800001
1999-08-02,85556.60605439999,952.5274320000001,335180.29824,10283522.76
1999-08-03,137766.44229120002,952.435992,325394.01216,10069699.002
1999-08-04,92358.07488,952.335408,300928.29696,9835103.4408
1999-08-05,118878.9101568,952.2531120000001,286248.86784,9642051.486
1999-08-06,120102.1959168,952.1830080000001,259336.58112,9479330.8044
1999-08-07,158904.820224,952.140336,232424.29439999998,9383871.7872
1999-08-08,121765.8645504,952.0824240000001,229977.72288,9253061.2332
1999-08-09,135907.047936,952.030608,229977.72288,9136386.36
1999-08-10,183052.48112639997,952.0001280000001,229977.72288,9066855.0924
1999-08-11,150048.2313216,951.9544080000001,229977.72288,8964328.2348
1999-08-12,135319.87077120002,951.902592,229977.72288,8847665.6964
1999-08-13,102682.60669439999,951.835536,229977.72288,8698747.656
1999-08-14,182318.50967039997,951.805056,227531.15136,8632115.0664
1999-08-15,181878.1267968,951.774576,227531.15136,8565482.4768
1999-08-16,147405.93408,951.728856,227531.15136,8464386.456
1999-08-17,107624.6811648,951.6648480000001,225084.57984,8324226.1236
1999-08-18,123918.847488,951.609984,222638.00832,8203604.114399999
1999-08-19,164801.0575872,951.5734080000001,222638.00832,8123908.9716
1999-08-20,127172.7876096,951.5185440000001,222638.00832,8006580.354
1999-08-21,118781.04729599999,951.4606320000001,222638.00832,7882566.274800001
1999-08-22,96419.3836032,951.393576,220191.4368,7738434.1367999995
1999-08-23,116481.27006719999,951.335664,220191.4368,7614407.7228
1999-08-24,126169.6932864,951.335664,114988.86144,7614407.7228
1999-08-25,164580.8661504,951.3783360000001,66057.43104,7706030.6172
1999-08-26,140066.21951999998,951.3387120000001,205512.00768,7621117.854
1999-08-27,114377.21856,951.2868960000001,205512.00768,7510499.3675999995
1999-08-28,146867.6883456,951.2503200000001,203065.43615999998,7433900.2596
1999-08-29,132677.5735296,951.1924080000001,232424.29439999998,7312945.2108000005
1999-08-30,70803.7797888,951.088776,264229.72416,7097209.558800001
1999-08-31,98988.2836992,951.000384,261783.15264,6911965.5324
1999-09-01,65201.131008,950.8937040000001,259336.58112,6694996.4004
1999-09-02,51524.796211199995,950.7809280000001,256890.0096,6466876.6092
1999-09-03,49494.1418496,950.668152,254443.43808,6239028.1836
1999-09-04,91526.24056319999,950.573664,251996.86656,6055523.364
1999-09-05,118658.71872,950.4944160000001,249550.29504,5901424.7076
1999-09-06,87513.8632704,950.399928,247103.72352,5717919.888
1999-09-07,72956.7627264,950.302392,247103.72352,5532959.562
1999-09-08,104639.8639104,950.2353360000001,229977.72288,5407021.254000001
1999-09-09,78021.1657728,950.16828,200618.86463999999,5282069.73
1999-09-10,76969.1400192,950.1012240000001,200618.86463999999,5156131.421999999
1999-09-11,62827.9566336,950.025024,200618.86463999999,5016439.812
1999-09-12,57396.567859200004,949.945776,198172.29312,4874219.568
1999-09-13,41249.1958272,949.857384,198172.29312,4716087.432
1999-09-14,37775.0642688,949.7628960000001,205512.00768,4545793.1832
1999-09-15,102095.42952959999,949.6958400000001,215298.29376,4430413.464000001
1999-09-16,80883.65445120001,949.6165920000001,215298.29376,4293879.5628
1999-09-17,82767.5145216,949.540392,212851.72224,4162735.9692
1999-09-18,70461.259776,949.4580960000001,210405.15072,4020824.0952
1999-09-19,40784.347238400005,949.354464,207958.5792,3851936.0136
1999-09-20,48393.184665600005,949.2569280000001,205512.00768,3693816.2124
1999-09-21,26178.315263999997,949.1472,203065.43615999998,3515418.0
1999-09-22,79317.8486784,949.0649040000001,200618.86463999999,3391823.3040000005
1999-09-23,41689.5787008,948.9582240000001,200618.86463999999,3231458.5692
1999-09-24,53163.9991296,948.860688,198172.29312,3085180.176
1999-09-25,111710.4556032,948.7997280000001,195725.7216,2998663.8888
1999-09-26,81960.14592,948.7174320000001,193279.15008,2884727.3412
1999-09-27,121007.4273792,948.680856,171260.00639999998,2834253.3396
1999-09-28,205071.62480639998,948.67476,212851.72224,2825594.31
1999-09-29,204215.32477439998,948.677808,198172.29312,2829923.8248000005
1999-09-30,210821.0678784,948.696096,183492.864,2855160.8255999996
1999-10-01,177670.0237824,948.69,183492.864,2847229.5492
1999-10-02,155528.5515264,948.668664,183492.864,2817663.0336
1999-10-03,131038.3706112,948.6320880000001,181046.29248,2766473.6136000003
1999-10-04,118242.80156159999,948.5955120000001,166366.86336,2715987.2772
1999-10-05,107624.6811648,948.561984,151687.43424,2669842.7904000003
1999-10-06,111955.1127552,948.531504,151687.43424,2628040.1532
1999-10-07,111147.7441536,948.5071200000001,141901.14816,2597079.8052
1999-10-08,104175.01532159999,948.4857840000001,129668.29056,2570066.5932
1999-10-09,104003.75531519999,948.4644480000001,129668.29056,2543053.3812
1999-10-10,103954.8238848,948.443112,129668.29056,2516040.1692
1999-10-11,111881.7156096,948.427872,129668.29056,2496933.564
1999-10-12,114670.8071424,948.427872,114988.86144,2496933.564
1999-10-13,98645.7636864,948.427872,97862.8608,2496933.564
1999-10-14,98645.7636864,948.427872,97862.8608,2496933.564
1999-10-15,89299.86048,948.427872,90523.14624,2496933.564
1999-10-16,104419.6724736,948.452256,75843.71712,2527893.912
1999-10-17,112542.28992,948.482736,75843.71712,2566773.2016000003
1999-10-18,115820.6957568,948.516264,75843.71712,2608933.548
1999-10-19,109386.2126592,948.5436960000001,75843.71712,2644605.7896
1999-10-20,119882.00448,948.5772240000001,75843.71712,2690750.2764
1999-10-21,111930.64704,948.604656,75843.71712,2728975.8216
1999-10-22,111539.19559680001,948.6320880000001,75843.71712,2766473.6136000003
1999-10-23,112493.3584896,948.65952,75843.71712,2804686.8240000005
1999-10-24,130353.33058560001,948.6991440000002,75843.71712,2859490.3404
1999-10-25,123796.518912,948.7418160000001,66057.43104,2918623.3716
1999-10-26,145962.45688319998,948.8119200000001,51378.00192,3015969.6132
1999-10-27,169180.42060800001,948.894216,51378.00192,3136024.2216000003
1999-10-28,263838.2727168,949.037472,51378.00192,3351143.1336000003
1999-10-29,247593.037824,949.1685360000001,51378.00192,3550078.7879999997
1999-10-30,198001.03311360002,949.259976,51378.00192,3698898.15
1999-10-31,167957.13484800002,949.3331280000001,51378.00192,3817262.8908
1999-11-01,180336.78673919998,949.424568,34252.00128,3965231.1516
1999-11-02,180141.06101759998,949.519056,22508.457983999997,4125916.5912
1999-11-03,193425.9443712,949.6196400000001,22508.457983999997,4299269.8704
1999-11-04,177890.21521919998,949.71108,22753.115136,4456464.561600001
1999-11-05,203872.80476159998,949.8147120000001,22997.772288,4639364.976
1999-11-06,239984.2003968,949.9366320000001,23242.42944,4858307.676
