date,total avg discharge (m3/d),inflow(m3/d),wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),storage(m3),canal discharge (m3/d),outflow(m3/d)
2002-09-22,249917.280768,42912.864460799996,667.143192,22.350298800000004,32.34482320000001,13.211336800000005,12989333.8272,195652.3244544,54264.9563136
2002-09-23,243580.6605312,63366.202368,667.0060320000001,22.289187200000008,32.47260200000001,14.394679600000003,12809134.734,188948.7184896,54631.94204159999
2002-09-24,245415.5891712,58032.676454399996,666.862776,20.34472720000001,29.900359200000004,12.555776000000005,12621756.7872,194502.43584,50913.153331199996
2002-09-25,248253.6121344,63072.6137856,666.7195200000001,20.7391748,31.0781464,10.855762400000003,12436586.7696,202086.80755199998,46166.8045824
2002-09-26,253342.480896,64883.0767104,666.573216,18.705825200000007,27.0170028,10.983541200000005,12248135.6952,203970.6676224,49371.8132736
2002-09-27,250479.9922176,72418.516992,666.4330080000001,15.733579200000001,22.211408800000008,8.322408800000002,12070058.187600002,192520.7129088,57959.2793088
2002-09-28,243360.4690944,34716.849868799996,666.268416,18.261377200000005,26.1836628,11.944660000000002,11861427.3804,184104.50688,59255.962214399995
2002-09-29,241794.6633216,29260.9953792,666.0977280000001,11.366877600000006,14.172455600000003,7.272400400000006,11648886.4416,183541.7954304,58252.867891199996
2002-09-30,245880.43776,120444.71592959999,665.997144,9.905754800000004,15.311353600000004,6.222392000000006,11523466.1952,187700.9670144,58179.4707456
2002-10-01,241305.34901759998,110658.4298496,665.890464,9.072414800000004,13.694674000000003,5.6557208000000045,11392815.9936,193107.89007360002,48197.458944
2002-10-02,219359.6024832,88932.874752,665.783784,9.500196000000003,17.144701600000005,2.600140800000002,11262387.8184,179749.6095744,39609.9929088
2002-10-03,186624.4755456,100872.14376959999,665.71368,9.283527600000003,15.616911600000002,4.872381200000003,11176623.954,155773.2086784,30851.266867199996
2002-10-04,67549.8396672,127392.9790464,665.7624480000001,12.327996400000004,15.616911600000002,9.4113064,11236484.7384,48393.184665600005,19156.6550016
2002-10-05,16489.8920448,16489.8920448,665.7624480000001,14.716904400000004,20.289171200000006,9.761309200000003,11236484.7384,0.0,16489.8920448
2002-10-06,16489.8920448,8881.054617599999,665.756352,15.344687200000003,23.1280828,9.327972400000004,11228886.501600001,0.0,16489.8920448
2002-10-07,16734.5491968,176617.99802879998,665.887416,16.4780296,25.661436400000007,8.627966800000003,11388794.8488,0.0,16734.5491968
2002-10-08,9761.8203648,174538.4122368,666.0215280000001,14.744682400000002,23.261417200000004,7.711292800000006,11553575.442,0.0,9761.8203648
2002-10-09,4159.171584,167883.73770240002,666.152592,14.450235600000006,23.172527600000002,6.400171200000006,11717307.5772,0.0,4159.171584
2002-10-10,4232.5687296,144714.705408,666.265368,10.433536800000006,15.700245600000002,5.483497200000002,11857776.2796,0.0,4232.5687296
2002-10-11,4134.7058688,162501.2803584,666.390336,8.216852400000004,16.0502484,1.7668008000000022,12016130.442,0.0,4134.7058688
2002-10-12,4526.157312,342.5200128,666.387288,16.500252000000003,26.489220800000012,4.261265200000004,12011936.61,0.0,4526.157312
2002-10-13,4893.14304,1174.3543296,666.3842400000001,14.950239600000003,23.389196,5.9168340000000015,12008223.8352,0.0,4893.14304
2002-10-14,4746.3487488,155846.605824,666.5031120000001,14.789127200000003,24.483649200000002,5.961278800000002,12159337.47,0.0,4746.3487488
2002-10-15,4697.4173184,175663.83513599998,666.6372240000001,15.983581200000003,26.31699720000001,7.794626800000003,12330310.132800002,0.0,4697.4173184
2002-10-16,4697.4173184,154427.5943424,666.7530480000001,17.889152000000003,29.200353600000007,7.839071600000004,12480042.27,0.0,4697.4173184
2002-10-17,4697.4173184,150170.5598976,666.8658240000001,16.600252800000007,26.667,8.016850800000004,12625543.570799999,0.0,4697.4173184
2002-10-18,4697.4173184,152152.2828288,666.9786,14.589125600000003,21.42251360000001,8.144629600000002,12772993.77,0.0,4697.4173184
2002-10-19,4697.4173184,12893.431910399999,666.984696,13.461338800000004,20.900287200000008,6.661284400000003,12781184.0772,0.0,4697.4173184
2002-10-20,4403.828736,4403.828736,666.984696,12.616887600000005,17.622483200000005,7.755737600000003,12781184.0772,0.0,4403.828736
2002-10-21,4183.6372992,4183.6372992,666.984696,12.477997600000005,18.366933600000003,8.233519200000003,12781184.0772,0.0,4183.6372992
2002-10-22,4208.1030144,4208.1030144,666.984696,12.016882800000005,19.805834000000004,5.483497200000002,12781184.0772,0.0,4208.1030144
2002-10-23,4183.6372992,-146.7942912,666.9816480000001,11.6168796,19.63361040000001,4.039041200000003,12776854.562399998,0.0,4183.6372992
2002-10-24,4159.171584,293.5885824,666.9786,9.327972400000004,15.878024800000006,3.8668176000000045,12772993.77,0.0,4159.171584
2002-10-25,4159.171584,4159.171584,666.9786,8.739078800000001,15.9224696,2.1612484000000016,12772993.77,0.0,4159.171584
2002-10-26,4110.2401536,244.657152,666.975552,7.083510000000004,12.905778800000004,1.8556904000000038,12769145.312399998,0.0,4110.2401536
2002-10-27,4085.7744384,4085.7744384,666.975552,6.800174400000003,13.516894800000003,0.2834555999999999,12769145.312399998,0.0,4085.7744384
2002-10-28,4085.7744384,4085.7744384,666.975552,7.955739200000004,14.172455600000003,2.294582800000004,12769145.312399998,0.0,4085.7744384
2002-10-29,4085.7744384,128396.0733696,667.0700400000001,5.311273600000003,9.894643600000006,0.4612348000000033,12893455.4268,0.0,4085.7744384
2002-10-30,4305.9658752,128616.2648064,667.164528,6.377948800000002,12.689110400000004,-0.8498867999999966,13017765.5412,0.0,4305.9658752
2002-10-31,4697.4173184,154819.0457856,667.2773040000001,7.961294800000001,13.166892000000004,4.039041200000003,13167867.722399998,0.0,4697.4173184
2002-11-01,4648.485888,151369.3799424,667.3870320000001,8.227963600000006,14.216900400000007,4.216820400000003,13314602.5032,0.0,4648.485888
2002-11-02,4746.3487488,4746.3487488,667.3870320000001,8.427965200000003,14.655792800000008,-0.14988119999999583,13314602.5032,0.0,4746.3487488
2002-11-03,5309.0601983999995,9248.040345599999,667.39008,8.139074,17.36137,1.1167956000000032,13318524.969600001,0.0,5309.0601983999995
2002-11-04,2886.9543936,162378.95178240002,667.508952,8.761301200000005,18.6724916,1.155684800000003,13478013.9336,0.0,2886.9543936
2002-11-05,1932.7915008,188434.9384704,667.643064,12.383552400000003,21.728071600000007,2.0723588,13664516.1096,0.0,1932.7915008
2002-11-06,1027.5600384,166269.0004992,667.7619360000001,16.044692800000007,21.250290000000007,12.822444800000003,13829753.0904,0.0,1027.5600384
2002-11-07,0.0,202062.3418368,667.905192,10.489092800000005,14.394679600000003,7.711292800000006,14031809.4492,0.0,0.0
2002-11-08,0.0,138598.276608,668.002728,9.139082000000005,12.733555200000005,6.833508000000002,14170403.262,0.0,0.0
2002-11-09,0.0,8342.8088832,668.0088240000001,7.494624400000003,10.0668672,6.177947200000002,14178741.5868,0.0,0.0
2002-11-10,0.0,21872.349388799998,668.024064,6.6835068000000035,11.333544000000003,3.4723700000000015,14200623.522,0.0,0.0
2002-11-11,0.0,151834.2285312,668.130744,9.955755200000006,13.344671200000004,4.039041200000003,14352452.5752,0.0,0.0
2002-11-12,0.0,162672.5403648,668.2435200000001,11.1002088,13.822452800000004,7.055732000000006,14515136.2524,0.0,0.0
2002-11-13,0.0,110218.046976,668.3197200000001,7.172399600000002,12.205773200000003,2.600140800000002,14625360.0252,0.0,0.0
2002-11-14,0.0,154207.4029056,668.4264000000001,7.755737600000003,13.389116000000005,3.5612595999999996,14779557.36,0.0,0.0
2002-11-15,0.0,157314.548736,668.53308,12.466886400000003,15.133574400000008,10.2446464,14936863.0644,0.0,0.0
2002-11-16,0.0,4893.14304,668.5361280000001,13.528006000000005,17.928041200000003,8.322408800000002,14941747.6452,0.0,0.0
2002-11-17,0.0,0.0,668.5361280000001,7.511291200000006,11.511323200000003,2.0334696,14941747.6452,0.0,0.0
2002-11-18,0.0,157314.548736,668.6428080000001,5.972390000000004,10.111312000000005,1.7668008000000022,15099053.3496,0.0,0.0
2002-11-19,0.0,140090.68523519998,668.737296,9.800198400000003,17.4058148,4.650157200000002,15239152.008000001,0.0,0.0
2002-11-20,0.0,146109.2511744,668.8348320000001,17.655816800000004,22.9558592,6.139058000000002,15385257.714,0.0,0.0
2002-11-21,0.0,132873.2992512,668.9232240000001,12.783555600000003,19.15582880000001,6.922397600000004,15518128.1796,0.0,0.0
2002-11-22,0.0,100896.6094848,668.99028,7.939072400000004,12.689110400000004,4.1279308000000015,15619026.8436,0.0,0.0
2002-11-23,0.0,4403.828736,668.993328,5.477941600000001,8.583522000000006,1.8556904000000038,15623442.702,0.0,0.0
2002-11-24,0.0,4403.828736,668.996376,6.850174800000001,9.500196000000003,4.083486000000004,15627858.5604,0.0,0.0
2002-11-25,0.0,134463.5707392,669.0847679999999,9.361306000000003,15.616911600000002,4.216820400000003,15762307.8804,0.0,0.0
2002-11-26,0.0,130671.3848832,669.170112,4.611268000000003,12.555776000000005,-2.0721187999999984,15892982.751600001,0.0,0.0
2002-11-27,0.0,172923.6750336,669.2828880000001,12.261329200000002,20.728063600000006,-0.19432599999999667,16065891.978,0.0,0.0
2002-11-28,0.0,146280.5111808,669.377376,14.205789200000005,20.4613948,7.100176800000003,16212170.3712,0.0,0.0
2002-11-29,0.0,75623.5256832,669.4261440000001,7.1890664000000015,13.605784400000005,1.8556904000000038,16287782.6952,0.0,0.0
2002-11-30,0.0,0.0,669.4261440000001,6.605728400000004,12.822444800000003,1.3334640000000029,16287782.6952,0.0,0.0
2002-12-01,0.0,0.0,669.4261440000001,4.539045200000004,10.372425200000006,0.4612348000000033,16287782.6952,0.0,0.0
2002-12-02,0.0,152372.4742656,669.52368,1.444576000000005,6.139058000000002,-3.338795599999999,16440166.8144,0.0,0.0
2002-12-03,0.0,151809.762816,669.621216,2.050136400000003,11.072430800000003,-4.216580399999998,16591971.198,0.0,0.0
2002-12-04,0.0,154182.9371904,669.718752,10.605760400000005,16.272472400000005,4.650157200000002,16746143.8632,0.0,0.0
2002-12-05,0.0,150292.8884736,669.8132400000001,12.177995200000005,15.661356400000003,4.650157200000002,16896418.7316,0.0,0.0
2002-12-06,0.0,77776.5086208,669.8620080000001,11.022430400000005,16.622475200000004,3.3001464000000027,16974189.6456,0.0,0.0
2002-12-07,0.0,0.0,669.8620080000001,4.055708000000003,10.594649200000003,-0.6776631999999978,16974189.6456,0.0,0.0
2002-12-08,0.0,0.0,669.8620080000001,10.450203600000005,13.650229200000005,-0.9832211999999956,16974189.6456,0.0,0.0
2002-12-09,0.0,145081.69113599998,669.9534480000001,11.905770800000003,15.044684800000006,9.455751200000005,17119283.898000002,0.0,0.0
2002-12-10,0.0,147821.8512384,670.044888,7.227955600000001,10.550204400000005,2.9056987999999997,17267104.141200002,0.0,0.0
2002-12-11,0.0,157339.0144512,670.1424240000001,7.239066800000003,9.939088400000003,1.811245600000003,17424434.5152,0.0,0.0
2002-12-12,244.657152,157559.20588800003,670.23996,10.777984000000004,14.172455600000003,7.794626800000003,17581764.889200002,0.0,244.657152
2002-12-13,1908.3257856,126634.5418752,670.31616,9.800198400000003,12.733555200000005,7.622403200000004,17706494.3868,0.0,1908.3257856
2002-12-14,2568.900096,112640.1527808,670.3832160000001,10.627982800000005,15.0891296,6.616839600000002,17816570.142,0.0,2568.900096
2002-12-15,2666.7629568,107918.2697472,670.4472240000001,8.344631200000006,10.722428,5.611276000000004,17921810.6556,0.0,2666.7629568
2002-12-16,3645.3915647999997,639802.9181951999,670.825176,4.839047600000004,8.277964000000004,1.4223536000000045,18557977.9656,0.0,3645.3915647999997
2002-12-17,3009.2829696,133631.7364224,670.901376,4.0001520000000035,7.405734800000001,1.2001296000000004,18688603.4976,0.0,3009.2829696
2002-12-18,2862.4886783999996,118756.58158079999,670.9684320000001,3.633482400000002,5.872389200000004,-0.14988119999999583,18804513.6132,0.0,2862.4886783999996
2002-12-19,1419.0114815999998,75305.4713856,671.011104,5.450163600000003,7.5779584000000035,4.261265200000004,18878386.7304,0.0,1419.0114815999998
2002-12-20,2666.7629568,181633.46964479997,671.1147360000001,5.583498000000002,6.705729200000004,3.0334776000000048,19057352.3436,0.0,2666.7629568
2002-12-21,2984.8172544,29750.3096832,671.129976,4.955715200000004,7.227955600000001,2.7279196,19084094.19,0.0,2984.8172544
2002-12-22,2984.8172544,29114.201088,671.145216,4.105708400000005,7.227955600000001,1.7668008000000022,19110206.961600002,0.0,2984.8172544
2002-12-23,2764.6258175999997,174220.35793919998,671.242752,4.477933600000004,7.666848000000002,2.422361600000002,19281648.3468,0.0,2764.6258175999997
2002-12-24,2862.4886783999996,174538.4122368,671.340288,4.400155200000004,8.583522000000006,0.1945660000000018,19453336.428,0.0,2862.4886783999996
2002-12-25,2519.9686656,13578.471936,671.3463840000001,6.150169200000004,7.794626800000003,4.039041200000003,19464388.4088,0.0,2519.9686656
2002-12-26,2715.6943872,169180.42060800001,671.440872,7.283511600000004,9.805754000000004,5.700165600000002,19630858.8696,0.0,2715.6943872
2002-12-27,4599.554457599999,1602528.8113152,672.3156480000001,6.777952000000006,9.977977600000003,3.2112568000000046,21228795.2052,0.0,4599.554457599999
2002-12-28,6997.1945472,1797129.1100159998,673.2483360000001,3.4779256000000025,6.266836800000004,2.466806400000003,23018944.7292,24.4657152,6972.728832
2002-12-29,5333.5259136,603079.87968,673.5500880000001,4.289043200000002,7.666848000000002,1.8556904000000038,23616664.4676,0.0,5333.5259136
2002-12-30,8049.2203008,886759.8474239999,673.9829040000001,5.744610400000006,6.616839600000002,2.950143600000004,24495370.95,440.3828736,7608.837427199999
2002-12-31,8905.5203328,914308.2427391999,674.418768,5.339051600000001,8.233519200000003,2.950143600000004,25400769.939600002,24.4657152,8881.054617599999
2003-01-01,8098.1517312,297209.5082496,674.5559280000001,7.105732400000004,9.150193200000004,5.222384000000002,25689885.316800002,0.0,8098.1517312
2003-01-02,7780.0974336,331779.56382720004,674.708328,10.983541200000005,14.044676800000005,8.450187600000003,26013895.843200002,0.0,7780.0974336
2003-01-03,7584.371712,307118.1229056,674.8485360000001,11.777992000000005,14.089121600000002,8.889080000000003,26313434.1264,0.0,7584.371712
2003-01-04,7462.043135999999,224619.7312512,674.9491200000001,12.277996000000005,16.7946988,8.322408800000002,26530588.2804,0.0,7462.043135999999
2003-01-05,7437.5774208,198147.8274048,675.0375120000001,9.005747600000003,14.000232000000004,2.2501379999999997,26721296.6232,0.0,7437.5774208
2003-01-06,7462.043135999999,298701.9168768,675.1716240000001,13.861342000000004,17.144701600000005,10.811317600000002,27012558.2556,0.0,7462.043135999999
2003-01-07,7437.5774208,255201.8752512,675.2844,9.372417200000001,15.133574400000008,3.077922400000002,27260315.048400003,0.0,7437.5774208
2003-01-08,7437.5774208,247886.62640639997,675.394128,4.583490000000005,10.2446464,-0.8498867999999966,27500769.6396,0.0,7437.5774208
2003-01-09,7437.5774208,223151.7883392,675.491664,4.916826000000004,9.022414400000006,0.8945716000000026,27716480.622,0.0,7437.5774208
2003-01-10,7437.5774208,183443.9325696,675.570912,8.739078800000001,10.811317600000002,7.139066000000003,27892485.8832,0.0,7437.5774208
2003-01-11,7486.5088512,89275.3947648,675.607488,10.305758,11.944660000000002,8.016850800000004,27974290.2768,0.0,7486.5088512
2003-01-12,7486.5088512,184324.6983168,675.6867360000001,10.655760800000003,12.994668400000005,8.977969600000002,28151121.9696,0.0,7486.5088512
2003-01-13,7437.5774208,432015.5990016,675.875712,9.9279772,11.594657200000004,8.277964000000004,28575710.4552,0.0,7437.5774208
2003-01-14,7437.5774208,553610.2035456,676.1165040000001,7.750182000000006,8.977969600000002,4.739046800000004,29121883.0644,0.0,7437.5774208
2003-01-15,7437.5774208,441018.9821952,676.30548,6.477949600000002,10.811317600000002,2.6445856000000028,29555475.954,0.0,7437.5774208
2003-01-16,7437.5774208,352820.0788992,676.4548320000001,3.9557072000000026,13.605784400000005,0.41679000000000244,29900862.688800003,0.0,7437.5774208
2003-01-17,7437.5774208,283386.37916159997,676.573704,10.527982000000005,19.850278800000005,1.3779088000000002,30176829.169200003,0.0,7437.5774208
2003-01-18,7437.5774208,128175.8819328,676.62552,12.505775600000003,17.144701600000005,5.7890552000000035,30297562.1916,0.0,7437.5774208
2003-01-19,7437.5774208,121276.5502464,676.674288,6.833508000000002,11.555768,2.6890304000000036,30411400.0608,0.0,7437.5774208
2003-01-20,7437.5774208,122720.02744319999,676.7230559999999,6.350170800000004,13.166892000000004,0.5001240000000031,30526668.7668,0.0,7437.5774208
2003-01-21,7315.2488448,202673.9847168,676.805352,11.494656400000004,15.439132400000005,8.277964000000004,30722027.329200003,0.0,7315.2488448
2003-01-22,7119.523123200001,280793.01335039997,676.921176,12.272440400000004,15.311353600000004,9.194638000000001,30995699.5368,0.0,7119.523123200001
2003-01-23,6703.6059648,291508.996608,677.0400480000001,9.677975200000006,12.644665600000003,6.400171200000006,31280497.734,0.0,6703.6059648
2003-01-24,6703.6059648,242088.251904,677.1375840000001,10.161312400000003,12.122439200000002,7.100176800000003,31515895.0572,0.0,6703.6059648
2003-01-25,6703.6059648,131111.7677568,677.1894,12.261329200000002,16.622475200000004,6.527950000000004,31640303.85,0.0,6703.6059648
2003-01-26,6703.6059648,146329.4426112,677.2473120000001,13.605784400000005,17.450259600000003,10.372425200000006,31779933.786000002,0.0,6703.6059648
2003-01-27,6703.6059648,512116.3505664,677.454576,8.366853600000006,10.461314800000004,3.733483200000002,32285339.8812,0.0,6703.6059648
2003-01-28,6703.6059648,402803.53505279997,677.61612,6.077946400000002,10.461314800000004,-0.022102399999997857,32681434.978800002,0.0,6703.6059648
2003-01-29,6679.1402496,325198.2864384,677.7441360000001,9.0335256,13.344671200000004,3.733483200000002,32999956.5192,0.0,6679.1402496
2003-01-30,6679.1402496,339168.20981759997,677.8782480000001,11.400211200000005,15.744690400000003,6.966842400000004,33332441.0532,0.0,6679.1402496
2003-01-31,6458.9488128,321724.15488,678.0032160000001,10.811317600000002,18.844715200000003,8.233519200000003,33647706.2064,0.0,6458.9488128
2003-02-01,6703.6059648,290995.2165888,678.115992,5.672387600000004,9.894643600000006,4.261265200000004,33931998.6768,0.0,6703.6059648
2003-02-02,6703.6059648,246345.2863488,678.21048,5.377940800000005,8.366853600000006,2.8612540000000024,34171663.8408,0.0,6703.6059648
2003-02-03,6703.6059648,373224.485376,678.3537360000001,4.433488800000003,8.539077200000001,-0.3721052,34538192.422800004,0.0,6703.6059648
2003-02-04,6703.6059648,311179.4316288,678.472608,4.683490800000001,10.722428,0.022342400000002982,34842676.9608,0.0,6703.6059648
2003-02-05,6703.6059648,267997.44430080004,678.5731920000001,5.9335008000000045,11.900215200000005,-0.7665527999999959,35103977.364,0.0,6703.6059648
2003-02-06,6679.1402496,252951.0294528,678.66768,6.283503600000003,10.327980400000005,3.1668120000000037,35350253.9808,0.0,6679.1402496
2003-02-07,6605.743104,220900.94254080002,678.749976,6.861286000000003,12.600220800000002,1.5501324000000025,35564534.1264,0.0,6605.743104
2003-02-08,6654.6745344,86168.24893439999,678.780456,5.761277200000002,12.166884000000003,-0.9832211999999956,35644031.9124,0.0,6654.6745344
2003-02-09,6679.1402496,70387.86263039999,678.8048400000001,4.055708000000003,12.644665600000003,-3.427685199999999,35707741.1544,0.0,6679.1402496
2003-02-10,6703.6059648,224644.1969664,678.887136,4.639046000000004,13.166892000000004,-2.599900799999997,35925684.7356,0.0,6703.6059648
2003-02-11,6703.6059648,62901.3537792,678.908472,8.866857600000003,15.9224696,-1.0721107999999973,35981894.4192,0.0,6703.6059648
2003-02-12,6605.743104,216668.3738112,678.9877200000001,8.255741600000004,15.700245600000002,-0.11099199999999598,36191956.063200004,0.0,6605.743104
2003-02-13,6458.9488128,280621.753344,679.0913519999999,8.966858400000003,12.600220800000002,7.489068800000002,36466109.328,0.0,6458.9488128
2003-02-14,6238.757376,260095.0182912,679.1858400000001,9.666864000000004,14.700237600000001,3.605704400000004,36719984.1816,0.0,6238.757376
2003-02-15,6630.2088192,138157.8937344,679.2346080000001,10.177979200000003,14.216900400000007,5.833500000000004,36851510.154,0.0,6630.2088192
2003-02-16,6850.400256,319106.3233536,679.3504320000001,6.711284800000001,10.327980400000005,3.733483200000002,37163753.2812,0.0,6850.400256
2003-02-17,6703.6059648,328794.7465728,679.4693040000001,7.127954800000001,11.027986000000006,2.600140800000002,37485851.9136,0.0,6703.6059648
2003-02-18,6703.6059648,281845.039104,679.569888,6.533505600000002,10.111312000000005,3.6501492000000013,37761016.632,0.0,6703.6059648
2003-02-19,6703.6059648,281845.039104,679.670472,6.994620400000006,10.722428,4.827936400000002,38036169.0156,0.0,6703.6059648
2003-02-20,6703.6059648,276046.6646016,679.768008,5.839055600000002,8.9335248,3.4279252000000042,38305524.0432,0.0,6703.6059648
2003-02-21,6703.6059648,218601.165312,679.8442080000001,7.405734800000001,11.727991600000003,4.172375600000002,38517423.5724,0.0,6703.6059648
2003-02-22,6703.6059648,126145.2275712,679.88688,5.694610000000004,11.466878400000002,0.7223480000000002,38636873.7756,0.0,6703.6059648
2003-02-23,6703.6059648,125117.6675328,679.929552,4.5057116000000015,11.727991600000003,-2.0721187999999984,38755287.8556,0.0,6703.6059648
2003-02-24,6703.6059648,218601.165312,680.0057519999999,9.005747600000003,14.089121600000002,1.9890248000000028,38967187.3848,0.0,6703.6059648
2003-02-25,6703.6059648,207102.279168,680.0758559999999,6.850174800000001,13.166892000000004,1.6390220000000042,39167590.8804,0.0,6703.6059648
2003-02-26,6703.6059648,189193.3756416,680.139864,4.050152400000002,6.922397600000004,-1.6832268,39350084.2464,0.0,6703.6059648
2003-02-27,6703.6059648,198783.936,680.2069200000001,5.322384800000002,10.0668672,0.9390163999999999,39542186.4216,0.0,6703.6059648
2003-02-28,6703.6059648,128371.6076544,680.249592,3.0445887999999997,7.444624000000001,-1.4610027999999957,39663844.554,0.0,6703.6059648
2003-03-01,6923.7974016,84822.6345984,680.2770240000001,5.739054800000002,9.5890856,1.4223536000000045,39741751.1508,0.0,6923.7974016
2003-03-02,7095.057408,77531.8514688,680.301408,5.4057188000000025,11.944660000000002,-0.5443287999999988,39812182.8588,0.0,7095.057408
2003-03-03,7266.3174144,191639.9471616,680.3654160000001,5.755721600000001,9.544640800000003,3.4723700000000015,39996563.449200004,0.0,7266.3174144
2003-03-04,7437.5774208,192251.5900416,680.429424,5.250162000000003,8.672411600000004,2.0723588,40181388.0924,0.0,7437.5774208
2003-03-05,7437.5774208,184691.68404479997,680.4903840000001,7.755737600000003,13.739118800000004,0.7667928000000046,40358639.168400005,0.0,7437.5774208
2003-03-06,7437.5774208,183615.192576,680.5513440000001,7.722404000000001,10.811317600000002,5.350162800000003,40534817.1168,0.0,7437.5774208
2003-03-07,7437.5774208,130646.919168,680.594016,8.533521600000004,12.689110400000004,4.172375600000002,40658029.43400001,0.0,7437.5774208
2003-03-08,7437.5774208,69042.2482944,680.6153519999999,8.216852400000004,16.622475200000004,1.5501324000000025,40719629.4252,0.0,7437.5774208
2003-03-09,7437.5774208,60895.1651328,680.6336400000001,10.466870400000005,14.000232000000004,5.483497200000002,40773088.448400006,0.0,7437.5774208
2003-03-10,7437.5774208,185572.44979199997,680.6946,12.266884800000003,17.578038400000004,7.361290000000004,40951227.63,0.0,7437.5774208
2003-03-11,7437.5774208,204166.393344,680.761656,11.194654000000003,18.500268000000005,5.222384000000002,41147943.0204,0.0,7437.5774208
2003-03-12,7437.5774208,194331.17583360002,680.825664,14.722460000000005,19.850278800000005,8.405742800000006,41334839.910000004,0.0,7437.5774208
2003-03-13,7462.043135999999,265404.0784896,680.914056,13.055780000000002,15.966914400000007,5.700165600000002,41592760.578,0.0,7462.043135999999
2003-03-14,7584.371712,485668.91243519995,681.0756,10.127978800000001,16.533585600000002,5.833500000000004,42070857.426,24.4657152,7559.905996799999
2003-03-15,8514.0688896,959251.7615615999,681.3956400000001,7.927961200000006,11.772436400000004,4.827936400000002,43021586.8056,415.9171584,8098.1517312
2003-03-16,7437.5774208,444811.1680512,681.5419440000001,5.9223896000000025,10.200201600000003,3.8668176000000045,43458978.8136,0.0,7437.5774208
2003-03-17,7510.974566399999,401115.40070399997,681.6730080000001,5.866833600000003,10.461314800000004,2.6445856000000028,43852569.94680001,0.0,7510.974566399999
2003-03-18,7437.5774208,235066.59164159998,681.7492080000001,5.644609600000003,13.166892000000004,-0.5443287999999988,44080196.34599999,0.0,7437.5774208
2003-03-19,7437.5774208,236192.0145408,681.825408,9.766864800000004,17.011367200000002,6.966842400000004,44308957.5468,0.0,7437.5774208
2003-03-20,7437.5774208,339168.20981759997,681.935136,9.0335256,13.739118800000004,5.483497200000002,44640701.992800005,0.0,7437.5774208
2003-03-21,7437.5774208,302176.0484352,682.032672,9.405750800000003,15.178019200000001,5.611276000000004,44935442.0388,0.0,7437.5774208
2003-03-22,7437.5774208,211481.6421888,682.099728,9.977977600000003,13.694674000000003,1.4223536000000045,45139484.300400004,0.0,7437.5774208
2003-03-23,7437.5774208,210625.3421568,682.166784,5.116827600000004,10.289091200000005,0.5445688000000004,45342675.4608,0.0,7437.5774208
2003-03-24,7437.5774208,359034.37056,682.2826080000001,7.583514000000001,15.044684800000006,-0.3721052,45694291.2696,0.0,7437.5774208
2003-03-25,7437.5774208,387487.9973376,682.407576,8.977969600000002,13.650229200000005,5.700165600000002,46074351.1272,0.0,7437.5774208
2003-03-26,63928.9138176,464408.20592639997,682.5386400000001,7.261289200000004,9.716864400000006,3.8223728000000037,46474825.0788,0.0,63928.9138176
2003-03-27,188508.335616,469521.54040319996,682.63008,5.755721600000001,10.855762400000003,1.5945771999999998,46755836.4924,0.0,188508.335616
2003-03-28,267190.0756992,352404.16174079996,682.657512,9.805754000000004,17.494704400000003,1.8556904000000038,46841057.6256,0.0,267190.0756992
2003-03-29,369774.81953279994,247715.3664,682.617888,12.555776000000005,22.428077200000004,4.955715200000004,46718980.11,0.0,369774.81953279994
2003-03-30,407085.03521279996,247005.86065919997,682.566072,15.094685200000008,23.300306400000004,6.572394800000001,46558899.075600006,0.0,407085.03521279996
2003-03-31,401824.9064448,328109.70654720004,682.541688,13.094669200000006,19.15582880000001,6.750174000000001,46485186.3108,22043.609395199997,379781.2970496
2003-04-01,248473.8035712,276095.596032,682.5508320000001,5.905722800000003,9.105748400000003,2.511251200000004,46512840.932399996,40906.6758144,207567.1277568
2003-04-02,162060.8974848,284120.35061759996,682.590456,2.605696400000003,7.100176800000003,-0.4165499999999973,46634906.113199994,40466.2929408,121594.604544
2003-04-03,287912.5364736,249917.280768,682.578264,5.283495600000002,9.061303600000006,1.1167956000000032,46596902.594399996,40564.1558016,247348.38067199997
2003-04-04,283949.0906112,256302.83243520002,682.5691200000001,4.5057116000000015,8.711300800000004,2.0334696,46569272.6424,40515.2243712,243433.86624
2003-04-05,212411.33936639997,192814.3014912,682.563024,4.655712800000003,7.100176800000003,1.4223536000000045,46549684.980000004,40515.2243712,171896.1149952
2003-04-06,212337.9422208,175492.5751296,682.5508320000001,5.6501652000000036,7.361290000000004,3.9945964000000025,46512840.932399996,40490.758656,171847.18356479998
2003-04-07,185596.9155072,335302.62681600003,682.5996,11.150209200000003,18.805826000000003,4.216820400000003,46662548.4,40515.2243712,145081.69113599998
2003-04-08,173070.46932479998,331975.2895488,682.651416,13.972454000000003,22.778080000000003,5.700165600000002,46821469.963199995,40686.4843776,132383.9849472
2003-04-09,172899.2093184,313381.3459968,682.6971360000001,11.905770800000003,18.455823200000005,5.6557208000000045,46961975.67,40515.2243712,132383.9849472
2003-04-10,172923.6750336,333002.84958720003,682.7489519999999,12.761333200000003,20.333616,7.272400400000006,47122056.7044,40539.6900864,132383.9849472
2003-04-11,172923.6750336,298383.8625792,682.788576,9.933532800000005,17.36137,3.6890384000000047,47247526.29,40515.2243712,132408.4506624
