date,max_temp(C),min_temp(C)
1986-09-05 00:00:00+00:00,16.5,8.9
1986-09-06 00:00:00+00:00,16.5,8.5
1986-09-07 00:00:00+00:00,15.0,8.5
1986-09-08 00:00:00+00:00,11.5,10.3
1986-09-09 00:00:00+00:00,12.5,8.8
1986-09-10 00:00:00+00:00,12.3,9.0
1986-09-11 00:00:00+00:00,12.9,7.3
1986-09-12 00:00:00+00:00,9.2,5.7
1986-09-13 00:00:00+00:00,10.9,7.1
1986-09-14 00:00:00+00:00,10.0,7.7
1986-09-15 00:00:00+00:00,9.6,6.1
1986-09-16 00:00:00+00:00,10.1,5.5
1986-09-17 00:00:00+00:00,10.0,6.4
1986-09-18 00:00:00+00:00,9.4,6.4
1986-09-19 00:00:00+00:00,9.4,5.1
1986-09-20 00:00:00+00:00,6.9,5.6
1986-09-21 00:00:00+00:00,9.2,4.5
1986-09-22 00:00:00+00:00,9.5,3.3
1986-09-23 00:00:00+00:00,9.5,2.7
1986-09-24 00:00:00+00:00,7.8,5.7
1986-09-25 00:00:00+00:00,7.7,5.2
1986-09-26 00:00:00+00:00,7.8,4.1
1986-09-27 00:00:00+00:00,6.2,3.4
1986-09-28 00:00:00+00:00,6.7,3.3
1986-09-29 00:00:00+00:00,6.3,3.8
1986-09-30 00:00:00+00:00,7.8,5.3
1986-10-01 00:00:00+00:00,7.5,5.2
1986-10-02 00:00:00+00:00,7.2,5.1
1986-10-03 00:00:00+00:00,6.5,4.5
1986-10-04 00:00:00+00:00,8.7,4.6
1986-10-05 00:00:00+00:00,9.1,3.7
1986-10-06 00:00:00+00:00,9.1,3.4
1986-10-07 00:00:00+00:00,9.1,3.8
1986-10-08 00:00:00+00:00,8.6,3.1
1986-10-09 00:00:00+00:00,8.2,2.8
1986-10-10 00:00:00+00:00,6.3,0.5
1986-10-11 00:00:00+00:00,4.9,0.1
1986-10-12 00:00:00+00:00,4.2,
1986-10-13 00:00:00+00:00,4.0,0.1
