date,storage(m3),wse(m),outflow(m3/d),inflow(m3/d),avg air temperature (C),min air temperature (C),max air temperature (C)
1989-03-29,306011586.24,,161473.72032,1219811.6284416,,,
1989-03-30,307069196.6616,,166366.86336,1223970.8000256,,,
1989-03-31,307984266.1344,,161473.72032,1076540.4002304,,,
1989-04-01,308949735.6,,166366.86336,1131832.9165824,,,
1989-04-02,310161012.96,,166366.86336,1377639.9571968,,,
1989-04-03,310882598.76,,166366.86336,887958.6674688,,,
1989-04-04,311952667.3296,,166366.86336,1236423.8490624,,,
1989-04-05,314273842.3284,,171260.00639999998,2492444.736,,,
1989-04-06,318410527.2,,176153.14944,4312840.7411712,,,
1989-04-07,323249469.24,,176153.14944,5015104.630272,,,
1989-04-08,329193374.9988,,181046.29248,6124967.3346048,,,
1989-04-09,333150613.2,,190832.57856,4148064.1492992,,,
1989-04-10,336616457.6388,,190832.57856,3656670.2595071997,,,
1989-04-11,339953872.14,,195725.7216,3533142.8634623997,,,
1989-04-12,343747550.89320004,,190832.57856,3984510.8431872,,,
1989-04-13,348211404.0,,181046.29248,4644889.4278656,,,
1989-04-14,354293693.88,,181046.29248,6263345.419776,,,
1989-04-15,361563208.26,,181046.29248,7450568.7155712,,,
1989-04-16,368260387.92,,185939.43552,6883110.917222399,,,
1989-04-17,373876422.36,,190832.57856,5806864.105574399,,,
1989-04-18,378550078.08,,190832.57856,4864493.6875008,,,
1989-04-19,383706024.48,,195725.7216,5351679.4742784,,,
1989-04-20,389866023.6,,195725.7216,6355727.9603712,,,
1989-04-21,396333159.24,,203065.43615999998,6670210.263552,,,
1989-04-22,401469258.9468,,203065.43615999998,5339153.028096001,,,
1989-04-23,405675425.74679995,,203065.43615999998,4409235.6590592,,,
1989-04-24,409906373.16,,207958.5792,4438912.571596799,,,
1989-04-25,413778266.88,,207958.5792,4079853.7353216,,,
1989-04-26,417710601.12,,207958.5792,4140284.0518656,,,
1989-04-27,421761349.44,,203065.43615999998,4253804.9703936,,,
1989-04-28,425782494.24,,207958.5792,4229094.5980416,,,
1989-04-29,429878881.32,,207958.5792,4304351.137996799,,,
1989-04-30,434254034.88,,207958.5792,4583113.4969856,,,
1989-05-01,439247161.92,,207958.5792,5201092.997222399,,,
1989-05-02,444753416.64,,207958.5792,5714212.442112,,,
1989-05-03,450555706.56,,195725.7216,5998014.738431999,,,
1989-05-04,456614831.6856,,195725.7216,6254855.8166016,,,
1989-05-05,464029008.6,,256890.0096,7671078.2066688,,,
1989-05-06,472169976.6,,322947.44064,8463914.17344,,,
1989-05-07,480214350.7812,,337626.86976,8382002.958950399,,,
1989-05-08,494443776.0612,,352306.29888,14581737.5192064,,,
1989-05-09,500398166.40000004,,2382960.66048,8337353.0287104,,,
1989-05-10,501954398.7768,,6581277.3888,8137517.0669568,,,
1989-05-11,501383716.92,,7119523.1232,6548835.850444799,,,
1989-05-12,499944517.1256,,6446715.9552,5007520.25856,,,
1989-05-13,498161867.16,,6094409.65632,4311764.2497024,,,
1989-05-14,496215016.3368,,6008779.65312,4061920.36608,,,
1989-05-15,495525920.40000004,,4531050.45504,3841949.1207167995,,,
1989-05-16,495071999.76,,2928546.10944,2474633.6953344,,,
1989-05-17,500228908.27440006,,2417212.66176,7574120.577331199,,,
1989-05-18,502530853.32,,2439231.80544,4741186.4828928,,,
1989-05-19,504141778.2,,2478376.9497599998,4089297.5013888,,,
1989-05-20,505124861.76,,2776858.6752,3759940.0433663996,,,
1989-05-21,505295082.0,,3197668.97664,3367901.4230016,,,
1989-05-22,505124861.76,,3483917.84448,3313685.3981184,,,
1989-05-23,505068121.68,,3442326.12864,3385590.1350912,,,
1989-05-24,504953260.0224,,3420306.98496,3305440.452096,,,
1989-05-25,504547864.4856,,3378715.26912,2973318.368256,,,
1989-05-26,504025831.08,,3471684.9868799997,2949660.0216576,,,
1989-05-27,503397989.76,,3625818.99264,2997979.8091776003,,,
1989-05-28,502820992.4856,,3564654.70464,2987655.2773632,,,
1989-05-29,502356932.64,,3542635.56096,3078569.8750464,,,
1989-05-30,502125038.40000004,,3501043.8451199997,3269157.7964544,,,
1989-05-31,502183011.96,,3909621.28896,3967605.033984,,,
1989-06-01,504025831.08,,3868029.57312,5710860.6391296,,,
1989-06-02,508639465.6632,,3043534.97088,7657181.6804352,,,
1989-06-03,514618611.9456,,2595812.38272,8574964.0547328,,,
1989-06-04,520334249.89559996,,2429445.51936,8145076.9729536,,,
1989-06-05,525790585.68,,2397640.0896,7853983.893503999,,,
1989-06-06,531034762.90440005,,2825790.1056,8069967.2272896,,,
1989-06-07,534516223.2,,3552421.84704,7033893.12,,,
1989-06-08,537311288.88,,3701662.70976,6496723.8770688,,,
1989-06-09,539442742.32,,3579334.13376,5710787.2419839995,,,
1989-06-10,540449262.0,,4758581.6064,5765101.129728,,,
1989-06-11,539620523.7924,,6099302.79936,5270551.1626752,,,
1989-06-12,538673050.8,,6287688.8064,5340229.519564799,,,
1989-06-13,539737778.4012,,6307261.37856,7371984.8383488,,,
1989-06-14,538969086.0,,6250990.2336,5482301.9277312,,,
1989-06-15,537784945.2,,5543931.06432,4359790.44864,,,
1989-06-16,537132286.2624,,4567749.02784,3915077.1434496,,,
1989-06-17,536529262.56,,4122473.0112,3519466.5286656,,,
1989-06-18,535285606.35,,4401382.16448,3157716.4637184003,,,
1989-06-19,532870760.88,,5387350.48704,2972510.9996544,,,
1989-06-20,530147237.04,,5866878.50496,3143355.088896,,,
1989-06-21,526560277.2,,6324387.3792,2737419.9422976,,,
1989-06-22,522382332.4224,,6806361.96864,2628400.7153664,,,
1989-06-23,517881511.92,,7266317.4144,2765506.5833471995,,,
1989-06-24,513566527.51440006,,7405771.99104,3090778.2669312,,,
1989-06-25,509508649.68,,7373966.56128,3316083.0382080004,,,
1989-06-26,504838694.40000004,,7342161.13152,2672194.3455744,,,
1989-06-27,500176140.0,,7310355.70176,2647802.02752,,,
1989-06-28,495587594.40000004,,7816796.0064,3228251.12064,,,
1989-06-29,490962044.40000004,,8078579.15904,3453017.6461823997,,,
1989-06-30,485717706.82320005,,7802116.57728,2557792.6612992003,,,
1989-07-01,480667420.32,,7711593.43104,2661307.1023104,,,
1989-07-02,475592883.6,,7753185.14688,2678653.2943872,,,
1989-07-03,470381590.9524,,7770311.14752,2559015.9470592,,,
1989-07-04,465083091.2688,,7811902.86336,2513411.8539263997,,,
1989-07-05,459755000.40000004,,7855941.15072,2527846.6258944,,,
1989-07-06,454241344.8,,8029647.72864,2515980.7540224,,,
1989-07-07,448418505.1032,,8311003.45344,2488163.2358399997,,,
1989-07-08,442407337.68,,8377060.88448,2365883.5912703997,,,
1989-07-09,436479232.8,,8337915.74016,2409799.5500544,,,
1989-07-10,430630995.75,,8269411.7376,2421176.1076224,,,
1989-07-11,424817912.88,,8227820.02176,2414741.6245248,,,
1989-07-12,418722634.45559996,,8428438.8864,2333148.4643328,,,
1989-07-13,412340029.2,,8682882.324479999,2300266.543104,,,
1989-07-14,405728576.40000004,,8775852.04224,2164408.4265984,,,
1989-07-15,398895097.2,,8707348.03968,1873878.0585983999,,,
1989-07-16,391851926.4,,8719580.89728,1676415.2712192,,,
1989-07-17,384845760.0,,8734260.3264,1728086.8617216002,,,
1989-07-18,377568228.0,,8638844.03712,1361321.3251584,,,
1989-07-19,370352370.0,,8597252.32128,1381383.2116224,,,
1989-07-20,363173516.4,,8636397.4656,1457544.98304,,,
1989-07-21,356056336.8,,8978917.4784,1861743.0638592,,,
1989-07-22,348963826.8,,8741600.040959999,1649087.0673407998,,,
1989-07-23,341895986.4,,8511622.31808,1443770.7853824,,,
1989-07-24,334889820.0,,8499389.460479999,1493215.9958016002,,,
1989-07-25,327920658.0,,8430885.45792,1461728.6203392001,,,
1989-07-26,321000835.2,,8335469.16864,1415635.2129024,,,
1989-07-27,314130351.6,,8186228.30592,1315741.6977408,,,
1989-07-28,307358546.4,,8117724.30336,1345907.9245824,,,
1989-07-29,300732526.2012,,8022308.01408,1396282.8321792001,,,
1989-07-30,293975288.4,,7926891.7248,1169656.9122816,,,
1989-07-31,287376170.4,,7858387.72224,1259274.8270592,,,
1989-08-01,280791854.16,,7953804.01152,1369492.8740351999,,,
1989-08-02,274063775.82600003,,8019861.44256,1291789.76256,,,
1989-08-03,267114213.8232,,7897532.86656,947973.0668544001,,,
1989-08-04,260495964.54839998,,7802116.57728,1183847.0270976,,,
1989-08-05,253845250.08,,7706700.288,1055989.1994624,,,
1989-08-06,247236264.24,,7611283.99872,1002286.9545984,,,
1989-08-07,240023082.8916,,7520760.85248,307582.9714944,,,
1989-08-08,233566394.82720003,,7611283.99872,1154586.0317184,,,
1989-08-09,227004281.22720003,,7493848.56576,931727.8319616,,,
1989-08-10,220422234.5904,,7608837.4272,1026801.6012288,,,
1989-08-11,213780586.20000002,,7647982.57152,1006323.7976064,,,
1989-08-12,207014948.4,,7528100.56704,762449.5484928,,,
1989-08-13,200489839.2,,7246744.84224,721640.7355391999,,,
1989-08-14,194311337.88,,6867526.25664,689027.9371776,,,
1989-08-15,188283321.12,,6730518.2515199995,702508.5462527999,,,
1989-08-16,182041912.32,,6987408.26112,746008.5878784,,,
1989-08-17,175822706.16,,6975175.40352,755966.1339648,,,
1989-08-18,169625603.9616,,6838167.3984,641075.1353855999,,,
1989-08-19,163535259.45720002,,6703605.9648,613257.6172032,,,
1989-08-20,157644047.96400002,,6593510.2464,702312.8205312,,,
1989-08-21,152623414.32,,6456502.24128,1435868.3593728,,,
1989-08-22,146265873.37800002,,6321940.80768,1125422.8991999999,,,
1989-08-23,141134781.6,,6016119.36768,885022.7816448,,,
1989-08-24,136250200.8,,5502339.34848,617759.3088,,,
1989-08-25,131649320.4,,5269915.05408,669039.4478592,,,
1989-08-26,127024917.53639999,,5169605.62176,545193.9975168,,,
1989-08-27,122457427.44,,5049723.61728,482243.7123072,,,
1989-08-28,118014185.78400001,,4949414.18496,506171.1817728,,,
1989-08-29,113531879.81639999,,5069296.18944,586981.4390783999,,,
1989-08-30,108822539.52,,4924948.46976,215616.3480576,,,
1989-08-31,104542363.92,,4692524.17536,412345.16398079996,,,
1989-09-01,99974787.48,,4814852.75136,247274.98352639997,,,
1989-09-02,95599794.2724,,4670505.03168,295521.3739008,,,
1989-09-03,91154172.0,,4768367.89248,322751.7149184,,,
1989-09-04,86725978.8,,4734115.8911999995,305919.3028608,,,
1989-09-05,82933027.8,,4029503.29344,236559.00026879998,,,
1989-09-06,79488078.5124,,3608692.992,163749.03183360002,,,
1989-09-07,76161222.6,,3501043.8451199997,174195.892224,,,
1989-09-08,72849328.8,,3393394.69824,81495.29733120001,,,
1989-09-09,69580606.8,,3290638.6944,21921.2808192,,,
1989-09-10,66447567.6,,3195222.40512,62191.84803840001,,,
1989-09-11,64757700.0,,1717493.20704,27621.792460799996,,,
1989-09-12,64350651.6,,486867.73248,79807.1629824,,,
1989-09-13,63955938.0,,430596.58752,35891.2041984,,,
1989-09-14,63622898.4,,403684.30079999997,70632.5197824,,,
1989-09-15,63228184.800000004,,423256.87296,28551.4896384,,,
1989-09-16,62833471.2,,440382.8736,45677.4902784,,,
1989-09-17,62512766.4,,437936.30208,117239.7072384,,,
1989-09-18,62155057.2,,425703.44448,67990.2225408,,,
1989-09-19,61822017.6,,425703.44448,92651.66346239999,,,
1989-09-20,61686334.800000004,,425703.44448,290016.5879808,,,
1989-09-21,61513647.6,,425703.44448,253024.4265984,,,
1989-09-22,61377964.800000004,,425703.44448,290016.5879808,,,
1989-09-23,61180608.0,,425703.44448,228338.5199616,,,
1989-09-24,60958581.6,,425703.44448,203677.07904,,,
1989-09-25,60761224.800000004,,425703.44448,228338.5199616,,,
1989-09-26,60652678.56,,418363.72992,309809.3515776,,,
1989-09-27,60489859.2,,418363.72992,255544.395264,,,
1989-09-28,60408252.1632,,425703.44448,344085.81857279997,,,
1989-09-29,60218493.6,,433043.15904,243287.0719488,,,
1989-09-30,59991533.28,,425703.44448,198735.00456960002,,,
1989-10-01,59799110.4,,425703.44448,234870.86592,,,
1989-10-02,59636229.366,,425703.44448,262810.7126784,,,
1989-10-03,59446470.8028,,418363.72992,228607.6428288,,,
1989-10-04,59256379.2,,411024.01536,220925.408256,,,
1989-10-05,59035376.58840001,,411024.01536,190025.2099584,,,
1989-10-06,58755586.32,,411024.01536,131234.0963328,,,
1989-10-07,58592766.96,,403684.30079999997,240864.966144,,,
1989-10-08,58375674.480000004,,403684.30079999997,186600.0098304,,,
1989-10-09,58158915.0396,,403684.30079999997,186918.064128,,,
1989-10-10,57941489.52,,396344.58624,178917.77525759998,,,
1989-10-11,57778670.160000004,,389004.87168,226185.537024,,,
1989-10-12,57724335.366,,389004.87168,334666.5182208,,,
1989-10-13,57887216.4,,389004.87168,551897.6034816001,,,
1989-10-14,58131704.4708,,381665.15712,626151.0491136,,,
1989-10-15,58348537.92,,381665.15712,598504.7909376,,,
1989-10-16,58429947.6,,381665.15712,463087.05730559997,,,
1989-10-17,58429947.6,,381665.15712,381665.15712,,,
1989-10-18,58565630.4,,215298.29376,350985.1502592,,,
1989-10-19,58647040.08,,190832.57856,272254.4787456,,,
1989-10-20,58592766.96,,359646.01344,305381.0571264,,,
1989-10-21,58511357.28,,362092.58496,280670.68477439997,,,
1989-10-22,58429947.6,,342520.01279999997,261098.1126144,,,
1989-10-23,58592766.96,,251996.86656,414816.201216,,,
1989-10-24,58782722.88,,254443.43808,444395.2508928,,,
1989-10-25,59120696.4,,264229.72416,602199.1139328,,,
1989-10-26,59419260.234000005,,266676.29568,565255.8839807999,,,
1989-10-27,59636229.366,,269122.8672,486084.8295936,,,
1989-10-28,59799110.4,,266676.29568,429569.0274816,,,
1989-10-29,59991533.28,,276462.58176,468885.431808,,,
1989-10-30,60105013.44,,278909.15327999997,392381.1403776,,,
1989-10-31,60133383.480000004,,274016.01024,302396.239872,,,
1989-11-01,60190123.56,,276462.58176,333198.5753088,,,
1989-11-02,60245691.83400001,,281355.72479999997,336941.8297344,,,
1989-11-03,60326645.1264,,283802.29632,364734.8822016,,,
1989-11-04,60789656.514000006,,286248.86784,749262.5279999999,,,
1989-11-05,61735340.96040001,,281355.72479999997,1227029.0144256,,,
1989-11-06,63050699.3628,,298481.72544,1613831.9717376,,,
1989-11-07,64553830.4256,,296035.15392,1799159.7643776,,,
1989-11-08,65900038.1628,,298481.72544,1644707.70432,,,
1989-11-09,73949814.98640001,,308268.01152,8358051.0237696,,,
1989-11-10,82549415.52,,325394.01216,8924995.0420992,,,
1989-11-11,89604921.12,,349859.72736,7405356.0738816,,,
1989-11-12,94579619.9688,,369432.29952,5344144.0339968,,,
1989-11-13,100108003.32000001,,379218.5856,5907589.4550528,,,
1989-11-14,102667474.32000001,,389004.87168,2948485.667328,,,
1989-11-15,104744987.6796,,398791.15776,2476297.363968,,,
1989-11-16,106382888.76720001,,408577.44384,2046483.6793344,,,
1989-11-17,107855491.2,,413470.58688,1886061.984768,,,
1989-11-18,109271193.2004,,423256.87296,1838965.4830079998,,,
1989-11-19,110756636.16,,425703.44448,1911139.342848,,,
1989-11-20,112379895.84,,347413.15584,1970664.4279296,,,
1989-11-21,114084565.2,,261783.15264,1966456.3249152,,,
1989-11-22,115663419.60000001,,266676.29568,1845522.2946816,,,
1989-11-23,117414961.2,,276462.58176,2028012.0643584,,,
1989-11-24,118937075.52,,271569.43872,1793679.4441728,,,
1989-11-25,120251965.2,,274016.01024,1588901.4079488001,,,
1989-11-26,121455323.61840001,,269122.8672,1472469.069312,,,
1989-11-27,122528969.28,,281355.72479999997,1355009.1706368001,,,
1989-11-28,123423155.9364,,283802.29632,1177999.7211648,,,
1989-11-29,124067735.58,,286248.86784,930822.6004991999,,,
1989-11-30,124854079.08,,283802.29632,1070154.8485632,,,
1989-12-01,125438748.60000001,,271569.43872,856251.1005696,,,
1989-12-02,126225708.84,,269122.8672,1056087.0623232,,,
1989-12-03,127382713.08,,266676.29568,1423684.4332031999,,,
1989-12-04,138334782.0,,291142.01088,11243219.42016,,,
1989-12-05,151502181.0,,296035.15392,13463434.143129598,,,
1989-12-06,158144470.8,,293588.5824,6935883.4649088,,,
1989-12-07,162796774.9812,,303374.86848,4955677.4080512,,,
1989-12-08,167363697.6768,,308268.01152,4875185.2050432,,,
1989-12-09,171059006.4,,327840.58368,4023166.6732032,,,
1989-12-10,173934248.28,,330287.1552,3205522.4712192,,,
1989-12-11,176583072.5712,,327840.58368,2976670.1712384,,,
1989-12-12,178960679.28,,325394.01216,2702996.6810112,,,
1989-12-13,181594849.8288,,320500.86912,2954675.4932736,,,
1989-12-14,183140943.0,,318054.2976,1864140.7039488002,,,
1989-12-15,184484202.72,,286248.86784,1629514.4951807999,,,
1989-12-16,185624530.3104,,259336.58112,1399659.1008768,,,
1989-12-17,186600854.4,,256890.0096,1233218.8403711999,,,
1989-12-18,187508893.0368,,254443.43808,1162488.457728,,,
1989-12-19,188367197.76,,281355.72479999997,1139661.9454464,,,
1989-12-20,189600986.13,,254443.43808,1488224.9899008,,,
1989-12-21,190469047.68,,234870.86592,1102938.9069312,,,
1989-12-22,191169664.32,,232424.29439999998,933048.9805824,,,
1989-12-23,191954157.6,,229977.72288,1014470.8807679999,,,
1989-12-24,192577065.0,,225084.57984,847981.688832,,,
1989-12-25,193240677.24,,222638.00832,886246.0674048,,,
1989-12-26,193817230.4616,,220191.4368,796750.4812032001,,,
1989-12-27,194311337.88,,217744.86528,711854.4494591999,,,
1989-12-28,194852835.6,,207958.5792,749458.2537215999,,,
1989-12-29,195394333.32,,205512.00768,747011.6822015999,,,
1989-12-30,195847427.52839997,,203065.43615999998,656146.0159488,,,
1989-12-31,196224465.36,,200618.86463999999,577660.0015872,,,
1990-01-01,196937416.8,,198172.29312,911127.6997632,,,
1990-01-02,197398738.32,,190832.57856,652158.1043712,,,
1990-01-03,197980213.1268,,188386.00704,769862.6601984,,,
1990-01-04,198770368.08,,190832.57856,981001.7823744001,,,
1990-01-05,199818826.08,,193279.15008,1241732.9092608,,,
1990-01-06,200825345.76,,198172.29312,1204691.816448,,,
1990-01-07,203560994.70839998,,205512.00768,2941170.4184832,,,
1990-01-08,206470465.6584,,234870.86592,3144333.7175040003,,,
1990-01-09,211344463.20000002,,286248.86784,5160259.7185536,,,
1990-01-10,215828163.0,,288695.43936,4772404.735488,,,
1990-01-11,219009406.5984,,264229.72416,3445482.2059008,,,
1990-01-12,221286731.3832,,254443.43808,2531785.6060416,,,
1990-01-13,221933889.0,,251996.86656,899139.4993151999,,,
1990-01-14,224481025.20000002,,242210.58048,2789336.1899519996,,,
1990-01-15,225874857.6,,239764.00896,1633600.2696192001,,,
1990-01-16,227048797.52040002,,232424.29439999998,1406362.7068416001,,,
1990-01-17,228090187.68,,227531.15136,1268914.318848,,,
1990-01-18,228835209.6,,220191.4368,965221.3960703999,,,
1990-01-19,229797324.0,,217744.86528,1179859.11552,,,
1990-01-20,230539878.96,,207958.5792,950517.5012352,,,
1990-01-21,231281780.1756,,205512.00768,947410.3554048,,,
1990-01-22,232381365.9216,,203065.43615999998,1302652.5401088002,,,
1990-01-23,233389427.45160002,,193279.15008,1201340.0134655999,,,
1990-01-24,234010891.68,,193279.15008,814732.7818752,,,
1990-01-25,234934768.20000002,,195725.7216,1119600.0589824,,,
1990-01-26,235685303.77560002,,188386.00704,938920.7522304,,,
1990-01-27,236916970.56,,190832.57856,1422510.0788735999,,,
1990-01-28,238559965.92000002,,198172.29312,1841167.397376,,,
1990-01-29,239403666.24,,207958.5792,1051658.767872,,,
1990-01-30,240151870.5384,,205512.00768,953722.5099263999,,,
1990-01-31,240767895.12,,195725.7216,811747.9646208,,,
1990-02-01,241656000.72,,188386.00704,1076491.4688,,,
1990-02-02,242245813.85160002,,188386.00704,778205.4690816,,,
1990-02-03,242734062.24,,190832.57856,679070.3910911999,,,
1990-02-04,243267468.3312,,183492.864,716894.3867903999,,,
1990-02-05,244021815.36,,183492.864,937844.2607616,,,
1990-02-06,244643045.22720003,,183492.864,804726.3043584,,,
1990-02-07,245532248.6244,,181046.29248,1070252.7114239999,,,
1990-02-08,245891771.04,,173706.57792,533230.262784,,,
1990-02-09,247688161.9728,,198172.29312,1994567.43168,,,
1990-02-10,251269065.42600003,,215298.29376,3796198.2332928004,,,
1990-02-11,255236615.52,,232424.29439999998,4199980.3969536,,,
1990-02-12,258092812.4688,,256890.0096,3113090.9991936,,,
1990-02-13,260185448.2932,,274016.01024,2366642.0284416,,,
1990-02-14,261634676.28,,271569.43872,1720796.078592,,,
1990-02-15,263460559.7196,,271569.43872,2097445.7640959998,,,
1990-02-16,264692473.20000002,,264229.72416,1496151.8816256,,,
1990-02-17,265696760.28120002,,249550.29504,1253843.4382848,,,
1990-02-18,266518023.6,,244657.152,1065922.2798336,,,
1990-02-19,267302171.5056,,244657.152,1028807.7898752,,,
1990-02-20,268584102.6,,244657.152,1526587.2313344001,,,
1990-02-21,269268684.0,,244657.152,929232.3290112,,,
1990-02-22,270056877.72,,249550.29504,1037737.7759232001,,,
1990-02-23,270743926.08,,256890.0096,943936.2238463999,,,
1990-02-24,271621041.3732,,264229.72416,1141350.0797952,,,
1990-02-25,272359784.88,,271569.43872,1010311.7091839999,,,
1990-02-26,273230621.76,,271569.43872,1142402.1055488,,,
1990-02-27,274109537.934,,271569.43872,1150475.7915648,,,
1990-02-28,275127269.9472,,278909.15327999997,1296633.9741696,,,
1990-03-01,275919608.16,,278909.15327999997,1071255.8057472,,,
1990-03-02,276797845.92,,278909.15327999997,1157154.9318144,,,
1990-03-03,277536589.4268,,278909.15327999997,1017651.4237439999,,,
1990-03-04,278285422.8,,278909.15327999997,1027755.7641216,,,
1990-03-05,279116788.32,,278909.15327999997,1110278.6214912,,,
1990-03-06,280135642.8,,278909.15327999997,1297759.3970688002,,,
1990-03-07,280744981.92,,286248.86784,895591.9706112,,,
1990-03-08,281635554.48,,286248.86784,1176825.3668352,,,
1990-03-09,283403785.0644,,293588.5824,2061823.6827648,,,
1990-03-10,284529187.5468,,286248.86784,1411647.3013248,,,
1990-03-11,285410003.28000003,,286248.86784,1167063.5464704,,,
1990-03-12,286204364.4,,286248.86784,1080601.7089536,,,
1990-03-13,286907448.0,,286248.86784,989344.5912576,,,
1990-03-14,287844892.8,,293588.5824,1231041.3917184,,,
1990-03-15,288602249.52,,286248.86784,1043609.5475712,,,
1990-03-16,289357139.28000003,,293588.5824,1048478.224896,,,
1990-03-17,290107095.12,,293588.5824,1043536.1504255999,,,
1990-03-18,290997667.68,,300928.29696,1191504.7959552,,,
1990-03-19,292275552.96,,300928.29696,1578821.5332864001,,,
1990-03-20,293975288.4,,300928.29696,2000659.3947648,,,
1990-03-21,296062805.2824,,315607.72608,2403120.4098048,,,
1990-03-22,298014935.4,,315607.72608,2267751.6076032,,,
1990-03-23,300108039.9468,,315607.72608,2408698.5928704,,,
1990-03-24,301983040.56,,322947.44064,2197950.9221376,,,
1990-03-25,303559428.0,,322947.44064,1899346.8681216,,,
1990-03-26,305097577.56,,322947.44064,1861106.955264,,,
1990-03-27,306492643.44,,330287.1552,1725346.7016192002,,,
1990-03-28,307984266.1344,,330287.1552,1821912.8795136,,,
1990-03-29,309679721.3988,,330287.1552,2025736.7528448,,,
1990-03-30,311712730.8,,330287.1552,2363290.2254592,,,
1990-03-31,314710087.2,,337626.86976,3334995.0360576003,,,
1990-04-01,318459866.4,,337626.86976,4087413.6413184,,,
1990-04-02,323201363.52,,337626.86976,5079131.4069504,,,
1990-04-03,329733873.6,,344966.58432,6877483.8027264,,,
1990-04-04,335184510.7068,,352306.29888,5802949.591142399,,,
1990-04-05,339751075.69320005,,359646.01344,4926220.6869504,,,
1990-04-06,344898782.4468,,359646.01344,5507354.820096,,,
1990-04-07,350468672.4,,366985.728,5936874.9161472,,,
1990-04-08,356152548.24,,366985.728,6050860.683263999,,,
1990-04-09,360896512.32,,366985.728,5110961.302425601,,,
1990-04-10,365053845.6468,,374325.44256,4531662.09792,,,
1990-04-11,369072400.1388,,374325.44256,4392892.5613056,,,
1990-04-12,373263382.8,,374325.44256,4565302.45632,,,
1990-04-13,377929181.25240004,,374325.44256,5040108.591206401,,,
1990-04-14,383861442.96,,374325.44256,6306600.8042496,,,
1990-04-15,388109930.4588,,374325.44256,4622821.3527552,,,
1990-04-16,400992013.2,,381665.15712,13263744.9756672,,,
1990-04-17,410224611.0,,381665.15712,9614267.6364288,,,
1990-04-18,417602054.88,,381665.15712,7759105.8499584,,,
1990-04-19,423852209.05320007,,344966.58432,6595124.9836032,,,
1990-04-20,429719762.40000004,,315607.72608,6183146.8053504,,,
1990-04-21,435610862.88,,315607.72608,6206707.289088001,,,
1990-04-22,441647514.0,,322947.44064,6359593.5433728,,,
1990-04-23,447654561.6,,322947.44064,6329990.0279808,,,
1990-04-24,453032534.40000004,,315607.72608,5693587.8441984,,,
1990-04-25,458435176.8,,322947.44064,5725588.99968,,,
1990-04-26,462530330.40000004,,315607.72608,4410752.5334016,,,
1990-04-27,466637818.8,,330287.1552,4437787.1486976,,,
1990-04-28,469872003.36,,322947.44064,3557143.7300736,,,
1990-04-29,472615262.88,,322947.44064,3066214.6888703997,,,
1990-04-30,475030416.72,,344966.58432,2760124.1260032,,,
1990-05-01,477394578.49679995,,403684.30079999997,2767830.8262912,,,
1990-05-02,480157450.3488,,455062.30272,3217951.0545408,,,
1990-05-03,483958344.96,,477081.4464,4277977.0970112,,,
1990-05-04,488737697.5812,,501547.1616,5280900.1602048,,,
1990-05-05,495071999.76,,511333.44768,6845629.441536,,,
1990-05-06,503511469.92,,535799.16288,8975272.0868352,,,
1990-05-07,508755684.1488,,1069151.75424,6313377.80736,,,
1990-05-08,511073935.8,,2544434.3808,4862683.224576,,,
1990-05-09,512233407.0,,3679643.56608,4839122.7408384,,,
1990-05-10,513219228.8856,,3601353.27744,4587174.8057088,,,
1990-05-11,514618611.9456,,3542635.56096,4942025.5389696,,,
1990-05-12,515550234.72,,3562208.13312,4493838.1022208,,,
1990-05-13,516303200.2512,,3581780.70528,4334737.5562752,,,
1990-05-14,516883626.6,,3679643.56608,4260068.1934848,,,
1990-05-15,517470257.3532,,3738361.2825599997,4325000.2016255995,,,
1990-05-16,518171379.72,,3738361.2825599997,4439475.2830464,,,
1990-05-17,518171379.72,,3934087.00416,3934087.00416,,,
1990-05-18,518229353.28000003,,4090667.58144,4148651.326464,,,
1990-05-19,518229353.28000003,,4110240.1536,4110240.1536,,,
1990-05-20,518461247.52,,4110240.1536,4342126.2022656,,,
1990-05-21,519749000.64,,4110240.1536,5397993.073152,,,
1990-05-22,519980894.88,,4227675.58656,4459561.6352256,,,
1990-05-23,520452972.34559995,,4012377.2928,4484443.267584,,,
1990-05-24,520570189.95,,3934087.00416,4051302.2456832,,,
1990-05-25,520452972.34559995,,3914514.432,3797299.1904768,,,
1990-05-26,520038868.44,,3914514.432,3500407.7365248,,,
1990-05-27,519922921.32,,3914514.432,3798571.4076671996,,,
1990-05-28,520978780.2,,3934087.00416,4989953.875046399,,,
1990-05-29,523264998.3756,,3973232.14848,6259455.3710592,,,
1990-05-30,524969322.36120003,,3992804.72064,5697135.3729024,,,
1990-05-31,528383360.64,,3640498.42176,7054542.1836288,,,
1990-06-01,530265651.12,,3640498.42176,5522792.6863872,,,
1990-06-02,531390584.88,,3640498.42176,4765432.006655999,,,
1990-06-03,533698586.31240004,,3660070.99392,5968068.7030272,,,
1990-06-04,536588469.6,,3660070.99392,6549961.273344,,,
1990-06-05,538673050.8,,3934087.00416,6018663.8020608,,,
1990-06-06,539620523.7924,,4592214.74304,5539674.0298752,,,
1990-06-07,540866486.61,,5032597.61664,6278563.0946304,,,
1990-06-08,541704944.64,,5759229.35808,6597693.8836992,,,
1990-06-09,541468116.48,,6948263.1168,6711434.993663999,,,
