date,avg gain (m3/d),computed flow(m3/d),wse(m),storage(m3)
2000-03-01,5037662.0196864,6109260.3454464,1710.01944,1292661914.0124
2000-03-02,5316840.2958336,6388438.621593599,1710.0316320000002,1293398757.96
2000-03-03,5191624.76544,6263223.0912,1710.0316320000002,1293398757.96
2000-03-04,5557778.6591232,6629376.984883199,1710.025536,1293030946.5588
2000-03-05,5196738.0999168,6268336.4256768,1710.001152,1291568125.6224
2000-03-06,5974111.7346816,7045710.0604416,1709.9889600000001,1290833736.3
2000-03-07,6177519.690854399,7249118.0166144,1709.979816,1290278287.9212
2000-03-08,5557827.590553599,6629425.9163136,1709.961528,1289176555.92
2000-03-09,5896139.5003392,6967737.8260992,1709.928,1287165366.78
2000-03-10,5714432.6335488,6786030.9593088,1709.8914240000001,1284899081.6412
2000-03-11,5559882.7106304,6631481.0363904,1709.8518000000001,1282453781.55
2000-03-12,5742250.1517312,6818741.6205311995,1709.8152240000002,1280195748.3924
2000-03-13,5374187.932262399,6458019.115622399,1709.7725520000001,1277576984.0088
2000-03-14,5891906.9316096,6975738.1149696,1709.7176880000002,1274203724.5788002
2000-03-15,6374003.8496256005,7457835.032985601,1709.66892,1271214694.1688
2000-03-16,5453970.6295296,6537801.8128896,1709.604912,1267305648.0312
2000-03-17,6255956.7737856,7339787.957145601,1709.5530960000003,1264149629.0988002
2000-03-18,5846596.4270592,6930427.6104192,1709.495184,1260633211.98
2000-03-19,6404537.0621952005,7488368.245555201,1709.446416,1257674710.2
2000-03-20,5684168.5438464,6767999.727206401,1709.3854560000002,1253995856.1
2000-03-21,5685416.2953216,6769247.4786816,1709.3244960000002,1250318235.48
2000-03-22,5591663.6746752,6675494.8580352,1709.2604880000001,1246473478.32
2000-03-23,5165886.8330496,6249718.0164096,1709.190384,1242276328.2588
2000-03-24,6295077.4523904,7378908.6357504,1709.138568,1239183919.89
2000-03-25,5988155.0552064,7071986.2385664005,1709.080656,1235735652.5412
2000-03-26,5930831.8844928,7024449.3539328,1709.022744,1232288766.69
2000-03-27,6261265.833984,7354883.303424,1708.970928,1229221262.2824001
2000-03-28,7499891.5974143995,8593509.066854399,1708.940448,1227416829.06
2000-03-29,7017256.433664,8110873.903104,1708.900824,1225080852.3012
2000-03-30,6871660.9625088,7965278.4319488,1708.858152,1222574803.32
2000-03-31,6484001.7051647995,7577619.1746048,1708.8093840000001,1219705580.8224
2000-04-01,7007519.079014399,8101136.548454399,1708.7697600000001,1217384319.48
2000-04-02,7027042.719744,8120660.189184,1708.730136,1215058136.5524
2000-04-03,7147095.9842304,8240713.4536704,1708.681368,1212215890.2624
2000-04-04,7352216.5404672,8445834.009907201,1708.614312,1208306523.42
2000-04-05,8776757.2737024,9872821.314662399,1708.5533520000001,1204772146.8324
2000-04-06,9062345.567232,10160856.179712001,1708.471056,1200008903.46
2000-04-07,9072694.5647616,10173651.7487616,1708.3704720000003,1194157508.7012
2000-04-08,8661988.6036992,9760499.2161792,1708.245504,1186792017.2424
2000-04-09,9237691.3480704,10343541.675110402,1708.1296800000002,1180009567.1100001
2000-04-10,10133503.5101184,11239353.8371584,1708.0290960000002,1174147379.4012
2000-04-11,11573286.383923199,12681583.2824832,1707.9528960000002,1169727438.1824
2000-04-12,12859155.4434048,13974792.0565248,1707.898032,1166551757.5788002
2000-04-13,13877222.784307199,14997752.540467199,1707.861456,1164447983.43
2000-04-14,16896316.5057024,18026632.5479424,1707.8766960000003,1165324136.6088002
2000-04-15,15827531.737190401,16970080.6370304,1707.8736480000002,1165143740.1588001
2000-04-16,15117243.093503999,16274471.422464,1707.858408,1164267747.3324
2000-04-17,14038941.1617792,15198616.0622592,1707.8248800000001,1162340348.4888
2000-04-18,14911486.428672,16073607.900672,1707.8065920000001,1161287968.0224001
2000-04-19,15281138.919628799,16448153.5346688,1707.7944,1160585649.18
2000-04-20,15036310.5076224,16205771.6941824,1707.77916,1159714355.9124
2000-04-21,16296979.880447999,17476227.353088,1707.7852560000001,1160064577.8888001
2000-04-22,18654251.539968,19826159.298047997,1707.830976,1162691359.8924
2000-04-23,19295620.263936,20462634.878976,1707.8888880000002,1166027997.3012
2000-04-24,18295412.8951296,19462427.5101696,1707.928512,1168315485.9612
2000-04-25,16689238.692249598,17856253.3072896,1707.9407039999999,1169021270.8824
2000-04-26,16135848.680140799,17454550.7294208,1707.9468000000002,1169374268.1888
2000-04-27,17986264.1178624,19591215.0349824,1707.971184,1170787453.89
2000-04-28,20387867.653324798,22430754.872524798,1708.035192,1174501930.8924
2000-04-29,22454144.096256,25023044.192255996,1708.138824,1180539581.1311998
2000-04-30,21125141.9808768,23963164.9440768,1708.224168,1185541798.9188
2000-05-01,20602603.2356352,23440626.1988352,1708.300368,1190021489.9088001
2000-05-02,22894282.312704,25732305.275904,1708.4161920000001,1196841795.5424001
2000-05-03,25327495.5522048,28165518.515404798,1708.54116,1204064659.7088
2000-05-04,28465981.963775996,31548662.078975998,1708.6630800000003,1211147610.2388
2000-05-05,30646562.2281216,34194090.9321216,1708.80024,1219163380.0188
2000-05-06,28052511.376895998,32456340.112896,1708.90692,1225441410.84
2000-05-07,28122214.199500803,33211082.9611008,1709.0257920000001,1232474171.0688
2000-05-08,25980118.5051648,31068987.266764797,1709.1080880000002,1237364845.26
2000-05-09,23450167.8277632,28539036.5893632,1709.147712,1239725577.9624
2000-05-10,23184201.037824,28542192.666624002,1709.187336,1242089456.0388
2000-05-11,19788359.768064,25635665.700864002,1709.178192,1241546811.1824
2000-05-12,18479786.5248768,25085529.6288768,1709.1599039999999,1240454021.9112
2000-05-13,17017593.055948798,24357307.6159488,1709.1294240000002,1238633023.0524
2000-05-14,16657800.2482176,23997514.808217596,1709.0928480000002,1236452230.4124
2000-05-15,15946312.7844864,23286027.3444864,1709.0440800000001,1233559941.8388002
2000-05-16,15969408.4196352,23284657.264435202,1708.995312,1230666284.1024
2000-05-17,18500973.83424,25816222.67904,1708.9892160000002,1230304171.3788002
2000-05-18,18687451.5154944,26002700.360294398,1708.9861680000001,1230128560.8312
2000-05-19,19199323.2089088,26539037.768908802,1708.9922640000002,1230489279.7224
2000-05-20,21479063.01696,28818777.57696,1709.041032,1233374389.4424
2000-05-21,24283567.950335998,31623282.510335997,1709.1324720000002,1238819352.5412
2000-05-22,27013085.466624003,34377265.741824,1709.2696320000002,1247018294.1011999
2000-05-23,31104193.4309376,38492839.4213376,1709.473848,1259332815.69
2000-05-24,35691490.565222405,43104602.2708224,1709.751216,1276259096.9724
2000-05-25,38381373.6228864,46014676.7652864,1710.056016,1294872149.82
2000-05-26,40470329.783808,48911001.527808,1710.333384,1311733056.6623998
2000-05-27,39806892.984729595,49739973.3559296,1710.5772240000001,1326731704.74
2000-05-28,35678058.8875776,47250342.1771776,1710.7783920000002,1339240733.79
2000-05-29,39473743.340851195,51021560.9152512,1711.0374720000002,1355520979.9224
2000-05-30,40355096.265216,52832611.017216,1711.2874080000001,1371410360.9123998
2000-05-31,37996234.334208,51941691.998208,1711.519056,1386164163.21
2000-06-01,33523069.761331197,47492993.140531205,1711.6836480000002,1396469271.8700001
2000-06-02,31350661.045862403,45271652.9946624,1711.811664,1404553043.4023998
2000-06-03,30023738.5162752,43944730.465075195,1711.918344,1411309886.49
2000-06-04,31359346.3747584,45158009.74755839,1712.043312,1419280017.51
2000-06-05,31644836.8054272,45541363.0390272,1712.1774240000002,1427878150.2024
2000-06-06,31479864.4878336,45009404.9934336,1712.3176320000002,1436922950.6724
2000-06-07,31310317.0814976,43641037.5422976,1712.439552,1444844050.8623998
2000-06-08,30513493.2031488,41718790.7647488,1712.527944,1450598235.0623999
2000-06-09,31945080.062361598,41780297.5727616,1712.631576,1457392551.2724
2000-06-10,28212566.085734397,37362743.5705344,1712.6864400000002,1460992610.67
2000-06-11,25218916.7081472,34369094.1929472,1712.695584,1461599026.4424
2000-06-12,23810278.689792,32960456.174592,1712.6833920000001,1460796795.72
2000-06-13,24154046.4540672,32717046.7740672,1712.704728,1462197720.63
2000-06-14,24801091.2239616,32727982.9487616,1712.7260640000002,1463609598.8423998
2000-06-15,21781532.6539776,29708424.378777597,1712.7016800000001,1462001905.68
2000-06-16,22585158.001152,30512049.725952,1712.6894880000002,1461197837.0723999
2000-06-17,20385861.4646784,28312753.1894784,1712.6437680000001,1458194461.29
2000-06-18,18417472.3482624,26319898.3578624,1712.567568,1453198250.55
2000-06-19,19988293.5926784,27866253.8870784,1712.552328,1452194974.9224
2000-06-20,20112701.7544704,27672607.751270402,1712.5340400000002,1450998030.6
2000-06-21,18370351.380787198,25294148.7823872,1712.479176,1447422640.8023999
2000-06-22,17177770.0933632,23514390.3301632,1712.3968800000002,1442067487.3823998
2000-06-23,17211361.520332802,22936338.8771328,1712.30544,1436134288.23
2000-06-24,17465340.109823998,22970126.029824,1712.2140000000002,1430234861.76
2000-06-25,17539006.3782912,23043792.2982912,1712.1042720000003,1423185831.93
2000-06-26,16828717.7346048,22357969.3698048,1711.9640640000002,1414227683.43
2000-06-27,15551509.538304,20738241.160704,1711.778136,1402426523.8823998
2000-06-28,15501012.3021312,20247361.050931197,1711.5708720000002,1389400506.3600001
2000-06-29,14740348.750847999,19242040.347648,1711.3300800000002,1374145911.1824
2000-06-30,14242667.172249598,18622030.1930496,1711.0770960000002,1358026634.19
2000-07-01,15529759.517491201,19958053.9686912,1710.8424,1343243376.39
2000-07-02,13616467.1917056,18044761.6429056,1710.574176,1326546843.0923998
2000-07-03,13825404.3995136,18253698.8507136,1710.305952,1310059224.3023999
2000-07-04,13082992.271769598,17535752.4381696,1710.0346800000002,1293587640.7524
2000-07-05,12818199.83616,17246494.28736,1709.76036,1276826806.1424
2000-07-06,11685168.0995328,16088996.835532801,1709.4708,1259153109.9888
2000-07-07,11752546.679193601,16156375.4151936,1709.178192,1241546811.1824
2000-07-08,11454505.336627198,15858334.0726272,1708.8764400000002,1223642454.2688
2000-07-09,11697547.751424,16125842.202623999,1708.5746880000002,1206005626.8324
2000-07-10,11371052.78208,15799347.23328,1708.2668400000002,1188042297.24
2000-07-11,11966205.7700352,16345568.7908352,1707.9894720000002,1171848481.0512
2000-07-12,10459998.4794624,14814895.785062399,1707.681624,1154123990.1912
2000-07-13,10216540.147507198,14571437.453107199,1707.364632,1136156035.0488
2000-07-14,10028667.9204864,14383565.226086399,1707.056784,1118978826.93
2000-07-15,9867022.94016,14221920.24576,1706.748936,1101884644.35
2000-07-16,9269056.394956801,13599487.9853568,1706.4288960000001,1084168023.0924
2000-07-17,9359604.006912,13714501.312512001,1706.105808,1066566411.51
2000-07-18,10107520.920576,14486883.941376,1705.810152,1050715811.1312
2000-07-19,9852490.3053312,14207387.6109312,1705.532784,1036053668.7324001
2000-07-20,9476550.125568,13880378.861567998,1705.288944,1023266403.5988001
2000-07-21,8975908.1954304,13404202.6466304,1705.090824,1012865478.2124001
2000-07-22,8199170.6692608,12627465.120460799,1704.8774640000001,1001785657.7688001
2000-07-23,8337181.768703999,12741010.504703999,1704.664104,990819403.8288001
2000-07-24,8173016.819712,12552379.840512,1704.4446480000001,979664513.7924
2000-07-25,8100720.631296,12504549.367296001,1704.222144,968486249.3100001
2000-07-26,8417037.8631168,12820866.5991168,1703.993544,957135001.5924001
2000-07-27,7453602.464256001,11881896.915456,1703.74056,944624578.71
2000-07-28,8192491.5290112,12620785.9802112,1703.5028160000002,932828575.1088
2000-07-29,8049562.8208128,12453391.5568128,1703.258976,920889648.1800001
2000-07-30,7759301.57568,12163130.31168,1703.005992,908660471.0724
2000-07-31,7442617.3581312,11846446.094131202,1702.7438640000003,896163542.4612
2000-08-01,7632226.6509312,12060521.102131201,1702.481736,883831752.1524
2000-08-02,7042186.997452799,11470481.4486528,1702.2074160000002,870958846.5024
2000-08-03,6726554.8056576,11154849.2568576,1701.9270000000001,857721361.1688001
2000-08-04,7347054.27456,11775348.72576,1701.655728,845104402.6188
2000-08-05,7737991.9377408,12141820.6737408,1701.40884,833783609.5224
2000-08-06,7543709.6933376,11898606.9989376,1701.14976,822072790.0500001
2000-08-07,7147218.3128064005,11502115.618406398,1700.8876320000002,810381410.2224001
2000-08-08,6776733.987532799,11107165.577932801,1700.6255039999999,798564203.1
2000-08-09,6781871.7877247995,11087837.6629248,1700.384712,787681825.8
2000-08-10,7445846.8325376,11727346.9925376,1700.156112,777487890.6924
2000-08-11,6890426.1660672,11171926.3260672,1699.9122720000003,766763004.1188
2000-08-12,7055349.5522304,11336849.712230401,1699.6684320000002,756178598.5824
2000-08-13,6841225.6128,11122725.7728,1699.4154480000002,745355576.34
2000-08-14,6619248.1787904,10876282.6235904,1699.1594160000002,734335049.28
2000-08-15,6146325.903974399,10403360.3487744,1698.8972880000001,722866078.2312
2000-08-16,6452856.8497152,10709891.2945152,1698.638208,711703626.9624
2000-08-17,6159439.527321599,10416473.9721216,1698.3516960000002,699562705.3488001
2000-08-18,6100403.756544,10308506.770944,1698.049944,686995789.0824
2000-08-19,6254342.0365824,10389047.9053824,1697.745144,674533854.2988001
2000-08-20,5787780.8477184,9873555.2861184,1697.440344,661605368.04
2000-08-21,5818999.100313599,9904773.538713599,1697.1324960000002,648781493.22
2000-08-22,5670174.154751999,9731482.877952,1696.815504,635833271.2812
2000-08-23,5878964.5682688,9915807.5762688,1696.498512,623142760.3188
2000-08-24,6137665.0407936,10174508.0487936,1696.1845680000001,610759891.6032001
2000-08-25,5169801.3474816,9182178.640281599,1695.8614800000003,597555956.9255999
2000-08-26,5304264.918220799,9316642.2110208,1695.5414400000002,584755592.2344
2000-08-27,5770899.5042304,9783276.7970304,1695.2274960000002,572470785.1788
2000-08-28,5542512.0528384,9530423.6304384,1694.90136,559982071.5444001
2000-08-29,5525777.5036416,9489223.366041599,1694.5752240000002,547476631.9212
2000-08-30,5401467.2047104,9315981.6367104,1694.252136,534846869.8488
2000-08-31,6021355.030732799,9911403.7475328,1693.935144,522739153.5168
2000-09-01,7475768.402227201,11316885.688627198,1693.663872,512599602.5424
2000-09-02,6970796.0404992,10787447.6116992,1693.40784,503202828.5544
2000-09-03,7051532.9006592,10794787.3262592,1693.14876,493837866.01559997
2000-09-04,6272324.337254399,9991113.0476544,1692.911016,484819116.64320004
2000-09-05,5943554.0563968,9686808.4819968,1692.66108,475520527.6632
2000-09-06,6528064.45824,10271318.88384,1692.4568640000002,468054199.21440005
2000-09-07,6474680.2676735995,10193468.9780736,1692.2800800000002,461684397.48120004
2000-09-08,6248127.7449215995,9966916.455321599,1692.0972000000002,455185882.11
2000-09-09,6576457.6429056,10295246.353305599,1691.9204160000002,448991234.53679997
2000-09-10,5512688.3460096,9207011.3412096,1691.710104,441732821.47679996
2000-09-11,6238390.390272,9908247.670272,1691.5272240000002,435200114.04
2000-09-12,5838742.93248,9508600.21248,1691.3534880000002,428903852.38440007
2000-09-13,5978711.2891392,9575171.4235392,1691.179752,422698646.2224
2000-09-14,5770189.9984896,9317718.7024896,1690.9968720000002,416260448.02320004
2000-09-15,5612386.1354496,9159914.8394496,1690.78656,408979412.94
2000-09-16,5701074.3530496,9224137.341849599,1690.5518640000003,401004150.64320004
2000-09-17,5815427.1058944,9338490.0946944,1690.301928,392678395.0044
2000-09-18,5813959.1629824,9337022.151782399,1690.042848,384008646.46320003
2000-09-19,5268618.3711744,8791681.3599744,1689.7776720000002,374769116.5056
2000-09-20,5561668.70784,9060265.98144,1689.515544,365847084.3
2000-09-21,5505764.548608,9004361.822208,1689.2442720000001,356844690.8724
2000-09-22,6281352.186163199,9779949.4597632,1688.9882400000001,348544480.60440004
2000-09-23,6712854.0051456,10211451.2787456,1688.777928,341874597.85679996
2000-09-24,6637548.53376,10111680.09216,1688.567616,335251735.36679995
2000-09-25,6066420.8781312,9540552.4365312,1688.375592,328767244.6632
2000-09-26,6432990.6889728,9882656.5321728,1688.2414800000001,324313000.3656
2000-09-27,6553851.3220608,10003517.1652608,1688.1348,320811434.346
2000-09-28,6452245.2068352,9901911.050035201,1688.0494560000002,318040100.8212
2000-09-29,6569851.8998016,9995052.0278016,1687.976304,315679972.524
2000-09-30,6421981.1171328,9847181.2451328,1687.8970560000002,313147502.4012
2000-10-01,6415791.2911872,9645265.6975872,1687.811712,310437583.8456
2000-10-02,6771914.2416384,9340814.3376384,1687.714176,307374273.27
2000-10-03,6861336.430694399,8872418.2201344,1687.6014,303867045.5772
2000-10-04,6902903.6808192,8515194.312499199,1687.4764320000002,300027049.65
2000-10-05,6971260.889088,8289962.938368,1687.34232,295961832.6096
2000-10-06,7072818.0728832,8188454.6860032,1687.202112,291770640.2568
2000-10-07,6839586.4098816,7825554.7324415995,1687.049712,287216545.7532
2000-10-08,6411387.4624512,7399802.3565312,1686.897312,282261163.2012
2000-10-09,6276630.3031296,7267491.7687296,1686.738816,277197937.4928
2000-10-10,6893239.723315201,7884101.1889152005,1686.59556,272702383.95
2000-10-11,7215453.1924992,8206314.6580992,1686.4614480000002,268553512.296
2000-10-12,7058676.8894976005,8069110.9272576,1686.345624,265025882.84399998
2000-10-13,7817236.3892736,8810544.4263936,1686.2938080000001,263462965.0056
2000-10-14,7671322.8638208,8657291.1863808,1686.272472,262823294.6124
2000-10-15,7330955.8339584,8312031.0134784,1686.251136,262180861.22399998
2000-10-16,6696437.510246401,7679959.2612864,1686.2206560000002,261273365.3184
2000-10-17,6725527.2456192,7704155.8536192,1686.19932,260634706.3788
2000-10-18,6506705.888870399,7485334.496870399,1686.16884,259728295.9356
2000-10-19,6523073.4523392,7501702.0603392,1686.1444560000002,259009522.47
2000-10-20,6498901.3257216,7477529.9337216,1686.13836,258829286.37240002
2000-10-21,6555001.2106752,7540969.533235201,1686.1353119999999,258736948.0596
2000-10-22,6529923.852595201,7520785.3181952005,1686.132264,258648889.9224
2000-10-23,6369967.0066176,7360828.4722176,1686.12312,258376401.8556
2000-10-24,6554805.484953599,7545666.9505536,1686.1200720000002,258288763.10160002
2000-10-25,7221863.2098816,8212724.6754816,1686.1414080000002,258917110.14839998
2000-10-26,6685917.2527104,7676778.7183104,1686.1444560000002,259009522.47
2000-10-27,6617975.9616,7608837.4272,1686.1444560000002,259009522.47
2000-10-28,6382371.124224,7373232.589823999,1686.1596960000002,259458953.2428
2000-10-29,6246023.693414399,7236885.159014399,1686.1718880000003,259820979.6228
2000-10-30,6350394.4344576,7341255.9000576,1686.202368,260727735.4404
2000-10-31,5977463.537663999,6968325.003264,1686.269424,262729525.4628
2000-11-01,6175244.3793407995,7129407.2721408,1686.36696,265675285.3944
2000-11-02,6091620.564787201,7053123.1721472,1686.485832,269303196.7704
2000-11-03,5645904.165273599,6609853.3441536,1686.5894640000001,272512317.0168
2000-11-04,6058445.054976,7039520.234496,1686.7266240000001,276811660.896
2000-11-05,5697991.672934399,6693746.281574399,1686.8546400000002,280887584.5428
2000-11-06,5939468.2819584,6932776.3190784,1686.988752,285226991.8524
2000-11-07,5750372.7691776,6729001.3771776,1687.1198160000001,289338156.02279997
2000-11-08,5141103.063552,6114838.528512,1687.2386880000001,292859630.4096
2000-11-09,5300374.869503999,6271663.762944,1687.3606080000002,296513457.2004
2000-11-10,5324302.3389696,6293144.6608896,1687.482528,300213231.1212
2000-11-11,5327262.6905088,6296105.0124288,1687.6014,303867045.5772
2000-11-12,5180688.590745601,6149530.9126656,1687.714176,307374273.27
2000-11-13,5286380.4804096,6260115.9453696,1687.8300000000002,311016542.3532
2000-11-14,4714347.5933184,5692976.2013184,1687.927536,314116166.58
2000-11-15,5264703.8567424,6243332.4647424,1688.0403119999999,317741672.67
2000-11-16,5131708.228915201,6110336.836915201,1688.1469920000002,321209712.7032
2000-11-17,5169556.6903296,6148185.2983296,1688.2536720000003,324715620.57240003
2000-11-18,4900164.700262399,5878793.308262399,1688.351208,327952111.74
2000-11-19,5034750.5995776,6015825.7790976,1688.451792,331325642.53559995
2000-11-20,5020854.073344,6001929.252863999,1688.552376,334734204.1632
2000-11-21,4750801.508966399,5736769.8315264005,1688.6499119999999,337877616.93
2000-11-22,4647433.8622464,5633402.1848064,1688.747448,340917639.40320003
2000-11-23,4778252.0414208,5759327.220940799,1688.848032,344083600.1844
2000-11-24,4542793.998335999,5523869.177856,1688.9394720000003,346989642.06
2000-11-25,4854218.087116799,5840186.4096768005,1689.040056,350211997.54679996
2000-11-26,4954282.8622848,5942697.756364799,1689.143688,353561315.13
2000-11-27,5359312.7774208,6350174.2430208,1689.2595119999999,357342585.07440007
2000-11-28,5101419.6734976005,6089834.5675776005,1689.3661920000002,360863516.73
2000-11-29,4859086.7644416,5840161.9439616,1689.463728,364110307.45559996
2000-11-30,5013220.7702016,5999189.092761599,1689.564312,367491658.51440006
2000-12-01,4943224.3590144,5924299.538534399,1689.6618480000002,370798125.00240004
2000-12-02,4585633.4656512,5564262.0736512,1689.747192,373720078.77
2000-12-03,4500712.968192,5479341.576192,1689.8294880000003,376557119.77440006
2000-12-04,4811696.6740992,5792771.8536192,1689.920928,379732060.29
2000-12-05,4843893.555302399,5824968.7348224,1690.0123680000002,382939182.2988
2000-12-06,5195392.4855808,6174021.0935808,1690.112952,386495391.4824
2000-12-07,4521117.3746688,5499745.9826688,1690.201344,389377294.15440005
2000-12-08,4538267.841024,5516896.449023999,1690.289736,392276354.5332
2000-12-09,4964900.982681599,5943529.590681599,1690.39032,395602050.97440004
2000-12-10,5197667.797094399,6176296.405094399,1690.497,399160529.7612
2000-12-11,4917217.3037568,5895845.9117568005,1690.594536,402438539.8656
2000-12-12,4302687.4693632005,5281316.0773632,1690.673784,405126490.1424
2000-12-13,5024890.916352,6003519.524352,1690.774368,408561115.2024
2000-12-14,5254550.584934399,6238072.335974399,1690.8810480000002,412230286.48440003
2000-12-15,5310577.0727424,6301438.5383423995,1690.987728,415938361.72559994
2000-12-16,4058617.4945280002,5047032.388608,1691.0578320000002,418392024.8112
2000-12-17,4982247.1747584,5973108.6403584005,1691.15232,421722840.1944
2000-12-18,4636522.1532672,5627383.6188672,1691.2376640000002,424756855.62
2000-12-19,4239639.3212928,5230500.7868928,1691.3108160000002,427369526.6124
2000-12-20,4833348.8320512,5824210.2976512,1691.399208,430551436.29
2000-12-21,4188848.4965376,5182156.5336576,1691.469312,433091282.62320006
2000-12-22,4819721.4286848,5817922.608844799,1691.557704,436315833.70440006
2000-12-23,5109346.565222399,6109994.3169024,1691.65524,439856920.4232
2000-12-24,5059974.7519488,6060622.5036288,1691.755824,443299723.45559996
2000-12-25,4748648.5260288,5749296.2777088005,1691.8472640000002,446455656.04440004
2000-12-26,4365270.7688448,5365918.5205248,1691.926512,449203738.4712
2000-12-27,4088685.8585088,5089333.6101888,1691.9966160000001,451650765.4344
2000-12-28,4402238.464512,5402886.216192,1692.0758640000001,454435815.2568
2000-12-29,4068281.452032,5068929.203712,1692.145968,456911372.6124
2000-12-30,4323630.1215744,5324277.8732544,1692.222168,459617812.7544
2000-12-31,4509104.7085056,5509752.4601856,1692.3044640000003,462558663.4356
2001-01-01,4709111.9302656,5709759.681945601,1692.3898080000001,465626130.8388
2001-01-02,4463989.9296768,5464637.681356801,1692.4690560000001,468497400.9132
2001-01-03,4392256.4527104,5392904.2043904,1692.545256,471272471.88240004
2001-01-04,3984731.034624,4985378.786304,1692.6092640000002,473615541.1512
2001-01-05,4532469.466521599,5533117.2182016,1692.688512,476530834.1268
2001-01-06,4328841.318911999,5329489.070592,1692.761664,479242479.5544
2001-01-07,4237633.1326464,5228494.5982464,1692.831768,481853139.97440004
2001-01-08,3688867.1407104,4667495.7487103995,1692.8866320000002,483902801.3556
2001-01-09,3791060.4331008,4769689.0411008,1692.944544,486079116.46320003
2001-01-10,4978454.988902399,5959530.1684224,1693.032936,489420811.14
2001-01-11,4293096.9090048,5283958.3746048,1693.1030400000002,492086941.15559995
2001-01-12,4807635.365375999,5798496.830976,1693.188384,495292064.92679995
2001-01-13,4467782.115532801,5458643.581132799,1693.267632,498132880.38
2001-01-14,4596838.7632128,5587700.2288128,1693.349928,501102754.84559995
2001-01-15,4509129.1742207995,5497544.0683007995,1693.429176,503982461.9232
2001-01-16,3848016.6180864,4838878.0836864,1693.490136,506203503.01559997
2001-01-17,3354396.3482112,4345257.8138112,1693.5358560000002,507881997.93
2001-01-18,3755413.8860544,4746275.3516544,1693.593768,510010441.6788
2001-01-19,4206341.4829056,5206989.2345856,1693.663872,512599602.5424
2001-01-20,4009221.2155392,4992742.9665792,1693.7278800000001,514974507.93
2001-01-21,4047730.251264,5004339.715584,1693.7918880000002,517361020.3644
2001-01-22,3624644.6383104,4581254.1026304,1693.843704,519299976.9156
2001-01-23,4091621.7443328,5048231.2086528,1693.907712,521705916.66
2001-01-24,4767364.7981568,5728867.4055168005,1693.990008,524816950.5768
2001-01-25,4288228.23168,5257070.5536,1694.060112,527480650.6368
2001-01-26,3536983.9807488,4505826.3026688,1694.1088800000002,529344167.55120003
2001-01-27,4367252.491776,5336094.813696001,1694.166792,532013492.28000003
2001-01-28,3474743.20128,4443585.5232,1694.224704,533790320.22
2001-01-29,4421859.968102399,5400488.576102399,1694.294808,536499585.0312
2001-01-30,3887602.14528,4866230.75328,1694.3527199999999,538747984.71
2001-01-31,4012059.2385023995,4998027.561062399,1694.41368,541128181.7268
2001-02-01,4270661.8481664,5266416.4568064,1694.480736,543752287.0788
2001-02-02,4425945.7425408,5426593.4942208,1694.55084,546512124.57
2001-02-03,4452784.6321152,5441199.5261952,1694.620944,549286566.4644
2001-02-04,4583333.6884224,5539943.1527424,1694.6940960000002,552184208.3412
2001-02-05,4205656.44288,5154926.19264,1694.761152,554696844.1056
2001-02-06,4441677.1974144,5390946.947174399,1694.834304,557445493.9332
2001-02-07,4133604.911616,5085321.232896,1694.898312,559864039.8432001
2001-02-08,4141042.4890368,5095205.3818368,1694.9623199999999,562292502.9324
2001-02-09,3217926.5888255998,4174536.0531456,1695.001944,563800271.88
2001-02-10,4018053.3387264,4974662.8030464,1695.062904,566132634.5424
2001-02-11,3975678.7199999997,4934734.75584,1695.1238640000001,568474001.6088
2001-02-12,4316265.9412992,5280215.1201792,1695.19092,571063002.12
2001-02-13,4288570.7516928,5257413.0736128,1695.257976,573653655.4944
2001-02-14,4302565.1407872,5271407.4627072,1695.3250320000002,576258308.8668
2001-02-15,3934772.0441856,4903614.3661056,1695.382944,578519623.0812
2001-02-16,4164700.8356352,5133543.1575552,1695.446952,581035342.5455999
2001-02-17,4095144.8073215997,5063987.1292416,1695.507912,583432573.9212
2001-02-18,4086410.5469951998,5055252.8689152,1695.5688720000003,585845532.1668
2001-02-19,4215222.5375232,5184064.8594432,1695.6328800000001,588387302.7288
2001-02-20,4713711.4847232,5682553.806643199,1695.70908,591427559.5632
2001-02-21,4358787.3543168,5327629.6762368,1695.776136,594112894.8624
2001-02-22,4130595.6286464,5099437.950566401,1695.8370960000002,596570024.0268
2001-02-23,4283775.4715136,5255064.3649536,1695.901104,599158321.4544001
2001-02-24,4287665.520230399,5266294.128230399,1695.9651119999999,601757843.55
2001-02-25,4273793.459712,5252422.067712,1696.02912,604367961.2388
2001-02-26,3937854.7243008,4916483.3323008,1696.083984,606617680.7412
2001-02-27,4193399.1195648,5169581.1560448,1696.144944,609120485.67
2001-02-28,3807525.8594303997,4786154.4674304,1696.19676,611264347.9188
2001-03-01,3809507.5823616,4788136.190361599,1696.2516240000002,613434655.9788
2001-03-02,3663104.7426048,4641733.3506048,1696.3034400000001,615458574.6324
2001-03-03,4303959.6865536,5275248.579993599,1696.3704960000002,618091511.7012
2001-03-04,3860445.201408,4829287.523328,1696.42536,620254036.5024
2001-03-05,3963543.7252607998,4929939.4756608,1696.4832720000002,622541673.1800001
2001-03-06,4006236.3982848,4962845.8626048,1696.5411840000002,624837759.1956
2001-03-07,3890758.2225408,4847367.6868608,1696.596048,627018354.4788
