date,avg gain (m3/d),inflow(m3/d),max discharge (m3/d),outflow(m3/d)
2016-09-25,5627114.496,6884676.7229952,10740448.9728,10544723.2512
2016-09-26,5357991.6288,6648974.0227584,10422394.6752,10300066.0992
2016-09-27,5137800.192,6125236.457471999,10202203.2384,10055408.9472
2016-09-28,4966540.1855999995,6304276.5613056,24955029.504,9957546.0864
2016-09-29,4819745.8944,6117187.2371712,9933080.371199999,9761820.3648
2016-09-30,4697417.3184,5709930.941951999,9786286.08,9639491.7888
2016-10-01,4746348.7488,6328742.276505601,9786286.08,9688423.2192
2016-10-02,4746348.7488,5458716.9782784,9761820.3648,9663957.504
2016-10-03,4624020.1728,5650405.8568704,9615026.0736,9566094.6432
2016-10-04,4526157.312,6667934.9520384,9541628.928,9468231.782399999
2016-10-05,4624020.1728,6836626.0583424,10667051.8272,9908614.656
2016-10-06,4770814.464,5908347.892224,10618120.3968,10104340.3776
2016-10-07,4697417.3184,7091607.7421568,9835217.5104,9321437.4912
2016-10-08,4868677.3248,5590660.580352,9370368.9216,9223574.6304
2016-10-09,5480320.2047999995,12262681.306828799,10667051.8272,9468231.782399999
2016-10-10,12820034.7648,21390350.3336448,18716272.128,15804852.019199999
2016-10-11,13676334.7968,18815333.8088448,18153560.6784,16856877.7728
2016-10-12,11890337.587199999,17180852.7734784,15804852.019199999,14948551.9872
2016-10-13,10691517.5424,15429743.6737536,14190114.816,13749731.9424
2016-10-14,12526446.1824,20108664.9114624,20991583.641599998,15633592.0128
2016-10-15,21407500.8,30626647.1359488,25689000.96,24465715.2
2016-10-16,23805140.8896,36168620.9430528,28380229.632,26912286.72
2016-10-17,25370946.6624,35681190.4991232,28624886.783999998,28380229.632
2016-10-18,24808235.2128,37232170.048512,29603515.392,29358858.24
2016-10-19,23731743.744,33688947.3103872,29358858.24,28624886.783999998
2016-10-20,21285172.224,32939317.796659198,27156943.872,26178315.264
2016-10-21,22263800.832,33643196.4229632,27646258.176,27156943.872
2016-10-22,22777580.8512,36967671.2014848,28135572.48,27646258.176
2016-10-23,22092540.8256,33698904.8564736,27890915.327999998,26912286.72
2016-10-24,20208680.7552,30576419.0226432,26178315.264,25199686.656
2016-10-25,18300354.9696,28963516.7480832,24098729.472,23291360.8704
2016-10-26,17248329.216,26690113.5602688,25199686.656,24710372.351999998
2016-10-27,20379940.7616,31014086.201856,30337486.848,27890915.327999998
2016-10-28,26716560.9984,39927557.892096,37677201.408,34252001.28
2016-10-29,29652446.8224,42015413.0958336,37921858.56,37187887.104
2016-10-30,26716560.9984,38805706.9873152,35719944.192,34252001.28
2016-10-31,26276178.1248,46371607.084339194,38655830.016,34985972.736
2016-11-01,28331298.2016,47992558.5792,46240201.728,45995544.576
2016-11-02,26667629.568,44853729.647616,45261573.12,44282944.512
2016-11-03,23731743.744,37067809.3737984,42570344.448,41347058.688
2016-11-04,21187309.3632,34916343.3105408,40123772.928,38900487.168
2016-11-05,19499175.014399998,31497846.788505603,38166515.712,37187887.104
2016-11-06,18324820.6848,29750823.463219196,36209258.496,35719944.192
2016-11-07,18471614.976,28386615.1836672,33273372.672,30092829.696
2016-11-08,17199397.7856,25497703.532851197,29358858.24,28624886.783999998
2016-11-09,15829317.7344,23675986.3790592,28135572.48,27646258.176
2016-11-10,15070880.5632,22614345.5993856,27646258.176,27156943.872
2016-11-11,14532634.8288,21852116.242329597,26912286.72,26667629.568
2016-11-12,14141183.3856,21933293.4853632,26667629.568,26178315.264
2016-11-13,13847594.803199999,21118756.429209597,26178315.264,25933658.112
2016-11-14,14508169.113599999,24165080.491622403,27646258.176,26422972.416
2016-11-15,17933369.2416,26170241.577984,31316115.456,29848172.544
2016-11-16,20600132.1984,31690758.9528576,33273372.672,32539401.216
2016-11-17,20575666.4832,28871036.3446272,33028715.52,32539401.216
2016-11-18,18887532.1344,27153812.260454398,31560772.608,30826801.152
2016-11-19,17297260.6464,26824063.3509888,30092829.696,29358858.24
2016-11-20,16440960.6144,24391266.0286464,29114201.088,28624886.783999998
2016-11-21,16269700.608,25284509.2905984,28624886.783999998,28380229.632
2016-11-22,15780386.304,23662236.6471168,28380229.632,27890915.327999998
2016-11-23,14630497.6896,23294052.099072002,27156943.872,26667629.568
2016-11-24,13847594.803199999,21991766.544691198,26422972.416,25933658.112
2016-11-25,13113623.3472,19298727.4097664,25444343.808,25199686.656
2016-11-26,12575377.6128,18814942.3574016,24710372.351999998,24710372.351999998
2016-11-27,11792474.7264,19184839.5055104,24172126.6176,23951935.1808
2016-11-28,11278694.7072,17125804.9142784,23511552.3072,23291360.8704
2016-11-29,11719077.5808,16695477.449625598,22728649.4208,19499175.014399998
2016-11-30,10887243.264,15469011.1466496,18716272.128,18545012.1216
2016-12-01,10422394.6752,16095088.7986176,18275889.2544,18055697.8176
2016-12-02,10055408.9472,15192866.619187199,17957834.9568,17713177.8048
2016-12-03,9761820.3648,14067908.568576,17590849.2288,17419589.2224
2016-12-04,9566094.6432,16177880.7788544,17590849.2288,17297260.6464
2016-12-05,9517163.2128,13794479.7355008,17590849.2288,17150466.3552
2016-12-06,8563000.32,11220955.619328,16734549.1968,16245234.8928
2016-12-07,6997194.5472,9586083.1325184,15462332.0064,14606031.9744
2016-12-08,6018565.9392,8579906.1292032,14116717.6704,13602937.6512
2016-12-09,5969634.5088,9681597.2846592,14018854.8096,13578471.936
2016-12-10,6679140.2496,11779703.623065598,14728360.5504,14287977.6768
2016-12-11,7266317.4144,11563671.357849598,15291072.0,14899620.5568
2016-12-12,7535440.2816,10738809.7698816,15340003.430399999,15193209.1392
2016-12-13,7021660.2624,9278108.7095808,15070880.5632,14557100.544
2016-12-14,6605743.104,10398418.274303999,14190114.816,12893431.9104
2016-12-15,6336620.2368,9300323.5789824,12550911.8976,11523351.859199999
2016-12-16,6140894.5152,8525372.050022399,27646258.176,11303160.4224
2016-12-17,5455854.4896,7897263.7436927995,12061597.5936,10667051.8272
2016-12-18,5749443.072,9270964.720742399,11376557.568,10936174.6944
2016-12-19,6116428.8,8757037.9072512,11425488.998399999,11254228.992
2016-12-20,6532345.9584,12273837.67296,12012666.1632,11719077.5808
2016-12-21,6679140.2496,8544406.376448,12061597.5936,11865871.872
2016-12-22,6361085.952,9052803.938304,11914803.3024,11547817.5744
2016-12-23,6116428.8,7129260.4778496,11425488.998399999,11278694.7072
2016-12-24,6189825.9456,8909997.5586816,11572283.2896,11401023.2832
2016-12-25,5871771.648,9698992.408166401,11474420.4288,11082968.9856
2016-12-26,5553717.3504,8785271.342592,10838311.8336,10715983.2576
2016-12-27,5749443.072,9503902.7951616,11034037.5552,10887243.264
2016-12-28,5676045.9264,7218242.284031999,10936174.6944,10813846.1184
2016-12-29,5455854.4896,9561225.9658752,10789380.4032,10667051.8272
2016-12-30,5211197.3376,7885764.8575488,10789380.4032,10642586.112
2016-12-31,4991005.9008,7205275.454976,10618120.3968,10520257.536
2017-01-01,4770814.464,7318943.167795201,10569188.9664,10348997.5296
2017-01-02,3914514.432,6230047.5813888,10030943.232,9541628.928
2017-01-03,3571994.4192,4818204.554342399,10740448.9728,9223574.6304
2017-01-04,3327337.2672,4967543.2799232,10838311.8336,9101246.0544
2017-01-05,2984817.2544,4732452.2225664,10202203.2384,8856588.9024
2017-01-06,3523062.9888,5774985.2786688,10520257.536,9345903.2064
2017-01-07,3987911.5776,5434765.0430976,11376557.568,9835217.5104
2017-01-08,4257034.4448,7362320.8808448,10348997.5296,10104340.3776
2017-01-09,4672951.6032,8504722.986393599,10471326.1056,10153271.808
2017-01-10,4795280.1792,7583515.411968,10300066.0992,10055408.9472
2017-01-11,4134705.8688,5979347.3977344,11131900.416,9541628.928
2017-01-12,3351802.9824,5411693.873663999,10030943.232,8978917.4784
2017-01-13,3351802.9824,5166253.8187776,9663957.504,9272506.0608
2017-01-14,3743254.4255999997,5529545.2237824,9786286.08,9639491.7888
2017-01-15,3816651.5712,5886010.6942464,9884148.9408,9712888.9344
2017-01-16,3767720.1408,6404292.4050432,10030943.232,9688423.2192
2017-01-17,3767720.1408,5817237.5688192,9835217.5104,9639491.7888
2017-01-18,4403828.736,6953327.5198464,11523351.859199999,10226668.9536
2017-01-19,4917608.7552,7512320.180736001,10936174.6944,10789380.4032
2017-01-20,4966540.1855999995,7271283.954585601,10887243.264,10813846.1184
2017-01-21,4599554.4576,6899380.617830399,10667051.8272,10446860.3904
2017-01-22,4477225.8816,5695887.6214272,10422394.6752,10324531.8144
2017-01-23,4428294.4512,6708572.504985601,10373463.2448,10251134.6688
2017-01-24,4061308.7232,6103021.5880704,10104340.3776,9908614.656
2017-01-25,4012377.2928,6000534.7070976,10030943.232,9810751.7952
2017-01-26,4036843.008,5738115.445862399,9933080.371199999,9810751.7952
2017-01-27,3938980.1472,6203428.8832511995,24710372.351999998,9737354.6496
2017-01-28,3963445.8624,5718885.3937152,9982011.8016,9786286.08
2017-01-29,3865583.0016,3700684.0811519995,9933080.371199999,9663957.504
2017-01-30,3865583.0016,6681097.506816001,9786286.08,9663957.504
2017-01-31,3841117.2864,5605486.8037632,9786286.08,9663957.504
2017-02-01,2960351.5392,4726188.9994752,9884148.9408,9052314.624
2017-02-02,2324242.944,3691289.2465152,10202203.2384,8832123.1872
2017-02-03,1908325.7856,5152528.5525504,9541628.928,8660863.1808
2017-02-04,2250845.7983999997,5833262.612275201,9590560.3584,9345903.2064
2017-02-05,3082680.1152,4785738.550272,10373463.2448,9639491.7888
2017-02-06,2642297.2416,7555379.839488,9590560.3584,9174643.2
2017-02-07,2617831.5264,4032072.193536,10055408.9472,9419300.352
2017-02-08,2838022.9632,4257279.101952,9982011.8016,9370368.9216
2017-02-09,3327337.2672,10839657.447936,9884148.9408,9492697.4976
2017-02-10,4672951.6032,8439326.129664,10104340.3776,9786286.08
2017-02-11,5260128.768,10398491.671449598,9884148.9408,9590560.3584
2017-02-12,5406923.0592,8831658.3386112,9590560.3584,9370368.9216
2017-02-13,5357991.6288,8367323.5298304,9370368.9216,9174643.2
2017-02-14,5137800.192,8856515.505254399,9615026.0736,9125711.7696
2017-02-15,5137800.192,8880981.220454399,9615026.0736,9150177.4848
2017-02-16,5357991.6288,10667174.155776,9541628.928,9321437.4912
2017-02-17,6556811.6736,11280431.7729792,10153271.808,9663957.504
2017-02-18,6948263.1168,12989606.6368512,9615026.0736,9492697.4976
2017-02-19,7276103.70048,13414869.6984576,9761820.3648,9639491.7888
2017-02-20,7192920.2688,11006293.4341632,9933080.371199999,9663957.504
2017-02-21,7143988.8384,13836193.7799168,24392318.0544,9517163.2128
2017-02-22,6884652.25728,11991209.730969599,9541628.928,9296971.776
2017-02-23,6532345.9584,10992788.3593728,9223574.6304,9101246.0544
2017-02-24,6189825.9456,10281251.964211201,9199108.9152,8929986.048
2017-02-25,5822840.2176,10011126.002688,9101246.0544,8929986.048
2017-02-26,5871771.648,10404216.648806399,9150177.4848,9052314.624
2017-02-27,5602648.7808,9783766.1113344,9150177.4848,8978917.4784
2017-02-28,5553717.3504,9863646.6714624,9199108.9152,9052314.624
2017-03-01,5431388.7743999995,10256712.851865599,9370368.9216,9174643.2
2017-03-02,5333525.9136,9125711.7696,9199108.9152,9125711.7696
2017-03-03,5015471.616,9510141.5525376,12648774.7584,12208391.8848
2017-03-04,5357991.6288,10363530.164428798,12648774.7584,12526446.1824
2017-03-05,5357991.6288,8792293.0028544,12648774.7584,12575377.6128
2017-03-06,5137800.192,8629987.4482176,12501980.4672,12404117.6064
2017-03-07,4942074.4704,8724522.9717504,12306254.7456,12232857.6
2017-03-08,4844211.6096,8953742.257459199,12355186.175999999,12183926.1696
2017-03-09,4208103.0144,7434861.726412799,14410306.252799999,14165649.1008
2017-03-10,4159171.584,9914046.0447744,14336909.1072,14214580.5312
2017-03-11,3743254.4255999997,9282292.34688,15633592.0128,15462332.0064
2017-03-12,4379363.0208,9893935.226879999,16514357.76,16073974.8864
2017-03-13,4697417.3184,10104071.2547328,16685617.7664,16538823.4752
2017-03-14,4868677.3248,13358207.1020544,18716272.128,18178026.3936
2017-03-15,8073686.016,24454314.1767168,24897143.6218368,21505363.6608
2017-03-16,18545012.1216,46463353.5163392,38643401.4326784,32784058.368
2017-03-17,23242429.44,46647458.0232192,45896066.9779968,44772258.816
2017-03-18,21872349.3888,48684767.0593536,45273830.44331519,43304315.904
2017-03-19,33151044.096,66129507.0369792,58025703.725568004,54558544.896
2017-03-20,32588332.6464,60268696.02938879,57552659.122176,54069230.592
2017-03-21,27523929.599999998,50888687.616,52827204.0941568,50888687.616
2017-03-22,24710372.351999998,48197458.944,48862070.097408004,48197458.944
2017-03-23,24955029.504,46671238.6983936,53052533.331148796,49910059.008
2017-03-24,24221058.048,43791403.8279168,52827204.0941568,51867316.224
2017-03-25,23242429.44,42304475.5209216,51375579.81419519,50644030.464
2017-03-26,22019143.68,39457106.6545152,50383715.254272,49665401.856
2017-03-27,21040515.072,37733741.6758272,53731677.11938559,51133344.768
2017-03-28,21529829.376,37836277.4882304,54073022.777856,53335259.136
2017-03-29,21040515.072,35540414.7738624,52939795.3155072,52601287.68
2017-03-30,22019143.68,36864915.1976448,53845320.3664896,53335259.136
2017-03-31,22997772.288,38966177.613312,54301263.4349568,54069230.592
2017-04-01,23976400.895999998,40231422.07488,55566116.44508161,55292516.352
2017-04-02,23731743.744,40555397.075558394,55219559.5892736,55047859.199999996
2017-04-03,23242429.44,39585943.1107584,55219559.5892736,54558544.896
2017-04-04,21529829.376,35814969.029836796,53845320.3664896,52845944.832
2017-04-05,20306543.616,34391235.6652032,52154445.8575872,51622659.072
2017-04-06,19327915.008,32734588.6918656,50933435.4091008,45750887.424
2017-04-07,19792763.5968,41451551.757619195,46104514.871500805,43793630.208
2017-04-08,24710372.351999998,41160067.2267264,49728425.538355194,48686773.247999996
2017-04-09,25542206.6688,45769750.490419194,50164747.103232,49665401.856
2017-04-10,23951935.1808,43029052.1422848,49185947.235225596,47952801.791999996
2017-04-11,21994677.9648,37709031.3034752,47154607.8336,45995544.576
2017-04-12,20502269.3376,37029887.5152384,45273830.44331519,44527601.664
2017-04-13,20673529.344,36774979.2285696,45584349.3006336,44772258.816
2017-04-14,22581855.1296,38996221.5115776,47154607.8336,46729516.032
2017-04-15,22092540.8256,39033898.7129856,46732990.16355839,46240201.728
2017-04-16,20673529.344,36033350.003712,45584349.3006336,44772258.816
2017-04-17,20135283.6096,35308137.2737536,44553853.3764096,44282944.512
2017-04-18,19621503.5904,35085254.6082816,44043498.557337604,43793630.208
2017-04-19,20624597.9136,37100324.3092992,45377222.5557504,44772258.816
2017-04-20,22288266.547199998,40133608.1455104,46418165.34036481,45750887.424
2017-04-21,23511552.3072,42394460.4214272,47260348.6546944,46729516.032
2017-04-22,24392318.0544,42357297.00003839,47897484.8099328,47708144.64
2017-04-23,25395412.3776,45627751.47939839,49294183.5592704,48686773.247999996
2017-04-24,27377135.3088,47593008.9842688,51375579.81419519,50644030.464
2017-04-25,28575955.3536,50594047.0078464,52266254.1760512,51867316.224
2017-04-26,29579049.6768,50809149.575884804,53052533.331148796,52845944.832
2017-04-27,30313021.132799998,52816390.248038396,54073022.777856,53579916.288
2017-04-28,30264089.7024,49261497.3637632,54415591.7220864,53579916.288
2017-04-29,29236529.664,47524284.790272,53165393.6753664,52601287.68
2017-04-30,28282366.7712,48575038.32668161,51931245.1378176,51622659.072
2017-05-01,28184503.9104,45031864.5199872,52042784.333414406,51622659.072
2017-05-02,27426066.7392,47092660.6427136,51375579.81419519,50888687.616
2017-05-03,26178315.264,43552251.4618368,52490237.7987072,50888687.616
2017-05-04,26422972.416,45534879.624499194,53504757.610905595,52356630.528
2017-05-05,35719944.192,65665979.5968,70950574.08,62632230.912
2017-05-06,57983745.024,101057765.1508224,96674389.75272961,85630003.2
2017-05-07,78779602.944,133861249.2966912,110516455.3042944,106425861.12
2017-05-08,74865088.512,120368138.24102399,109850082.619392,102511346.688
2017-05-09,62142916.608,101301247.9484928,94976909.50072321,89789174.784
2017-05-10,56271144.96,93147852.63237119,85716562.90037759,83917403.13599999
2017-05-11,59696345.088,103014581.9839488,90580640.67072,87342603.264
2017-05-12,72663174.144,127144725.4342656,107535185.5785984,100309432.32
2017-05-13,84406717.44,139286692.9022976,114391017.2233728,112052975.616
2017-05-14,72173859.84,115187425.1845632,109850082.619392,99820118.016
2017-05-15,57005116.416,90652863.46199039,92234743.20967679,84651374.592
2017-05-16,47708144.64,75109745.664,79042144.5338112,75109745.664
2017-05-17,42815001.6,67864982.5446912,72530618.89904639,70216602.624
2017-05-18,39634458.624,62602920.9851904,68848259.63857919,67036059.648
2017-05-19,36943229.952,59925760.0994304,65000512.14336,64100173.824
2017-05-20,36943229.952,62020221.046271995,65379779.6603904,64100173.824
2017-05-21,40613087.232,69057588.2978304,70158105.0989568,68014688.256
2017-05-22,47708144.64,80060309.7375744,79042144.5338112,75109745.664
2017-05-23,58228402.176,97899730.63280639,90281645.1652608,85630003.2
2017-05-24,76088374.272,127771072.2091008,111687922.6795008,101043403.776
2017-05-25,79758231.552,123693958.6338816,112192063.206912,107649146.88
2017-05-26,63366202.368,99149365.9680768,99802992.01536,91501774.848
2017-05-27,54069230.592,86954014.30947839,85281660.3469824,82204803.072
2017-05-28,55537173.504,92397146.6271744,86736049.2527616,83672745.984
2017-05-29,65078802.432,108027974.01415679,97763187.4762752,93459032.064
2017-05-30,74865088.512,122374742.8045824,105572472.50810881,103245318.144
2017-05-31,80492203.008,127203345.28788479,109683838.084608,106670518.272
2017-06-01,88125506.1504,152048034.4163328,115072338.4602624,111563661.31199999
2017-06-02,87880848.9984,144561990.4137216,114561127.34115839,110829689.85599999
2017-06-03,80125217.28,128768686.212096,106551345.7732608,103000660.992
2017-06-04,74277911.3472,118645409.3709312,98701765.7084928,97128889.344
2017-06-05,77898837.1968,128419462.59333119,102825828.9911808,100798746.624
2017-06-06,72345119.8464,115764889.4604288,100910921.92819199,95171632.12799999
2017-06-07,64442693.8368,103318641.8924544,90281645.1652608,87342603.264
2017-06-08,65201131.008,107132308.6464,91782005.1499008,88076574.72
2017-06-09,72614242.7136,114089624.077824,99172901.9860992,96639575.03999999
2017-06-10,67500908.2368,101222835.33127679,97919278.7392512,91501774.848
2017-06-11,53726710.5792,80861243.85607679,85136970.10728961,77800974.336
2017-06-12,45579627.4176,69390909.2017152,72663149.67828481,66057431.04
2017-06-13,43230918.7584,71353475.4779136,63246760.7463936,59941002.24
2017-06-14,53946902.016,88290723.1251456,72795802.7860992,70705916.928
2017-06-15,51108879.0528,79516461.3543936,71606597.7673728,67770031.104
2017-06-16,45432833.1264,71953105.6917504,64245646.9665792,62142916.608
2017-06-17,53726710.5792,88030750.4354304,70685879.5072512,67525373.95199999
2017-06-18,50839756.1856,79521085.37456639,69501469.768704,64589488.128
2017-06-19,44234013.0816,67936471.36450559,61030876.4550144,57494430.72
2017-06-20,42350153.011199996,64504959.081984,54989190.4149504,50644030.464
2017-06-21,43157521.6128,65555614.7555328,52154445.8575872,51378001.92
2017-06-22,41983167.283199996,62054840.03328,51931245.1378176,50399373.312
2017-06-23,37114489.958399996,54610852.5950976,48217838.8847616,45506230.272
2017-06-24,32930852.659199998,48228823.9908864,43233683.384217605,41102401.536
2017-06-25,30508746.854399998,44940118.0879872,39404603.229696,38655830.016
2017-06-26,30141761.1264,43102669.47932161,37796863.2210432,37677201.408
2017-06-27,30949129.728,44706641.7678336,37238262.0115968,36698572.8
2017-06-28,30851266.8672,44717431.148236796,36868413.7949184,36698572.8
2017-06-29,28575955.3536,39612341.6174592,35861869.8058752,34741315.584
2017-06-30,26129383.8336,36307879.793971196,33543939.0163968,32294744.064
2017-07-01,24710372.351999998,34648199.071948804,31143240.7123968,30337486.848
2017-07-02,24221058.048,33866543.937024005,30144501.286502402,29848172.544
2017-07-03,23682812.3136,31947942.55104,29651884.1109504,29358858.24
2017-07-04,23193498.0096,31452756.475392,29325976.3187712,28869543.936
2017-07-05,22117006.5408,30237789.05856,28280507.376844797,27646258.176
2017-07-06,20795857.919999998,28151083.7434368,26790227.2668672,26422972.416
2017-07-07,20037420.7488,27863366.932684798,28439974.9085184,26422972.416
2017-07-08,19425777.8688,24955029.504,25194866.9101056,24955029.504
2017-07-09,18814134.9888,25488993.73824,24601353.125068802,24343386.623999998
2017-07-10,18080163.5328,24370641.430732798,23943005.194752,23217963.724799998
2017-07-11,17272794.9312,22896386.364211198,22796957.6976384,22435060.8384
2017-07-12,16440960.6144,21534037.479014397,21957808.1319936,21578760.8064
2017-07-13,15511263.4368,20589342.8179968,21068357.055897597,20600132.1984
2017-07-14,14777291.9808,19510086.7233792,20133204.023808,19817229.312
2017-07-15,14214580.5312,18872754.8424192,19544412.1218048,19181120.7168
2017-07-16,13994389.0944,18319731.8160384,19157266.64448,18936463.564799998
2017-07-17,13358280.4992,17757020.3664384,18584573.1830784,18373752.115199998
2017-07-18,12697706.1888,16430758.4111616,18145805.046681598,17664246.3744
2017-07-19,11914803.3024,15598924.0943616,17225037.8551296,16832412.0576
2017-07-20,11303160.4224,15060678.3599616,16566665.4590976,16294166.3232
2017-07-21,10789380.4032,13905700.8768,15980442.4571904,15755920.5888
2017-07-22,10397928.959999999,13514249.4336,15519875.368550401,15364469.1456
2017-07-23,10079874.6624,13171729.4208,15122968.0708608,15021949.1328
2017-07-24,9835217.5104,12853675.1232,14842957.9603968,14703894.8352
2017-07-25,9712888.9344,12065683.3680384,14676346.439884799,14532634.8288
2017-07-26,9370368.9216,11723163.3552384,14346230.544691201,14190114.816
2017-07-27,9052314.624,11145650.1479424,14128461.213696001,13920991.9488
2017-07-28,8783191.7568,10900992.995942399,13805269.115904,13676334.7968
2017-07-29,8538534.6048,10631870.128742399,13592099.339366399,13407211.9296
2017-07-30,8318343.168,10436144.407142399,13275782.1075456,13211486.208
2017-07-31,8049220.3008,9834189.9503616,13015344.5692416,12917897.625599999
2017-08-01,7853494.5792,9638464.2287616,12809049.658675201,12722171.904
2017-08-02,7462043.136,9442738.5071616,12604565.211033601,12526446.1824
2017-08-03,7413111.7056,11766981.451161599,15066745.857331201,14850689.1264
2017-08-04,7413111.7056,10347969.9695616,14731761.2848128,13431677.6448
2017-08-05,7168454.5536,8388584.2363392,13275782.1075456,11988200.447999999
2017-08-06,6948263.1168,9151082.7162624,11853981.534412801,11743543.296
2017-08-07,6679140.2496,8568040.2573312,11609422.245273601,11474420.4288
2017-08-08,6581277.3888,9037463.9348736,11464071.4312704,11352091.8528
2017-08-09,6458948.8127999995,8029403.071488,11367725.4448128,11278694.7072
2017-08-10,6287688.8064,7649156.9258496,11224038.2994432,11131900.416
2017-08-11,6287688.8064,6827769.46944,11224038.2994432,11156366.1312
2017-08-12,6189825.9456,9688839.1363584,11176354.6205184,11082968.9856
2017-08-13,6116428.8,6922329.458688,11081354.2483968,10911708.9792
2017-08-14,6018565.9392,7712987.9768064,10939697.757388799,10838311.8336
2017-08-15,5871771.648,7349402.9832192,10892699.118489599,10764914.688
2017-08-16,5676045.9264,7471413.504921599,10705854.4515072,10593654.6816
2017-08-17,5529251.6352,6986429.632511999,10474775.7714432,10397928.959999999
2017-08-18,5357991.6288,6532394.8898304,10337474.1777408,10226668.9536
2017-08-19,5260128.768,6395460.281856,11512415.684505599,10079874.6624
2017-08-20,5113334.4768,6502987.10016,9976237.8928128,9908614.656
2017-08-21,5039937.3312,6439449.6377856005,9931587.9625728,9835217.5104
2017-08-22,4966540.1855999995,5769235.8355968,9842606.1563904,9737354.6496
2017-08-23,4868677.3248,6270660.6686208,9887035.8951936,9663957.504
2017-08-24,4868677.3248,6315873.3103104,9842606.1563904,9712888.9344
2017-08-25,4917608.7552,6631456.570675201,9842606.1563904,9737354.6496
2017-08-26,4795280.1792,5988179.5209216,9754089.1987968,9663957.504
2017-08-27,4721883.0336,5665427.8060032,9665988.158361599,9615026.0736
2017-08-28,4599554.4576,6385551.6672,9622096.6652928,9492697.4976
2017-08-29,4501691.5967999995,6062799.9522816,9622096.6652928,9443766.0672
2017-08-30,4477225.8816,4606453.7892864,9622096.6652928,9394834.6368
2017-08-31,4452760.1663999995,5962466.0542464005,9447705.047347201,9345903.2064
2017-09-01,4354897.3056,5867074.2306816,9361145.3469696,9248040.3456
2017-09-02,4305965.8752,4700597.861376,9318036.7567872,9199108.9152
2017-09-03,4232568.7296,5242317.7273344,9318036.7567872,9174643.2
2017-09-04,4183637.2992,5139512.792064,9146727.8189568,9076780.3392
2017-09-05,4110240.1536,5406140.156313599,9189371.5605504,9052314.624
2017-09-06,4110240.1536,4863221.4703104,9146727.8189568,9076780.3392
2017-09-07,4036843.008,4849838.724096,9189371.5605504,9052314.624
2017-09-08,4012377.2928,5661684.5515776,9104157.4745088,9027848.9088
2017-09-09,3963445.8624,5085859.4786304,9061709.4586368,9003383.193599999
2017-09-10,3890048.7168,3638149.7131008,9104157.4745088,8954451.7632
2017-09-11,3816651.5712,5924617.592832,9104157.4745088,9003383.193599999
2017-09-12,3767720.1408,4886635.1597568,9146727.8189568,9076780.3392
2017-09-13,3743254.4255999997,3517289.0800128,9189371.5605504,9101246.0544
2017-09-14,3669857.28,4837703.729356799,9146727.8189568,9027848.9088
2017-09-15,3620925.8496,4265572.9794048,9104157.4745088,9003383.193599999
2017-09-16,3620925.8496,4941756.4161024,9189371.5605504,9125711.7696
2017-09-17,3571994.4192,4672853.7403392,9189371.5605504,9125711.7696
2017-09-18,3620925.8496,5536077.5697408,9318036.7567872,9150177.4848
2017-09-19,3718788.7103999997,4974834.0630528005,9275050.4951808,9150177.4848
2017-09-20,3865583.0016,6423767.1143424,9404376.265728,9199108.9152
2017-09-21,3792185.856,6065442.249523199,9189371.5605504,9125711.7696
2017-09-22,3669857.28,5217020.1778176,9189371.5605504,9101246.0544
2017-09-23,3620925.8496,4356242.919935999,9146727.8189568,9076780.3392
2017-09-24,3523062.9888,4617952.6754304,9104157.4745088,9052314.624
2017-09-25,3474131.5584,4646112.7136256,9189371.5605504,9076780.3392
2017-09-26,3400734.4128,4619175.9611904,9275050.4951808,9052314.624
2017-09-27,3351802.9824,4726922.970931199,9275050.4951808,9150177.4848
2017-09-28,3278405.8368,4655996.862566399,9146727.8189568,9076780.3392
2017-09-29,3278405.8368,4173092.5759488,9232162.0964352,9150177.4848
2017-09-30,3229474.4063999997,3857729.5070208,9232162.0964352,9101246.0544
2017-10-01,3229474.4063999997,5016792.7646208,9275050.4951808,9150177.4848
2017-10-02,3278405.8368,5262453.0109439995,9275050.4951808,9125711.7696
2017-10-03,3327337.2672,4244214.4100351995,9318036.7567872,9199108.9152
2017-10-04,3278405.8368,4449579.623424,9232162.0964352,9125711.7696
2017-10-05,3229474.4063999997,4146351.5492352,9189371.5605504,9101246.0544
2017-10-06,3205008.6912,5557264.879104,9275050.4951808,9125711.7696
2017-10-07,3180542.976,4112221.8765312,9189371.5605504,9052314.624
2017-10-08,3278405.8368,4779744.450048001,9275050.4951808,9174643.2
2017-10-09,3302871.552,4515783.848755199,9275050.4951808,9174643.2
2017-10-10,3229474.4063999997,4421615.3109504,9189371.5605504,9076780.3392
2017-10-11,3229474.4063999997,3993832.2806784003,9318036.7567872,9199108.9152
2017-10-12,3205008.6912,5274979.4571264,9232162.0964352,9101246.0544
2017-10-13,3302871.552,5891124.0287232,9318036.7567872,9174643.2
2017-10-14,3278405.8368,4805653.6424448,9275050.4951808,9174643.2
2017-10-15,3180542.976,3668805.2542463997,9275050.4951808,9125711.7696
2017-10-16,3107145.8304,4957169.8166784,9146727.8189568,9052314.624
2017-10-17,3107145.8304,2289966.4770048,9275050.4951808,9101246.0544
2017-10-18,3058214.4,6012204.853248,9104157.4745088,9003383.193599999
2017-10-19,3156077.2608,5360731.7889024,9318036.7567872,9174643.2
2017-10-20,3376268.6976,4356047.1942144,9404376.265728,9248040.3456
