date,total avg discharge (m3/d),computed flow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),wse(m),storage(m3)
2006-03-22,3737309.2568063997,7844882.6474496,2.883476400000003,10.277980000000003,-4.499915999999999,1292.7269039999999,65368580.97
2006-03-23,3637587.0016512,6820601.014886401,5.105716400000002,12.500220000000002,-1.2776679999999985,1292.800056,68551600.7796
2006-03-24,3662982.4140288,6841812.7899648,8.739078800000001,17.278036000000007,1.944580000000002,1292.873208,71730414.4224
2006-03-25,3735376.4653056,6656900.9144832,7.661292400000004,13.555784000000003,0.055676000000001835,1292.940264,74651936.472
2006-03-26,4226329.972224,6911686.872576,2.3001384000000016,6.833508000000002,-0.7776639999999979,1293.001224,77337308.7756
2006-03-27,3701515.9154688,7902426.0095999995,5.116827600000004,12.444664000000003,-2.2221199999999968,1293.095712,81538208.616
2006-03-28,3712598.8844544,5067143.206502399,6.177947200000002,10.389092000000005,3.222368000000003,1293.126192,82892754.678
2006-03-29,3809067.199488,7346222.4402431995,3.8668176000000045,6.1668360000000035,1.8334679999999999,1293.2054400000002,86429906.59560001
2006-03-30,3764906.5835519996,7985511.5784192,5.433496800000004,9.389084000000004,2.333472000000004,1293.299928,90650505.1116
2006-03-31,3682603.9176192,6467585.2102656,5.989056800000004,9.389084000000004,3.4445920000000037,1293.3608880000002,93435493.26
2006-04-01,3729969.5422464,6094091.602022399,4.144597600000004,8.833524000000004,0.055676000000001835,1293.4127039999998,95799605.69759999
2006-04-02,3707363.2214015997,7049551.177728,4.333488000000003,11.777992000000005,-4.444359999999998,1293.4858560000002,99141793.7664
2006-04-03,3710910.7501056,6074763.687014399,10.800206400000004,19.722500000000004,3.8890400000000014,1293.5376720000002,101505647.1732
2006-04-04,3754728.8460288,6721123.4168831995,10.583538,14.722460000000005,5.889056000000004,1293.6016800000002,104472030.89039999
2006-04-05,3846940.1266176,7443840.6438911995,6.627950800000004,10.666872000000005,2.7223640000000024,1293.6778800000002,108068944.914
2006-04-06,5978173.043404799,6702138.021888,4.683490800000001,7.500180000000004,1.5001320000000042,1293.69312,108792898.9956
2006-04-07,4853630.909952,7288214.229503999,7.477957600000003,13.389116000000005,-0.5554399999999973,1293.744936,111227492.4804
2006-04-08,4877411.5851264,5740880.07168,8.589077600000003,14.166900000000005,3.500148000000003,1293.763224,112090940.8152
2006-04-09,6974098.9120512,4530340.9492992,8.033517600000003,12.889112000000004,3.944596000000004,1293.7114080000001,109647194.9088
2006-04-10,8184711.431577601,10489210.5434112,7.094621200000006,13.111336000000005,2.3890279999999997,1293.760176,111951705.5928
2006-04-11,13607977.588531202,13032372.7070208,6.527950000000004,14.222456000000008,0.055676000000001835,1293.747984,111376089.816
2006-04-12,16262923.6048896,15683697.797529599,10.250202000000005,18.00026400000001,3.944596000000004,1293.735792,110796872.27759999
2006-04-13,21441190.089830402,22450107.253248,11.261321200000005,18.889160000000004,4.333488000000003,1293.757128,111805772.574
2006-04-14,24581389.1014656,27599650.988544002,10.800206400000004,17.778040000000004,4.055708000000003,1293.821136,114824036.46000001
2006-04-15,29903220.4032,30048424.422912,12.083550000000002,17.444704,7.555736000000003,1293.824184,114969229.39080001
2006-04-16,29853848.5899264,29708669.035929598,5.372385200000004,8.833524000000004,0.777904000000003,1293.821136,114824036.46000001
2006-04-17,31220821.495295998,31220821.495295998,2.9112544000000042,7.555736000000003,0.2223440000000032,1293.821136,114824036.46000001
2006-04-18,35000260.7136768,35853380.2027008,3.694594000000002,10.000200000000003,-0.9998879999999986,1293.839424,115677160.5672
2006-04-19,39630152.6581248,38493940.3785216,4.9112704000000065,12.722444000000003,-4.722139999999998,1293.8150400000002,114540977.4696
2006-04-20,45843221.03316481,44830071.301017605,8.994636400000001,17.166924,0.5001240000000031,1293.793704,113527821.6672
2006-04-21,49535219.7854208,48384230.2138368,11.983549200000002,19.83361200000001,4.055708000000003,1293.7693199999999,112376836.80960001
2006-04-22,50122470.3473664,49412548.689408004,12.544664800000003,23.111416,4.611268000000003,1293.7540800000002,111666907.3956
2006-04-23,48713049.4261248,48273620.7154176,10.950207600000002,18.389156,4.722380000000005,1293.744936,111227492.4804
2006-04-24,47523232.764518395,46656485.872128,7.405734800000001,11.222432000000005,4.111264000000002,1293.726648,110360750.75400001
2006-04-25,47321537.408409595,48627688.545792,9.905754800000004,17.444704,1.444576000000005,1293.7540800000002,111666907.3956
2006-04-26,47362786.6042368,48646673.9407872,10.716872400000003,20.166948000000005,1.166796000000005,1293.781512,112950799.7232
2006-04-27,49894425.4159872,51051286.7592192,11.883548400000006,19.666944000000008,2.889032000000004,1293.8058960000003,114107668.2804
2006-04-28,52294242.95424,52294242.95424,13.066891200000004,20.778064000000008,5.722388000000002,1293.8058960000003,114107668.2804
2006-04-29,54044226.6310656,53612553.5520768,13.839119600000004,23.889200000000002,2.2779160000000047,1293.796752,113675999.61960001
2006-04-30,54283012.011417605,55292834.4062976,12.494664400000005,16.611364000000002,7.166844000000001,1293.8180880000002,114685812.6912
2006-05-01,55254667.890585594,54967562.7227136,12.1724396,21.833628000000004,1.8334679999999999,1293.8119920000001,114398695.5516
2006-05-02,55117880.0769024,56111310.442598395,7.772404400000003,13.722452000000004,1.8334679999999999,1293.833328,115392115.67400001
2006-05-03,55565064.419328004,55850090.001408,8.322408800000002,18.83360400000001,-2.9999039999999972,1293.839424,115677160.5672
2006-05-04,55807813.2455424,54671625.4316544,11.027986000000006,16.833588000000006,6.777952000000006,1293.8150400000002,114540977.4696
2006-05-05,56142161.70946559,54987991.5949056,11.650213200000003,20.444728000000005,3.500148000000003,1293.7906560000001,113386797.8988
2006-05-06,54210911.5487232,52775826.0922368,13.361338000000003,22.389188000000004,1.666800000000002,1293.760176,111951705.5928
2006-05-07,50607723.3426432,50893262.704742394,11.072430800000003,17.278036000000007,6.611284000000001,1293.766272,112237243.878
2006-05-08,46488112.8201216,44759194.1240832,9.727975600000004,14.111344000000003,5.7779440000000015,1293.729696,110508324.3012
2006-05-09,41229256.269311994,38211312.4365312,7.589069600000002,14.833572000000004,-0.9443319999999957,1293.6656880000003,107490393.4548
2006-05-10,36366548.5790208,37377520.8625152,9.377972800000006,16.444696000000008,-0.27765999999999735,1293.687024,108501353.6628
2006-05-11,33671943.6383232,35104068.7432704,14.711348800000003,25.278100000000002,4.777936000000004,1293.717504,109933485.61680001
2006-05-12,29055752.494387202,31213212.657868803,15.972470000000001,22.88919200000001,8.944636000000003,1293.763224,112090940.8152
2006-05-13,28309107.7979136,29457161.4836736,16.350250800000005,27.278116000000004,3.6668160000000043,1293.787608,113239002.3252
2006-05-14,28394028.2953728,29404609.127424,19.4280532,28.722572000000007,9.722420000000003,1293.8089439999999,114249580.1544
2006-05-15,26834583.6085248,25683349.3797888,19.389164000000008,29.000352000000007,8.555744000000004,1293.78456,113098348.60080001
2006-05-16,22294847.8245888,24020537.0462208,20.372505200000006,30.167028000000002,10.944652000000005,1293.821136,114824036.46000001
2006-05-17,21371242.6100736,23660548.512768,20.572506800000006,31.88926400000001,7.944628000000002,1293.869904,117113326.00080001
2006-05-18,24086716.8058368,24375999.4223616,20.589173600000002,32.44482400000001,8.889080000000003,1293.876,117402614.0652
2006-05-19,24823330.5590784,23670188.0045568,21.105844400000002,29.778136000000003,13.000224000000003,1293.8516160000001,116249482.95240001
2006-05-20,24059266.273382403,23772821.679820802,19.005827600000003,25.444768000000003,11.444656000000005,1293.8455199999999,115963031.89199999
2006-05-21,21974175.695462402,22547896.7169024,18.905826800000007,28.389236000000004,12.277996000000005,1293.857712,116536760.4444
2006-05-22,21755280.941568,20756565.9813888,17.08359,25.111432000000008,11.277988,1293.836376,115538048.6928
2006-05-23,22411818.40896,20981454.835507203,14.600236800000005,21.611404000000007,8.389076000000003,1293.8058960000003,114107668.2804
2006-05-24,22856849.768448,22277012.318207998,18.428045200000007,28.611460000000008,8.222408000000001,1293.793704,113527821.6672
2006-05-25,23294883.9333888,24452870.69952,17.472482000000007,25.333656000000005,10.111312000000005,1293.8180880000002,114685812.6912
2006-05-26,22724734.906368,24001943.1026688,13.416894000000003,17.722484,10.055756000000006,1293.8455199999999,115963031.89199999
2006-05-27,20177633.7626112,22645588.317695998,6.677951200000006,11.444656000000005,4.222376000000004,1293.897336,118430978.676
2006-05-28,17225869.6894464,17819652.5973504,7.311289600000002,13.444672000000004,2.500140000000002,1293.909528,119024751.2784
2006-05-29,16990191.4549248,15956686.247731201,9.889088000000001,16.722476000000007,2.7223640000000024,1293.8881920000001,117991243.056
2006-05-30,17906481.4205952,14739272.2593792,11.611324000000003,19.27805200000001,1.444576000000005,1293.821136,114824036.46000001
2006-05-31,18388431.54432,16662742.322687998,14.716904400000004,23.16697200000001,5.222384000000002,1293.78456,113098348.60080001
2006-06-01,19457534.367129598,17735294.8113408,19.205829200000004,30.667032000000006,8.444632000000006,1293.747984,111376089.816
2006-06-02,20406021.214003198,18391685.4844416,19.839167600000003,26.500332000000007,12.666888000000004,1293.705312,109361767.6368
2006-06-03,20773031.4077184,22208141.32992,18.566935200000003,25.333656000000005,12.111328000000004,1293.735792,110796872.27759999
2006-06-04,20946493.328486398,22101324.0173568,20.550284400000002,28.944796000000004,10.777984000000004,1293.760176,111951705.5928
2006-06-05,21672048.578457598,23969941.9471872,19.60583240000001,27.889232000000007,11.277988,1293.8089439999999,114249580.1544
2006-06-06,23190366.3980544,24193998.966988802,22.289187200000008,33.222608,10.833540000000003,1293.8302800000001,115253225.826
2006-06-07,24002040.9655296,24858487.7918208,21.805850000000007,29.222576000000004,15.500244000000002,1293.8485680000001,116109667.9944
2006-06-08,23923701.7454592,24786387.3291264,18.561379600000002,24.111424000000007,13.500228000000003,1293.866856,116972351.5716
2006-06-09,21981442.0128768,23295691.3019904,15.489132800000007,23.722532000000008,10.000200000000003,1293.8942880000002,118286599.842
2006-06-10,21316292.613734398,21316292.613734398,15.433576800000004,22.555856,8.055740000000004,1293.8942880000002,118286599.842
2006-06-11,21503357.4721536,20619386.7162624,19.266940800000008,28.333680000000008,10.944652000000005,1293.876,117402614.0652
2006-06-12,21939263.119872,20360074.600857597,23.305862000000005,32.000376,13.722452000000004,1293.8424720000003,115823438.9604
2006-06-13,22901964.5472768,24918673.451212797,20.611396,29.111464000000005,11.111320000000003,1293.885144,117840154.0908
2006-06-14,22299031.461888,24834144.4051968,12.978001600000002,17.611372000000003,9.722420000000003,1293.93696,120375263.86080001
2006-06-15,23127098.058547202,22672769.7272832,14.128010800000006,20.94473200000001,6.333504000000001,1293.9278160000001,119920936.17240001
2006-06-16,24500016.1327104,22570307.312025603,16.555808000000006,23.666976,10.222424000000004,1293.8881920000001,117991243.056
2006-06-17,25342957.884211197,23175148.7232,17.628038800000006,25.055876000000005,9.944644000000004,1293.8424720000003,115823438.9604
2006-06-18,25233645.068697598,25233645.068697598,18.561379600000002,28.000344000000005,7.222400000000004,1293.8424720000003,115823438.9604
2006-06-19,25211136.6107136,25211136.6107136,19.3447192,26.000328000000003,14.444680000000005,1293.8424720000003,115823438.9604
2006-06-20,25729736.375808,26590415.770828802,17.261369200000004,24.111424000000007,10.333536000000006,1293.86076,116684124.3
2006-06-21,26626820.755046397,27345329.87904,17.355814400000007,24.889208000000004,10.000200000000003,1293.876,117402614.0652
2006-06-22,27644692.370227203,28673059.777228802,18.57249080000001,26.94478000000001,7.666848000000002,1293.897336,118430978.676
2006-06-23,27440672.771174397,27440672.771174397,20.350282800000002,30.444808000000002,8.444632000000006,1293.897336,118430978.676
2006-06-24,27059521.3940736,26468698.8377088,20.94473200000001,30.77814400000001,9.889088000000001,1293.885144,117840154.0908
2006-06-25,27067472.7515136,26199673.833369598,21.889184000000007,31.444816000000003,10.611316000000006,1293.866856,116972351.5716
2006-06-26,27635591.1241728,28065845.19168,23.055860000000003,33.389276,12.944668000000004,1293.876,117402614.0652
2006-06-27,29620690.3240704,29190436.256563198,24.233647200000007,34.000392000000005,14.722460000000005,1293.866856,116972351.5716
2006-06-28,31631136.0049152,31342905.414144002,24.028090000000006,33.88928000000001,15.778024000000002,1293.86076,116684124.3
2006-06-29,32725854.431539197,32438211.0179328,22.644745600000007,29.833692000000006,16.166916000000008,1293.8546640000002,116396476.764
2006-06-30,33682806.415872,34399651.871232,21.783627600000003,29.111464000000005,14.666904000000002,1293.869904,117113326.00080001
2006-07-01,34443396.5700096,35026561.3575168,23.144749600000004,31.444816000000003,14.611348,1293.8820960000003,117696490.67520002
2006-07-02,34874653.73184,35760973.1963904,24.3947596,33.389276,15.944692000000003,1293.900384,118582820.06400001
2006-07-03,34900220.404224,34604013.9902976,24.183646800000005,33.111496,15.389132000000004,1293.8942880000002,118286599.842
2006-07-04,34733608.883712,33708446.4854016,24.12809080000001,33.83372400000001,17.278036000000007,1293.872952,117261417.60960001
2006-07-05,34022855.3914368,33010904.4793344,20.605840400000005,25.555880000000002,17.389148000000006,1293.8516160000001,116249482.95240001
2006-07-06,34253567.0857728,34253567.0857728,21.955851200000005,31.05592400000001,15.778024000000002,1293.8516160000001,116249482.95240001
2006-07-07,34308419.2192512,34168622.1225984,21.039177200000005,29.333688000000002,13.000224000000003,1293.8485680000001,116109667.9944
2006-07-08,33937005.1968,34076826.759168,21.722516,31.722596000000003,11.055764000000003,1293.8516160000001,116249482.95240001
2006-07-09,33402135.731097598,34265995.6690944,22.594745200000006,32.278156,11.944660000000002,1293.869904,117113326.00080001
2006-07-10,33330597.9798528,33619880.596377596,24.783651600000006,33.00038400000001,15.555800000000005,1293.876,117402614.0652
2006-07-11,34206323.7897216,33628321.2681216,24.416982000000004,33.500388,16.111360000000005,1293.863808,116824630.00680001
2006-07-12,34738037.1781632,33451458.612940803,23.489196800000002,28.444792000000007,18.00026400000001,1293.836376,115538048.6928
2006-07-13,34513074.926899195,35799653.4921216,21.8447392,30.611476000000003,13.444672000000004,1293.863808,116824630.00680001
2006-07-14,32945214.034022402,33817074.2608896,25.016986800000005,36.00040800000001,13.555784000000003,1293.8820960000003,117696490.67520002
2006-07-15,33011369.327923197,33011369.327923197,25.261433200000006,34.61150800000001,16.389140000000005,1293.8820960000003,117696490.67520002
2006-07-16,33115789.0003968,33115789.0003968,25.294766800000005,36.33374400000001,15.000240000000005,1293.8820960000003,117696490.67520002
2006-07-17,33078111.7989888,32494947.011481598,26.489220800000012,36.55596800000001,15.944692000000003,1293.869904,117113326.00080001
2006-07-18,33069695.59296,32205835.6549632,24.211424800000003,33.222608,15.500244000000002,1293.8516160000001,116249482.95240001
2006-07-19,33260772.828672,33835912.8615936,25.800326400000003,36.389300000000006,14.555792000000004,1293.863808,116824630.00680001
2006-07-20,33181944.2942976,32180758.2968832,27.478117600000004,35.333736,19.889168000000005,1293.8424720000003,115823438.9604
2006-07-21,33631819.8653952,33918044.26752,27.46145080000001,38.16709200000001,18.389156,1293.8485680000001,116109667.9944
2006-07-22,33592699.1867904,33592699.1867904,28.850350800000008,39.778216,19.166940000000004,1293.8485680000001,116109667.9944
2006-07-23,33713094.9712896,33426870.569164798,27.172559600000007,35.389292000000005,19.055828000000005,1293.8424720000003,115823438.9604
2006-07-24,33637593.7741824,33777170.6793984,25.861438000000007,32.44482400000001,20.611396,1293.8455199999999,115963031.89199999
2006-07-25,32954192.951500803,33675295.4413056,25.089209600000004,34.722620000000006,17.389148000000006,1293.86076,116684124.3
2006-07-26,32050453.897728,32190936.034406397,24.96143080000001,34.94484400000001,16.111360000000005,1293.863808,116824630.00680001
2006-07-27,32225310.364262402,32373034.35264,25.583658000000007,35.667072000000005,14.722460000000005,1293.866856,116972351.5716
2006-07-28,32761696.704307202,32473466.113535997,27.005891600000005,36.722636,17.000256000000007,1293.86076,116684124.3
2006-07-29,32090651.0678016,31655993.1715584,26.605888400000005,35.278180000000006,17.666928000000006,1293.8516160000001,116249482.95240001
2006-07-30,31873395.5168256,30731580.5884416,23.622531200000005,30.222584000000012,17.389148000000006,1293.827232,115107675.186
2006-07-31,31068130.966732796,31068130.966732796,19.189162400000008,24.722540000000002,14.555792000000004,1293.827232,115107675.186
2006-08-01,30678269.7950208,31680287.626752,19.250274000000005,26.278108000000003,12.500220000000002,1293.8485680000001,116109667.9944
2006-08-02,30168795.741695996,31172452.7763456,19.939168400000007,29.278132000000006,9.611308000000001,1293.869904,117113326.00080001
2006-08-03,30123974.551449597,30123974.551449597,20.222504000000008,32.667048,11.444656000000005,1293.869904,117113326.00080001
2006-08-04,29175536.6360064,29034565.185024,23.92253360000001,32.889272000000005,16.222472000000003,1293.866856,116972351.5716
2006-08-05,28117932.6993408,27108599.6187648,23.111416,31.722596000000003,15.944692000000003,1293.8455199999999,115963031.89199999
2006-08-06,27178767.2899584,26184969.938534398,24.255869600000004,34.278172000000005,17.111368000000006,1293.824184,114969229.39080001
2006-08-07,25468075.551744003,26322295.997952,27.567007200000006,35.333736,19.778056,1293.8424720000003,115823438.9604
2006-08-08,25102410.9723648,25815733.364736,26.422553600000008,34.33372800000001,17.500260000000004,1293.857712,116536760.4444
2006-08-09,27821701.819699198,26392610.4634368,20.500284000000008,27.167004000000006,13.722452000000004,1293.827232,115107675.186
2006-08-10,27951663.698841598,25942343.440895997,23.344751200000005,34.833732000000005,10.500204000000004,1293.78456,113098348.60080001
2006-08-11,27246023.5410432,28688644.4378112,21.916962000000005,29.222576000000004,14.500236000000008,1293.8150400000002,114540977.4696
2006-08-12,25956117.6385536,27811646.410752002,19.1780512,26.94478000000001,12.889112000000004,1293.8546640000002,116396476.764
2006-08-13,24503416.867123198,27881691.7533696,18.505823600000006,28.833684000000005,7.833516000000003,1293.924768,119774756.4576
2006-08-14,24152235.991142403,24897021.2932608,22.02807400000001,33.27816400000001,11.166876000000006,1293.940008,120519556.3512
2006-08-15,24561009.160704,23962406.5069056,23.705865200000005,31.778152000000006,16.722476000000007,1293.9278160000001,119920936.17240001
2006-08-16,24383926.3140864,20286432.7981056,21.5225144,32.055932000000006,14.111344000000003,1293.8424720000003,115823438.9604
2006-08-17,24071596.993843198,24644632.975257598,18.505823600000006,25.944772000000007,12.500220000000002,1293.8546640000002,116396476.764
2006-08-18,24340988.9839104,23767953.002495997,18.67804720000001,27.944788000000003,8.833524000000004,1293.8424720000003,115823438.9604
2006-08-19,24406410.3063552,23268779.0152704,20.100280800000007,32.000376,8.555744000000004,1293.8180880000002,114685812.6912
2006-08-20,23451635.7706752,24303874.493952002,21.133622400000007,33.27816400000001,9.000192000000006,1293.836376,115538048.6928
2006-08-21,22248240.637132797,23823514.6417152,23.539197200000004,33.111496,14.278012000000004,1293.869904,117113326.00080001
2006-08-22,22663130.235494398,22663130.235494398,24.378092800000005,34.722620000000006,13.889120000000005,1293.869904,117113326.00080001
2006-08-23,23489361.9035136,21483711.502848,21.139178,30.000360000000008,12.500220000000002,1293.827232,115107675.186
2006-08-24,24037369.4582784,23898917.9759616,19.239162800000003,27.611452000000007,9.444640000000003,1293.824184,114969229.39080001
2006-08-25,23522341.687603198,23806315.2439296,17.594705200000007,25.111432000000008,12.055772000000005,1293.8302800000001,115253225.826
2006-08-26,22090705.89696,24240116.8401408,14.878016800000005,20.611396,8.777968000000001,1293.876,117402614.0652
2006-08-27,21283753.2125184,22016379.054182403,18.578046400000005,29.000352000000007,9.000192000000006,1293.8912400000002,118135251.846
2006-08-28,21438572.258304,22030887.223295998,22.33363200000001,31.722596000000003,12.944668000000004,1293.903432,118727556.6072
2006-08-29,20884521.671884798,21036625.0232832,24.022534400000005,33.500388,16.389140000000005,1293.90648,118879657.026
2006-08-30,21744613.889740802,19837315.6641792,17.611372000000003,23.16697200000001,10.555760000000003,1293.866856,116972351.5716
2006-08-31,21787110.8370432,22360685.064192,12.739110800000002,21.50029200000001,3.833484000000002,1293.8790480000002,117545907.4368
2006-09-01,21828090.9100032,21106792.694476802,14.661348400000001,25.111432000000008,3.2779240000000023,1293.863808,116824630.00680001
2006-09-02,20888558.514892798,20173621.3853184,17.933596800000004,29.611468000000002,8.444632000000006,1293.8485680000001,116109667.9944
2006-09-03,20661932.5949952,20515285.098086398,19.805834000000004,32.667048,9.277972000000005,1293.8455199999999,115963031.89199999
2006-09-04,19820997.0321408,20971277.097984,21.0113992,30.055916000000003,13.166892000000004,1293.869904,117113326.00080001
2006-09-05,19868264.7939072,20746192.518144,21.755849600000005,33.33372000000001,11.777992000000005,1293.8881920000001,117991243.056
2006-09-06,19448530.983936,19743881.0978304,19.805834000000004,31.833708,9.944644000000004,1293.8942880000002,118286599.842
2006-09-07,19245930.3963648,19542161.2760064,19.894723600000006,27.389228000000003,14.278012000000004,1293.900384,118582820.06400001
2006-09-08,19258089.8568192,19554932.3793408,19.011383200000004,26.500332000000007,11.889104000000003,1293.90648,118879657.026
2006-09-09,19096885.2593664,17763136.7952384,18.855826400000005,28.05590000000001,12.055772000000005,1293.8790480000002,117545907.4368
2006-09-10,18815187.0145536,18093888.7990272,18.433600800000008,27.77812000000001,12.333552000000005,1293.863808,116824630.00680001
2006-09-11,18217758.7150848,18506454.1544448,18.5447128,28.833684000000005,8.833524000000004,1293.869904,117113326.00080001
2006-09-12,17671683.9518208,17819774.9259264,18.811381600000004,31.61148400000001,6.944620000000004,1293.872952,117261417.60960001
2006-09-13,17239179.0385152,17380370.6809344,18.4391564,29.833692000000006,9.222416000000003,1293.876,117402614.0652
2006-09-14,16723343.8992384,16434061.282713601,12.055772000000005,14.555792000000004,8.277964000000004,1293.869904,117113326.00080001
2006-09-15,16357385.7312768,14921223.7833216,9.327972400000004,13.944676000000005,5.9446120000000064,1293.839424,115677160.5672
2006-09-16,15356150.802432,15928477.2781056,7.216844400000003,12.833556000000005,3.500148000000003,1293.8516160000001,116249482.95240001
2006-09-17,14645299.447296001,16092299.7070848,8.189074400000006,16.833588000000006,0.2223440000000032,1293.8820960000003,117696490.67520002
2006-09-18,14341826.7159552,15524988.703027198,11.316877200000004,20.500284000000008,1.444576000000005,1293.90648,118879657.026
2006-09-19,13900978.9937664,12717817.0066944,14.755793600000004,23.722532000000008,7.277956000000003,1293.8820960000003,117696490.67520002
2006-09-20,13225627.3913856,13369290.071039999,8.444632000000006,12.389108000000004,5.666832000000003,1293.885144,117840154.0908
2006-09-21,12799361.235456001,13245811.606425598,10.322424800000004,15.000240000000005,6.222392000000006,1293.8942880000002,118286599.842
2006-09-22,12022452.44928,12913077.879705599,7.827960400000006,14.444680000000005,3.6112600000000015,1293.912576,119177234.076
2006-09-23,11519535.2076288,10333535.197593601,8.422409600000002,16.222472000000003,1.055684000000003,1293.8881920000001,117991243.056
2006-09-24,11455459.49952,10577556.2409984,9.911310400000005,18.944716,2.000136000000005,1293.869904,117113326.00080001
2006-09-25,11412375.3750528,11701657.9915776,12.561331600000003,21.444736,5.2779400000000045,1293.876,117402614.0652
2006-09-26,11678586.822144,11389304.2056192,13.883564400000004,24.778096000000005,4.777936000000004,1293.869904,117113326.00080001
2006-09-27,12017755.0319616,11588552.990207998,13.750230000000006,23.722532000000008,3.7223720000000036,1293.86076,116684124.3
2006-09-28,12367614.7593216,11506935.3643008,14.766904800000006,25.778104000000006,3.500148000000003,1293.8424720000003,115823438.9604
2006-09-29,12518641.6192512,10802861.0122752,15.100240800000002,25.722548000000003,5.889056000000004,1293.8058960000003,114107668.2804
2006-09-30,,7846888.836096,16.066915200000004,28.05590000000001,4.055708000000003,1293.705312,109361767.6368
2006-10-01,12511081.7132544,8764695.6761088,15.700245600000002,25.722548000000003,9.389084000000004,1293.61692,105189435.19319999
2006-10-02,12791214.152294401,8687335.0846464,10.789095200000006,16.722476000000007,8.111296000000003,1293.528528,101085573.2244
2006-10-03,12350635.552972801,9155926.927872,12.833556000000005,20.055836,5.9446120000000064,1293.4584240000002,97890860.0244
2006-10-04,11666525.224550402,6244482.3533568,16.155804800000006,23.278084000000007,9.444640000000003,1293.339552,92468814.98400001
2006-10-05,11315931.5257344,6347580.8772096,16.061359600000003,22.722524000000007,9.833532000000005,1293.229824,87500456.22240001
2006-10-06,11017694.457446398,7233533.356032,14.700237600000001,17.833596,10.444648,1293.1444800000002,83716299.9348
2006-10-07,10995675.3137664,6376866.338303999,9.533529600000001,12.666888000000004,6.611284000000001,1293.040848,79097509.4052
2006-10-08,10679358.0819456,5831696.8065024,9.061303600000006,16.444696000000008,2.7223640000000024,1292.93112,74249846.6616
2006-10-09,10640237.4033408,6535795.6242432,6.389060000000004,9.000192000000006,3.2779240000000023,1292.836632,70145404.9572
2006-10-10,8438616.6239232,2593121.154048,8.039073200000004,15.444688,3.6668160000000043,1292.70252,64299906.2328
2006-10-11,8051055.22944,3197717.9080704,8.522410400000005,17.000256000000007,0.5001240000000031,1292.5897439999999,59446594.1508
2006-10-12,7190253.5058432,3410545.1645951997,8.650189200000003,18.111376,0.16678800000000038,1292.501352,55666878.391200006
2006-10-13,5395742.2273536,3307422.1750271996,10.789095200000006,20.833620000000003,1.7779120000000042,1292.4525840000001,53578559.746800005
2006-10-14,2467024.8579071998,3395963.598336,11.6557688,21.278068000000005,4.500156000000004,1292.47392,54507505.8696
2006-10-15,2994725.869056,1802340.3073536,11.2002096,21.833628000000004,1.666800000000002,1292.4464880000003,53315125.4232
2006-10-16,3572141.2134912,3572141.2134912,7.483513200000004,11.833548,2.6668079999999996,1292.4464880000003,53315125.4232
2006-10-17,3723388.2648576004,3723388.2648576004,4.8946036000000035,8.444632000000006,1.2223520000000043,1292.4464880000003,53315125.4232
2006-10-18,3978590.1401088,1761091.1115264,4.0057076000000045,10.666872000000005,-3.222127999999998,1292.3946720000001,51097624.418400005
2006-10-19,3742691.7141504,897280.10496,9.539085200000006,13.278004000000003,6.1668360000000035,1292.327616,48252232.7544
2006-10-20,2857962.5210880004,3115268.4478463996,8.9335248,12.778000000000002,3.7223720000000036,1292.3337119999999,48509549.0172
2006-10-21,1315325.7805824,1834145.7371136,4.300154400000004,12.944668000000004,-3.1110159999999993,1292.345904,49028350.7052
2006-10-22,1254137.0268672,1769947.7004288002,5.155716800000004,13.722452000000004,-2.388787999999998,1292.3580960000002,49544155.036800005
2006-10-23,1256387.8726656,874355.7298176,8.811301600000004,17.389148000000006,2.2779160000000047,1292.348952,49162146.2808
2006-10-24,1266418.8158976,1394129.8492416001,7.689070400000006,18.055820000000004,-0.9998879999999986,1292.352,49289860.8
2006-10-25,1310603.8975488,272963.9844864,2.4390284000000015,4.8890480000000025,0.0001200000000025625,1292.327616,48252232.7544
2006-10-26,1289220.862464,1289220.862464,2.4556952000000045,9.666864000000004,-2.9999039999999972,1292.327616,48252232.7544
2006-10-27,1270235.4674688,1270235.4674688,6.666840000000004,16.722476000000007,-1.166556,1292.327616,48252232.7544
2006-10-28,1274394.6390528,1274394.6390528,8.250186000000003,18.27804400000001,1.666800000000002,1292.327616,48252232.7544
2006-10-29,1187272.2272255998,806903.7530112,8.322408800000002,18.778048000000005,0.11123200000000466,1292.3184720000002,47871864.52680001
2006-10-30,1232631.6632064,2774485.5008256,0.7501260000000052,7.222400000000004,-6.222151999999998,1292.3550480000001,49413726.8616
2006-10-31,1191186.7416576,1191186.7416576,-3.9499115999999983,4.666824000000002,-11.611083999999998,1292.3550480000001,49413726.8616
2006-11-01,1243176.3864576,1498133.6045568,-1.5110031999999975,7.777960000000004,-12.111087999999999,1292.361144,49668674.8428
2006-11-02,1260326.8528127999,1260326.8528127999,4.500156000000004,12.055772000000005,-3.222127999999998,1292.361144,49668674.8428
2006-11-03,1186024.4757504,1061518.4510976,8.283519600000002,13.722452000000004,4.389044000000002,1292.3580960000002,49544155.036800005
2006-11-04,1216875.7426176,1729383.5446272,7.089065600000001,12.666888000000004,2.1668040000000026,1292.3702880000003,50056665.9768
2006-11-05,1216606.6197503998,1084834.2776832,7.444624000000001,13.111336000000005,0.7223480000000002,1292.36724,49924880.9736
