date,outflow(m3/d),inflow(m3/d),spill(m3/d),avg_temp(C),wse_tail(m)
1999-06-25,3302871.552,49420744.703999996,0.0,8.0,296.503344
1999-06-26,3425200.1279999996,39879115.776,0.0,8.21,296.451528
1999-06-27,3425200.1279999996,34252001.279999994,0.0,8.26,296.29608
1999-06-28,3547528.704,31805429.76,0.0,7.92,296.262552
1999-06-29,3669857.28,29603515.391999997,0.0,9.03,296.256456
1999-06-30,3669857.28,30092829.696000002,0.0,11.61,296.277792
1999-07-01,3669857.28,29603515.391999997,0.0,10.92,296.2656
1999-07-02,3669857.28,28624886.783999998,0.0,11.1,296.241216
1999-07-03,3669857.28,27401601.023999996,0.0,11.19,296.225976
1999-07-04,3669857.28,23976400.896,0.0,10.8,296.207688
1999-07-05,3669857.28,22753115.136,0.0,10.73,296.20464
1999-07-06,3596460.1344,22263800.832000002,0.0,11.95,296.15892
1999-07-07,3596460.1344,22997772.288,0.0,11.89,296.146728
1999-07-08,3669857.28,21774486.528,0.0,11.55,296.17416000000003
1999-07-09,3669857.28,21529829.376000002,0.0,10.73,296.15892
1999-07-10,3669857.28,20795857.919999998,0.0,10.94,296.155872
1999-07-11,3669857.28,21285172.224,0.0,11.09,296.155872
1999-07-12,3669857.28,21040515.071999997,0.0,11.23,296.14063200000004
1999-07-13,3669857.28,20061886.463999998,0.0,11.03,296.125392
1999-07-14,3669857.28,18104629.248,0.0,10.95,296.125392
1999-07-15,8122617.4464,17126000.639999997,0.0,11.1,296.741088
1999-07-16,15780386.304,14924086.271999998,0.0,10.7,297.6372
1999-07-17,22141472.256,11743543.295999998,0.0,10.22,298.225464
1999-07-18,23780675.1744,12722171.904,1370080.0512,10.23,298.341288
1999-07-19,32050086.911999997,10764914.688000001,8807657.472000001,10.45,298.929552
1999-07-20,34129672.703999996,6605743.104,10813846.118399998,10.78,299.07585600000004
1999-07-21,33322304.102399997,11988200.448,9982011.8016,10.41,299.033184
1999-07-22,32906386.944,9786286.08,9541628.928,10.66,298.969176
1999-07-23,32490469.7856,9052314.624,9052314.624,9.95,298.88688
1999-07-24,31487375.462399997,8807657.472000001,8073686.016,9.51,298.850304
1999-07-25,31144855.4496,8807657.472000001,7633303.1424,9.87,298.832016
1999-07-26,31218252.5952,8318343.168,7829028.864,10.58,298.777152
1999-07-27,31291649.740799997,8318343.168,7829028.864,10.88,298.783248
1999-07-28,31242718.310399998,7584371.712,7804563.1488,10.69,298.798488
1999-07-29,31316115.456,6116428.8,7780097.4336,10.01,298.862496
1999-07-30,30924664.0128,6361085.952,7388645.9904,9.14,298.835064
1999-07-31,43793630.208000004,5627114.495999999,20331009.3312,9.44,299.612304
1999-08-01,46435927.449599996,5627114.495999999,22655252.275200002,9.2,299.70984
1999-08-02,46607187.456,5137800.192000001,22704183.705599997,9.22,299.68545600000004
1999-08-03,46289133.1584,6361085.952,22459526.553600002,9.4,299.673264
1999-08-04,46778447.4624,6116428.8,22483992.2688,9.23,299.74032
1999-08-05,46435927.449599996,4159171.584,22092540.825600002,8.69,299.752512
1999-08-06,46411461.7344,4648485.887999999,22068075.110400002,8.77,299.752512
1999-08-07,46460393.1648,5137800.192000001,22068075.110400002,8.93,299.752512
1999-08-08,46460393.1648,6605743.104,22068075.110400002,9.09,299.746416
1999-08-09,41934235.852800004,5382457.3440000005,17688712.0896,9.28,299.484288
1999-08-10,41714044.416,4893143.04,17174932.0704,8.48,299.478192
1999-08-11,38142049.9968,4893143.04,13554006.2208,8.31,299.270928
1999-08-12,36796435.660799995,6116428.8,12134994.7392,8.41,299.20692
1999-08-13,34814712.7296,4403828.7360000005,10104340.3776,8.57,299.051472
1999-08-14,31560772.608,7339714.56,7339714.56,8.74,298.82896800000003
1999-08-15,32221346.9184,5871771.647999999,7339714.56,8.7,298.8564
1999-08-16,31903292.620799996,5871771.647999999,6874865.9712,8.85,298.81982400000004
1999-08-17,31438444.031999998,4648485.887999999,7926891.7248,8.21,298.79544
1999-08-18,31683101.183999997,4648485.887999999,6777003.1104,8.43,298.816776
1999-08-19,30777869.7216,4648485.887999999,5676045.926399999,8.51,298.743624
1999-08-20,30777869.7216,4403828.7360000005,5529251.6351999985,8.55,298.73143200000004
1999-08-21,30704472.576,3914514.432,5431388.7744,8.62,298.725336
1999-08-22,30802335.4368,4648485.887999999,5431388.7744,8.65,298.725336
1999-08-23,24783769.4976,2935885.8239999996,513780.0192,8.05,298.405296
1999-08-24,24539112.345599998,2935885.8239999996,0.0,8.08,298.393104
1999-08-25,24588043.776,2935885.8239999996,0.0,8.09,298.39615200000003
1999-08-26,24588043.776,3180542.976,0.0,8.08,298.39615200000003
1999-08-27,24710372.351999998,2691228.6720000003,0.0,8.14,298.39615200000003
1999-08-28,24490180.9152,2446571.52,0.0,8.2,298.390056
1999-08-29,24539112.345599998,1957257.216,0.0,8.21,298.393104
1999-08-30,19278983.5776,3180542.976,0.0,8.22,297.893232
1999-08-31,19107723.571200002,3425200.1279999996,0.0,8.1,297.90542400000004
1999-09-01,19156655.0016,2935885.8239999996,0.0,8.2,297.942
1999-09-02,19181120.7168,2691228.6720000003,0.0,10.3,297.948096
1999-09-03,19230052.1472,2446571.52,0.0,8.43,297.92676
1999-09-04,19327915.008,2691228.6720000003,0.0,8.4,297.899328
1999-09-05,19376846.4384,1712600.0639999998,0.0,8.44,297.90542400000004
1999-09-06,6581277.3888,3669857.28,0.0,8.43,296.497248
1999-09-07,5773908.787199999,3180542.976,0.0,8.4,296.430192
1999-09-08,5822840.217599999,3180542.976,0.0,8.6,296.430192
1999-09-09,5871771.647999999,2446571.52,0.0,8.52,296.430192
1999-09-10,5822840.217599999,2691228.6720000003,0.0,8.54,296.430192
1999-09-11,5847305.9328,2935885.8239999996,0.0,8.56,296.430192
1999-09-12,5871771.647999999,2691228.6720000003,0.0,8.55,296.430192
1999-09-13,5773908.787199999,2446571.52,0.0,8.64,296.427144
1999-09-14,3669857.28,2935885.8239999996,0.0,8.76,296.10100800000004
1999-09-15,3669857.28,2446571.52,0.0,8.77,296.10100800000004
1999-09-16,3669857.28,2201914.3680000002,0.0,8.77,296.10100800000004
1999-09-17,3669857.28,2935885.8239999996,0.0,8.72,296.104056
1999-09-18,3669857.28,2446571.52,0.0,8.71,296.10100800000004
1999-09-19,3669857.28,2691228.6720000003,0.0,8.75,296.10100800000004
1999-09-20,3669857.28,2446571.52,0.0,8.81,296.1132
1999-09-21,3669857.28,2935885.8239999996,0.0,8.81,296.10100800000004
1999-09-22,3669857.28,1957257.216,0.0,8.84,296.104056
1999-09-23,3694322.9952,1712600.0639999998,0.0,8.88,296.104056
1999-09-24,3669857.28,2446571.52,0.0,8.68,296.104056
1999-09-25,3694322.9952,1712600.0639999998,0.0,8.58,296.104056
1999-09-26,3669857.28,2935885.8239999996,0.0,8.33,296.104056
1999-09-27,3694322.9952,3425200.1279999996,0.0,8.81,296.08576800000003
1999-09-28,3645391.5648,2935885.8239999996,0.0,8.93,296.02785600000004
1999-09-29,3669857.28,3180542.976,0.0,8.88,296.046144
1999-09-30,3669857.28,2691228.6720000003,0.0,8.86,296.046144
1999-10-01,3669857.28,2691228.6720000003,0.0,8.76,296.046144
1999-10-02,3669857.28,2691228.6720000003,0.0,8.65,296.046144
1999-10-03,3669857.28,2935885.8239999996,0.0,8.65,296.046144
1999-10-04,3669857.28,2691228.6720000003,0.0,8.82,296.046144
1999-10-05,3669857.28,1957257.216,0.0,8.82,296.046144
1999-10-06,3669857.28,2691228.6720000003,0.0,8.76,296.046144
1999-10-07,3669857.28,2691228.6720000003,0.0,8.67,296.046144
1999-10-08,3669857.28,2691228.6720000003,0.0,8.63,296.046144
1999-10-09,3669857.28,6605743.104,0.0,8.73,296.046144
1999-10-10,3669857.28,4648485.887999999,0.0,8.68,296.046144
1999-10-11,3669857.28,3669857.28,0.0,8.67,296.046144
1999-10-12,3669857.28,3425200.1279999996,0.0,8.68,296.055288
1999-10-13,3620925.8496,3180542.976,0.0,8.76,296.06138400000003
1999-10-14,3669857.28,2446571.52,0.0,8.63,296.05833600000005
1999-10-15,3669857.28,2691228.6720000003,0.0,8.41,296.064432
1999-10-16,3669857.28,2691228.6720000003,0.0,8.54,296.06748000000005
1999-10-17,3669857.28,2691228.6720000003,0.0,8.67,296.070528
1999-10-18,3669857.28,2691228.6720000003,0.0,8.71,296.055288
1999-10-19,3669857.28,2935885.8239999996,0.0,8.63,296.05224
1999-10-20,3669857.28,2691228.6720000003,0.0,8.7,296.05224
1999-10-21,3669857.28,2691228.6720000003,0.0,8.69,296.05224
1999-10-22,3669857.28,2691228.6720000003,0.0,8.72,296.049192
1999-10-23,3669857.28,2201914.3680000002,0.0,8.72,296.049192
1999-10-24,3669857.28,2935885.8239999996,0.0,8.63,296.046144
1999-10-25,3669857.28,2446571.52,0.0,8.62,296.049192
1999-10-26,3669857.28,3425200.1279999996,0.0,8.53,296.049192
1999-10-27,3669857.28,6116428.8,0.0,8.43,296.043096
1999-10-28,3669857.28,11988200.448,0.0,8.73,296.040048
1999-10-29,3669857.28,11498886.144,0.0,8.71,296.043096
1999-10-30,3669857.28,6116428.8,0.0,8.76,296.03700000000003
1999-10-31,3669857.28,5137800.192000001,0.0,8.76,296.03700000000003
1999-11-01,3669857.28,4648485.887999999,0.0,8.4,296.055288
1999-11-02,3669857.28,4403828.7360000005,0.0,8.58,296.055288
1999-11-03,4232568.729599999,3669857.28,0.0,8.73,296.116248
1999-11-04,3669857.28,4648485.887999999,0.0,8.7,296.05224
1999-11-05,3669857.28,5137800.192000001,0.0,8.53,296.05224
1999-11-06,3669857.28,7095057.408,0.0,8.82,296.055288
1999-11-07,3669857.28,6361085.952,0.0,8.77,296.055288
1999-11-08,3669857.28,4403828.7360000005,0.0,8.87,296.055288
1999-11-09,3669857.28,5382457.3440000005,0.0,8.69,296.055288
1999-11-10,3669857.28,4648485.887999999,0.0,8.68,296.055288
1999-11-11,3669857.28,4648485.887999999,0.0,8.78,296.055288
1999-11-12,3669857.28,3914514.432,0.0,8.97,296.055288
1999-11-13,3669857.28,4648485.887999999,0.0,8.79,296.055288
1999-11-14,3669857.28,4403828.7360000005,0.0,8.55,296.049192
1999-11-15,3669857.28,3914514.432,0.0,8.74,296.043096
1999-11-16,3669857.28,3669857.28,0.0,8.71,296.049192
1999-11-17,3669857.28,4403828.7360000005,0.0,8.62,296.055288
1999-11-18,3669857.28,4893143.04,0.0,8.35,296.055288
1999-11-19,3669857.28,4159171.584,0.0,8.44,296.05224
1999-11-20,3669857.28,4893143.04,0.0,8.48,296.05224
1999-11-21,3669857.28,5382457.3440000005,0.0,8.19,296.05224
1999-11-22,3669857.28,4403828.7360000005,0.0,8.18,296.05224
1999-11-23,3669857.28,3914514.432,0.0,8.2,296.05224
1999-11-24,3669857.28,5137800.192000001,0.0,8.18,296.05224
1999-11-25,3669857.28,19327915.008,0.0,8.5,296.05224
1999-11-26,3669857.28,44282944.512,0.0,8.38,296.088816
1999-11-27,3669857.28,23731743.743999995,0.0,7.95,296.1132
1999-11-28,3669857.28,14190114.816,0.0,8.03,296.05833600000005
1999-11-29,3669857.28,11254228.991999999,0.0,8.3,296.046144
1999-11-30,3669857.28,10030943.231999999,0.0,8.3,296.055288
1999-12-01,3669857.28,10030943.231999999,0.0,7.99,296.049192
1999-12-02,3669857.28,10275600.384000001,0.0,7.9,296.046144
1999-12-03,3669857.28,9541628.928,0.0,7.76,296.046144
1999-12-04,3669857.28,7584371.712,0.0,7.6,296.046144
1999-12-05,3669857.28,7095057.408,0.0,7.75,296.043096
1999-12-06,3669857.28,7339714.56,0.0,7.86,296.040048
1999-12-07,3669857.28,7584371.712,0.0,7.65,296.02785600000004
1999-12-08,3669857.28,7339714.56,0.0,7.43,296.043096
1999-12-09,3669857.28,7095057.408,0.0,7.53,296.070528
1999-12-10,3669857.28,6116428.8,0.0,7.59,296.055288
1999-12-11,3669857.28,7829028.864,0.0,7.36,296.055288
1999-12-12,3669857.28,8807657.472000001,0.0,7.46,296.055288
1999-12-13,3571994.4192,11498886.144,0.0,7.37,296.06138400000003
1999-12-14,3596460.1344,10764914.688000001,0.0,7.02,296.049192
1999-12-15,3669857.28,10764914.688000001,0.0,6.94,296.05833600000005
1999-12-16,3669857.28,13211486.208,0.0,7.29,296.05224
1999-12-17,3669857.28,15902714.88,0.0,7.33,296.055288
1999-12-18,3669857.28,21040515.071999997,0.0,7.13,296.079672
1999-12-19,3669857.28,18838600.704,0.0,6.8,296.088816
1999-12-20,3669857.28,13945457.664,0.0,6.7,296.07662400000004
1999-12-21,3669857.28,11743543.295999998,0.0,6.71,296.064432
1999-12-22,3669857.28,10030943.231999999,0.0,6.7,296.06138400000003
1999-12-23,3669857.28,9052314.624,0.0,6.5,296.05833600000005
1999-12-24,3669857.28,8318343.168,0.0,6.5,296.05833600000005
1999-12-25,3669857.28,6850400.255999999,0.0,6.62,296.05833600000005
1999-12-26,3669857.28,7095057.408,0.0,6.6,296.05833600000005
1999-12-27,3669857.28,5382457.3440000005,0.0,6.43,296.05224
1999-12-28,3669857.28,8563000.319999998,0.0,6.38,296.046144
1999-12-29,3669857.28,6361085.952,0.0,6.31,296.049192
1999-12-30,3669857.28,5871771.647999999,0.0,6.34,296.05224
1999-12-31,3669857.28,5627114.495999999,0.0,6.38,296.055288
2000-01-01,3669857.28,7095057.408,0.0,6.36,296.064432
2000-01-02,3669857.28,6850400.255999999,0.0,6.23,296.05833600000005
2000-01-03,3596460.1344,6605743.104,0.0,6.01,296.043096
2000-01-04,3596460.1344,6850400.255999999,0.0,6.05,296.033952
2000-01-05,3669857.28,6116428.8,0.0,6.02,296.030904
2000-01-06,4232568.729599999,5871771.647999999,0.0,6.05,296.14368
2000-01-07,5676045.926399999,5627114.495999999,0.0,6.06,296.421048
2000-01-08,5676045.926399999,6116428.8,0.0,6.11,296.421048
2000-01-09,5700511.6416,6605743.104,0.0,5.96,296.421048
2000-01-10,15021949.1328,5137800.192000001,0.0,5.82,297.48175200000003
2000-01-11,18104629.248,5871771.647999999,0.0,5.76,297.765216
2000-01-12,18055697.8176,5382457.3440000005,0.0,5.7,297.756072
2000-01-13,15658057.728,4403828.7360000005,0.0,5.74,297.554904
2000-01-14,6361085.952,5137800.192000001,0.0,5.87,296.500296
2000-01-15,5847305.9328,7584371.712,0.0,5.89,296.439336
2000-01-16,5871771.647999999,6605743.104,0.0,5.88,296.439336
2000-01-17,19670435.020799994,6605743.104,0.0,5.78,297.832272
2000-01-18,12673240.473599998,4893143.04,0.0,5.73,297.871896
2000-01-19,20477803.6224,5627114.495999999,0.0,5.64,297.920664
2000-01-20,20624597.913599998,4648485.887999999,0.0,5.6,297.954192
2000-01-21,6385551.667199999,5871771.647999999,0.0,5.68,296.491152
2000-01-22,5871771.647999999,5627114.495999999,0.0,5.63,296.439336
2000-01-23,5896237.3632000005,5627114.495999999,0.0,5.61,296.439336
2000-01-24,19572572.16,5627114.495999999,0.0,5.56,297.85665600000004
2000-01-25,14459237.6832,5137800.192000001,0.0,5.58,297.426888
2000-01-26,10838311.833600001,5382457.3440000005,0.0,5.54,296.99712
2000-01-27,5871771.647999999,5627114.495999999,0.0,5.45,296.451528
2000-01-28,5871771.647999999,5627114.495999999,0.0,5.36,296.430192
2000-01-29,5871771.647999999,5137800.192000001,0.0,5.29,296.430192
2000-01-30,5871771.647999999,3669857.28,0.0,5.3,296.430192
2000-01-31,20355475.0464,6116428.8,0.0,5.3,297.908472
2000-02-01,20746926.489600003,7584371.712,0.0,5.3,297.95724
2000-02-02,20820323.635199998,15902714.88,0.0,5.32,297.960288
2000-02-03,12550911.897599999,12232857.6,0.0,5.31,297.213528
2000-02-04,5871771.647999999,10275600.384000001,0.0,5.32,296.44543200000004
2000-02-05,5871771.647999999,8807657.472000001,0.0,5.33,296.44543200000004
2000-02-06,5871771.647999999,8073686.016,0.0,5.3,296.44543200000004
2000-02-07,5871771.647999999,8563000.319999998,0.0,5.3,296.44543200000004
2000-02-08,5896237.3632000005,8318343.168,0.0,5.34,296.45457600000003
2000-02-09,5871771.647999999,10030943.231999999,0.0,5.33,296.44543200000004
2000-02-10,5871771.647999999,10275600.384000001,0.0,5.28,296.460672
2000-02-11,5871771.647999999,9786286.08,0.0,5.24,296.466768
2000-02-12,5871771.647999999,8807657.472000001,0.0,5.22,296.457624
2000-02-13,5871771.647999999,9296971.775999999,0.0,5.19,296.466768
2000-02-14,16073974.886400001,12477514.751999998,0.0,5.1,297.56100000000004
2000-02-15,16538823.4752,15413400.576,0.0,5.1,297.612816
2000-02-16,16416494.8992,12477514.751999998,0.0,5.09,297.603672
2000-02-17,16685617.766400002,10520257.535999998,0.0,5.05,297.62500800000004
2000-02-18,11547817.574399998,9786286.08,0.0,5.02,297.16780800000004
2000-02-19,11547817.574399998,8807657.472000001,0.0,5.02,297.16780800000004
2000-02-20,11547817.574399998,7339714.56,0.0,5.07,297.16476
2000-02-21,20893720.7808,7339714.56,0.0,5.1,297.975528
2000-02-22,20918186.496000003,8563000.319999998,0.0,5.1,297.97857600000003
2000-02-23,20942652.211200003,9052314.624,0.0,5.07,297.975528
2000-02-24,20918186.496000003,11009571.84,0.0,5.04,297.984672
2000-02-25,14483703.3984,9541628.928,0.0,5.06,297.43908000000005
2000-02-26,14532634.8288,10030943.231999999,0.0,5.17,297.43908000000005
2000-02-27,14483703.3984,11988200.448,0.0,5.2,297.436032
2000-02-28,25052892.3648,17126000.639999997,0.0,5.18,298.356528
2000-02-29,25444343.808,15168743.424,0.0,5.18,298.34738400000003
2000-03-01,21138377.932800002,14924086.271999998,0.0,5.21,297.996864
2000-03-02,21187309.363199998,13945457.664,0.0,5.2,298.006008
2000-03-03,14557100.544,13945457.664,0.0,5.23,297.442128
2000-03-04,14557100.544,15658057.728,0.0,5.29,297.445176
2000-03-05,14581566.2592,17859972.096,0.0,5.14,297.44822400000004
2000-03-06,22753115.136,19327915.008,0.0,4.99,298.17060000000004
2000-03-07,26276178.1248,17615314.944000002,0.0,5.0,298.44492
2000-03-08,26325109.5552,17126000.639999997,0.0,5.07,298.441872
2000-03-09,26349575.2704,16147372.032,0.0,5.07,298.447968
2000-03-10,26398506.700799998,15168743.424,0.0,5.05,298.451016
2000-03-11,26422972.416,15658057.728,0.0,5.08,298.447968
2000-03-12,26374040.985600002,13456143.36,0.0,5.04,298.451016
2000-03-13,26471903.8464,14434771.968,0.0,5.12,298.451016
2000-03-14,26447438.1312,13945457.664,0.0,5.15,298.454064
2000-03-15,26496369.5616,15902714.88,0.0,4.98,298.463208
2000-03-16,26496369.5616,13211486.208,0.0,5.16,298.46016000000003
2000-03-17,26545300.992,14679429.12,0.0,5.14,298.469304
2000-03-18,15584660.5824,12966829.056,0.0,5.05,297.524424
2000-03-19,14483703.3984,17126000.639999997,0.0,5.0,297.442128
2000-03-20,15658057.728,15902714.88,0.0,4.82,297.518328
2000-03-21,11792474.726400001,12722171.904,0.0,5.06,297.201336
2000-03-22,10226668.953599999,13700800.511999998,0.0,5.1,297.024552
2000-03-23,10055408.9472,23487086.591999996,0.0,4.9,297.009312
2000-03-24,10006477.5168,20795857.919999998,0.0,4.69,297.003216
2000-03-25,9933080.371199999,18593943.551999997,0.0,4.7,297.003216
2000-03-26,9957546.0864,17859972.096,0.0,,297.009312
2000-03-27,9933080.371199999,19083257.856,0.0,,297.006264
2000-03-28,9908614.656,26178315.264000002,0.0,4.7,297.003216
2000-03-29,9859683.2256,23487086.591999996,0.0,4.65,297.018456
2000-03-30,10348997.529600002,19817229.312,366985.72799999994,4.76,297.09465600000004
2000-03-31,14459237.6832,18593943.551999997,1467942.9119999998,4.88,297.335448
2000-04-01,9835217.510399997,19083257.856,0.0,4.87,296.99712
2000-04-02,9835217.510399997,20306543.616,0.0,4.79,297.009312
2000-04-03,21529829.376000002,23731743.743999995,0.0,4.9,298.05782400000004
2000-04-04,26300643.84,26422972.416,0.0,5.03,298.44492
2000-04-05,35548684.185600005,34007344.128,9370368.921600001,4.89,299.07585600000004
2000-04-06,38460104.2944,29603515.391999997,12012666.163200002,4.91,299.24654400000003
2000-04-07,37799529.984,24710372.351999998,11303160.4224,4.79,299.213016
2000-04-08,39218541.46560001,22263800.832000002,12795569.049600003,4.91,299.292264
2000-04-09,38900487.168,23731743.743999995,12526446.1824,4.89,299.270928
2000-04-10,38973884.313599996,28135572.480000004,12526446.1824,4.79,299.26788000000005
2000-04-11,38998350.0288,31805429.76,12550911.897599999,4.84,299.280072
2000-04-12,39243007.1808,34985972.736,12599843.328000002,4.83,299.28312
2000-04-13,39487664.3328,49176087.552,12966829.056,4.88,299.289216
2000-04-14,39071747.1744,59941002.24,12722171.904,4.89,299.307504
2000-04-15,39047281.4592,58228402.176,12771103.334399998,4.88,299.29836
2000-04-16,38778158.592,50399373.31200001,12453049.036799999,4.9,299.27702400000004
2000-04-17,38631364.3008,46484858.88,12257323.3152,4.96,299.25873600000006
2000-04-18,38582432.8704,47708144.64000001,12281789.030399999,5.01,299.249592
2000-04-19,38093118.5664,51378001.919999994,11719077.580800002,5.03,299.23740000000004
2000-04-20,37775064.2688,51133344.76799999,11303160.4224,5.06,299.225208
2000-04-21,37750598.5536,53090601.984,11376557.568,5.13,299.21911200000005
2000-04-22,37750598.5536,58962373.63200001,11498886.144,5.06,299.225208
2000-04-23,37750598.5536,53090601.984,11547817.574399998,5.14,299.234352
2000-04-24,37775064.2688,45750887.424,11547817.574399998,5.18,299.216064
2000-04-25,37677201.408,39145144.32,11523351.8592,5.18,299.203872
2000-04-26,37775064.2688,35964601.344,11547817.574399998,5.36,299.203872
2000-04-27,37726132.8384,33762686.976,11523351.8592,5.51,299.203872
2000-04-28,37285749.9648,41836372.992000006,11058503.270399997,5.48,299.182536
2000-04-29,36796435.660799995,37187887.103999995,10569188.966400001,5.47,299.1612
2000-04-30,36820901.376,34252001.279999994,10569188.966400001,5.68,299.152056
2000-05-01,36845367.0912,35719944.192,10569188.966400001,5.73,299.155104
2000-05-02,36820901.376,43059658.752000004,10569188.966400001,5.76,299.155104
2000-05-03,36478381.3632,44527601.664000005,10202203.2384,5.78,299.142912
2000-05-04,31707566.8992,50399373.31200001,5700511.6416,5.8,298.847256
2000-05-05,25860260.9664,44527601.664000005,0.0,5.94,298.463208
2000-05-06,25786863.8208,41102401.536000006,0.0,5.94,298.447968
2000-05-07,25762398.105599996,36943229.95199999,0.0,5.98,298.447968
2000-05-08,24196592.3328,34496658.432,0.0,6.28,298.29252
2000-05-09,8807657.472000001,38166515.712,0.0,6.5,296.954448
2000-05-10,8611931.7504,36943229.95199999,0.0,6.45,296.927016
2000-05-11,8416206.0288,34741315.584,0.0,6.43,296.887392
2000-05-12,3645391.5648,33518029.823999997,0.0,6.88,296.259504
2000-05-13,3498597.2735999995,30337486.848,0.0,7.4,296.216832
2000-05-14,3718788.7103999997,29603515.391999997,0.0,7.48,296.222928
2000-05-15,3718788.7103999997,30337486.848,0.0,7.57,296.222928
2000-05-16,3743254.4256,32294744.064,48931.4304,7.39,296.247312
2000-05-17,3669857.28,36943229.95199999,0.0,7.08,296.289984
2000-05-18,3669857.28,39389801.472,0.0,7.06,296.347896
2000-05-19,3669857.28,41591715.839999996,0.0,6.95,296.39056800000003
2000-05-20,3669857.28,41836372.992000006,0.0,6.99,296.40276
2000-05-21,3669857.28,42325687.296000004,0.0,7.15,296.442384
2000-05-22,3669857.28,44772258.816,0.0,7.15,296.55820800000004
2000-05-23,3669857.28,47463487.48799999,0.0,7.05,296.63745600000004
2000-05-24,3669857.28,43304315.904,0.0,7.05,296.530776
2000-05-25,3669857.28,41836372.992000006,0.0,6.93,296.460672
2000-05-26,3669857.28,40613087.232,0.0,6.78,296.439336
2000-05-27,3669857.28,37677201.408,0.0,6.91,296.393616
2000-05-28,3669857.28,40123772.927999996,0.0,7.03,296.46372
2000-05-29,3669857.28,37432544.256000005,0.0,7.1,296.506392
2000-05-30,3669857.28,36209258.496,0.0,8.92,296.399712
2000-05-31,3743254.4256,37921858.56,0.0,10.19,296.37228000000005
2000-06-01,3914514.432,33762686.976,0.0,10.49,296.347896
2000-06-02,3914514.432,31805429.76,0.0,11.24,296.28084
2000-06-03,3841117.2864,32294744.064,0.0,11.04,296.277792
2000-06-04,3743254.4256,32784058.368000004,0.0,10.81,296.30217600000003
2000-06-05,3890048.7168,33028715.52,0.0,11.02,296.335704
2000-06-06,3987911.5775999995,34985972.736,0.0,10.88,296.37228000000005
2000-06-07,3987911.5775999995,34252001.279999994,0.0,10.68,296.36313600000005
2000-06-08,4134705.8688,34496658.432,0.0,10.21,296.396664
2000-06-09,3938980.1472,33518029.823999997,0.0,10.41,296.329608
2000-06-10,3938980.1472,30092829.696000002,0.0,11.0,296.28084
2000-06-11,3938980.1472,27156943.872,0.0,10.76,296.247312
2000-06-12,3987911.5775999995,29603515.391999997,0.0,11.27,296.21988000000005
2000-06-13,4428294.4512,33273372.672,0.0,11.24,296.378376
2000-06-14,10618120.396799998,27401601.023999996,0.0,10.72,297.12513600000005
2000-06-15,11792474.726400001,30092829.696000002,0.0,10.07,297.24096000000003
2000-06-16,11792474.726400001,26422972.416,0.0,10.14,297.234864
2000-06-17,11816940.441600002,24221058.048000004,0.0,10.46,297.222672
2000-06-18,11792474.726400001,22997772.288,0.0,10.93,297.21657600000003
2000-06-19,11792474.726400001,22508457.983999997,0.0,10.9,297.21048
2000-06-20,12868966.195199998,20795857.919999998,0.0,10.41,297.335448
2000-06-21,12868966.195199998,18838600.704,0.0,11.0,297.338496
2000-06-22,16710083.4816,18349286.400000002,0.0,11.13,297.73473600000005
2000-06-23,16734549.1968,12477514.751999998,0.0,11.2,297.73778400000003
2000-06-24,16710083.4816,16147372.032,0.0,11.08,297.731688
2000-06-25,16710083.4816,14924086.271999998,0.0,11.6,297.73473600000005
2000-06-26,16685617.766400002,13945457.664,0.0,11.52,297.731688
2000-06-27,11596749.0048,11254228.991999999,0.0,12.08,297.170856
2000-06-28,9566094.6432,13700800.511999998,0.0,11.56,296.94225600000004
2000-06-29,8122617.4464,12966829.056,0.0,10.73,296.741088
2000-06-30,15535729.151999999,12722171.904,0.0,9.45,297.60062400000004
2000-07-01,16196303.4624,10520257.535999998,0.0,8.85,297.670728
2000-07-02,16220769.1776,10275600.384000001,0.0,8.76,297.66463200000004
2000-07-03,16196303.4624,10275600.384000001,0.0,8.8,297.66768
2000-07-04,16196303.4624,11009571.84,0.0,8.94,297.670728
2000-07-05,16171837.747200001,8073686.016,0.0,9.12,297.670728
2000-07-06,16049509.171199998,9296971.775999999,0.0,9.09,297.670728
2000-07-07,16392029.184000002,8807657.472000001,0.0,9.17,297.69511200000005
2000-07-08,25982589.542400002,5627114.495999999,2666762.9568000003,8.91,298.487592
2000-07-09,30728938.2912,8073686.016,7413111.705599999,9.2,298.813728
2000-07-10,31438444.031999998,5137800.192000001,8073686.016,8.91,298.838112
2000-07-11,32490469.7856,7829028.864,9027848.9088,8.31,298.8564
2000-07-12,32930852.659200005,5137800.192000001,9492697.4976,8.34,298.889928
2000-07-13,32637264.0768,5137800.192000001,9174643.200000001,8.58,298.911264
2000-07-14,31903292.620799996,4648485.887999999,8342808.883200001,8.9,298.88383200000004
2000-07-15,30288555.417600002,4648485.887999999,6679140.2496,8.89,298.76191200000005
2000-07-16,30900198.2976,4159171.584,7266317.4144,8.91,298.807632
2000-07-17,30949129.728,4159171.584,7462043.135999999,8.78,298.816776
2000-07-18,30533212.5696,3425200.1279999996,6850400.255999999,8.87,298.777152
2000-07-19,30337486.848,5137800.192000001,6679140.2496,8.89,298.76191200000005
2000-07-20,30631075.4304,4403828.7360000005,6850400.255999999,9.12,298.74057600000003
2000-07-21,30680006.8608,4159171.584,6850400.255999999,9.04,298.74972
