date,inflow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C),canal discharge (m3/d),outflow(m3/d)
2010-09-17,14752.8262656,17.933596800000004,27.189226400000003,11.350210800000003,122328.576,31805.42976
2010-09-18,17297.260646400002,15.505799600000003,22.0947412,11.222432000000005,110095.7184,34252.00128
2010-09-19,16073.974886400001,12.794666800000005,14.989128800000003,10.083534000000004,110095.7184,34252.00128
2010-09-20,-3669.85728,12.516886800000005,20.128058800000005,7.789071200000006,107649.14688,36698.5728
2010-09-21,10030.943232,11.055764000000003,17.8391516,6.377948800000002,97862.8608,29358.85824
2010-09-22,-12061.5975936,10.989096800000006,20.650285200000006,4.355710400000007,88076.57472,26912.28672
2010-09-23,-9443.7660672,12.066883200000003,22.933636800000002,3.6612604000000033,73397.1456,24465.7152
2010-09-24,5382.457344,16.789143200000005,28.46145880000001,8.172407600000003,68504.00256,24465.7152
2010-09-25,-14336.909107200001,18.005819600000002,32.36149,7.083510000000004,68504.00256,24465.7152
2010-09-26,5382.457344,17.300258400000004,28.750350000000005,8.955747200000001,68504.00256,24465.7152
2010-09-27,-3253.9401216,19.505831600000008,30.644809600000002,10.933540800000003,68504.00256,24465.7152
2010-09-28,2862.4886783999996,18.8669376,30.194806,10.539093200000003,75843.71712,24465.7152
2010-09-29,-5847.3059328,17.9558192,30.517030800000008,8.927969200000003,83183.43168,26912.28672
2010-09-30,4012.3772928,16.4891408,28.300346400000002,8.194630000000004,83183.43168,26912.28672
2010-10-01,-5847.3059328,18.705825200000007,32.16704400000001,9.177971200000005,83183.43168,26912.28672
2010-10-02,11425.4889984,18.29471080000001,31.200369600000002,8.666856000000003,83183.43168,24465.7152
2010-10-03,-7070.591692800001,16.705809200000004,20.450283600000006,12.083550000000002,83183.43168,24465.7152
2010-10-04,-7070.591692800001,10.633538400000003,16.661364400000004,4.050152400000002,83183.43168,24465.7152
2010-10-05,11523.3518592,8.766856800000003,18.811381600000004,0.6501252000000051,73397.1456,24465.7152
2010-10-06,9076.7803392,10.2446464,19.261385200000007,3.944596000000004,70950.57408,24465.7152
2010-10-07,-9663.957504,11.350210800000003,18.27804400000001,6.8112856000000015,70950.57408,24221.058048
2010-10-08,195.7257216,13.655784800000003,21.722516,8.272408400000003,70950.57408,24221.058048
2010-10-09,19939.557888,13.733563200000003,16.739142800000003,11.077986400000004,70950.57408,24221.058048
2010-10-10,-12110.529024,14.055788000000003,24.061423600000005,6.044612800000003,68504.00256,24221.058048
2010-10-11,-2911.4201088,7.861294000000001,16.561363600000007,2.2056932000000025,58717.71648,23487.086592
2010-10-12,1590.271488,9.544640800000003,21.57807040000001,1.166796000000005,53824.57344,22997.772288
2010-10-13,-11816.9404416,13.333560000000006,26.300330400000007,4.2445984000000045,9296.971776,17126.00064
2010-10-14,-4036.843008,14.194678000000003,27.5725628,5.911278400000004,24.4657152,14434.771968000001
2010-10-15,-13896.5262336,9.344639200000003,16.711364800000005,3.4223695999999997,48.9314304,14434.771968000001
2010-10-16,3914.514432,8.172407600000003,16.933588800000003,2.5945852000000045,73.3971456,13700.800512
2010-10-17,-23242.42944,8.494632400000004,17.694706000000004,3.0112552000000044,73.3971456,13700.800512
2010-10-18,-6458.9488128,7.444624000000001,19.450275600000005,-0.877664799999998,73.3971456,13211.486208
2010-10-19,4624.020172799999,9.739086800000003,22.800302400000007,1.2112408000000023,48.9314304,13211.486208
2010-10-20,-6532.345958399999,11.872437200000004,26.728111600000005,3.1057004000000035,0.0,13211.486208
2010-10-21,-5039.9373312,11.705769200000002,24.461426800000005,3.4834812000000035,0.0,13456.14336
2010-10-22,-4550.6230272,10.661316400000004,18.5947132,6.077946400000002,0.0,13945.457664
2010-10-23,32441.5383552,9.339083600000006,14.389124000000002,6.1668360000000035,0.0,13945.457664
2010-10-24,42325.687296000004,6.300170400000006,9.3113056,2.2501379999999997,0.0,13945.457664
2010-10-25,32441.5383552,4.639046000000004,9.633530400000005,0.3167892000000023,0.0,13945.457664
2010-10-26,-4305.9658752,2.7612532000000023,8.966858400000003,-0.18321479999999823,0.0,14190.114816
2010-10-27,-14924.086271999999,5.339051600000001,10.950207600000002,-1.0943331999999977,0.0,13456.14336
2010-10-28,31952.2240512,8.422409600000002,11.116875600000004,6.405726800000004,0.0,13456.14336
2010-10-29,32710.6612224,8.083518000000002,14.328012400000006,6.116835600000002,0.0,12966.829055999999
2010-10-30,41102.401536,6.694618000000002,8.289075200000003,4.650157200000002,0.0,12722.171904
2010-10-31,12966.829055999999,9.116859600000002,13.0057796,3.9890408000000015,0.0,12966.829055999999
2010-11-01,21603.2265216,13.928009200000005,19.23360720000001,10.927985200000006,0.0,12966.829055999999
2010-11-02,22826.5122816,12.539109200000002,20.672507600000003,8.111296000000003,0.0,12966.829055999999
2010-11-03,21113.912217600002,8.361298000000001,10.7613172,6.8223968000000035,0.0,12477.514752
2010-11-04,21847.883673599998,9.877976800000003,20.294726800000007,4.294598800000003,0.0,11988.200448000001
2010-11-05,21113.912217600002,11.389100000000003,16.083582000000007,4.089041600000002,0.0,11254.228991999998
2010-11-06,29750.3096832,13.366893600000004,21.083622000000005,6.677951200000006,0.0,11254.228991999998
2010-11-07,1394.5457663999998,7.277956000000003,15.266908800000003,1.4501316000000024,0.0,11254.228991999998
2010-11-08,21113.912217600002,2.6890304000000036,9.8279764,-1.0776663999999982,0.0,11254.228991999998
2010-11-09,29750.3096832,2.2556936000000043,5.744610400000006,-0.17210359999999625,0.0,11254.228991999998
2010-11-10,39634.458624,1.9168020000000041,5.577942400000001,0.15567680000000195,0.0,11254.228991999998
2010-11-11,30998.0611584,4.661268400000004,9.544640800000003,0.3890120000000046,0.0,11254.228991999998
2010-11-12,29750.3096832,3.494592400000002,10.716872400000003,-1.1776671999999984,0.0,11254.228991999998
2010-11-13,29750.3096832,3.400147200000003,7.627958800000002,-1.7443383999999966,0.0,11254.228991999998
2010-11-14,78119.0286336,8.555744000000004,11.889104000000003,5.9279452000000035,0.0,11498.886144
2010-11-15,78119.0286336,9.766864800000004,14.022454400000004,6.616839600000002,0.0,11498.886144
2010-11-16,29994.9668352,6.044612800000003,11.027986000000006,1.6223552000000048,0.0,11498.886144
2010-11-17,49738.7990016,6.694618000000002,14.555792000000004,1.7501340000000027,0.0,11498.886144
2010-11-18,58375.196467199996,2.233471200000004,9.583530000000003,-2.0332295999999985,0.0,11498.886144
2010-11-19,39879.115776,0.4223455999999999,5.233495200000004,-3.0110151999999992,0.0,11498.886144
2010-11-20,31242.7183104,0.7223480000000002,5.155716800000004,-1.5665591999999968,0.0,11498.886144
2010-11-21,49738.7990016,-1.0887775999999967,1.139018,-2.411010399999997,0.0,11498.886144
2010-11-22,20135.2836096,-0.2609931999999979,2.811253600000004,-3.544352799999997,0.0,11498.886144
2010-11-23,39389.80147200001,-8.027721999999997,-3.2387947999999973,-13.233319199999999,0.0,11009.57184
2010-11-24,11009.57184,-9.683290799999998,-2.8721251999999993,-17.294462799999998,0.0,11009.57184
2010-11-25,30753.4040064,-1.6054483999999967,2.4445840000000025,-6.9221575999999985,0.0,11009.57184
2010-11-26,59353.8250752,2.977921600000002,6.083502000000006,0.2779000000000025,0.0,11254.228991999998
2010-11-27,19890.626457600003,1.150129200000002,4.061263600000004,-1.5776703999999988,0.0,11254.228991999998
2010-11-28,21113.912217600002,-1.255445599999998,5.305718000000002,-5.861037999999999,0.0,11254.228991999998
2010-11-29,29750.3096832,-2.755457599999998,2.322360800000002,-8.583281999999999,0.0,11254.228991999998
2010-11-30,40857.744384,2.611252000000004,5.005715600000002,-0.2998823999999978,0.0,11254.228991999998
2010-12-01,39634.458624,4.977937600000004,7.772404400000003,2.0723588,0.0,11254.228991999998
2010-12-02,67745.56538880001,1.9112464000000031,3.5890376000000046,-1.1887783999999968,0.0,11009.57184
2010-12-03,49004.827545600005,-1.1387779999999985,2.5945852000000045,-4.883252399999998,0.0,10764.914688
2010-12-04,49004.827545600005,-2.2610091999999984,-1.155444799999998,-3.088793599999997,0.0,10764.914688
2010-12-05,68993.316864,-2.6943459999999977,-0.6109959999999965,-3.461018799999998,0.0,11009.57184
2010-12-06,58864.510771199995,-0.9387763999999983,3.594593200000002,-3.644353599999997,0.0,10764.914688
2010-12-07,39145.14432,2.0612476000000015,7.089065600000001,-0.866553599999996,0.0,10764.914688
2010-12-08,58864.510771199995,6.011279200000004,10.666872000000005,1.4556871999999998,0.0,10764.914688
2010-12-09,49249.4846976,6.744618400000004,10.144645600000004,3.266812800000004,0.0,11009.57184
2010-12-10,165192.5090304,2.8056979999999996,6.039057200000002,1.016794800000003,0.0,11009.57184
2010-12-11,175052.19225599998,3.0279220000000038,4.972382000000003,0.9445720000000044,0.0,11009.57184
2010-12-12,300879.3655296,9.083526000000003,12.300218400000006,4.272376400000002,0.0,11009.57184
2010-12-13,595691.2336896,7.977961600000004,11.327988400000002,5.139050000000005,0.0,11009.57184
2010-12-14,759733.8541055999,3.3001464000000027,11.166876000000006,-0.7887751999999999,0.0,11009.57184
2010-12-15,557695.977984,-1.0554439999999978,4.716824400000004,-4.155468799999998,0.0,11254.228991999998
2010-12-16,392405.6060928,-1.4387803999999988,4.311265600000002,-6.0165947999999965,0.0,11254.228991999998
2010-12-17,302591.9655936,-1.0665551999999998,3.1001448000000025,-6.283263599999998,0.0,11498.886144
2010-12-18,285588.2935296,-0.4721059999999966,2.1501371999999996,-3.3499067999999976,0.0,11743.543296
2010-12-19,254737.02666240002,-1.9165619999999972,0.6890144000000049,-5.677703199999998,0.0,11743.543296
2010-12-20,225378.16842240002,2.1779152000000046,7.405734800000001,-6.0721507999999975,0.0,11988.200448000001
2010-12-21,216741.7709568,3.3001464000000027,4.8834924000000015,1.3723532000000027,0.0,11988.200448000001
2010-12-22,165192.5090304,2.7668087999999997,7.050176400000002,-1.0721107999999973,0.0,12232.8576
2010-12-23,174244.82365439998,2.3001384000000016,5.533497600000004,-1.9276731999999974,0.0,20061.886464
2010-12-24,185988.3669504,5.489052800000003,7.394623600000006,1.816801200000004,0.0,31805.42976
2010-12-25,147723.9883776,7.650181200000006,10.755761600000003,1.3279084000000019,0.0,34252.00128
2010-12-26,171137.677824,1.5890216000000024,4.439044400000004,-0.36654959999999903,0.0,36698.5728
2010-12-27,201988.9446912,3.394591600000002,8.061295600000001,-1.2165563999999982,0.0,36698.5728
2010-12-28,315387.5346432,4.322376800000004,6.605728400000004,0.9612388000000003,0.0,46484.85888
2010-12-29,426021.4987776,-1.9665623999999973,1.711244800000003,-4.716584399999997,0.0,92969.71776
2010-12-30,282407.7505536,-6.2610411999999975,-1.261001199999999,-10.122183199999998,0.0,156580.57728
2010-12-31,150292.8884736,-9.888848,-4.133246399999999,-14.911110399999998,0.0,171260.00639999998
2011-01-01,173364.05790719998,-6.299930399999997,-2.6943459999999977,-11.544416799999997,0.0,215298.29376
2011-01-02,207885.1820544,-5.1721435999999965,2.4501396,-8.877728799999998,0.0,217744.86528
2011-01-03,104419.6724736,-7.005491599999997,0.0001200000000025625,-12.088865599999998,171.2600064,220191.4368
2011-01-04,110389.3069824,-3.6332423999999968,1.5167988000000001,-8.222167999999998,171.2600064,244657.152
2011-01-05,209769.04212479998,1.683466800000005,6.355726400000002,-1.999895999999998,146.7942912,303374.86848
2011-01-06,169082.5577472,2.7223640000000024,8.633522400000004,-0.3387715999999976,146.7942912,303374.86848
2011-01-07,144714.705408,1.6445776000000016,6.333504000000001,-2.044340799999997,440.3828736,300928.29696
2011-01-08,149314.2598656,-1.027666,4.166820000000001,-4.311025599999999,122.328576,303374.86848
2011-01-09,135735.7879296,-3.094349199999998,2.361250000000002,-7.238826799999998,97.8628608,300928.29696
2011-01-10,135760.25364480002,-4.127690799999998,0.6334584000000021,-8.961062799999999,122.328576,300928.29696
2011-01-11,98719.16083200001,-4.622139199999998,1.427909200000002,-10.849966799999997,97.8628608,303374.86848
2011-01-12,147381.4683648,7.094621200000006,11.444656000000005,1.4945763999999997,48.9314304,229977.72288
2011-01-13,226992.9056256,6.750174000000001,10.883540400000005,3.0945892000000015,0.0,144347.71968
2011-01-14,273208.6416384,4.027930000000001,9.444640000000003,1.1723516000000025,73.3971456,232424.29439999998
2011-01-15,357419.6333568,4.250154000000002,7.905738800000002,0.8001263999999999,146.7942912,347413.15584
2011-01-16,1481521.3839359998,6.3057260000000035,9.266860800000003,2.611252000000004,220.1914368,457508.87424
2011-01-17,2478817.3326335996,4.427933200000002,10.466870400000005,-1.010999199999997,489.314304,709505.7408
2011-01-18,1600424.759808,1.022350400000004,2.950143600000004,-0.9721099999999971,538.2457344,880765.7472
2011-01-19,1199969.9334144,0.3167892000000023,6.133502400000001,-2.283231599999997,464.8485888,822048.03072
2011-01-20,905892.0367103999,0.8334600000000023,5.889056000000004,-3.338795599999999,366.985728,721738.5984
2011-01-21,841718.4657408,3.0945892000000015,5.689054400000003,0.2334552000000052,342.5200128,721738.5984
2011-01-22,799466.1755903999,1.8501348000000029,11.205765200000005,-0.9165539999999979,391.4514432,765776.88576
2011-01-23,754669.4510592,4.016818800000003,13.428005200000005,-0.872109199999997,440.3828736,819601.4592
2011-01-24,725041.4699520001,4.944604000000002,12.150217200000004,-0.11654759999999698,440.3828736,822048.03072
2011-01-25,657246.9731328,3.411258400000005,13.350226800000005,-1.4721139999999977,464.8485888,819601.4592
2011-01-26,646139.5384320001,4.577934400000004,10.811317600000002,0.13901000000000252,464.8485888,819601.4592
2011-01-27,607043.3255424,5.989056800000004,13.694674000000003,0.3667896000000006,415.9171584,768223.45728
2011-01-28,525107.6453376,5.0390492000000044,15.066907200000003,0.41679000000000244,342.5200128,675253.73952
2011-01-29,542918.6860032,3.6890384000000047,12.783555600000003,-0.02765799999999885,318.0542976,606749.73696
2011-01-30,521168.66519040003,3.3890360000000044,10.511315200000006,0.38345640000000003,318.0542976,552925.16352
2011-01-31,459392.73431040003,-0.1443255999999984,2.5890296,-2.6721235999999973,293.5885824,415917.1584
2011-02-01,413568.44974079996,-3.3499067999999976,2.472362000000004,-6.355486399999998,48.9314304,112542.28992
2011-02-02,346165.4043648,-2.5887895999999984,6.133502400000001,-7.666607999999998,0.0,53824.57344
2011-02-03,368355.8080512,2.1279148000000028,11.072430800000003,-3.505463599999997,0.0,53824.57344
2011-02-04,345137.84432639997,5.439052400000001,12.8668896,0.27234440000000504,0.0,29358.85824
2011-02-05,353162.59891199996,6.111280000000004,10.927985200000006,3.877928800000003,0.0,12722.171904
2011-02-06,386460.43729920004,5.955723200000001,14.755793600000004,0.911238400000002,0.0,12722.171904
2011-02-07,378068.6969856,3.361258000000003,7.550180400000006,-1.6998935999999958,0.0,12966.829055999999
2011-02-08,357101.5790592,0.16678800000000038,5.7779440000000015,-3.494352399999997,0.0,12966.829055999999
2011-02-09,358349.3305344,-1.2665567999999965,7.622403200000004,-6.9221575999999985,0.0,12966.829055999999
2011-02-10,316415.09468160005,1.566799200000002,13.105780400000004,-4.861029999999998,0.0,12966.829055999999
2011-02-11,316659.7518336,5.144605600000002,13.839119600000004,-0.6054403999999991,0.0,13211.486208
2011-02-12,272254.4787456,9.711308800000001,17.6447056,1.7668008000000022,0.0,13211.486208
2011-02-13,330213.7580544,6.105724400000003,11.789103200000003,1.7723564000000032,0.0,13211.486208
2011-02-14,296915.9196672,8.205741200000006,14.178011200000007,2.500140000000002,0.0,13211.486208
2011-02-15,416602.1984256,1.7279116000000023,7.739070800000004,-0.9776655999999981,0.0,39145.14432
2011-02-16,398889.0206208,-0.36099399999999804,5.683498800000002,-3.2610171999999977,0.0,90523.14624
2011-02-17,342764.66995199997,-0.8165531999999978,4.666824000000002,-4.488804799999997,122.328576,181046.29248
2011-02-18,350079.9187968,0.01678680000000199,6.694618000000002,-4.116579599999998,220.1914368,200618.86463999999
2011-02-19,321895.4148864,-1.1387779999999985,1.822356800000005,-3.338795599999999,244.657152,183492.864
2011-02-20,299705.0112,-2.1721195999999985,3.0334776000000048,-5.916593999999996,269.1228672,183492.864
2011-02-21,299729.4769152,-0.4721059999999966,6.316837200000002,-5.166587999999999,293.5885824,183492.864
2011-02-22,272401.2730368,-0.2165483999999971,4.466822400000002,-3.427685199999999,538.2457344,237317.43744
2011-02-23,295692.6339072,-1.144333599999996,2.883476400000003,-3.649909199999998,685.0400256,271569.43872
2011-02-24,246394.21777919997,-5.044364799999997,1.2223520000000043,-10.2277396,709.5057407999999,269122.8672
2011-02-25,223151.7883392,-9.5610676,-3.322128799999998,-15.877784799999999,611.64288,234870.86592
2011-02-26,196166.10447360002,-8.5666152,-0.08321399999999812,-19.8555944,636.1085952,217744.86528
2011-02-27,295912.825344,1.300130400000004,8.544632800000006,-3.277683999999997,342.5200128,203065.43615999998
2011-02-28,241721.26617599998,5.161272400000001,8.9335248,2.7890312000000037,538.2457344,217744.86528
2011-03-01,298457.2597248,5.5446088000000024,10.011311200000005,3.2057012000000036,538.2457344,217744.86528
2011-03-02,230613.83147520002,6.439060400000006,13.033557600000005,-0.8221087999999988,538.2457344,217744.86528
2011-03-03,299729.4769152,1.683466800000005,8.200185600000001,-1.766560799999997,562.7114496,217744.86528
2011-03-04,287398.7564544,3.5890376000000046,10.133534400000006,-2.1221191999999984,587.1771648,217744.86528
2011-03-05,453961.34553600004,4.677935200000004,8.900191200000005,1.7501340000000027,636.1085952,220191.4368
2011-03-06,401996.1664512,3.594593200000002,10.994652400000003,-1.4276691999999969,831.8343168,261783.15264
2011-03-07,378411.2169984,1.9168020000000041,8.189074400000006,-2.522122399999997,954.1628928,296035.15392
2011-03-08,364734.8822016,3.833484000000002,10.644649600000001,0.0001200000000025625,831.8343168,293588.5824
2011-03-09,426388.4845056,9.166860000000003,15.211352800000007,3.6779272000000027,929.6971776,308268.01152
2011-03-10,581109.6674304,5.755721600000001,10.289091200000005,-0.8498867999999966,1027.5600384,403684.30079999997
2011-03-11,539689.2115968,2.9612548000000025,9.544640800000003,-0.5943291999999971,905.2314623999999,621429.16608
2011-03-12,511406.8448256,4.250154000000002,10.577982400000003,-0.5665511999999957,880.7657472,755990.59968
2011-03-13,508886.87616,6.422393600000003,14.289123200000006,0.7501260000000052,807.3686016,753544.02816
2011-03-14,533523.8513664,6.383504400000003,10.694650000000003,0.8390156000000033,782.9028864,753544.02816
2011-03-15,809790.7074048,6.211280800000004,9.9668664,0.6667920000000045,709.5057407999999,751097.45664
2011-03-16,1001381.723136,2.505695600000003,7.627958800000002,-0.5221063999999984,807.3686016,861193.17504
2011-03-17,894857.9991552,1.8556904000000038,7.411290400000006,-2.2943427999999972,831.8343168,917464.32
2011-03-18,796677.0840576,4.105708400000005,8.277964000000004,-0.9943323999999976,807.3686016,853853.46048
2011-03-19,720515.31264,1.3334640000000029,7.383512400000004,-3.311017599999998,758.4371712,812261.7446399999
2011-03-20,661332.7475712,5.305718000000002,11.672435600000004,1.189018400000002,782.9028864,812261.7446399999
2011-03-21,614456.4372480001,3.7279276000000046,9.9279772,-1.5443368,758.4371712,809815.1731199999
2011-03-22,552753.9035136,2.9612548000000025,9.761309200000003,-2.194341999999997,709.5057407999999,807368.6015999999
2011-03-23,574968.7729152,3.6557048000000023,7.939072400000004,-1.2165563999999982,709.5057407999999,804922.0300799999
2011-03-24,574724.1157632,3.777928000000003,8.416854000000004,0.2945668000000019,538.2457344,665467.45344
2011-03-25,505192.5531648,2.705697200000003,6.611284000000001,-1.105444399999996,464.8485888,562711.4495999999
2011-03-26,538563.7886976,2.8334760000000045,9.327972400000004,-0.28321559999999835,513.7800192,560264.8780799999
2011-03-27,582969.0617856,2.1723596,6.4335048000000015,-1.9221175999999982,489.314304,560264.8780799999
2011-03-28,536117.2171776,4.111264000000002,11.089097600000006,-1.5776703999999988,513.7800192,557818.3065599999
2011-03-29,601538.5396224,4.989048800000003,8.022406400000001,1.7668008000000022,538.2457344,555371.7350399999
2011-03-30,824567.9993856,11.544656800000006,17.089145600000002,4.689046400000002,513.7800192,582284.02176
2011-03-31,1376759.1914496,12.366885600000003,18.550268400000007,4.555712000000003,782.9028864,809815.1731199999
2011-04-01,2067475.2629759999,11.627990800000003,21.57807040000001,3.5223704000000033,239764.00896,775563.17184
2011-04-02,2021675.4441216001,4.589045600000002,10.950207600000002,-1.005443599999996,183492.864,851406.88896
2011-04-03,1889682.9106176,3.505703600000004,12.494664400000005,-4.727695599999999,151687.43424,885658.89024
2011-04-04,1508507.0678016,8.850190800000004,14.866905600000003,3.7668168000000044,151687.43424,888105.46176
2011-04-05,1673772.9739776,5.011271200000003,10.2446464,0.927905200000005,151687.43424,892998.6048
2011-04-06,1624352.2292735998,1.5890216000000024,4.272376400000002,-1.5665591999999968,154134.00576,897891.74784
2011-04-07,1397383.7893631998,-0.12765879999999896,6.283503600000003,-3.738798799999998,154134.00576,900338.31936
2011-04-08,1211052.9024,3.1001448000000025,9.900199200000003,-1.8943395999999986,171260.00639999998,892998.6048
2011-04-09,1098828.6667776,3.0334776000000048,9.605752400000004,-2.3443431999999973,178599.72096,883212.31872
2011-04-10,973025.9592192,7.377956800000003,16.344695200000004,-0.010991199999995871,178599.72096,880765.7472
2011-04-11,961209.0187776,5.605720400000006,10.855762400000003,-1.4387803999999988,183492.864,814708.31616
2011-04-12,849694.288896,4.783491600000001,14.611348,-3.411018399999998,185939.43552,724185.16992
2011-04-13,919201.3857791999,3.833484000000002,8.127962800000006,-1.7332271999999982,193279.15008,812261.7446399999
2011-04-14,800249.0784767999,5.683498800000002,11.227987600000006,-1.4721139999999977,188386.00704,733971.456
2011-04-15,765385.4343168,7.461290800000004,13.205781200000004,2.7334752000000044,190832.57856,770670.0288
2011-04-16,890870.0875776,7.666848000000002,15.539133200000002,3.1834787999999996,193279.15008,807368.6015999999
2011-04-17,1090657.1179008,6.572394800000001,12.0335496,2.055692000000004,193279.15008,812261.7446399999
2011-04-18,1003094.3232,3.6723716000000017,9.483529200000003,-1.9276731999999974,190832.57856,812261.7446399999
2011-04-19,967325.4475776,3.5501484000000048,12.700221600000003,-3.9110223999999967,190832.57856,812261.7446399999
2011-04-20,941416.2551808,4.466822400000002,12.077994400000005,0.08900960000000069,190832.57856,812261.7446399999
2011-04-21,857547.7834752,3.2501460000000044,7.894627600000003,-1.994340399999997,190832.57856,812261.7446399999
2011-04-22,846415.8830591999,5.0279380000000025,13.955787200000003,-3.466574399999997,193279.15008,812261.7446399999
2011-04-23,797093.0012160001,8.566855200000003,17.511371200000006,-1.4665583999999967,193279.15008,809815.1731199999
2011-04-24,855101.2119552,8.372409200000003,13.928009200000005,3.5723708000000016,193279.15008,807368.6015999999
2011-04-25,896986.5163776,5.672387600000004,10.689094400000005,-0.5832179999999987,195725.7216,809815.1731199999
2011-04-26,865401.2780544,5.089049600000003,12.822444800000003,-1.8110055999999979,190832.57856,758437.1712
2011-04-27,758143.5826176,6.972398000000002,16.422473600000004,-0.7054411999999957,185939.43552,609196.30848
2011-04-28,770988.0830976,3.2334792000000014,9.961310800000003,-1.5165587999999985,195725.7216,538245.7344
2011-04-29,733971.456,3.5390372000000028,11.411322400000003,-3.5832419999999967,195725.7216,538245.7344
2011-04-30,715817.8953215999,5.4168300000000045,13.911342400000002,-0.8943315999999975,200618.86463999999,491760.87552
2011-05-01,672905.0308608001,9.155748800000001,21.322512800000005,-2.244342399999997,203065.43615999998,457508.87424
2011-05-02,721493.9412479999,8.650189200000003,13.778008000000003,2.9279212000000037,212851.72224,242210.58048
2011-05-03,694899.7088255999,6.361282000000006,13.928009200000005,-1.3332239999999977,259336.58112,132114.86208
2011-05-04,705909.2806656,11.027986000000006,23.8669776,-1.2721123999999975,278909.15327999997,122328.576
2011-05-05,728124.1500672001,11.0390972,19.250274000000005,4.261265200000004,276462.58176,122328.576
2011-05-06,817032.559104,9.122415200000006,12.928001200000004,6.261281200000006,276462.58176,110095.7184
2011-05-07,803894.4700415999,8.272408400000003,15.294686800000008,1.961246800000005,269122.8672,66057.43104
2011-05-08,774266.4889344,6.239058800000002,11.944660000000002,3.0334776000000048,271569.43872,68504.00256
2011-05-09,743390.756352,7.294622800000006,15.261353200000002,1.2334632000000028,274016.01024,70950.57408
2011-05-10,706398.5949696001,10.289091200000005,22.350298800000004,0.16123240000000294,274016.01024,68504.00256
2011-05-11,671828.5393920001,11.327988400000002,21.85585040000001,4.7723804000000065,274016.01024,70950.57408
2011-05-12,676721.6824320001,9.900199200000003,18.04470880000001,4.600156800000004,291142.01088,58717.71648
2011-05-13,738619.9418879999,11.500212000000005,23.228083600000005,1.205685200000005,305821.44,166366.86336
2011-05-14,839198.4970752,12.161328400000006,23.08919360000001,6.439060400000006,325394.01216,362092.58496
2011-05-15,1332769.83552,6.622395200000003,10.850206800000006,4.294598800000003,256890.0096,707059.16928
2011-05-16,1554331.3523711998,7.1890664000000015,14.778016000000008,1.1056844000000048,225084.57984,792689.17248
2011-05-17,1357039.8249984,6.289059200000004,12.972446000000005,2.605696400000003,225084.57984,785349.45792
2011-05-18,1206526.7450879999,7.561291600000004,14.616903600000008,3.5223704000000033,225084.57984,787796.02944
2011-05-19,1053567.0936576,10.594649200000003,19.678055200000003,1.6445776000000016,225084.57984,790242.60096
2011-05-20,938847.3550848,12.916890000000002,23.41697400000001,2.661252400000002,225084.57984,790242.60096
2011-05-21,894491.0134272,11.227987600000006,18.272488400000007,4.861270000000005,222638.00832,787796.02944
2011-05-22,792199.8581760001,9.572418800000001,18.089153600000003,3.2334792000000014,222638.00832,775563.17184
2011-05-23,751513.3737984,7.850182800000006,15.578022400000002,1.8945796000000001,222638.00832,773116.60032
2011-05-24,709040.8922112,11.227987600000006,21.316957200000004,1.3390196000000003,222638.00832,689933.16864
2011-05-25,722105.584128,8.583522000000006,14.066899200000005,2.239026800000005,220191.4368,604303.16544
2011-05-26,757996.7883264,6.727951600000004,12.633554400000005,-0.3221047999999982,220191.4368,589623.73632
2011-05-27,795576.1268736,7.305734000000001,13.566895200000005,3.8945956000000024,212851.72224,530906.01984
2011-05-28,843798.0515328,5.2779400000000045,13.355782400000002,1.7723564000000032,210405.15072,518673.16224
2011-05-29,783000.7492608001,7.183510800000004,13.078002400000003,2.6668079999999996,210405.15072,560264.8780799999
2011-05-30,734876.6874624,8.466854400000006,16.2113608,1.3556863999999997,212851.72224,560264.8780799999
2011-05-31,659032.9703424,9.989088800000001,16.883588400000008,5.4057188000000025,220191.4368,477081.4464
2011-06-01,679657.568256,7.233511200000006,14.222456000000008,4.461266800000004,237317.43744,352306.29888
2011-06-02,898674.6507264,8.483521200000006,15.844691200000007,3.394591600000002,242210.58048,413470.58688
2011-06-03,834916.9969151999,11.727991600000003,20.128058800000005,1.055684000000003,247103.72352,511333.44768
2011-06-04,723646.9241855999,16.366917600000008,26.4614428,4.494600400000007,247103.72352,540692.30592
2011-06-05,705101.9120639999,15.761357200000006,24.355870400000008,11.083542000000005,249550.29504,545585.44896
2011-06-06,837045.5141376,13.0057796,17.466926400000006,8.972414000000004,254443.43808,543138.87744
2011-06-07,833375.6568576,12.061327600000006,20.594729200000003,5.100160800000001,251996.86656,543138.87744
2011-06-08,714986.0610048,10.227979600000001,16.705809200000004,3.694594000000002,249550.29504,543138.87744
2011-06-09,715206.2524416,13.778008000000003,23.939200400000004,4.155708800000003,249550.29504,516226.59072
2011-06-10,730521.7901568,15.444688,23.178083200000003,9.822420800000003,242210.58048,462402.01728
2011-06-11,661577.4047232,13.628006800000005,22.166964000000007,7.3390676000000035,242210.58048,445276.01664
2011-06-12,644549.2669439999,13.078002400000003,21.90585080000001,5.900167200000002,251996.86656,406130.87231999997
2011-06-13,562613.5867392,14.822460800000002,21.489180800000007,8.877968800000001,256890.0096,318054.2976
2011-06-14,538783.9801344,14.5335696,24.755873600000008,5.383496400000002,276462.58176,198172.29312
