date,inflow(m3/d),outflow(m3/d),wse(m),storage(m3)
2001-11-12,9321.4374912,0.0,2190.820104,10941115.617600001
2001-11-13,0.0,0.0,2190.820104,10941115.617600001
2001-11-14,3205.0086912,0.0,2190.823152,10944322.6656
2001-11-15,3058.2144,0.0,2190.8262,10947369.361200001
2001-11-16,3058.2144,0.0,2190.829248,10950428.3916
2001-11-17,6287.6888063999995,0.0,2190.835344,10956706.8048
2001-11-18,0.0,0.0,2190.835344,10956706.8048
2001-11-19,0.0,0.0,2190.835344,10956706.8048
2001-11-20,9492.6974976,0.0,2190.844488,10966192.266
2001-11-21,15633.5920128,0.0,2190.859728,10981820.457600001
2001-11-22,25175.220940799998,0.0,2190.884112,11006995.784400001
2001-11-23,12624.3090432,0.0,2190.896304,11019614.2848
2001-11-24,9394.8346368,0.0,2190.905448,11029001.0676
2001-11-25,3229.4744064,0.0,2190.9084960000005,11032232.7852
2001-11-26,6312.1545216,0.0,2190.914592,11038548.2028
2001-11-27,3082.6801152,0.0,2190.91764,11041631.902800001
2001-11-28,12648.774758399999,0.0,2190.9298320000003,11054275.072800001
2001-11-29,15902.71488,0.0,2190.9450720000004,11070186.9648
2001-11-30,9443.7660672,0.0,2190.954216,11079623.0868
2001-12-01,19034.3264256,0.0,2190.972504,11098668.018000001
2001-12-02,15804.8520192,0.0,2190.987744,11114481.2316
2001-12-03,12746.637619199999,0.0,2190.999936,11127223.08
2001-12-04,16000.5777408,0.0,2191.015176,11143233.6504
2001-12-05,19156.6550016,0.0,2191.033464,11162389.594800001
2001-12-06,22312.732262399997,0.0,2191.0548,11184690.9132
2001-12-07,0.0,0.0,2191.0548,11184690.9132
2001-12-08,6410.0173824,0.0,2191.0608960000004,11191105.009200001
2001-12-09,6410.0173824,0.0,2191.066992,11197506.770399999
2001-12-10,6410.0173824,0.0,2191.073088,11203920.8664
2001-12-11,3131.6115456,0.0,2191.076136,11207053.9056
2001-12-12,3278.4058368,0.0,2191.079184,11210334.962399999
2001-12-13,28845.0782208,0.0,2191.106616,11239173.7248
2001-12-14,25762.398105599998,0.0,2191.1310000000003,11264941.122
2001-12-15,0.0,0.0,2191.1310000000003,11264941.122
2001-12-16,0.0,0.0,2191.1310000000003,11264941.122
2001-12-17,22532.9236992,0.0,2191.152336,11287464.4668
2001-12-18,12917.8976256,0.0,2191.164528,11300391.337199999
2001-12-19,12942.3633408,0.0,2191.17672,11313330.542399999
2001-12-20,6483.414527999999,0.0,2191.182816,11319818.6472
2001-12-21,3327.3372672,0.0,2191.185864,11323136.7084
2001-12-22,3156.0772608,0.0,2191.188912,11326294.4172
2001-12-23,0.0,0.0,2191.188912,11326294.4172
2001-12-24,3327.3372672,0.0,2191.19196,11329624.8132
2001-12-25,6483.414527999999,0.0,2191.198056,11336100.5832
2001-12-26,6507.8802432,0.0,2191.2041520000002,11342601.0228
2001-12-27,6336.6202367999995,0.0,2191.2102480000003,11348928.7752
2001-12-28,16343.0977536,0.0,2191.225488,11365272.3852
2001-12-29,3180.542976,0.0,2191.228536,11368442.4288
2001-12-30,6507.8802432,0.0,2191.234632,11374955.203200001
2001-12-31,3327.3372672,0.0,2191.23768,11378285.599200001
2002-01-01,3180.542976,0.0,2191.240728,11381467.9776
2002-01-02,6507.8802432,0.0,2191.2468240000003,11387980.752
2002-01-03,13040.2262016,0.0,2191.259016,11401030.9704
2002-01-04,3351.8029824,0.0,2191.262064,11404373.701200001
2002-01-05,9712.8889344,0.0,2191.271208,11414093.523599999
2002-01-06,6532.345958399999,0.0,2191.277304,11420630.967600001
2002-01-07,13064.691916799999,0.0,2191.2894960000003,11433705.8556
2002-01-08,13089.157631999999,0.0,2191.301688,11446805.4132
2002-01-09,3205.0086912,0.0,2191.304736,11450000.126400001
2002-01-10,6556.8116736,0.0,2191.310832,11456562.24
2002-01-11,0.0,0.0,2191.310832,11456562.24
2002-01-12,9908.614656,0.0,2191.319976,11466479.419200001
2002-01-13,0.0,0.0,2191.319976,11466479.419200001
2002-01-14,6581.2773888,0.0,2191.3260720000003,11473053.867600001
2002-01-15,0.0,0.0,2191.3260720000003,11473053.867600001
2002-01-16,6581.2773888,0.0,2191.332168,11479628.316000002
2002-01-17,6556.8116736,0.0,2191.338264,11486190.4296
2002-01-18,6581.2773888,0.0,2191.34436,11492764.878
2002-01-19,13162.5547776,0.0,2191.356552,11505938.444400001
2002-01-20,26227.2466944,0.0,2191.380936,11532162.229200002
2002-01-21,33053.1812352,0.0,2191.411416,11565219.4932
2002-01-22,13235.9519232,0.0,2191.423608,11578454.7336
2002-01-23,6630.2088192,0.0,2191.429704,11585090.856
2002-01-24,13260.4176384,0.0,2191.4418960000003,11598363.100799998
2002-01-25,6630.2088192,0.0,2191.447992,11604999.2232
2002-01-26,6654.6745344,0.0,2191.4540880000004,11611647.680399999
2002-01-27,19964.0236032,0.0,2191.472376,11631617.7216
2002-01-28,6654.6745344,0.0,2191.4784720000002,11638266.1788
2002-01-29,3253.9401216,0.0,2191.48152,11641522.566000002
2002-01-30,3425.200128,0.0,2191.484568,11644939.305599999
2002-01-31,3253.9401216,0.0,2191.4876160000003,11648183.358000001
2002-02-01,6679.1402496,0.0,2191.493712,11654856.4848
2002-02-02,3425.200128,0.0,2191.49676,11658273.2244
2002-02-03,0.0,0.0,2191.49676,11658273.2244
2002-02-04,6679.1402496,0.0,2191.502856,11664958.686
2002-02-05,3253.9401216,0.0,2191.505904,11668202.7384
2002-02-06,3425.200128,0.0,2191.508952,11671631.812800001
2002-02-07,6238.757376,0.0,2191.515048,11677873.2216
2002-02-08,15413.400576,0.0,2191.5302880000004,11693291.7216
2002-02-09,-3156.0772608,0.0,2191.5272400000003,11690146.347600002
2002-02-10,6140.8945152,0.0,2191.533336,11696289.078
2002-02-11,3156.0772608,0.0,2191.536384,11699434.452
2002-02-12,2984.8172544,0.0,2191.539432,11702419.4736
2002-02-13,6165.3602304,0.0,2191.545528,11708574.5388
2002-02-14,0.0,0.0,2191.545528,11708574.5388
2002-02-15,3156.0772608,0.0,2191.548576,11711719.912800001
2002-02-16,6165.3602304,0.0,2191.554672,11717874.978
2002-02-17,6165.3602304,0.0,2191.5607680000003,11724030.043200001
2002-02-18,3009.2829696,0.0,2191.5638160000003,11727027.399600001
2002-02-19,12330.7204608,0.0,2191.576008,11739349.8648
2002-02-20,3156.0772608,0.0,2191.579056,11742507.5736
2002-02-21,3009.2829696,0.0,2191.582104,11745504.93
2002-02-22,6165.3602304,0.0,2191.5882,11751672.33
2002-02-23,12355.186176,0.0,2191.6003920000003,11764019.4648
2002-02-24,30924.6640128,0.0,2191.630872,11794942.8084
2002-02-25,-6189.8259456,0.0,2191.624776,11788750.7388
2002-02-26,9199.108915199999,0.0,2191.63392,11797952.4996
2002-02-27,6214.2916608,0.0,2191.6400160000003,11804156.904
2002-02-28,9370.3689216,0.0,2191.64916,11813531.352
2002-03-01,0.0,0.0,2191.64916,11813531.352
2002-03-02,0.0,0.0,2191.64916,11813531.352
2002-03-03,3033.7486848,0.0,2191.652208,11816553.378
2002-03-04,3180.542976,0.0,2191.655256,11819735.7564
2002-03-05,6214.2916608,0.0,2191.661352,11825940.160799999
2002-03-06,27890.915328,0.0,2191.688784,11853841.4784
2002-03-07,34203.069849600004,0.0,2191.722312,11888033.544
2002-03-08,6238.757376,0.0,2191.728408,11894274.9528
2002-03-09,6238.757376,0.0,2191.734504,11900516.3616
2002-03-10,15560.1948672,0.0,2191.749744,11916070.544400001
2002-03-11,6263.2230912,0.0,2191.7558400000003,11922324.288
2002-03-12,12526.4461824,0.0,2191.768032,11934844.11
2002-03-13,12550.911897599999,0.0,2191.780224,11947388.6016
2002-03-14,3229.4744064,0.0,2191.783272,11950607.9844
2002-03-15,3058.2144,0.0,2191.78632,11953667.014800001
2002-03-16,6263.2230912,0.0,2191.7924160000002,11959933.0932
2002-03-17,0.0,0.0,2191.7924160000002,11959933.0932
2002-03-18,6287.6888063999995,0.0,2191.798512,11966223.841200002
2002-03-19,6287.6888063999995,0.0,2191.804608,11972502.254400002
2002-03-20,3229.4744064,0.0,2191.8076560000004,11975721.6372
2002-03-21,3082.6801152,0.0,2191.810704,11978793.0024
2002-03-22,9370.3689216,0.0,2191.819848,11988155.1156
2002-03-23,3229.4744064,0.0,2191.822896,11991374.4984
2002-03-24,9370.3689216,0.0,2191.8320400000002,12000736.6116
2002-03-25,6312.1545216,0.0,2191.838136,12007052.0292
2002-03-26,6312.1545216,0.0,2191.8442320000004,12013355.112
2002-03-27,0.0,0.0,2191.8442320000004,12013355.112
2002-03-28,9541.628928,0.0,2191.853376,12022889.9124
2002-03-29,3082.6801152,0.0,2191.856424,12025973.612399999
2002-03-30,0.0,0.0,2191.856424,12025973.612399999
2002-03-31,6312.1545216,0.0,2191.86252,12032289.03
2002-04-01,3229.4744064,0.0,2191.865568,12035520.7476
2002-04-02,0.0,0.0,2191.865568,12035520.7476
2002-04-03,3082.6801152,0.0,2191.868616,12038604.447600001
2002-04-04,3253.9401216,0.0,2191.8716640000002,12041848.5
2002-04-05,3082.6801152,0.0,2191.874712,12044919.8652
2002-04-06,12648.774758399999,0.0,2191.886904,12057575.370000001
2002-04-07,12673.240473599999,0.0,2191.899096,12070243.209600002
2002-04-08,6336.6202367999995,0.0,2191.905192,12076583.2968
2002-04-09,19034.3264256,0.0,2191.9234800000004,12095615.8932
2002-04-10,25419.8780928,0.0,2191.947864,12121037.916000001
2002-04-11,15829.3177344,0.0,2191.963104,12136875.799200002
2002-04-12,19132.1892864,0.0,2191.981392,12156007.074
2002-04-13,15878.2491648,0.0,2191.9966320000003,12171894.296400001
2002-04-14,57641.2250112,0.0,2192.051496,12229547.1516
2002-04-15,61066.4251392,0.0,2192.1094080000003,12290604.411600001
2002-04-16,41934.235852800004,0.0,2192.1490320000003,12332530.3968
2002-04-17,35744.409907199995,0.0,2192.18256,12368264.312399998
2002-04-18,29187.598233599998,0.0,2192.209992,12397448.4492
2002-04-19,22704.183705599997,0.0,2192.231328,12420156.816000002
2002-04-20,22924.375142399997,0.0,2192.252664,12443087.2092
2002-04-21,22802.0465664,0.0,2192.274,12465881.9196
2002-04-22,19670.435020799996,0.0,2192.292288,12485543.590799998
2002-04-23,16318.6320384,0.0,2192.307528,12501850.1964
2002-04-24,19694.900736000003,0.0,2192.325816,12521548.872
2002-04-25,23120.100863999996,0.0,2192.347152,12544664.2872
2002-04-26,29579.049676799998,0.0,2192.374584,12574243.137600001
2002-04-27,39683.3900544,0.0,2192.41116,12613924.1892
2002-04-28,39634.458624,0.0,2192.447736,12653555.9016
2002-04-29,33248.9069568,0.0,2192.478216,12686810.5224
2002-04-30,46705.0503168,0.0,2192.520888,12733522.41
2002-05-01,43451.1101952,0.0,2192.560512,12776965.5756
2002-05-02,53775.6420096,0.0,2192.60928,12830732.968799999
2002-05-03,53824.57344,0.0,2192.6580480000002,12884562.036
2002-05-04,67818.9625344,0.0,2192.719008,12952378.7664
2002-05-05,68161.4825472,0.0,2192.7799680000003,13020540.8712
2002-05-06,61506.8080128,0.0,2192.834832,13082054.5188
2002-05-07,82645.1859456,0.0,2192.907984,13164710.0136
2002-05-08,76088.374272,0.0,2192.9750400000003,13240791.06
2002-05-09,62705.6280576,0.0,2193.029904,13303488.8484
2002-05-10,52454.4933888,0.0,2193.078672,13355948.7528
2002-05-11,48784.636108800005,0.0,2193.124392,13404732.8868
2002-05-12,58888.9764864,0.0,2193.1792560000004,13463631.5568
2002-05-13,85360.8803328,0.0,2193.258504,13549000.707600001
2002-05-14,109263.88408319998,0.0,2193.359088,13658262.366
2002-05-15,116823.79007999999,0.0,2193.465768,13775097.5916
2002-05-16,124457.0932224,0.0,2193.578544,13899543.388799999
2002-05-17,136078.3079424,0.0,2193.700464,14035620.9024
2002-05-18,151051.3256448,0.0,2193.834576,14186672.8632
2002-05-19,194649.2301312,0.0,2194.0052640000004,14381316.007199999
2002-05-20,232693.41726719998,0.0,2194.206432,14614012.009200001
2002-05-21,222173.1597312,0.0,2194.3954080000003,14836186.4268
2002-05-22,203089.9018752,0.0,2194.5660960000005,15039278.9088
2002-05-23,130524.59059200001,0.0,2194.68192,15169793.427600002
2002-05-24,128249.2790784,0.0,2194.7946960000004,15298050.678000001
2002-05-25,115282.4500224,0.0,2194.89528,15413331.718799999
2002-05-26,126707.9390208,0.0,2195.005008,15540034.784400001
2002-05-27,138524.8794624,0.0,2195.12388,15678566.9232
2002-05-28,146769.8254848,0.0,2195.248848,15825338.7084
2002-05-29,181021.82676479997,0.0,2195.401248,16006364.2332
2002-05-30,231152.07720960001,0.0,2195.593272,16237518.3852
2002-05-31,228387.451392,46484.85888,2195.742624,16419432.0156
2002-06-01,137277.1279872,122328.576,2195.754816,16434381.793200001
2002-06-02,189829.4842368,122328.576,2195.8096800000003,16501890.1536
2002-06-03,103465.50958079999,122328.576,2195.79444,16483017.9096
2002-06-04,73690.7341824,122328.576,2195.754816,16434381.793200001
2002-06-05,77507.3857536,122328.576,2195.71824,16389557.13
2002-06-06,77776.5086208,122328.576,2195.681664,16345003.8324
2002-06-07,83525.9516928,61164.288,2195.699952,16367366.8248
2002-06-08,104493.0696192,0.0,2195.785296,16471854.9156
2002-06-09,97618.203648,0.0,2195.864544,16569472.5228
2002-06-10,64344.830976,0.0,2195.91636,16633823.174400002
2002-06-11,60528.179404799994,0.0,2195.965128,16694350.038
2002-06-12,49567.538995200004,0.0,2196.004752,16743923.599200001
2002-06-13,53261.8619904,0.0,2196.0474240000003,16797197.6004
2002-06-14,56687.062118400005,0.0,2196.093144,16853876.0064
2002-06-15,54191.55916799999,0.0,2196.138864,16908075.1176
2002-06-16,54167.0934528,0.0,2196.184584,16962249.5592
2002-06-17,50815.290470399996,0.0,2196.227256,17013056.6004
2002-06-18,72687.6398592,0.0,2196.288216,17085733.242
2002-06-19,40123.772928,0.0,2196.321744,17125846.0116
2002-06-20,43964.890214399995,0.0,2196.35832,17169807.2388
2002-06-21,40295.0329344,0.0,2196.391848,17210105.0304
2002-06-22,36796.435660799994,0.0,2196.422328,17246912.0736
2002-06-23,33297.8383872,0.0,2196.44976,17280203.6988
2002-06-24,29358.85824,0.0,2196.4741440000003,17309572.8576
2002-06-25,22214.8694016,0.0,2196.492432,17331787.832399998
2002-06-26,29652.446822399997,0.0,2196.5168160000003,17361440.6916
2002-06-27,18642.8749824,0.0,2196.532056,17380078.5744
2002-06-28,22117.006540799997,0.0,2196.550344,17402194.8708
2002-06-29,18691.8064128,0.0,2196.565584,17420882.092800003
2002-06-30,14899.620556799999,0.0,2196.577776,17435770.1964
2002-07-01,11082.9689856,0.0,2196.58692,17446859.1816
2002-07-02,14924.086271999999,0.0,2196.599112,17461784.2896
2002-07-03,18740.7378432,0.0,2196.614352,17480533.185599998
2002-07-04,7290.7831295999995,0.0,2196.620448,17487823.0524
2002-07-05,14948.5519872,0.0,2196.6326400000003,17502772.830000002
2002-07-06,11327.6261376,0.0,2196.641784,17514096.176400002
2002-07-07,14973.0177024,0.0,2196.653976,17529058.2888
2002-07-08,0.0,0.0,2196.653976,17529058.2888
2002-07-09,11156.366131199999,0.0,2196.66312,17540208.948
2002-07-10,11352.091852799998,0.0,2196.6722640000003,17551556.963999998
2002-07-11,3645.3915647999997,0.0,2196.675312,17555195.73
2002-07-12,7535.4402816,0.0,2196.681408,17562719.958
2002-07-13,3841.1172864,0.0,2196.6844560000004,17566556.0808
2002-07-14,7510.974566399999,0.0,2196.690552,17574055.639200002
2002-07-15,-709.5057407999999,40613.087232000005,2196.657024,17532721.724400003
2002-07-16,-15633.5920128,122328.576,2196.544248,17394756.9864
2002-07-17,-21725.5550976,122328.576,2196.425376,17250698.8572
2002-07-18,-13407.2119296,122328.576,2196.3126,17114966.718000002
2002-07-19,-19597.0378752,122328.576,2196.193728,16973042.509200003
2002-07-20,-18960.92928,122328.576,2196.074856,16831759.71
2002-07-21,-22655.2522752,122328.576,2195.959032,16686764.136000002
2002-07-22,-28796.1467904,122328.576,2195.837112,16535650.501200002
2002-07-23,-93361.16920319998,48931.4304,2195.721288,16393368.5832
2002-07-24,-85532.1403392,0.0,2195.6511840000003,16307839.08
2002-07-25,-3816.6515712,0.0,2195.648136,16304027.6268
2002-07-26,14875.1548416,0.0,2195.660328,16318891.0608
2002-07-27,0.0,0.0,2195.660328,16318891.0608
2002-07-28,3792.185856,0.0,2195.663376,16322690.179200001
2002-07-29,3620.9258495999998,0.0,2195.666424,16326316.6104
2002-07-30,7437.5774208,0.0,2195.67252,16333754.494800001
2002-07-31,-11058.503270399999,0.0,2195.663376,16322690.179200001
2002-08-01,3620.9258495999998,0.0,2195.666424,16326316.6104
2002-08-02,7437.5774208,0.0,2195.67252,16333754.494800001
2002-08-03,3816.6515712,0.0,2195.675568,16337578.2828
2002-08-04,7437.5774208,0.0,2195.681664,16345003.8324
2002-08-05,0.0,0.0,2195.681664,16345003.8324
2002-08-06,3645.3915647999997,0.0,2195.6847119999998,16348642.5984
2002-08-07,0.0,0.0,2195.6847119999998,16348642.5984
2002-08-08,0.0,0.0,2195.6847119999998,16348642.5984
2002-08-09,0.0,0.0,2195.6847119999998,16348642.5984
2002-08-10,3816.6515712,0.0,2195.6877600000003,16352454.0516
2002-08-11,3620.9258495999998,0.0,2195.6908080000003,16356080.482800001
2002-08-12,0.0,0.0,2195.6908080000003,16356080.482800001
2002-08-13,3816.6515712,0.0,2195.6938560000003,16359904.2708
2002-08-14,3620.9258495999998,0.0,2195.696904,16363530.702
2002-08-15,-3620.9258495999998,0.0,2195.6938560000003,16359904.2708
2002-08-16,-3816.6515712,0.0,2195.6908080000003,16356080.482800001
2002-08-17,3816.6515712,0.0,2195.6938560000003,16359904.2708
2002-08-18,-7462.043135999999,0.0,2195.6877600000003,16352454.0516
2002-08-19,0.0,0.0,2195.6877600000003,16352454.0516
2002-08-20,7462.043135999999,0.0,2195.6938560000003,16359904.2708
2002-08-21,-3816.6515712,0.0,2195.6908080000003,16356080.482800001
2002-08-22,0.0,0.0,2195.6908080000003,16356080.482800001
2002-08-23,3816.6515712,0.0,2195.6938560000003,16359904.2708
2002-08-24,-3816.6515712,0.0,2195.6908080000003,16356080.482800001
2002-08-25,3816.6515712,0.0,2195.6938560000003,16359904.2708
2002-08-26,3620.9258495999998,0.0,2195.696904,16363530.702
2002-08-27,14728.360550399999,122328.576,2195.608512,16255934.241600001
2002-08-28,-23022.2380032,244657.152,2195.386008,15988244.412
2002-08-29,-7975.8231552,244657.152,2195.172648,15735615.373200001
2002-08-30,-17908.9035264,244657.152,2194.9470960000003,15473044.4856
2002-08-31,-13700.800512,244657.152,2194.721544,15214679.764800001
2002-09-01,-14190.114816,244657.152,2194.495992,14955821.652
2002-09-02,-22288.266547199997,244657.152,2194.2704400000002,14688871.9104
2002-09-03,-90767.803392,171260.00639999998,2194.0448880000004,14426856.0888
2002-09-04,-143271.2282112,0.0,2193.91992,14283575.052
2002-09-05,6972.728832,0.0,2193.9260160000003,14290544.214
2002-09-06,38239.9128576,0.0,2193.959544,14328782.093999999
2002-09-07,55953.0906624,0.0,2194.008312,14384745.081600001
2002-09-08,10618.120396799999,0.0,2194.017456,14395353.0096
2002-09-09,3400.7344127999995,0.0,2194.020504,14398757.4144
2002-09-10,3596.4601344,0.0,2194.023552,14402346.841200002
2002-09-11,3449.6658432,0.0,2194.0266,14405788.2504
2002-09-12,3425.200128,0.0,2194.029648,14409204.99
2002-09-13,0.0,0.0,2194.029648,14409204.99
2002-09-14,3596.4601344,0.0,2194.032696,14412794.4168
2002-09-15,3425.200128,0.0,2194.0357440000002,14416223.4912
2002-09-16,3596.4601344,0.0,2194.0387920000003,14419825.2528
2002-09-17,14043.3205248,0.0,2194.050984,14433874.59
2002-09-18,0.0,0.0,2194.050984,14433874.59
2002-09-19,3425.200128,0.0,2194.054032,14437303.6644
2002-09-20,3596.4601344,0.0,2194.05708,14440905.426
2002-09-21,-3596.4601344,0.0,2194.054032,14437303.6644
2002-09-22,3596.4601344,0.0,2194.05708,14440905.426
2002-09-23,3425.200128,0.0,2194.060128,14444334.5004
2002-09-24,3596.4601344,0.0,2194.063176,14447936.262
2002-09-25,0.0,0.0,2194.063176,14447936.262
2002-09-26,3449.6658432,0.0,2194.066224,14451377.671200002
2002-09-27,0.0,0.0,2194.066224,14451377.671200002
2002-09-28,7046.1259776,0.0,2194.07232,14458420.842
2002-09-29,14092.2519552,0.0,2194.084512,14472507.1836
2002-09-30,-7046.1259776,0.0,2194.0784160000003,14465451.678000001
2002-10-01,10667.0518272,0.0,2194.08756,14476121.28
2002-10-02,3449.6658432,0.0,2194.090608,14479562.6892
2002-10-03,3620.9258495999998,0.0,2194.093656,14483176.7856
2002-10-04,13945.457664,0.0,2194.105848,14497115.1096
2002-10-05,14141.183385600001,0.0,2194.1180400000003,14511250.7904
2002-10-06,3620.9258495999998,0.0,2194.1210880000003,14514877.2216
2002-10-07,3449.6658432,0.0,2194.124136,14518318.6308
2002-10-08,7070.591692800001,0.0,2194.130232,14525398.806000002
2002-10-09,0.0,0.0,2194.130232,14525398.806000002
2002-10-10,3620.9258495999998,0.0,2194.13328,14529012.9024
2002-10-11,3449.6658432,0.0,2194.136328,14532454.3116
2002-10-12,0.0,0.0,2194.136328,14532454.3116
2002-10-13,7095.057408,0.0,2194.142424,14539546.8216
2002-10-14,-3449.6658432,0.0,2194.139376,14536105.4124
2002-10-15,7070.591692800001,0.0,2194.145472,14543173.2528
2002-10-16,0.0,0.0,2194.145472,14543173.2528
2002-10-17,3474.1315584,0.0,2194.14852,14546639.331600001
2002-10-18,3620.9258495999998,0.0,2194.151568,14550265.7628
2002-10-19,0.0,0.0,2194.151568,14550265.7628
2002-10-20,3449.6658432,0.0,2194.1546160000003,14553719.5068
2002-10-21,3645.3915647999997,0.0,2194.1576640000003,14557358.2728
2002-10-22,14190.114816,0.0,2194.169856,14571543.292800002
2002-10-23,10569.188966400001,0.0,2194.179,14582101.8816
2002-10-24,10569.188966400001,0.0,2194.188144,14592672.8052
2002-10-25,3645.3915647999997,0.0,2194.1911920000002,14596311.5712
2002-10-26,3474.1315584,0.0,2194.1942400000003,14599789.9848
2002-10-27,0.0,0.0,2194.1942400000003,14599789.9848
2002-10-28,7095.057408,0.0,2194.200336,14606894.8296
2002-10-29,3645.3915647999997,0.0,2194.203384,14610545.930399999
2002-10-30,14239.046246400001,0.0,2194.215576,14624792.624400001
2002-10-31,0.0,0.0,2194.215576,14624792.624400001
2002-11-01,0.0,0.0,2194.215576,14624792.624400001
2002-11-02,0.0,0.0,2194.215576,14624792.624400001
2002-11-03,3474.1315584,0.0,2194.218624,14628258.703200001
2002-11-04,3669.85728,0.0,2194.221672,14631922.138799999
2002-11-05,0.0,0.0,2194.221672,14631922.138799999
2002-11-06,7119.523123200001,0.0,2194.227768,14639039.3184
2002-11-07,3498.5972736,0.0,2194.2308160000002,14642530.0668
2002-11-08,14263.5119616,0.0,2194.243008,14656789.0956
2002-11-09,17786.574950399998,0.0,2194.258248,14674563.542399999
2002-11-10,39463.1986176,0.0,2194.291776,14714022.5676
2002-11-11,3498.5972736,0.0,2194.294824,14717525.650799999
2002-11-12,7143.9888384,0.0,2194.30092,14724679.834800001
2002-11-13,7168.4545536000005,0.0,2194.307016,14731858.6884
2002-11-14,7168.4545536000005,0.0,2194.313112,14739025.2072
2002-11-15,3694.3229952,0.0,2194.31616,14742725.6472
2002-11-16,3498.5972736,0.0,2194.3192080000003,14746216.395599999
2002-11-17,3669.85728,0.0,2194.3222560000004,14749892.166000001
2002-11-18,3523.0629888,0.0,2194.325304,14753407.583999999
2002-11-19,3669.85728,0.0,2194.328352,14757083.354400001
2002-11-20,7021.6602624,0.0,2194.334448,14764101.8556
2002-11-21,3669.85728,0.0,2194.337496,14767777.626000002
2002-11-22,7192.9202688,0.0,2194.343592,14774981.149200002
2002-11-23,32343.675494400002,0.0,2194.371024,14807322.994800001
2002-11-24,0.0,0.0,2194.371024,14807322.994800001
2002-11-25,0.0,0.0,2194.371024,14807322.994800001
2002-11-26,7192.9202688,0.0,2194.37712,14814526.518000001
2002-11-27,3694.3229952,0.0,2194.380168,14818226.958
2002-11-28,3523.0629888,0.0,2194.383216,14821742.376000002
2002-11-29,7217.3859840000005,0.0,2194.389312,14828970.5688
2002-11-30,7217.3859840000005,0.0,2194.3954080000003,14836186.4268
2002-12-01,3718.7887104,0.0,2194.3984560000004,14839899.2016
2002-12-02,3523.0629888,0.0,2194.401504,14843426.954400001
2002-12-03,3694.3229952,0.0,2194.404552,14847127.3944
2002-12-04,7046.1259776,0.0,2194.410648,14854182.9
2002-12-05,3694.3229952,0.0,2194.413696,14857883.34
2002-12-06,3547.528704,0.0,2194.416744,14861423.427600002
2002-12-07,0.0,0.0,2194.416744,14861423.427600002
2002-12-08,3694.3229952,0.0,2194.419792,14865123.867600001
2002-12-09,7241.8516991999995,0.0,2194.425888,14872376.73
2002-12-10,10789.3804032,0.0,2194.4350320000003,14883157.3452
2002-12-11,18226.957824,0.0,2194.450272,14901375.844800001
2002-12-12,10813.846118399999,0.0,2194.459416,14912181.129600001
2002-12-13,7266.3174144,0.0,2194.4655119999998,14919446.3268
2002-12-14,7266.3174144,0.0,2194.4716080000003,14926723.8588
2002-12-15,18080.163532799997,0.0,2194.486848,14944806.6756
2002-12-16,14581.566259199999,0.0,2194.49904,14959386.409200002
2002-12-17,11009.57184,0.0,2194.5081840000003,14970401.385599999
2002-12-18,-3743.2544256,0.0,2194.505136,14966663.941200001
2002-12-19,3743.2544256,0.0,2194.5081840000003,14970401.385599999
2002-12-20,18153.5606784,0.0,2194.523424,14988558.2112
2002-12-21,18349.2864,0.0,2194.538664,15006912.3936
2002-12-22,7290.7831295999995,0.0,2194.54476,15014214.5952
2002-12-23,3571.9944192,0.0,2194.5478080000003,15017791.687199999
2002-12-24,3743.2544256,0.0,2194.5508560000003,15021541.466400001
2002-12-25,7315.2488448,0.0,2194.556952,15028856.0028
2002-12-26,6899.3316864,0.0,2194.563048,15035763.490799999
2002-12-27,24074.2637568,0.0,2194.5843840000002,15059828.6856
2002-12-28,17077.069209600002,0.0,2194.599624,15076912.3836
2002-12-29,20600.1321984,0.0,2194.617912,15097511.4996
2002-12-30,3523.0629888,0.0,2194.62096,15101039.2524
2002-12-31,17101.534924800002,0.0,2194.6362,15118147.620000001
2003-01-01,3376.2686975999995,0.0,2194.639248,15121515.020399999
2003-01-02,6874.8659712,0.0,2194.645344,15128397.8388
2003-01-03,3547.528704,0.0,2194.648392,15131937.9264
2003-01-04,6899.3316864,0.0,2194.654488,15138833.0796
2003-01-05,10251.134668800001,0.0,2194.6636320000002,15149083.2984
2003-01-06,3523.0629888,0.0,2194.6666800000003,15152611.0512
2003-01-07,3376.2686975999995,0.0,2194.669728,15155990.786400001
2003-01-08,6899.3316864,0.0,2194.675824,15162885.9396
2003-01-09,3547.528704,0.0,2194.6788720000004,15166426.0272
2003-01-10,3376.2686975999995,0.0,2194.68192,15169793.427600002
2003-01-11,3523.0629888,0.0,2194.684968,15173321.180399999
2003-01-12,6923.7974016,0.0,2194.691064,15180241.0032
2003-01-13,20746.926489600002,0.0,2194.709352,15200988.1368
2003-01-14,17223.8635008,0.0,2194.724592,15218219.8524
2003-01-15,10300.0660992,0.0,2194.733736,15228531.7452
2003-01-16,3571.9944192,0.0,2194.736784,15232096.5024
2003-01-17,0.0,0.0,2194.736784,15232096.5024
2003-01-18,3376.2686975999995,0.0,2194.739832,15235476.2376
2003-01-19,6948.2631168,0.0,2194.745928,15242420.73
2003-01-20,6948.2631168,0.0,2194.7520240000003,15249365.222399998
2003-01-21,20844.7893504,0.0,2194.770312,15270211.034400001
2003-01-22,17468.520652799998,0.0,2194.785552,15287689.446
