date,outflow(m3/d),avg air temperature (C),max air temperature (C),min air temperature (C)
1996-01-15,660574.3104,1.8334679999999999,4.477933600000004,-0.14988119999999583
1996-01-16,636108.5952,1.1279068000000017,2.3834724000000023,-0.2387707999999975
1996-01-17,611642.88,-2.816569199999998,1.155684800000003,-9.672179599999998
1996-01-18,538245.7344,-8.033277599999998,-3.561019599999998,-12.249977999999999
1996-01-19,555371.7350399999,-2.755457599999998,1.2001296000000004,-6.049928399999999
1996-01-20,538245.7344,-1.161000399999999,-0.4165499999999973,-2.2054531999999973
1996-01-21,538245.7344,-1.261001199999999,1.5056876000000017,-7.361049999999999
1996-01-22,513780.0192,-9.605512399999999,-5.044364799999997,-12.688870399999999
1996-01-23,552925.16352,-6.833267999999999,-3.561019599999998,-9.672179599999998
1996-01-24,562711.4495999999,-4.538805199999999,0.9834612000000043,-11.4221936
1996-01-25,538245.7344,-8.827728399999998,-1.8998951999999978,-12.555535999999998
1996-01-26,513780.0192,-8.172167599999998,-3.077682399999997,-12.3388676
1996-01-27,513780.0192,-5.961038799999999,-4.083245999999999,-9.105508399999998
1996-01-28,513780.0192,-3.477685599999999,-1.988784799999996,-5.655480799999998
1996-01-29,513780.0192,-2.338787599999998,-0.46099479999999815,-5.8332599999999974
1996-01-30,489314.304,-9.372177199999998,-3.427685199999999,-15.83334
1996-01-31,415917.1584,-17.633354399999998,-11.727751599999998,-22.383392399999998
1996-02-01,415917.1584,-19.194478,-12.122199199999999,-24.1778512
1996-02-02,464848.58879999997,-21.2111608,-12.427757199999999,-26.972318
1996-02-03,440382.8736,-21.6444976,-13.211096799999998,-28.2389948
1996-02-04,538245.7344,-9.9499596,-4.477693599999997,-19.6333704
1996-02-05,587177.1648,-1.2110007999999972,3.1668120000000037,-4.566583199999997
1996-02-06,611642.88,1.683466800000005,3.2112568000000046,-0.0665471999999987
1996-02-07,685040.0255999999,2.739030800000002,5.133494400000004,1.0723508000000024
1996-02-08,880765.7472,2.5223624000000022,5.044604800000002,0.8056820000000045
1996-02-09,983521.75104,3.5445928000000038,8.711300800000004,0.37234520000000515
1996-02-10,915017.74848,0.789015200000005,5.566831200000006,-2.0721187999999984
1996-02-11,851406.88896,0.28901120000000446,5.744610400000006,-3.166571999999997
1996-02-12,822048.03072,-2.338787599999998,4.477933600000004,-7.794386799999998
1996-02-13,844067.1744,-2.477677599999998,6.4446160000000035,-8.5388372
1996-02-14,878319.17568,-1.5832259999999998,7.139066000000003,-8.016610799999999
1996-02-15,937036.8921599999,-0.872109199999997,7.055732000000006,-7.361049999999999
1996-02-16,1007987.46624,0.8112376000000019,6.833508000000002,-2.994348399999998
1996-02-17,1110743.4700799999,1.1001288000000002,5.700165600000002,-2.1610083999999983
1996-02-18,1230625.47456,3.2334792000000014,9.805754000000004,1.027906000000005
1996-02-19,1323595.19232,2.877920800000002,7.227955600000001,0.5890136000000048
1996-02-20,1284450.048,2.200137600000005,5.483497200000002,0.1945660000000018
1996-02-21,1218392.61696,1.9779136000000044,8.405742800000006,-1.6832268
1996-02-22,1176800.90112,-0.9721099999999971,2.0723588,-3.8221327999999968
1996-02-23,1108296.89856,-2.977681599999997,-0.46099479999999815,-5.566591199999998
1996-02-24,1074044.89728,-3.088793599999997,0.5890136000000048,-9.938848399999998
1996-02-25,939483.46368,-8.144389599999998,-0.499883999999998,-14.433328799999998
1996-02-26,839174.03136,-9.472178,-0.8943315999999975,-14.961110799999998
1996-02-27,875872.60416,-8.977729599999998,-2.8610139999999973,-15.2666688
1996-02-28,883212.31872,-6.138817999999999,1.2445744000000047,-13.083317999999998
1996-02-29,853853.46048,-6.177707199999999,3.4723700000000015,-12.816649199999999
1996-03-01,866086.31808,-3.1887943999999973,9.061303600000006,-12.166643999999998
1996-03-02,897891.74784,-0.28321559999999835,9.4113064,-8.711060799999998
1996-03-03,922357.46304,0.550124400000005,5.7890552000000035,-4.911030399999998
1996-03-04,993308.03712,3.127922800000004,8.450187600000003,0.8945716000000026
1996-03-05,1003094.3232,1.694578,5.2612732000000015,-1.4165579999999984
1996-03-06,929697.1775999999,0.8667936000000047,6.3112816000000045,-4.649917199999999
1996-03-07,929697.1775999999,2.144581600000002,8.189074400000006,-1.5498923999999974
1996-03-08,941930.0352,3.3890360000000044,10.677983200000003,-2.599900799999997
1996-03-09,1044686.03904,4.411266400000002,12.294662800000005,-0.7665527999999959
1996-03-10,1157228.32896,4.916826000000004,12.600220800000002,1.3779088000000002
1996-03-11,1274663.76192,4.694602000000003,11.027986000000006,2.1168036000000043
1996-03-12,1433690.91072,3.039033200000002,8.672411600000004,-0.2387707999999975
1996-03-13,1455710.0544,3.1612564000000027,10.722428,-1.988784799999996
1996-03-14,1485068.91264,3.7112608000000016,11.161320400000005,-1.7276715999999972
1996-03-15,1595164.63104,4.944604000000002,12.600220800000002,-2.599900799999997
1996-03-16,1768871.20896,5.2779400000000045,11.072430800000003,-2.599900799999997
1996-03-17,1852054.6406399999,5.883500400000006,11.3779888,0.5445688000000004
1996-03-18,1915665.50016,2.7668087999999997,9.455751200000005,-3.166571999999997
1996-03-19,1959703.78752,3.789039200000005,13.128002800000004,-3.033237599999998
1996-03-20,2064906.36288,6.4335048000000015,14.828016400000003,-0.9832211999999956
1996-03-21,2316903.22944,6.466838400000004,15.744690400000003,0.06678720000000027
1996-03-22,2495502.9504,4.283487600000004,10.416870000000003,0.8056820000000045
1996-03-23,2434338.6624,4.839047600000004,9.544640800000003,0.1945660000000018
1996-03-24,2275311.5136,-0.45543919999999716,2.3834724000000023,-2.466566399999998
1996-03-25,2074692.64896,-1.005443599999996,4.300154400000004,-7.138825999999998
1996-03-26,1949917.50144,0.8612380000000002,8.672411600000004,-6.094373199999998
1996-03-27,1881413.49888,2.183470800000002,5.700165600000002,-1.244334399999996
1996-03-28,1883860.0704,2.2668048000000027,5.566831200000006,0.5445688000000004
1996-03-29,1766424.63744,0.8334600000000023,3.777928000000003,-3.338795599999999
1996-03-30,1666115.20512,2.7334752000000044,9.105748400000003,-2.0332295999999985
1996-03-31,1641649.48992,6.816841200000006,15.266908800000003,-0.633218399999997
1996-04-01,1732172.63616,8.555744000000004,15.355798400000005,3.5168148000000024
1996-04-02,1871627.2127999999,6.016834800000002,10.505759600000001,0.8945716000000026
1996-04-03,1996402.36032,3.944596000000004,9.150193200000004,-2.0332295999999985
1996-04-04,2015974.93248,5.566831200000006,13.822452800000004,-1.3332239999999977
1996-04-05,2152982.9376,7.005731600000004,16.355806400000006,-0.9832211999999956
1996-04-06,2471037.2352,9.761309200000003,20.94473200000001,-0.19432599999999667
1996-04-07,3082680.1152,12.044660800000003,23.261417200000004,2.8168092000000016
1996-04-08,4232568.7296,13.216892400000003,24.655872800000004,4.039041200000003
1996-04-09,5773908.7872,13.739118800000004,23.172527600000002,6.355726400000002
1996-04-10,7315248.8448,7.094621200000006,11.289099200000003,2.950143600000004
1996-04-11,6410017.3824,6.044612800000003,11.244654400000005,0.15567680000000195
1996-04-12,5651580.2112,4.466822400000002,8.672411600000004,0.3279004000000043
1996-04-13,4746348.7488,3.911262400000002,8.9335248,-1.4610027999999957
1996-04-14,4159171.584,5.689054400000003,14.828016400000003,-1.5054475999999966
1996-04-15,3914514.432,8.950191600000004,17.055812000000003,1.3334640000000029
1996-04-16,4036843.008,7.0612876000000036,10.677983200000003,3.8668176000000045
1996-04-17,4183637.2992,4.622379200000005,10.2446464,2.0334696
1996-04-18,3914514.432,3.255701600000002,6.050168400000004,0.1945660000000018
1996-04-19,3523062.9888,2.739030800000002,8.9335248,-2.5554559999999977
1996-04-20,3278405.8368,2.4556952000000045,6.266836800000004,-0.7221079999999986
1996-04-21,3009282.9696,3.7223720000000036,10.0668672,-3.2999063999999994
1996-04-22,2838022.9632,5.7890552000000035,9.239082800000006,2.511251200000004
1996-04-23,3131611.5456,7.255733600000003,9.672419600000001,4.872381200000003
1996-04-24,4305965.8752,6.594617200000002,11.244654400000005,1.5501324000000025
1996-04-25,4428294.4512,6.277948000000002,13.516894800000003,-1.1998895999999988
1996-04-26,4452760.1663999995,8.450187600000003,13.694674000000003,3.1668120000000037
1996-04-27,4648485.888,3.3112576000000047,8.889080000000003,-0.6776631999999978
1996-04-28,4257034.4448,4.794602800000003,13.778008000000003,-2.377676799999998
1996-04-29,4110240.1536,8.839079600000002,16.705809200000004,0.6334584000000021
1996-04-30,4257034.4448,10.733539200000003,16.533585600000002,2.7723644000000043
1996-05-01,4795280.1792,10.133534400000006,15.661356400000003,4.694602000000003
1996-05-02,5162265.9072,7.366845600000001,11.816881200000005,3.3834804000000034
1996-05-03,4746348.7488,5.250162000000003,11.594657200000004,-0.32766039999999563
1996-05-04,4428294.4512,4.5112672000000025,11.116875600000004,-2.511011199999997
1996-05-05,4208103.0144,7.500180000000004,14.478013600000004,2.1612484000000016
1996-05-06,4036843.008,8.400187200000001,16.355806400000006,-0.14988119999999583
1996-05-07,4134705.8688,10.227979600000001,16.705809200000004,5.394607600000004
1996-05-08,4403828.736,8.411298400000003,15.616911600000002,-0.022102399999997857
1996-05-09,4599554.4576,9.105748400000003,16.622475200000004,0.5890136000000048
1996-05-10,4819745.8944,9.894643600000006,18.583602000000006,1.3779088000000002
1996-05-11,5064403.0464,13.772452400000002,24.8725412,3.5612595999999996
1996-05-12,6287688.8064,17.511371200000006,26.839223600000004,9.761309200000003
1996-05-13,8465137.4592,16.094693200000002,23.955867200000007,10.200201600000003
1996-05-14,11719077.5808,12.111328000000004,17.80026240000001,10.0668672
1996-05-15,14948551.9872,12.166884000000003,18.194710000000008,8.889080000000003
1996-05-16,15804852.019199999,10.805762000000005,14.655792800000008,6.705729200000004
1996-05-17,16514357.76,9.944644000000004,14.172455600000003,6.050168400000004
1996-05-18,15437866.291199999,7.950183600000006,12.205773200000003,4.477933600000004
1996-05-19,13113623.3472,7.961294800000001,13.389116000000005,3.8668176000000045
1996-05-20,10936174.6944,7.727959600000002,15.044684800000006,0.7667928000000046
1996-05-21,9517163.2128,8.316853200000004,15.044684800000006,2.294582800000004
1996-05-22,8758726.0416,8.727967600000003,12.0335496,4.039041200000003
1996-05-23,7804563.1488,5.616831600000001,11.072430800000003,-0.9832211999999956
1996-05-24,7046125.9776,9.622419200000003,16.272472400000005,3.6501492000000013
1996-05-25,6581277.3888,12.911334400000005,22.822524800000004,3.4723700000000015
1996-05-26,6899331.6864,15.4057988,22.38363240000001,7.711292800000006
1996-05-27,7926891.7248,11.289099200000003,18.01693080000001,8.627966800000003
1996-05-28,9370368.9216,11.983549200000002,17.80026240000001,6.922397600000004
1996-05-29,9908614.656,9.811309600000001,16.622475200000004,3.777928000000003
1996-05-30,8929986.048,8.333520000000004,15.966914400000007,1.0723508000000024
1996-05-31,7829028.864,10.111312000000005,18.805826000000003,1.5056876000000017
1996-06-01,7290783.1296,12.966890400000004,22.689190400000008,3.605704400000004
1996-06-02,7535440.2816,15.828024400000004,26.2281076,5.700165600000002
1996-06-03,8465137.4592,18.305822000000006,28.500348000000002,9.366861600000004
1996-06-04,10642586.112,17.933596800000004,25.7058812,10.416870000000003
1996-06-05,12722171.904,15.300242400000002,23.522530400000008,6.705729200000004
1996-06-06,12110529.024,15.611356000000008,26.667,6.400171200000006
1996-06-07,11523351.859199999,19.0724948,31.861486,8.366853600000006
1996-06-08,12599843.328,21.105844400000002,31.68926240000001,13.166892000000004
1996-06-09,14459237.6832,19.3002744,28.4559032,10.939096400000004
1996-06-10,14141183.3856,17.7613732,27.0170028,9.239082800000006
1996-06-11,12771103.3344,16.666920000000005,25.489212800000004,7.183510800000004
1996-06-12,11425488.998399999,15.583578000000003,26.883668400000005,4.872381200000003
1996-06-13,10471326.1056,18.178043200000005,28.978129600000003,8.144629600000002
1996-06-14,10275600.384,19.750278,29.594801200000006,11.244654400000005
1996-06-15,10740448.9728,19.239162800000003,28.93924040000001,11.289099200000003
1996-06-16,10642586.112,19.472498,29.722580000000008,11.027986000000006
1996-06-17,10520257.536,16.444696000000008,22.644745600000007,9.633530400000005
1996-06-18,9443766.0672,10.522426400000004,15.4835772,2.6445856000000028
1996-06-19,7559905.9968,10.744650400000005,21.555848000000005,0.2834555999999999
1996-06-20,6410017.3824,14.194678000000003,21.728071600000007,6.177947200000002
1996-06-21,5822840.2176,14.661348400000001,22.0780744,8.405742800000006
1996-06-22,5602648.7808,13.700229600000004,20.422505600000008,7.227955600000001
1996-06-23,5455854.4896,14.361346000000005,23.56697520000001,5.483497200000002
1996-06-24,5431388.7743999995,12.2113288,15.044684800000006,10.327980400000005
1996-06-25,5382457.344,14.400235200000004,24.52809400000001,7.011287200000002
1996-06-26,4966540.1855999995,15.661356400000003,24.700317599999998,8.366853600000006
1996-06-27,5284594.4832,14.139122000000004,20.422505600000008,9.022414400000006
1996-06-28,5015471.616,13.1446696,20.683618800000005,5.6557208000000045
1996-06-29,4599554.4576,15.422465600000002,26.011439199999998,5.9168340000000015
1996-06-30,4501691.5967999995,18.666936,29.7670248,8.844635200000006
1996-07-01,4746348.7488,21.283623600000006,32.82260480000001,10.939096400000004
1996-07-02,5064403.0464,22.7558576,34.66150840000001,12.950223600000005
1996-07-03,5211197.3376,22.261409200000003,32.561491600000004,13.389116000000005
1996-07-04,4966540.1855999995,21.600292800000005,31.472594000000008,13.650229200000005
1996-07-05,4672951.6032,18.0391532,25.922549600000004,8.889080000000003
1996-07-06,4110240.1536,17.189146400000006,28.89479560000001,5.744610400000006
1996-07-07,3645391.5648,19.783611600000008,31.733707200000005,7.794626800000003
1996-07-08,3474131.5584,19.083606000000003,28.411458400000008,9.4113064
1996-07-09,3351802.9824,22.544744800000004,33.26149720000001,12.644665600000003
1996-07-10,3205008.6912,21.622515200000002,31.817041200000006,12.0335496
1996-07-11,3058214.4,20.2280596,32.255933600000006,8.144629600000002
1996-07-12,2813557.248,21.122511200000005,32.255933600000006,10.983541200000005
1996-07-13,2642297.2416,21.066955200000002,33.21705240000001,9.105748400000003
1996-07-14,2471037.2352,21.078066400000004,31.033701600000008,10.372425200000006
1996-07-15,2360941.5168,20.039169200000003,29.022574400000003,12.427997200000004
1996-07-16,2243506.08384,19.383608400000007,26.75033400000001,14.044676800000005
1996-07-17,2201914.368,20.022502400000008,30.467030400000006,10.550204400000005
1996-07-18,2091818.6496,17.416926000000004,24.566983200000003,11.205765200000005
1996-07-19,1930344.92928,15.833580000000005,24.52809400000001,7.055732000000006
1996-07-20,1808016.35328,16.416918000000003,27.933676800000008,4.605712400000002
1996-07-21,1727279.49312,18.933604800000005,30.20591720000001,7.883516400000001
1996-07-22,1658775.49056,20.4113944,31.778152000000006,9.894643600000006
1996-07-23,1587824.91648,21.305846000000003,33.3948316,10.594649200000003
1996-07-24,1524214.05696,22.7725244,34.0059476,11.161320400000005
1996-07-25,1465496.34048,23.639198,33.61150000000001,15.0891296
1996-07-26,1399438.90944,23.400307200000007,34.96706640000001,12.644665600000003
1996-07-27,1355400.62208,23.928089200000002,35.05040040000001,13.955787200000003
1996-07-28,1304022.62016,23.539197200000004,31.950375600000008,16.9669224
1996-07-29,1345614.336,20.578062400000007,28.150345200000004,16.622475200000004
1996-07-30,1367633.4796799999,19.9058348,30.161472400000008,12.339107600000006
1996-07-31,1264877.47584,21.033621600000004,31.733707200000005,12.077994400000005
1996-08-01,1198820.0448,22.161408400000006,33.73927880000001,12.778000000000002
1996-08-02,1154781.75744,18.85027080000001,25.35587840000001,9.939088400000003
1996-08-03,1130316.04224,14.9280172,19.416942000000006,9.939088400000003
1996-08-04,1103403.75552,12.822444800000003,21.6447376,4.039041200000003
1996-08-05,1086277.75488,15.583578000000003,22.9558592,6.616839600000002
1996-08-06,1071598.32576,14.728015600000006,24.222536000000005,5.133494400000004
1996-08-07,1061812.03968,17.3113696,30.5503644,6.922397600000004
1996-08-08,1022666.89536,20.394727600000003,32.9114944,9.633530400000005
1996-08-09,961502.60736,20.778064000000008,33.00038400000001,9.761309200000003
1996-08-10,929697.1775999999,22.30585400000001,34.78928720000001,11.900215200000005
1996-08-11,915017.74848,24.078090400000008,35.4892928,13.211336800000005
1996-08-12,905231.4624,24.366981600000003,34.044836800000006,14.872461200000004
1996-08-13,900338.31936,23.5614196,33.567055200000006,16.444696000000008
1996-08-14,892998.6048,23.872533200000007,30.861478000000005,15.966914400000007
1996-08-15,853853.46048,21.305846000000003,32.08371,11.861326000000005
1996-08-16,812261.7446399999,22.766968800000008,33.78372360000001,13.866897600000005
1996-08-17,790242.60096,20.372505200000006,28.672571600000005,11.727991600000003
1996-08-18,768223.45728,16.25025,23.1280828,8.800190400000005
1996-08-19,755990.59968,15.305798000000003,27.62811880000001,4.172375600000002
1996-08-20,765776.88576,16.889144,25.7058812,7.5779584000000035
1996-08-21,755990.59968,16.828032400000005,25.311433600000008,7.666848000000002
1996-08-22,753544.02816,15.911358400000005,28.150345200000004,5.744610400000006
1996-08-23,736418.02752,18.605824400000003,31.950375600000008,7.711292800000006
1996-08-24,709505.7408,20.222504000000008,33.65594480000001,9.977977600000003
1996-08-25,697272.8832,22.244742400000007,33.917058000000004,12.250218000000004
1996-08-26,682593.4540799999,22.283631600000007,34.31150560000001,12.427997200000004
1996-08-27,677700.31104,21.311401600000003,26.79477880000001,11.900215200000005
1996-08-28,682593.4540799999,17.172479600000003,26.79477880000001,8.277964000000004
1996-08-29,677700.31104,19.750278,31.339259600000005,9.5890856
1996-08-30,663020.88192,20.861398,33.43372080000001,10.939096400000004
1996-08-31,638555.16672,17.9613748,26.2281076,8.672411600000004
1996-09-01,616536.02304,15.239130800000005,25.094765200000005,4.566823200000002
1996-09-02,614089.45152,14.061343600000004,24.744762400000006,4.650157200000002
1996-09-03,611642.88,16.033581600000005,27.672563600000004,7.011287200000002
1996-09-04,604303.16544,17.222480000000004,27.278116000000004,7.316845200000003
1996-09-05,596963.45088,11.5168788,17.011367200000002,5.9168340000000015
1996-09-06,611642.88,10.166868000000001,20.5058396,0.5001240000000031
1996-09-07,616536.02304,13.633562400000002,25.050320400000004,3.6890384000000047
1996-09-08,606749.73696,15.783579600000003,26.972558000000006,5.133494400000004
1996-09-09,594516.87936,17.928041200000003,29.7670248,8.322408800000002
1996-09-10,582284.02176,19.161384400000003,30.511475200000007,9.633530400000005
1996-09-11,584730.59328,19.244718400000004,29.505911600000005,11.639102000000005
1996-09-12,596963.45088,19.261385200000007,29.811469600000002,9.761309200000003
1996-09-13,592070.30784,19.122495200000003,24.96143080000001,11.683546800000006
1996-09-14,584730.59328,14.589125600000003,20.94473200000001,9.672419600000001
1996-09-15,626322.30912,9.011303200000004,14.172455600000003,6.050168400000004
1996-09-16,755990.59968,8.644633600000006,14.916906000000004,2.994588400000005
1996-09-17,711952.31232,6.489060800000004,14.611348,0.7667928000000046
1996-09-18,697272.8832,6.977953600000003,14.172455600000003,0.9390163999999999
1996-09-19,682593.4540799999,8.439076400000001,13.166892000000004,4.5223784000000045
1996-09-20,680146.8825599999,10.711316800000006,18.6724916,2.1612484000000016
1996-09-21,670360.59648,13.561339600000004,18.27804400000001,5.527942000000003
1996-09-22,655681.16736,7.972406000000003,14.044676800000005,0.8945716000000026
1996-09-23,648341.4528,7.272400400000006,18.32248880000001,-1.4165579999999984
1996-09-24,658127.73888,9.944644000000004,20.244726400000005,1.1167956000000032
1996-09-25,648341.4528,10.377980800000003,17.539149200000004,2.7279196
1996-09-26,638555.16672,8.455743200000004,16.750254000000005,0.1945660000000018
1996-09-27,643448.30976,9.683530800000003,21.511403200000004,0.8056820000000045
1996-09-28,638555.16672,13.689118400000005,26.31699720000001,3.077922400000002
1996-09-29,641001.73824,15.611356000000008,27.367005600000006,6.572394800000001
1996-09-30,638555.16672,15.328020400000007,28.239234800000006,5.744610400000006
1996-10-01,638555.16672,15.166908,26.27255240000001,5.744610400000006
1996-10-02,633662.02368,14.361346000000005,26.79477880000001,4.344599200000005
1996-10-03,638555.16672,15.428021200000003,27.405894800000006,6.922397600000004
1996-10-04,631215.45216,15.800246400000006,27.933676800000008,7.405734800000001
1996-10-05,628768.88064,14.422457600000001,23.955867200000007,4.172375600000002
1996-10-06,621429.16608,14.678015200000004,24.96143080000001,5.700165600000002
1996-10-07,618982.59456,15.4057988,26.75033400000001,6.094613200000001
1996-10-08,621429.16608,15.794690800000005,28.672571600000005,5.527942000000003
1996-10-09,621429.16608,15.705801200000003,29.022574400000003,6.4446160000000035
1996-10-10,616536.02304,15.983581200000003,27.233671200000003,8.233519200000003
1996-10-11,611642.88,13.555784000000003,23.6058644,5.044604800000002
1996-10-12,609196.30848,12.122439200000002,22.866969600000004,3.777928000000003
1996-10-13,611642.88,11.161320400000005,19.461386800000007,5.744610400000006
1996-10-14,621429.16608,6.327948400000004,13.083558000000004,-0.9387763999999983
1996-10-15,636108.5952,6.855730400000006,12.166884000000003,1.7668008000000022
1996-10-16,643448.30976,0.9779056000000033,6.833508000000002,-4.172135599999999
1996-10-17,631215.45216,0.8056820000000045,10.111312000000005,-6.9221575999999985
1996-10-18,663020.88192,3.566815200000004,7.666848000000002,-0.499883999999998
1996-10-19,704612.59776,1.805690000000002,4.389044000000002,-1.988784799999996
1996-10-20,655681.16736,-0.877664799999998,4.872381200000003,-6.222151999999998
1996-10-21,611642.88,-1.0609995999999988,8.9335248,-8.277723999999997
1996-10-22,694826.31168,2.089025600000003,5.611276000000004,-1.5943371999999982
1996-10-23,692379.74016,4.172375600000002,7.839071600000004,0.8056820000000045
1996-10-24,741311.17056,2.2612492000000017,4.650157200000002,0.5001240000000031
1996-10-25,800028.88704,2.2612492000000017,4.694602000000003,0.5001240000000031
1996-10-26,714398.88384,2.711252800000004,8.800190400000005,-1.110999999999997
1996-10-27,672807.168,1.155684800000003,8.844635200000006,-4.827696399999999
1996-10-28,692379.74016,2.839031600000002,12.511331200000004,-2.816569199999998
1996-10-29,697272.8832,2.6223632000000023,6.266836800000004,-0.28321559999999835
1996-10-30,689933.16864,4.0057076000000045,6.355726400000002,2.294582800000004
1996-10-31,685040.0255999999,3.2501460000000044,11.944660000000002,-1.5054475999999966
1996-11-01,672807.168,2.877920800000002,12.166884000000003,-3.033237599999998
1996-11-02,667914.02496,3.4890368000000045,12.383552400000003,-1.8110055999999979
1996-11-03,667914.02496,5.133494400000004,14.916906000000004,-0.8054419999999958
1996-11-04,667914.02496,1.666800000000002,7.361290000000004,-3.077682399999997
1996-11-05,636108.5952,-1.5998927999999957,5.000160000000005,-6.049928399999999
1996-11-06,589623.73632,-1.5665591999999968,4.433488800000003,-6.833267999999999
1996-11-07,682593.4540799999,3.1057004000000035,9.061303600000006,-1.8110055999999979
1996-11-08,677700.31104,5.616831600000001,14.089121600000002,1.4223536000000045
1996-11-09,660574.3104,4.950159600000003,15.044684800000006,-0.2387707999999975
1996-11-10,641001.73824,4.661268400000004,15.394687600000005,-0.9832211999999956
1996-11-11,648341.4528,4.839047600000004,12.383552400000003,0.5445688000000004
1996-11-12,655681.16736,5.1501612000000065,13.344671200000004,-0.022102399999997857
1996-11-13,650788.02432,6.372393200000001,14.350234800000003,0.6334584000000021
1996-11-14,658127.73888,3.3723692000000014,6.794618800000002,-0.9387763999999983
1996-11-15,643448.30976,-1.4221135999999959,4.605712400000002,-4.566583199999997
1996-11-16,579837.45024,-1.961006799999998,3.122367200000003,-6.005483599999998
1996-11-17,658127.73888,-0.5109952,1.0723508000000024,-2.511011199999997
1996-11-18,773116.60032,0.5223464,1.9001352000000047,-0.7665527999999959
1996-11-19,2055120.0768,3.8057060000000043,7.666848000000002,1.7668008000000022
1996-11-20,2419659.23328,3.9334848000000022,8.277964000000004,1.8556904000000038
1996-11-21,1384759.48032,4.055708000000003,8.711300800000004,1.1167956000000032
1996-11-22,1167014.61504,3.8557064000000025,5.961278800000002,0.9390163999999999
1996-11-23,1100957.184,1.9779136000000044,6.794618800000002,0.23901080000000263
1996-11-24,941930.0352,1.7834676000000016,2.994588400000005,0.7223480000000002
1996-11-25,888105.46176,1.0112392000000021,5.222384000000002,-2.949903599999997
1996-11-26,685040.0255999999,-2.599900799999997,3.6501492000000013,-6.177707199999999
1996-11-27,584730.59328,-1.5776703999999988,3.9945964000000025,-6.572154799999996
1996-11-28,848960.31744,-0.07210279999999614,2.511251200000004,-5.961038799999999
1996-11-29,687486.5971199999,-5.138809999999998,2.9056987999999997,-9.9777376
1996-11-30,548032.02048,-3.688798399999998,0.3279004000000043,-7.8832764
1996-12-01,721738.5984,-1.0998887999999987,1.4612428000000044,-3.2554615999999967
1996-12-02,694826.31168,-4.038801199999998,-0.46099479999999815,-6.794378799999999
1996-12-03,660574.3104,-5.7443703999999975,-0.2387707999999975,-13.388876
1996-12-04,543138.87744,-11.449971599999998,-7.794386799999998,-16.794458799999997
1996-12-05,636108.5952,-3.683242799999997,2.5556960000000046,-7.927721199999999
1996-12-06,636108.5952,-3.044348799999998,1.289019200000002,-4.783251599999998
1996-12-07,636108.5952,-5.222143999999997,-2.0721187999999984,-9.061063599999999
1996-12-08,685040.0255999999,-0.4221055999999983,1.027906000000005,-2.0332295999999985
1996-12-09,716845.45536,1.7834676000000016,3.6501492000000013,-1.110999999999997
1996-12-10,954162.8928,2.189026400000003,4.955715200000004,1.2001296000000004
1996-12-11,1042239.46752,0.4223455999999999,2.1612484000000016,-1.110999999999997
1996-12-12,866086.31808,-0.3721052,2.2501379999999997,-2.6443455999999994
1996-12-13,782902.8864,-1.283223599999996,3.3834804000000034,-5.6999255999999985
1996-12-14,726631.74144,-6.794378799999999,-1.855450399999997,-10.899967199999999
1996-12-15,631215.45216,-7.977721599999997,-4.477693599999997,-12.0777544
1996-12-16,675253.73952,-2.599900799999997,3.122367200000003,-10.722188
1996-12-17,415917.1584,-14.466662399999999,-9.805513999999999,-18.277804
1996-12-18,425703.44448,-14.777776,-9.544400799999998,-19.8944836
1996-12-19,682593.4540799999,-9.938848399999998,-3.427685199999999,-15.4833372
1996-12-20,743757.74208,-5.8832603999999975,-2.2943427999999972,-11.772196399999999
1996-12-21,736418.02752,-3.233239199999998,-1.4165579999999984,-4.999919999999998
1996-12-22,699719.45472,-3.1054603999999983,-0.14988119999999583,-5.044364799999997
1996-12-23,685040.0255999999,-1.4332247999999979,1.2445744000000047,-3.077682399999997
1996-12-24,670360.59648,-0.4054387999999989,4.039041200000003,-3.1221271999999978
1996-12-25,694826.31168,0.6501252000000051,1.2445744000000047,0.1945660000000018
1996-12-26,716845.45536,0.6556808000000025,1.2445744000000047,0.41679000000000244
1996-12-27,711952.31232,1.8779128000000043,4.783491600000001,0.7667928000000046
1996-12-28,714398.88384,1.7445784000000017,4.694602000000003,0.6334584000000021
1996-12-29,751097.45664,1.416798,2.0723588,0.5001240000000031
1996-12-30,919910.89152,2.2668048000000027,3.5612595999999996,1.4223536000000045
1996-12-31,1639202.9184,2.4445840000000025,3.6890384000000047,1.5056876000000017
1997-01-01,4844211.6096,2.616807600000005,4.650157200000002,1.6390220000000042
1997-01-02,7804563.1488,2.2556936000000043,3.077922400000002,1.5056876000000017
1997-01-03,5504785.92,0.8612380000000002,3.8223728000000037,-3.2999063999999994
1997-01-04,3669857.28,-6.7610452,-3.2110167999999977,-10.022182399999998
1997-01-05,2740160.1023999997,-10.538853199999998,-5.7443703999999975,-13.388876
1997-01-06,2162769.22368,-11.216636399999999,-7.749941999999997,-15.2666688
1997-01-07,2231273.2262399998,-3.527685999999999,3.605704400000004,-10.461074799999999
1997-01-08,1984169.50272,-2.611011999999997,1.5056876000000017,-6.177707199999999
1997-01-09,1793336.92416,0.6667920000000045,6.050168400000004,-3.8221327999999968
1997-01-10,1661222.06208,0.26123320000000305,4.955715200000004,-3.3832403999999983
1997-01-11,1536446.91456,-0.7721083999999969,5.222384000000002,-9.061063599999999
1997-01-12,1242858.33216,-13.911102399999999,-9.194397999999998,-17.5777984
