date,inflow(m3/d),storage(m3),outflow(m3/d),wse(m),avg air temperature (C),min air temperature (C),max air temperature (C)
2009-01-27,518648.69652480003,252457585.08,92969.71776,687.101496,-1.8887839999999976,-6.938824399999998,3.944596000000004
2009-01-28,524104.55101439997,252888723.3444,92969.71776,687.12588,3.5834820000000036,2.6556968000000047,4.805714000000002
2009-01-29,309271.1058432,253105026.39720002,92969.71776,687.138072,4.100152800000004,1.1834628000000045,7.994628400000003
2009-01-30,465607.0259712,253477673.04,92969.71776,687.1594080000001,2.894587600000005,-1.2165563999999982,9.439084400000006
2009-01-31,359401.356288,253744104.72,92969.71776,687.174648,2.6334744000000043,1.9945804000000038,3.6501492000000013
2009-02-01,255789.052416,253906924.08,92969.71776,687.183792,2.472362000000004,-0.27765999999999735,5.661276400000002
2009-02-02,255789.052416,254069743.44,92969.71776,687.192936,5.227939600000003,-1.3054459999999999,15.022462400000002
2009-02-03,362117.05067519995,254338888.77600002,92969.71776,687.208176,1.3834644000000047,-4.272136399999999,9.116859600000002
2009-02-04,238956.6403584,254497107.2556,80736.86016,687.2173200000001,0.5612355999999998,-3.611019999999998,8.344631200000006
2009-02-05,346581.32152319996,254762959.20000002,80736.86016,687.23256,1.1445736000000046,-2.7443463999999977,6.339059600000002
2009-02-06,135001.8164736,254817232.32,80736.86016,687.2356080000001,5.283495600000002,2.361250000000002,7.994628400000003
2009-02-07,406375.52947199997,255142871.04,80736.86016,687.253896,2.600140800000002,-2.088785599999998,8.139074
2009-02-08,243556.194816,255305690.4,80736.86016,687.26304,1.1279068000000017,-2.0221183999999983,4.422377600000004
2009-02-09,242675.4290688,255465191.6988,83183.43168,687.272184,1.016794800000003,-0.9554431999999977,3.911262400000002
2009-02-10,295863.8939136,255677868.32040003,83183.43168,687.284376,-1.849894799999996,-4.122135199999999,-0.35543839999999705
2009-02-11,295668.16819199995,255890359.92000002,83183.43168,687.296568,-0.494328399999997,-2.7776799999999984,5.4057188000000025
2009-02-12,137448.3879936,255944633.04,83183.43168,687.299616,-1.027666,-2.322120799999997,0.18901040000000435
2009-02-13,246002.766336,256107452.4,83183.43168,687.30876,0.927905200000005,-1.022110399999999,3.789039200000005
2009-02-14,191737.81002240002,256215998.64000002,83183.43168,687.314856,1.277908,-1.4332247999999979,5.7890552000000035
2009-02-15,246002.766336,256378818.0,83183.43168,687.3240000000001,1.4779096000000003,0.33345600000000175,3.6168156000000025
2009-02-16,189266.7727872,256484897.28,83183.43168,687.330096,2.2668048000000027,0.9334608000000024,4.805714000000002
2009-02-17,189266.7727872,256590976.56,83183.43168,687.336192,3.7945948000000023,0.3112336000000049,9.111304000000004
2009-02-18,242308.4433408,256750095.48,83183.43168,687.3453360000001,2.844587200000003,-1.3276683999999968,8.911302400000004
2009-02-19,189266.7727872,256856174.76,83183.43168,687.351432,1.4056868000000016,-3.3999071999999977,9.983533200000004
2009-02-20,30141.7611264,256803135.12,83183.43168,687.348384,1.305686000000005,-4.577694399999997,8.627966800000003
2009-02-21,243678.52339199997,256963623.20279998,83183.43168,687.3575280000001,0.8279044000000049,-2.9221255999999993,4.1334864000000024
2009-02-22,353872.10465279996,257234310.3888,83183.43168,687.372768,2.950143600000004,1.055684000000003,6.250170000000004
2009-02-23,137595.18228480002,257288719.19160002,83183.43168,687.3758160000001,2.2112488,1.6890224000000025,3.6279268000000044
2009-02-24,791588.215296,257994676.8,85630.00319999999,687.4154400000001,3.8945956000000024,1.6501332000000026,7.711292800000006
2009-02-25,245122.0005888,258154178.0988,85630.00319999999,687.424584,3.5779264000000026,-0.5832179999999987,6.772396400000002
2009-02-26,298310.4654336,258366854.7204,85630.00319999999,687.436776,-1.4276691999999969,-3.4887967999999976,-0.3443271999999986
2009-02-27,83183.43168,258366854.7204,83183.43168,687.436776,-0.14988119999999583,-5.616591599999998,4.339043600000004
2009-02-28,83183.43168,258366854.7204,83183.43168,687.436776,2.0723588,-1.5443368,5.989056800000004
2009-03-01,512752.45916160004,258796438.8,83183.43168,687.46116,3.0945892000000015,1.3612420000000043,5.9223896000000025
2009-03-02,137448.3879936,258850711.92000002,83183.43168,687.4642080000001,5.477941600000001,2.6668079999999996,9.666864000000004
2009-03-03,519798.58513920003,259284896.88,85630.00319999999,687.488592,4.1168195999999995,-17.7778,11.072430800000003
2009-03-04,466879.2431616,259663710.92279997,88076.57472,687.5099280000001,3.7945948000000023,1.7279116000000023,7.077954400000003
2009-03-05,673834.7280384001,260249478.24,88076.57472,687.543456,1.0723508000000024,-1.7832275999999982,3.6612604000000033
2009-03-06,248449.337856,260412297.6,85630.00319999999,687.5526,-0.9443319999999957,-6.149929199999999,2.9334768000000047
2009-03-07,354557.14467839996,260683663.20000002,83183.43168,687.56784,0.37234520000000515,-1.5887815999999972,4.111264000000002
2009-03-08,355193.2532736,260955682.5444,83183.43168,687.58308,-2.0165627999999973,-4.461026799999999,0.5279020000000045
2009-03-09,299484.8197632,261171985.5972,83183.43168,687.595272,-2.716568399999998,-5.344367199999999,1.7279116000000023
2009-03-10,191860.1385984,261280667.52,83183.43168,687.601368,-2.277675999999998,-5.449923599999996,2.4501396
2009-03-11,191737.81002240002,261389213.76,83183.43168,687.6074639999999,-3.2443503999999983,-8.138833999999997,1.6890224000000025
2009-03-12,137448.3879936,261443486.88,83183.43168,687.6105120000001,-2.755457599999998,-11.827752399999998,4.700157600000004
2009-03-13,246002.766336,261606306.24,83183.43168,687.619656,0.2667888000000005,-7.933276799999998,8.500188000000001
2009-03-14,517352.01361920004,262040491.20000002,83183.43168,687.6440400000001,1.9001352000000047,-1.2721123999999975,4.533489599999999
2009-03-15,354557.14467839996,262311856.8,83183.43168,687.65928,0.911238400000002,-0.6943299999999972,3.216812400000002
2009-03-16,408283.85525759996,262636952.7888,83183.43168,687.677568,1.3279084000000019,-1.3498907999999972,5.461274800000002
2009-03-17,409360.34672639996,262963134.24,83183.43168,687.6958559999999,1.7279116000000023,-0.0609915999999977,4.7446024000000016
2009-03-18,83183.43168,262963134.24,83183.43168,687.6958559999999,2.9668104000000035,0.2001216000000028,10.289091200000005
2009-03-19,300267.7226496,263180226.72,83183.43168,687.7080480000001,4.2445984000000045,0.9223496000000004,9.677975200000006
2009-03-20,300267.7226496,263397319.20000002,83183.43168,687.7202400000001,4.7557136000000035,1.3612420000000043,10.639094000000004
2009-03-21,192006.9328896,263506136.80560002,83183.43168,687.7263360000001,3.0557000000000016,-2.8221247999999974,11.016874800000004
2009-03-22,300781.5026688,263723747.3472,83183.43168,687.7385280000001,3.3501468000000045,0.6612364,6.705729200000004
2009-03-23,137595.18228480002,263778156.15,83183.43168,687.741576,3.1390340000000023,1.716800400000004,5.2668288000000025
2009-03-24,787796.02944,264482781.6,83183.43168,687.7812,3.6890384000000047,1.6001328000000044,6.489060800000004
2009-03-25,411268.67251199996,264808420.32,85630.00319999999,687.799488,2.605696400000003,0.5279020000000045,5.483497200000002
2009-03-26,194184.38154240002,264916966.56,85630.00319999999,687.8055840000001,2.227915600000003,-3.683242799999997,9.1724156
2009-03-27,300536.8455168,265134330.4056,83183.43168,687.817776,5.639054000000002,0.46679040000000427,8.139074
2009-03-28,410730.42677759996,265459426.3944,85630.00319999999,687.836064,2.8279204000000036,1.1834628000000045,5.900167200000002
2009-03-29,246271.8892032,265622517.12,83183.43168,687.8452080000001,2.2056932000000025,-0.43321679999999674,4.3723772000000025
2009-03-30,137448.3879936,265676790.24,83183.43168,687.848256,2.8056979999999996,-0.8165531999999978,4.700157600000004
2009-03-31,1011901.9806720001,266600629.7556,88076.57472,687.900072,2.3168052000000046,0.4223455999999999,4.983493200000002
2009-04-01,466781.38030079997,266979345.12,88076.57472,687.921408,0.9334608000000024,-0.18877039999999567,1.7834676000000016
2009-04-02,739353.913344,267630622.56,88076.57472,687.957984,2.9279212000000037,1.4667984000000018,5.222384000000002
2009-04-03,362288.3106816,267902395.20839998,90523.14624,687.9732240000001,2.7834756000000027,0.005675600000000003,5.439052400000001
2009-04-04,249941.7464832,268064264.7888,88076.57472,687.982368,4.483489200000005,-3.183238799999998,11.311321600000003
2009-04-05,196900.07592960002,268173082.3944,88076.57472,687.988464,7.411290400000006,0.40567880000000045,15.372465200000008
2009-04-06,305429.9885568,268390446.24,88076.57472,688.0006559999999,6.439060400000006,-0.883220399999999,19.339163600000006
2009-04-07,361896.85923839995,268661811.84000003,90523.14624,688.015896,8.194630000000004,-0.488772799999996,20.644729600000005
2009-04-08,582210.6246144,269151059.34720004,92969.71776,688.0433280000001,8.116851600000004,3.5501484000000048,10.222424000000004
2009-04-09,614872.3544064,269638728.0,127221.71904,688.07076,8.144629600000002,5.0334936000000035,12.577998400000006
2009-04-10,610664.251392,269965600.2,283802.29632,688.089048,6.583506000000003,4.327932400000002,9.850198800000001
2009-04-11,707499.5521536,270465159.6,207958.5792,688.11648,6.589061600000004,3.500148000000003,8.244630400000005
2009-04-12,1518415.6824576,271773191.1312,210405.15072,688.1896320000001,4.700157600000004,3.177923200000002,6.705729200000004
2009-04-13,981980.4109824,272539872.96,215298.29376,688.232304,3.844595200000004,2.3834724000000023,6.522394400000003
2009-04-14,1028587.5984384001,273358077.2484,210405.15072,688.2780240000001,3.9057068000000044,1.7279116000000023,6.339059600000002
2009-04-15,650372.1071615999,273800489.52,207958.5792,688.302408,5.627942800000003,0.8779048000000031,9.227971600000004
2009-04-16,752051.6195327999,274344589.8828,207958.5792,688.332888,8.266852800000006,1.3390196000000003,17.000256000000007
2009-04-17,870196.5582336,275006832.96,207958.5792,688.369464,6.689062400000001,4.677935200000004,11.050208400000002
2009-04-18,865401.2780544,275664277.8,207958.5792,688.4060400000001,7.2001776000000035,0.5279020000000045,16.0502484
2009-04-19,976255.4336256,276430133.1972,210405.15072,688.448712,9.889088000000001,3.0612556000000026,19.55583200000001
2009-04-20,1230698.8717055998,277450430.8488,210405.15072,688.5066240000001,10.711316800000006,2.561251600000002,22.511411200000005
2009-04-21,1944412.71552,279179560.1172,215298.29376,688.6011120000001,11.839103600000005,2.4834732000000024,22.466966400000004
2009-04-22,2206195.86816,281165598.6,220191.4368,688.7108400000001,8.283519600000002,3.3112576000000047,10.683538800000001
2009-04-23,1590614.0080128,282540928.8,215298.29376,688.78704,4.055708000000003,1.566799200000002,7.494624400000003
2009-04-24,1244522.0007936,283484541.0,300928.29696,688.838856,6.2946148000000015,-0.9998879999999986,11.7946588
2009-04-25,1136872.8539136,284261769.0828,359646.01344,688.8815280000001,5.750166000000004,3.783483600000004,8.005739600000002
2009-04-26,990421.0827264,284816699.4,435489.73056,688.912008,6.589061600000004,2.1223592000000018,11.422433600000005
2009-04-27,1033676.4672,285260752.2,589623.73632,688.9363920000001,6.333504000000001,0.9223496000000004,13.289115200000005
2009-04-28,1025455.9868928,285650112.4968,636108.5952,688.9577280000001,6.594617200000002,1.6056884000000018,11.627990800000003
2009-04-29,805460.2758144,285817027.0104,638555.16672,688.966872,6.372393200000001,2.9112544000000042,9.950199600000001
2009-04-30,862587.7208064,285982338.0,697272.8832,688.9760160000001,7.444624000000001,0.7056812000000043,14.761349200000005
2009-05-01,733971.456,285982338.0,733971.456,688.9760160000001,9.5890856,-0.3887719999999959,17.494704400000003
2009-05-02,1127404.6221312,286370884.2,738864.59904,688.997352,9.922421600000003,7.122399200000004,13.822452800000004
2009-05-03,1463147.6318207998,287092741.3656,741311.17056,689.036976,9.183526800000003,4.872381200000003,13.255781600000002
2009-05-04,1520568.6653952,287869562.4,743757.74208,689.0796480000001,7.427957200000002,2.2112488,13.083558000000004
2009-05-05,1863651.3896448,288979694.4,753544.02816,689.140608,7.666848000000002,5.222384000000002,11.555768
2009-05-06,2009271.3265151998,290144925.9516,844067.1744,689.2046160000001,6.627950800000004,5.005715600000002,8.672411600000004
2009-05-07,2182586.452992,290866918.8,1460603.19744,689.2442400000001,6.2946148000000015,3.3445912000000035,9.489084800000004
2009-05-08,1663668.6336,290866918.8,1663668.6336,689.2442400000001,8.000184,4.805714000000002,12.194662000000005
2009-05-09,1432002.7763711999,290811412.2,1487515.48416,689.2411920000001,9.455751200000005,1.1167956000000032,17.5891496
2009-05-10,1656744.8361983998,290978203.3656,1489962.05568,689.2503360000001,10.166868000000001,2.2612492000000017,18.605824400000003
2009-05-11,2047193.1850752,291532998.0,1492408.6272,689.2808160000001,9.422417600000003,6.094613200000001,12.822444800000003
2009-05-12,2100993.2928,291755024.4,1878966.92736,689.2930080000001,5.505719600000003,2.4945844000000044,8.500188000000001
2009-05-13,2064001.1314176,291644011.2,2175002.08128,689.286912,5.561275600000002,1.8945796000000001,9.872421200000005
2009-05-14,1940914.1182464,291312057.0624,2272864.94208,689.268624,7.027954000000001,2.3001384000000016,9.439084400000006
2009-05-15,1824359.4510336,290755905.6,2380514.08896,689.2381440000001,10.116867600000003,1.7279116000000023,18.83360400000001
2009-05-16,1716343.3184256,290089283.6688,2382960.66048,689.201568,12.544664800000003,-17.7778,24.216980400000004
2009-05-17,2496701.7704448,290200568.2344,2385407.232,689.207664,14.883572400000006,6.050168400000004,24.12809080000001
2009-05-18,3118571.3193984,290811412.2,2507735.808,689.2411920000001,14.466902400000002,7.822404800000001,22.4502996
2009-05-19,3282222.4883712,291421984.8,2671656.09984,689.2747200000001,7.650181200000006,4.655712800000003,10.311313600000005
2009-05-20,2285978.5654272,291033845.6484,2674102.67136,689.253384,8.366853600000006,5.2668288000000025,12.894667600000005
2009-05-21,1904093.2168704,290422866.0,2515075.52256,689.2198559999999,11.300210400000005,1.4223536000000045,21.583626000000002
2009-05-22,1864238.5668096,289923713.6484,2363388.08832,689.1924240000001,13.755785600000003,4.161264400000004,22.416966000000002
2009-05-23,2244142.1924352,289868071.3656,2299777.2288,689.189376,14.933572800000007,6.422393600000003,21.989184800000004
2009-05-24,2330946.5499648,289923713.6484,2275311.5136,689.1924240000001,15.083574000000006,8.716856400000001,20.483617200000005
2009-05-25,2477569.5811584,290089283.6688,2312010.0864,689.201568,15.350242800000004,9.372417200000001,20.044724800000004
2009-05-26,2280840.7652352,290033641.38600004,2336475.8016,689.19852,13.222448000000004,10.9002072,16.300250400000003
2009-05-27,2165215.7952,290033641.38600004,2165215.7952,689.19852,14.733571200000007,8.866857600000003,20.5058396
2009-05-28,2194501.2562944,290256210.5172,1971936.64512,689.2107120000001,16.439140400000007,5.989056800000004,27.205893200000006
2009-05-29,2691473.3291519997,290978203.3656,1969490.0736,689.2503360000001,18.894715600000005,8.344631200000006,29.478133600000007
2009-05-30,2831931.0001152,291755024.4,2055120.0768,689.2930080000001,19.161384400000003,10.333536000000006,26.650333200000006
2009-05-31,2567701.2759551997,292204011.12,2118730.93632,689.317392,19.528054000000004,10.461314800000004,27.139226
2009-06-01,2468957.649408,292544451.6,2128517.2224,689.33568,20.594729200000003,11.883548400000006,29.389244000000005
2009-06-02,2322187.8239232,292821306.186,2045333.79072,689.3509200000001,19.5502764,12.177995200000005,25.461434800000006
2009-06-03,2177375.2556544,293043875.3172,1954810.64448,689.363112,18.666936,7.689070400000006,28.528126
2009-06-04,2052184.190976,293266037.4,1830035.49696,689.375304,19.383608400000007,8.5168548,29.2059092
2009-06-05,2444858.919936,293995850.5116,1715046.63552,689.414928,18.32248880000001,14.683570800000005,23.178083200000003
2009-06-06,1916277.14304,294052726.2744,1859394.3551999999,689.417976,13.722452000000004,12.516886800000005,15.133574400000008
2009-06-07,1597024.0253952,293768335.1256,1881413.49888,689.4027360000001,14.061343600000004,11.600212800000005,16.944700000000005
2009-06-08,1356648.3735552,293654583.6,1470389.48352,689.39664,15.150241200000004,10.033533600000005,20.200281600000004
2009-06-09,1519296.4482048,293882098.986,1291789.76256,689.4088320000001,15.389132000000004,7.600180800000004,23.278084000000007
2009-06-10,1457520.5173248,294052726.2744,1286896.61952,689.417976,16.539141200000003,12.372441200000004,22.53363360000001
2009-06-11,1398215.62368,294166502.46959996,1284450.048,689.424072,16.911366400000006,13.761341200000004,20.5391732
2009-06-12,1282003.47648,294166502.46959996,1282003.47648,689.424072,18.4669344,13.822452800000004,24.661428400000005
2009-06-13,1332598.5755136,294221984.4,1277110.33344,689.4271200000001,17.566927200000002,12.100216800000005,25.461434800000006
2009-06-14,1219175.5198464,294166502.46959996,1274663.76192,689.424072,17.372481200000003,14.816905200000008,20.305838
2009-06-15,1033676.4672,294052726.2744,1147442.04288,689.417976,16.7558096,13.494672400000002,21.116955600000004
2009-06-16,1177241.2839936,294221984.4,1007987.46624,689.4271200000001,17.544704800000005,12.577998400000006,22.38363240000001
2009-06-17,852189.7918464,294166502.46959996,907678.03392,689.424072,16.072470800000005,14.522458400000005,18.072486800000007
2009-06-18,796970.67264,294109626.7068,853853.46048,689.4210240000001,17.211368800000002,13.978009600000004,20.74473040000001
2009-06-19,906723.8710272,294277491.0,738864.59904,689.430168,14.933572800000007,13.094669200000006,17.622483200000005
2009-06-20,740552.7333887999,294332997.6,685040.0255999999,689.433216,12.427997200000004,9.744642400000004,15.328020400000007
2009-06-21,539787.0744576,294221984.4,650788.02432,689.4271200000001,10.7613172,8.5168548,14.4113464
2009-06-22,715304.1153024,294332997.6,604303.16544,689.433216,10.850206800000006,8.561299600000002,14.239122800000004
2009-06-23,546343.8861312,294277491.0,601856.59392,689.430168,15.166908,5.2668288000000025,23.01697080000001
2009-06-24,599410.0224,294277491.0,599410.0224,689.430168,18.194710000000008,12.5891096,24.694762000000004
2009-06-25,541450.7430912,294221984.4,596963.45088,689.4271200000001,13.811341600000002,11.905770800000003,15.594689200000005
2009-06-26,197756.3759616,293825223.2232,594516.87936,689.405784,14.144677600000005,10.222424000000004,17.666928000000006
2009-06-27,537634.09152,293768335.1256,594516.87936,689.4027360000001,18.01693080000001,8.433520800000004,27.139226
2009-06-28,480775.76939519995,293654583.6,594516.87936,689.39664,16.5669192,13.672451600000002,20.2113928
2009-06-29,404295.94367999997,293432557.2,626322.30912,689.3844480000001,16.228027600000004,9.611308000000001,21.594737200000004
2009-06-30,319424.3776512,293155024.2,596963.45088,689.3692080000001,17.400259200000008,11.966882400000003,22.022518400000003
2009-07-01,430180.6703616,292988233.0344,596963.45088,689.360064,18.761381200000002,8.605744400000006,27.155892800000004
2009-07-02,378655.8741504,292821306.186,545585.44896,689.3509200000001,20.883620400000005,9.089081600000004,31.744818400000007
2009-07-03,309075.3801216,292655736.1656,474634.87488,689.341776,22.855858400000002,13.128002800000004,31.922597600000003
2009-07-04,306604.3428864,292487711.52,474634.87488,689.3326320000001,22.844747200000008,13.016890800000002,30.167028000000002
2009-07-05,361162.8877824,292374231.36,474634.87488,689.326536,21.666960000000003,12.972446000000005,29.13924200000001
2009-07-06,304426.8942336,292204011.12,474634.87488,689.317392,14.872461200000004,13.116891600000002,19.761389200000004
2009-07-07,194624.764416,291921544.2,477081.4464,689.302152,13.933564800000003,11.683546800000006,16.839143600000007
2009-07-08,199542.37317120002,291644011.2,477081.4464,689.286912,14.033565600000003,12.189106400000004,16.194694000000005
2009-07-09,255055.08096,291421984.8,477081.4464,689.2747200000001,16.461362800000003,10.416870000000003,21.489180800000007
2009-07-10,255862.4495616,291200772.4968,477081.4464,689.2625280000001,19.383608400000007,9.094637200000001,28.6836828
2009-07-11,196435.22734080002,290922561.0828,474634.87488,689.247288,22.011407200000008,10.889096000000006,32.22815560000001
2009-07-12,252486.180864,290700399.0,474634.87488,689.235096,16.922477600000008,14.105788400000005,21.07251080000001
2009-07-13,194649.2301312,290422866.0,472188.30336,689.2198559999999,13.883564400000004,12.711332800000005,15.066907200000003
2009-07-14,138622.7423232,290089283.6688,472188.30336,689.201568,16.722476000000007,13.128002800000004,21.5225144
2009-07-15,139699.233792,289756786.8,472188.30336,689.18328,20.26694880000001,12.122439200000002,27.82812040000001
2009-07-16,192202.6586112,289479253.8,469741.73184,689.1680400000001,21.672515600000004,11.672435600000004,29.478133600000007
2009-07-17,166073.2747776,289146214.2,499100.59008,689.1497519999999,23.389196,14.350234800000003,30.850366800000003
2009-07-18,33811.6184064,288646654.8,533352.59136,689.1223200000001,21.661404400000002,15.200241600000005,27.18367080000001
2009-07-19,142781.9139072,288258515.6484,530906.01984,689.100984,19.950279600000002,15.889136000000008,24.3447592
2009-07-20,149289.7941504,287869562.4,538245.7344,689.0796480000001,21.139178,10.833540000000003,30.567031200000002
2009-07-21,43181.987327999996,287369595.9516,543138.87744,689.052216,23.01141520000001,12.577998400000006,32.87260520000001
2009-07-22,99502.06371840001,286925950.2,543138.87744,689.0278320000001,23.461418800000004,17.6447056,29.29479880000001
2009-07-23,108872.43264,286481897.4,552925.16352,689.003448,19.661388400000007,17.111368000000006,23.078082400000007
2009-07-24,109655.3355264,285982338.0,609196.30848,688.9760160000001,21.14473360000001,14.916906000000004,27.994788400000004
2009-07-25,182269.57824,285538285.2,626322.30912,688.9516320000001,19.966946400000005,15.289131200000007,27.4225616
2009-07-26,184716.14976,285094232.4,628768.88064,688.9272480000001,24.05031240000001,16.228027600000004,30.939256400000005
2009-07-27,97642.6693632,284538623.6688,653234.59584,688.896768,25.955883200000002,17.905818800000006,35.67818320000001
2009-07-28,135417.733632,283984100.4,689933.16864,688.866288,25.661436400000007,18.889160000000004,35.3392916
2009-07-29,118511.92442879999,283373527.8,729078.31296,688.83276,25.5058796,18.628046800000007,31.944820000000007
2009-07-30,131283.0277632,282763497.9312,741311.17056,688.7992320000001,25.889216000000005,15.428021200000003,34.7615092
2009-07-31,96712.9721856,282096876.0,763330.31424,688.762656,26.961446800000004,18.75582560000001,35.65596080000001
2009-08-01,81005.9830272,281387625.0,790242.60096,688.7230320000001,26.478109600000003,18.539157200000005,33.71150080000001
2009-08-02,107820.4068864,280666039.2,829387.74528,688.6834080000001,25.661436400000007,17.6447056,32.64482560000001
2009-08-03,34374.329856000004,279790268.4,910124.60544,688.6346400000001,25.194766,19.444720000000004,30.517030800000008
2009-08-04,43891.4930688,278735643.0,1098510.61248,688.5767280000001,23.41697400000001,16.705809200000004,29.500356000000004
2009-08-05,66448.8824832,277449123.36,1352954.05056,688.5066240000001,21.389180000000003,15.4835772,27.194782000000004
2009-08-06,71195.231232,275996083.92,1524214.05696,688.4243280000001,16.716920400000006,13.911342400000002,21.183622800000002
2009-08-07,22459.5265536,274567714.08,1450816.91136,688.34508,14.778016000000008,13.389116000000005,17.416926000000004
2009-08-08,68626.33113600001,273246657.0,1389652.62336,688.2719280000001,15.650245200000008,13.128002800000004,18.628046800000007
2009-08-09,44282.944512,271940401.68,1350507.47904,688.198776,18.2669328,15.022462400000002,22.261409200000003
2009-08-10,64222.5024,270681018.6,1323595.19232,688.128672,18.883604400000003,13.605784400000005,23.344751200000005
2009-08-11,177670.0237824,269530181.76,1328488.33536,688.064664,17.455815200000004,14.455791200000007,20.928065200000006
2009-08-12,30851.266867199996,268227626.88,1333381.4784,687.9915120000001,17.7613732,14.805794000000006,21.42251360000001
2009-08-13,87562.79470079999,266979345.12,1335828.04992,687.921408,14.539125200000008,11.9335488,16.861366000000004
2009-08-14,120273.45592319999,265839609.6,1259984.3328,687.8574,12.939112400000003,11.083542000000005,14.394679600000003
2009-08-15,167198.69767680002,264754147.20000002,1252644.61824,687.7964400000001,14.655792800000008,12.539109200000002,17.916930000000008
2009-08-16,104957.91820799999,263506136.80560002,1352954.05056,687.7263360000001,17.811373600000003,11.683546800000006,24.261425200000005
2009-08-17,130891.57632,262203310.56,1433690.91072,687.653184,19.844723200000004,11.727991600000003,28.4503476
2009-08-18,124481.5589376,260683663.20000002,1644096.06144,687.56784,22.211408800000008,13.344671200000004,30.894811600000004
2009-08-19,137008.00512,258904985.04,1915665.50016,687.467256,24.95587520000001,14.394679600000003,35.37262520000001
2009-08-20,212068.8193536,257125517.45279998,1991509.21728,687.366672,23.522530400000008,15.222464000000002,34.672619600000004
2009-08-21,119882.00448,255251417.28,1993955.7888,687.259992,17.850262800000003,15.550244400000004,20.572506800000006
2009-08-22,68455.0711296,253318554.12,2001295.50336,687.150264,18.333600000000004,14.894683600000008,24.011423200000003
2009-08-23,168421.98343680002,251490536.76,1996402.36032,687.046632,15.633578400000005,12.294662800000005,19.12805080000001
2009-08-24,175859.56085759998,249674854.20000002,1991509.21728,686.943,18.194710000000008,8.627966800000003,27.361450000000005
2009-08-25,76969.1400192,247752956.67720002,1998848.93184,686.833272,16.461362800000003,14.544680800000002,19.644721600000004
2009-08-26,216032.265216,245896704.96,2072246.07744,686.726592,18.283599600000002,9.566863200000004,27.972566
2009-08-27,303815.2513536,244040181.8772,2160322.65216,686.619912,20.611396,8.105740400000006,32.64482560000001
2009-08-28,102413.48382719999,241759613.04,2382960.66048,686.4888480000001,20.378060800000007,13.833564000000003,28.355902400000012
2009-08-29,299729.4769152,239372964.92279997,2686335.52896,686.351688,17.8391516,16.366917600000008,20.833620000000003
2009-08-30,239421.4889472,236796336.21600002,2816003.81952,686.2023360000001,20.91695400000001,14.8502388,28.58368200000001
2009-08-31,206979.95059199998,234272895.16680002,2730373.8163199998,686.0560320000001,21.478069600000005,15.461354800000002,29.21702040000001
2009-09-01,306530.9457408,231915073.47720003,2664316.38528,685.918872,19.43360880000001,15.022462400000002,26.028106
2009-09-02,363609.4593024,229560495.84,2718140.95872,685.7817120000001,20.589173600000002,12.077994400000005,30.461474800000005
2009-09-03,310102.94016,227113271.52,2757286.10304,685.638456,15.583578000000003,10.700205600000004,19.533609600000005
2009-09-04,258382.4182272,224626575.84,2745053.2454399997,685.4921519999999,16.205805200000007,10.0668672,22.905858800000004
2009-09-05,569219.3298431999,222450717.12,2745053.2454399997,685.364136,14.316901200000004,11.294654800000004,15.878024800000006
2009-09-06,722056.6526976,220442364.984,2730373.8163199998,685.245264,11.355766400000004,9.477973600000006,14.033565600000003
2009-09-07,643815.2954879999,218382700.08,2703461.5296,685.1233440000001,12.050216400000004,9.983533200000004,15.311353600000004
2009-09-08,151760.8313856,215870101.32,2664316.38528,684.9739920000001,13.839119600000004,6.816841200000006,20.594729200000003
2009-09-09,448945.87392,213468762.45600003,2850255.8208,684.8307360000001,16.072470800000005,10.4835372,23.49475240000001
2009-09-10,282945.996288,210725256.24,3026408.97024,684.6661440000001,18.528046000000003,12.405774800000003,26.572554800000006
2009-09-11,370557.7224192,208044904.20000002,3050874.68544,684.5046,18.566935200000003,8.805746000000003,28.428125200000004
2009-09-12,459466.13145600003,205465697.52,3038641.82784,684.349152,19.3002744,8.789079200000003,31.805930000000004
2009-09-13,114964.39572480001,202556645.9532,3023962.39872,684.172368,20.155836800000003,12.133550400000004,30.461474800000005
2009-09-14,372245.856768,199958715.04680002,2970137.82528,684.013872,17.233591200000006,14.700237600000001,18.95582720000001
2009-09-15,100162.6380288,197184112.8,2874721.536,683.8431840000001,18.228043600000007,11.489100800000003,25.328100400000004
2009-09-16,514342.7306496,194865281.4132,2833129.82016,683.6999280000001,17.0335896,10.766872800000005,23.672531600000006
2009-09-17,141485.23100159998,192012131.16,2994603.54048,683.5231440000001,16.694698000000002,12.883556400000003,21.805850000000007
2009-09-18,516471.247872,189521735.04,3006836.39808,683.367696,16.905810800000005,7.561291600000004,27.067003200000002
2009-09-19,377554.9169664,186946228.8,2953011.82464,683.206152,14.661348400000001,11.116875600000004,17.122479200000008
2009-09-20,205634.33625599998,184144995.72,3006836.39808,683.029368,13.450227600000005,8.889080000000003,18.222488000000006
2009-09-21,374007.3882624,181499896.5384,3019069.25568,682.8617280000001,13.833564000000003,5.844611200000006,23.6058644
2009-09-22,225916.41415680002,178721384.16,3004389.82656,682.6849440000001,16.916922000000007,7.394623600000006,27.405894800000006
2009-09-23,431379.4904064,176148344.88,3004389.82656,682.520352,18.24471040000001,7.350178800000002,30.067027200000005
2009-09-24,356147.41616639995,173407095.93240002,3097359.54432,682.343568,17.783595600000005,12.577998400000006,22.872525200000005
