date,outflow(m3/d)
1987-06-06,10202203.2384
1987-06-07,9884148.9408
1987-06-08,9786286.08
1987-06-09,9761820.3648
1987-06-10,10300066.0992
1987-06-11,12501980.4672
1987-06-12,13333814.784
1987-06-13,14067786.24
1987-06-14,14067786.24
1987-06-15,13994389.0944
1987-06-16,14508169.113599999
1987-06-17,14532634.8288
1987-06-18,14287977.6768
1987-06-19,13969923.3792
1987-06-20,14043320.5248
1987-06-21,13920991.9488
1987-06-22,14239046.2464
1987-06-23,14165649.1008
1987-06-24,14557100.544
1987-06-25,15021949.1328
1987-06-26,15388934.8608
1987-06-27,15046414.848
1987-06-28,16318632.0384
1987-06-29,16930274.9184
1987-06-30,17248329.216
1987-07-01,17321726.3616
1987-07-02,17884437.8112
1987-07-03,15927180.5952
1987-07-04,15560194.8672
1987-07-05,15535729.152
1987-07-06,15340003.430399999
1987-07-07,15046414.848
1987-07-08,13969923.3792
1987-07-09,13113623.3472
1987-07-10,13358280.4992
1987-07-11,14287977.6768
1987-07-12,14385840.5376
1987-07-13,14312443.391999999
1987-07-14,13284883.3536
1987-07-15,12917897.625599999
1987-07-16,13456143.36
1987-07-17,13456143.36
1987-07-18,15535729.152
1987-07-19,15853783.4496
1987-07-20,13578471.936
1987-07-21,12208391.8848
1987-07-22,11645680.4352
1987-07-23,11180831.8464
1987-07-24,11474420.4288
1987-07-25,11352091.8528
1987-07-26,10642586.112
1987-07-27,10177737.5232
1987-07-28,9174643.2
1987-07-29,10128806.0928
1987-07-30,10251134.6688
1987-07-31,10936174.6944
1987-08-01,11547817.5744
1987-08-02,11596749.0048
1987-08-03,11131900.416
1987-08-04,10544723.2512
1987-08-05,10471326.1056
1987-08-06,10471326.1056
1987-08-07,10887243.264
1987-08-08,11792474.7264
1987-08-09,12453049.036799999
1987-08-10,12575377.6128
1987-08-11,12966829.056
1987-08-12,12086063.3088
1987-08-13,10471326.1056
1987-08-14,10715983.2576
1987-08-15,10715983.2576
1987-08-16,10764914.688
1987-08-17,10642586.112
1987-08-18,10422394.6752
1987-08-19,10348997.5296
1987-08-20,10348997.5296
1987-08-21,10544723.2512
1987-08-22,9957546.0864
1987-08-23,9908614.656
1987-08-24,9957546.0864
1987-08-25,10055408.9472
1987-08-26,9957546.0864
1987-08-27,9835217.5104
1987-08-28,9345903.2064
1987-08-29,8929986.048
1987-08-30,8978917.4784
1987-08-31,8881054.6176
1987-09-01,8440671.743999999
1987-09-02,8122617.4464
1987-09-03,8073686.016
1987-09-04,8073686.016
1987-09-05,7926891.7248
1987-09-06,7510974.5664
1987-09-07,7290783.1296
1987-09-08,7266317.4144
1987-09-09,7168454.5536
1987-09-10,7462043.136
1987-09-11,7706700.288
1987-09-12,7143988.8384
1987-09-13,6825934.5408
1987-09-14,6630208.8192
1987-09-15,6874865.9712
1987-09-16,6972728.8319999995
1987-09-17,7241851.6992
1987-09-18,7682234.5728
1987-09-19,7608837.4272
1987-09-20,7731166.0032
1987-09-21,7780097.4336
1987-09-22,7510974.5664
1987-09-23,7192920.2688
1987-09-24,6899331.6864
1987-09-25,6825934.5408
1987-09-26,6287688.8064
1987-09-27,6018565.9392
1987-09-28,6043031.6544
1987-09-29,6018565.9392
1987-09-30,5627114.496
1987-10-01,5504785.92
1987-10-02,5382457.344
1987-10-03,5382457.344
1987-10-04,5333525.9136
1987-10-05,5357991.6288
1987-10-06,5235663.0528
1987-10-07,5064403.0464
1987-10-08,5064403.0464
1987-10-09,4917608.7552
1987-10-10,4721883.0336
1987-10-11,4697417.3184
1987-10-12,4697417.3184
1987-10-13,4648485.888
1987-10-14,4526157.312
1987-10-15,4134705.8688
1987-10-16,3571994.4192
1987-10-17,3278405.8368
1987-10-18,2935885.824
1987-10-19,1739512.35072
1987-10-20,1431244.3392
1987-10-21,1394545.7664
1987-10-22,1233072.04608
1987-10-23,1130316.04224
1987-10-24,971288.89344
1987-10-25,900338.31936
1987-10-26,858746.60352
1987-10-27,746204.3136
1987-10-28,672807.168
1987-10-29,572497.73568
1987-10-30,467295.16031999997
1987-10-31,391451.4432
1987-11-01,773116.60032
1987-11-02,1130316.04224
1987-11-03,1389652.62336
1987-11-04,1443477.1968
1987-11-05,1441030.62528
1987-11-06,1318702.04928
1987-11-07,1272217.1904
1987-11-08,1242858.33216
1987-11-09,1213499.47392
1987-11-10,1196373.47328
1987-11-11,1191480.33024
1987-11-12,1174354.3296
1987-11-13,1171907.75808
1987-11-14,1159674.90048
1987-11-15,1064258.6112
1987-11-16,1027560.0384
1987-11-17,1015327.1808
1987-11-18,1015327.1808
1987-11-19,1015327.1808
1987-11-20,1015327.1808
1987-11-21,1027560.0384
1987-11-22,1027560.0384
1987-11-23,1027560.0384
1987-11-24,1027560.0384
1987-11-25,1015327.1808
1987-11-26,1027560.0384
1987-11-27,1027560.0384
1987-11-28,1039792.896
1987-11-29,1039792.896
1987-11-30,1052025.7536
1987-12-01,1091170.89792
1987-12-02,1074044.89728
1987-12-03,1105850.32704
1987-12-04,1103403.75552
1987-12-05,1093617.46944
1987-12-06,1113190.0415999999
1987-12-07,1289343.19104
1987-12-08,1308915.7632
1987-12-09,1308915.7632
1987-12-10,1308915.7632
1987-12-11,1308915.7632
1987-12-12,1235518.6176
1987-12-13,1125422.8991999999
1987-12-14,1113190.0415999999
1987-12-15,1113190.0415999999
1987-12-16,1113190.0415999999
1987-12-17,1125422.8991999999
1987-12-18,1198820.0448
1987-12-19,1223285.76
1987-12-20,1223285.76
1987-12-21,1223285.76
1987-12-22,1223285.76
1987-12-23,1296682.9056
1987-12-24,1394545.7664
1987-12-25,1357847.1935999999
1987-12-26,1345614.336
1987-12-27,1333381.4784
1987-12-28,1394545.7664
1987-12-29,1443477.1968
1987-12-30,1394545.7664
1987-12-31,1345614.336
1988-01-01,1272217.1904
1988-01-02,1223285.76
1988-01-03,1174354.3296
1988-01-04,1223285.76
1988-01-05,1296682.9056
1988-01-06,1272217.1904
1988-01-07,1284450.048
1988-01-08,1296682.9056
1988-01-09,1235518.6176
1988-01-10,1247751.4752
1988-01-11,1259984.3328
1988-01-12,1272217.1904
1988-01-13,1296682.9056
1988-01-14,1308915.7632
1988-01-15,1345614.336
1988-01-16,1345614.336
1988-01-17,1370080.0511999999
1988-01-18,1259984.3328
1988-01-19,1149888.6144
1988-01-20,966395.7504
1988-01-21,1052025.7536
1988-01-22,1162121.472
1988-01-23,1211052.9024
1988-01-24,1259984.3328
1988-01-25,1223285.76
1988-01-26,1186587.1872
1988-01-27,1149888.6144
1988-01-28,1137655.7568
1988-01-29,1174354.3296
1988-01-30,1211052.9024
1988-01-31,1076491.4688
1988-02-01,1052025.7536
1988-02-02,1015327.1808
1988-02-03,1003094.3232
1988-02-04,1100957.184
1988-02-05,1088724.3264
1988-02-06,1076491.4688
1988-02-07,1113190.0415999999
1988-02-08,1137655.7568
1988-02-09,1149888.6144
1988-02-10,1149888.6144
1988-02-11,1113190.0415999999
1988-02-12,1125422.8991999999
1988-02-13,1100957.184
1988-02-14,1076491.4688
1988-02-15,1100957.184
1988-02-16,1110743.4700799999
1988-02-17,1093617.46944
1988-02-18,1083831.18336
1988-02-19,1074044.89728
1988-02-20,1052025.7536
1988-02-21,1039792.896
1988-02-22,1039792.896
1988-02-23,1034899.75296
1988-02-24,973735.46496
1988-02-25,959056.03584
1988-02-26,910124.60544
1988-02-27,897891.74784
1988-02-28,1030006.60992
1988-02-29,1052025.7536
1988-03-01,1071598.32576
1988-03-02,1083831.18336
1988-03-03,1022666.89536
1988-03-04,993308.03712
1988-03-05,993308.03712
1988-03-06,1100957.184
1988-03-07,1037346.32448
1988-03-08,990861.4656
1988-03-09,988414.89408
1988-03-10,995754.60864
1988-03-11,927250.6060799999
1988-03-12,888105.46176
1988-03-13,819601.4592
1988-03-14,819601.4592
1988-03-15,826941.17376
1988-03-16,826941.17376
1988-03-17,829387.74528
1988-03-18,831834.3168
1988-03-19,924804.03456
1988-03-20,1003094.3232
1988-03-21,1039792.896
1988-03-22,1074044.89728
1988-03-23,1120529.7561599999
1988-03-24,1093617.46944
1988-03-25,1032453.18144
1988-03-26,1306469.19168
1988-03-27,2245952.6553599997
1988-03-28,1189033.75872
1988-03-29,1120529.7561599999
1988-03-30,1061812.03968
1988-03-31,1027560.0384
1988-04-01,1000647.75168
1988-04-02,1237965.18912
1988-04-03,1678348.06272
1988-04-04,2209254.08256
1988-04-05,1617183.7747199999
1988-04-06,1511981.19936
1988-04-07,1891199.78496
1988-04-08,1729726.06464
1988-04-09,1489962.05568
1988-04-10,1396992.33792
1988-04-11,1445923.76832
1988-04-12,1556019.48672
1988-04-13,1761531.4944
1988-04-14,1930344.92928
1988-04-15,2197021.22496
1988-04-16,3327337.2672
1988-04-17,4746348.7488
1988-04-18,6018565.9392
1988-04-19,6703605.9648
1988-04-20,6361085.952
1988-04-21,6189825.9456
1988-04-22,5749443.072
1988-04-23,5113334.4768
1988-04-24,4672951.6032
1988-04-25,4428294.4512
1988-04-26,4061308.7232
1988-04-27,3253940.1215999997
1988-04-28,2666762.9568
1988-04-29,2179895.22432
1988-04-30,2519968.6656
1988-05-01,3253940.1215999997
1988-05-02,3107145.8304
1988-05-03,3425200.128
1988-05-04,2984817.2544
1988-05-05,3180542.976
1988-05-06,4036843.008
1988-05-07,5920703.0784
1988-05-08,9712888.9344
1988-05-09,9492697.4976
1988-05-10,9003383.193599999
1988-05-11,8929986.048
1988-05-12,8587466.0352
1988-05-13,9957546.0864
1988-05-14,11596749.0048
1988-05-15,12086063.3088
1988-05-16,11890337.587199999
1988-05-17,11009571.84
1988-05-18,10740448.9728
1988-05-19,10324531.8144
1988-05-20,10128806.0928
1988-05-21,9737354.6496
1988-05-22,10691517.5424
1988-05-23,11768009.0112
1988-05-24,12526446.1824
1988-05-25,12868966.1952
1988-05-26,12868966.1952
1988-05-27,12257323.3152
1988-05-28,12037131.8784
1988-05-29,11914803.3024
1988-05-30,11988200.447999999
1988-05-31,11009571.84
1988-06-01,9835217.5104
1988-06-02,8881054.6176
1988-06-03,8807657.472
1988-06-04,8660863.1808
1988-06-05,9933080.371199999
1988-06-06,10471326.1056
1988-06-07,14875154.841599999
1988-06-08,21358569.369599998
1988-06-09,21383035.0848
1988-06-10,19327915.008
1988-06-11,15902714.879999999
1988-06-12,16025043.456
1988-06-13,18080163.5328
1988-06-14,17101534.9248
1988-06-15,14287977.6768
1988-06-16,13945457.663999999
1988-06-17,14239046.2464
1988-06-18,15119811.9936
1988-06-19,14973017.702399999
1988-06-20,14679429.12
1988-06-21,14801757.696
1988-06-22,14606031.9744
1988-06-23,14483703.3984
1988-06-24,14557100.544
1988-06-25,15144277.7088
1988-06-26,15046414.848
1988-06-27,15046414.848
1988-06-28,14899620.5568
1988-06-29,14997483.4176
1988-06-30,15046414.848
1988-07-01,15095346.2784
1988-07-02,15070880.5632
1988-07-03,14924086.272
1988-07-04,14973017.702399999
1988-07-05,14777291.9808
1988-07-06,14361374.8224
1988-07-07,14899620.5568
1988-07-08,15829317.7344
1988-07-09,15804852.019199999
1988-07-10,16489892.0448
1988-07-11,18398217.8304
1988-07-12,19034326.4256
1988-07-13,19303449.292799998
1988-07-14,19401312.1536
1988-07-15,19572572.16
1988-07-16,20502269.3376
1988-07-17,20551200.768
1988-07-18,20697995.0592
1988-07-19,20575666.4832
1988-07-20,21040515.072
1988-07-21,20942652.2112
1988-07-22,21285172.224
1988-07-23,21774486.528
1988-07-24,21798952.2432
1988-07-25,23144566.5792
1988-07-26,24465715.2
1988-07-27,22924375.1424
1988-07-28,21211775.0784
1988-07-29,20208680.7552
1988-07-30,19474709.2992
1988-07-31,19132189.2864
1988-08-01,18936463.564799998
1988-08-02,19572572.16
1988-08-03,19401312.1536
1988-08-04,19376846.4384
1988-08-05,18153560.6784
1988-08-06,17297260.6464
1988-08-07,16710083.4816
1988-08-08,15706989.1584
1988-08-09,15731454.8736
1988-08-10,14703894.8352
1988-08-11,14018854.8096
1988-08-12,14165649.1008
1988-08-13,14239046.2464
1988-08-14,14116717.6704
1988-08-15,13260417.6384
1988-08-16,13040226.2016
1988-08-17,13651869.0816
1988-08-18,13602937.6512
1988-08-19,13798663.3728
1988-08-20,13945457.663999999
1988-08-21,13407211.9296
1988-08-22,13358280.4992
1988-08-23,13309349.0688
1988-08-24,13235951.9232
1988-08-25,13309349.0688
1988-08-26,13309349.0688
1988-08-27,12966829.056
1988-08-28,12673240.4736
1988-08-29,12526446.1824
1988-08-30,12086063.3088
1988-08-31,12257323.3152
1988-09-01,11523351.859199999
1988-09-02,11107434.7008
1988-09-03,11865871.872
1988-09-04,12086063.3088
1988-09-05,12110529.024
1988-09-06,12134994.7392
1988-09-07,11670146.1504
1988-09-08,10691517.5424
1988-09-09,9492697.4976
1988-09-10,8807657.472
1988-09-11,8514068.8896
1988-09-12,8171548.8768
1988-09-13,7046125.9776
1988-09-14,6361085.952
1988-09-15,6189825.9456
1988-09-16,5651580.2112
1988-09-17,4672951.6032
1988-09-18,4159171.584
1988-09-19,4085774.4384
1988-09-20,4012377.2928
1988-09-21,4012377.2928
1988-09-22,4012377.2928
1988-09-23,3865583.0016
1988-09-24,3767720.1408
1988-09-25,3449665.8432
1988-09-26,3302871.552
1988-09-27,3278405.8368
1988-09-28,3253940.1215999997
1988-09-29,3058214.4
1988-09-30,3033748.6848
1988-10-01,2935885.824
1988-10-02,2715694.3871999998
1988-10-03,2715694.3871999998
1988-10-04,2666762.9568
1988-10-05,2838022.9632
1988-10-06,2960351.5392
1988-10-07,2984817.2544
1988-10-08,2984817.2544
1988-10-09,2960351.5392
1988-10-10,2960351.5392
1988-10-11,2960351.5392
1988-10-12,2471037.2352
1988-10-13,2338922.37312
1988-10-14,2165215.7952
1988-10-15,1781104.06656
1988-10-16,1805569.78176
1988-10-17,2326689.51552
1988-10-18,2495502.9504
1988-10-19,2018421.504
1988-10-20,1538893.48608
1988-10-21,1472836.05504
1988-10-22,1396992.33792
1988-10-23,1208606.33088
1988-10-24,1186587.1872
1988-10-25,1125422.8991999999
1988-10-26,1064258.6112
1988-10-27,1061812.03968
1988-10-28,1125422.8991999999
1988-10-29,1140102.32832
1988-10-30,1370080.0511999999
1988-10-31,1443477.1968
1988-11-01,1874073.7843199999
1988-11-02,1817802.63936
1988-11-03,1651435.776
1988-11-04,1609844.0601599999
1988-11-05,1812909.49632
1988-11-06,1859394.3551999999
1988-11-07,1514427.77088
1988-11-08,1423904.62464
1988-11-09,1411671.76704
1988-11-10,1419011.4816
1988-11-11,1416564.91008
1988-11-12,1419011.4816
1988-11-13,1419011.4816
1988-11-14,1426351.19616
1988-11-15,1431244.3392
1988-11-16,1431244.3392
1988-11-17,1421458.05312
1988-11-18,1389652.62336
1988-11-19,1357847.1935999999
1988-11-20,1357847.1935999999
1988-11-21,1365186.9081599999
1988-11-22,1338274.62144
1988-11-23,1350507.47904
1988-11-24,1443477.1968
1988-11-25,1414118.33856
1988-11-26,1389652.62336
1988-11-27,1374973.1942399999
1988-11-28,1365186.9081599999
1988-11-29,1340721.19296
1988-11-30,1294236.33408
1988-12-01,1262430.90432
1988-12-02,1291789.76256
1988-12-03,1308915.7632
1988-12-04,1304022.62016
1988-12-05,1345614.336
1988-12-06,1301576.04864
1988-12-07,1262430.90432
1988-12-08,1262430.90432
1988-12-09,1252644.61824
1988-12-10,1250198.04672
1988-12-11,1240411.76064
1988-12-12,1237965.18912
1988-12-13,1228178.90304
1988-12-14,1223285.76
1988-12-15,1277110.33344
1988-12-16,1296682.9056
1988-12-17,1308915.7632
1988-12-18,1321148.6208
1988-12-19,1321148.6208
1988-12-20,1333381.4784
1988-12-21,1345614.336
1988-12-22,1370080.0511999999
1988-12-23,1296682.9056
1988-12-24,1247751.4752
1988-12-25,1174354.3296
1988-12-26,1137655.7568
1988-12-27,1125422.8991999999
1988-12-28,1211052.9024
1988-12-29,1186587.1872
1988-12-30,1235518.6176
1988-12-31,1333381.4784
1989-01-01,1321148.6208
1989-01-02,1333381.4784
1989-01-03,1321148.6208
1989-01-04,1308915.7632
1989-01-05,1321148.6208
1989-01-06,1333381.4784
1989-01-07,1345614.336
1989-01-08,1296682.9056
1989-01-09,1284450.048
1989-01-10,1296682.9056
1989-01-11,1308915.7632
1989-01-12,1259984.3328
1989-01-13,1223285.76
1989-01-14,1259984.3328
1989-01-15,1272217.1904
1989-01-16,1321148.6208
1989-01-17,1284450.048
1989-01-18,1272217.1904
1989-01-19,1321148.6208
1989-01-20,1333381.4784
1989-01-21,1333381.4784
1989-01-22,1345614.336
1989-01-23,1333381.4784
1989-01-24,1284450.048
1989-01-25,1186587.1872
1989-01-26,1149888.6144
1989-01-27,1174354.3296
1989-01-28,1198820.0448
1989-01-29,1174354.3296
1989-01-30,1211052.9024
1989-01-31,1296682.9056
1989-02-01,1357847.1935999999
1989-02-02,1296682.9056
1989-02-03,1223285.76
1989-02-04,1064258.6112
1989-02-05,1039792.896
1989-02-06,978628.608
1989-02-07,1125422.8991999999
1989-02-08,1223285.76
1989-02-09,1186587.1872
1989-02-10,1345614.336
1989-02-11,1321148.6208
1989-02-12,1296682.9056
1989-02-13,1284450.048
1989-02-14,1235518.6176
1989-02-15,1223285.76
1989-02-16,1259984.3328
1989-02-17,1296682.9056
1989-02-18,1308915.7632
1989-02-19,1321148.6208
1989-02-20,1284450.048
1989-02-21,1272217.1904
1989-02-22,1259984.3328
1989-02-23,1272217.1904
1989-02-24,1284450.048
1989-02-25,1247751.4752
1989-02-26,1211052.9024
1989-02-27,1196373.47328
1989-02-28,1169461.18656
1989-03-01,1184140.61568
1989-03-02,1242858.33216
1989-03-03,1257537.76128
1989-03-04,1230625.47456
1989-03-05,1230625.47456
1989-03-06,1250198.04672
1989-03-07,1208606.33088
1989-03-08,1169461.18656
1989-03-09,1162121.472
1989-03-10,1127869.47072
1989-03-11,1159674.90048
1989-03-12,1198820.0448
1989-03-13,1215946.04544
1989-03-14,1201266.61632
1989-03-15,1164568.04352
1989-03-16,1169461.18656
1989-03-17,1171907.75808
1989-03-18,1167014.61504
1989-03-19,1164568.04352
1989-03-20,1086277.75488
1989-03-21,1308915.7632
1989-03-22,1110743.4700799999
1989-03-23,1105850.32704
1989-03-24,1108296.89856
1989-03-25,1132762.61376
1989-03-26,1174354.3296
1989-03-27,1282003.47648
1989-03-28,1538893.48608
1989-03-29,1629416.63232
1989-03-30,1531553.77152
1989-03-31,1365186.9081599999
1989-04-01,1570698.91584
1989-04-02,1614737.2031999999
1989-04-03,1575592.05888
1989-04-04,1612290.6316799999
1989-04-05,1602504.3456
1989-04-06,1595164.63104
1989-04-07,1693027.49184
1989-04-08,1859394.3551999999
1989-04-09,1959703.78752
1989-04-10,1913218.92864
1989-04-11,1861840.9267199999
1989-04-12,1795783.49568
1989-04-13,1925451.78624
1989-04-14,2101604.93568
1989-04-15,2368281.23136
1989-04-16,2935885.824
1989-04-17,3645391.5648
1989-04-18,4354897.3056
1989-04-19,5162265.9072
1989-04-20,5627114.496
1989-04-21,7143988.8384
1989-04-22,8587466.0352
1989-04-23,9541628.928
1989-04-24,9566094.6432
1989-04-25,10079874.6624
1989-04-26,10446860.3904
1989-04-27,11131900.416
1989-04-28,11816940.4416
1989-04-29,12550911.8976
1989-04-30,13554006.2208
1989-05-01,14385840.5376
1989-05-02,14801757.696
1989-05-03,14581566.2592
1989-05-04,15437866.291199999
1989-05-05,15413400.576
1989-05-06,14801757.696
1989-05-07,14336909.1072
1989-05-08,13847594.803199999
1989-05-09,14850689.1264
1989-05-10,14508169.113599999
1989-05-11,15217674.8544
1989-05-12,14850689.1264
1989-05-13,14973017.702399999
1989-05-14,15511263.4368
1989-05-15,14752826.2656
1989-05-16,15364469.1456
1989-05-17,17835506.3808
1989-05-18,18055697.8176
1989-05-19,17639780.6592
1989-05-20,18373752.115199998
1989-05-21,20673529.344
1989-05-22,21847883.6736
1989-05-23,21456432.2304
1989-05-24,20771392.2048
1989-05-25,20208680.7552
1989-05-26,19107723.5712
1989-05-27,18642874.9824
1989-05-28,18496080.6912
1989-05-29,17811040.665599998
1989-05-30,17713177.8048
1989-05-31,17957834.9568
1989-06-01,17835506.3808
1989-06-02,16954740.6336
1989-06-03,14654963.4048
1989-06-04,12868966.1952
1989-06-05,12501980.4672
1989-06-06,12110529.024
1989-06-07,10985106.1248
1989-06-08,9566094.6432
1989-06-09,8856588.9024
1989-06-10,8587466.0352
1989-06-11,8391740.3136
1989-06-12,7902426.0095999995
1989-06-13,7021660.2624
1989-06-14,6630208.8192
1989-06-15,6312154.5216
1989-06-16,6581277.3888
1989-06-17,7510974.5664
1989-06-18,7657768.8576
1989-06-19,7926891.7248
1989-06-20,8709794.6112
1989-06-21,8832123.1872
1989-06-22,8929986.048
1989-06-23,9248040.3456
1989-06-24,9615026.0736
1989-06-25,9590560.3584
1989-06-26,9370368.9216
1989-06-27,8856588.9024
1989-06-28,8489603.1744
1989-06-29,10006477.5168
1989-06-30,12330720.4608
1989-07-01,11890337.587199999
1989-07-02,12257323.3152
1989-07-03,12991294.7712
1989-07-04,12599843.328
1989-07-05,12673240.4736
1989-07-06,13382746.214399999
1989-07-07,14924086.272
1989-07-08,15413400.576
1989-07-09,15706989.1584
1989-07-10,15633592.0128
1989-07-11,15535729.152
1989-07-12,15486797.7216
1989-07-13,15584660.5824
1989-07-14,15584660.5824
1989-07-15,14997483.4176
1989-07-16,14924086.272
1989-07-17,15315537.7152
1989-07-18,14654963.4048
1989-07-19,13676334.7968
1989-07-20,13235951.9232
1989-07-21,13187020.4928
1989-07-22,13309349.0688
1989-07-23,13358280.4992
1989-07-24,13358280.4992
1989-07-25,12526446.1824
1989-07-26,13113623.3472
1989-07-27,12477514.752
1989-07-28,12355186.175999999
1989-07-29,12746637.6192
1989-07-30,12037131.8784
1989-07-31,11670146.1504
1989-08-01,11009571.84
1989-08-02,10789380.4032
1989-08-03,10838311.8336
1989-08-04,10422394.6752
1989-08-05,10324531.8144
1989-08-06,10520257.536
1989-08-07,10569188.9664
1989-08-08,10324531.8144
1989-08-09,9908614.656
1989-08-10,10104340.3776
1989-08-11,10055408.9472
1989-08-12,10104340.3776
1989-08-13,10324531.8144
1989-08-14,10373463.2448
1989-08-15,9957546.0864
1989-08-16,9052314.624
1989-08-17,9076780.3392
1989-08-18,8783191.7568
1989-08-19,8318343.168
1989-08-20,8367274.5984
1989-08-21,8318343.168
1989-08-22,8073686.016
1989-08-23,7780097.4336
1989-08-24,7486508.851199999
1989-08-25,7559905.9968
1989-08-26,7510974.5664
1989-08-27,7437577.4207999995
1989-08-28,7413111.7056
1989-08-29,7608837.4272
1989-08-30,7902426.0095999995
1989-08-31,8538534.6048
1989-09-01,8391740.3136
1989-09-02,8367274.5984
1989-09-03,8293877.4528
1989-09-04,8318343.168
1989-09-05,8318343.168
1989-09-06,8611931.7504
1989-09-07,8367274.5984
1989-09-08,8709794.6112
1989-09-09,9688423.2192
1989-09-10,9737354.6496
1989-09-11,9835217.5104
1989-09-12,9517163.2128
1989-09-13,9027848.9088
1989-09-14,9003383.193599999
1989-09-15,9003383.193599999
1989-09-16,9027848.9088
1989-09-17,8856588.9024
1989-09-18,8367274.5984
1989-09-19,7804563.1488
1989-09-20,7388645.9904
1989-09-21,6948263.1168
1989-09-22,6483414.528
1989-09-23,6018565.9392
1989-09-24,5578183.0656
1989-09-25,5211197.3376
1989-09-26,4819745.8944
1989-09-27,4526157.312
1989-09-28,4452760.1663999995
1989-09-29,4354897.3056
1989-09-30,4183637.2992
1989-10-01,4257034.4448
1989-10-02,4305965.8752
1989-10-03,4305965.8752
1989-10-04,4599554.4576
1989-10-05,4672951.6032
1989-10-06,4281500.16
1989-10-07,3987911.5776
1989-10-08,3841117.2864
1989-10-09,3425200.128
1989-10-10,3058214.4
1989-10-11,2886954.3936
1989-10-12,2495502.9504
1989-10-13,2199467.79648
1989-10-14,2170108.93824
1989-10-15,2170108.93824
1989-10-16,2130963.79392
1989-10-17,2094265.22112
1989-10-18,2094265.22112
1989-10-19,2094265.22112
1989-10-20,2062459.79136
1989-10-21,1986616.07424
1989-10-22,2040440.64768
1989-10-23,2182341.79584
1989-10-24,2353601.80224
1989-10-25,2245952.6553599997
1989-10-26,2258185.51296
1989-10-27,2289990.94272
1989-10-28,2260632.08448
1989-10-29,2106498.07872
1989-10-30,2033100.93312
1989-10-31,2471037.2352
1989-11-01,3180542.976
1989-11-02,4036843.008
1989-11-03,3669857.28
1989-11-04,3327337.2672
1989-11-05,3009282.9696
1989-11-06,2282651.22816
1989-11-07,2143196.65152
1989-11-08,1908325.7856
1989-11-09,1666115.20512
1989-11-10,1565805.7728
1989-11-11,1565805.7728
1989-11-12,1565805.7728
1989-11-13,1563359.20128
1989-11-14,1565805.7728
1989-11-15,1563359.20128
1989-11-16,1565805.7728
1989-11-17,1565805.7728
1989-11-18,1565805.7728
1989-11-19,1563359.20128
1989-11-20,1565805.7728
1989-11-21,1543786.62912
1989-11-22,1546233.20064
1989-11-23,1536446.91456
1989-11-24,1548679.77216
1989-11-25,1551126.34368
1989-11-26,1556019.48672
1989-11-27,1551126.34368
1989-11-28,1563359.20128
1989-11-29,1563359.20128
1989-11-30,1568252.34432
1989-12-01,1707706.92096
1989-12-02,1847161.4976
1989-12-03,1908325.7856
1989-12-04,2035547.50464
1989-12-05,2116284.3648
1989-12-06,2172555.50976
1989-12-07,2170108.93824
1989-12-08,2172555.50976
1989-12-09,2165215.7952
1989-12-10,2184788.36736
1989-12-11,2189681.5104
1989-12-12,2187234.93888
1989-12-13,2184788.36736
1989-12-14,2184788.36736
1989-12-15,2187234.93888
1989-12-16,2204360.93952
1989-12-17,2199467.79648
1989-12-18,2236166.3692799998
1989-12-19,2593365.8112
1989-12-20,2568900.096
1989-12-21,2544434.3808
1989-12-22,2544434.3808
1989-12-23,2544434.3808
1989-12-24,2519968.6656
1989-12-25,2495502.9504
1989-12-26,2495502.9504
1989-12-27,2471037.2352
1989-12-28,2471037.2352
1989-12-29,2446571.52
1989-12-30,2446571.52
1989-12-31,2446571.52
1990-01-01,2446571.52
1990-01-02,2444124.94848
1990-01-03,2441678.37696
1990-01-04,2446571.52
1990-01-05,2471037.2352
1990-01-06,2471037.2352
1990-01-07,2471037.2352
1990-01-08,2471037.2352
1990-01-09,2471037.2352
1990-01-10,2471037.2352
1990-01-11,2471037.2352
1990-01-12,2471037.2352
1990-01-13,2471037.2352
1990-01-14,2495502.9504
1990-01-15,2471037.2352
1990-01-16,2446571.52
1990-01-17,2422105.8048
1990-01-18,2385407.232
1990-01-19,2324242.944
1990-01-20,2250845.7983999997
1990-01-21,2263078.656
1990-01-22,2275311.5136
1990-01-23,2287544.3712
1990-01-24,2299777.2288
1990-01-25,2309563.51488
1990-01-26,2309563.51488
1990-01-27,2299777.2288
1990-01-28,2287544.3712
1990-01-29,2260632.08448
1990-01-30,2241059.5123199997
1990-01-31,2231273.2262399998
1990-02-01,2211700.65408
1990-02-02,2211700.65408
1990-02-03,2211700.65408
1990-02-04,2204360.93952
1990-02-05,2177448.6528
1990-02-06,2133410.36544
1990-02-07,2130963.79392
1990-02-08,2165215.7952
1990-02-09,2184788.36736
1990-02-10,2170108.93824
1990-02-11,2133410.36544
1990-02-12,2130963.79392
1990-02-13,2104051.5072
1990-02-14,2030654.3616
1990-02-15,1957257.216
1990-02-16,1981722.9312
1990-02-17,1993955.7888
1990-02-18,1993955.7888
1990-02-19,2006188.6464
1990-02-20,2018421.504
1990-02-21,2028207.79008
1990-02-22,2037994.07616
1990-02-23,2037994.07616
1990-02-24,2023314.64704
1990-02-25,2030654.3616
1990-02-26,2025761.21856
1990-02-27,2003742.07488
1990-02-28,2015974.93248
1990-03-01,2055120.0768
1990-03-02,2047780.36224
1990-03-03,2060013.21984
