date,inflow(m3/d),total avg discharge (m3/d),wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),outflow(m3/d),storage(m3)
2005-11-30,1142964.8169984,73397.1456,804.723816,3.261257200000003,6.555728000000002,0.777904000000003,73397.1456,471343927.3788
2005-12-01,2232692.2377216,76333.031424,804.77868,1.4001312000000041,4.777936000000004,-0.6665519999999958,76333.031424,473500284.78000003
2005-12-02,1023156.209664,74375.774208,804.803064,4.389044000000002,7.111288000000002,0.5001240000000031,74375.774208,474449065.2612
2005-12-03,298873.1768832,74620.43136,804.80916,2.5779184000000015,5.000160000000005,0.11123200000000466,74620.43136,474673324.26
2005-12-04,799417.24416,74865.088512,804.8274480000001,-2.055451999999997,3.944596000000004,-6.722155999999998,74865.088512,475397882.74679995
2005-12-05,782144.4492288,74865.088512,804.8457360000001,-4.866585599999999,-0.22210399999999808,-8.722171999999999,74865.088512,476105160.1788
2005-12-06,920155.5486720001,74865.088512,804.867072,-0.6498851999999999,4.333488000000003,-7.388827999999998,74865.088512,476950439.3532
2005-12-07,661626.3361536,75109.745664,804.8823120000001,-4.383248399999998,0.2779000000000025,-7.888831999999997,75109.745664,477536959.0932
2005-12-08,901463.7422592,73397.1456,804.9036480000001,-8.738838799999998,-4.999919999999998,-12.111087999999999,73397.1456,478365018.8868
2005-12-09,797949.3012479999,73397.1456,804.9219360000001,-7.738830799999999,-4.6110279999999975,-11.944419999999997,73397.1456,479089565.0388
2005-12-10,780676.5063167999,73397.1456,804.9402240000001,-4.616583599999997,-3.944355999999999,-5.333255999999999,73397.1456,479796854.8056
2005-12-11,677137.5995904,73397.1456,804.955464,-6.005483599999998,-3.833243999999997,-9.611068,73397.1456,480400606.2612
2005-12-12,896546.1335039999,68504.00256,804.9768,-5.911038399999999,-4.222135999999999,-8.833283999999997,68504.00256,481228653.72
2005-12-13,1028538.667008,68504.00256,805.001184,-4.588805599999999,5.222384000000002,-8.944395999999998,68504.00256,482188683.5388
2005-12-14,557231.1293951999,68504.00256,805.013376,-7.099936799999998,1.8334679999999999,-12.166643999999998,68504.00256,482677412.98440003
2005-12-15,786597.2093952,70950.57408,805.031664,-7.8166091999999985,-6.388819999999997,-10.499963999999999,70950.57408,483393065.7456
2005-12-16,562124.2724351999,73397.1456,805.043856,-6.466598399999999,-5.388811999999998,-7.1110479999999985,73397.1456,483881795.1912
2005-12-17,789043.7809152,73397.1456,805.0621440000001,-6.466598399999999,-5.722147999999999,-6.944379999999999,73397.1456,484597447.9524
2005-12-18,911250.0283392,73397.1456,805.08348,-8.694393999999997,-5.666591999999998,-12.722203999999998,73397.1456,485435289.2424
2005-12-19,1033431.810048,73397.1456,805.107864,-2.8776807999999967,-0.6665519999999958,-5.5554799999999975,73397.1456,486395319.0612
2005-12-20,1643826.9385728,72907.831296,805.1474880000001,0.5279020000000045,3.222368000000003,-1.5554479999999984,72907.831296,487966229.85
2005-12-21,1885058.8904448,69727.28831999999,805.193208,1.7556896000000002,3.500148000000003,0.8890160000000051,69727.28831999999,489781567.03559995
2005-12-22,4036524.9537023995,69727.28831999999,805.293792,3.3501468000000045,11.777992000000005,1.277908,69727.28831999999,493748364.7068
2005-12-23,3469898.9896704,69727.28831999999,805.3791360000001,5.0390492000000044,12.055772000000005,-0.9443319999999957,69727.28831999999,497148526.33559996
2005-12-24,17171898.3217152,69727.28831999999,805.805856,0.7445704000000042,3.500148000000003,-1.999895999999998,69727.28831999999,514250689.5312
2005-12-25,10331944.9261056,69971.945472,806.0588400000001,2.5445848000000026,4.055708000000003,1.7223560000000049,69971.945472,524512663.39559996
2005-12-26,7526534.7612672,70950.57408,806.2417200000001,5.489052800000003,10.333536000000006,1.8890240000000027,70950.57408,531968235.8988
2005-12-27,5588214.008831999,71684.545536,806.3758320000001,4.322376800000004,6.666840000000004,1.6112440000000028,71684.545536,537484753.1724
2005-12-28,8621644.6393344,72663.174144,806.5830960000001,5.122383200000002,9.833532000000005,2.7779200000000017,72663.174144,546033731.6868
2005-12-29,8535672.1161216,72173.85984,806.787312,5.961278800000002,9.055748000000001,2.6668079999999996,72173.85984,554497217.7024
2005-12-30,15289995.508531202,75109.745664,807.150024,3.077922400000002,12.055772000000005,0.5001240000000031,75109.745664,569712107.1588
2005-12-31,14958191.478988798,73886.459904,807.5005440000001,8.733523200000004,12.111328000000004,4.8890480000000025,73886.459904,584596399.3055999
2006-01-01,42716257.9734528,73397.1456,808.4850480000001,5.939056400000002,8.111296000000003,2.611252000000004,73397.1456,627239233.7424
2006-01-02,32628847.8707712,71439.88838399999,809.216568,3.7223720000000036,5.722388000000002,0.6667920000000045,71439.88838399999,659796629.9724001
2006-01-03,16945981.9075584,81226.17446400001,809.588424,5.005715600000002,8.111296000000003,0.3890120000000046,81226.17446400001,676661385.2724
2006-01-04,10381585.8622464,82938.774528,809.813976,3.9557072000000026,8.500188000000001,-0.6109959999999965,82938.774528,686960018.1624
2006-01-05,7943528.411136,86119.317504,809.984664,0.8334600000000023,4.944604000000002,-2.333231999999997,86119.317504,694817433.78
2006-01-06,3182695.9589376003,86119.317504,810.05172,0.38345640000000003,3.2779240000000023,-1.7221159999999998,86119.317504,697914011.3111999
2006-01-07,8262561.337343999,86363.97465599999,810.228504,4.289043200000002,11.000208,-0.22210399999999808,86363.97465599999,706090207.5
2006-01-08,4916116.346572801,86119.317504,810.3321360000001,3.777928000000003,8.277964000000004,-2.055451999999997,86119.317504,710920206.8100001
2006-01-09,4067718.7405823995,87587.26041599999,810.4174800000001,1.2223520000000043,4.500156000000004,-2.7221239999999973,87587.26041599999,714900338.4
2006-01-10,4945597.5333888,90767.803392,810.521112,4.3779328000000035,12.055772000000005,1.055684000000003,90767.803392,719755167.6624
2006-01-11,2494866.8418048,340073.44127999997,810.5668320000001,9.350194800000004,13.778008000000003,4.166820000000001,340073.44127999997,721909970.8788
2006-01-12,3538574.2522368,526012.8768,810.6308400000001,4.594601200000003,8.555744000000004,-1.0554439999999978,526012.8768,724922523.7524
2006-01-13,4227871.3122816,503993.73312,810.710088,4.550156400000002,7.055732000000006,2.9445879999999995,503993.73312,728646399.8724
2006-01-14,4678554.2519808,521119.73376,810.79848,4.872381200000003,9.277972000000005,1.5001320000000042,521119.73376,732803844.2124
2006-01-15,3311434.55232,562711.4495999999,810.856392,2.561251600000002,5.333496000000004,-1.7776719999999955,562711.4495999999,735552568.0488001
2006-01-16,3045174.1737984,719292.02688,810.90516,1.2001296000000004,4.833492000000003,-1.6110039999999977,719292.02688,737878454.9411999
2006-01-17,4186915.7050368,719292.02688,810.9783120000001,1.6001328000000044,8.333520000000004,0.16678800000000038,719292.02688,741346075.5912
2006-01-18,3472932.7383552,724185.16992,811.0362240000001,5.6501652000000036,8.277964000000004,1.3334640000000029,724185.16992,744094811.7624
2006-01-19,2903664.4770815996,1592718.05952,811.0636559999999,3.7501500000000014,8.389076000000003,-0.4443279999999987,1592718.05952,745405766.6412
2006-01-20,2375620.94592,2375620.94592,811.0636559999999,4.039041200000003,5.889056000000004,0.8890160000000051,2375620.94592,745405766.6412
2006-01-21,2227603.36896,2375620.94592,811.060608,1.8834684000000017,6.889064000000001,-1.4998919999999956,2375620.94592,745257749.0411999
2006-01-22,2373174.3744,2373174.3744,811.060608,-1.8943395999999986,-0.6109959999999965,-3.611019999999998,2373174.3744,745257749.0411999
2006-01-23,1802217.9787776,2373174.3744,811.0484160000001,-1.2332231999999976,1.6112440000000028,-2.611011999999997,2373174.3744,744686795.8188001
2006-01-24,2072343.9403008,2368281.23136,811.04232,-0.494328399999997,3.0001440000000024,-2.9999039999999972,2368281.23136,744390846.9624
2006-01-25,1387597.5032831999,2106498.07872,811.0270800000001,-0.38321639999999846,2.000136000000005,-1.7776719999999955,2106498.07872,743671950.1488001
2006-01-26,2190097.4275583997,3205008.6912,811.005744,1.1001288000000002,3.6112600000000015,-0.6109959999999965,3205008.6912,742657030.47
2006-01-27,1637563.7154816,3963445.8624,810.956976,3.9557072000000026,8.555744000000004,-0.4443279999999987,3963445.8624,740331155.9124
2006-01-28,3047596.2796032,3914514.432,810.9386880000001,4.205709200000005,8.222408000000001,0.8334600000000023,3914514.432,739464241.4988
2006-01-29,1190257.04448,3938980.1472,810.880776,4.550156400000002,6.555728000000002,2.889032000000004,3938980.1472,736715517.6624
2006-01-30,2649221.0390016,3938980.1472,810.8533440000001,5.133494400000004,9.777976000000006,2.2779160000000047,3938980.1472,735425753.97
2006-01-31,2196605.3078016,4966540.1855999995,810.7954320000001,4.3779328000000035,7.055732000000006,0.9445720000000044,4966540.1855999995,732655826.6124
2006-02-01,2796651.4387967996,5822840.2176,810.7314240000001,7.455735200000003,12.389108000000004,3.0557000000000016,5822840.2176,729629631.45
2006-02-02,3225192.90624,5798374.5024,810.67656,6.666840000000004,11.166876000000006,1.8334679999999999,5798374.5024,727056444.1524
2006-02-03,3765493.7607167996,5773908.7872,810.6338880000001,7.000176000000003,10.833540000000003,2.222360000000002,5773908.7872,725048030.3424001
2006-02-04,5209044.3546624,5773908.7872,810.621696,5.627942800000003,9.889088000000001,0.9445720000000044,5773908.7872,724483170.5112
2006-02-05,4204922.471424,5773908.7872,810.588168,2.7890312000000037,7.277956000000003,-2.9999039999999972,5773908.7872,722914183.9511999
2006-02-06,4476834.4301568,5773908.7872,810.5607360000001,-0.8109975999999968,4.8890480000000025,-5.111031999999998,5773908.7872,721617105.7224001
2006-02-07,3887504.2824192,5749443.072,810.521112,-0.7832195999999989,5.889056000000004,-5.944371999999998,5749443.072,719755167.6624
2006-02-08,3448148.9688576004,5749443.072,810.4723440000001,-0.36654959999999903,5.7779440000000015,-5.222143999999997,5749443.072,717453876.3612
2006-02-09,3316523.4210816,5724977.3568,810.4205280000001,3.0668112000000036,9.166860000000003,-1.4443359999999998,5724977.3568,715045432.6524
2006-02-10,2449703.1315456,5724977.3568,810.3504240000001,0.0001200000000025625,6.111280000000004,-5.444367999999999,5724977.3568,711770148.5388001
2006-02-11,2583016.8136704,4697417.3184,810.304704,-2.1721195999999985,4.611268000000003,-8.111056,4697417.3184,709655741.7924
2006-02-12,2337332.101632,3767720.1408,810.2742240000001,-0.7054411999999957,5.722388000000002,-5.944371999999998,3767720.1408,708225361.38
2006-02-13,2212997.3369855997,3767720.1408,810.2406960000001,1.5167988000000001,8.777968000000001,-5.444367999999999,3767720.1408,706670633.8488001
2006-02-14,2482511.6556288,3767720.1408,810.213264,1.527910000000002,5.833500000000004,-2.111007999999998,3767720.1408,705385434.0324
2006-02-15,1317845.7492479999,3743254.4255999997,810.1614480000001,-0.07765839999999713,3.4445920000000037,-2.5554559999999977,3743254.4255999997,702960017.6388
2006-02-16,2060404.6712832,3743254.4255999997,810.124872,-1.7887831999999975,3.3334800000000016,-7.499939999999999,3743254.4255999997,701277168.54
2006-02-17,1364404.0052735999,3743254.4255999997,810.073056,-3.405462799999997,0.4445680000000003,-7.9999439999999975,3743254.4255999997,698898328.3512
2006-02-18,1918087.6059648,3743254.4255999997,810.0334320000001,-5.661036399999999,-1.8887839999999976,-10.888855999999997,3743254.4255999997,697073160.33
2006-02-19,1487515.48416,3743254.4255999997,809.984664,-5.205477199999999,1.277908,-10.666631999999998,3743254.4255999997,694817433.78
2006-02-20,958224.2015232,3767720.1408,809.923704,-3.9554671999999975,3.1668120000000037,-11.611083999999998,3767720.1408,692007948.7188001
2006-02-21,1704404.049408,3816651.5712,809.877984,2.1056924000000024,6.666840000000004,-3.1110159999999993,3816651.5712,689895700.5624
2006-02-22,1689333.1688448,3792185.856,809.832264,5.594609200000004,11.722436000000005,-0.27765999999999735,3792185.856,687792839.1888001
2006-02-23,1577573.7818111998,3669857.28,809.786544,7.872405200000003,15.000240000000005,0.2223440000000032,3669857.28,685700548.7388
2006-02-24,1269305.7702912,3767720.1408,809.73168,6.039057200000002,10.889096000000006,-1.8332279999999983,3767720.1408,683202134.9988
2006-02-25,1817680.310784,3767720.1408,809.6890080000001,2.572362800000004,11.944660000000002,-4.444359999999998,3767720.1408,681252089.4624
2006-02-26,2244215.5895808,3767720.1408,809.65548,5.0390492000000044,11.166876000000006,-0.888776,3767720.1408,679728581.3100001
2006-02-27,1789202.2182911998,2642297.2416,809.637192,7.550180400000006,14.166900000000005,3.222368000000003,2642297.2416,678875481.8724
2006-02-28,1694740.0919040001,2385407.232,809.621952,10.016866800000003,14.500236000000008,4.8890480000000025,2385407.232,678184807.0811999
2006-03-01,5658650.8028927995,4257034.4448,809.6524320000001,8.089073600000006,13.666896000000005,1.1112400000000022,4257034.4448,679586422.74
2006-03-02,12692299.2657408,5724977.3568,809.804832,6.472394000000001,10.111312000000005,2.889032000000004,5724977.3568,686553734.52
2006-03-03,10481968.691712001,5724977.3568,809.908464,4.261265200000004,6.722396000000003,2.333472000000004,5724977.3568,691310724.1488001
2006-03-04,9088156.896768,5724977.3568,809.981616,5.216828400000004,8.555744000000004,1.6112440000000028,5724977.3568,694673893.7124
2006-03-05,7693611.130368,5724977.3568,810.0242880000001,3.744594400000004,7.833516000000003,-1.7221159999999998,5724977.3568,696642527.7924
2006-03-06,6852920.224665601,5724977.3568,810.048672,5.594609200000004,10.277980000000003,2.9445879999999995,5724977.3568,697770458.9088001
2006-03-07,5844076.4583936,5700511.6416,810.05172,5.627942800000003,11.222432000000005,1.555688,5700511.6416,697914011.3111999
2006-03-08,7812685.7662464,5700511.6416,810.0974400000001,4.7446024000000016,9.444640000000003,-1.388779999999997,5700511.6416,700026185.4588001
2006-03-09,6565766.1253632,5724977.3568,810.1157280000001,2.8279204000000036,7.000176000000003,-0.27765999999999735,5724977.3568,700866962.4311999
2006-03-10,6397808.9905152,5700511.6416,810.130968,0.18345480000000336,3.0557000000000016,-2.2221199999999968,5700511.6416,701564261.01
2006-03-11,5556971.290521599,5700511.6416,810.12792,1.0056836000000047,7.222400000000004,-3.888799999999998,5700511.6416,701420720.9424
2006-03-12,5413430.9394432,5700511.6416,810.1218240000001,1.6890224000000025,8.389076000000003,-3.9999119999999966,5700511.6416,701133628.4724001
2006-03-13,4305965.8752,5700511.6416,810.091344,4.250154000000002,8.222408000000001,-1.5554479999999984,5700511.6416,699739092.9888
2006-03-14,4142021.1176448,5700511.6416,810.0578160000001,4.166820000000001,9.889088000000001,0.3890120000000046,5700511.6416,698180591.0088
2006-03-15,3397504.9383936003,4648485.888,810.030384,4.050152400000002,8.222408000000001,-0.499883999999998,4648485.888,696929620.2624
2006-03-16,3420306.98496,5676045.9264,809.981616,6.883508400000004,13.889120000000005,0.055676000000001835,5676045.9264,694673893.7124
2006-03-17,3707314.2899712,5676045.9264,809.9389440000001,6.322392800000003,12.166884000000003,3.1112560000000045,5676045.9264,692705173.2888001
2006-03-18,3440760.3228672,5676045.9264,809.890176,4.477933600000004,10.166868000000001,-0.7776639999999979,5676045.9264,690469885.5024
2006-03-19,3689601.1121663996,5676045.9264,809.8475040000001,5.550164400000003,11.277988,0.8334600000000023,5676045.9264,688483439.9712
2006-03-20,3868225.2988416,5676045.9264,809.8078800000001,5.233495200000004,11.500212000000005,-0.5554399999999973,5676045.9264,686675614.6788001
2006-03-21,3726006.096384,5676045.9264,809.765208,6.250170000000004,12.611332000000004,-0.9998879999999986,5676045.9264,684725569.1424
2006-03-22,3153067.9778303998,5651580.2112,809.7103440000001,8.577966400000001,15.500244000000002,2.6668079999999996,5651580.2112,682227069.0588001
2006-03-23,3015228.1383936,5940275.65056,809.6463360000001,9.5890856,18.500268000000005,2.6668079999999996,5651580.2112,679302031.5912
2006-03-24,4149581.0236416,5957401.6512,809.606712,10.555760000000003,17.666928000000006,6.000168000000002,5651580.2112,677494206.2988001
2006-03-25,6363679.317811199,5957401.6512,809.615856,7.511291200000006,12.111328000000004,4.500156000000004,5651580.2112,677900489.9411999
2006-03-26,10426235.7924864,5957401.6512,809.713392,6.772396400000002,10.555760000000003,2.111248,5651580.2112,682369313.9724001
2006-03-27,15653115.6535296,5030151.04512,809.9450400000001,8.372409200000003,17.166924,-2.111007999999998,4721883.0336,692992265.7588
2006-03-28,10248639.165849598,4075988.15232,810.079152,11.650213200000003,17.000256000000007,7.111288000000002,3767720.1408,699164908.0488001
2006-03-29,14157648.811929598,4247248.15872,810.2925120000001,7.294622800000006,11.277988,5.9446120000000064,3938980.1472,709075303.1088
2006-03-30,11414479.42656,5299273.91232,810.423576,10.0668672,14.889128,4.555712000000003,4991005.9008,715190514.57
2006-03-31,13765341.0686976,6816148.25472,810.591216,9.194638000000001,12.889112000000004,5.444608000000002,6336620.2368,722139706.5288001
2006-04-01,17271400.3854336,8337915.74016,810.7619040000001,7.344623200000001,11.722436000000005,3.3334800000000016,7829028.864,731073185.4288001
2006-04-02,17601589.6777728,10077428.09088,810.9204000000001,6.1668360000000035,13.500228000000003,0.055676000000001835,9566094.6432,738597339.42
2006-04-03,15602618.4173568,11838959.58528,810.9996480000001,10.783539600000001,19.333608000000005,6.666840000000004,11327626.1376,742360995.27
2006-04-04,14188402.215936,12729511.61856,811.0301280000001,8.522410400000005,9.722420000000003,7.500180000000004,12037131.8784,743819893.74
2006-04-05,37899252.2391552,16277040.32256,811.4812320000001,7.939072400000004,9.777976000000006,6.777952000000006,15584660.5824,765442107.3912
2006-04-06,67805506.39104,26141616.6912,812.334672,10.094645200000006,16.500252000000003,4.666824000000002,25444343.808,807105978.0912
2006-04-07,54616210.5867264,27861556.46976,812.87112,9.800198400000003,16.444696000000008,1.944580000000002,27156943.872,833860615.6788001
2006-04-08,39883519.604736,29285461.0944,813.0814320000001,10.783539600000001,15.611356000000008,5.389052000000003,28380229.632,844458675.8388001
2006-04-09,33627318.1737984,29774775.3984,813.157632,7.911294400000003,12.722444000000003,3.222368000000003,28869543.936,848311228.5924001
2006-04-10,31841467.758489598,29385770.52672,813.2064,9.477973600000006,15.666912000000004,5.889056000000004,28380229.632,850766926.92
2006-04-11,24141764.6650368,29368644.52608,813.102768,7.333512000000006,11.055764000000003,2.8334760000000045,28135572.48,845540055.42
2006-04-12,23462792.1368064,29613301.67808,812.9808480000002,10.811317600000002,18.778048000000005,6.000168000000002,28380229.632,839389541.7612
2006-04-13,21414424.5974016,29087288.80128,812.8284480000001,13.072446800000005,19.722500000000004,8.111296000000003,27890915.327999998,831716679.4211999
2006-04-14,23284828.5244416,27237680.73216,812.7492000000001,13.589117600000005,21.944740000000003,7.944628000000002,25933658.112,827763832.4088001
2006-04-15,28556358.315724798,27032168.72448,812.77968,12.466886400000003,18.389156,6.333504000000001,25689000.96,829288031.3100001
2006-04-16,31108034.548224002,27763693.60896,812.8467360000001,5.950167600000004,9.333528000000001,3.555704000000002,26422972.416,832632377.9688001
2006-04-17,28184968.7589888,28497665.06496,812.8406400000001,6.455727200000002,11.666880000000003,2.611252000000004,27156943.872,832319690.7888001
2006-04-18,23230955.0195712,27183856.158719998,812.761392,7.289067200000002,14.055788000000003,1.3890200000000021,25933658.112,828366782.1024001
2006-04-19,20527273.298534397,26936752.4352,812.633376,7.939072400000004,16.889144,0.055676000000001835,25689000.96,821957311.6524
2006-04-20,19396516.8734208,26674969.28256,812.487072,11.033541600000003,21.666960000000003,1.3890200000000021,25444343.808,814678854.5424
2006-04-21,17413619.587891202,22417934.83776,812.386488,14.005787600000005,22.33363200000001,7.333512000000006,21187309.3632,809674539.8388001
2006-04-22,16732591.939584,18393324.68736,812.3529599999999,12.539109200000002,17.722484,6.722396000000003,17126000.64,808013819.3712
2006-04-23,16888022.6282496,16135139.1744,812.3682,14.183566800000005,21.055844000000008,6.000168000000002,14875154.841599999,808766698.5588001
2006-04-24,19301345.2412928,13987049.37984,812.47488,11.133542400000003,18.778048000000005,3.8890400000000014,12722171.904,814080999.1212
2006-04-25,18378229.3410816,12333167.03232,812.5968,11.716880400000004,20.333616,4.555712000000003,10936174.6944,820126050.24
2006-04-26,17763650.5752576,12426136.75008,812.70348,12.611332000000004,22.722524000000007,3.3890360000000044,10936174.6944,825463552.5611999
2006-04-27,16473915.9327744,12208391.8848,812.7888240000001,14.339123600000008,23.278084000000007,5.7779440000000015,10569188.9664,829729074.4188001
2006-04-28,16284135.379967999,9394834.6368,812.925984,15.361354000000006,25.278100000000002,6.722396000000003,7486508.851199999,836618368.5888001
2006-04-29,15257872.0244736,7868174.00832,813.0722880000001,18.472490000000008,28.722572000000007,12.111328000000004,5871771.648,844008073.26
2006-04-30,15602202.5001984,7457149.9929599995,813.2338320000001,13.761341200000004,20.166948000000005,7.222400000000004,5406923.0592,852153124.0788001
2006-05-01,15086905.606656,7792330.2912,813.3770880000001,12.516886800000005,22.222520000000003,3.2779240000000023,5676045.9264,859447702.7724
2006-05-02,15948563.6302848,8810104.04352,813.517296,10.044644800000004,16.278028,4.389044000000002,6361085.952,866586159.9024
2006-05-03,14841147.497472001,9815644.93824,813.6148320000001,11.372433200000003,19.166940000000004,2.5556960000000046,7168454.5536,871611665.7924
2006-05-04,14193295.358976,10911708.9792,813.6788400000002,13.250226000000005,19.83361200000001,6.500172000000006,8171548.8768,874893252.9888
2006-05-05,12934338.5862144,10593654.6816,813.72456,16.7558096,25.389212000000008,7.389068000000002,7731166.0032,877233941.6412
2006-05-06,12007283.705856001,10446860.3904,813.7550400000001,16.3724732,24.555872000000008,7.166844000000001,7510974.5664,878794367.85
2006-05-07,11587647.7587456,10784487.26016,813.77028,12.672443600000005,15.278020000000005,10.277980000000003,7853494.5792,879597523.6824
2006-05-08,10742479.6271616,9663957.504,813.7916160000001,12.994668400000005,19.222496,7.722404000000001,6728071.68,880676041.59
2006-05-09,10958683.152384,9233360.91648,813.8251440000001,11.3390996,18.389156,3.500148000000003,6287688.8064,882401371.74
2006-05-10,9787607.2286208,9463338.63936,813.8312400000001,13.344671200000004,22.500300000000003,3.6668160000000043,6532345.9584,882725628.9624
2006-05-11,9927037.3395456,9602793.216,813.837336,17.594705200000007,28.167012000000007,6.4446160000000035,6679140.2496,883049873.85
2006-05-12,9794286.3688704,9632152.074239999,813.840384,17.383592400000005,25.889216000000005,9.333528000000001,6703605.9648,883212002.4612
2006-05-13,8802103.7546496,8964238.049279999,813.837336,16.772476400000002,27.278116000000004,6.389060000000004,5920703.0784,883049873.85
2006-05-14,8373953.7386496,8536088.03328,813.834288,20.1336144,31.500372000000006,9.833532000000005,5504785.92,882887745.2388
2006-05-15,7211196.158054399,7535440.2816,813.8281920000001,22.45585520000001,33.944836,11.666880000000003,4379363.0208,882563500.3512
2006-05-16,7698626.601984,6123768.51456,813.858672,23.4058628,34.11150400000001,13.055780000000002,2911420.1088,884138345.9411999
2006-05-17,7423264.977408,5825286.78912,813.889152,26.47255400000001,35.72262800000001,17.666928000000006,2471037.2352,885736319.2811999
2006-05-18,7014149.287833599,5925596.2214399995,813.910488,26.23921880000001,34.222616,17.500260000000004,2382960.66048,886824865.3812
2006-05-19,6992668.389888,5394690.2016,813.940968,24.722540000000002,32.44482400000001,16.278028,1839821.78304,888422838.7212
2006-05-20,6390444.81024,6390444.81024,813.940968,21.689182400000007,27.77812000000001,16.166916000000008,2838022.9632,888422838.7212
2006-05-21,6495647.3856,6495647.3856,813.940968,19.116939600000002,28.833684000000005,12.000216000000005,2935885.824,888422838.7212
2006-05-22,7041355.163136001,6740304.537599999,813.947064,17.183590800000005,21.389180000000003,12.833556000000005,3180542.976,888723881.85
2006-05-23,6681464.492543999,6982515.118079999,813.940968,17.928041200000003,23.16697200000001,13.389116000000005,3425200.128,888422838.7212
2006-05-24,6427632.6973439995,6914011.1155199995,813.9318240000001,19.250274000000005,26.778112000000007,11.833548,3425200.128,887936465.2224001
2006-05-25,6209765.5034880005,6997194.5472,813.9165840000001,17.928041200000003,24.389204000000007,10.277980000000003,3498597.2736,887149036.26
2006-05-26,6164601.7932288,6627762.24768,813.9074400000001,14.250234000000006,18.389156,10.833540000000003,3400734.4128,886685864.52
2006-05-27,5143647.497932799,6417357.09696,813.883056,11.450211600000003,17.278036000000007,7.222400000000004,3253940.1215999997,885412148.4024
2006-05-28,4869533.624832,6143341.08672,813.858672,12.411330400000004,16.389140000000005,9.166860000000003,3058214.4,884138345.9411999
2006-05-29,5145139.90656,5145139.90656,813.858672,13.394671600000002,18.722492000000003,7.833516000000003,2184788.36736,884138345.9411999
2006-05-30,5194340.4598272005,4244801.5872,813.8769599999999,15.022462400000002,23.944756000000005,4.500156000000004,1441030.62528,885087891.1800001
2006-05-31,5611505.3697024,4337771.30496,813.9013440000001,19.055828000000005,28.833684000000005,6.389060000000004,1531553.77152,886361619.6324
2006-06-01,4563491.9933952,4401382.16448,813.904392,24.894763600000005,34.38928400000001,13.000224000000003,1551126.34368,886523735.9088001
2006-06-02,3995814.0036096,4482119.0246399995,813.8952480000002,21.166956,29.889248000000002,14.500236000000008,1465496.34048,886037436.4188001
2006-06-03,4187698.6079232004,4650932.45952,813.886104,18.944716,25.833660000000002,12.444664000000003,1431244.3392,885574190.67
2006-06-04,3122118.8481023996,4557962.74176,813.858672,22.416966000000002,30.000360000000008,14.389124000000002,1335828.04992,884138345.9411999
2006-06-05,3126963.0597119997,4215442.72896,813.837336,21.000288000000005,29.278132000000006,11.444656000000005,983521.75104,883049873.85
2006-06-06,2881131.5533823995,3992804.72064,813.816,21.6169596,30.444808000000002,11.944660000000002,697272.8832,881938200.0
2006-06-07,1798915.1072256,4139599.01184,813.77028,22.222520000000003,28.778128000000002,14.778016000000008,687486.5971199999,879597523.6824
2006-06-08,3053590.3798271995,4315752.16128,813.745896,22.1225192,28.667016000000004,15.389132000000004,687486.5971199999,878335365.2724
2006-06-09,2906184.4457472,4305965.8752,813.718464,19.811389600000005,26.222552000000007,14.611348,680146.8825599999,876935587.4988
2006-06-10,2266087.9389696,4308412.44672,813.6788400000002,18.85027080000001,25.611436000000005,9.333528000000001,680146.8825599999,874893252.9888
2006-06-11,2268461.113344,4310859.01824,813.639216,21.450291600000007,27.444784000000006,15.111352000000004,680146.8825599999,872850844.47
2006-06-12,2424283.2534527997,4305965.8752,813.6026400000001,22.683634800000007,30.77814400000001,13.778008000000003,677700.31104,870969170.73
2006-06-13,2572643.3504256,4293733.0176,813.569112,19.533609600000005,25.000320000000002,14.166900000000005,672807.168,869248083.7512
2006-06-14,2308535.9548416003,4327985.01888,813.529488,17.9613748,23.055860000000003,13.166892000000004,660574.3104,867228642.63
2006-06-15,2034568.876032,4225229.01504,813.4868160000001,16.822476800000004,23.389196,11.277988,650788.02432,865037982.15
2006-06-16,2019204.4068864002,4200763.2998399995,813.444144,19.783611600000008,30.055916000000003,8.500188000000001,650788.02432,862856424.7524
2006-06-17,2046826.1993472,4205656.44288,813.401472,20.86695360000001,27.833676000000004,11.777992000000005,650788.02432,860697600.3912
2006-06-18,2016757.8353664002,4198316.72832,813.3588000000001,20.750286000000003,30.389252000000006,9.555752000000005,650788.02432,858516030.6588001
2006-06-19,2819453.4853632003,4205656.44288,813.331368,23.400307200000007,29.667024000000012,16.444696000000008,633662.02368,857129833.5
2006-06-20,1745800.0395264002,4222782.44352,813.2826,20.11139200000001,28.667016000000004,8.833524000000004,653234.59584,854652857.6424
2006-06-21,1889413.7877504,4389149.30688,813.2338320000001,21.266956800000003,29.278132000000006,10.444648,655681.16736,852153124.0788001
2006-06-22,1904362.3397376,4372023.30624,813.185064,22.805858,31.278148,11.055764000000003,655681.16736,849685473.33
2006-06-23,1526391.5056128,4455206.73792,813.127152,23.461418800000004,33.83372400000001,11.777992000000005,658127.73888,846756649.0788001
2006-06-24,1580705.3933568,4487012.16768,813.0692400000001,24.778096000000005,35.22262400000001,12.611332000000004,658127.73888,843850348.1724
2006-06-25,1405335.1468032,4491905.3107199995,813.00828,25.9058828,36.83374800000001,14.333568,658127.73888,840763786.4988
2006-06-26,1275104.1447935998,4496798.45376,812.944272,27.605896400000006,37.222640000000006,16.278028,658127.73888,837542097.0912
