date,canal discharge (m3/d),wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),outflow(m3/d),storage(m3)
2002-03-19,,545.003736,31.261481200000006,33.111496,28.722572000000007,,1036221.8784
2002-03-20,,545.003736,29.689246400000002,32.889272000000005,27.055892000000007,,1036221.8784
2002-03-21,,545.003736,28.022566400000002,29.778136000000003,26.333664000000006,,1036221.8784
2002-03-22,,545.003736,28.755905600000006,29.889248000000002,27.555896000000004,,1036221.8784
2002-03-23,,545.003736,30.389252000000006,32.72260400000001,28.111456000000004,,1036221.8784
2002-03-24,,545.003736,29.84480320000001,31.167036000000003,28.278124000000005,,1036221.8784
2002-03-25,,545.003736,31.683706800000003,34.555952000000005,30.222584000000012,,1036221.8784
2002-03-26,,545.003736,32.67260360000001,37.222640000000006,28.778128000000002,,1036221.8784
2002-03-27,,545.003736,31.789263200000008,33.778168,29.167020000000008,,1036221.8784
2002-03-28,,545.003736,32.91705,35.72262800000001,30.889256000000003,,1036221.8784
2002-03-29,,545.003736,32.050376400000005,34.555952000000005,29.889248000000002,,1036221.8784
2002-03-30,,545.003736,32.6170476,36.444856,29.667024000000012,,1036221.8784
2002-03-31,,545.003736,33.328164400000006,38.77820800000001,28.667016000000004,,1036221.8784
2002-04-01,,545.003736,33.01705080000001,35.555960000000006,28.389236000000004,,1036221.8784
2002-04-02,,545.003736,30.478141600000008,33.88928000000001,26.611444000000006,,1036221.8784
2002-04-03,,545.003736,31.655928800000005,37.222640000000006,26.778112000000007,,1036221.8784
2002-04-04,,545.125656,33.561499600000005,40.055996,28.167012000000007,,1073004.252
2002-04-05,,545.238432,34.01150320000001,38.50042800000001,30.167028000000002,,1108146.0972
2002-04-06,,545.34816,34.84484320000001,36.88930400000001,33.05594000000001,,1142276.4888
2002-04-07,,545.47008,34.222616,36.389300000000006,32.000376,,1180452.6948
2002-04-08,,545.582856,33.322608800000005,37.72264400000001,28.667016000000004,,1216963.7028
2002-04-09,,545.69868,33.25594160000001,36.722636,31.111480000000007,,1254473.8296
2002-04-10,,545.808408,34.30595,37.278196,32.000376,,1290910.8288
2002-04-11,,545.924232,33.878168800000005,37.72264400000001,31.000368,,1330110.8232
2002-04-12,,546.0431040000001,35.54484880000001,37.72264400000001,33.33372000000001,,1370371.6104000001
2002-04-13,,546.168072,38.00042400000001,42.111568000000005,33.500388,,1413962.7936
2002-04-14,,546.289992,33.88928000000001,37.61153200000001,30.278140000000008,,1456838.5584
2002-04-15,,546.402768,30.917034000000008,33.444832000000005,28.167012000000007,,1497383.046
2002-04-16,,546.512496,31.00592360000001,32.333712000000006,30.055916000000003,,1537841.19
2002-04-17,,546.61308,31.23925880000001,34.33372800000001,28.05590000000001,,1574450.8764000002
2002-04-18,,546.716712,31.76148520000001,33.61150000000001,29.667024000000012,,1613182.1483999998
2002-04-19,,546.817296,32.0337096,36.83374800000001,28.611460000000008,,1651531.0416
2002-04-20,,546.908736,33.089273600000006,37.44486400000001,28.611460000000008,,1686154.8252
2002-04-21,,546.9849360000001,35.333736,38.944876,32.16704400000001,,1715634.9972
2002-04-22,,547.051992,35.078178400000006,39.55599200000001,30.944812000000006,,1741945.1256000001
2002-04-23,,547.140384,31.267036800000007,33.944836,28.611460000000008,,1777037.6316000002
2002-04-24,,547.23792,31.61148400000001,36.167076,26.778112000000007,,1815374.19
2002-04-25,,547.332408,34.239282800000005,38.667096,30.222584000000012,,1853439.3827999998
2002-04-26,,547.439088,33.93928040000001,37.44486400000001,30.111472000000006,,1897030.566
2002-04-27,,547.52748,32.328156400000005,34.444840000000006,30.889256000000003,,1932813.8208
2002-04-28,,547.637208,34.21706040000001,38.00042400000001,30.555920000000008,,1978193.55
2002-04-29,,547.716456,34.88928800000001,39.66710400000001,30.000360000000008,,2011670.1972
2002-04-30,,547.81704,35.43929240000001,40.444888000000006,30.611476000000003,,2053534.5084
2002-05-01,,547.884096,36.0892976,40.11155200000001,32.333712000000006,,2081879.8788
2002-05-02,,547.9481040000001,36.9559712,42.88935200000001,31.05592400000001,,2109324.8087999998
2002-05-03,,548.0182080000001,33.53372160000001,36.33374400000001,30.833700000000007,,2139754.7604
2002-05-04,,548.09136,33.3726092,36.55596800000001,29.055908000000002,,2171319.5136
2002-05-05,,548.170608,32.839271600000004,35.889296,31.05592400000001,,2205856.9536
2002-05-06,,548.246808,31.444816000000003,33.83372400000001,29.389244000000005,,2239740.6492
2002-05-07,,548.338248,29.478133600000007,31.944820000000007,27.278116000000004,,2280790.8636
2002-05-08,,548.4205440000001,31.4281492,34.278172000000005,28.555904000000005,,2317425.2196
2002-05-09,,548.4906480000001,32.31704520000001,36.83374800000001,27.944788000000003,,2349026.9772
2002-05-10,,548.5394160000001,33.81705720000001,37.833756,29.333688000000002,,2371266.6216
2002-05-11,,548.478456,35.033733600000005,39.889328000000006,29.944804000000012,,2343439.3128
2002-05-12,,548.39616,36.91708200000001,42.61157200000001,31.000368,,2306533.5912
2002-05-13,,548.3230080000001,37.66708800000001,44.44492000000001,33.389276,,2274006.7236
2002-05-14,,548.371776,34.778176,37.94486800000001,31.555928,,2295703.6368
2002-05-15,,548.4114000000001,34.80595400000001,39.00043200000001,30.667032000000006,,2313256.0572
2002-05-16,,548.42664,36.02263040000001,40.66711200000001,31.167036000000003,,2320114.2060000002
2002-05-17,,548.475408,35.911518400000006,38.611540000000005,33.111496,,2342082.4848
2002-05-18,,548.51808,37.222640000000006,43.611580000000004,32.611492000000005,,2361497.46
2002-05-19,,548.5302720000001,39.3004344,44.66714400000001,35.000400000000006,,2366986.446
2002-05-20,,548.575992,34.800398400000006,38.611540000000005,32.77816000000001,,2388004.9452
2002-05-21,,548.643048,34.550396400000004,37.278196,32.278156,,2419125.6456
2002-05-22,,548.6887680000001,34.06150360000001,35.50040400000001,32.72260400000001,,2439786.4356
2002-05-23,,548.65524,34.317061200000005,37.555976,31.444816000000003,,2424577.6272
2002-05-24,,548.5638,36.061519600000004,41.111560000000004,31.278148,,2382318.6024
2002-05-25,,548.484552,37.617087600000005,43.056020000000004,32.72260400000001,,2346165.3035999998
2002-05-26,,548.50284,38.40042720000001,42.00045600000001,35.667072000000005,,2354503.6284
2002-05-27,,548.5485600000001,39.122655200000004,43.778248000000005,35.111512000000005,,2375398.7796
2002-05-28,,548.588184,39.161544400000004,42.83379600000001,35.889296,,2393567.94
2002-05-29,,548.53332,40.205997200000006,42.44490400000001,37.61153200000001,,2368367.9436
2002-05-30,,548.493696,38.19487000000001,40.50044400000001,35.944852000000004,,2350396.14
2002-05-31,,548.5394160000001,38.46153880000001,42.61157200000001,33.27816400000001,,2371266.6216
2002-06-01,,548.59428,36.79485880000001,38.27820400000001,35.333736,,2396491.2876
2002-06-02,,548.6186640000001,37.900423200000006,43.11157600000001,33.500388,,2407802.2992
2002-06-03,,548.5302720000001,38.8393196,43.27824400000001,34.000392000000005,,2366986.446
2002-06-04,,548.438832,39.66710400000001,43.944916000000006,35.555960000000006,,2325516.8484
2002-06-05,,548.438832,40.583778,43.72269200000001,36.83374800000001,,2325516.8484
2002-06-06,,548.4693120000001,36.5726348,39.222656,33.55594400000001,,2339356.494
2002-06-07,,548.4997920000001,34.54484080000001,37.38930800000001,31.778152000000006,,2353134.4656
2002-06-08,,548.554656,31.622595200000006,34.055948,30.111472000000006,,2378161.7748000002
2002-06-09,,548.6186640000001,33.2726084,36.111520000000006,31.167036000000003,,2407802.2992
2002-06-10,,548.603424,34.561507600000006,37.38930800000001,33.05594000000001,,2400672.7848
2002-06-11,,548.5638,36.939304400000005,42.27823600000001,31.833708,,2382318.6024
2002-06-12,,548.51808,38.97820960000001,44.611588000000005,33.722612000000005,,2361497.46
2002-06-13,,548.5577040000001,41.078226400000005,46.778272000000015,35.22262400000001,,2379543.2724
2002-06-14,,548.572944,41.76156520000001,47.722724000000014,35.72262800000001,,2386611.1128
2002-06-15,,548.582088,42.58379400000001,47.556056,37.16708400000001,,2390780.2752
2002-06-16,,548.585136,41.25045000000001,46.778272000000015,23.111416,,2392174.1075999998
2002-06-17,,548.606472,31.061479600000006,41.389340000000004,12.833556000000005,,2402066.6172
2002-06-18,,548.664384,36.40596680000001,39.38932400000001,33.61150000000001,,2428685.1156
2002-06-19,,548.597328,37.544864800000006,40.889336,33.778168,,2397885.12
2002-06-20,,548.527224,38.1615364,45.167148000000005,25.055876000000005,,2365617.2832
2002-06-21,,548.5485600000001,36.5670792,44.778256000000006,15.166908,,2375398.7796
2002-06-22,,548.566848,36.19485400000001,45.83382000000001,16.889144,,2383848.1176
2002-06-23,,548.5577040000001,35.383736400000004,43.778248000000005,17.944708000000006,,2379543.2724
2002-06-24,,548.53332,40.53933320000001,46.33382400000001,17.444704,,2368367.9436
2002-06-25,,548.4815040000001,42.61157200000001,48.27828400000001,37.222640000000006,,2344796.1408
2002-06-26,,548.429688,44.2393628,48.778288,37.88931200000001,,2321471.034
2002-06-27,,548.359584,45.46159480000001,48.88940000000001,41.944900000000004,,2290226.9856000002
2002-06-28,,548.301672,41.11711560000001,45.444928000000004,37.000416,,2264336.2404
2002-06-29,,548.326056,39.86155000000001,44.55603200000001,36.88930400000001,,2275375.8864
2002-06-30,,548.353488,39.93932840000001,42.72268400000001,37.16708400000001,,2287575.0036
2002-07-01,,548.3352,38.92265360000001,42.88935200000001,35.889296,,2279471.04
2002-07-02,,548.295576,39.600436800000004,45.333816000000006,33.500388,,2261622.5844
2002-07-03,,548.255952,40.69489000000001,45.333816000000006,36.500412000000004,,2243774.1288
2002-07-04,,548.216328,38.178203200000006,41.278228000000006,33.83372400000001,,2226073.6908
2002-07-05,,548.1828,38.92265360000001,44.27825200000001,34.444840000000006,,2211296.6004
2002-07-06,,548.1492720000001,41.756009600000006,48.61162,35.16706800000001,,2196482.5056000003
2002-07-07,,548.15232,43.506023600000006,48.556064000000006,37.88931200000001,,2197925.6772000003
2002-07-08,,548.15232,40.644889600000006,44.222696000000006,37.000416,,2197925.6772000003
2002-07-09,,548.124888,40.99489240000001,47.94494800000001,34.61150800000001,,2185825.2384
2002-07-10,,548.073072,43.69491400000001,48.88940000000001,37.05597200000001,,2163375.9024
2002-07-11,,548.021256,45.250482000000005,48.83384400000001,39.83377200000001,,2141062.2492
2002-07-12,,547.957248,32.555936,44.94492400000001,20.444728000000005,,2113210.2708
2002-07-13,,547.905432,28.705905200000004,39.66710400000001,22.500300000000003,,2090982.9612
2002-07-14,,547.911528,29.150353200000005,44.00047200000001,22.33363200000001,,2093560.9344
2002-07-15,,547.884096,39.083766000000004,48.88940000000001,17.889152000000003,,2081879.8788
2002-07-16,,547.829232,44.822700800000014,48.83384400000001,39.500436,,2058715.1244
2002-07-17,,547.7835120000001,45.06159160000001,48.556064000000006,40.722668000000006,,2039559.18
2002-07-18,,547.719504,32.017042800000006,45.27826000000001,21.77807200000001,,2012940.6816
2002-07-19,,547.682928,35.14484560000001,44.94492400000001,20.166948000000005,,1997398.8336
2002-07-20,,547.667688,42.867129600000005,48.05606,37.38930800000001,,1990935.3983999998
2002-07-21,,547.689024,43.506023600000006,48.88940000000001,37.33375200000001,,1999939.8024000002
2002-07-22,,547.7134080000001,44.70603320000001,48.88940000000001,38.111536,,2010264.03
2002-07-23,,547.689024,40.83933560000001,48.50050800000001,21.389180000000003,,1999939.8024000002
2002-07-24,,547.676832,32.0337096,48.556064000000006,20.278060000000004,,1994857.8648
2002-07-25,,547.640256,39.0726548,48.778288,19.722500000000004,,1979451.6996
2002-07-26,,547.6341600000001,33.93928040000001,46.556048000000004,19.778056,,1976935.4004000002
2002-07-27,,547.6341600000001,31.511483200000008,45.056036000000006,17.889152000000003,,1976935.4004000002
2002-07-28,,547.676832,33.55594400000001,46.94494,19.111384000000008,,1994857.8648
2002-07-29,,547.6951200000001,30.644809600000002,42.88935200000001,19.55583200000001,,2002604.1192
2002-07-30,,547.685976,31.91704200000001,45.27826000000001,19.889168000000005,,1998669.318
2002-07-31,,547.670736,34.54484080000001,44.056028000000005,16.889144,,1992193.548
2002-08-01,,547.6250160000001,35.711516800000005,47.61161200000001,20.66695200000001,,1973160.9516
2002-08-02,,547.6250160000001,38.944876,44.44492000000001,17.944708000000006,,1973160.9516
2002-08-03,,547.609776,37.15041720000001,47.278276000000005,21.444736,,1966783.86
2002-08-04,,547.646352,37.7115328,41.88934400000001,20.833620000000003,,1981967.9988
2002-08-05,,547.71036,37.7115328,41.88934400000001,34.055948,,2008981.2108
2002-08-06,,547.743888,37.7281996,41.05600400000001,34.722620000000006,,2023079.8872000002
2002-08-07,,547.759128,38.728207600000005,43.056020000000004,34.11150400000001,,2029432.3092
2002-08-08,,547.75608,39.88377240000001,45.55604000000001,34.167060000000006,,2028063.1464000002
2002-08-09,,547.75608,41.45045160000001,48.72273200000001,34.833732000000005,,2028063.1464000002
2002-08-10,,547.746936,42.9560192,48.778288,36.88930400000001,,2024325.702
2002-08-11,,547.762176,42.73935080000001,46.33382400000001,37.38930800000001,,2030678.124
2002-08-12,,547.7926560000001,42.3393476,48.222728000000004,36.05596400000001,,2043333.6288
2002-08-13,,547.762176,43.700469600000005,48.778288,37.11152800000001,,2030678.124
2002-08-14,,547.728648,44.35603040000001,48.556064000000006,38.055980000000005,,2016752.1348
2002-08-15,,547.7225520000001,43.8838044,48.83384400000001,37.72264400000001,,2014223.5008
2002-08-16,,547.682928,42.389348000000005,45.444928000000004,38.83376400000001,,1997398.8336
2002-08-17,,547.673784,41.01711480000001,48.16717200000001,34.055948,,1993587.3804000001
2002-08-18,,547.71036,41.589341600000004,46.11160000000001,37.61153200000001,,2008981.2108
2002-08-19,,547.7225520000001,41.239338800000006,46.50049200000001,35.44484800000001,,2014223.5008
2002-08-20,,547.716456,39.411546400000006,43.11157600000001,35.77818400000001,,2011670.1972
2002-08-21,,547.743888,36.744858400000005,39.83377200000001,34.055948,,2023079.8872000002
2002-08-22,,547.762176,38.07820240000001,41.77823200000001,35.50040400000001,,2030678.124
2002-08-23,,547.789608,40.45044360000001,46.88938400000001,34.66706400000001,,2042075.4792
2002-08-24,,547.789608,40.90044720000001,46.611604000000014,37.05597200000001,,2042075.4792
2002-08-25,,547.838376,42.05045640000001,47.111608000000004,37.000416,,2062514.2428
2002-08-26,,547.8719040000001,41.21156080000001,44.611588000000005,37.88931200000001,,2076637.5888
2002-08-27,,547.8536160000001,41.83934360000001,47.22272000000001,36.61152400000001,,2068990.0128
2002-08-28,,547.8505680000001,43.64491360000001,48.88940000000001,37.833756,,2067719.5284
2002-08-29,,547.8505680000001,40.97822560000001,45.167148000000005,37.94486800000001,,2067719.5284
2002-08-30,,547.89324,41.47267400000001,46.33382400000001,36.83374800000001,,2085716.0016
2002-08-31,,547.874952,41.994900400000006,46.94494,37.278196,,2078043.756
2002-09-01,,547.8901920000001,41.57823040000001,46.05604400000001,37.222640000000006,,2084433.1824000003
2002-09-02,,547.926768,42.067123200000005,48.05606,36.444856,,2100135.3828
2002-09-03,,547.932864,41.189338400000004,44.72270000000001,38.50042800000001,,2102713.356
2002-09-04,,547.932864,39.294878800000006,42.44490400000001,36.389300000000006,,2102713.356
2002-09-05,,547.9389600000001,39.55599200000001,41.77823200000001,36.88930400000001,,2105303.664
2002-09-06,,547.96944,38.32264880000001,42.667128000000005,34.555952000000005,,2118551.2392
2002-09-07,,547.9542,36.789303200000006,40.50044400000001,34.778176,,2111915.1168
2002-09-08,,548.0182080000001,37.18375080000001,42.00045600000001,33.05594000000001,,2139754.7604
2002-09-09,,548.033448,38.42264960000001,44.778256000000006,32.611492000000005,,2146440.222
2002-09-10,,547.96944,41.04489280000001,48.61162,34.94484400000001,,2118551.2392
2002-09-11,,547.89324,41.9226776,48.88940000000001,35.44484800000001,,2085716.0016
2002-09-12,,547.829232,42.433792800000006,48.444952000000015,36.61152400000001,,2058715.1244
2002-09-13,,547.789608,42.15045720000001,48.88940000000001,36.27818800000001,,2042075.4792
2002-09-14,,547.759128,42.272680400000006,48.556064000000006,35.889296,,2029432.3092
2002-09-15,,547.798752,41.88378840000001,47.889392000000015,37.44486400000001,,2045837.5932
2002-09-16,,547.8018000000001,39.044876800000004,40.94489200000001,36.83374800000001,,2047095.7428
2002-09-17,,547.789608,36.539301200000004,38.611540000000005,35.333736,,2042075.4792
2002-09-18,,547.838376,36.705969200000006,41.50045200000001,32.72260400000001,,2062514.2428
2002-09-19,,547.807896,38.72265200000001,45.889376000000006,32.72260400000001,,2049747.7248
2002-09-20,,547.81704,37.783755600000006,40.444888000000006,34.722620000000006,,2053534.5084
2002-09-21,,547.826184,35.46707040000001,41.111560000000004,30.555920000000008,,2057321.2920000001
2002-09-22,,547.8109440000001,36.37818880000001,43.500468000000005,30.611476000000003,,2051005.8744
2002-09-23,,547.807896,38.50598360000001,45.66715200000001,33.00038400000001,,2049747.7248
2002-09-24,,547.78656,38.333760000000005,43.944916000000006,32.72260400000001,,2040817.3296
2002-09-25,,547.768272,37.555976,42.88935200000001,33.111496,,2033182.0884
2002-09-26,,547.780464,36.90597080000001,41.88934400000001,32.055932000000006,,2038313.3652000001
2002-09-27,,547.7713200000001,36.53374560000001,39.722660000000005,33.61150000000001,,2034427.9031999998
2002-09-28,,547.746936,36.00596360000001,41.72267600000001,31.000368,,2024325.702
2002-09-29,,547.777416,34.7337312,36.05596400000001,33.389276,,2036931.8676
2002-09-30,,547.826184,33.90594680000001,36.722636,32.16704400000001,,2057321.2920000001
2002-10-01,,547.823136,,,,,2056050.8076
2002-10-02,,547.8414240000001,,,,,2063784.7272
2002-10-03,,547.8597120000001,,,,,2071530.9816
2002-10-04,,547.902384,,,,,2089700.1420000002
2002-10-05,,547.8993360000001,,,,,2088417.3228
2002-10-06,,547.8901920000001,,,,,2084433.1824000003
2002-10-07,,547.878,,,,,2079314.2404
2002-10-08,,547.84752,,,,,2066325.696
2002-10-09,,547.820088,,,,,2054792.6579999998
2002-10-10,,547.795704,,,,,2044579.4435999999
2002-10-11,,547.7743680000001,,,,,2035686.0528
2002-10-12,,547.753032,,,,,2026817.3316000002
2002-10-13,,547.731696,,,,,2017985.6148
2002-10-14,,547.716456,,,,,2011670.1972
2002-10-15,,547.689024,,,,,1999939.8024000002
2002-10-16,,547.658544,,,,,1987136.28
2002-10-17,,547.640256,,,,,1979451.6996
2002-10-18,,547.612824,,,,,1968029.6748
2002-10-19,,547.579296,,,,,1954066.6812
2002-10-20,,547.5762480000001,,,,,1952820.8664000002
2002-10-21,,547.5396720000001,,,,,1937858.754
2002-10-22,,547.518336,,,,,1929138.0504
2002-10-23,,547.4970000000001,,,,,1920454.3512000002
2002-10-24,,547.4787120000001,,,,,1913016.4668
2002-10-25,,547.4604240000001,,,,,1905615.5868000002
2002-10-26,,547.432992,,,,,1894625.28
2002-10-27,,547.414704,,,,,1887199.7304
2002-10-28,,547.402512,,,,,1882117.7928
2002-10-29,,547.387272,,,,,1875925.7232
2002-10-30,,547.381176,,,,,1873335.4152
2002-10-31,,547.362888,,,,,1865811.1872
2002-11-01,,547.341552,,,,,1857115.1531999998
2002-11-02,,547.332408,,,,,1853439.3827999998
2002-11-03,,547.317168,,,,,1847222.6435999998
2002-11-04,,547.2897360000001,,,,,1836182.9976
2002-11-05,,547.28364,,,,,1833765.3768000002
2002-11-06,,547.2623040000001,,,,,1825205.0256
2002-11-07,,547.2531600000001,,,,,1821479.916
2002-11-08,,547.2409680000001,,,,,1816694.0136
2002-11-09,,547.2409680000001,,,,,1816694.0136
2002-11-10,,547.228776,,,,,1811784.7632
2002-11-11,,547.204392,,,,,1802151.2844
2002-11-12,,547.195248,,,,,1798475.514
2002-11-13,,547.1922000000001,,,,,1797291.3732
2002-11-14,,547.180008,,,,,1792554.81
2002-11-15,,547.158672,,,,,1784191.8156
2002-11-16,,547.14648,,,,,1779381.2436
2002-11-17,,547.13124,,,,,1773411.2004
2002-11-18,,547.128192,,,,,1772239.3944
2002-11-19,,547.1129520000001,,,,,1766244.6816
2002-11-20,,547.1038080000001,,,,,1762642.92
2002-11-21,,547.091616,,,,,1757709.0
2002-11-22,,547.088568,,,,,1756512.5244
2002-11-23,,547.067232,,,,,1748026.182
2002-11-24,,547.064184,,,,,1746829.7064
2002-11-25,,547.05504,,,,,1743252.6144
2002-11-26,,547.0337040000001,,,,,1734827.946
2002-11-27,,547.012368,,,,,1726440.2820000001
2002-11-28,,547.0062720000001,,,,,1723973.3220000002
2002-11-29,,547.003224,,,,,1722789.1812
2002-11-30,,546.97884,,,,,1713291.3852000001
2002-12-01,,546.9757920000001,,,,,1712131.9139999999
2002-12-02,,546.9575040000001,,,,,1705014.7344
2002-12-03,,546.954456,,,,,1703855.2632
2002-12-04,,546.9453120000001,,,,,1700253.5016
2002-12-05,,546.9361680000001,27.62811880000001,27.889232000000007,27.50034000000001,,1696775.088
2002-12-06,,546.923976,,,,,1692026.19
2002-12-07,,546.905688,,,,,1684995.354
2002-12-08,,546.890448,,,,,1679148.6587999999
2002-12-09,,546.881304,,,,,1675707.2496
2002-12-10,,546.866064,,,,,1669885.224
2002-12-11,,546.8691120000001,,,,,1671032.3604000001
2002-12-12,,546.853872,,,,,1665333.6827999998
2002-12-13,,546.847776,,,,,1662953.0664000001
2002-12-14,,546.838632,,,,,1659548.6616000002
2002-12-15,,546.823392,,,,,1653788.31
2002-12-16,,546.820344,,,,,1652653.5084
2002-12-17,,546.802056,,,,,1645696.6812
2002-12-18,,546.7990080000001,,,,,1644537.21
2002-12-19,,546.7807200000001,,,,,1637506.374
2002-12-20,,546.771576,,,,,1633941.6168000002
2002-12-21,,546.762432,,,,,1630500.2075999998
2002-12-22,,546.753288,,,,,1627071.1331999998
2002-12-23,,546.735,,,,,1620114.306
2002-12-24,,546.731952,,,,,1618868.4912
2002-12-25,,546.7197600000001,,,,,1614316.95
2002-12-26,,546.707568,,,,,1609679.0652
2002-12-27,,546.695376,,,,,1605164.5284
2002-12-28,,546.68928,,,,,1602796.2468
2002-12-29,,546.683184,,,,,1600551.3132
2002-12-30,,546.6709920000001,,,,,1595950.4327999998
2002-12-31,,546.664896,,,,,1593705.4992
2003-01-01,,546.6527040000001,,,,,1589116.9536
2003-01-02,,546.646608,,,,,1586884.3548
2003-01-03,,546.6435600000001,,,,,1585774.2227999999
2003-01-04,,546.6405120000001,,,,,1584664.0908000001
2003-01-05,,546.6252720000001,,,,,1579002.4175999998
2003-01-06,,546.610032,,,,,1573353.0792
2003-01-07,,546.594792,,,,,1567728.4104
2003-01-08,,546.5917440000001,,,,,1566618.2784
2003-01-09,,546.570408,,,,,1558835.0196
2003-01-10,,546.56736,,,,,1557737.2224
2003-01-11,,546.558216,,,,,1554456.1656
2003-01-12,,546.558216,,,,,1554456.1656
2003-01-13,,546.542976,,,,,1548893.1708
2003-01-14,,546.549072,,,,,1551076.4304
2003-01-15,,546.533832,,,,,1545525.7704
2003-01-16,,546.512496,,,,,1537841.19
2003-01-17,,546.500304,,,,,1533326.6531999998
2003-01-18,,546.488112,,,,,1528861.4556
2003-01-19,,546.478968,,,,,1525407.7116
2003-01-20,,546.466776,,,,,1520954.8488
2003-01-21,,546.466776,,,,,1520954.8488
2003-01-22,,546.469824,,,,,1522064.9808
2003-01-23,,546.457632,,,,,1517513.4396
2003-01-24,,546.448488,,,,,1514195.3784
2003-01-25,,546.442392,,,,,1511987.4492
2003-01-26,,546.448488,,,,,1514195.3784
2003-01-27,,546.436296,,,,,1509668.5068
2003-01-28,,546.427152,,,,,1506375.1152000001
2003-01-29,,546.424104,,,,,1505166.3048
2003-01-30,,546.433248,,,,,1508570.7096
2003-01-31,,546.448488,,,,,1514195.3784
2003-02-01,,546.439344,,,,,1510778.6387999998
2003-02-02,,546.4302,,,,,1507472.9124000003
2003-02-03,,546.421056,,,,,1504056.1727999998
2003-02-04,,546.411912,,,,,1500775.1160000002
2003-02-05,,546.39972,,,,,1496285.2488
2003-02-06,,546.390576,,,,,1493016.5268
2003-02-07,,546.378384,,,,,1488551.3292
2003-02-08,,546.36924,,,,,1485294.942
2003-02-09,,546.3661920000001,,,,,1484098.4664
2003-02-10,,546.350952,,,,,1478695.824
2003-02-11,,546.350952,,,,,1478695.824
2003-02-12,,546.390576,,,,,1493016.5268
2003-02-13,,546.463728,,,,,1519844.7168
2003-02-14,,546.542976,,,,,1548893.1708
2003-02-15,,546.59784,,,,,1568937.2208
2003-02-16,,546.67404,,,,,1597183.9127999998
2003-02-17,,546.741096,,,,,1622396.244
2003-02-18,,546.820344,,,,,1652653.5084
2003-02-19,,546.8874000000001,,,,,1678001.5224000001
2003-02-20,,546.9483600000001,,,,,1701412.9727999999
2003-02-21,,547.00932,,,,,1725145.128
2003-02-22,,547.079424,,,,,1752923.0976
2003-02-23,,547.137336,,,,,1775865.8256
2003-02-24,,547.1830560000001,,,,,1793738.9508
2003-02-25,,547.1647680000001,,,,,1786547.7624000001
2003-02-26,,547.158672,,,,,1784191.8156
2003-02-27,,547.143432,,,,,1778209.4375999998
2003-02-28,,547.1739120000001,,,,,1790075.5152
2003-03-01,,547.2318240000001,,,,,1812981.2388
2003-03-02,,547.29888,,,,,1839821.7636
2003-03-03,,547.368984,,,,,1868401.4952
2003-03-04,,547.4208,,,,,1889691.36
2003-03-05,,547.4878560000001,,,,,1916667.5676
2003-03-06,,547.5366240000001,,,,,1936514.2608
2003-03-07,,547.621968,,,,,1971791.7888
2003-03-08,,547.701216,,,,,2005157.4227999998
2003-03-09,,547.762176,,,,,2030678.124
2003-03-10,,547.829232,,,,,2058715.1244
2003-03-11,,547.887144,,,,,2083162.6979999999
2003-03-12,,547.9542,,,,,2111915.1168
2003-03-13,,548.01516,,,,,2138434.9368000003
2003-03-14,,548.0761200000001,,,,,2164671.0564
2003-03-15,,548.15232,,,,,2197925.6772000003
2003-03-16,,548.210232,,,,,2223397.0392
2003-03-17,,548.271192,,,,,2250656.9472000003
2003-03-18,,548.3230080000001,,,,,2274006.7236
2003-03-19,,548.377872,,,,,2298367.9536
2003-03-20,,548.435784,,,,,2324172.3552
2003-03-21,,548.493696,,,,,2350396.14
2003-03-22,,548.545512,,,,,2374017.282
2003-03-23,,548.600376,,,,,2399278.9524000003
2003-03-24,,548.6460960000001,,,,,2420482.4736
2003-03-25,,548.6369520000001,,,,,2416214.6328
2003-03-26,,548.621712,,,,,2409196.1316
2003-03-27,,548.603424,,,,,2400672.7848
2003-03-28,,548.591232,,,,,2395097.4552
2003-03-29,,548.575992,,,,,2388004.9452
2003-03-30,,548.5577040000001,,,,,2379543.2724
2003-03-31,,548.545512,,,,,2374017.282
2003-04-01,,548.524176,,,,,2364235.7856
2003-04-02,,548.521128,,,,,2362866.6228
2003-04-03,,548.505888,,,,,2355872.7912000003
2003-04-04,,548.4906480000001,,,,,2349026.9772
2003-04-05,,548.475408,,,,,2342082.4848
2003-04-06,,548.45712,,,,,2333781.1644
2003-04-07,,548.447976,,,,,2329723.0152000003
2003-04-08,,548.417496,,,,,2316080.7264
2003-04-09,,548.399208,,,,,2307878.0844
2003-04-10,,548.3839680000001,,,,,2301044.6052
2003-04-11,,548.371776,,,,,2295703.6368
2003-04-12,,548.347392,,,,,2284910.6868000003
2003-04-13,,548.338248,,,,,2280790.8636
2003-04-14,,548.3230080000001,,,,,2274006.7236
2003-04-15,,548.3047200000001,,,,,2265693.0683999998
2003-04-16,,548.286432,,,,,2257416.4176
2003-04-17,,548.262048,,,,,2246475.45
2003-04-18,,548.249856,,,,,2241085.1424000002
2003-04-19,,548.2254720000001,,,,,2230218.1836
2003-04-20,,548.201088,,,,,2219400.564
2003-04-21,,548.1675600000001,,,,,2204537.13
2003-04-22,,548.1553680000001,,,,,2199245.5008
2003-04-23,,548.124888,,,,,2185825.2384
2003-04-24,,548.1157440000001,,,,,2181890.4372
2003-04-25,,548.1584160000001,,,,,2200565.3244
