date,inflow(m3/d),wse(m),avg air temperature (C),max air temperature (C),min air temperature (C),storage(m3),canal discharge (m3/d),outflow(m3/d)
1982-03-30,206661.8962944,766.285488,,7.711292800000006,0.9834612000000043,34619121.045600004,0.0,1096846.9438464
1982-03-31,-94168.5378048,766.230624,,11.116875600000004,3.8668176000000045,34402620.636,0.0,1227249.2058624
1982-04-01,321503.9634432,766.1300400000001,,9.5890856,0.8945716000000026,34009732.5864,80736.86016,1470291.6206592
1982-04-02,349223.6187648,766.0355519999999,,9.366861600000004,-1.4610027999999957,33644560.8324,80736.86016,1612559.7545472
1982-04-03,318298.954752,765.9319200000001,,8.844635200000006,3.3834804000000034,33248465.7348,80736.86016,1535492.7516672001
1982-04-04,311766.6087936,765.8252400000001,,8.233519200000003,0.7667928000000046,32845845.527999997,80736.86016,1452505.0457088002
1982-04-05,600143.993856,765.79476,,9.500196000000003,-1.5943371999999982,32731588.2756,80736.86016,1428797.76768
1982-04-06,771477.3974015999,765.8100000000001,,8.450187600000003,1.3779088000000002,32788661.395200003,80736.86016,1328023.4867711999
1982-04-07,771575.2602624,765.8252400000001,,7.794626800000003,-1.855450399999997,32845845.527999997,80736.86016,1298395.505664
1982-04-08,748773.213696,765.834384,,12.205773200000003,-2.8610139999999973,32880222.6156,80736.86016,1173913.9467264
1982-04-09,771452.9316864,765.8496240000001,,14.305790000000002,-0.4165499999999973,32937283.4004,80736.86016,1126499.3906687999
1982-04-10,806365.5072767999,765.874008,,13.739118800000004,-0.9832211999999956,33029251.669200003,80736.86016,1114633.5187968
1982-04-11,1423635.5017728,766.0599360000001,,21.205845200000006,7.794626800000003,33738477.9996,80736.86016,1286529.6337920001
1982-04-12,1751989.865472,766.3251120000001,,15.266908800000003,9.061303600000006,34776069.0408,80736.86016,1719254.7385344
1982-04-13,1153191.4859520001,766.4348400000001,,16.355806400000006,6.877952800000006,35214867.216,80736.86016,2057150.7311616
1982-04-14,898723.5821568,766.48056,,11.900215200000005,3.911262400000002,35399186.1324,80736.86016,2286859.3311744
1982-04-15,1061249.3282303999,766.565904,,7.794626800000003,-0.9387763999999983,35746028.3736,80736.86016,2309343.3234432
1982-04-16,1003852.7603712,766.642104,,11.422433600000005,-3.3832403999999983,36035489.1252,80736.86016,2309343.3234432
1982-04-17,899482.0193279999,766.690872,,15.0891296,0.9390163999999999,36220572.7992,80736.86016,2361846.7482624
1982-04-18,749238.0622848,766.700016,,8.016850800000004,0.37234520000000515,36255418.6092,80736.86016,2249353.3897728
1982-04-19,760957.1398655999,766.712208,,10.416870000000003,-4.127690799999998,36301982.4792,80736.86016,2196874.4306688
1982-04-20,691156.4544,766.7061120000001,,11.639102000000005,-1.5498923999999974,36278731.3812,80736.86016,2166879.4638336
1982-04-21,901023.3593856,766.75488,,16.4891408,-3.338795599999999,36465344.5704,80736.86016,2121887.0135808
1982-04-22,1089874.2150144,766.8524160000001,,20.5058396,0.6779032000000029,36840828.217199996,80736.86016,2091867.5810304
1982-04-23,1129973.5222272,766.959096,,23.6058644,4.172375600000002,37256399.964,80736.86016,2016880.1639424
1982-04-24,965833.0389504,767.023104,,21.728071600000007,6.489060800000004,37507844.862,80736.86016,2016880.1639424
1982-04-25,750461.3480448,767.0322480000001,,17.80026240000001,5.044604800000002,37543911.8172,80736.86016,1979398.688256
1982-04-26,883065.5244288,767.07492,,21.555848000000005,6.266836800000004,37712577.8724,80736.86016,1919408.7545856
1982-04-27,847663.6345344001,767.1084480000001,,22.6058564,6.3112816000000045,37845843.0516,80736.86016,1874416.3043328
1982-04-28,665858.9048832001,767.0962559999999,,15.744690400000003,7.405734800000001,37797293.2788,80736.86016,1986885.1971072
1982-04-29,738644.4076032001,767.102352,,15.044684800000006,0.1945660000000018,37821531.1608,80736.86016,2061872.6141952
1982-04-30,593366.9907456,767.071872,,21.161400400000005,0.6334584000000021,37700489.768400006,80736.86016,2039388.6219264
1982-05-01,-192324.9871872,766.989576,,24.04475680000001,7.405734800000001,37376047.524,107649.14688,2016880.1639424
1982-05-02,-142537.25675519998,766.919472,,25.661436400000007,8.277964000000004,37101388.532400005,107649.14688,1881902.813184
1982-05-03,-187187.1869952,766.837176,,18.761381200000002,6.139058000000002,36782089.8996,107649.14688,1851907.8463488
1982-05-04,-79562.50583040001,766.782312,,14.655792800000008,1.5056876000000017,36570412.396800004,107649.14688,1634456.5696511997
1982-05-05,132114.86208,766.782312,,17.84470720000001,0.2834555999999999,36570412.396800004,107649.14688,1461973.2774911998
1982-05-06,284927.71921919996,766.821936,,22.911414400000005,6.966842400000004,36723215.8992,107649.14688,1311998.4433152
1982-05-07,190979.3728512,766.837176,,21.250290000000007,7.666848000000002,36782089.8996,107649.14688,1297000.9598975999
1982-05-08,179040.1038336,766.849368,,14.611348,8.144629600000002,36829023.8136,107649.14688,1229524.517376
1982-05-09,262248.0012288,766.8828960000001,,11.072430800000003,4.694602000000003,36959168.2884,107649.14688,1012048.7749632001
1982-05-10,262443.7269504,766.9164240000001,,15.9224696,7.883516400000001,37089497.7852,107649.14688,727096.5900288
1982-05-11,167834.806272,766.925568,,20.422505600000008,5.177939200000004,37125207.0312,107649.14688,1297000.9598975999
1982-05-12,84822.6345984,766.913376,,21.033621600000004,6.966842400000004,37077903.0732,107649.14688,1297000.9598975999
1982-05-13,132114.86208,766.913376,,22.38363240000001,6.794618800000002,37077903.0732,107649.14688,1094547.1666176
1982-05-14,72687.6398592,766.8981360000001,,22.339187600000002,12.472442000000004,37018474.0068,107649.14688,813289.3046784
1982-05-15,132114.86208,766.8981360000001,,21.555848000000005,10.022422400000004,37018474.0068,107649.14688,835308.4483584
1982-05-16,120248.99020799999,766.895088,,23.6058644,6.833508000000002,37006607.9292,107649.14688,800077.8184704
1982-05-17,72834.4341504,766.8798480000002,,19.194718,9.5890856,36947326.8804,107649.14688,778058.6747904
1982-05-18,203261.16188159998,766.8981360000001,,15.572466800000008,9.194638000000001,37018474.0068,107649.14688,760443.3598464
1982-05-19,179676.2124288,766.910328,,19.766944800000005,4.783491600000001,37066024.6608,107649.14688,826500.7908863999
1982-05-20,132114.86208,766.910328,,21.033621600000004,4.389044000000002,37066024.6608,107649.14688,958615.6529664
1982-05-21,132114.86208,766.910328,,26.011439199999998,8.405742800000006,37066024.6608,107649.14688,1033480.7414784001
1982-05-22,72687.6398592,766.895088,,24.96143080000001,11.816881200000005,37006607.9292,107649.14688,910173.5368704
1982-05-23,72834.4341504,766.8798480000002,,25.050320400000004,11.594657200000004,36947326.8804,107649.14688,756039.5311104
1982-05-24,132114.86208,766.8798480000002,,28.022566400000002,10.461314800000004,36947326.8804,107649.14688,689982.1000703999
1982-05-25,120297.9216384,766.8768,,30.772588400000004,10.722428,36935497.8072,107649.14688,637136.1552384
1982-05-26,61139.82228479999,766.858512,,22.644745600000007,11.333544000000003,36864511.0332,107649.14688,615117.0115584
1982-05-27,-9174.6432,766.821936,,14.961350800000005,5.044604800000002,36723215.8992,107649.14688,623924.6690304
1982-05-28,26251.7124096,766.7945040000001,,15.966914400000007,4.739046800000004,36617346.3108,107649.14688,786866.3322624
1982-05-29,26594.232422399997,766.767072,,17.755817600000007,7.139066000000003,36511834.4316,107649.14688,747231.8736384
1982-05-30,62216.3137536,766.748784,,20.200281600000004,4.083486000000004,36441945.4548,107649.14688,667962.9563904
1982-05-31,73715.1998976,766.733544,,24.178091200000004,10.2446464,36383540.1768,107649.14688,615117.0115584
1982-06-01,-94462.1263872,766.690872,,21.555848000000005,14.044676800000005,36220572.7992,83183.43168,544655.7517824
1982-06-02,-24000.8666112,766.6664880000001,,23.344751200000005,8.144629600000002,36128061.7992,83183.43168,421348.5471744
1982-06-03,33787.1526912,766.6573440000001,,19.416942000000006,11.944660000000002,36093339.3372,83183.43168,328868.1437184
1982-06-04,22214.8694016,766.6451519999999,,15.661356400000003,9.283527600000003,36047046.8328,83183.43168,332880.5210112
1982-06-05,10740.448972799999,766.6299120000001,,16.094693200000002,4.477933600000004,35989295.2992,83183.43168,322555.9891968
1982-06-06,-11890.337587200002,766.608576,,18.500268000000005,5.700165600000002,35908909.4076,83183.43168,382227.8685696
1982-06-07,-46484.85888,766.5780960000001,,18.061375600000005,9.366861600000004,35793924.402,83183.43168,416675.5955712
1982-06-08,57029.5821312,766.5750480000002,,22.033629600000005,3.6890384000000047,35782453.037999995,83183.43168,393726.75471360004
1982-06-09,44552.0673792,766.568952,,23.039193200000007,8.450187600000003,35758511.191199996,83183.43168,299582.682624
1982-06-10,80957.05159680001,766.572,,27.755897600000004,10.416870000000003,35770957.0044,83183.43168,212362.407936
1982-06-11,-6238.757376,766.553712,,30.028138000000006,11.944660000000002,35696220.4512,83183.43168,187113.7898496
1982-06-12,-18153.5606784,766.532376,,24.04475680000001,15.044684800000006,35609556.1464,83183.43168,152666.062848
1982-06-13,31267.1840256,766.5232320000001,,25.661436400000007,11.333544000000003,35572317.3852,83183.43168,144641.30826239998
1982-06-14,6581.2773888,766.5079920000001,,29.067019200000004,15.744690400000003,35510396.6892,83183.43168,166440.2605056
1982-06-15,6679.1402496,766.492752,,30.2448064,15.4835772,35448574.6716,83183.43168,130867.11060480001
1982-06-16,-54852.13347840001,766.462272,,32.561491600000004,16.272472400000005,35325226.6716,83183.43168,95269.4949888
1982-06-17,-78657.274368,766.425696,,32.47260200000001,17.450259600000003,35178072.5076,83183.43168,81495.29733120001
1982-06-18,-78339.22007040001,766.38912,,30.1170276,18.105820400000006,35031239.0484,83183.43168,68455.0711296
1982-06-19,-126022.8989952,766.3403519999999,,32.47260200000001,14.828016400000003,34836706.9176,83183.43168,83795.07456
1982-06-20,-173217.26361599998,766.279392,,33.26149720000001,17.711372800000007,34594994.1768,83183.43168,98719.16083200001
1982-06-21,-147528.26265599998,766.2245280000001,,31.778152000000006,17.972486000000004,34378950.1548,83183.43168,93483.4977792
1982-06-22,-134610.36503040002,766.172712,,30.072582800000006,16.444696000000008,34175845.338,83183.43168,80981.517312
1982-06-23,-62045.0537472,766.139184,,30.5948092,15.572466800000008,34045306.1496,83183.43168,98841.489408
1982-06-24,-120811.7016576,766.090416,,29.461466800000004,12.733555200000005,33855991.6392,83183.43168,68455.0711296
1982-06-25,-84259.9231488,766.050792,,26.972558000000006,16.228027600000004,33703225.1412,83183.43168,79195.5201024
1982-06-26,-107257.6954368,766.005072,,31.644817600000003,15.394687600000005,33527454.2412,83183.43168,89911.50336
1982-06-27,-140873.58812159998,765.9502080000001,,30.028138000000006,18.061375600000005,33318071.0112,83183.43168,86339.50894079999
1982-06-28,-116530.2014976,765.9014400000001,,21.950295600000004,15.178019200000001,33133049.0112,83183.43168,157779.3973248
1982-06-29,-733.971456,765.883152,,20.5058396,13.866897600000005,33063801.444,83183.43168,198857.3331456
1982-06-30,-12061.5975936,765.8618160000001,,28.411458400000008,14.394679600000003,32983242.8652,83183.43168,256033.70956800002
1982-07-01,720025.998336,766.0355519999999,,23.261417200000004,14.700237600000001,33644560.8324,75843.71712,348905.5644672
1982-07-02,637698.8666879999,766.1849040000001,,22.778080000000003,14.128010800000006,34223531.6748,75843.71712,372147.99390720006
1982-07-03,611251.4285568,766.3251120000001,,21.728071600000007,11.989104800000003,34776069.0408,75843.71712,436443.89345279994
1982-07-04,411709.0553856,766.413504,,22.38363240000001,11.900215200000005,35129066.3472,75843.71712,365004.0050688
1982-07-05,415281.0498048,766.501896,,23.261417200000004,10.811317600000002,35485640.7456,75843.71712,363218.0078592
1982-07-06,319106.3233536,766.565904,,27.0170028,9.894643600000006,35746028.3736,75843.71712,323901.6035328
1982-07-07,187064.85841919997,766.5994320000001,,23.828088400000006,15.9224696,35874371.9676,75843.71712,284609.66492159996
1982-07-08,335596.2153984,766.672584,,23.872533200000007,11.989104800000003,36151251.2232,75843.71712,259605.7039872
1982-07-09,337700.2669056,766.7457360000001,,26.928113200000006,13.344671200000004,36430239.7296,75843.71712,227457.7542144
1982-07-10,222344.4197376,766.788408,,31.294814800000005,15.833580000000005,36593860.8516,75843.71712,193499.3415168
1982-07-11,199835.96175360002,766.824984,,32.9559392,16.4891408,36734983.2984,75843.71712,166709.3833728
1982-07-12,94046.2092288,766.8341280000001,,34.0059476,19.58916560000001,36770310.1656,75843.71712,125509.118976
1982-07-13,-171.2600064,766.818888,,34.394839600000005,20.289171200000006,36711411.4956,75843.71712,79807.1629824
1982-07-14,-47072.03604479999,766.7914559999999,,27.800342400000005,14.350234800000003,36605615.916,75843.71712,54583.0106112
1982-07-15,-81544.2287616,766.75488,,25.7058812,11.161320400000005,36465344.5704,75843.71712,48295.3218048
1982-07-16,-116285.5443456,766.70916,,25.222544000000006,11.816881200000005,36290350.7628,75843.71712,57739.087872000004
1982-07-17,-91991.089152,766.6695360000001,,28.10590040000001,11.900215200000005,36139631.8416,75843.71712,95563.0835712
1982-07-18,-114670.8071424,766.623816,,31.644817600000003,13.561339600000004,35966241.558,75843.71712,100284.9666048
1982-07-19,-113594.3156736,766.5780960000001,,34.439284400000005,17.494704400000003,35793924.402,75843.71712,134952.8850432
1982-07-20,-138084.4965888,766.5293280000001,,34.52817400000001,18.105820400000006,35597122.668,75843.71712,116040.88719359999
1982-07-21,-188557.26704639997,766.4683679999999,,35.13929,19.372497200000005,35349859.2672,75843.71712,67207.3196544
1982-07-22,-223274.11691520002,766.398264,,30.20591720000001,16.139138000000003,35067873.4044,75843.71712,142830.8453376
1982-07-23,-160274.90027520002,766.3434000000001,,31.950375600000008,17.011367200000002,34848869.0304,75843.71712,43573.438771199995
1982-07-24,-146892.1540608,766.2915840000001,,29.37257720000001,17.36137,34643260.2492,75843.71712,49861.1275776
1982-07-25,-133925.3250048,766.2428160000001,,35.4892928,18.2335992,34450627.6776,75843.71712,59329.35936
1982-07-26,-192227.1243264,766.178808,,35.9670744,18.978049600000006,34199676.1716,75843.71712,68773.1254272
1982-07-27,-131234.0963328,766.1300400000001,,32.9559392,18.844715200000003,34009732.5864,75843.71712,62485.4366208
1982-07-28,-165461.6318976,766.072128,,28.367013600000007,21.37806880000001,33785547.5964,75843.71712,100284.9666048
1982-07-29,-117484.3643904,766.0264080000001,,34.394839600000005,18.366933600000003,33609344.9784,75843.71712,105031.3153536
1982-07-30,-151173.6542208,765.9715440000001,,35.4892928,17.972486000000004,33399443.6868,75843.71712,105031.3153536
1982-07-31,-135442.1993472,765.904488,,35.705961200000004,19.0224944,33205281.6,75843.71712,108162.9268992
1982-08-01,-50252.579020799996,765.8496240000001,,30.989256800000007,20.11139200000001,32937283.4004,36698.5728,112909.275648
1982-08-02,34863.644159999996,765.800856,,26.667,12.689110400000004,32754407.6556,36698.5728,138108.96230400002
1982-08-03,13138.0890624,765.745992,,26.711444800000002,15.9224696,32549797.9932,36698.5728,142830.8453376
1982-08-04,14459.2376832,765.691128,,29.678135200000007,13.472450000000006,32346520.4892,36698.5728,112909.275648
1982-08-05,4232.5687296,765.6332160000001,,32.255933600000006,14.783571600000002,32133017.436,36698.5728,86119.317504
1982-08-06,17003.672064,765.578352,,35.355958400000006,17.144701600000005,31932280.9008,36698.5728,67207.3196544
1982-08-07,-36918.7642368,765.5082480000001,,32.03926520000001,20.028058,31677616.62,36698.5728,65617.0481664
1982-08-08,-45922.1474304,765.435096,,34.350394800000004,22.428077200000004,31413960.27,36698.5728,79807.1629824
1982-08-09,-21921.2808192,765.3680400000001,,33.30594200000001,17.578038400000004,31174282.771199998,36698.5728,101875.2380928
1982-08-10,-30949.129728,765.297936,,30.772588400000004,18.01693080000001,30925600.868400004,36698.5728,108162.9268992
1982-08-11,-60968.5622784,765.218688,,26.011439199999998,15.878024800000006,30646896.062400002,36698.5728,103441.0438656
1982-08-12,5088.8687616,765.1577280000001,,26.755889600000003,10.594649200000003,30434244.1104,36698.5728,100284.9666048
1982-08-13,-14728.360550399999,765.090672,,33.3948316,14.783571600000002,30201782.4696,36698.5728,98719.16083200001
1982-08-14,-77898.8371968,765.008376,,29.505911600000005,17.755817600000007,29906141.983200002,36698.5728,111319.00416
1982-08-15,-66693.53963520001,764.932176,,30.68369880000001,14.872461200000004,29621701.4952,36698.5728,122353.04171519999
1982-08-16,-52992.7391232,764.8590240000001,,32.255933600000006,16.228027600000004,29350952.6352,36698.5728,128665.19623680001
1982-08-17,-72247.2569856,764.779776,,33.65594480000001,16.9669224,29060949.152400002,36698.5728,119196.96445439999
1982-08-18,-80663.4630144,764.69748,,30.5503644,18.500268000000005,28762545.6708,36698.5728,111319.00416
1982-08-19,-44943.5188224,764.6243280000001,,34.13372640000001,16.139138000000003,28499863.77,36698.5728,106597.1211264
1982-08-20,-85654.46891519999,764.538984,,34.044836800000006,20.63917400000001,28196464.694399998,36698.5728,95563.0835712
1982-08-21,-7657.7688576,764.474976,,35.1837348,17.011367200000002,27971058.5592,36698.5728,95563.0835712
1982-08-22,-27328.2038784,764.404872,,36.539301200000004,20.289171200000006,27725978.417999998,36698.5728,106597.1211264
1982-08-23,-56491.3363968,764.3256240000001,,34.1781712,15.005795600000006,27451738.8096,36698.5728,101875.2380928
1982-08-24,-53457.587712,764.246376,,31.339259600000005,13.866897600000005,27180533.562000003,36698.5728,86119.317504
1982-08-25,-30704.472576,764.1732240000001,,32.82260480000001,15.789135200000004,26932073.6856,36698.5728,81372.9687552
1982-08-26,-48368.7189504,764.093976,,34.96706640000001,17.622483200000005,26665950.375600003,36698.5728,93997.2777984
1982-08-27,-35866.7384832,764.017776,,33.21705240000001,17.711372800000007,26412346.8876,36698.5728,100284.9666048
1982-08-28,-23682.8123136,763.9446240000001,,32.694826,17.622483200000005,26170917.8472,36698.5728,101875.2380928
1982-08-29,-31169.3211648,763.8684240000001,,26.667,19.850278800000005,25922001.5832,36698.5728,0.0
1982-08-30,-18960.92928,763.795272,,26.444776000000005,14.783571600000002,25685296.771199998,36698.5728,0.0
1982-08-31,-7070.591692800001,763.7251679999999,,27.933676800000008,11.244654400000005,25460482.7064,36698.5728,0.0
1982-09-01,-130231.0020096,763.664208,,29.722580000000008,12.511331200000004,25266641.3244,56271.14496,0.0
1982-09-02,-128787.5248128,763.6032480000001,,30.37814080000001,14.128010800000006,25074243.114,56271.14496,0.0
1982-09-03,-108260.78976,763.548384,,29.900359200000004,15.222464000000002,24902370.0108,56271.14496,0.0
1982-09-04,-158929.2859392,763.4813280000001,,27.889232000000007,12.472442000000004,24679825.549200002,56271.14496,0.0
1982-09-05,-102976.1952768,763.43256,,28.850350800000008,10.677983200000003,24513231.7404,56271.14496,0.0
1982-09-06,-101606.1152256,763.383792,,30.817033200000004,12.905778800000004,24348019.4292,56271.14496,0.0
1982-09-07,-90498.6805248,763.338072,,30.68369880000001,16.005803600000007,24193920.772800002,56271.14496,0.0
1982-09-08,-48539.9789568,763.3045440000001,,31.99482040000001,14.350234800000003,24081760.4364,56271.14496,0.0
1982-09-09,12673.240473599999,763.289304,,33.1726076,15.044684800000006,24030830.047199998,56271.14496,0.0
1982-09-10,-148824.9455616,763.2252960000001,,19.239162800000003,11.816881200000005,23818387.7868,56271.14496,0.0
1982-09-11,-36967.6956672,763.1948160000001,,18.805826000000003,4.477933600000004,23717797.4928,56271.14496,0.0
1982-09-12,-56320.0763904,763.1582400000001,,21.950295600000004,10.633538400000003,23597878.5672,56271.14496,0.0
1982-09-13,-75843.71712,763.1155679999999,,18.978049600000006,10.983541200000005,23458421.318400003,56271.14496,0.0
1982-09-14,-94486.5921024,763.0668000000001,,15.044684800000006,8.977969600000002,23300326.1868,56271.14496,0.0
1982-09-15,-64026.776678400005,763.027176,,17.539149200000004,3.0334776000000048,23172685.676400002,56271.14496,0.0
1982-09-16,-44038.28736,762.9936480000001,,19.894723600000006,4.477933600000004,23065039.8768,56271.14496,0.0
1982-09-17,-24098.729472,762.966216,,25.094765200000005,7.972406000000003,22977339.4488,56271.14496,0.0
1982-09-18,-4134.7058688,762.94488,,26.928113200000006,10.505759600000001,22909596.7272,56271.14496,0.0
1982-09-19,-4183.6372992,762.9235440000001,,20.728063600000006,11.727991600000003,22841792.3316,56271.14496,0.0
1982-09-20,82963.2402432,762.9296400000001,,20.11139200000001,8.061295600000001,22861145.6328,56271.14496,0.0
1982-09-21,34594.521292800004,762.9204960000001,,23.6058644,7.839071600000004,22832121.848400004,56271.14496,0.0
1982-09-22,53971.36773119999,762.9174480000001,,25.7058812,10.327980400000005,22822476.034799997,56271.14496,0.0
1982-09-23,73250.3513088,762.9204960000001,,27.5392292,11.511323200000003,22832121.848400004,56271.14496,0.0
1982-09-24,34643.4527232,762.911352,,21.250290000000007,13.344671200000004,22803159.737999998,56271.14496,0.0
1982-09-25,73250.3513088,762.9144,,24.8725412,10.289091200000005,22812793.2168,56271.14496,0.0
1982-09-26,5749.443072,762.896112,,20.7669528,10.416870000000003,22754930.67,56271.14496,0.0
1982-09-27,5920.7030784,762.877824,,17.450259600000003,11.772436400000004,22697228.4756,56271.14496,0.0
1982-09-28,15853.783449600001,762.862584,,14.433568800000003,8.627966800000003,22649468.13,56271.14496,0.0
1982-09-29,44454.2045184,762.856488,,16.311361600000005,5.089049600000003,22630299.8508,56271.14496,0.0
1982-09-30,34888.109875199996,762.8473440000001,,17.100256800000004,8.233519200000003,22601584.4364,56271.14496,0.0
1982-10-01,440.3828736,762.8412480000001,,18.2335992,5.222384000000002,22582453.161599997,29358.85824,0.0
1982-10-02,19572.57216,762.8412480000001,,19.416942000000006,4.083486000000004,22582453.161599997,29358.85824,0.0
1982-10-03,464.8485888,762.835152,,18.01693080000001,11.205765200000005,22563346.5564,29358.85824,0.0
1982-10-04,19572.57216,762.835152,,14.216900400000007,7.227955600000001,22563346.5564,29358.85824,0.0
1982-10-05,29114.201088,762.8382,,16.272472400000005,1.2445744000000047,22572893.6916,29358.85824,0.0
1982-10-06,19572.57216,762.8382,,16.7946988,4.477933600000004,22572893.6916,29358.85824,0.0
1982-10-07,-37677.201408,762.819912,,13.911342400000002,5.961278800000002,22515647.8848,29358.85824,0.0
1982-10-08,-9027.8489088,762.8107679999999,,13.300226400000003,4.083486000000004,22487055.818400003,29358.85824,0.0
1982-10-09,-8954.4517632,762.8016240000001,,17.666928000000006,6.794618800000002,22458537.7608,29358.85824,0.0
1982-10-10,-18202.4921088,762.789432,,18.150265200000007,1.2445744000000047,22420768.6032,29358.85824,0.0
1982-10-11,-8905.5203328,762.780288,,24.305870000000006,3.5612595999999996,22392299.8848,29358.85824,0.0
1982-10-12,-27768.586752,762.7650480000001,,22.0780744,9.105748400000003,22344958.9224,29358.85824,0.0
1982-10-13,-37114.4899584,762.74676,,24.305870000000006,6.3112816000000045,22288268.181599997,29358.85824,0.0
1982-10-14,-8709.7946112,762.7376160000001,,23.261417200000004,6.922397600000004,22259996.82,29358.85824,0.0
1982-10-15,758.4371712,762.73152,,21.2947348,7.489068800000002,22241173.915200002,29358.85824,0.0
1982-10-16,10128.8060928,762.728472,,21.37806880000001,6.222392000000006,22231737.7932,29358.85824,0.0
1982-10-17,-17811.0406656,762.71628,,15.528022000000007,3.8223728000000037,22194351.014399998,29358.85824,0.0
1982-10-18,10177.7375232,762.7132320000001,,12.383552400000003,1.5945771999999998,22184964.231599998,29358.85824,0.0
1982-10-19,19572.57216,762.7132320000001,,12.427997200000004,-4.433248799999998,22184964.231599998,29358.85824,0.0
1982-10-20,47757.0760704,762.722376,,13.128002800000004,-3.1221271999999978,22213149.2496,29358.85824,0.0
1982-10-21,28747.21536,762.7254240000001,,18.455823200000005,5.305718000000002,22222326.3408,29358.85824,0.0
1982-10-22,38411.172864,762.73152,,23.300306400000004,11.161320400000005,22241173.915200002,29358.85824,0.0
1982-10-23,28967.406796799998,762.734568,,20.550284400000002,10.111312000000005,22250573.0328,29358.85824,0.0
1982-10-24,19572.57216,762.734568,,18.844715200000003,7.405734800000001,22250573.0328,29358.85824,0.0
1982-10-25,47854.9389312,762.7437120000001,,18.539157200000005,8.9335248,22278856.7292,29358.85824,0.0
1982-10-26,66742.4710656,762.758952,,13.472450000000006,6.050168400000004,22326025.0044,29358.85824,0.0
1982-10-27,76381.9628544,762.7772400000001,,13.039113200000003,2.294582800000004,22382839.093200002,29358.85824,0.0
1982-10-28,104762.1924864,762.804672,,11.244654400000005,-1.855450399999997,22468023.222000003,29358.85824,0.0
1982-10-29,191444.22144,762.82296,,8.450187600000003,6.005723600000003,22639883.9904,29358.85824,0.0
1982-10-30,86877.75467519999,762.874776,,,,22707182.6592,29358.85824,0.0
1982-10-31,86877.75467519999,762.905256,,,,22774493.662800003,29358.85824,0.0
1982-11-01,67305.18251520001,762.9235440000001,,12.689110400000004,2.2056932000000025,22841792.3316,0.0,0.0
1982-11-02,29040.803942399998,762.932688,,11.116875600000004,-0.7221079999999986,22870840.785600003,0.0,0.0
1982-11-03,48442.116096,762.947928,,10.505759600000001,-2.7721243999999974,22919279.5452,0.0,0.0
1982-11-04,48319.78752,762.963168,,8.144629600000002,-1.3332239999999977,22967607.291599996,0.0,0.0
1982-11-05,48662.3075328,762.9784080000001,,9.544640800000003,-0.6776631999999978,23016268.0776,0.0,0.0
1982-11-06,39022.815744,762.9906000000001,,10.677983200000003,-0.19432599999999667,23055283.05,0.0,0.0
1982-11-07,39071.7471744,763.002792,,5.700165600000002,-3.644353599999997,23094359.6964,0.0,0.0
1982-11-08,48906.9646848,763.0180320000001,,8.844635200000006,-2.8610139999999973,23143267.178400002,0.0,0.0
1982-11-09,48809.101824,763.033272,,8.322408800000002,-1.5498923999999974,23192088.316800002,0.0,0.0
1982-11-10,39291.9386112,763.045464,,5.833500000000004,-0.7665527999999959,23231386.9896,0.0,0.0
1982-11-11,39365.3357568,763.057656,,8.711300800000004,-3.2554615999999967,23270747.336400002,0.0,0.0
1982-11-12,29579.049676799998,763.0668000000001,,2.466806400000003,-4.872141199999998,23300326.1868,0.0,0.0
1982-11-13,29579.049676799998,763.075944,,6.794618800000002,-3.2554615999999967,23329917.372,0.0,0.0
1982-11-14,29652.446822399997,763.085088,,5.350162800000003,-6.9666023999999975,23359570.2312,0.0,0.0
1982-11-15,39585.5271936,763.09728,,5.2612732000000015,-7.711052799999997,23399152.604399998,0.0,0.0
1982-11-16,49371.8132736,763.11252,,1.683466800000005,-3.472129999999998,23448516.474,0.0,0.0
1982-11-17,69556.02831359999,763.1338559999999,,7.666848000000002,-0.499883999999998,23518072.411199998,0.0,0.0
1982-11-18,69800.6854656,763.155192,,12.0335496,3.3001464000000027,23587862.7096,0.0,0.0
1982-11-19,80051.8201344,763.179576,,9.327972400000004,1.289019200000002,23667903.2268,0.0,0.0
1982-11-20,39854.6500608,763.191768,,7.622403200000004,0.022342400000002982,23707756.965600003,0.0,0.0
1982-11-21,60307.987967999994,763.210056,,6.877952800000006,-1.110999999999997,23768061.8028,0.0,0.0
1982-11-22,40270.5672192,763.2222480000001,,4.1279308000000015,-5.438812399999998,23808334.924799997,0.0,0.0
1982-11-23,30239.623987199997,763.231392,,1.289019200000002,-8.5388372,23838567.5196,0.0,0.0
1982-11-24,10104.3403776,763.2344400000001,,-0.0665471999999987,-10.022182399999998,23848669.720799997,0.0,0.0
1982-11-25,40417.3615104,763.2466320000001,,1.2445744000000047,-10.199961599999998,23889090.8604,0.0,0.0
1982-11-26,30361.9525632,763.255776,,0.06678720000000027,-8.711060799999998,23919459.138,0.0,0.0
1982-11-27,60577.1108352,763.274064,,2.0723588,-5.216588399999999,23980035.3408,0.0,0.0
1982-11-28,60968.5622784,763.2923519999999,,5.177939200000004,-1.6387819999999955,24041006.2572,0.0,0.0
1982-11-29,91770.8977152,763.319784,,9.061303600000006,0.2834555999999999,24132777.169200003,0.0,0.0
1982-11-30,0.0,763.319784,,5.483497200000002,1.1167956000000032,24132777.169200003,0.0,0.0
1982-12-01,101899.70380799999,763.2954000000001,,7.361290000000004,1.3334640000000029,24051194.802,0.0,0.0
