date,max_temp(C),min_temp(C),avg_temp(C)
2018-09-13 00:00:00+00:00,19.0,17.8,18.4
2018-09-14 00:00:00+00:00,18.6,17.3,18.0
2018-09-15 00:00:00+00:00,18.6,17.2,17.8
2018-09-16 00:00:00+00:00,17.9,16.7,17.4
2018-09-17 00:00:00+00:00,17.2,16.1,16.7
2018-09-18 00:00:00+00:00,17.0,15.7,16.4
2018-09-19 00:00:00+00:00,17.1,15.7,16.4
2018-09-20 00:00:00+00:00,17.2,15.8,16.5
2018-09-21 00:00:00+00:00,17.2,16.0,16.6
2018-09-22 00:00:00+00:00,17.1,16.4,16.8
2018-09-23 00:00:00+00:00,16.9,15.6,16.3
2018-09-24 00:00:00+00:00,16.8,15.4,16.1
2018-09-25 00:00:00+00:00,16.9,15.5,16.2
2018-09-26 00:00:00+00:00,16.9,15.4,16.2
2018-09-27 00:00:00+00:00,17.0,15.5,16.3
2018-09-28 00:00:00+00:00,17.3,15.9,16.6
2018-09-29 00:00:00+00:00,17.0,15.9,16.5
2018-09-30 00:00:00+00:00,16.2,15.4,15.7
2018-10-01 00:00:00+00:00,16.1,15.1,15.7
2018-10-02 00:00:00+00:00,16.4,15.4,15.9
2018-10-03 00:00:00+00:00,15.4,14.6,15.0
2018-10-04 00:00:00+00:00,15.3,14.3,14.7
2018-10-05 00:00:00+00:00,14.5,13.8,14.2
2018-10-06 00:00:00+00:00,14.0,13.4,13.7
2018-10-07 00:00:00+00:00,14.0,13.2,13.5
2018-10-08 00:00:00+00:00,13.8,13.3,13.6
2018-10-09 00:00:00+00:00,14.0,13.7,13.8
2018-10-10 00:00:00+00:00,14.2,13.4,13.8
2018-10-11 00:00:00+00:00,14.0,13.1,13.6
2018-10-12 00:00:00+00:00,14.1,13.0,13.5
2018-10-13 00:00:00+00:00,13.8,13.0,13.4
2018-10-14 00:00:00+00:00,13.4,12.4,12.8
2018-10-15 00:00:00+00:00,13.3,12.0,12.7
2018-10-16 00:00:00+00:00,12.7,11.9,12.3
2018-10-17 00:00:00+00:00,12.4,11.6,12.0
2018-10-18 00:00:00+00:00,12.1,11.4,11.8
2018-10-19 00:00:00+00:00,12.1,11.3,11.7
2018-10-20 00:00:00+00:00,12.0,11.3,11.6
2018-10-21 00:00:00+00:00,11.9,11.3,11.6
2018-10-22 00:00:00+00:00,11.8,11.3,11.6
2018-10-23 00:00:00+00:00,11.8,11.3,11.6
2018-10-24 00:00:00+00:00,11.9,11.4,11.6
2018-10-25 00:00:00+00:00,11.5,11.3,11.4
2018-10-26 00:00:00+00:00,12.1,11.3,11.8
2018-10-27 00:00:00+00:00,12.4,11.6,12.1
2018-10-28 00:00:00+00:00,12.7,12.3,12.4
2018-10-29 00:00:00+00:00,12.7,12.0,12.4
2018-10-30 00:00:00+00:00,12.3,11.5,11.8
2018-10-31 00:00:00+00:00,11.5,10.7,11.0
2018-11-01 00:00:00+00:00,11.1,10.7,10.9
2018-11-02 00:00:00+00:00,12.0,11.1,11.6
2018-11-03 00:00:00+00:00,12.2,11.9,12.1
2018-11-04 00:00:00+00:00,12.4,11.8,12.1
2018-11-06 00:00:00+00:00,11.2,10.3,10.6
2018-11-07 00:00:00+00:00,10.3,9.2,9.5
2018-11-08 00:00:00+00:00,9.2,8.2,8.5
2018-11-09 00:00:00+00:00,8.2,6.8,7.4
2018-11-10 00:00:00+00:00,6.8,6.0,6.3
2018-11-11 00:00:00+00:00,6.0,5.1,5.4
2018-11-12 00:00:00+00:00,5.4,5.1,5.3
2018-11-13 00:00:00+00:00,5.7,5.4,5.6
2018-11-14 00:00:00+00:00,6.0,5.5,5.7
2018-11-15 00:00:00+00:00,5.7,5.2,5.4
2018-11-16 00:00:00+00:00,5.8,5.3,5.6
2018-11-17 00:00:00+00:00,6.1,5.4,5.8
2018-11-18 00:00:00+00:00,6.3,5.7,6.0
2018-11-19 00:00:00+00:00,6.0,5.5,5.8
2018-11-20 00:00:00+00:00,5.5,4.6,5.1
2018-11-21 00:00:00+00:00,4.7,4.4,4.6
2018-11-22 00:00:00+00:00,4.6,4.3,4.4
2018-11-23 00:00:00+00:00,4.7,4.3,4.5
2018-11-24 00:00:00+00:00,4.6,4.2,4.4
2018-11-25 00:00:00+00:00,4.7,4.2,4.5
2018-11-26 00:00:00+00:00,5.1,4.6,4.9
2018-11-27 00:00:00+00:00,5.4,5.1,5.3
2018-11-28 00:00:00+00:00,6.0,5.4,5.7
2018-11-29 00:00:00+00:00,6.4,6.0,6.2
2018-11-30 00:00:00+00:00,6.6,6.4,6.5
2018-12-01 00:00:00+00:00,6.5,6.3,6.4
2018-12-02 00:00:00+00:00,6.7,6.4,6.6
2018-12-03 00:00:00+00:00,6.4,6.1,6.2
2018-12-04 00:00:00+00:00,6.2,5.6,5.8
2018-12-05 00:00:00+00:00,5.6,5.0,5.3
2018-12-06 00:00:00+00:00,5.0,4.0,4.4
2018-12-07 00:00:00+00:00,4.0,3.7,3.8
2018-12-08 00:00:00+00:00,3.7,3.5,3.6
2018-12-09 00:00:00+00:00,3.8,3.5,3.6
2018-12-10 00:00:00+00:00,3.9,3.6,3.8
2018-12-11 00:00:00+00:00,4.5,3.8,4.1
2018-12-12 00:00:00+00:00,4.6,4.3,4.5
2018-12-13 00:00:00+00:00,5.0,4.6,4.8
2018-12-14 00:00:00+00:00,4.9,4.7,4.8
2018-12-15 00:00:00+00:00,4.9,4.6,4.8
2018-12-16 00:00:00+00:00,5.0,4.9,4.9
2018-12-17 00:00:00+00:00,5.4,4.9,5.1
2018-12-18 00:00:00+00:00,6.2,5.4,5.8
2018-12-19 00:00:00+00:00,6.4,5.8,6.1
2018-12-20 00:00:00+00:00,6.4,6.0,6.3
2018-12-21 00:00:00+00:00,6.0,5.3,5.6
2018-12-22 00:00:00+00:00,5.3,4.4,4.7
2018-12-23 00:00:00+00:00,4.4,4.0,4.2
2018-12-24 00:00:00+00:00,4.2,4.0,4.1
2018-12-25 00:00:00+00:00,4.5,4.2,4.4
2018-12-26 00:00:00+00:00,4.6,4.4,4.5
2018-12-27 00:00:00+00:00,4.8,4.5,4.7
2018-12-28 00:00:00+00:00,4.8,4.1,4.5
2018-12-29 00:00:00+00:00,5.0,3.9,4.5
2018-12-30 00:00:00+00:00,4.9,4.5,4.7
2018-12-31 00:00:00+00:00,4.6,4.2,4.5
2019-01-01 00:00:00+00:00,4.2,3.2,3.6
2019-01-02 00:00:00+00:00,3.2,2.3,2.6
2019-01-03 00:00:00+00:00,2.7,2.4,2.5
2019-01-04 00:00:00+00:00,3.9,2.7,3.3
2019-01-05 00:00:00+00:00,4.4,3.9,4.0
2019-01-06 00:00:00+00:00,4.7,4.3,4.5
2019-01-07 00:00:00+00:00,4.4,3.8,4.1
2019-01-08 00:00:00+00:00,4.1,3.6,3.7
2019-01-09 00:00:00+00:00,3.6,3.3,3.5
2019-01-10 00:00:00+00:00,3.7,3.3,3.5
2019-01-11 00:00:00+00:00,3.9,3.7,3.8
2019-01-12 00:00:00+00:00,4.3,3.8,4.0
2019-01-13 00:00:00+00:00,4.3,4.0,4.2
2019-01-14 00:00:00+00:00,4.1,4.0,4.0
2019-01-15 00:00:00+00:00,4.0,3.6,3.8
2019-01-16 00:00:00+00:00,3.8,3.5,3.7
2019-01-17 00:00:00+00:00,3.9,3.7,3.8
2019-01-18 00:00:00+00:00,4.2,3.8,4.0
2019-01-19 00:00:00+00:00,4.7,4.2,4.5
2019-01-20 00:00:00+00:00,5.1,4.7,4.9
2019-01-21 00:00:00+00:00,5.1,4.7,4.9
2019-01-22 00:00:00+00:00,4.8,4.4,4.6
2019-01-23 00:00:00+00:00,5.0,4.4,4.7
2019-01-24 00:00:00+00:00,5.1,4.6,4.9
2019-01-25 00:00:00+00:00,5.2,4.8,5.0
2019-01-26 00:00:00+00:00,5.2,4.5,4.8
2019-01-27 00:00:00+00:00,4.6,4.4,4.5
2019-01-28 00:00:00+00:00,4.7,4.4,4.5
2019-01-29 00:00:00+00:00,4.8,4.3,4.5
2019-01-30 00:00:00+00:00,4.4,3.5,3.7
2019-01-31 00:00:00+00:00,3.5,3.2,3.3
2019-02-01 00:00:00+00:00,3.2,3.0,3.1
2019-02-02 00:00:00+00:00,3.5,3.1,3.3
2019-02-03 00:00:00+00:00,4.1,3.5,3.8
2019-02-04 00:00:00+00:00,4.1,3.4,3.8
2019-02-05 00:00:00+00:00,3.4,2.7,3.2
2019-02-06 00:00:00+00:00,2.7,1.5,1.9
2019-02-07 00:00:00+00:00,1.5,0.6,0.9
2019-02-08 00:00:00+00:00,0.6,0.2,0.5
2019-02-09 00:00:00+00:00,,,
2019-02-10 00:00:00+00:00,,,
2019-02-11 00:00:00+00:00,0.4,0.1,0.3
2019-02-12 00:00:00+00:00,1.2,0.4,0.8
2019-02-13 00:00:00+00:00,1.5,1.1,1.2
2019-02-14 00:00:00+00:00,1.7,1.2,1.5
2019-02-15 00:00:00+00:00,2.3,1.4,1.8
2019-02-16 00:00:00+00:00,3.0,2.3,2.6
2019-02-17 00:00:00+00:00,4.0,3.0,3.5
2019-02-18 00:00:00+00:00,4.2,3.6,3.9
2019-02-19 00:00:00+00:00,4.0,3.3,3.6
2019-02-20 00:00:00+00:00,3.5,3.0,3.3
2019-02-21 00:00:00+00:00,3.2,2.6,2.9
2019-02-22 00:00:00+00:00,3.0,2.4,2.8
2019-02-23 00:00:00+00:00,3.4,2.8,3.1
2019-02-24 00:00:00+00:00,3.3,3.1,3.2
2019-02-25 00:00:00+00:00,3.3,2.9,3.2
2019-02-26 00:00:00+00:00,3.2,2.6,2.9
2019-02-27 00:00:00+00:00,3.2,2.7,2.9
2019-02-28 00:00:00+00:00,3.0,2.6,2.8
2019-03-01 00:00:00+00:00,3.1,2.5,2.8
2019-03-02 00:00:00+00:00,3.6,2.8,3.2
2019-03-03 00:00:00+00:00,3.9,2.9,3.4
2019-03-04 00:00:00+00:00,3.1,2.5,2.9
2019-03-05 00:00:00+00:00,2.8,2.2,2.5
2019-03-06 00:00:00+00:00,2.5,2.2,2.4
2019-03-07 00:00:00+00:00,3.2,2.0,2.6
2019-03-08 00:00:00+00:00,3.8,2.7,3.2
2019-03-09 00:00:00+00:00,5.0,3.6,4.3
2019-03-10 00:00:00+00:00,5.2,4.1,4.6
2019-03-11 00:00:00+00:00,5.1,4.1,4.5
2019-03-12 00:00:00+00:00,5.2,4.3,4.7
2019-03-13 00:00:00+00:00,6.0,4.4,5.2
2019-03-14 00:00:00+00:00,6.3,5.4,5.9
2019-03-15 00:00:00+00:00,7.7,6.1,6.9
2019-03-16 00:00:00+00:00,8.0,7.2,7.6
2019-03-17 00:00:00+00:00,8.7,7.6,8.1
2019-03-18 00:00:00+00:00,9.0,7.8,8.5
2019-03-19 00:00:00+00:00,9.6,8.3,9.0
2019-03-20 00:00:00+00:00,10.0,8.4,9.3
2019-03-21 00:00:00+00:00,10.2,8.2,9.3
2019-03-22 00:00:00+00:00,10.4,8.3,9.4
2019-03-23 00:00:00+00:00,10.5,8.8,9.6
2019-03-24 00:00:00+00:00,10.1,9.0,9.5
2019-03-25 00:00:00+00:00,9.0,7.5,8.4
2019-03-26 00:00:00+00:00,8.7,7.1,7.9
2019-03-27 00:00:00+00:00,8.7,7.7,8.2
2019-03-28 00:00:00+00:00,8.9,7.4,8.1
2019-03-29 00:00:00+00:00,9.0,7.6,8.3
2019-03-30 00:00:00+00:00,10.3,8.1,9.2
2019-03-31 00:00:00+00:00,11.3,8.7,10.0
2019-04-01 00:00:00+00:00,11.7,9.7,10.7
2019-04-02 00:00:00+00:00,12.1,10.4,11.2
2019-04-03 00:00:00+00:00,12.3,10.9,11.5
2019-04-04 00:00:00+00:00,11.5,10.3,10.9
2019-04-05 00:00:00+00:00,11.4,10.2,10.7
2019-04-06 00:00:00+00:00,10.6,9.6,10.1
2019-04-07 00:00:00+00:00,10.2,9.3,9.7
2019-04-08 00:00:00+00:00,9.4,9.0,9.2
2019-04-09 00:00:00+00:00,10.0,8.8,9.3
2019-04-10 00:00:00+00:00,10.0,9.0,9.5
2019-04-11 00:00:00+00:00,10.0,8.9,9.4
2019-04-12 00:00:00+00:00,11.1,9.3,10.2
2019-04-13 00:00:00+00:00,10.7,9.8,10.3
2019-04-14 00:00:00+00:00,9.9,9.0,9.5
2019-04-15 00:00:00+00:00,10.0,8.5,9.2
2019-04-16 00:00:00+00:00,11.4,8.8,10.2
2019-04-17 00:00:00+00:00,13.1,10.5,11.7
2019-04-18 00:00:00+00:00,14.0,11.4,12.7
2019-04-19 00:00:00+00:00,15.6,12.9,14.3
2019-04-20 00:00:00+00:00,15.2,13.4,14.4
2019-04-21 00:00:00+00:00,13.6,12.4,12.9
2019-04-22 00:00:00+00:00,13.4,12.2,12.7
2019-04-23 00:00:00+00:00,13.7,12.2,12.9
2019-04-24 00:00:00+00:00,14.1,12.7,13.3
2019-04-25 00:00:00+00:00,13.6,12.3,12.9
2019-04-26 00:00:00+00:00,13.8,12.1,12.9
2019-04-27 00:00:00+00:00,14.1,12.3,13.1
2019-04-28 00:00:00+00:00,13.2,11.2,12.3
2019-04-29 00:00:00+00:00,12.2,10.2,11.3
2019-04-30 00:00:00+00:00,13.4,10.4,11.9
2019-05-01 00:00:00+00:00,14.0,11.4,12.8
2019-05-02 00:00:00+00:00,14.5,12.4,13.6
2019-05-03 00:00:00+00:00,15.2,13.7,14.6
2019-05-04 00:00:00+00:00,16.5,14.6,15.6
2019-05-05 00:00:00+00:00,17.6,15.8,16.8
2019-05-06 00:00:00+00:00,18.6,16.9,17.8
2019-05-07 00:00:00+00:00,18.7,17.3,18.2
2019-05-08 00:00:00+00:00,18.6,17.2,17.8
2019-05-09 00:00:00+00:00,18.1,16.8,17.5
2019-05-10 00:00:00+00:00,18.5,16.4,17.5
2019-05-11 00:00:00+00:00,18.8,16.4,17.7
2019-05-12 00:00:00+00:00,18.4,16.1,17.3
2019-05-13 00:00:00+00:00,17.6,15.8,16.6
2019-05-14 00:00:00+00:00,16.0,14.4,15.5
2019-05-15 00:00:00+00:00,14.4,13.5,14.0
2019-05-16 00:00:00+00:00,13.8,12.5,13.2
2019-05-17 00:00:00+00:00,14.6,12.9,13.8
2019-05-18 00:00:00+00:00,15.8,13.7,14.8
2019-05-19 00:00:00+00:00,16.2,14.7,15.5
2019-05-20 00:00:00+00:00,16.7,14.9,15.9
2019-05-21 00:00:00+00:00,15.9,14.5,15.1
2019-05-22 00:00:00+00:00,15.4,14.0,14.8
2019-05-23 00:00:00+00:00,16.7,14.1,15.5
2019-05-24 00:00:00+00:00,17.3,15.4,16.3
2019-05-25 00:00:00+00:00,18.0,16.2,17.1
2019-05-26 00:00:00+00:00,17.8,16.3,17.1
2019-05-27 00:00:00+00:00,17.0,15.4,16.2
2019-05-28 00:00:00+00:00,17.9,14.8,16.4
2019-05-29 00:00:00+00:00,19.3,16.2,17.8
2019-05-30 00:00:00+00:00,20.0,18.1,19.1
2019-05-31 00:00:00+00:00,21.4,19.3,20.4
2019-06-01 00:00:00+00:00,22.1,20.5,21.5
2019-06-02 00:00:00+00:00,23.1,21.6,22.4
2019-06-03 00:00:00+00:00,23.3,22.1,22.7
2019-06-04 00:00:00+00:00,23.1,21.6,22.3
2019-06-05 00:00:00+00:00,22.8,21.2,22.1
2019-06-06 00:00:00+00:00,21.2,19.5,20.6
2019-06-07 00:00:00+00:00,20.0,18.8,19.4
2019-06-08 00:00:00+00:00,19.6,18.2,18.9
2019-06-09 00:00:00+00:00,20.0,18.4,19.3
2019-06-10 00:00:00+00:00,21.2,18.9,20.1
2019-06-11 00:00:00+00:00,22.6,20.5,21.6
2019-06-12 00:00:00+00:00,24.2,21.5,23.0
2019-06-13 00:00:00+00:00,25.7,23.1,24.3
2019-06-14 00:00:00+00:00,25.6,23.7,24.5
2019-06-15 00:00:00+00:00,25.7,22.9,24.3
2019-06-16 00:00:00+00:00,26.0,23.4,24.7
2019-06-17 00:00:00+00:00,26.0,23.4,24.7
2019-06-18 00:00:00+00:00,26.3,23.6,24.8
2019-06-19 00:00:00+00:00,24.7,22.3,23.6
2019-06-20 00:00:00+00:00,23.0,21.0,21.9
2019-06-21 00:00:00+00:00,22.0,20.2,21.1
2019-06-22 00:00:00+00:00,22.7,20.2,21.5
2019-06-23 00:00:00+00:00,23.2,20.4,21.8
2019-06-24 00:00:00+00:00,23.0,19.9,21.5
2019-06-25 00:00:00+00:00,23.3,20.8,22.0
2019-06-26 00:00:00+00:00,22.4,20.7,21.6
2019-06-28 00:00:00+00:00,22.0,19.6,20.8
2019-06-29 00:00:00+00:00,22.5,20.1,21.3
2019-06-30 00:00:00+00:00,23.5,20.8,22.2
2019-07-01 00:00:00+00:00,24.4,21.9,23.2
2019-07-02 00:00:00+00:00,24.2,22.2,23.1
2019-07-03 00:00:00+00:00,24.4,21.7,23.0
2019-07-04 00:00:00+00:00,24.8,22.2,23.5
2019-07-05 00:00:00+00:00,24.9,22.8,23.8
2019-07-06 00:00:00+00:00,24.6,22.6,23.6
2019-07-07 00:00:00+00:00,24.4,22.0,23.2
2019-07-08 00:00:00+00:00,24.6,22.2,23.4
2019-07-09 00:00:00+00:00,24.9,22.9,23.9
2019-07-10 00:00:00+00:00,24.8,23.1,23.8
2019-07-11 00:00:00+00:00,24.8,23.1,23.9
2019-07-12 00:00:00+00:00,25.1,22.9,24.1
2019-07-13 00:00:00+00:00,25.8,23.7,24.7
2019-07-14 00:00:00+00:00,25.7,23.6,24.7
2019-07-15 00:00:00+00:00,25.0,23.9,24.4
2019-07-16 00:00:00+00:00,25.3,23.3,24.3
2019-07-17 00:00:00+00:00,25.2,23.6,24.2
2019-07-18 00:00:00+00:00,24.5,22.8,23.6
2019-07-19 00:00:00+00:00,23.6,21.8,22.7
2019-07-20 00:00:00+00:00,23.7,21.6,22.7
2019-07-21 00:00:00+00:00,23.9,21.5,22.8
2019-07-22 00:00:00+00:00,24.6,22.4,23.6
2019-07-23 00:00:00+00:00,25.6,23.2,24.4
2019-07-24 00:00:00+00:00,24.9,23.2,24.0
2019-07-25 00:00:00+00:00,25.2,22.8,24.1
2019-07-26 00:00:00+00:00,25.6,23.5,24.6
2019-07-27 00:00:00+00:00,25.6,23.6,24.6
2019-07-28 00:00:00+00:00,25.1,23.2,24.2
2019-07-29 00:00:00+00:00,25.2,23.0,24.2
2019-07-30 00:00:00+00:00,25.5,23.5,24.5
2019-07-31 00:00:00+00:00,25.4,23.5,24.5
2019-08-01 00:00:00+00:00,25.5,23.7,24.7
2019-08-02 00:00:00+00:00,25.8,24.2,25.0
2019-08-03 00:00:00+00:00,25.6,24.0,24.8
2019-08-04 00:00:00+00:00,25.6,23.9,24.8
2019-08-05 00:00:00+00:00,26.0,24.1,25.1
2019-08-06 00:00:00+00:00,26.4,24.4,25.4
2019-08-07 00:00:00+00:00,26.9,24.8,25.9
2019-08-08 00:00:00+00:00,26.2,24.8,25.4
2019-08-09 00:00:00+00:00,25.0,23.8,24.5
2019-08-10 00:00:00+00:00,25.3,23.7,24.6
2019-08-11 00:00:00+00:00,24.5,23.3,24.0
2019-08-12 00:00:00+00:00,23.8,22.8,23.2
2019-08-13 00:00:00+00:00,23.7,22.4,23.1
2019-08-14 00:00:00+00:00,24.3,22.7,23.5
2019-08-15 00:00:00+00:00,24.6,22.8,23.7
2019-08-16 00:00:00+00:00,24.4,22.9,23.7
2019-08-17 00:00:00+00:00,24.1,22.7,23.4
2019-08-18 00:00:00+00:00,24.2,22.4,23.3
2019-08-19 00:00:00+00:00,24.5,22.6,23.6
2019-08-20 00:00:00+00:00,24.5,22.8,23.7
2019-08-21 00:00:00+00:00,24.0,22.9,23.5
2019-08-22 00:00:00+00:00,23.5,22.0,22.8
2019-08-23 00:00:00+00:00,23.3,21.8,22.6
2019-08-24 00:00:00+00:00,23.5,22.1,22.8
2019-08-25 00:00:00+00:00,23.3,21.9,22.6
2019-08-26 00:00:00+00:00,23.0,21.4,22.2
2019-08-27 00:00:00+00:00,22.8,21.3,22.1
2019-08-28 00:00:00+00:00,23.0,21.2,22.1
2019-08-29 00:00:00+00:00,22.7,21.7,22.2
2019-08-30 00:00:00+00:00,23.3,21.6,22.4
2019-08-31 00:00:00+00:00,23.8,21.9,22.9
2019-09-01 00:00:00+00:00,23.8,22.4,23.1
2019-09-02 00:00:00+00:00,23.8,22.2,23.0
2019-09-03 00:00:00+00:00,23.6,22.2,23.0
2019-09-04 00:00:00+00:00,23.3,21.9,22.6
2019-09-05 00:00:00+00:00,22.8,21.6,22.2
2019-09-06 00:00:00+00:00,23.2,21.8,22.5
2019-09-07 00:00:00+00:00,23.0,22.0,22.5
2019-09-08 00:00:00+00:00,22.6,21.6,22.1
2019-09-09 00:00:00+00:00,22.0,21.1,21.6
2019-09-10 00:00:00+00:00,21.3,20.3,20.8
2019-09-11 00:00:00+00:00,21.1,19.8,20.4
2019-09-12 00:00:00+00:00,20.8,19.1,20.0
2019-09-13 00:00:00+00:00,20.7,19.2,20.0
2019-09-14 00:00:00+00:00,20.5,19.4,20.0
2019-09-15 00:00:00+00:00,20.0,18.7,19.4
2019-09-16 00:00:00+00:00,18.7,17.6,18.3
2019-09-17 00:00:00+00:00,17.6,16.9,17.3
2019-09-18 00:00:00+00:00,17.4,16.5,17.0
2019-09-19 00:00:00+00:00,17.6,16.6,17.1
2019-09-20 00:00:00+00:00,17.9,16.6,17.2
2019-09-21 00:00:00+00:00,18.4,16.9,17.6
2019-09-22 00:00:00+00:00,18.3,17.3,17.8
2019-09-23 00:00:00+00:00,18.1,17.2,17.7
2019-09-24 00:00:00+00:00,18.3,17.0,17.6
2019-09-25 00:00:00+00:00,18.0,16.7,17.3
2019-09-26 00:00:00+00:00,17.6,16.7,17.1
2019-09-27 00:00:00+00:00,17.0,16.2,16.6
2019-09-28 00:00:00+00:00,16.2,14.9,15.6
2019-09-29 00:00:00+00:00,14.9,13.5,14.3
2019-09-30 00:00:00+00:00,13.5,12.8,13.2
2019-10-01 00:00:00+00:00,13.4,12.3,12.9
2019-10-02 00:00:00+00:00,13.3,12.0,12.7
2019-10-03 00:00:00+00:00,13.7,12.6,13.1
2019-10-04 00:00:00+00:00,13.9,12.6,13.3
2019-10-05 00:00:00+00:00,14.5,13.2,13.8
2019-10-06 00:00:00+00:00,14.7,13.2,14.0
2019-10-07 00:00:00+00:00,14.9,13.4,14.2
2019-10-08 00:00:00+00:00,14.6,13.5,14.2
2019-10-09 00:00:00+00:00,13.6,12.4,13.1
2019-10-10 00:00:00+00:00,12.8,11.7,12.2
2019-10-11 00:00:00+00:00,12.2,11.0,11.5
2019-10-12 00:00:00+00:00,11.6,10.6,11.1
2019-10-13 00:00:00+00:00,11.8,10.9,11.3
2019-10-14 00:00:00+00:00,12.0,10.8,11.4
2019-10-15 00:00:00+00:00,11.9,11.0,11.5
2019-10-16 00:00:00+00:00,12.1,11.4,11.8
2019-10-17 00:00:00+00:00,12.5,11.8,12.1
2019-10-18 00:00:00+00:00,12.0,11.5,11.8
2019-10-19 00:00:00+00:00,11.8,11.2,11.6
2019-10-20 00:00:00+00:00,11.2,10.8,11.0
2019-10-21 00:00:00+00:00,10.9,10.6,10.7
2019-10-22 00:00:00+00:00,11.6,10.8,11.2
